quarter,net_income,net_rev,prof_margin_system
2010Q1,282090.0,1172772.0,0.2405326866603227
2010Q2,291650.0,1140211.0,0.2557859904877255
2010Q3,329444.0,1275732.0,0.2582391913035026
2010Q4,355056.0,1265253.0,0.28062055573075106
2011Q1,234119.0,1299187.0,0.18020423541799602
2011Q2,300490.0,1347646.0,0.222973985749967
2011Q3,365457.0,1563484.0,0.23374527657462438
2011Q4,259035.0,1504437.0,0.17218068952039867
2012Q1,300598.0,1654371.0,0.1816992681810791
2012Q2,328626.0,1707739.0,0.19243338706910132
2012Q3,303591.0,1640681.0,0.1850396268378801
2012Q4,231576.0,1579101.0,0.1466505309033431
2013Q1,383274.0,1944084.0,0.19714888862826915
2013Q2,285234.0,1657384.0,0.17209892215684477
2013Q3,313101.0,1686336.0,0.1856694039621997
2013Q4,350066.0,1958727.0,0.17872117962329614
2014Q1,462514.0,2073668.0,0.2230414897659606
2014Q2,418146.0,2115007.0,0.19770431019850052
2014Q3,460245.0,2207860.0,0.20845751089290082
2014Q4,406350.0,1981712.0,0.20504997698959285
2015Q1,425902.0,2298038.0,0.1853328796129568
2015Q2,331852.0,1819832.0,0.1823530963297711
2015Q3,455049.0,2174702.0,0.20924660022384675
2015Q4,400108.0,2275617.0,0.17582396334708345
2016Q1,353454.0,2241644.0,0.15767624118727147
2016Q2,305813.0,2093897.0,0.14604968630262138
2016Q3,383480.0,2430101.0,0.15780414065094414
2016Q4,378498.0,2333170.0,0.16222478430633003
2017Q1,266806.0,2337923.0,0.11412095265755116
2017Q2,447625.0,2292596.0,0.19524809430008602
2017Q3,465296.0,2484398.0,0.18728722209565457
2017Q4,350703.0,2106641.0,0.1664749712931629
2018Q1,306039.0,2294446.0,0.13338252458327632
2018Q2,445827.0,2375194.0,0.1877012993464955
2018Q3,473361.0,2505468.0,0.18893116974553256
2018Q4,395889.0,2546289.0,0.1554768527845818
2019Q1,439538.0,2730159.0,0.16099355385528827
2019Q2,374285.0,2355249.0,0.15891525694310876
2019Q3,528299.0,2972385.0,0.1777357240061432
2019Q4,418197.0,2750028.0,0.15207008801364932
2020Q1,380720.0,2908472.0,0.13090034904926023
2020Q2,402830.0,2933081.0,0.13734022347149635
2020Q3,-488717.0,2467439.0,-0.1980664972872683
2020Q4,244399.0,2121178.0,0.1152185248008418
2021Q1,389069.0,2543811.0,0.15294729050232111
2021Q2,592766.0,2345875.0,0.2526843928171791
2021Q3,538766.0,2325066.0,0.2317207339490578
2021Q4,527697.0,2610960.0,0.20210841989153414
2022Q1,702625.0,3191678.0,0.2201428214249683
2022Q2,823013.0,3359810.0,0.2449581970409041
2022Q3,1103829.0,4623067.0,0.23876552081118443
2022Q4,827563.0,4747260.0,0.1743243470970623
2023Q1,718246.0,4905000.0,0.14643139653414883
2023Q2,647327.0,4656953.0,0.13900226177932223
2023Q3,802501.0,5036651.0,0.15933226264833517
2023Q4,511045.0,4781539.0,0.10687876853038321
2024Q1,816520.0,5175413.0,0.15776905147473255
2024Q2,724563.0,4971159.0,0.14575333438339028
2024Q3,852697.0,4653309.0,0.18324529920536117
2024Q4,831374.0,4397406.0,0.1890600958838006
2025Q1,834648.0,4691831.0,0.17789387554666825
2025Q2,990869.0,4471038.0,0.22161945391651783
2025Q3,932200.0,4485936.0,0.2078050154973232
2025Q4,888111.0,4477649.0,0.19834314837987524
2026Q1,858389.0,4368160.0,0.19651043002087837
2026Q2,899037.0,4315358.0,0.20833427956614492
2026Q3,1240139.0,5189153.0,0.23898678647555777
