DATES,GDP
01/03/2004,460369.44
01/06/2004,514395.68
01/09/2004,481151.98
01/12/2004,484543.68
01/03/2005,493602.53
01/06/2005,581668.25
01/09/2005,514697.79
01/12/2005,522255.2
01/03/2006,532348.21
01/06/2006,614076.39
01/09/2006,562978.97
01/12/2006,572794.05
01/03/2007,576846.89
01/06/2007,674620.56
01/09/2007,610425.69
01/12/2007,625876.87
01/03/2008,616720.36
01/06/2008,711405.5
01/09/2008,647087.96
01/12/2008,613490.82
01/03/2009,578553.04
01/06/2009,631197.75
01/09/2009,610519.85
01/12/2009,615220.85
01/03/2010,611607.34
01/06/2010,733730.77
01/09/2010,668566.51
01/12/2010,668190.1
01/03/2011,662325.59
01/06/2011,766332.95
01/09/2011,711417.39
01/12/2011,703050.46
01/03/2012,672685.99
01/06/2012,730838.27
01/09/2012,703461.65
01/12/2012,706958.04
01/03/2013,677085.53
01/06/2013,776486.6
01/09/2013,721458.94
01/12/2013,706597.35
01/03/2014,671066.05
01/06/2014,760576.87
01/09/2014,690879.8
01/12/2014,686701.47
01/03/2015,672749.81
01/06/2015,791235.97
01/09/2015,718281.27
01/12/2015,703681.54
01/03/2016,677652.09
01/06/2016,760703.28
01/09/2016,694382.48
01/12/2016,693173.55
01/03/2017,681444.77
01/06/2017,778401.68
01/09/2017,721120.43
01/12/2017,724592.92
01/03/2018,707324.27
01/06/2018,747428.3
01/09/2018,696101.58
01/12/2018,678655.62
01/03/2019,665848.72
01/06/2019,751784.46
01/09/2019,683900.9
01/12/2019,671361.14
01/03/2020,632389.35
01/06/2020,609379.99
01/09/2020,614192.48
01/12/2020,642403.32
01/03/2021,652831.98
01/06/2021,723516.62
01/09/2021,686756.47
01/12/2021,696134.67
01/03/2022,697625.28
01/06/2022,782338.63
01/09/2022,732662.16
01/12/2022,712740.46
01/03/2023,703987.5
01/06/2023,737941.91
01/09/2023,728638.58
01/12/2023,700509.93
01/03/2024,669057.73
01/06/2024,729947.79
01/09/2024,714524.37
01/12/2024,718991.46
01/03/2025,708113.81
01/06/2025,776528.78
01/09/2025,737795.74
01/12/2025,733788.67
