DATES,STX
08/01/2026,2187.07
07/01/2026,2171.87
06/01/2026,2175.89
05/01/2026,2134.26
02/01/2026,2069.02
30/12/2025,2068.01
29/12/2025,2108.15
26/12/2025,2081.58
24/12/2025,2081.4
23/12/2025,2075.32
22/12/2025,2056.64
19/12/2025,2048.99
18/12/2025,2055.1
17/12/2025,2053.25
16/12/2025,2072.02
15/12/2025,2091.6
12/12/2025,2108.7
11/12/2025,2114.21
10/12/2025,2119.71
09/12/2025,2123.58
05/12/2025,2112.7
04/12/2025,2115.96
03/12/2025,2105.66
02/12/2025,2115.75
01/12/2025,2081.43
28/11/2025,2073.28
27/11/2025,2051.65
26/11/2025,2041.08
25/11/2025,2034.26
24/11/2025,1999.67
21/11/2025,2033.99
20/11/2025,2029.18
19/11/2025,2061.5
18/11/2025,2071.34
14/11/2025,2071.23
13/11/2025,2051.57
12/11/2025,2080.68
11/11/2025,2081.91
10/11/2025,2072.04
07/11/2025,2072.28
06/11/2025,2046.66
05/11/2025,2036.85
04/11/2025,2005.32
31/10/2025,1987.12
30/10/2025,1990.74
29/10/2025,1993.83
28/10/2025,1977.47
27/10/2025,1956.37
24/10/2025,1945.79
23/10/2025,1925.0
22/10/2025,1915.75
21/10/2025,1888.56
20/10/2025,1897.42
17/10/2025,1924.26
16/10/2025,1898.86
15/10/2025,1891.39
14/10/2025,1891.64
10/10/2025,1869.78
09/10/2025,1889.25
08/10/2025,1875.25
07/10/2025,1857.77
06/10/2025,1863.19
03/10/2025,1861.27
02/10/2025,1848.94
01/10/2025,1862.92
30/09/2025,1872.36
29/09/2025,1874.87
26/09/2025,1863.45
25/09/2025,1875.73
24/09/2025,1880.71
23/09/2025,1871.46
22/09/2025,1871.52
19/09/2025,1858.13
18/09/2025,1823.31
17/09/2025,1834.3
16/09/2025,1838.67
15/09/2025,1847.03
12/09/2025,1845.61
11/09/2025,1854.57
10/09/2025,1873.17
09/09/2025,1867.99
08/09/2025,1871.14
05/09/2025,1862.87
04/09/2025,1853.79
03/09/2025,1828.13
02/09/2025,1829.25
01/09/2025,1842.81
29/08/2025,1845.6
28/08/2025,1838.34
27/08/2025,1843.98
26/08/2025,1855.52
25/08/2025,1850.02
22/08/2025,1858.45
21/08/2025,1852.35
20/08/2025,1855.31
19/08/2025,1853.52
15/08/2025,1856.83
14/08/2025,1845.64
13/08/2025,1826.99
12/08/2025,1824.32
11/08/2025,1812.81
08/08/2025,1802.78
06/08/2025,1774.53
05/08/2025,1761.81
04/08/2025,1751.55
01/08/2025,1751.56
31/07/2025,1772.88
30/07/2025,1759.9
29/07/2025,1757.87
28/07/2025,1762.46
25/07/2025,1709.23
24/07/2025,1709.73
23/07/2025,1716.19
22/07/2025,1727.55
21/07/2025,1742.56
18/07/2025,1733.54
17/07/2025,1745.28
16/07/2025,1701.62
15/07/2025,1699.41
14/07/2025,1689.69
11/07/2025,1688.47
10/07/2025,1683.16
09/07/2025,1675.18
08/07/2025,1688.33
07/07/2025,1684.81
04/07/2025,1686.87
03/07/2025,1684.07
02/07/2025,1693.94
01/07/2025,1674.79
27/06/2025,1668.33
26/06/2025,1678.59
25/06/2025,1672.88
24/06/2025,1671.64
20/06/2025,1647.78
19/06/2025,1653.04
18/06/2025,1650.7
17/06/2025,1631.46
16/06/2025,1633.17
13/06/2025,1648.92
12/06/2025,1648.88
11/06/2025,1659.35
10/06/2025,1649.53
09/06/2025,1635.71
06/06/2025,1651.21
05/06/2025,1655.95
04/06/2025,1651.36
03/06/2025,1643.59
30/05/2025,1608.9
29/05/2025,1636.59
28/05/2025,1647.24
27/05/2025,1640.95
26/05/2025,1652.91
23/05/2025,1654.73
22/05/2025,1641.31
21/05/2025,1649.5
20/05/2025,1662.69
19/05/2025,1658.24
16/05/2025,1646.92
15/05/2025,1666.85
14/05/2025,1678.16
13/05/2025,1699.93
12/05/2025,1655.26
09/05/2025,1645.4
08/05/2025,1655.15
07/05/2025,1641.08
06/05/2025,1648.51
05/05/2025,1642.08
02/05/2025,1641.99
30/04/2025,1636.51
29/04/2025,1620.8
28/04/2025,1618.19
25/04/2025,1641.69
24/04/2025,1634.48
23/04/2025,1642.84
22/04/2025,1631.26
21/04/2025,1619.72
16/04/2025,1626.73
15/04/2025,1603.83
14/04/2025,1582.31
11/04/2025,1561.52
10/04/2025,1546.98
09/04/2025,1601.6
08/04/2025,1552.71
07/04/2025,1609.66
04/04/2025,1620.49
03/04/2025,1657.4
02/04/2025,1653.5
01/04/2025,1625.55
31/03/2025,1602.92
28/03/2025,1603.63
27/03/2025,1600.88
26/03/2025,1598.67
25/03/2025,1634.99
21/03/2025,1608.85
20/03/2025,1607.79
19/03/2025,1616.99
18/03/2025,1623.35
17/03/2025,1634.64
14/03/2025,1620.36
13/03/2025,1592.12
12/03/2025,1595.34
11/03/2025,1578.49
10/03/2025,1581.93
07/03/2025,1610.5
06/03/2025,1603.01
05/03/2025,1589.02
04/03/2025,1564.52
03/03/2025,1575.61
28/02/2025,1607.57
27/02/2025,1627.96
26/02/2025,1646.13
25/02/2025,1648.85
24/02/2025,1651.39
21/02/2025,1630.62
20/02/2025,1634.61
19/02/2025,1599.95
18/02/2025,1576.63
17/02/2025,1567.89
14/02/2025,1552.12
13/02/2025,1535.55
12/02/2025,1531.33
11/02/2025,1534.93
10/02/2025,1525.64
07/02/2025,1515.99
06/02/2025,1525.14
05/02/2025,1510.21
04/02/2025,1523.08
03/02/2025,1504.83
31/01/2025,1521.74
30/01/2025,1543.02
29/01/2025,1509.82
28/01/2025,1474.0
27/01/2025,1432.41
24/01/2025,1415.45
23/01/2025,1397.33
22/01/2025,1381.9
21/01/2025,1392.19
20/01/2025,1387.59
17/01/2025,1391.22
16/01/2025,1394.44
15/01/2025,1397.58
14/01/2025,1398.71
13/01/2025,1406.76
10/01/2025,1404.94
09/01/2025,1407.35
08/01/2025,1409.54
07/01/2025,1419.1
03/01/2025,1396.23
02/01/2025,1399.58
30/12/2024,1379.58
27/12/2024,1381.93
26/12/2024,1386.59
24/12/2024,1383.76
23/12/2024,1389.23
20/12/2024,1368.21
19/12/2024,1373.29
18/12/2024,1360.4
17/12/2024,1367.66
16/12/2024,1370.59
13/12/2024,1380.07
12/12/2024,1385.09
11/12/2024,1383.41
10/12/2024,1383.99
09/12/2024,1379.45
06/12/2024,1377.04
05/12/2024,1394.57
04/12/2024,1383.75
03/12/2024,1391.54
02/12/2024,1398.62
29/11/2024,1392.13
28/11/2024,1397.58
27/11/2024,1397.49
26/11/2024,1391.2
25/11/2024,1398.53
22/11/2024,1391.95
21/11/2024,1388.22
20/11/2024,1386.24
19/11/2024,1370.03
18/11/2024,1362.37
15/11/2024,1346.11
14/11/2024,1347.68
13/11/2024,1337.79
12/11/2024,1345.38
08/11/2024,1335.33
07/11/2024,1359.04
06/11/2024,1364.37
05/11/2024,1359.65
01/11/2024,1352.8
31/10/2024,1358.46
30/10/2024,1356.41
29/10/2024,1339.4
28/10/2024,1339.48
25/10/2024,1334.49
24/10/2024,1337.6
23/10/2024,1321.55
22/10/2024,1344.26
21/10/2024,1356.34
18/10/2024,1362.07
17/10/2024,1346.29
16/10/2024,1337.26
15/10/2024,1328.87
11/10/2024,1326.48
10/10/2024,1310.13
09/10/2024,1301.41
08/10/2024,1300.01
07/10/2024,1309.35
04/10/2024,1303.86
03/10/2024,1303.27
02/10/2024,1301.36
01/10/2024,1307.14
30/09/2024,1307.59
27/09/2024,1320.81
26/09/2024,1331.64
25/09/2024,1321.19
24/09/2024,1334.9
23/09/2024,1322.17
20/09/2024,1320.84
19/09/2024,1320.58
18/09/2024,1307.24
17/09/2024,1313.35
16/09/2024,1317.98
13/09/2024,1311.68
12/09/2024,1320.28
11/09/2024,1309.92
10/09/2024,1313.66
09/09/2024,1321.67
06/09/2024,1328.47
05/09/2024,1341.65
04/09/2024,1336.16
03/09/2024,1347.82
02/09/2024,1355.13
30/08/2024,1362.28
29/08/2024,1335.32
28/08/2024,1343.04
27/08/2024,1341.19
26/08/2024,1343.93
23/08/2024,1331.01
22/08/2024,1334.96
21/08/2024,1347.33
20/08/2024,1345.35
16/08/2024,1361.01
15/08/2024,1360.0
14/08/2024,1350.68
13/08/2024,1343.87
12/08/2024,1330.28
09/08/2024,1310.45
08/08/2024,1299.24
06/08/2024,1296.79
05/08/2024,1294.56
02/08/2024,1316.87
01/08/2024,1341.77
31/07/2024,1345.7
30/07/2024,1335.31
29/07/2024,1340.69
26/07/2024,1345.63
25/07/2024,1353.66
24/07/2024,1354.4
23/07/2024,1360.59
22/07/2024,1366.66
19/07/2024,1367.69
18/07/2024,1364.48
17/07/2024,1366.24
16/07/2024,1373.74
15/07/2024,1374.77
12/07/2024,1374.06
11/07/2024,1376.34
10/07/2024,1365.92
09/07/2024,1373.15
08/07/2024,1383.05
05/07/2024,1383.57
04/07/2024,1384.76
03/07/2024,1381.43
02/07/2024,1383.61
28/06/2024,1380.9
27/06/2024,1376.64
26/06/2024,1368.9
25/06/2024,1367.94
24/06/2024,1386.8
21/06/2024,1365.34
20/06/2024,1376.01
19/06/2024,1380.56
18/06/2024,1389.58
17/06/2024,1378.59
14/06/2024,1378.09
13/06/2024,1386.12
12/06/2024,1380.74
11/06/2024,1388.12
07/06/2024,1411.99
06/06/2024,1410.53
05/06/2024,1406.47
04/06/2024,1404.04
31/05/2024,1399.94
30/05/2024,1403.79
29/05/2024,1394.39
28/05/2024,1408.6
27/05/2024,1413.7
24/05/2024,1407.76
23/05/2024,1406.39
22/05/2024,1409.28
21/05/2024,1440.78
20/05/2024,1441.68
17/05/2024,1429.18
16/05/2024,1417.48
15/05/2024,1406.35
14/05/2024,1402.76
10/05/2024,1390.38
09/05/2024,1387.12
08/05/2024,1384.15
07/05/2024,1380.64
06/05/2024,1379.9
03/05/2024,1385.56
02/05/2024,1378.74
30/04/2024,1357.31
29/04/2024,1381.01
26/04/2024,1366.61
25/04/2024,1349.93
24/04/2024,1343.34
23/04/2024,1347.93
22/04/2024,1344.21
19/04/2024,1332.13
18/04/2024,1321.06
17/04/2024,1350.12
16/04/2024,1368.26
15/04/2024,1380.21
12/04/2024,1390.74
11/04/2024,1415.24
10/04/2024,1398.05
09/04/2024,1408.58
08/04/2024,1386.8
05/04/2024,1388.27
04/04/2024,1407.95
03/04/2024,1383.91
02/04/2024,1372.71
01/04/2024,1355.14
27/03/2024,1332.98
26/03/2024,1318.11
22/03/2024,1329.48
21/03/2024,1321.6
20/03/2024,1312.04
19/03/2024,1308.06
18/03/2024,1302.95
15/03/2024,1285.87
14/03/2024,1283.62
13/03/2024,1284.51
12/03/2024,1280.95
11/03/2024,1298.29
08/03/2024,1298.97
07/03/2024,1313.51
06/03/2024,1307.11
05/03/2024,1300.86
04/03/2024,1288.59
01/03/2024,1286.46
29/02/2024,1274.08
28/02/2024,1285.47
27/02/2024,1286.55
26/02/2024,1291.39
23/02/2024,1290.31
22/02/2024,1279.09
21/02/2024,1268.74
20/02/2024,1245.54
19/02/2024,1220.31
16/02/2024,1256.97
15/02/2024,1246.31
14/02/2024,1237.18
13/02/2024,1235.86
12/02/2024,1248.18
09/02/2024,1248.23
08/02/2024,1261.1
07/02/2024,1279.26
06/02/2024,1276.77
05/02/2024,1272.44
02/02/2024,1277.77
01/02/2024,1277.65
31/01/2024,1276.55
30/01/2024,1280.17
29/01/2024,1279.81
26/01/2024,1282.43
25/01/2024,1268.91
24/01/2024,1261.11
23/01/2024,1263.15
22/01/2024,1271.1
19/01/2024,1274.5
18/01/2024,1276.13
17/01/2024,1283.84
16/01/2024,1292.93
15/01/2024,1297.33
12/01/2024,1290.92
11/01/2024,1283.25
10/01/2024,1288.77
09/01/2024,1294.43
05/01/2024,1294.78
04/01/2024,1267.18
03/01/2024,1228.7
02/01/2024,1222.5
28/12/2023,1195.2
27/12/2023,1188.17
26/12/2023,1183.84
22/12/2023,1170.34
21/12/2023,1166.07
20/12/2023,1162.66
19/12/2023,1169.27
18/12/2023,1163.33
15/12/2023,1162.58
14/12/2023,1174.7
13/12/2023,1165.85
12/12/2023,1149.28
11/12/2023,1141.41
07/12/2023,1145.28
06/12/2023,1134.17
05/12/2023,1150.1
04/12/2023,1156.33
01/12/2023,1151.79
30/11/2023,1146.87
29/11/2023,1138.69
28/11/2023,1127.81
27/11/2023,1127.74
24/11/2023,1135.46
23/11/2023,1127.81
22/11/2023,1131.96
21/11/2023,1128.61
20/11/2023,1125.16
17/11/2023,1125.22
16/11/2023,1108.56
15/11/2023,1110.09
14/11/2023,1107.45
10/11/2023,1102.93
09/11/2023,1104.44
08/11/2023,1098.62
07/11/2023,1093.71
03/11/2023,1098.75
02/11/2023,1097.53
01/11/2023,1088.39
31/10/2023,1088.15
30/10/2023,1088.69
27/10/2023,1093.84
26/10/2023,1083.95
25/10/2023,1104.19
24/10/2023,1105.76
23/10/2023,1108.63
20/10/2023,1117.42
19/10/2023,1125.6
18/10/2023,1134.48
17/10/2023,1119.19
13/10/2023,1116.29
12/10/2023,1112.09
11/10/2023,1114.2
10/10/2023,1114.76
09/10/2023,1118.25
06/10/2023,1101.97
05/10/2023,1092.4
04/10/2023,1097.31
03/10/2023,1102.46
02/10/2023,1112.8
29/09/2023,1121.64
28/09/2023,1117.73
27/09/2023,1107.59
26/09/2023,1089.57
25/09/2023,1100.33
22/09/2023,1090.53
21/09/2023,1095.53
20/09/2023,1108.88
19/09/2023,1104.73
18/09/2023,1100.01
15/09/2023,1098.66
14/09/2023,1082.66
13/09/2023,1077.85
12/09/2023,1083.7
11/09/2023,1062.97
08/09/2023,1069.14
07/09/2023,1063.29
06/09/2023,1046.7
05/09/2023,1051.18
04/09/2023,1077.55
01/09/2023,1084.71
31/08/2023,1076.12
30/08/2023,1114.86
29/08/2023,1111.25
28/08/2023,1104.31
25/08/2023,1101.64
24/08/2023,1101.11
23/08/2023,1099.55
22/08/2023,1115.74
18/08/2023,1132.66
17/08/2023,1134.99
16/08/2023,1143.55
15/08/2023,1130.14
14/08/2023,1145.53
11/08/2023,1147.5
10/08/2023,1152.82
09/08/2023,1166.07
08/08/2023,1173.4
04/08/2023,1170.23
03/08/2023,1173.89
02/08/2023,1160.9
01/08/2023,1178.85
31/07/2023,1174.7
28/07/2023,1161.83
27/07/2023,1166.84
26/07/2023,1164.32
25/07/2023,1171.24
24/07/2023,1172.41
21/07/2023,1172.85
19/07/2023,1173.75
18/07/2023,1169.79
17/07/2023,1160.14
14/07/2023,1164.2
13/07/2023,1173.36
12/07/2023,1162.39
11/07/2023,1147.86
10/07/2023,1130.84
07/07/2023,1133.11
06/07/2023,1115.02
05/07/2023,1121.71
04/07/2023,1134.27
30/06/2023,1133.6
29/06/2023,1130.93
28/06/2023,1127.37
27/06/2023,1129.51
26/06/2023,1138.45
23/06/2023,1133.54
22/06/2023,1141.67
21/06/2023,1151.83
20/06/2023,1161.07
16/06/2023,1173.9
15/06/2023,1178.54
14/06/2023,1178.28
13/06/2023,1185.36
09/06/2023,1183.97
08/06/2023,1190.76
07/06/2023,1199.68
06/06/2023,1193.83
05/06/2023,1151.72
02/06/2023,1147.97
01/06/2023,1117.93
31/05/2023,1099.03
30/05/2023,1092.64
29/05/2023,1101.47
26/05/2023,1100.97
25/05/2023,1098.6
24/05/2023,1110.71
23/05/2023,1122.65
19/05/2023,1123.9
18/05/2023,1136.76
17/05/2023,1134.23
16/05/2023,1137.65
15/05/2023,1148.13
12/05/2023,1159.12
11/05/2023,1143.42
10/05/2023,1160.15
09/05/2023,1159.53
08/05/2023,1157.44
05/05/2023,1164.18
04/05/2023,1158.6
03/05/2023,1158.68
02/05/2023,1157.99
28/04/2023,1198.81
27/04/2023,1167.51
26/04/2023,1185.6
25/04/2023,1197.65
24/04/2023,1225.26
21/04/2023,1215.94
20/04/2023,1244.77
19/04/2023,1247.97
18/04/2023,1255.16
17/04/2023,1257.24
14/04/2023,1253.29
13/04/2023,1240.27
12/04/2023,1232.2
11/04/2023,1221.42
10/04/2023,1200.34
05/04/2023,1193.57
04/04/2023,1178.51
03/04/2023,1183.2
31/03/2023,1157.59
30/03/2023,1146.36
29/03/2023,1119.62
28/03/2023,1117.41
27/03/2023,1118.2
24/03/2023,1106.24
23/03/2023,1096.92
22/03/2023,1121.24
21/03/2023,1129.63
17/03/2023,1110.39
16/03/2023,1118.43
15/03/2023,1111.75
14/03/2023,1156.17
13/03/2023,1154.07
10/03/2023,1187.27
09/03/2023,1210.68
08/03/2023,1241.44
07/03/2023,1236.75
06/03/2023,1235.67
03/03/2023,1214.55
02/03/2023,1189.09
01/03/2023,1198.89
28/02/2023,1187.56
27/02/2023,1206.22
24/02/2023,1193.54
23/02/2023,1192.24
22/02/2023,1187.55
21/02/2023,1198.14
20/02/2023,1210.92
17/02/2023,1209.86
16/02/2023,1226.34
15/02/2023,1219.44
14/02/2023,1222.74
13/02/2023,1240.18
10/02/2023,1245.65
09/02/2023,1245.63
08/02/2023,1264.1
07/02/2023,1270.09
06/02/2023,1268.49
03/02/2023,1263.25
02/02/2023,1260.1
01/02/2023,1268.48
31/01/2023,1290.11
30/01/2023,1280.22
27/01/2023,1285.89
26/01/2023,1301.9
25/01/2023,1301.28
24/01/2023,1310.5
23/01/2023,1331.77
20/01/2023,1337.4
19/01/2023,1332.5
18/01/2023,1337.89
17/01/2023,1333.86
16/01/2023,1335.15
13/01/2023,1337.44
12/01/2023,1151.79
11/01/2023,1088.39
10/01/2023,1334.69
09/01/2023,1084.71
08/01/2023,1178.85
06/01/2023,1117.93
05/01/2023,1318.74
04/01/2023,1291.8
03/01/2023,1198.89
02/01/2023,1268.48
29/12/2022,1286.07
28/12/2022,1266.52
27/12/2022,1260.55
26/12/2022,1247.56
23/12/2022,1252.68
22/12/2022,1227.57
21/12/2022,1249.84
20/12/2022,1227.62
19/12/2022,1215.44
16/12/2022,1211.59
15/12/2022,1222.46
14/12/2022,1230.37
13/12/2022,1229.69
12/12/2022,1228.71
09/12/2022,1236.18
07/12/2022,1229.65
06/12/2022,1236.59
05/12/2022,1217.68
02/12/2022,1240.93
01/12/2022,1235.45
30/11/2022,1242.63
29/11/2022,1248.36
28/11/2022,1240.99
25/11/2022,1266.25
24/11/2022,1267.93
23/11/2022,1266.0
22/11/2022,1255.82
21/11/2022,1231.54
18/11/2022,1282.68
17/11/2022,1295.81
16/11/2022,1279.0
15/11/2022,1285.29
11/11/2022,1266.56
10/11/2022,1278.26
09/11/2022,1249.55
08/11/2022,1252.67
04/11/2022,1244.24
03/11/2022,1215.51
02/11/2022,1245.1
01/11/2022,1254.39
31/10/2022,1231.52
28/10/2022,1219.69
27/10/2022,1211.76
26/10/2022,1202.0
25/10/2022,1209.12
24/10/2022,1195.68
21/10/2022,1231.64
20/10/2022,1222.63
19/10/2022,1197.4
18/10/2022,1188.74
14/10/2022,1168.32
13/10/2022,1177.65
12/10/2022,1176.64
11/10/2022,1180.9
10/10/2022,1198.83
07/10/2022,1209.1
06/10/2022,1218.15
05/10/2022,1215.36
04/10/2022,1197.44
03/10/2022,1156.7
30/09/2022,1128.24
29/09/2022,1135.78
28/09/2022,1130.35
27/09/2022,1123.81
26/09/2022,1112.84
23/09/2022,1157.27
22/09/2022,1201.61
21/09/2022,1197.75
20/09/2022,1194.83
19/09/2022,1205.45
16/09/2022,1209.58
15/09/2022,1213.7
14/09/2022,1218.76
13/09/2022,1228.09
12/09/2022,1235.54
09/09/2022,1222.51
08/09/2022,1202.96
07/09/2022,1210.3
06/09/2022,1227.08
05/09/2022,1236.74
02/09/2022,1232.91
01/09/2022,1224.0
31/08/2022,1228.33
30/08/2022,1270.29
29/08/2022,1289.86
26/08/2022,1298.84
25/08/2022,1304.36
24/08/2022,1291.98
23/08/2022,1289.54
22/08/2022,1293.27
19/08/2022,1307.78
18/08/2022,1324.12
17/08/2022,1323.22
16/08/2022,1321.38
12/08/2022,1330.82
11/08/2022,1324.48
10/08/2022,1314.08
09/08/2022,1322.08
08/08/2022,1333.07
05/08/2022,1300.09
04/08/2022,1281.45
03/08/2022,1279.2
02/08/2022,1281.28
01/08/2022,1272.1
29/07/2022,1295.96
28/07/2022,1320.2
27/07/2022,1300.17
26/07/2022,1294.82
25/07/2022,1289.89
22/07/2022,1259.8
21/07/2022,1291.55
19/07/2022,1303.01
18/07/2022,1281.71
15/07/2022,1274.19
14/07/2022,1272.51
13/07/2022,1319.29
12/07/2022,1347.88
11/07/2022,1344.65
08/07/2022,1354.92
07/07/2022,1350.26
06/07/2022,1336.49
05/07/2022,1333.69
01/07/2022,1357.98
30/06/2022,1322.88
29/06/2022,1346.88
28/06/2022,1381.09
24/06/2022,1365.96
23/06/2022,1338.83
22/06/2022,1372.2
21/06/2022,1398.42
17/06/2022,1454.02
16/06/2022,1473.19
15/06/2022,1463.55
14/06/2022,1501.18
13/06/2022,1484.58
10/06/2022,1530.73
09/06/2022,1526.79
08/06/2022,1560.76
07/06/2022,1587.07
06/06/2022,1608.21
03/06/2022,1614.09
02/06/2022,1610.21
01/06/2022,1604.54
31/05/2022,1603.23
27/05/2022,1532.31
26/05/2022,1508.62
25/05/2022,1491.48
24/05/2022,1482.77
23/05/2022,1482.8
20/05/2022,1459.25
19/05/2022,1411.11
18/05/2022,1465.19
17/05/2022,1506.32
16/05/2022,1517.19
13/05/2022,1512.12
12/05/2022,1505.8
11/05/2022,1509.0
10/05/2022,1511.73
09/05/2022,1511.39
06/05/2022,1556.15
05/05/2022,1581.65
04/05/2022,1613.72
03/05/2022,1593.36
02/05/2022,1582.67
30/04/2022,1635.71
29/04/2022,1562.46
28/04/2022,1592.99
27/04/2022,1586.26
26/04/2022,1575.37
25/04/2022,1576.06
22/04/2022,1614.75
21/04/2022,1616.87
20/04/2022,1635.71
19/04/2022,1603.6
18/04/2022,1603.8
13/04/2022,1615.12
12/04/2022,1626.17
11/04/2022,1630.89
08/04/2022,1625.53
07/04/2022,1628.85
06/04/2022,1626.1
05/04/2022,1633.95
04/04/2022,1618.39
01/04/2022,1626.89
31/03/2022,1616.08
30/03/2022,1601.35
29/03/2022,1599.18
28/03/2022,1598.58
25/03/2022,1606.88
24/03/2022,1593.5
23/03/2022,1587.4
22/03/2022,1555.86
18/03/2022,1539.7
17/03/2022,1542.97
16/03/2022,1528.12
15/03/2022,1522.19
14/03/2022,1517.85
11/03/2022,1548.46
10/03/2022,1543.26
09/03/2022,1537.52
08/03/2022,1535.28
07/03/2022,1538.27
04/03/2022,1542.13
03/03/2022,1534.45
02/03/2022,1530.3
01/03/2022,1538.57
28/02/2022,1527.75
25/02/2022,1516.24
24/02/2022,1509.55
23/02/2022,1509.88
22/02/2022,1492.49
21/02/2022,1495.04
18/02/2022,1493.88
17/02/2022,1503.0
16/02/2022,1502.69
15/02/2022,1487.19
14/02/2022,1480.77
11/02/2022,1492.8
10/02/2022,1475.28
09/02/2022,1508.71
08/02/2022,1523.73
07/02/2022,1533.51
04/02/2022,1522.41
03/02/2022,1516.27
02/02/2022,1529.53
01/02/2022,1538.02
31/01/2022,1536.92
28/01/2022,1529.85
27/01/2022,1520.63
26/01/2022,1522.26
25/01/2022,1527.48
24/01/2022,1522.12
21/01/2022,1523.56
20/01/2022,1547.47
19/01/2022,1582.84
18/01/2022,1585.23
17/01/2022,1522.21
14/01/2022,1431.84
13/01/2022,1466.67
12/01/2022,1450.75
11/01/2022,1422.57
07/01/2022,1394.22
06/01/2022,1381.74
05/01/2022,1402.4
04/01/2022,1423.88
03/01/2022,1415.06
30/12/2021,1410.97
29/12/2021,1415.79
28/12/2021,1408.2
27/12/2021,1404.62
24/12/2021,1401.66
23/12/2021,1395.46
22/12/2021,1394.49
21/12/2021,1378.82
20/12/2021,1380.89
17/12/2021,1395.0
16/12/2021,1407.88
15/12/2021,1375.2
14/12/2021,1358.8
13/12/2021,1353.91
10/12/2021,1389.16
09/12/2021,1399.15
07/12/2021,1409.94
06/12/2021,1430.66
03/12/2021,1431.94
02/12/2021,1431.29
01/12/2021,1418.24
30/11/2021,1373.84
29/11/2021,1347.45
26/11/2021,1318.31
25/11/2021,1338.85
24/11/2021,1330.18
23/11/2021,1316.43
22/11/2021,1312.18
19/11/2021,1298.64
18/11/2021,1337.52
17/11/2021,1330.57
16/11/2021,1333.47
12/11/2021,1356.48
11/11/2021,1365.84
10/11/2021,1365.65
09/11/2021,1384.59
08/11/2021,1394.23
05/11/2021,1388.56
04/11/2021,1392.19
03/11/2021,1404.52
02/11/2021,1390.5
29/10/2021,1394.04
28/10/2021,1407.92
27/10/2021,1404.09
26/10/2021,1413.32
25/10/2021,1402.04
22/10/2021,1399.64
21/10/2021,1410.2
20/10/2021,1414.1
19/10/2021,1416.49
15/10/2021,1426.2
14/10/2021,1416.68
13/10/2021,1394.22
12/10/2021,1386.45
11/10/2021,1406.25
08/10/2021,1401.0
07/10/2021,1393.5
06/10/2021,1381.86
05/10/2021,1383.22
04/10/2021,1381.76
01/10/2021,1370.25
30/09/2021,1361.95
29/09/2021,1360.41
28/09/2021,1350.53
27/09/2021,1345.4
24/09/2021,1309.38
23/09/2021,1312.22
22/09/2021,1310.25
