DATES,FCI
29/05/2026,0.5107102261340154
30/04/2026,0.6145363240080174
31/03/2026,0.37886848250712785
27/02/2026,0.658372682214475
30/01/2026,0.5281857338871824
31/12/2025,0.37245757537752344
28/11/2025,0.5082122137304019
31/10/2025,0.320230751444469
30/09/2025,0.25694903242812706
29/08/2025,0.13221720820174665
31/07/2025,0.2748751365042075
30/06/2025,0.3304884830696369
30/05/2025,0.38224719185361633
30/04/2025,0.43598404619692993
31/03/2025,0.3754352590386955
28/02/2025,0.4444604328119165
31/01/2025,0.3847621196791665
31/12/2024,0.4509489259016377
29/11/2024,0.5668278211500006
31/10/2024,0.5370540109394342
30/09/2024,0.5781086398361506
30/08/2024,0.33286402304453533
31/07/2024,0.29690420217741975
28/06/2024,0.4482790907209738
31/05/2024,0.5688803585442361
30/04/2024,0.8179864821236238
29/03/2024,0.5179868838328707
29/02/2024,0.45790170922236195
31/01/2024,0.4643579090653357
29/12/2023,0.4487524382226732
30/11/2023,0.6236864025586841
31/10/2023,0.6373483872884973
29/09/2023,0.844557700204983
31/08/2023,0.6715460984333417
31/07/2023,0.6391192246051753
30/06/2023,0.8963747705905873
31/05/2023,0.4063674192904785
28/04/2023,0.46583615302134973
31/03/2023,0.3753942515394662
28/02/2023,0.3822221696611727
31/01/2023,0.7349042830872362
30/12/2022,0.5757214546182758
30/11/2022,0.8804924337623837
31/10/2022,0.9822551336564438
30/09/2022,0.5372249463357445
31/08/2022,0.5013177872034288
29/07/2022,1.2296951294046068
30/06/2022,0.8638629943506285
31/05/2022,0.5492322397658405
29/04/2022,0.35317595204405067
31/03/2022,0.48342084185082107
28/02/2022,0.39933629208354604
31/01/2022,0.5117591734550245
31/12/2021,0.6771098008958774
30/11/2021,0.9414433051432196
29/10/2021,0.7002263239036892
30/09/2021,0.744503938057884
31/08/2021,0.7676224746035579
30/07/2021,1.1318844624878612
30/06/2021,0.9429887618303404
31/05/2021,1.1040371289366828
30/04/2021,0.821989230196113
31/03/2021,0.46288112749414506
26/02/2021,0.3999521037880508
29/01/2021,0.25754766312515087
31/12/2020,0.4405982970700031
30/11/2020,0.4479036764456222
30/10/2020,0.5261022418819102
30/09/2020,0.34838469418696105
31/08/2020,0.8619329720588922
31/07/2020,0.4976951545212798
30/06/2020,0.673606708400496
29/05/2020,0.7135863856281676
30/04/2020,0.5838012392138541
31/03/2020,3.204427309330325
28/02/2020,0.1834039674954422
31/01/2020,0.13121811565584174
31/12/2019,0.06785686228280655
29/11/2019,0.09756599751716408
31/10/2019,0.13259071968923636
30/09/2019,0.10433876586642232
30/08/2019,0.46502365490673125
31/07/2019,0.0697809583607382
28/06/2019,0.08592915108258493
31/05/2019,0.3493054650756337
30/04/2019,0.11245191171136007
29/03/2019,0.13041843299680375
28/02/2019,0.22183812058650376
31/01/2019,0.27855439285678024
31/12/2018,0.507130365786763
30/11/2018,0.8968700604833999
31/10/2018,0.510866057226633
28/09/2018,0.31873235410595363
31/08/2018,0.42182164307790965
31/07/2018,0.4724235475293743
29/06/2018,0.49327235973330347
31/05/2018,0.5649769334370947
30/04/2018,0.6819766711937771
30/03/2018,0.42618332567310463
28/02/2018,0.38640474216715404
31/01/2018,0.42007434076212935
29/12/2017,0.24225621280406295
30/11/2017,0.38620304421590373
31/10/2017,0.3303420916354185
29/09/2017,0.2415139935631192
31/08/2017,0.35749284953052507
31/07/2017,0.4628157617595736
30/06/2017,0.2031518475671311
31/05/2017,0.36852272138335573
28/04/2017,0.402146788057202
31/03/2017,0.4129860684958071
28/02/2017,0.5306871343273283
31/01/2017,0.4057195046975265
30/12/2016,0.4491881314406093
30/11/2016,1.1151221285922215
31/10/2016,0.3008556280490442
30/09/2016,0.396837087395582
31/08/2016,0.38467573859904314
29/07/2016,0.4081617806796951
30/06/2016,0.35517158740283017
31/05/2016,0.3059403790914305
29/04/2016,0.32020162597184154
31/03/2016,0.4215746802511957
29/02/2016,0.329252204403408
29/01/2016,0.6141425289075036
31/12/2015,1.3099730014641908
30/11/2015,0.7865097068515354
30/10/2015,0.8412173241999339
30/09/2015,0.6725642976856301
31/08/2015,1.7462460458822844
31/07/2015,0.838792591902733
30/06/2015,0.5787311195765136
29/05/2015,0.528821429845759
30/04/2015,0.6864990155029058
31/03/2015,1.2341355462094774
27/02/2015,0.7848748998733885
30/01/2015,0.9164533262571615
31/12/2014,1.7125758505048556
28/11/2014,0.44839281547924825
31/10/2014,0.31325592363129123
30/09/2014,0.39847317847811403
29/08/2014,0.33987548834513137
31/07/2014,0.32237328019718
30/06/2014,0.27856013666257295
30/05/2014,0.1982806311072825
30/04/2014,0.3441311480376229
31/03/2014,0.27497967122323963
28/02/2014,0.7857980182886453
31/01/2014,0.427139868326364
31/12/2013,0.25346366931187975
29/11/2013,0.3266220022716911
31/10/2013,0.11951143600082392
30/09/2013,0.19996121287714183
30/08/2013,0.16498354692176503
31/07/2013,0.40932614411100265
28/06/2013,0.5208805699143395
31/05/2013,0.14338761720983034
30/04/2013,0.11255932426314115
29/03/2013,0.051470237967917803
28/02/2013,0.06011600773557883
31/01/2013,0.039270643124424756
31/12/2012,0.07048722086136816
30/11/2012,0.11921678731254298
31/10/2012,0.11234787997545205
28/09/2012,0.17644390311021924
31/08/2012,0.252942348988597
31/07/2012,0.24421348608473437
29/06/2012,0.5798066435321494
31/05/2012,0.39448006724465196
30/04/2012,0.24607724890308888
30/03/2012,0.2498663383429014
29/02/2012,0.34051101718168086
31/01/2012,0.43313874236383054
30/12/2011,0.3682914262277392
30/11/2011,0.34693669398967536
31/10/2011,0.4624487052076998
30/09/2011,0.48217137911907265
31/08/2011,0.6069328407168819
29/07/2011,0.5365947196102238
30/06/2011,0.4648943322117262
31/05/2011,0.3497382950443916
29/04/2011,0.50020953939415
31/03/2011,0.5982426595241659
28/02/2011,0.4569571771472158
31/01/2011,0.35294728866641845
31/12/2010,0.3206663683393765
30/11/2010,0.45132403084643224
29/10/2010,0.40009929511780096
30/09/2010,0.29308070728098967
31/08/2010,0.41918439343820457
30/07/2010,0.42068020495642766
30/06/2010,0.5342802607824608
31/05/2010,0.31049705644627257
30/04/2010,0.2679158013137525
31/03/2010,0.2999525504412582
26/02/2010,0.4284190632684911
29/01/2010,0.3588170407995324
31/12/2009,0.33394478954190787
30/11/2009,0.6154865505533793
30/10/2009,0.6635256913880347
30/09/2009,0.3891333205501853
31/08/2009,0.38219787883533335
31/07/2009,0.2604239982607467
30/06/2009,0.3894111831138598
29/05/2009,0.3913528995652877
30/04/2009,0.2670059650562868
31/03/2009,0.3818582055417233
27/02/2009,1.418999625191296
30/01/2009,0.4881019442354559
31/12/2008,0.8821616947865835
28/11/2008,0.8550442240291225
31/10/2008,1.5449464439607172
30/09/2008,0.8789157709551767
29/08/2008,0.2161022187421523
