DATES,GDP
01/09/2016,0.027682981907872994
01/12/2016,0.03973576124011835
01/03/2017,0.0561895234769858
01/06/2017,0.05306104406895917
01/09/2017,0.07740936176637048
01/12/2017,0.055608705941883274
01/03/2018,0.05382191510165191
01/06/2018,0.05996316901377052
01/09/2018,0.030685402369678316
01/12/2018,0.02001366714352848
01/03/2019,0.024380132526548692
01/06/2019,0.024916576999541862
01/09/2019,0.023455670142982443
01/12/2019,0.019526405266015345
01/03/2020,-0.0020790881964872776
01/06/2020,-0.08820569593757688
01/09/2020,0.021566620605393938
01/12/2020,0.05642785629639535
01/03/2021,0.060553576518654895
01/06/2021,0.12572827798052666
01/09/2021,0.06148171706857708
01/12/2021,0.02456900694414399
01/03/2022,0.050666235471534815
01/06/2022,0.054839176042189575
01/09/2022,0.003496780029712987
01/12/2022,0.024220274359156413
01/03/2023,-0.01322496864401379
01/06/2023,-0.03006905488244338
01/09/2023,0.027784959127900688
01/12/2023,0.02648187811090086
01/03/2024,0.033468430162999274
01/06/2024,0.03587143166466378
01/09/2024,0.020075363971204352
01/12/2024,0.028873047727941747
01/03/2025,0.029751139056970244
01/06/2025,0.07415632821718332
01/09/2025,0.04672894948092532
01/12/2025,0.05110364713144078
01/03/2026,0.05430846027024194
