DATES,FCI
29/05/2026,0.4650873548326856
30/04/2026,0.269778166827261
31/03/2026,0.6921980666831185
27/02/2026,0.4678928082510876
30/01/2026,0.244821519890695
31/12/2025,0.3069706839727482
28/11/2025,0.28738202855766215
31/10/2025,0.2040473294623608
30/09/2025,0.28870044060231925
29/08/2025,0.3759166904561705
31/07/2025,0.2434060392181689
30/06/2025,0.30269822623802134
30/05/2025,0.3007166563309768
30/04/2025,1.1321188809727745
31/03/2025,0.43826945460733086
28/02/2025,0.5706405843602598
31/01/2025,0.1312632552881584
31/12/2024,0.09348141723666911
29/11/2024,0.1663091437199715
31/10/2024,0.3452354332253993
30/09/2024,0.2539171262968822
30/08/2024,0.24182845421446036
31/07/2024,0.1237761445641818
28/06/2024,0.12112582808641766
31/05/2024,0.1404052017738424
30/04/2024,0.1877038688724235
29/03/2024,0.3450203432616198
29/02/2024,1.106457003185902
31/01/2024,0.34726167983404743
29/12/2023,0.17938018711711357
30/11/2023,0.34613533102706806
31/10/2023,0.194506429424733
29/09/2023,0.41022702700843766
31/08/2023,0.49636511481521484
31/07/2023,0.46686274998079363
30/06/2023,0.553034596488639
31/05/2023,0.460730371050426
28/04/2023,0.5725976074302936
31/03/2023,0.49222686750211975
28/02/2023,0.6108557234164571
31/01/2023,0.32793834460042803
30/12/2022,0.3417538784961858
30/11/2022,1.011928403077735
31/10/2022,0.5974712482547877
30/09/2022,0.3282872299915516
31/08/2022,0.3299276045552988
29/07/2022,0.2382903117675206
30/06/2022,0.1502986586540404
31/05/2022,0.3621896999583949
29/04/2022,0.18357112849660118
31/03/2022,0.286535099264533
28/02/2022,0.18378814647771757
31/01/2022,0.1880771586538879
31/12/2021,0.34781489460095766
30/11/2021,0.39505547520504125
29/10/2021,0.38299669929072533
30/09/2021,0.23484638289603207
31/08/2021,0.5870149721365063
30/07/2021,0.4220935328031001
30/06/2021,0.2776148084241776
31/05/2021,0.32806142710268626
30/04/2021,0.48221499381667804
31/03/2021,0.4896448482745366
26/02/2021,0.7465544287390815
29/01/2021,0.807002751944192
31/12/2020,0.4788624139094988
30/11/2020,0.5389745652238348
30/10/2020,0.7347659306724714
30/09/2020,0.9265739879831509
31/08/2020,0.4758758852739947
31/07/2020,0.9356224388792234
30/06/2020,0.6349607711973689
29/05/2020,0.5650076418050036
30/04/2020,0.47691594212168037
31/03/2020,0.9446886225922767
28/02/2020,1.4116400178978563
31/01/2020,1.1482037712939355
31/12/2019,0.19574909576881813
29/11/2019,0.41209270026174283
31/10/2019,0.32046059403802996
30/09/2019,0.28326327262715856
30/08/2019,0.5299456392477306
31/07/2019,0.186028261283924
28/06/2019,0.31577454281471795
31/05/2019,0.5088394467474496
30/04/2019,0.3291272598365931
29/03/2019,0.4562434557711342
28/02/2019,0.6838772078502741
31/01/2019,0.28291935360483234
31/12/2018,0.4532445221055723
30/11/2018,0.4333599676376435
31/10/2018,0.561904375252908
28/09/2018,0.3794801319048664
31/08/2018,0.6848470703208208
31/07/2018,0.7480000266522494
29/06/2018,0.454342200762142
31/05/2018,0.4028306754620208
30/04/2018,0.3760942217262151
30/03/2018,0.4025487525665453
28/02/2018,1.363045327985402
31/01/2018,0.41904857322863565
29/12/2017,0.2882657913100309
30/11/2017,0.3533586230396535
31/10/2017,0.24511928756201765
29/09/2017,0.34131291972676425
31/08/2017,0.33331535169932147
31/07/2017,0.38269254926773155
30/06/2017,0.43018115165777093
31/05/2017,0.6421632947495078
28/04/2017,0.5671661538151566
31/03/2017,0.6153795152466685
28/02/2017,0.8451158502550985
31/01/2017,0.5219618025416916
30/12/2016,0.4711393511964683
30/11/2016,0.3699624996128756
31/10/2016,0.40235974377611433
30/09/2016,0.5770261714612475
31/08/2016,0.678661436165404
29/07/2016,0.5529674698580543
30/06/2016,0.57501634345559
31/05/2016,0.40834493854300813
29/04/2016,0.35764850935845005
31/03/2016,0.38054043247273794
29/02/2016,0.33134250135604276
29/01/2016,0.5968408270333926
