DATES,GDP
01/03/2016,0.04193431350529542
01/06/2016,0.04133724100327152
01/09/2016,0.04627522687254504
01/12/2016,0.048330683624801196
01/03/2017,0.055916110910290806
01/06/2017,0.05751219033282062
01/09/2017,0.06134582149353052
01/12/2017,0.057682422617052254
01/03/2018,0.05472327435129176
01/06/2018,0.05365409848241032
01/09/2018,0.04533742349995884
01/12/2018,0.04035232822791457
01/03/2019,0.04172398801760435
01/06/2019,0.05441991059732976
01/09/2019,0.05176643553699001
01/12/2019,0.028721891774263764
01/03/2020,0.00131489432251497
01/06/2020,-0.16785836645673813
01/09/2020,-0.020365824908821106
01/12/2020,-0.029778676572208673
01/03/2021,-0.003953776498866635
01/06/2021,0.1640412655482213
01/09/2021,-0.04400473370100677
01/12/2021,0.0364951408612435
01/03/2022,0.04990355762038101
01/06/2022,0.09119638826185095
01/09/2022,0.14348666889764838
01/12/2022,0.07865486824944967
01/03/2023,0.059081416774722006
01/06/2023,0.025074512015474282
01/09/2023,0.027315342380606955
01/12/2023,0.03267384142552188
01/03/2024,0.04261691685912239
01/06/2024,0.05834687287909013
01/09/2024,0.051584830600982734
01/12/2024,0.05355591645579172
01/03/2025,0.04408878077240663
01/06/2025,0.04509570540225427
01/09/2025,0.05227879145300385
01/12/2025,0.06334707534205641
01/03/2026,0.053369828761933524
