countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
brazil,abc_brasil,2008-05-27,0.0,4775.195,5882.205,39.07,38.006,222.119,0.17110647895947667,1107.01,0.0,4775.195
brazil,abc_brasil,2008-08-27,0.0,5177.754999999999,6309.543,36.017,43.378,182.157,0.23813523498959688,1131.788,0.0,5177.754999999999
brazil,abc_brasil,2008-11-27,458.0,6067.648999999999,7684.409,78.619,44.42,336.76,0.13190402660648534,1158.76,458.0,6525.648999999999
brazil,abc_brasil,2009-02-27,497.447,5835.734,7494.921,43.508,20.295,438.683,0.04626347499219254,1161.74,497.447,6333.1810000000005
brazil,abc_brasil,2009-05-27,557.102,5155.329,6887.762,22.669,23.952,198.642,0.12057872957380615,1175.331,557.102,5712.431
brazil,abc_brasil,2009-08-27,482.844,4977.34,6619.656,11.38,35.385,201.912,0.175249613693094,1159.472,482.844,5460.184
brazil,abc_brasil,2009-11-27,798.836,5486.098999999999,7467.111,13.598,38.114,207.242,0.18391059727275358,1182.176,798.836,6284.9349999999995
brazil,abc_brasil,2010-02-27,886.414,5272.369000000001,7377.224,8.031,53.703,282.025,0.19041928907011793,1218.441,886.414,6158.783
brazil,abc_brasil,2010-05-27,972.695,5936.239,8156.083,21.836,46.934,239.348,0.196091047345288,1247.149,972.695,6908.933999999999
brazil,abc_brasil,2010-08-27,1212.177,7207.859,9699.102,11.868,50.17,174.68,0.28721089993130294,1279.066,1212.177,8420.036
brazil,abc_brasil,2010-11-27,2261.712,6265.326000000001,9839.116,9.795,51.115,253.706,0.20147335892726229,1312.078,2261.712,8527.038
brazil,abc_brasil,2011-02-27,2060.914,6408.0560000000005,9816.888,21.529,54.006,278.311,0.1940491033412262,1347.918,2060.914,8468.970000000001
brazil,abc_brasil,2011-05-27,488.597,7932.373,9805.31,15.532,56.68,286.274,0.19799213341064853,1384.34,488.597,8420.97
brazil,abc_brasil,2011-08-27,1305.873,7521.661,10251.778,15.306,60.225,181.651,0.33154235319376163,1424.244,1305.873,8827.534
brazil,abc_brasil,2011-11-27,1984.829,8197.16,11642.142,65.864,58.528,476.396,0.12285577544731693,1460.153,1984.829,10181.989
brazil,abc_brasil,2012-02-27,1955.491,7055.718000000001,10510.815,74.166,60.604,313.162,0.19352284121317403,1499.606,1955.491,9011.209
brazil,abc_brasil,2012-05-27,2180.784,7912.34,11628.742,16.155,56.876,353.453,0.16091531264411393,1535.618,2180.784,10093.124
brazil,abc_brasil,2012-08-27,2494.584,8849.418999999998,12909.774,55.558,55.048,410.652,0.13405024205409935,1565.771,2494.584,11344.002999999999
brazil,abc_brasil,2012-11-27,2708.909,8806.286,13153.805,122.595,55.114,396.683,0.1389371362019547,1638.61,2708.909,11515.195
brazil,abc_brasil,2013-02-27,3240.2,8563.453000000001,13483.126,94.251,59.581,367.333,0.1621988767684907,1679.473,3240.2,11803.653
brazil,abc_brasil,2013-05-27,3667.828,8549.531,13973.894,63.282,60.057,294.831,0.20369974663451265,1756.535,3667.828,12217.359
brazil,abc_brasil,2013-08-27,3864.427,10723.195,16381.821,75.778,63.474,577.189,0.1099709107415422,1794.199,3864.427,14587.622
brazil,abc_brasil,2013-11-27,3979.545,11350.934000000001,17195.204,27.212,66.136,395.083,0.16739773667811572,1864.725,3979.545,15330.479000000001
brazil,abc_brasil,2014-02-27,4313.105,11054.944000000001,17270.075,175.347,74.906,554.177,0.1351662014121842,1902.026,4313.105,15368.049
brazil,abc_brasil,2014-05-27,4123.97,12283.391,18393.711,181.275,70.707,395.237,0.1788977246563454,1986.35,4123.97,16407.361
brazil,abc_brasil,2014-08-27,3761.815,12435.957999999999,18229.173,91.069,79.767,427.195,0.18672269104273223,2031.4,3761.815,16197.773
brazil,abc_brasil,2014-11-27,4393.817,12690.411000000004,19211.97,86.664,77.946,775.785,0.10047371372222974,2127.742,4393.817,17084.228000000003
brazil,abc_brasil,2015-02-27,4452.393,14099.486,20740.424,51.687,82.227,787.534,0.1044107302033944,2188.545,4452.393,18551.879
brazil,abc_brasil,2015-05-27,5317.608,15522.379,23115.883,161.028,80.255,1369.741,0.058591368733213064,2275.896,5317.608,20839.987
brazil,abc_brasil,2015-08-27,5443.722,15294.888999999997,23073.813,58.273,90.101,541.15,0.16649912223967478,2335.202,5443.722,20738.610999999997
brazil,abc_brasil,2015-11-27,6379.133,17668.07,26488.017,44.279,95.041,1914.794,0.04963510435065077,2440.814,6379.133,24047.203
brazil,abc_brasil,2016-02-27,6031.197,15671.554,24212.41,46.655,105.514,638.882,0.16515412861843032,2509.659,6031.197,21702.751
brazil,abc_brasil,2016-05-27,5436.792,15378.362999999998,23445.019,86.147,91.149,645.231,0.1412656862426015,2629.864,5436.792,20815.155
brazil,abc_brasil,2016-08-27,5253.351,14779.529000000002,22721.7,28.279,104.096,682.486,0.15252474043423603,2688.82,5253.351,20032.88
brazil,abc_brasil,2016-11-27,5542.905,15168.925,23543.137,22.393,102.787,787.236,0.13056694561732443,2831.307,5542.905,20711.829999999998
brazil,abc_brasil,2017-02-27,6699.307,16085.636999999999,25678.162,8.777,108.525,652.835,0.16623649160967166,2893.218,6699.307,22784.944
brazil,abc_brasil,2017-05-27,6449.59,16710.465,26191.982,17.572,96.855,655.637,0.14772656210677557,3031.927,6449.59,23160.055
brazil,abc_brasil,2017-08-27,6730.955,16728.292999999998,26549.172,20.44,107.139,1006.308,0.1064674036179778,3089.924,6730.955,23459.248
brazil,abc_brasil,2017-11-27,6890.194,16869.956000000002,26988.588,21.792,104.134,456.641,0.22804347397627456,3228.438,6890.194,23760.15
brazil,abc_brasil,2018-02-27,6037.551,19445.902000000002,28767.785,18.176,110.605,863.901,0.12802971636796348,3284.332,6037.551,25483.453
brazil,abc_brasil,2018-05-27,6133.818,18808.875,28362.556,21.416,108.548,607.624,0.17864337155872712,3419.863,6133.818,24942.693
brazil,abc_brasil,2018-08-27,6409.04,21068.04,30923.041,33.926,111.653,1585.674,0.07041359068761928,3445.961,6409.04,27477.08
brazil,abc_brasil,2018-11-27,6571.771,21139.324,31329.947,26.844,116.112,985.955,0.11776602380433183,3618.852,6571.771,27711.095
brazil,abc_brasil,2019-02-27,7380.341,21682.924,32728.775,29.378,81.773,447.421,0.18276522559289796,3665.51,7380.341,29063.265
brazil,abc_brasil,2019-05-27,7760.706,22259.379999999997,33844.45,111.496,119.554,677.073,0.17657475634089678,3824.364,7760.706,30020.085999999996
brazil,abc_brasil,2019-08-27,8287.301,22747.234,34916.754,68.154,132.725,599.764,0.22129537618129796,3882.219,8287.301,31034.535
brazil,abc_brasil,2019-11-27,8610.34,24513.220000000005,37079.847,57.667,130.521,1441.876,0.0905216537344404,3956.287,8610.34,33123.560000000005
brazil,abc_brasil,2020-02-27,7940.158,24276.339000000004,36257.23,297.187,145.599,345.564,0.421337292079036,4040.733,7940.158,32216.497000000003
brazil,abc_brasil,2020-05-27,8228.852,36531.506,48807.038,625.542,80.997,3671.593,0.022060451689498266,4046.68,8228.852,44760.358
brazil,abc_brasil,2020-08-27,7043.422,38731.852,49868.573,635.624,61.616,1609.502,0.03828264891873387,4093.299,7043.422,45775.274
brazil,abc_brasil,2020-11-27,2619.236,39347.445,46154.238,670.993,73.476,1295.069,0.056735200981569325,4187.557,2619.236,41966.681
brazil,abc_brasil,2021-02-27,2306.591,36733.987,43328.841,513.293,105.987,-357.759,-0.2962525051780668,4288.263,2306.591,39040.578
brazil,abc_brasil,2021-05-27,2733.455,41575.552,48700.959,1361.952,122.406,2043.158,0.05991019784079352,4391.952,2733.455,44309.007000000005
brazil,abc_brasil,2021-08-27,2802.523,37194.371,44456.064,2853.186,136.34,-1078.481,-0.12641854608472472,4459.17,2802.523,39996.894
brazil,abc_brasil,2021-11-27,3034.955,42524.538,50115.184,1710.865,151.46,2042.515,0.07415367818596191,4555.691,3034.955,45559.493
brazil,abc_brasil,2022-02-27,3358.753,41536.559,49565.97,731.091,161.967,1491.308,0.10860734335227867,4670.658,3358.753,44895.312
brazil,abc_brasil,2022-05-27,3243.322,38266.987,46285.496,362.712,183.162,-1174.287,-0.1559772014848159,4775.187,3243.322,41510.309
brazil,abc_brasil,2022-08-27,4008.861,42033.707,50954.584,553.937,201.652,2621.219,0.07693061892195958,4912.016,4008.861,46042.568
brazil,abc_brasil,2022-11-27,4138.362,43405.737,52616.161,506.227,218.148,2031.748,0.10736961473568572,5072.062,4138.362,47544.099
brazil,abc_brasil,2023-02-27,4204.477,47996.964,57408.844,329.879,197.272,1111.451,0.17749050565432034,5207.403,4204.477,52201.441
brazil,abc_brasil,2023-05-27,4161.27,44689.35800000001,54154.887,324.33,190.023,1390.197,0.13668782194178236,5304.259,4161.27,48850.628000000004
brazil,abc_brasil,2023-08-27,4165.094,45342.747,54930.563,371.967,201.878,1007.288,0.20041735829276233,5422.722,4165.094,49507.841
brazil,abc_brasil,2023-11-27,4058.546,46944.959,56726.762,106.93,228.218,2458.801,0.09281678346478629,5723.257,4058.546,51003.505000000005
brazil,abc_brasil,2024-02-27,4165.389,50581.852,60632.612,647.009,231.463,1235.26,0.18737998478053203,5885.371,4165.389,54747.241
brazil,abc_brasil,2024-05-27,4956.829,50161.785,61265.674,247.586,223.028,2184.195,0.10210993066095288,6147.06,4956.829,55118.614
brazil,abc_brasil,2024-08-27,5465.119,57359.501,69077.968,436.112,250.105,3163.613,0.07905676199965041,6253.348,5465.119,62824.619999999995
brazil,abc_brasil,2024-11-27,5304.395,60364.651,72065.13,381.925,255.07,1536.263,0.16603276912872342,6396.084,5304.395,65669.046
brazil,abc_brasil,2025-02-27,14060.586,53114.277,73585.977,540.043,243.071,3926.247,0.061909248195541444,6411.114,14060.586,67174.863
brazil,abc_brasil,2025-05-27,3672.348,54065.673,64225.601,746.683,225.568,2280.66,0.09890470302456307,6487.58,3672.348,57738.021
brazil,abc_brasil,2025-08-27,3306.658,54527.554,64438.272,572.853,244.099,1946.399,0.12541056587061544,6604.06,3306.658,57834.212
brazil,abc_brasil,2025-11-27,2872.496,53643.205,63238.744,916.165,256.811,2226.235,0.11535664473876296,6723.043,2872.496,56515.701
brazil,abc_brasil,2026-02-27,2644.247,56896.03599999999,66316.409,785.784,275.523,2259.595,0.12193468298522525,6776.126,2644.247,59540.282999999996
brazil,abc_brasil,2026-05-27,2703.782,59414.469,69283.222,1355.602,230.21,2176.393,0.1057759329312307,7164.971,2703.782,62118.251
brazil,abc_brasil,2026-08-27,2696.133,59610.102999999996,69584.916,1303.677,257.324,2221.282,0.11584481394077834,7278.68,2696.133,62306.236
brazil,banco_bmg,2010-05-27,124.563,7758.415999999999,9898.462,61.142,150.585,984.464,0.15296140844154787,2015.483,124.563,7882.978999999999
brazil,banco_bmg,2010-08-27,148.368,8555.463,10862.857,69.443,201.447,1025.928,0.19635588462348233,2159.026,148.368,8703.831
brazil,banco_bmg,2010-11-27,136.395,8549.651999999998,10971.453,70.763,146.581,910.956,0.16090897913839963,2285.406,136.395,8686.046999999999
brazil,banco_bmg,2011-02-27,101.21,9003.384,11441.597,85.619,107.11,819.08,0.13076866728524686,2337.003,101.21,9104.594
brazil,banco_bmg,2011-05-27,1093.626,8350.118999999999,11599.855,97.889,45.345,611.809,0.07411626831249622,2156.11,1093.626,9443.744999999999
brazil,banco_bmg,2011-08-27,1654.497,8284.099,11986.34,2.582,-23.608,999.271,-0.023625222787412026,2047.744,1654.497,9938.596
brazil,banco_bmg,2011-11-27,1990.156,12293.458999999999,17887.321,17.075,392.623,1652.034,0.2376603629223127,3603.706,1990.156,14283.615
brazil,banco_bmg,2012-02-27,13822.407,17988.889000000003,33746.796,706.303,-226.269,1652.034,-0.136963888152423,1935.5,13822.407,31811.296000000002
brazil,banco_bmg,2012-05-27,2083.807,14236.717,19730.78,33.685,-163.418,551.759,-0.2961764103530708,3410.256,2083.807,16320.524
brazil,banco_bmg,2012-08-27,2257.187,16219.108000000002,21560.205,65.111,-207.639,666.061,-0.31174171735021267,3083.91,2257.187,18476.295000000002
brazil,banco_bmg,2012-11-27,2095.883,18205.741,23235.916,36.682,-149.159,601.07,-0.24815578884322953,2934.292,2095.883,20301.624
brazil,banco_bmg,2013-02-27,1802.932,21097.165,25847.169,41.797,-59.794,602.968,-0.0991661249021507,2947.072,1802.932,22900.097
brazil,banco_bmg,2013-05-27,1803.72,23036.624,28075.216,48.37,121.296,985.71,0.12305444806281766,3234.872,1803.72,24840.344
brazil,banco_bmg,2013-08-27,1769.507,22635.207,27785.892,52.11,222.609,1244.491,0.17887554028112698,3381.178,1769.507,24404.714
brazil,banco_bmg,2013-11-27,1366.481,23363.449,28182.85,117.651,70.847,867.589,0.08165963376667984,3452.92,1366.481,24729.93
brazil,banco_bmg,2014-02-27,1672.894,23037.42,28108.94,81.896,13.758,861.441,0.015970913852486703,3398.626,1672.894,24710.314
brazil,banco_bmg,2014-05-27,1866.498,19277.673,24572.296,81.097,48.634,1454.798,0.033430070703974024,3428.125,1866.498,21144.171
brazil,banco_bmg,2014-08-27,1691.396,17381.386,22142.492,37.663,97.118,64.282,1.510811735789179,3069.71,1691.396,19072.782
brazil,banco_bmg,2014-11-27,2155.942,13354.693,18618.796,71.946,93.356,2333.684,0.04000370230073994,3108.161,2155.942,15510.634999999998
brazil,banco_bmg,2015-02-27,2429.284,11454.625,16985.015,59.485,70.15,1245.759,0.05631105213769277,3101.106,2429.284,13883.909
brazil,banco_bmg,2015-05-27,2488.777,11644.553999999998,17348.604,53.081,40.825,1399.381,0.029173613190403472,3215.273,2488.777,14133.330999999998
brazil,banco_bmg,2015-08-27,2160.483,11935.813,17179.022,52.183,26.536,506.382,0.052403126493437764,3082.726,2160.483,14096.296
brazil,banco_bmg,2015-11-27,1973.863,12674.392,17767.851,39.978,35.252,1599.487,0.02203956643598854,3119.596,1973.863,14648.255
brazil,banco_bmg,2016-02-27,2114.399,11991.229,17081.314,71.401,-25.763,594.72,-0.043319545332257195,2975.686,2114.399,14105.627999999999
