DATES,GDP
01/03/1987,0.095481632531194
01/06/1987,0.0585168642451666
01/09/1987,0.0565790152811567
01/12/1987,0.0504597454362576
01/03/1988,0.0701661006199739
01/06/1988,0.0478500167261566
01/09/1988,0.0828309628846768
01/12/1988,0.0925055179533252
01/03/1989,0.0895269951654978
01/06/1989,0.141332618610687
01/09/1989,0.101157206621089
01/12/1989,0.06945016399561
01/03/1990,0.100691216427147
01/06/1990,0.0518112348524595
01/09/1990,-0.0103592101318056
01/12/1990,0.00112717240392124
01/03/1991,0.0228595409478649
01/06/1991,0.0692945146825894
01/09/1991,0.0923687567180682
01/12/1991,0.129789215685189
01/03/1992,0.127986626489257
01/06/1992,0.0981255959433751
01/09/1992,0.124827163464546
01/12/1992,0.0976318793725768
01/03/1993,0.071423191254959
01/06/1993,0.0751987778387118
01/09/1993,0.0642639293041367
01/12/1993,0.053375197447751
01/03/1994,0.0407981418413801
01/06/1994,0.0558350968184598
01/09/1994,0.0466635189899141
01/12/1994,0.0575091327817763
01/03/1995,0.0733995407465604
01/06/1995,0.0903970523840718
01/09/1995,0.0998214680985006
01/12/1995,0.0938879743172898
01/03/1996,0.063549519554976
01/06/1996,0.043592787090825
01/09/1996,0.0456220440233268
01/12/1996,0.0469245385617756
01/03/1997,0.0560842976549984
01/06/1997,0.0680966696117116
01/09/1997,0.0815334609145719
01/12/1997,0.0893608089815086
01/03/1998,0.0765801214487085
01/06/1998,0.0694378925261707
01/09/1998,0.0393190012020148
01/12/1998,-0.0135804203404054
01/03/1999,-0.02531218028723
01/06/1999,-0.0322950457367981
01/09/1999,-0.00699199221824709
01/12/1999,0.0538081934068126
01/03/2000,0.0579614458093136
01/06/2000,0.0584233255727282
01/09/2000,0.0499944456055499
01/12/2000,0.0337500368455586
01/03/2001,0.0338609656144255
01/06/2001,0.0420957299999773
01/09/2001,0.0276349034991301
01/12/2001,0.0228846150625088
01/03/2002,0.0119385765976394
01/06/2002,0.0258788954751386
01/09/2002,0.0422611577699572
01/12/2002,0.0478113179314237
01/03/2003,0.053334886253618
01/06/2003,0.0514694467440835
01/09/2003,0.0459162134179785
01/12/2003,0.038775944330216
01/03/2004,0.0471543391387736
01/06/2004,0.0564285881741418
01/09/2004,0.0744027874070046
01/12/2004,0.0879553431511069
01/03/2005,0.0619068853926592
01/06/2005,0.0594245452859243
01/09/2005,0.0572368220027448
01/12/2005,0.0552270576520981
01/03/2006,0.0595303818016568
01/06/2006,0.0633388040741536
01/09/2006,0.0562600318746214
01/12/2006,0.0625881928023753
01/03/2007,0.0552728390732138
01/06/2007,0.0547477517552184
01/09/2007,0.0486556879210727
01/12/2007,0.0483018778616784
01/03/2008,0.0610134169865428
01/06/2008,0.0500669353438541
01/09/2008,0.0355315279308563
01/12/2008,0.00748923819576741
01/03/2009,-0.0225933903438813
01/06/2009,-0.0282393303411536
01/09/2009,-0.00717458412448191
01/12/2009,0.0127941460049121
01/03/2010,0.0193262327836852
01/06/2010,0.0641252507402934
01/09/2010,0.0749994519667747
01/12/2010,0.0745035632676032
01/03/2011,0.0876648384190297
01/06/2011,0.0625683737713674
01/09/2011,0.0450309237262678
01/12/2011,0.055296177176098
01/03/2012,0.0602103944209389
01/06/2012,0.0649676160731423
01/09/2012,0.0662865732814695
01/12/2012,0.0552828684776721
01/03/2013,0.0413646685416797
01/06/2013,0.0343480444222548
01/09/2013,0.0292893130716863
01/12/2013,0.0278200002115103
01/03/2014,0.024449829172503
01/06/2014,0.0169945140988808
01/09/2014,0.0130657669798229
01/12/2014,0.0172474128780244
01/03/2015,0.024921151467209
01/06/2015,0.0204820969488178
01/09/2015,0.0226849091448311
01/12/2015,0.0182868483491636
01/03/2016,0.0295300826665488
01/06/2016,0.0126264768208331
01/09/2016,0.0199451832316582
01/12/2016,0.00878846677977285
01/03/2017,-0.00370954329090012
01/06/2017,0.00676426299217958
01/09/2017,0.0185579381620706
01/12/2017,0.0319954388499624
01/03/2018,0.0451494488985285
01/06/2018,0.0551043780777816
01/09/2018,0.0242677018389352
01/12/2018,0.0351156491082245
01/03/2019,0.0119953463063225
01/06/2019,0.011958721552336
01/09/2019,0.0318142948875557
01/12/2019,-0.0272897082570768
01/03/2020,-0.00233763489568484
01/06/2020,-0.149527332562384
01/09/2020,-0.0947464386159637
01/12/2020,0.000745727499232851
01/03/2021,0.00533733505693657
01/06/2021,0.183017630871305
01/09/2021,0.16247120770618
01/12/2021,0.116141428177489
01/03/2022,0.063030151933668
01/06/2022,0.0439613805740886
01/09/2022,0.00534265081834695
01/12/2022,-0.0234122468984269
01/03/2023,0.00289119987923336
01/06/2023,-0.00393670461615181
01/09/2023,0.00569965613144041
01/12/2023,0.00410958922179572
01/03/2024,0.00289119987923336
01/06/2024,0.0117533566956727
01/09/2024,0.0238668754265527
01/12/2024,0.0409757358643867
01/03/2025,0.0292848991276427
01/06/2025,0.0373411686871241
01/09/2025,0.0170368772913521
01/12/2025,0.0155038759689923
01/03/2026,-0.00477326968973746
