DATES,FCI
29/05/2026,0.08998717919348487
30/04/2026,0.08172590208005655
31/03/2026,0.057359402339928776
27/02/2026,0.039050014997648236
30/01/2026,0.04695643533148851
31/12/2025,0.023961057313399512
28/11/2025,0.02627664193572478
31/10/2025,0.05572272378266806
30/09/2025,0.07224567914911742
29/08/2025,0.07013776493195249
31/07/2025,0.08867995127588442
30/06/2025,0.14011242049644643
30/05/2025,0.19604330993035124
30/04/2025,0.1503612084891321
31/03/2025,0.14660143167468692
28/02/2025,0.19019773857800465
31/01/2025,0.22602747262128742
31/12/2024,0.21951773846853037
29/11/2024,0.2101848972989058
31/10/2024,0.2273329389694338
30/09/2024,0.2277000466285699
30/08/2024,0.24454303399192048
31/07/2024,0.23215703956405592
28/06/2024,0.26019018877104155
31/05/2024,0.3131757717479943
30/04/2024,0.28043186728726754
29/03/2024,0.29330959555983865
29/02/2024,0.2917334265738113
31/01/2024,0.34532528565358267
29/12/2023,0.3835700109253103
30/11/2023,0.44603492588307414
31/10/2023,0.41250963191580936
29/09/2023,0.5684243704240163
31/08/2023,0.6516997005953313
31/07/2023,0.719984988803619
30/06/2023,0.60586408972671
31/05/2023,0.7491560307912702
28/04/2023,0.930678122702341
31/03/2023,1.0549827999821955
28/02/2023,0.5733356855696786
31/01/2023,0.5562076682456742
30/12/2022,0.5327358213480867
30/11/2022,0.37264649417667217
31/10/2022,0.6552484674171065
30/09/2022,1.3469806931020707
31/08/2022,0.7477058613646865
29/07/2022,0.7840260740683719
30/06/2022,1.0255845781236899
31/05/2022,1.1566959440215139
29/04/2022,1.2399922830577799
31/03/2022,1.96993306167706
28/02/2022,1.8962377442778533
31/01/2022,0.5388524968515285
31/12/2021,0.22604613708817037
30/11/2021,0.22131309760039078
29/10/2021,0.18825391235394703
30/09/2021,0.05774068295732395
31/08/2021,0.06850119537059762
30/07/2021,0.08161716504777124
30/06/2021,0.09030107068490537
31/05/2021,0.07917768912542765
30/04/2021,0.07529958855891114
31/03/2021,0.05546219789920401
26/02/2021,0.05221517621611589
29/01/2021,0.055594734309579924
31/12/2020,0.05532154247460931
30/11/2020,0.07525857391810883
30/10/2020,0.1441438167775457
30/09/2020,0.12178257244439096
31/08/2020,0.20227097469170333
31/07/2020,0.17221512878223638
30/06/2020,0.14708045350648313
29/05/2020,0.1744826854308656
30/04/2020,0.25718406625567697
31/03/2020,1.3434586245255864
28/02/2020,0.2048194563220454
31/01/2020,0.08493378775552855
31/12/2019,0.028859409382762442
29/11/2019,0.02398011648215173
31/10/2019,0.02161859710078933
30/09/2019,0.03818474458868564
30/08/2019,0.061120929556819574
31/07/2019,0.0461231336155998
28/06/2019,0.0264244325166864
31/05/2019,0.026454414537051996
30/04/2019,0.022010378741092875
29/03/2019,0.03665779233267002
28/02/2019,0.030882489883209713
31/01/2019,0.01990997260536143
31/12/2018,0.03557528627371956
30/11/2018,0.04814705144033016
31/10/2018,0.11280794528653791
28/09/2018,0.10244016088700143
31/08/2018,0.19083118667422233
31/07/2018,0.11834098393393852
29/06/2018,0.13109811389193374
31/05/2018,0.09458579034848538
30/04/2018,0.27225472845874704
30/03/2018,0.06218267208890912
28/02/2018,0.1138417552087729
31/01/2018,0.11311397751964918
29/12/2017,0.27154808076787473
30/11/2017,0.37264246238325566
31/10/2017,0.4031065630778517
29/09/2017,0.3987085876302723
31/08/2017,0.476777376143115
31/07/2017,0.47776729260666856
30/06/2017,0.4251571470372083
31/05/2017,0.5064912076579597
28/04/2017,0.5404018898657005
31/03/2017,0.5255780614487238
28/02/2017,0.5623231554216362
31/01/2017,0.49733054771386975
30/12/2016,0.4853137358346709
30/11/2016,0.30425915182300006
31/10/2016,0.43056095295658736
30/09/2016,0.3301806079460904
31/08/2016,0.3564596375545567
29/07/2016,0.41060717898850513
30/06/2016,0.362480868050117
31/05/2016,0.2906258732696384
29/04/2016,0.3551059697061409
31/03/2016,0.5255846001327242
29/02/2016,0.358222559178274
29/01/2016,0.6744984986465117
31/12/2015,0.4233636689102594
30/11/2015,0.20445373818580673
30/10/2015,0.2291420626579852
30/09/2015,0.1505561850433872
31/08/2015,0.3803517579049952
31/07/2015,0.24153103559833547
30/06/2015,0.30833420022531915
29/05/2015,0.1766289547958308
30/04/2015,0.3315050169869521
31/03/2015,0.5409222066892422
27/02/2015,0.3469548209321202
30/01/2015,0.6210449638829912
31/12/2014,1.770868101625767
28/11/2014,0.4684793577985618
31/10/2014,0.3873206921100086
30/09/2014,0.21888239372363735
29/08/2014,0.2793626732145509
31/07/2014,0.17855548834810164
30/06/2014,0.12055471786193427
30/05/2014,0.23719551006330233
30/04/2014,0.31663880402514505
31/03/2014,0.37485988543643406
28/02/2014,0.2382872943468876
31/01/2014,0.11580361835390607
31/12/2013,0.041894663620650675
29/11/2013,0.0649289601115792
31/10/2013,0.037430812061879454
30/09/2013,0.07699258073853411
30/08/2013,0.1371825446511115
31/07/2013,0.0954857112265821
28/06/2013,0.18743032448524036
31/05/2013,0.09332776368959353
30/04/2013,0.054023442143624256
