quarter,fx_vol
2004Q1,0.013736919235790384
2004Q2,0.018492517751704785
2004Q3,0.010573657350586492
2004Q4,0.010563286345635031
2005Q1,0.020886515815390888
2005Q2,0.021586007256428556
2005Q3,0.020494655834259284
2005Q4,0.024903254945721452
2006Q1,0.026029564397958466
2006Q2,0.025456045021899017
2006Q3,0.02207560562116348
2006Q4,0.01872653874059008
2007Q1,0.0204304484639875
2007Q2,0.03309238634808642
2007Q3,0.0423873965796502
2007Q4,0.036509626395387185
2008Q1,0.03324216731797199
2008Q2,0.029278780602618633
2008Q3,0.04385713986166105
2008Q4,0.05212982932172242
2009Q1,0.03752991126989425
2009Q2,0.03438657160176304
2009Q3,0.023308630247989938
2009Q4,0.032940364923834085
2010Q1,0.025334680662222976
2010Q2,0.042762253298672184
2010Q3,0.02826605491219777
2010Q4,0.029913375422475578
2011Q1,0.027076672096889222
2011Q2,0.01958264510996376
2011Q3,0.030612876198050455
2011Q4,0.03783478074738365
2012Q1,0.03247045757054175
2012Q2,0.03099732235912594
2012Q3,0.04134470998988504
2012Q4,0.015189627174112612
2013Q1,0.014509830507212834
2013Q2,0.035267193393710844
2013Q3,0.029928035430989867
2013Q4,0.021752719889114806
2014Q1,0.03532442245298083
2014Q2,0.025350680971632223
2014Q3,0.0283189177525369
2014Q4,0.014819082880036251
2015Q1,0.01688668816341842
2015Q2,0.018863062079597624
2015Q3,0.018864480278383337
2015Q4,0.02246464635897976
2016Q1,0.022942270296481666
2016Q2,0.023217988293205895
2016Q3,0.027198075853334926
2016Q4,0.01878637499404788
2017Q1,0.014948164837689256
2017Q2,0.019053568496524453
2017Q3,0.020141314465662502
2017Q4,0.018194330387374166
2018Q1,0.023354914448162657
2018Q2,0.019907574452335132
2018Q3,0.014853507313910283
2018Q4,0.022788475559615294
2019Q1,0.02670913974209741
2019Q2,0.023293495115810907
2019Q3,0.02747045284561763
2019Q4,0.020492875157661145
2020Q1,0.027053258277432178
2020Q2,0.021076264726820882
2020Q3,0.012050781413494294
2020Q4,0.008188919044051715
2021Q1,0.01246213030635695
2021Q2,0.01780927637568442
2021Q3,0.027158477830228334
2021Q4,0.02499221595040924
2022Q1,0.023443744972613423
2022Q2,0.02344119412396282
2022Q3,0.03563552525440404
2022Q4,0.03684590799886567
2023Q1,0.03798492919431507
2023Q2,0.03160847101076987
2023Q3,0.029475525351590762
2023Q4,0.023889084330402273
2024Q1,0.02336248575426331
2024Q2,0.02264010522251413
2024Q3,0.02769820591848579
2024Q4,0.029929015598199035
2025Q1,0.021954410365256607
2025Q2,0.032480536426056354
2025Q3,0.03306863658401157
2025Q4,0.023659982945644368
2026Q1,0.031089066869917793
2026Q2,0.03899827382753528
2026Q3,0.023208886210080954
