DATES,FCI
29/05/2026,0.23700600110347725
30/04/2026,0.37814020879316285
31/03/2026,1.1109827256954976
27/02/2026,0.5016004855562046
30/01/2026,0.42781037577812703
31/12/2025,0.6434414318855408
28/11/2025,0.5341826204733897
31/10/2025,0.5016719418942917
30/09/2025,0.43938601763288976
29/08/2025,0.2549308432644874
31/07/2025,0.24995951724715193
30/06/2025,0.38811254409946094
30/05/2025,0.4989221970978492
30/04/2025,0.7232458061523618
31/03/2025,0.5323284679689887
28/02/2025,0.5102129141908334
31/01/2025,0.5206547665424938
31/12/2024,0.611724830624242
29/11/2024,0.5547757008615122
31/10/2024,0.6557753230994758
30/09/2024,1.1667449441006026
30/08/2024,0.8403771059079319
31/07/2024,0.4647242443349336
28/06/2024,0.3989564587335734
31/05/2024,0.5416088784506351
30/04/2024,0.442679301979674
29/03/2024,0.6215469561122342
29/02/2024,1.1507967619755046
31/01/2024,0.7257882138139153
29/12/2023,0.7027171836015589
30/11/2023,1.0172546387532537
31/10/2023,1.0770980916889434
29/09/2023,0.9731993630140465
31/08/2023,0.31406200232930964
31/07/2023,0.3343648806511932
30/06/2023,0.3024625672757309
31/05/2023,0.6569104378751452
28/04/2023,0.6512520335325049
31/03/2023,0.535796002841668
28/02/2023,0.8125489264551331
31/01/2023,0.9531984879831685
30/12/2022,0.16735046414945237
30/11/2022,0.34110811676063174
31/10/2022,0.16665317741144275
30/09/2022,0.3941927888624367
31/08/2022,0.1737677958704438
29/07/2022,0.42770475490173687
30/06/2022,0.40116317476694596
31/05/2022,0.7150369327807371
29/04/2022,0.38739199588583684
31/03/2022,0.2949817547023529
28/02/2022,0.8460049751481207
31/01/2022,0.5808538981553606
31/12/2021,1.0353692775147294
30/11/2021,0.742148409823634
29/10/2021,0.6442537593909724
30/09/2021,1.0496371819371009
31/08/2021,1.538223263213662
30/07/2021,2.2906375275766973
30/06/2021,0.7341889936894633
31/05/2021,1.4452367474481083
30/04/2021,0.7277222872486239
31/03/2021,0.5359678374466414
26/02/2021,0.6810747566272316
29/01/2021,0.4849720203569449
31/12/2020,0.40626320812468364
30/11/2020,0.7055680948090886
30/10/2020,0.5445760545783582
30/09/2020,0.8444829876752941
31/08/2020,0.632325724785048
31/07/2020,1.0655924104898575
30/06/2020,1.8985541242491433
29/05/2020,1.8032228989763999
30/04/2020,3.4659662572328456
31/03/2020,4.463818855396816
28/02/2020,1.5912009550219288
31/01/2020,0.6125184354707456
31/12/2019,0.32061321840030343
29/11/2019,0.48395850565914394
31/10/2019,0.516952306795883
30/09/2019,0.5879904846487078
30/08/2019,0.6105458166430962
31/07/2019,0.32109348157910156
28/06/2019,0.5527855160058226
31/05/2019,0.4895935011370961
30/04/2019,0.08815839634938613
29/03/2019,0.2803610705793623
28/02/2019,0.4556973210839033
31/01/2019,0.5836114965348759
31/12/2018,0.24015366560654086
30/11/2018,0.18562027517026936
31/10/2018,0.18611110436559578
28/09/2018,0.3559085754477755
31/08/2018,0.27271353372388796
31/07/2018,0.2173493940757032
29/06/2018,0.2844105875855909
31/05/2018,0.13553244577496104
30/04/2018,0.135017351950107
30/03/2018,0.1939127552773612
28/02/2018,0.10401009890305017
31/01/2018,0.07653209579423917
29/12/2017,0.05468515944201578
30/11/2017,0.18152149504745724
31/10/2017,0.12964675285668537
29/09/2017,0.06804348334940684
31/08/2017,0.0834863409808697
31/07/2017,0.08654598666683488
30/06/2017,0.1485616109807869
31/05/2017,0.1416258278654413
28/04/2017,0.23619253785501743
31/03/2017,0.18342709068067753
28/02/2017,0.1561959222598881
31/01/2017,0.17903063881832892
30/12/2016,0.2705109872766236
30/11/2016,0.3977838843564735
31/10/2016,0.19906168155163417
30/09/2016,0.2055201600938024
31/08/2016,0.08507868449159167
29/07/2016,0.11916242648817826
30/06/2016,0.22800233343043932
31/05/2016,0.24446611172990243
29/04/2016,0.3195316969830615
31/03/2016,0.284693199220795
29/02/2016,0.4664234872385212
29/01/2016,0.7660710643556368
31/12/2015,0.7927985810639347
30/11/2015,0.5787697842222044
30/10/2015,0.8224114567929683
30/09/2015,1.3178464386976896
31/08/2015,1.1788790783031717
31/07/2015,0.5161567056525409
30/06/2015,0.29535697384987664
29/05/2015,0.7882947817441235
30/04/2015,0.5081412258214387
31/03/2015,0.5764147481033634
27/02/2015,0.6020901802496792
30/01/2015,0.7175092926341923
31/12/2014,0.5937266692349704
28/11/2014,0.3729777933894178
31/10/2014,0.23456029104014534
30/09/2014,0.177234449827203
29/08/2014,0.24126560103402284
31/07/2014,0.3218775205893793
30/06/2014,0.18351026537975418
30/05/2014,0.4881355825910626
30/04/2014,0.2347043737044974
31/03/2014,0.3066090148307465
28/02/2014,0.33935335366324015
31/01/2014,0.7160441025493003
31/12/2013,0.6228655577161499
29/11/2013,0.5501799389912067
31/10/2013,0.4829892700779905
30/09/2013,0.7309452528314713
30/08/2013,0.779847351861111
31/07/2013,0.3985386708488351
28/06/2013,0.9111197443836825
31/05/2013,0.47011367147021876
30/04/2013,0.696462612326746
29/03/2013,0.7289811381145135
28/02/2013,0.8232181110780974
31/01/2013,0.6996263488628642
31/12/2012,0.2408922012824229
30/11/2012,0.3806759209944284
31/10/2012,0.3210627468044166
28/09/2012,0.2598520895404603
31/08/2012,0.21257405420705802
