DATES,STX
20/01/2020,585.73
17/01/2020,580.10
16/01/2020,581.81
15/01/2020,581.34
14/01/2020,580.10
13/01/2020,578.16
10/01/2020,579.24
09/01/2020,577.72
08/01/2020,575.75
07/01/2020,566.17
06/01/2020,570.65
03/01/2020,568.60
02/01/2020,568.25
30/12/2019,568.14
27/12/2019,561.73
23/12/2019,562.96
20/12/2019,548.24
19/12/2019,555.23
18/12/2019,548.04
17/12/2019,541.34
16/12/2019,545.85
13/12/2019,543.92
12/12/2019,543.50
11/12/2019,542.96
10/12/2019,546.07
09/12/2019,547.84
06/12/2019,546.61
05/12/2019,544.03
04/12/2019,543.56
03/12/2019,544.24
02/12/2019,547.82
29/11/2019,546.57
28/11/2019,543.36
27/11/2019,543.98
26/11/2019,545.79
25/11/2019,548.62
22/11/2019,551.22
21/11/2019,550.00
20/11/2019,550.98
19/11/2019,554.40
18/11/2019,555.77
15/11/2019,553.88
14/11/2019,558.80
13/11/2019,558.73
12/11/2019,558.24
11/11/2019,557.77
08/11/2019,560.59
07/11/2019,558.87
06/11/2019,557.83
05/11/2019,553.06
04/11/2019,554.90
01/11/2019,554.64
31/10/2019,556.84
30/10/2019,555.86
29/10/2019,556.28
28/10/2019,560.16
25/10/2019,561.41
24/10/2019,561.00
23/10/2019,559.56
22/10/2019,564.22
21/10/2019,565.19
18/10/2019,564.83
17/10/2019,563.67
16/10/2019,560.07
15/10/2019,561.47
14/10/2019,561.77
11/10/2019,562.11
10/10/2019,557.44
09/10/2019,559.26
08/10/2019,561.05
07/10/2019,563.12
04/10/2019,563.02
03/10/2019,565.90
02/10/2019,568.53
01/10/2019,569.32
30/09/2019,570.58
27/09/2019,574.60
26/09/2019,573.68
25/09/2019,573.64
24/09/2019,572.20
20/09/2019,572.86
19/09/2019,578.99
18/09/2019,580.65
17/09/2019,578.97
16/09/2019,580.02
13/09/2019,578.65
12/09/2019,578.01
11/09/2019,578.22
10/09/2019,576.29
09/09/2019,573.70
05/09/2019,574.17
04/09/2019,573.23
03/09/2019,571.80
02/09/2019,569.92
30/08/2019,567.45
29/08/2019,570.53
28/08/2019,566.45
27/08/2019,572.87
26/08/2019,574.66
23/08/2019,576.43
22/08/2019,574.70
21/08/2019,579.56
20/08/2019,575.65
19/08/2019,575.28
16/08/2019,575.10
15/08/2019,578.64
14/08/2019,582.55
13/08/2019,582.16
12/08/2019,581.90
09/08/2019,583.63
08/08/2019,583.82
07/08/2019,579.12
06/08/2019,579.95
05/08/2019,581.39
02/08/2019,580.08
01/08/2019,581.48
31/07/2019,580.68
30/07/2019,581.48
29/07/2019,583.50
26/07/2019,584.03
25/07/2019,580.60
24/07/2019,580.99
23/07/2019,579.15
22/07/2019,579.47
19/07/2019,582.56
18/07/2019,577.00
17/07/2019,577.28
16/07/2019,578.55
15/07/2019,579.84
12/07/2019,583.78
11/07/2019,583.45
10/07/2019,580.64
09/07/2019,578.63
08/07/2019,582.98
05/07/2019,580.70
04/07/2019,582.29
03/07/2019,581.48
02/07/2019,581.74
01/07/2019,582.79
28/06/2019,587.81
27/06/2019,581.94
26/06/2019,577.64
25/06/2019,575.34
24/06/2019,580.11
21/06/2019,578.86
20/06/2019,577.70
19/06/2019,579.98
18/06/2019,578.05
17/06/2019,577.21
14/06/2019,578.00
13/06/2019,578.71
12/06/2019,578.63
11/06/2019,580.34
10/06/2019,581.37
07/06/2019,576.48
06/06/2019,579.90
05/06/2019,577.63
04/06/2019,580.11
03/06/2019,580.39
31/05/2019,582.48
30/05/2019,582.14
29/05/2019,572.56
28/05/2019,571.80
27/05/2019,572.37
23/05/2019,573.51
22/05/2019,572.95
21/05/2019,568.83
20/05/2019,569.37
17/05/2019,568.87
16/05/2019,569.12
15/05/2019,566.36
14/05/2019,563.42
13/05/2019,567.25
10/05/2019,571.54
09/05/2019,568.88
08/05/2019,566.97
07/05/2019,567.70
03/05/2019,571.30
02/05/2019,572.12
30/04/2019,575.06
25/04/2019,573.77
24/04/2019,569.65
23/04/2019,570.60
18/04/2019,575.29
17/04/2019,575.51
16/04/2019,575.65
15/04/2019,575.43
12/04/2019,575.13
11/04/2019,579.03
10/04/2019,583.32
09/04/2019,576.58
08/04/2019,583.30
05/04/2019,580.19
04/04/2019,581.07
03/04/2019,581.90
02/04/2019,579.75
01/04/2019,580.90
29/03/2019,583.87
28/03/2019,574.39
27/03/2019,578.77
26/03/2019,578.37
25/03/2019,582.80
22/03/2019,582.34
21/03/2019,585.98
20/03/2019,588.88
19/03/2019,600.40
18/03/2019,586.02
15/03/2019,583.80
14/03/2019,579.50
13/03/2019,578.77
12/03/2019,578.46
11/03/2019,583.73
08/03/2019,582.51
07/03/2019,584.09
06/03/2019,583.00
05/03/2019,582.98
01/03/2019,585.06
28/02/2019,585.37
27/02/2019,588.41
26/02/2019,591.07
25/02/2019,593.05
22/02/2019,582.49
21/02/2019,577.94
20/02/2019,576.50
19/02/2019,578.10
18/02/2019,578.33
15/02/2019,577.24
14/02/2019,580.93
13/02/2019,573.94
12/02/2019,573.32
11/02/2019,573.40
08/02/2019,575.17
07/02/2019,570.97
06/02/2019,574.25
05/02/2019,579.06
04/02/2019,578.40
01/02/2019,583.98
31/01/2019,585.76
30/01/2019,575.27
29/01/2019,573.66
28/01/2019,573.51
25/01/2019,573.33
24/01/2019,573.57
23/01/2019,562.86
22/01/2019,567.11
21/01/2019,567.51
18/01/2019,567.05
17/01/2019,566.77
16/01/2019,563.49
15/01/2019,565.56
14/01/2019,568.05
11/01/2019,567.46
10/01/2019,571.18
09/01/2019,572.13
08/01/2019,577.33
07/01/2019,577.15
04/01/2019,579.83
03/01/2019,585.33
02/01/2019,586.12
28/12/2018,594.46
27/12/2018,589.09
21/12/2018,594.85
20/12/2018,588.81
19/12/2018,589.65
18/12/2018,592.12
17/12/2018,591.24
14/12/2018,589.60
13/12/2018,590.47
12/12/2018,593.06
11/12/2018,593.21
10/12/2018,593.16
07/12/2018,595.32
06/12/2018,592.45
05/12/2018,597.25
04/12/2018,601.34
03/12/2018,599.10
30/11/2018,592.12
29/11/2018,591.74
28/11/2018,584.72
27/11/2018,583.19
26/11/2018,584.90
23/11/2018,588.93
22/11/2018,587.87
21/11/2018,589.47
20/11/2018,586.98
19/11/2018,592.68
16/11/2018,595.31
15/11/2018,595.74
14/11/2018,594.78
13/11/2018,593.86
12/11/2018,596.08
09/11/2018,597.76
08/11/2018,595.00
07/11/2018,592.62
06/11/2018,594.29
05/11/2018,596.67
02/11/2018,596.80
01/11/2018,596.58
31/10/2018,596.81
30/10/2018,597.44
29/10/2018,602.38
26/10/2018,599.65
25/10/2018,598.78
24/10/2018,600.14
23/10/2018,597.06
22/10/2018,606.95
19/10/2018,608.18
18/10/2018,608.16
17/10/2018,610.26
16/10/2018,609.51
15/10/2018,610.75
12/10/2018,610.40
11/10/2018,609.09
10/10/2018,617.42
09/10/2018,617.13
08/10/2018,618.55
05/10/2018,623.41
04/10/2018,622.52
03/10/2018,622.17
02/10/2018,628.49
01/10/2018,625.74
28/09/2018,624.39
27/09/2018,623.63
26/09/2018,623.10
25/09/2018,623.52
24/09/2018,623.48
21/09/2018,623.48
20/09/2018,627.08
19/09/2018,627.60
18/09/2018,629.86
17/09/2018,627.84
14/09/2018,629.37
13/09/2018,630.02
12/09/2018,631.44
11/09/2018,632.02
10/09/2018,628.80
07/09/2018,626.99
05/09/2018,628.11
04/09/2018,632.77
03/09/2018,630.07
31/08/2018,631.83
30/08/2018,633.96
29/08/2018,630.41
28/08/2018,630.52
27/08/2018,634.77
24/08/2018,636.32
23/08/2018,634.33
22/08/2018,629.47
21/08/2018,634.05
20/08/2018,634.14
17/08/2018,633.62
16/08/2018,633.62
15/08/2018,631.17
14/08/2018,632.50
13/08/2018,635.11
10/08/2018,639.34
09/08/2018,641.76
08/08/2018,640.46
07/08/2018,640.21
06/08/2018,639.40
03/08/2018,640.21
02/08/2018,639.31
01/08/2018,634.68
31/07/2018,634.03
30/07/2018,627.71
27/07/2018,632.31
26/07/2018,635.43
25/07/2018,636.02
24/07/2018,637.18
23/07/2018,633.41
20/07/2018,632.01
19/07/2018,630.55
18/07/2018,628.47
17/07/2018,624.47
16/07/2018,623.85
13/07/2018,627.07
12/07/2018,627.50
11/07/2018,624.94
10/07/2018,629.05
09/07/2018,628.36
06/07/2018,633.69
05/07/2018,629.51
04/07/2018,630.37
03/07/2018,626.53
02/07/2018,626.80
29/06/2018,634.26
28/06/2018,633.13
27/06/2018,633.54
26/06/2018,631.87
25/06/2018,632.40
22/06/2018,630.81
21/06/2018,631.43
20/06/2018,632.27
19/06/2018,630.96
18/06/2018,630.77
15/06/2018,627.90
14/06/2018,637.33
13/06/2018,634.71
12/06/2018,632.33
11/06/2018,629.59
08/06/2018,631.83
07/06/2018,631.71
06/06/2018,634.18
05/06/2018,633.77
04/06/2018,638.33
01/06/2018,637.89
31/05/2018,636.55
30/05/2018,634.25
29/05/2018,637.11
28/05/2018,639.30
25/05/2018,642.09
23/05/2018,642.90
22/05/2018,644.44
21/05/2018,646.24
18/05/2018,647.84
17/05/2018,649.98
16/05/2018,642.57
15/05/2018,643.17
14/05/2018,644.24
11/05/2018,645.51
10/05/2018,649.29
09/05/2018,652.18
08/05/2018,653.01
04/05/2018,652.88
03/05/2018,658.81
02/05/2018,654.28
30/04/2018,658.11
27/04/2018,658.20
26/04/2018,660.38
25/04/2018,663.11
24/04/2018,659.10
23/04/2018,659.10
20/04/2018,658.44
19/04/2018,662.79
18/04/2018,660.45
17/04/2018,661.25
16/04/2018,662.99
13/04/2018,663.22
12/04/2018,661.06
11/04/2018,660.64
10/04/2018,664.75
05/04/2018,659.03
04/04/2018,654.44
03/04/2018,653.14
29/03/2018,649.17
28/03/2018,654.09
27/03/2018,655.25
26/03/2018,653.82
23/03/2018,661.77
22/03/2018,667.67
21/03/2018,669.62
20/03/2018,660.72
19/03/2018,671.80
16/03/2018,679.98
15/03/2018,679.21
14/03/2018,679.68
13/03/2018,679.82
12/03/2018,681.36
09/03/2018,685.86
08/03/2018,682.94
07/03/2018,687.42
06/03/2018,681.67
05/03/2018,683.12
02/03/2018,683.12
01/03/2018,684.74
28/02/2018,686.43
27/02/2018,687.57
26/02/2018,686.16
23/02/2018,687.26
22/02/2018,687.83
21/02/2018,691.71
20/02/2018,694.36
19/02/2018,692.02
16/02/2018,696.40
15/02/2018,693.64
14/02/2018,697.24
13/02/2018,698.05
12/02/2018,696.71
09/02/2018,693.87
08/02/2018,698.71
07/02/2018,701.40
06/02/2018,690.59
05/02/2018,716.12
02/02/2018,719.71
01/02/2018,711.82
31/01/2018,712.73
30/01/2018,710.80
29/01/2018,709.45
26/01/2018,709.62
25/01/2018,708.17
24/01/2018,706.89
23/01/2018,709.28
22/01/2018,708.02
19/01/2018,711.69
18/01/2018,711.20
17/01/2018,709.86
16/01/2018,715.40
15/01/2018,714.31
12/01/2018,710.02
11/01/2018,702.78
10/01/2018,697.93
09/01/2018,688.11
08/01/2018,688.88
05/01/2018,692.24
04/01/2018,691.01
03/01/2018,685.09
02/01/2018,684.71
29/12/2017,677.45
28/12/2017,675.57
22/12/2017,671.84
21/12/2017,665.76
20/12/2017,663.79
19/12/2017,662.80
18/12/2017,662.19
15/12/2017,664.67
14/12/2017,663.57
13/12/2017,666.74
12/12/2017,666.99
11/12/2017,665.47
08/12/2017,665.29
07/12/2017,665.37
06/12/2017,666.31
05/12/2017,668.19
04/12/2017,669.53
01/12/2017,667.02
30/11/2017,665.03
29/11/2017,667.27
28/11/2017,667.39
27/11/2017,666.01
24/11/2017,667.37
23/11/2017,667.91
22/11/2017,669.38
21/11/2017,669.97
20/11/2017,669.14
17/11/2017,668.87
16/11/2017,668.91
15/11/2017,669.04
14/11/2017,670.66
13/11/2017,669.22
10/11/2017,671.78
09/11/2017,671.73
08/11/2017,672.49
07/11/2017,674.34
06/11/2017,672.79
03/11/2017,675.28
02/11/2017,670.13
01/11/2017,670.90
31/10/2017,671.41
30/10/2017,669.99
27/10/2017,665.73
26/10/2017,655.90
25/10/2017,654.37
24/10/2017,652.55
23/10/2017,667.48
20/10/2017,667.82
19/10/2017,668.18
18/10/2017,670.55
17/10/2017,671.11
16/10/2017,670.28
13/10/2017,669.17
12/10/2017,668.31
11/10/2017,672.80
10/10/2017,676.26
09/10/2017,679.41
06/10/2017,679.50
05/10/2017,672.93
04/10/2017,677.35
03/10/2017,680.67
02/10/2017,687.75
29/09/2017,688.11
28/09/2017,689.37
27/09/2017,684.12
26/09/2017,683.35
25/09/2017,680.87
21/09/2017,678.65
20/09/2017,677.65
19/09/2017,670.33
18/09/2017,669.32
15/09/2017,680.83
14/09/2017,683.53
13/09/2017,689.74
12/09/2017,694.58
11/09/2017,700.46
08/09/2017,705.51
07/09/2017,705.87
05/09/2017,705.93
04/09/2017,705.70
01/09/2017,710.31
31/08/2017,705.44
30/08/2017,706.54
29/08/2017,711.13
28/08/2017,713.94
25/08/2017,714.03
24/08/2017,718.44
23/08/2017,723.02
22/08/2017,719.67
21/08/2017,720.71
18/08/2017,722.69
17/08/2017,729.19
16/08/2017,730.90
15/08/2017,729.28
14/08/2017,727.61
11/08/2017,725.48
10/08/2017,729.22
09/08/2017,727.06
08/08/2017,725.79
07/08/2017,724.21
04/08/2017,720.06
03/08/2017,720.14
02/08/2017,715.14
01/08/2017,713.30
31/07/2017,715.21
28/07/2017,710.98
27/07/2017,711.64
26/07/2017,714.59
25/07/2017,711.77
24/07/2017,712.83
21/07/2017,711.93
20/07/2017,712.97
19/07/2017,710.78
18/07/2017,707.10
17/07/2017,710.93
14/07/2017,713.10
13/07/2017,709.48
12/07/2017,711.17
11/07/2017,708.77
10/07/2017,709.26
07/07/2017,707.96
06/07/2017,711.12
05/07/2017,711.42
04/07/2017,711.44
03/07/2017,705.16
30/06/2017,703.46
29/06/2017,702.49
28/06/2017,702.21
27/06/2017,697.12
26/06/2017,691.48
23/06/2017,687.67
22/06/2017,683.59
21/06/2017,686.25
20/06/2017,687.32
19/06/2017,685.96
16/06/2017,685.12
15/06/2017,683.66
14/06/2017,681.81
13/06/2017,681.05
12/06/2017,681.39
09/06/2017,675.83
08/06/2017,677.39
07/06/2017,681.10
06/06/2017,675.82
05/06/2017,673.80
02/06/2017,670.48
01/06/2017,664.08
31/05/2017,661.23
30/05/2017,659.35
29/05/2017,655.51
26/05/2017,659.50
25/05/2017,658.50
23/05/2017,660.74
22/05/2017,655.00
19/05/2017,658.80
18/05/2017,659.51
17/05/2017,661.97
16/05/2017,660.87
15/05/2017,655.77
12/05/2017,654.97
11/05/2017,654.25
10/05/2017,658.06
09/05/2017,659.89
05/05/2017,660.81
04/05/2017,663.54
03/05/2017,664.71
02/05/2017,660.53
28/04/2017,657.29
27/04/2017,649.47
26/04/2017,650.75
25/04/2017,653.76
24/04/2017,657.93
21/04/2017,657.97
20/04/2017,653.62
19/04/2017,658.61
18/04/2017,652.89
13/04/2017,657.79
12/04/2017,656.59
11/04/2017,656.45
10/04/2017,654.24
07/04/2017,658.23
06/04/2017,643.93
05/04/2017,641.77
04/04/2017,636.03
03/04/2017,633.13
31/03/2017,633.99
30/03/2017,633.04
29/03/2017,633.34
28/03/2017,636.29
27/03/2017,638.34
24/03/2017,639.63
23/03/2017,639.35
22/03/2017,639.72
21/03/2017,639.32
20/03/2017,636.59
17/03/2017,634.98
16/03/2017,624.31
15/03/2017,623.28
14/03/2017,619.37
13/03/2017,619.46
10/03/2017,624.91
09/03/2017,621.08
08/03/2017,622.47
07/03/2017,621.96
06/03/2017,615.12
02/03/2017,613.07
01/03/2017,612.21
28/02/2017,611.12
27/02/2017,612.48
24/02/2017,607.38
23/02/2017,606.57
22/02/2017,610.35
21/02/2017,610.51
20/02/2017,608.28
17/02/2017,597.01
16/02/2017,594.18
15/02/2017,593.56
14/02/2017,600.74
13/02/2017,606.14
10/02/2017,604.47
09/02/2017,603.14
08/02/2017,603.65
07/02/2017,604.20
06/02/2017,606.45
03/02/2017,603.62
02/02/2017,598.00
01/02/2017,593.80
31/01/2017,602.28
30/01/2017,609.65
27/01/2017,610.10
26/01/2017,611.60
25/01/2017,611.33
24/01/2017,605.32
23/01/2017,605.22
20/01/2017,605.20
19/01/2017,605.09
18/01/2017,606.42
17/01/2017,606.46
16/01/2017,607.36
13/01/2017,602.14
12/01/2017,607.33
11/01/2017,610.99
10/01/2017,609.06
09/01/2017,595.74
06/01/2017,592.00
05/01/2017,589.61
04/01/2017,588.99
03/01/2017,587.10
30/12/2016,586.43
29/12/2016,586.51
28/12/2016,585.56
27/12/2016,583.31
23/12/2016,580.31
22/12/2016,576.44
21/12/2016,574.92
20/12/2016,573.46
19/12/2016,575.45
16/12/2016,578.45
15/12/2016,577.90
14/12/2016,582.97
13/12/2016,580.85
12/12/2016,582.70
09/12/2016,581.48
08/12/2016,579.97
07/12/2016,577.02
06/12/2016,567.64
05/12/2016,561.37
02/12/2016,563.82
01/12/2016,563.41
30/11/2016,562.82
29/11/2016,559.94
28/11/2016,556.33
25/11/2016,555.32
24/11/2016,552.33
23/11/2016,546.75
22/11/2016,545.95
21/11/2016,539.61
18/11/2016,530.91
17/11/2016,533.51
16/11/2016,534.48
15/11/2016,538.51
14/11/2016,534.62
11/11/2016,539.13
10/11/2016,541.45
09/11/2016,532.67
08/11/2016,558.16
07/11/2016,551.27
04/11/2016,530.21
03/11/2016,526.37
02/11/2016,533.51
01/11/2016,537.03
31/10/2016,531.82
28/10/2016,526.28
27/10/2016,517.52
26/10/2016,518.04
25/10/2016,517.58
24/10/2016,512.18
21/10/2016,507.67
20/10/2016,505.72
19/10/2016,506.31
18/10/2016,504.89
17/10/2016,506.28
14/10/2016,508.69
13/10/2016,510.34
12/10/2016,509.24
11/10/2016,509.59
10/10/2016,507.66
07/10/2016,507.51
06/10/2016,509.29
05/10/2016,508.89
04/10/2016,509.49
03/10/2016,507.07
30/09/2016,504.58
29/09/2016,510.16
28/09/2016,509.92
27/09/2016,493.26
26/09/2016,487.63
21/09/2016,484.93
20/09/2016,479.59
19/09/2016,476.81
16/09/2016,475.62
15/09/2016,474.12
14/09/2016,472.62
13/09/2016,474.59
12/09/2016,470.95
09/09/2016,471.91
08/09/2016,468.71
07/09/2016,469.25
02/09/2016,471.87
01/09/2016,469.49
31/08/2016,464.66
30/08/2016,468.49
29/08/2016,471.34
26/08/2016,473.77
25/08/2016,473.86
24/08/2016,472.20
23/08/2016,470.03
22/08/2016,470.56
19/08/2016,466.60
18/08/2016,468.67
17/08/2016,467.91
16/08/2016,463.69
15/08/2016,461.81
12/08/2016,459.04
11/08/2016,455.53
10/08/2016,458.58
09/08/2016,456.93
08/08/2016,456.32
05/08/2016,458.76
04/08/2016,458.13
03/08/2016,455.92
02/08/2016,458.37
01/08/2016,457.88
29/07/2016,458.18
28/07/2016,457.78
27/07/2016,456.98
26/07/2016,457.45
25/07/2016,455.75
22/07/2016,454.25
21/07/2016,457.62
20/07/2016,452.05
19/07/2016,450.73
18/07/2016,450.64
15/07/2016,450.10
14/07/2016,451.47
13/07/2016,453.47
12/07/2016,453.06
11/07/2016,451.08
08/07/2016,450.98
07/07/2016,454.06
06/07/2016,452.59
05/07/2016,451.03
04/07/2016,450.63
01/07/2016,454.45
30/06/2016,455.55
29/06/2016,451.47
28/06/2016,453.94
27/06/2016,453.99
24/06/2016,456.37
23/06/2016,461.60
22/06/2016,460.83
21/06/2016,458.80
20/06/2016,458.22
17/06/2016,456.73
16/06/2016,456.49
15/06/2016,454.02
14/06/2016,445.92
13/06/2016,448.25
10/06/2016,445.27
09/06/2016,449.71
08/06/2016,446.62
07/06/2016,446.79
06/06/2016,444.08
03/06/2016,442.70
02/06/2016,445.95
01/06/2016,443.11
31/05/2016,441.34
30/05/2016,441.06
27/05/2016,439.19
26/05/2016,439.74
25/05/2016,439.76
20/05/2016,439.18
19/05/2016,438.64
18/05/2016,437.72
17/05/2016,440.38
16/05/2016,440.40
13/05/2016,440.86
12/05/2016,440.18
11/05/2016,441.96
10/05/2016,440.47
09/05/2016,444.24
05/05/2016,444.51
04/05/2016,441.87
03/05/2016,441.29
28/04/2016,442.59
27/04/2016,438.71
26/04/2016,435.12
25/04/2016,433.88
22/04/2016,436.03
21/04/2016,434.26
20/04/2016,433.24
19/04/2016,435.18
18/04/2016,435.10
15/04/2016,436.70
14/04/2016,435.60
13/04/2016,437.94
12/04/2016,440.12
11/04/2016,441.62
08/04/2016,441.05
07/04/2016,441.24
06/04/2016,443.24
05/04/2016,443.45
04/04/2016,446.84
01/04/2016,446.25
31/03/2016,446.35
30/03/2016,444.06
29/03/2016,445.22
24/03/2016,444.30
23/03/2016,445.82
22/03/2016,446.88
21/03/2016,447.22
18/03/2016,448.16
17/03/2016,445.90
16/03/2016,448.11
15/03/2016,446.92
14/03/2016,448.41
11/03/2016,445.51
10/03/2016,444.10
09/03/2016,442.23
08/03/2016,443.65
07/03/2016,446.39
02/03/2016,446.76
01/03/2016,449.92
29/02/2016,447.42
26/02/2016,446.10
25/02/2016,444.12
24/02/2016,445.90
23/02/2016,446.89
22/02/2016,446.57
19/02/2016,443.67
18/02/2016,445.17
17/02/2016,447.59
16/02/2016,448.50
15/02/2016,444.31
12/02/2016,443.84
11/02/2016,444.49
10/02/2016,447.71
09/02/2016,445.96
08/02/2016,447.85
05/02/2016,450.07
04/02/2016,448.24
03/02/2016,448.76
02/02/2016,450.15
01/02/2016,453.54
29/01/2016,448.44
28/01/2016,443.80
27/01/2016,443.70
26/01/2016,444.43
25/01/2016,443.91
22/01/2016,444.46
21/01/2016,441.77
20/01/2016,443.16
19/01/2016,445.80
18/01/2016,446.11
15/01/2016,450.26
14/01/2016,451.44
13/01/2016,451.14
12/01/2016,454.33
11/01/2016,454.27
08/01/2016,457.00
07/01/2016,452.40
06/01/2016,457.70
05/01/2016,457.36
04/01/2016,457.21
30/12/2015,460.90
29/12/2015,460.79
28/12/2015,450.44
23/12/2015,448.08
22/12/2015,443.05
21/12/2015,442.23
18/12/2015,440.61
17/12/2015,440.78
16/12/2015,437.97
15/12/2015,436.16
14/12/2015,434.95
11/12/2015,436.58
10/12/2015,432.63
09/12/2015,433.47
08/12/2015,434.67
07/12/2015,435.26
04/12/2015,435.36
03/12/2015,435.42
02/12/2015,436.23
01/12/2015,436.87
30/11/2015,435.56
27/11/2015,437.79
26/11/2015,435.30
25/11/2015,434.38
24/11/2015,440.11
23/11/2015,443.60
20/11/2015,440.04
19/11/2015,442.55
18/11/2015,442.36
17/11/2015,443.59
16/11/2015,439.44
13/11/2015,441.52
12/11/2015,443.95
11/11/2015,444.49
10/11/2015,449.50
09/11/2015,450.40
06/11/2015,448.55
05/11/2015,442.64
04/11/2015,445.33
03/11/2015,445.93
02/11/2015,445.97
30/10/2015,446.91
29/10/2015,446.75
28/10/2015,444.07
27/10/2015,446.00
26/10/2015,447.42
23/10/2015,446.74
22/10/2015,443.49
21/10/2015,443.75
20/10/2015,443.48
19/10/2015,441.71
16/10/2015,439.65
15/10/2015,439.94
14/10/2015,439.84
13/10/2015,438.26
12/10/2015,442.86
09/10/2015,444.83
08/10/2015,445.00
07/10/2015,441.89
06/10/2015,439.48
05/10/2015,443.67
02/10/2015,443.77
01/10/2015,443.66
30/09/2015,442.34
29/09/2015,442.70
28/09/2015,444.76
25/09/2015,442.67
24/09/2015,445.28
23/09/2015,441.97
21/09/2015,444.44
18/09/2015,444.44
17/09/2015,445.41
16/09/2015,447.04
15/09/2015,449.87
14/09/2015,452.46
11/09/2015,451.87
10/09/2015,450.72
09/09/2015,451.47
08/09/2015,454.43
07/09/2015,454.37
04/09/2015,456.39
03/09/2015,453.79
02/09/2015,455.25
01/09/2015,459.98
31/08/2015,459.44
28/08/2015,454.12
27/08/2015,457.41
26/08/2015,459.64
25/08/2015,458.28
24/08/2015,453.47
21/08/2015,467.79
20/08/2015,467.93
19/08/2015,469.29
18/08/2015,468.81
17/08/2015,469.32
14/08/2015,471.06
13/08/2015,472.45
12/08/2015,471.32
11/08/2015,472.44
10/08/2015,472.26
07/08/2015,476.14
06/08/2015,472.49
05/08/2015,472.87
04/08/2015,473.51
03/08/2015,473.89
31/07/2015,473.64
30/07/2015,476.98
29/07/2015,475.89
28/07/2015,481.77
27/07/2015,473.79
24/07/2015,476.44
23/07/2015,479.35
22/07/2015,481.99
21/07/2015,480.63
20/07/2015,477.03
17/07/2015,474.12
16/07/2015,473.90
15/07/2015,472.78
14/07/2015,470.58
13/07/2015,470.76
10/07/2015,472.22
09/07/2015,474.73
08/07/2015,472.97
07/07/2015,479.99
06/07/2015,479.61
03/07/2015,480.83
02/07/2015,481.76
01/07/2015,483.82
30/06/2015,485.25
29/06/2015,482.89
26/06/2015,482.55
25/06/2015,481.89
24/06/2015,482.35
23/06/2015,482.17
22/06/2015,482.18
19/06/2015,482.75
18/06/2015,483.88
17/06/2015,482.63
16/06/2015,478.99
15/06/2015,488.35
12/06/2015,488.82
11/06/2015,491.56
10/06/2015,490.88
09/06/2015,489.47
08/06/2015,488.48
05/06/2015,490.30
04/06/2015,488.07
03/06/2015,490.45
02/06/2015,489.17
01/06/2015,486.04
29/05/2015,482.92
28/05/2015,479.83
27/05/2015,480.44
26/05/2015,481.84
25/05/2015,481.56
22/05/2015,484.41
21/05/2015,484.25
20/05/2015,488.05
19/05/2015,487.32
18/05/2015,490.06
15/05/2015,485.52
14/05/2015,484.15
13/05/2015,484.79
12/05/2015,487.45
11/05/2015,490.54
08/05/2015,500.02
07/05/2015,500.31
05/05/2015,502.15
04/05/2015,504.84
30/04/2015,502.70
29/04/2015,497.65
28/04/2015,496.52
27/04/2015,494.42
24/04/2015,494.87
23/04/2015,499.12
22/04/2015,499.18
21/04/2015,497.58
20/04/2015,502.25
17/04/2015,506.11
16/04/2015,506.27
15/04/2015,507.22
14/04/2015,506.52
09/04/2015,513.21
08/04/2015,512.76
07/04/2015,515.03
06/04/2015,516.51
03/04/2015,516.51
02/04/2015,516.51
01/04/2015,517.30
31/03/2015,514.09
30/03/2015,510.95
27/03/2015,512.09
26/03/2015,508.69
25/03/2015,507.66
24/03/2015,505.77
23/03/2015,502.38
20/03/2015,504.22
19/03/2015,500.08
18/03/2015,498.66
17/03/2015,498.63
16/03/2015,501.50
13/03/2015,497.30
12/03/2015,485.01
11/03/2015,479.42
10/03/2015,479.49
09/03/2015,477.05
06/03/2015,476.39
05/03/2015,477.48
04/03/2015,484.02
02/03/2015,487.79
27/02/2015,487.79
26/02/2015,486.02
25/02/2015,482.91
24/02/2015,482.47
23/02/2015,484.72
20/02/2015,487.82
19/02/2015,483.29
18/02/2015,486.61
17/02/2015,493.69
16/02/2015,493.92
13/02/2015,496.97
12/02/2015,494.32
11/02/2015,503.56
10/02/2015,500.98
09/02/2015,499.32
06/02/2015,500.36
05/02/2015,503.25
04/02/2015,502.05
03/02/2015,501.35
02/02/2015,499.70
30/01/2015,500.49
29/01/2015,498.42
28/01/2015,501.65
27/01/2015,499.63
26/01/2015,498.61
23/01/2015,497.33
22/01/2015,496.17
21/01/2015,495.64
20/01/2015,493.97
19/01/2015,499.97
16/01/2015,502.51
15/01/2015,497.12
14/01/2015,494.49
13/01/2015,501.54
12/01/2015,505.36
09/01/2015,500.98
08/01/2015,507.67
07/01/2015,509.97
06/01/2015,517.10
05/01/2015,519.83
30/12/2014,522.10
29/12/2014,528.14
23/12/2014,523.84
22/12/2014,521.03
19/12/2014,516.70
18/12/2014,519.91
17/12/2014,529.89
16/12/2014,527.59
15/12/2014,539.02
12/12/2014,544.07
11/12/2014,543.56
10/12/2014,538.75
09/12/2014,545.15
08/12/2014,547.00
05/12/2014,535.48
04/12/2014,524.02
03/12/2014,521.77
02/12/2014,516.06
01/12/2014,514.88
28/11/2014,514.42
27/11/2014,519.70
