country,quarter,date,GaR,GaR_st,prob_neg,ES,mean,std,iqr_05_95,scale_st,skew,skew_st,nu_st,n_train
Brazil,2022Q2,01/06/2022,-0.0334440079206746,-0.03346216763658649,0.19732341289834543,-0.05805258415086099,0.02159666089966302,0.022861742608221984,0.10066648414748303,0.02007990270497832,-0.2306560168878087,-0.44874234359314064,2.112777265122011,289
Brazil,2023Q2,01/06/2023,0.006270105263930136,0.006270105135899398,0.0,0.0003871561533491579,0.035158504525706374,0.01312326732810627,0.05763213423916114,0.011287405100306791,0.044569512793937956,0.09922788228898037,2.288276448091616,309
Brazil,2010Q3,01/09/2010,0.049960079664570056,0.0501986164836777,0.0,0.026472258189892336,0.07158933776572529,0.010643085250723109,0.05381333642007634,0.011233275248034202,0.35695305267370964,0.630728614792925,2.1000000000001346,54
Brazil,2011Q3,01/09/2011,-0.015534319090784357,-0.015335200017846967,0.2036474604422134,-0.046135368302925694,0.016979373363445113,0.013217487638053181,0.06399493779624982,0.012221371673187178,-0.6548961066572356,-0.2699193024858424,2.100000000000019,74
Brazil,2012Q3,01/09/2012,0.010141788599180579,0.010872788162378355,0.0,0.010123395096177006,0.032033568007178055,0.00955164313043473,0.06926201967309817,0.017618419676009998,0.32227212556891244,0.9587781988743946,2.1,94
Brazil,2013Q3,01/09/2013,-0.00399248733819604,-0.0037064538366100644,0.07855810282390949,-0.004510518179970051,0.024266955088061804,0.009385439074842464,0.0476593696954669,0.010411648074825251,0.212343058127072,-0.7314927248822239,2.100000001544848,114
Brazil,2014Q3,01/09/2014,-0.030785158379611946,-0.030381450290215224,0.43702439017290146,-0.038116887663017116,0.0018814423829956513,0.011406005136446056,0.06129978672428379,0.011406526087183254,-0.1366171139532877,0.005872440822778753,2.1,134
Brazil,2015Q3,01/09/2015,-0.06219513803723804,-0.062195137799778,0.96436719396383,-0.08134425192222305,-0.041154933529144705,0.012353513089284987,0.04550422986418713,0.014659109071164422,-0.40327027208153926,0.8002490831962684,5.643516181778487,154
Brazil,2016Q3,01/09/2016,-0.03290326531728267,-0.032762428313940495,0.9050397844919401,-0.041361960466830584,-0.013063051617982843,0.009120670859551459,0.04447204351317465,0.008919750147032458,0.019395355580221325,0.505859320359519,2.1,174
Brazil,2017Q3,01/09/2017,0.005269412458905821,0.005269412496920673,0.0,0.00021440151256197154,0.019557089609761283,0.008699899147555881,0.029697808558752852,0.010475712380295888,0.024810142060446325,0.7309472200672756,17.858256992478413,194
Brazil,2018Q3,01/09/2018,0.002079232300385866,0.0020792322225543555,0.03571759261083593,-0.0015602667065591387,0.021022226779642276,0.010129931256674421,0.03843310447966618,0.009338587784513873,0.035310910223698026,0.046342713318717775,4.506990033312469,214
Brazil,2019Q3,01/09/2019,-0.011589053282959477,-0.011537581506077987,0.13620741076297602,-0.015904948973489458,0.014600483367178584,0.010377504157478054,0.0476651550822395,0.009256314986307372,-0.02967751239168907,-0.3480453396192902,2.1,234
Brazil,2020Q3,01/09/2020,-0.05217115402728375,-0.05138395918623934,0.8447249992194611,-0.11731805654362674,-0.020261044952759526,0.011096644475825973,0.06859373795305156,0.012648955019008654,0.12495405730187563,-0.02410358195454524,2.1000000016536453,254
Brazil,2021Q3,01/09/2021,-0.004070190589666459,-0.0036585362301708975,0.07706026677555988,-0.031151893755332727,0.03841535631504329,0.015543722755800413,0.07897719925728944,0.015493862596927144,0.011383704634475335,-0.4336582011000384,2.1,274
Brazil,2022Q3,01/09/2022,-0.022212966973312542,-0.021759884987508398,0.11657841542983916,-0.053033924045334566,0.03310402491211937,0.020284434604363896,0.10040029691887613,0.020498385964174637,-0.08985078979712097,-0.566167659588011,2.1,294
Brazil,2023Q3,01/09/2023,-0.0017305727794073942,-0.001538043853710818,0.0723367317908222,-0.009955458885228948,0.025816854892286197,0.011982556899008526,0.058740663045692455,0.011284697439958608,0.10822274779754394,0.31540157025251775,2.1,314
Brazil,2010Q4,01/12/2010,0.04439479600157941,0.04455861031781622,0.0,0.03252023686750422,0.06595500761689972,0.011885780216980781,0.05705505690438207,0.012614429176104195,0.7348386382139208,0.7461020782908149,2.1,59
Brazil,2011Q4,01/12/2011,0.004050280700256769,0.004221474127026672,0.04076317219638524,-0.006912034464565633,0.026764631804075265,0.013470545265241727,0.06385080961382893,0.015094281599240924,0.1895498170594257,0.8511412362707386,2.1,79
Brazil,2012Q4,01/12/2012,0.014721503210649876,0.015356275552973225,0.0,0.014698929777812578,0.03594107919984041,0.009634109726196043,0.06343391728113204,0.015884443801760316,0.46694905445470175,0.9408045362050387,2.1,99
Brazil,2013Q4,01/12/2013,0.0026900946811995834,0.0030762763518557006,0.0,0.0005644682064298405,0.02624522346958804,0.007078819582825425,0.040076303171886304,0.008115358375656847,0.13603975310512428,-0.569964107119201,2.1000000000476535,119
Brazil,2014Q4,01/12/2014,-0.04415296436934918,-0.04347311170127043,0.5933355894211639,-0.04848547172629774,-0.004068380638411977,0.011831846230465971,0.06706022726789776,0.014143395079851588,-0.30914761836723303,-0.6739480599161167,2.1,139
Brazil,2015Q4,01/12/2015,-0.06691443714180817,-0.06693919095698775,0.9570189620990447,-0.07895519764307532,-0.04072508631933534,0.012852748386082557,0.05671011225332448,0.011581110074529024,-0.18799485820343098,0.5390149710310648,2.1,159
Brazil,2016Q4,01/12/2016,-0.03295034072320817,-0.03295034017200355,0.9016560880316077,-0.037568811062570054,-0.012509689828865097,0.011584410797223735,0.04382983465830673,0.012086019263882591,-0.04737135333012749,0.6211106262386578,4.591591452723207,179
Brazil,2017Q4,01/12/2017,0.007265372663592555,0.0072653725196246445,0.0,0.0037027938486765798,0.026837842117940998,0.009565149957531414,0.038158424558234684,0.00865009713377229,0.09011913452253527,-0.15910003101229145,3.407645165819412,199
Brazil,2018Q4,01/12/2018,-0.02334442851874885,-0.022748359108512046,0.13623955921718994,-0.028682999747855476,0.01912435034808677,0.013503955554004942,0.07324997629806809,0.014670717267963148,-0.047560843301669875,-0.5268964046015706,2.1,219
Brazil,2019Q4,01/12/2019,-0.003234583920956014,-0.0032312168085660534,0.07009309165125514,-0.0070638744329406655,0.019462446019733126,0.009591511008785168,0.04317605726793038,0.008244804627462998,-0.002986310546645779,-0.22294322828341978,2.100000000000641,239
Brazil,2020Q4,01/12/2020,-0.020410853551053727,-0.01950064389475876,0.13896426917896632,-0.025058777338907316,0.00970591383025479,0.008315194500703253,0.05752146965803148,0.010906151382189812,0.8082438321939696,-0.3665875976517502,2.1,259
Brazil,2021Q4,01/12/2021,-0.016775790466093,-0.016775789956553846,0.20725713280323546,-0.02757042284705478,0.014871861539456539,0.015679131657541184,0.06479762554664176,0.013960522557694373,-0.0011221019255871476,0.18091317949964336,2.9012013257276994,279
Brazil,2022Q4,01/12/2022,-0.014058690720736192,-0.013882692173011914,0.11791754833561297,-0.027204487845948304,0.024926847312369695,0.016238159002995085,0.07721099380964877,0.014562831841927297,0.07475785104148816,-0.134114381386912,2.100000000000024,299
Brazil,2023Q4,01/12/2023,0.008136425766721425,0.008498877726052243,0.0,0.0033718787364236794,0.028697442535540605,0.008547500634525229,0.04774654760547632,0.010327801191035007,0.08908040467787678,0.7250860390144243,2.1,319
Chile,2010Q1,01/03/2010,0.026632298543548066,0.025645451634809052,0.0,0.02586465993981126,0.042067485258345846,0.011286085386240725,0.06582447340609261,0.01817722242388489,0.5397799671762097,0.9999999999423875,2.1,44
Chile,2011Q1,01/03/2011,0.06306022492894989,0.06354018001950759,0.0,0.04999248425894529,0.08429542496809661,0.010122041414231694,0.0579984853811229,0.013676618521717596,0.1729527402888566,0.8656244984593989,2.100000000020766,64
Chile,2012Q1,01/03/2012,0.04025085142317438,0.04113748201683923,0.0,0.038005654969826275,0.06086106666865486,0.007922138863667869,0.06523536963455684,0.016234029646964774,0.6175544092142156,0.9451321283791744,2.1,84
Chile,2013Q1,01/03/2013,0.03347827168881227,0.03390970564245966,0.0,0.03235050640225465,0.051734866455841515,0.007568311181222262,0.04578423020627142,0.010408497122061116,0.4298766086324537,0.8191865232084482,2.1000000028016768,104
Chile,2014Q1,01/03/2014,0.013020095882584288,0.012981346895069764,0.025337352059753855,-0.00017809750902759817,0.028411177092167388,0.008085228800967811,0.03481359872051399,0.007607910835608374,0.3036056695243241,0.5706225832218651,2.4119080548888503,124
Chile,2015Q1,01/03/2015,-0.0013326365569947783,-0.0009782718124539834,0.05267223790042969,-0.005257305017870233,0.030092788227652194,0.011534738343352651,0.06087491240507377,0.011362356271542414,-0.02683562097959674,0.08520118606337618,2.1,144
Chile,2016Q1,01/03/2016,0.007801736595375141,0.008013127307323807,0.0,0.003422338498360247,0.03364542507176397,0.00978127223614272,0.04915713116715579,0.009193868823371953,-0.17758806090861623,0.032951170150706935,2.100000000000019,164
Chile,2017Q1,01/03/2017,-0.012195061818650575,-0.014036678701261423,0.3785956092429745,-0.013376967702981173,0.003368306305463818,0.011611687245255069,0.0373563975499173,0.011392658117277831,-0.012716757554535572,0.01597251557513194,158596.40664547306,184
Chile,2018Q1,01/03/2018,0.01202153582552104,0.012343940982636163,0.0,0.006281806193616135,0.04506381993725758,0.01167716852028675,0.05954667625037559,0.01151014470168895,-0.03420024475864888,-0.36604243433844574,2.1,204
Chile,2019Q1,01/03/2019,-0.0012566491478255802,-0.0012566490261017782,0.08390872134320362,-0.0013602157511423008,0.018056028693421364,0.010450229176731387,0.03560619376662384,0.01176293052483315,-0.25709816151807807,-0.6220611026282529,17.619267192606333,224
Chile,2020Q1,01/03/2020,-0.04819763754784298,-0.05206555710567099,0.5840368533937865,-0.06433999467669319,-0.008640872746843657,0.03554956430386459,0.07598640533647248,0.02488989858909528,0.060459271055733455,-0.009022691607016386,3657445600379.517,244
Chile,2021Q1,01/03/2021,-0.00883258057451337,-0.008832580680530229,0.1047344486953239,-0.015665990793541362,0.018158039275050417,0.012380180282621613,0.05373408786420786,0.010710975308170525,0.32353883978368586,-0.10654800758987844,2.3894754564723253,264
Chile,2022Q1,01/03/2022,0.004827869160415621,0.00482786922531924,0.042510470987427704,-0.011287527256072382,0.0463923684153145,0.0184993543543929,0.07812480488551587,0.016647246925554207,-0.13357327589981624,-0.3436714871443944,2.64206177958041,284
Chile,2023Q1,01/03/2023,-0.012589284690196148,-0.01264202101620289,0.1848734058828751,-0.016943927939145204,0.014841099715039134,0.014605062747685438,0.06358377020970994,0.013265067221480012,0.14524690838504115,0.5983652941014685,2.1,304
Chile,2010Q2,01/06/2010,-0.001971741976862687,0.002335532908222351,0.10207048847895732,-0.0020480280801433224,0.03355308168057626,0.01824482862128855,0.05481603296645747,0.016890643892694724,-0.45756367808679493,-0.015960989806992672,13046668.803185094,49
Chile,2011Q2,01/06/2011,0.05406511005079258,0.05432983584642192,0.0,0.04269177924658739,0.0696019537836839,0.009097809625516883,0.04914672739972399,0.012711450261607058,0.4883904986496238,0.9589178326714446,2.1,69
Chile,2012Q2,01/06/2012,0.04387871396686902,0.044663027044138236,0.0,0.040197248051488645,0.0650758945907392,0.008958058295783234,0.06460436359063726,0.015882427513451522,0.2771603687160467,0.9277393002454989,2.1,89
Chile,2013Q2,01/06/2013,0.0023311334361034025,0.002754337479278608,0.0,0.0010539709637174335,0.03167009153776634,0.014223785246154362,0.07445594434236893,0.016170049583472092,-0.12102188170338629,0.7241959531614447,2.1,109
Chile,2014Q2,01/06/2014,0.004551581655117253,0.004908946115334239,0.0,0.003577002418213706,0.02960406717448797,0.009183899727392223,0.050316994987423556,0.00946288237530362,0.41859283486653054,0.21884656770928074,2.1,129
Chile,2015Q2,01/06/2015,-0.00770050570633393,-0.007230513056482623,0.06606737587872975,-0.008687980886205622,0.02723435665556276,0.012623489740627093,0.06862414038597493,0.012772255057718824,0.02329618160137861,0.0641186993405398,2.1000000000003123,149
Chile,2016Q2,01/06/2016,-0.00601156682239112,-0.0059867046140981975,0.10492157856017838,-0.012788829866138317,0.020107104342637502,0.011668361413096934,0.05306349680600636,0.010135665856619649,-0.13488137330691172,0.23252213058335014,2.1,169
Chile,2017Q2,01/06/2017,-0.0020891395977426833,-0.002089477058991511,0.12134833736989879,-0.0026018781046278027,0.013348694110665223,0.010434146288458674,0.03571054827424911,0.015278367841405299,-0.157702778049917,0.9358848177241381,15.638912172150611,189
Chile,2018Q2,01/06/2018,0.029524028068402403,0.02952402814349656,0.0,0.019151344992937955,0.05239282098009977,0.011363449965554877,0.0456058777590012,0.010249277611227642,0.1373495424783933,-0.1635856883055956,3.310113764065524,209
Chile,2019Q2,01/06/2019,-0.0038935875941741444,-0.003333980222217668,0.08809177478945737,-0.004123523985155579,0.017951570675072845,0.010775626029282257,0.03950108989261777,0.010124939233495625,-0.24667428524320056,0.0019452837554236968,5.8550468732789405,229
Chile,2020Q2,01/06/2020,-0.16052301741393638,-0.15967088967704465,1.0,-0.23495797001187238,-0.11343158290630506,0.012939811416718891,0.0707120422510519,0.018344007713041753,0.011002340792062203,-0.9620901177013212,2.1,249
Chile,2021Q2,01/06/2021,0.07904983479349796,0.07890051788934511,0.0,0.07824888103055969,0.12092234994213258,0.01541412671317466,0.06434849108054415,0.015275718728016807,-0.532929900422122,-0.8425955365248916,2.1,269
Chile,2022Q2,01/06/2022,0.002607217447746035,0.0030022680441599402,0.047898991105500485,-0.028416181055846413,0.043083459127053754,0.01572017930114991,0.08045374048355196,0.015075396920141123,0.06296909163125985,-0.11866776759728752,2.1,289
Chile,2023Q2,01/06/2023,-0.002839054020650331,-0.0028390540521864138,0.07998517409208819,-0.0038003929033045107,0.014614081460378233,0.01146018721723093,0.0461103730551237,0.013728335007879589,0.2916100263800455,0.9294954710204902,2.9764896032345467,309
Chile,2010Q3,01/09/2010,0.046659155966225045,0.04672572978986649,0.0,0.030064736854641817,0.06844602619298294,0.011691614320172053,0.053784530252435105,0.011319911720429844,0.3843786639881367,0.6331250478903777,2.1,54
Chile,2011Q3,01/09/2011,-0.011945625235856547,-0.011945625081519428,0.20018465728095952,-0.0356139734932112,0.021374815320984043,0.015125571501051531,0.06682126743596929,0.013068222316676543,-0.5014073663863965,-0.2069825969453558,2.233536828850609,74
Chile,2012Q3,01/09/2012,0.051713939770009605,0.05212454361912384,0.0,0.045155098824696205,0.06916623196925861,0.008801420205822513,0.06167044027908573,0.016365760422130126,0.444213598217664,0.9881907251820777,2.1,94
Chile,2013Q3,01/09/2013,0.011393177187250551,0.011680308273736673,0.0,0.011087727209704001,0.03587427598733119,0.01046065326080503,0.05462894693886888,0.010867893662755436,0.13203168312298083,0.4949031010016211,2.1,114
Chile,2014Q3,01/09/2014,-0.01123908923524939,-0.010753873149515033,0.06681806277558934,-0.01751499582138361,0.02261824364488315,0.011655692443936556,0.06418363132902108,0.011941170559870621,-0.060358621614099175,0.07852450229135775,2.1,134
Chile,2015Q3,01/09/2015,-0.011865814175789595,-0.011743393146531287,0.10233114607872991,-0.018160535158550737,0.026411162678051645,0.014715960148849041,0.06859865591630669,0.013605300244211591,-0.06913154049088893,-0.45126885347147416,2.1000000000000925,154
Chile,2016Q3,01/09/2016,0.003068710467136326,0.0033486583425854145,0.031809561521034924,-0.0011487668502533804,0.02576035349688592,0.008972590321946826,0.047286604257664414,0.008948053575960666,0.05357883540952524,0.24812774699354684,2.1,174
Chile,2017Q3,01/09/2017,0.009620668079002512,0.00962066812353492,0.0,0.009035106023610306,0.023609363117589544,0.008815786255058905,0.030106938164874794,0.012342378970248716,-0.21252815385428764,0.8900088035206171,20.375187344597876,194
Chile,2018Q3,01/09/2018,0.010529908600037358,0.009455593384432538,0.0,0.009648054330076225,0.02563579932682521,0.010778650064283446,0.033255932969069105,0.010205699861345978,-0.09066223312763172,0.015973917352229736,141126.53951858665,214
Chile,2019Q3,01/09/2019,0.009068705895250672,0.009971214848967187,0.0,0.006420025080703875,0.03237761411272396,0.01144322282328876,0.04292875579019252,0.010672580482573144,0.011247300109141609,0.0024469301279842516,5.021682483469524,234
Chile,2020Q3,01/09/2020,-0.0936874480072956,-0.09278952435095805,1.0,-0.17623079858973395,-0.0582554784080869,0.012341293761935967,0.07825433918595871,0.014431249527625409,-0.04611859724264048,0.08391730347726395,2.1,254
Chile,2021Q3,01/09/2021,0.025791862505484618,0.02651142044598091,0.0,0.006680827796136089,0.09911043664395178,0.022809129214373246,0.1128716049459759,0.027873932466551926,-0.4366236866803309,-0.9085204909500789,2.1,274
Chile,2022Q3,01/09/2022,-0.021674216682235587,-0.021281004932403886,0.1429995729228546,-0.05129912868522674,0.017206216332748575,0.01612969743110959,0.08199852875458322,0.01535582216426567,0.1965662676170478,0.09863374677467492,2.1,294
Chile,2023Q3,01/09/2023,-0.01887910083978658,-0.018879100669744554,0.2867295674297959,-0.02215705773142228,0.011352480178910194,0.01669945398065699,0.06619296637948041,0.016979610914955423,-0.025929580901740204,0.634532667408827,3.492416858226722,314
Chile,2010Q4,01/12/2010,0.0523659755155891,0.05255849274194393,0.0,0.04400053900491734,0.07450844278454968,0.012560443175058921,0.06053777492226035,0.013747204765782317,0.6915595966825064,0.7932283135152887,2.1,59
Chile,2011Q4,01/12/2011,0.03468995806638226,0.0348911215324206,0.0,0.02325551185580501,0.05634028216477697,0.01331829729629924,0.06377113785335223,0.01548206821213465,0.24561766125288442,0.8861998372339057,2.1,79
Chile,2012Q4,01/12/2012,0.035788028024833336,0.0362496201080153,0.0,0.034845444041517855,0.05876797661590673,0.009995493081036996,0.05737657911133658,0.012581593913360592,0.40285156331236943,0.7540477932182673,2.1000000000000205,99
Chile,2013Q4,01/12/2013,0.01590359069592407,0.015980570705733707,0.0,0.0143940074380287,0.03685364650936778,0.009487121186377494,0.04444464393271605,0.008810816747524746,0.16709572530439987,0.45104508212751454,2.100000000000051,119
Chile,2014Q4,01/12/2014,-0.01858775499654735,-0.017897170880447663,0.09545077116600803,-0.01944749418938446,0.020844300025295675,0.012022852356889694,0.06971936069439195,0.013401729041821013,-0.12764678024909967,-0.3828995682040337,2.1000000000127645,139
Chile,2015Q4,01/12/2015,-0.007959148844303387,-0.007751158571013977,0.08292742631722222,-0.010618321601969134,0.02358279704661064,0.011818361755946381,0.05779148578085068,0.010985364404109469,-0.12281385684989228,-0.23984971184828638,2.100000000000026,159
Chile,2016Q4,01/12/2016,-0.0037343910315668673,-0.0037343913600781913,0.1342706159568575,-0.006931400722623719,0.014778818306298838,0.011690275375437794,0.040647896527076996,0.0154266959101981,-0.01265275253611841,0.8552210492081401,12.13072531570708,179
Chile,2017Q4,01/12/2017,0.016066523062368946,0.016066523194103583,0.0,0.015367562844770307,0.03286842512184409,0.010123320388621779,0.03487395989008922,0.01160879051302006,-0.08294868789725297,0.6697271216518692,13.551439420195857,199
Chile,2018Q4,01/12/2018,-0.003674786614210033,-0.003308728041592199,0.06793453194096252,-0.008293678643496845,0.037201867495615375,0.014082630262484052,0.0709956655058465,0.014135513581158596,-0.07757274872544576,-0.4887191083124639,2.100000349345077,219
Chile,2019Q4,01/12/2019,-0.03229892812628398,-0.03288555315793908,0.9649322485265224,-0.03516573186841864,-0.01770325422987437,0.01274769170732931,0.025080534284794162,0.008361273499791396,-0.22696294444545967,0.009022687827388501,515046318.48402685,239
Chile,2020Q4,01/12/2020,-0.01548353072626795,-0.015016792760071784,0.1306736452244275,-0.036244920540066755,0.015350030222085701,0.011368656566213673,0.06157337769196255,0.011641875920582826,0.4931173370076775,-0.2562853880008822,2.1,259
Chile,2021Q4,01/12/2021,0.0015856899696590453,0.0015856912178601448,0.038439428972459444,-0.0018434009590707777,0.061937367635348684,0.026925538217385712,0.09993077497348996,0.03441878374277516,-0.5440160241626804,-0.8960055070641714,5.152915715140688,279
Chile,2022Q4,01/12/2022,-0.0201877563690378,-0.02002526194028653,0.5758607213146486,-0.030923023501686527,0.0023105247059170618,0.01251780804692663,0.059499086272800976,0.013567742843632515,0.42073854876802763,0.7982129238712661,2.1,299
Chile,2023Q4,01/12/2023,-0.007283770209029425,-0.007283769986451398,0.18574462496985134,-0.008376756928680156,0.014147466132005366,0.012771049197086526,0.05255731830811965,0.014529417886306876,-0.045402935142058384,0.8896453721802825,2.7485948179126267,319
Colombia,2010Q1,01/03/2010,0.045862701707552134,0.044552759577969746,0.0,0.03992947774098425,0.06136390936097658,0.010847183244714988,0.0649661280269894,0.017977323401575367,0.5855899662679445,0.9999999999418145,2.1,44
Colombia,2011Q1,01/03/2011,0.045495179895274615,0.04581742670933316,0.0,0.04471790133713644,0.07641909527434926,0.014244472005044192,0.07217119769070435,0.0150795212070561,0.21104237729023528,0.6334042185781253,2.1,64
Colombia,2012Q1,01/03/2012,0.06498157484110792,0.06428011963641155,0.0,0.05932946115961221,0.07879040374430957,0.00649102590568532,0.05632256321766163,0.015287607483652068,0.7789908226172402,0.9999999998653262,2.1,84
Colombia,2013Q1,01/03/2013,0.022171700722885414,0.022645669416587605,0.0,0.020666905086644018,0.03775163866932109,0.006191098938629644,0.04790588993850683,0.012486436656743231,0.497706001087472,0.9796638122665653,2.1,104
Colombia,2014Q1,01/03/2014,0.054010642656397115,0.054322104306946284,0.0,0.04583473430755141,0.07226009795028443,0.009979760497351513,0.038522511028987294,0.009124366295390783,0.6237351032412903,0.0015645665884768125,4.0771424701351044,124
Colombia,2015Q1,01/03/2015,-0.004743751526584308,-0.004284259050901565,0.06015395863625351,-0.01714810104528789,0.02001906286931569,0.007764998189126687,0.04495344886237777,0.008676635072904781,-0.3470351596731835,-0.4014766182974163,2.1000000000000276,144
