country,quarter,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer
chile,2022Q1,,-1.081780779441682,13.827600910348508,-8.457507099054526,9.864042128939783,99.5
chile,2022Q2,,1.13200004002418,12.981038865811813,-8.84931514465226,11.6438667110559,100.17999999999999
chile,2022Q3,,0.2513129049484376,13.208897472123914,-7.419142481097228,10.628320661811829,96.57333333333334
chile,2022Q4,,-0.6293742301273049,13.424484897575153,-5.988969817542195,9.61277461256776,100.47000000000001
chile,2023Q1,,-1.5100613652030472,13.62876643456476,-4.558797153987163,8.59722856332369,110.66666666666667
chile,2023Q2,,-2.39074850027879,13.822608718197062,-3.12862449043213,7.58168251407962,113.00666666666666
chile,2023Q3,,-2.4876767657336223,13.729213682554722,-2.713801070762695,6.760671614491025,107.75333333333333
chile,2023Q4,,-2.584605031188455,13.635082058653786,-2.29897765109326,5.93966071490243,103.81666666666666
colombia,2009Q4,70.72583663180235,-5.8209784785207095,10.22484949453735,-2.4513784648927452,3.2372594455424446,130.91333333333333
colombia,2010Q1,71.58925327895673,-5.19054833200748,10.001785823060287,-2.7236046885612377,2.7546308622312625,133.96
colombia,2010Q2,72.4526699261111,-4.56011818549425,9.79975559496453,-2.99583091222973,2.27200227892008,136.25666666666666
colombia,2010Q3,70.05453565013465,-3.6877776829849704,9.72186984467107,-2.9734018021484525,2.557760071130685,143.42666666666665
colombia,2010Q4,67.65640137415821,-2.81543718047569,9.650058350300961,-2.9509726920671753,2.8435178633412903,136.63
colombia,2011Q1,65.25826709818175,-1.9430966779664098,9.583637190585865,-2.9285435819858976,3.1292756555518952,135.15
colombia,2011Q2,62.8601328222053,-1.07075617545713,9.5220214035835,-2.90611447190462,3.4150334477625,137.79999999999998
colombia,2011Q3,63.45202358744498,-0.11166891747056495,9.645641550579528,-2.964605886709945,3.3536005579220127,139.03333333333333
colombia,2011Q4,64.04391435268465,0.8474183405160001,9.763003233437884,-3.02309730151527,3.2921676680815253,133.90333333333334
colombia,2012Q1,64.63580511792432,1.8065055985025653,9.874569985475073,-3.081588716320595,3.2307347782410374,142.79
colombia,2012Q2,65.227695883164,2.76559285648913,9.980760667422764,-3.14008013112592,3.16930188840055,146.68333333333334
colombia,2012Q3,65.69649989878373,0.69052073714722,10.316930434067887,-3.1640977661069876,2.88122447707637,146.02
colombia,2012Q4,66.16530391440345,-1.3845513821946902,10.648008182737595,-3.188115401088055,2.59314706575219,143.06666666666666
colombia,2013Q1,66.63410793002318,-3.4596235015366004,10.974108738230107,-3.2121330360691225,2.30506965442801,143.53666666666666
colombia,2013Q2,67.1029119456429,-5.53469562087851,11.295343498707783,-3.23615067105019,2.01699224310383,139.47
colombia,2013Q3,62.32122633824365,-5.192724763118617,11.54064132507279,-3.7267208016421147,2.237453651732215,137.90333333333334
colombia,2013Q4,57.5395407308444,-4.850753905358725,11.786213209507668,-4.2172909322340395,2.4579150603606,135.92
colombia,2014Q1,52.757855123445154,-4.508783047598833,12.032059611554653,-4.707861062825965,2.678376468988985,131.34666666666666
colombia,2014Q2,47.9761695160459,-4.16681218983894,12.27818099178395,-5.19843119341789,2.89883787761737,137.98
