country,quarter,EMBI_bps,embi_source,JLoss,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train,JLoss_x_GaR,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer,VIX,g_GDP,profit_margin,UST10Y_log,US_HY_spread_log,OnOffRun_spread_log,X_control_idx,X_control_idx_ncomp,debt_gdp_log,X_dom_idx,X_global_idx
colombia,2019Q2,185.59609523809524,BCRP_real,3.115407929572597,0.0190287690676566,0.0,0.0145889288837547,0.061031014220212,0.0342936271942519,0.0087400332447492,0.0350359324046231,0.0589614756436928,1.3832294020325908,786,0.0592823780433831,72.7038785770822,-2.23798643665382,16.29954807542497,-4.58427517266059,3.52301932741446,109.44333333333331,-0.588866330984071,-0.156549541486471,,1.2056380836449971,,-0.0126913063942683,0.5740272553044222,3,4.286394733557685,0.9914667235045188,0.36530752120437404
colombia,2019Q3,178.532359375,BCRP_real,4.549752248594274,0.019658044766064,0.0,0.0155467229971336,0.0623416646650351,0.0347708209930752,0.0093570284895502,0.0355807695670018,0.0560380894506808,1.2874866458104104,801,0.0894392333773665,77.31706066905505,-3.807373222261085,17.464096561945173,-4.295138744281032,3.27392324577261,107.69666666666666,-0.450829968292437,-0.141902840461703,,1.0288937074889963,,-0.0096227137732474,0.3757910598972243,3,4.347914638473395,1.0854595974006693,0.020956791145501863
colombia,2019Q4,177.2665,BCRP_real,2.4043400754414392,0.0216571511400287,0.0,0.0162815014355758,0.0607998448486233,0.0345120322336812,0.0081890269307841,0.0315952303231367,0.0311666581782647,1.4538569969003223,816,0.0520711564058632,81.9302427610279,-5.37676000786835,18.732039704605395,-4.006002315901474,3.02482716413076,105.62,-0.743562254690212,-0.158569277532917,,1.026735077137072,,-0.0192206318240188,0.3877467078529153,3,4.405868187179089,1.1740036320963025,-0.005381754268778349
colombia,2020Q1,232.7943492063492,BCRP_real,14.931244765473046,-0.071053605581975,0.5817745717932001,-0.0737706418707918,0.0376177002551603,-0.0071492550539251,0.0256195143365269,0.1043804985452588,-0.0172490602616594,1.3433122682783538,831,-1.0609187764138506,86.54342485300074,-6.946146793475616,20.117787051579008,-3.7168658875219176,2.77573108248891,103.53666666666668,3.98775307342992,-0.777071594580227,,0.8607780219438964,,-0.0398110775762607,0.1641446214677689,3,4.460646309389212,1.2576961075677524,-0.38263112158222284
colombia,2020Q2,337.4984285714286,BCRP_real,5.905570193764371,-0.1881124398918776,1.0,-0.1904395148160501,-0.1025663440825131,-0.1421051075480508,0.0183745036116608,0.0787507847212129,0.4822803402931169,1.364698716774816,846,-1.1109112181017642,91.1566069449736,-8.51553357908288,21.63855617045345,-3.42772945914236,2.52663500084706,99.27,1.23773553739229,-5.04208060714237,,0.5233186880134572,,-0.043683229443741,-0.2626229947747016,3,4.512578982809096,1.3370411785741712,-1.062455081449138
colombia,2020Q3,255.935375,BCRP_real,2.599102040003569,-0.0974192171344593,0.9577088209174356,-0.1028805604752201,0.012004845539619,-0.0551476120365393,0.0197465913418649,0.0920671700609481,0.4230615449749207,1.4976200739544896,861,-0.2532024859897238,88.47394560965785,-8.300136370675062,20.67310422459325,-3.97958946800757,2.768740644133915,98.90666666666668,0.75460826797157,-3.13775091340322,,0.5011540040692596,,-0.0054853279870465,-0.2487191775497828,3,4.482708108778857,1.2914031155807562,-1.0187803241150521
colombia,2020Q4,222.98743548387097,BCRP_real,2.548572565948113,-0.0503986949978495,0.7808433115771904,-0.0596444810856731,0.0322945233067517,-0.0147024710759889,0.0163884921643751,0.0726996377863206,0.2588714867749825,1.352215412057352,876,-0.1284447314311056,85.7912842743421,-8.084739162267246,19.78663687388205,-4.53144947687278,3.0108462874207698,98.28666666666668,0.323839618882162,-1.76898528230237,,0.6230015711931856,,-0.0071237021043871,-0.1054060896438761,3,4.451917419450003,1.2443597174606222,-0.7802889931961253
colombia,2021Q1,218.4744262295082,BCRP_real,2.278212502470536,-0.0146394712926578,0.1061788096200791,-0.0226376612808854,0.0568056036749409,0.018875871639503,0.0132610630286589,0.0610858612496267,0.0793391132241689,1.45133456825662,891,-0.0333518265284914,83.10862293902636,-7.869341953859427,18.9698423087668,-5.08330948573799,3.252951930707625,100.15,-0.0747998768221251,-0.578600508918568,,0.8483979576343862,,-0.0569867795824865,0.1008084405342513,3,4.420148462290695,1.195821677810231,-0.44669817810373846
colombia,2021Q2,233.6004285714286,BCRP_real,2.387978706740722,0.0798506767667182,0.0,0.0558115601540339,0.1391535634507111,0.1235230172933758,0.0058285095877821,0.0589697168353886,-0.2021885270955253,3.0244501476146843,906,0.1906817158377591,80.4259616037106,-7.65394474545161,18.21481711451557,-5.6351694946032,3.49505757399448,97.14666666666666,-0.499618682692066,3.66796280366277,,0.9519594711536096,,-0.0977799459173772,0.1588950209431943,3,4.387337029580943,1.145690897191092,-0.33450291718075453
colombia,2021Q3,275.860953125,BCRP_real,2.2765979936165457,0.0174481289113016,0.0,0.0082681276719873,0.1165954846923367,0.0850247019612194,0.0121997152376781,0.0942136264755493,-0.6578692789606029,2.4751191532953043,921,0.039722375271832,77.88476119939003,-7.0652811871725,17.734312654609987,-5.73651261935282,5.16560101915001,93.86,0.370248395994004,2.35530230553217,,0.8436528324799343,,-0.0561967440396722,0.0626672103843784,3,4.3552303137071045,1.0966368146062118,-0.45431759172653824
