country,quarter,EMBI_bps,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train
chile,2013Q1,130.60428333333334,0.0335571759942064,0.0,0.0267875763982303,0.0745143775569878,0.0483729455376615,0.0137418963295615,0.0380740968855572,0.0144354342941124,0.9656628180738756,425
chile,2013Q2,152.08934375,0.008462350249388,0.0,0.0057118596624325,0.061141103116206,0.0355151593665967,0.0181133737463801,0.052521785518912,-0.1212838956685471,1.08886613527983,439
chile,2013Q3,171.162546875,0.016509008632967,0.0,0.0126810053711172,0.064176739325633,0.036538258339544,0.014964316208391,0.0450927630610079,0.0731994608206623,1.0878400118680112,453
chile,2013Q4,161.80396774193548,0.0202240284579115,0.0,0.0162179857986589,0.0640418334915396,0.0369630925781199,0.0133786954403167,0.0419344629800554,0.0222880608207477,1.1352224855510709,467
chile,2014Q1,154.3899836065574,0.0101022990171407,0.0,0.0061890128656981,0.0573613764298829,0.0313450021350475,0.0136261082202609,0.0465955927999121,-0.03972415339085,1.2016554812438898,481
chile,2014Q2,131.95050793650796,0.0149777522053044,0.0,0.0048266753683434,0.0592693778779671,0.0305115890203424,0.0136936192429477,0.0421023620232844,-0.0080283342946089,1.0560832357564431,495
chile,2014Q3,126.733234375,0.0068333151340892,0.0312608317605316,-0.0022830381730134,0.055770885316164,0.0251158628515837,0.0132228429087207,0.0427167812117472,-0.0254875224149514,1.2312481730630098,509
chile,2014Q4,157.95706451612904,0.0023324927536601,0.0440603329517152,-0.0074849462319716,0.0549052417922718,0.0243407689215142,0.0133857936544181,0.047522975712118,0.0112832995544333,1.3185605072562114,523
chile,2015Q1,169.7721475409836,0.0129937696587297,0.0,0.0041266438035046,0.0597895656256267,0.0313234632585775,0.0123325590797305,0.0415069569183541,0.0616866305362893,1.243525524195677,537
chile,2015Q2,149.066828125,0.0084649408023873,0.0,0.0020636089515906,0.058325006839822,0.0282495519087843,0.0127331263060382,0.0436796630208844,0.0712403444210728,1.2875841331048357,551
chile,2015Q3,192.277625,0.0012262140234312,0.0456277837281247,-0.0057851844709605,0.0605788898466041,0.0278365795494656,0.0139365087790164,0.0524339179127532,0.0554322825582958,1.3094517317823289,565
chile,2015Q4,231.2528387096774,0.0052725095485839,0.0365872808298583,-0.0045549338685592,0.0553587986066057,0.0256631421043921,0.0126759409454984,0.0453649837100414,0.0892008723402432,1.2586791820164778,579
chile,2016Q1,254.51727868852458,0.0142687885460545,0.0,0.0104724080335886,0.0612894090957211,0.03387406198654,0.0115218780711629,0.0404850268909118,0.0855729710736071,1.258506304994691,593
chile,2016Q2,202.65892187499998,0.0031018874746595,0.0305416980844511,-0.0008834133600716,0.0512114082498454,0.0228866433045234,0.0114462836168598,0.0400907592611905,0.0412107394538389,1.2256979457751114,607
chile,2016Q3,172.19125,0.0099070095443408,0.0,0.0053799787650822,0.0546269890395652,0.0275295456185053,0.0105919923258918,0.0367805380969974,0.0780376008998046,1.2777784318026588,621
chile,2016Q4,170.97796721311477,-0.0007020875539855,0.0576311491881546,-0.0047448832399768,0.0457227996160146,0.0187437072340861,0.0107644469066595,0.0380669271199289,0.0317238309327646,1.2803514729953371,636
chile,2017Q1,137.90303225806454,-0.0091111141300206,0.1905877150320634,-0.0125566938868654,0.0360543698369293,0.010279645427508,0.0101196868591142,0.0365322834569777,0.0396025333818796,1.3513497753265042,651
chile,2017Q2,133.51255555555554,-3.619287553350767e-05,0.0505963963111803,-0.0020024500581988,0.0427786893865574,0.0177816393798581,0.0094434410937402,0.0349863016916573,0.1229081319459518,1.2899611671040323,666
chile,2017Q3,127.36012698412698,0.0098673262921702,0.0,0.0094637657772341,0.049468145163785,0.0257703464011545,0.008330871931634,0.0317796559867999,0.0788847598497347,1.4610737608463884,681
chile,2017Q4,121.70482258064517,0.015777675686309,0.0,0.0121854141792705,0.0572984349963351,0.0328463473773117,0.0094028301586688,0.0348138812101686,0.0228422062685862,1.3645716263750685,696
chile,2018Q1,116.79345901639344,0.0223408283579838,0.0,0.0179596695345045,0.0717302397970477,0.04193685195343,0.0106846965300857,0.0427301388532101,0.0071897274783808,1.3958668028845742,711
chile,2018Q2,133.8769375,0.0295834326155222,0.0,0.024984479682596,0.0754625055911041,0.0481567424068208,0.0102628928536808,0.0398633399535262,-0.005584045489565,1.3955210692514544,726
chile,2018Q3,136.72073015873016,0.0088034890227209,0.0,0.0022642446379333,0.0506501655872782,0.0270805796155192,0.0100379401627572,0.0360378225307861,0.0183112957072536,1.3660917868770532,741
chile,2018Q4,144.28145901639346,0.0170278400704886,0.0,0.0139488308127506,0.0694824902844358,0.0358302159475726,0.011444119261597,0.0448193267079534,0.074686346476097,1.3793848217475226,756
chile,2019Q1,138.82468333333333,0.0034101096595817,0.0267049146343603,-0.0002495782166984,0.0463434518278352,0.0209319110323659,0.0086312336614258,0.0346930997332759,0.067747211375607,1.4563047690898656,771
chile,2019Q2,132.24395238095238,0.0031784104848002,0.0342620878118878,-0.0018705605076816,0.0471480528057258,0.020643171541454,0.0088306832392534,0.0356207324039063,0.0944957405396222,1.3956252622132543,786
chile,2019Q3,132.219921875,0.0112797621149238,0.0,0.0066689906219045,0.0596786631475262,0.032054544319852,0.0103741502518506,0.0410695735186161,0.0235198966469182,1.3453636058819212,801
chile,2019Q4,141.40004838709677,-0.0428311991006517,0.7168737970728035,-0.0488360859602138,0.0158904993973049,-0.009627800835498,0.0118309962765486,0.0493715640939538,0.0699966715313724,1.3606519643329753,816
chile,2020Q1,194.80684126984127,-0.0717162495555024,0.4741272012818577,-0.0753359889295875,0.0424136424609144,-0.0045466747000429,0.0270283948946297,0.1102448773048798,-0.0128525356825327,1.346317330629668,831
chile,2020Q2,255.8672222222222,-0.1499515196422965,1.0,-0.1554481489486901,-0.0598691924236329,-0.102503451957015,0.0172916581136287,0.0823347980191521,0.4139948205776035,1.450216083720417,846
chile,2020Q3,182.49193749999998,-0.0930266538824673,0.9442318268335964,-0.0998880689985053,0.0192651332642833,-0.0487481301574466,0.0200906972206863,0.0946585636266125,0.3996231975541738,1.5171277995202443,861
chile,2020Q4,156.66549999999998,-0.0202620413647642,0.1875092790221274,-0.0357306379112779,0.0565630745503179,0.0123820273781206,0.0142268283436775,0.0667049927242407,0.2196106875375258,1.403384516564302,876
chile,2021Q1,135.01442622950822,-0.0123255248449377,0.1138210838937385,-0.0230614702677595,0.0579079775396035,0.016021404249695,0.0134594373164195,0.0580357864235684,0.2226174592027453,1.3388648069155358,891
chile,2021Q2,132.22460317460317,0.0806173597532562,0.0,0.0565885502495652,0.1321610337501692,0.1179645502071816,0.0052856887024168,0.0497444830660163,-0.2945501568639412,3.180106668009372,906
chile,2021Q3,141.23414062499998,0.0240626666161143,0.0,0.0149360229601589,0.1259553088184179,0.096484354681248,0.0125735290178813,0.0986308912383269,-0.6989304851622696,2.5207891021549576,921
chile,2021Q4,155.10491935483873,0.0094493235787549,0.0,0.007827782037746,0.1008406630497725,0.0698137769089052,0.0139465587744645,0.0838624131022007,-0.7022170413812879,2.001271329087635,936
chile,2022Q1,171.09601612903228,0.0008761742341121,0.0475241744690051,-0.0079711195588403,0.0924689097348623,0.0466114472244052,0.0138888257688455,0.0766547560527024,-0.1300308780787702,1.7806859798216128,951
chile,2022Q2,176.53979032258061,-0.0134431751856918,0.0826594582988234,-0.0355231515520536,0.0980157998331823,0.037343483301246,0.0162252413297854,0.090833402307099,0.0169362868802815,1.8482017397004749,966
chile,2022Q3,192.980890625,-0.0330356427791077,0.2164904366407225,-0.0604691269162593,0.0797457878724077,0.0140388293382262,0.0192677715145707,0.0924344917296446,0.0909656052020402,1.7199990725741072,981
chile,2022Q4,171.85996721311477,-0.0225138613958425,0.5492421265760585,-0.0370371361948954,0.0619202319884265,0.0016937986820887,0.0152679961627934,0.0628631097749852,0.2884315166866479,1.4371634355849126,996
chile,2023Q1,148.03911475409836,-0.0113185607809568,0.1449339023026651,-0.0207057645901379,0.0689788487599311,0.0154510075211354,0.013868238408854,0.0605277937035227,0.157567621287036,1.4845570074948102,1011
chile,2023Q2,140.53388524590162,0.0002344807577186,0.0486302522758304,-0.0040451532504495,0.0662074026887975,0.0145243216172072,0.0110918443541579,0.0434795651675577,0.2674443784062455,1.3196265305366874,1026
chile,2023Q3,128.25718032786887,-0.014366840716786,0.1730866922636589,-0.0198510611855428,0.0629363311475364,0.0146041812012785,0.0137652009049825,0.0612432823592788,0.0437133895263547,1.5358136925708088,1041
chile,2023Q4,144.10554098360657,-0.0007683711627386,0.070899902261323,-0.0017316069845592,0.0625497710829003,0.0165798790979368,0.0110270343043894,0.0442194255185106,0.1935508874283208,1.3827880091885951,1056
chile,2024Q1,135.2501694915254,0.0009621077832451,0.0383145904024798,-0.0010962449326265,0.0606409724376196,0.01669253474488,0.0109983930847213,0.0428477871793182,0.2209953210417437,1.3315236031218127,1071
chile,2024Q2,120.94601666666667,-0.0021032653406752,0.0679031366220955,-0.0109276487811065,0.0694653466750878,0.0207785449982658,0.0122995379565504,0.0526749518302051,0.1797177083677659,1.5042138336473734,1086
chile,2024Q3,127.81987500000001,0.003526901312972,0.0404376410352054,-0.0056938917098504,0.0750721441482024,0.0275411218123243,0.0118604357488055,0.0534648021003854,0.131716775813458,1.5709218662829827,1101
