date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train,quarter
01/03/2020,CHINA,-0.0712123419450559,0.9370414482196174,-0.0736605202022324,0.0124684639249732,-0.0326122536896298,0.016683803166792,0.0744907223784218,0.3129333945012548,1.3712177516939348,831,2020Q1
01/03/2021,CHINA,0.1284182065408987,0.0,0.1103324993041348,0.1792019460812878,0.1636801669390982,0.0057427452240691,0.0467746499112874,-0.647784340968283,2.62412004031714,891,2021Q1
01/03/2022,CHINA,0.0387843639801507,0.0,0.0240180712575027,0.1206254480106885,0.0598717116968524,0.0135528800013149,0.0575760099332249,0.4341019529793011,1.419573489544269,951,2022Q1
01/03/2023,CHINA,0.0360277249445974,0.0,0.0253761151890654,0.1139576695293033,0.0572078215014222,0.0136636252924043,0.0559430771391308,0.2626531538455463,1.4170007373558526,1011,2023Q1
01/03/2024,CHINA,0.0482950917134486,0.0,0.0462406709834025,0.1078806839415229,0.0634581163966321,0.0110658106107048,0.042532284440327,0.229623229143591,1.3196764273917263,1071,2024Q1
01/03/2025,CHINA,0.0330578380575741,0.0,0.0183070093869851,0.1146294441027871,0.0591318912134489,0.0139284295757653,0.0606520417685179,0.184267962429278,1.5221971436777872,1131,2025Q1
01/03/2026,CHINA,0.0124665518613695,0.0376860121051998,-0.0128431852600909,0.1191844010490454,0.054722949613635,0.0175783708111307,0.0852918444553412,0.0624732597711804,1.6655271605963715,1190,2026Q1
01/06/2004,CHINA,0.1133304380160157,0.0,0.1133304380160157,0.1467085297639078,0.1215577261316168,0.0040685491812096,0.0185903154109628,-0.4035943851324934,0.8077178997853177,62,2004Q2
01/06/2005,CHINA,0.096160231989552,0.0,0.0933853841458747,0.1262148213720019,0.1090490346197312,0.0078836842650727,0.0234491850257504,0.3333335921318979,1.0190895947177974,86,2005Q2
01/06/2006,CHINA,0.1139225806604003,0.0,0.11283250913793,0.1599075536327556,0.1281019431175935,0.0065661756670028,0.031389375865059,0.4427012886614103,0.8828845173241254,114,2006Q2
01/06/2007,CHINA,0.1178932285702381,0.0,0.1178589213978394,0.1538820557741767,0.1354065948952991,0.0049635346436475,0.0354111553604699,-0.2174024542703849,1.978797016840093,145,2007Q2
01/06/2008,CHINA,0.0921805694590052,0.0,0.0892758849292584,0.1359684168840142,0.1114170563175021,0.0081463388744915,0.0410429421775785,0.1262436977806965,1.3640278440784153,185,2008Q2
01/06/2009,CHINA,0.0513614115079637,0.0,0.0470712876772049,0.1112469468895504,0.0833903894356285,0.0135572370685239,0.0554404513173845,-0.1563931547130794,1.5386054160997973,228,2009Q2
01/06/2010,CHINA,0.0783590801241439,0.0,0.0706713346704921,0.1342061610839235,0.1017932571741935,0.0219947759297377,0.0548158852863528,-0.0918859754682129,1.0174539682099468,276,2010Q2
01/06/2011,CHINA,0.087987572122356,0.0,0.0858065391008761,0.1325373015308942,0.1071521792837218,0.011270089925031,0.0391367400101749,-0.0547156797172169,1.35591165456378,328,2011Q2
01/06/2012,CHINA,0.0648791959987757,0.0,0.0618010493671089,0.1113715569700621,0.084798550172927,0.0161909548824948,0.0456723049263758,0.0224767707742946,1.080580154033029,383,2012Q2
01/06/2013,CHINA,0.0629789982337579,0.0,0.0589481560512764,0.1105198369470766,0.0814777036031025,0.0164526266235084,0.0447673387812531,0.0520030913797238,0.95404539928638,439,2013Q2
01/06/2014,CHINA,0.0660545937019772,0.0,0.0556923435689544,0.1107190655123625,0.0821173221080315,0.0137824977624447,0.0427065546776238,-0.0207339194651216,1.0558277277333998,495,2014Q2
01/06/2015,CHINA,0.0568397784356858,0.0,0.0512509815856799,0.1063977564565733,0.0759821073252126,0.0129746193176393,0.0433146008476441,0.0845906447016573,1.2639382102207286,551,2015Q2
01/06/2016,CHINA,0.0523436542091363,0.0,0.0482023262773991,0.1006871549676932,0.0723696762128153,0.0115733713586362,0.0403587429454874,0.0352411645966906,1.2192423823073892,607,2016Q2
01/06/2017,CHINA,0.0556524577723802,0.0,0.0534779913644871,0.0985363641216925,0.0736169694187471,0.0097266224955591,0.0352295252764189,0.1137079798968415,1.286106617743212,666,2017Q2
01/06/2018,CHINA,0.0541356175386451,0.0,0.0524911099272528,0.1000388326444824,0.0729303549332909,0.0092135779009818,0.0385118723759603,0.0792947485978151,1.400969823812549,726,2018Q2
01/06/2019,CHINA,0.0496769651217221,0.0,0.0451342563758197,0.09144419961142,0.0651516990453164,0.0081385188107983,0.0326492387474014,0.1462321637813327,1.4018750827423074,786,2019Q2
01/06/2020,CHINA,-0.0187127293668412,0.0986621148566576,-0.0339752605609669,0.0726045196230361,0.0293068359764094,0.015742678327533,0.0835426412401517,0.2347886970360889,1.581834384842363,846,2020Q2
01/06/2021,CHINA,0.0666206060402755,0.0,0.0555842793131621,0.1366620746172816,0.0874859606771297,0.0107525843265547,0.0492941486127226,0.3132079472911256,1.4568213863201351,906,2021Q2
01/06/2022,CHINA,-0.0014383681999498,0.0757149135512239,-0.02386148955998,0.1019251036862383,0.0248798785394038,0.0179147978493529,0.074522827722114,0.381518397839758,1.5129883139049405,966,2022Q2
01/06/2023,CHINA,0.054641957001505,0.0,0.0497951280235051,0.1211751080816357,0.0715739630780332,0.0108371761414586,0.0449903007174903,0.2279388383563989,1.3877093646715442,1026,2023Q2
01/06/2024,CHINA,0.0460320469334141,0.0,0.0351779997325774,0.1151666258665385,0.0609885400284276,0.0116023908262742,0.0455039763196775,0.3655773641635629,1.4102204601897437,1086,2024Q2
01/06/2025,CHINA,0.039865895715119,0.0,0.0337754255125997,0.1054188926200842,0.0594285347216237,0.0120702491158105,0.0495321499751797,0.21968863176324,1.436486547526138,1146,2025Q2
01/09/2003,CHINA,0.0890163845457808,0.0,0.0821096721881908,0.1261933453568468,0.1087915337298048,0.0080268177721985,0.0326016627534891,0.53483976469256,1.8733375692255816,44,2003Q3
01/09/2004,CHINA,0.0878062391994472,0.0,0.081350968443851,0.1282768387010917,0.1051029362146746,0.0083427726357846,0.0287664074139494,-0.4158021569693598,1.0721315045399842,68,2004Q3
01/09/2005,CHINA,0.097469239889854,0.0,0.091641107717998,0.1204125064146946,0.1071064333995237,0.0075737751601144,0.0217702352878386,0.177214501181851,1.3389366460397325,93,2005Q3
01/09/2006,CHINA,0.1042780132545054,0.0,0.1029576120527391,0.1428479916208676,0.1206333774652383,0.0086660024321844,0.0355662305987495,0.3437844378906042,1.3738551055375685,121,2006Q3
01/09/2007,CHINA,0.1181107665657344,0.0,0.1140287557542805,0.1507253642492848,0.1339123809934559,0.0068041963662187,0.0302998610963852,0.2061488390238528,1.2268626438652308,154,2007Q3
01/09/2008,CHINA,0.075805650165902,0.0,0.0748612184493886,0.1127121454181146,0.0929594327560123,0.0073136630168541,0.0358291681179588,0.1085374055582334,1.4463080724080395,195,2008Q3
01/09/2009,CHINA,0.072525893268701,0.0,0.0671404995703419,0.126599607164721,0.1001347067601293,0.0124752914212252,0.0490514978368207,-0.0682414364307042,1.4471106834900234,239,2009Q3
01/09/2010,CHINA,0.0866294815768139,0.0,0.0791488052990043,0.1336783289921849,0.1054708153473737,0.0144467840332073,0.0445369292738413,-0.0964485569510253,1.3514935243103503,289,2010Q3
01/09/2011,CHINA,0.0531444087812765,0.0,0.0512692462837306,0.1166788557400649,0.08547127919151,0.0196427859710038,0.0634360222160395,0.2456026644883385,1.2582257728254935,341,2011Q3
01/09/2012,CHINA,0.0620502255136649,0.0,0.0605565889899972,0.1101482637179177,0.0826924468452198,0.0166633145447564,0.0457665060968884,-0.0241482778228368,1.0325408900849775,397,2012Q3
01/09/2013,CHINA,0.0684723516513828,0.0,0.0649325097449521,0.1146448952746632,0.085275490251479,0.0149858381986177,0.0423699545309601,0.1230452888192416,1.026875920600757,453,2013Q3
01/09/2014,CHINA,0.0601742425961482,0.0,0.0510512876978689,0.1084187779407403,0.077295708762428,0.0131607890536534,0.0413479779301433,-0.0136303498946667,1.2221407449014212,509,2014Q3
01/09/2015,CHINA,0.0463341756031116,0.0,0.0391515783482209,0.1058470943437385,0.0729927080703339,0.0142498144191103,0.0529089250067046,0.0656094132642913,1.293662308880075,565,2015Q3
01/09/2016,CHINA,0.0530039651904485,0.0,0.0478576749227481,0.0987396225298283,0.0715506892945789,0.0110002542589172,0.0372128466574455,0.0627271305572661,1.2753123176980543,621,2016Q3
01/09/2017,CHINA,0.0573912529199756,0.0,0.0569063468665398,0.0973688735056948,0.0735307215767336,0.008254416598817,0.0320248317830618,0.0861504081971011,1.4354332525827331,681,2017Q3
01/09/2018,CHINA,0.0532552958038886,0.0,0.0487072726858337,0.0940502526413265,0.0702206559693441,0.0090008465317346,0.0337274831725247,0.0964381778039131,1.4039307127580367,741,2018Q3
01/09/2019,CHINA,0.0503405270399382,0.0,0.0468560466532111,0.0913679265102449,0.0645406384120867,0.0087042216049055,0.0318979795396263,0.2136331125980097,1.2575560596734865,801,2019Q3
01/09/2020,CHINA,0.0042571094839842,0.0414162345590899,-0.0081416143432506,0.1036942251746886,0.0505115564154915,0.0166829835124761,0.0853397444921136,0.1423952710503554,1.6120269835686072,861,2020Q3
01/09/2021,CHINA,0.0306499694986583,0.0,0.0146513927850241,0.1199389350277126,0.0606746429842036,0.0150299228043042,0.0687497926894949,0.3382462684320968,1.478765119460372,921,2021Q3
01/09/2022,CHINA,0.0092327178023215,0.041611648815565,-0.0182837678553526,0.1198503609688333,0.0493024720632984,0.0194922110159724,0.0865888031917569,0.1804433310773183,1.6129521934287192,981,2022Q3
01/09/2023,CHINA,0.0406273442251114,0.0,0.0312858808914311,0.113942031947,0.0603923064112059,0.0127920499247818,0.0527171696904341,0.2156745015677008,1.4121525269444404,1041,2023Q3
01/09/2024,CHINA,0.0447489439633378,0.0,0.0343632750734226,0.1134545643930722,0.0595859795400851,0.0117187037392566,0.0460504733250318,0.2826539208726158,1.4077442982877078,1101,2024Q3
01/09/2025,CHINA,0.04550166665487,0.0,0.0374581219980809,0.1069859052520421,0.0600682444122789,0.0112264190642547,0.0447573354633391,0.2615206440644022,1.366827305375819,1161,2025Q3
01/12/2003,CHINA,0.0882818851196667,0.0,0.0875598914488298,0.1159474829986891,0.1018018103109085,0.008026542412898,0.0247787354571622,-0.0579792120593992,1.37305346363267,49,2003Q4
01/12/2004,CHINA,0.0779252429092586,0.0,0.0772774629819089,0.1003756558096766,0.0897123617066796,0.0071620156829611,0.0213655128849738,-0.0711752953153148,1.5429090491340132,74,2004Q4
01/12/2005,CHINA,0.1054403719207122,0.0,0.1028582601810334,0.1319312958743527,0.1159261028269851,0.0043929117199432,0.0223183639158593,0.2508097600970018,1.879504349805448,100,2005Q4
01/12/2006,CHINA,0.1072011450003109,0.0,0.106252952793503,0.1481523707849862,0.1236745877389411,0.008136424306939,0.0351771263750507,0.4369929620683597,1.1369779397433537,129,2006Q4
01/12/2007,CHINA,0.1175312563210849,0.0,0.1091978907869459,0.148524696443108,0.1309381982558523,0.0060987238356818,0.0308980596159626,-0.098139014474434,1.3634996709689948,165,2007Q4
01/12/2008,CHINA,0.0180653127028824,0.0,0.0179462816193247,0.0756801451550176,0.0592581612162877,0.005617319643175,0.0507973786703634,0.0290655336847824,1.7518035054175367,206,2008Q4
01/12/2009,CHINA,0.0918111713564414,0.0,0.0869246951258281,0.1373712923383876,0.1153148967530106,0.0122004497320162,0.0439684049858767,0.0118027196039015,1.3146632722752063,251,2009Q4
01/12/2010,CHINA,0.0854747866952358,0.0,0.0835213610622245,0.1313303219306318,0.1059066099496253,0.0119105674058155,0.043445901850315,-0.0782175433138925,1.3539646833134946,302,2010Q4
01/12/2011,CHINA,0.0591948131839211,0.0,0.0562820445340866,0.117195839322084,0.0881264876393873,0.0143230144991962,0.0527247234327016,-0.0593361113482759,1.3471516858077184,354,2011Q4
01/12/2012,CHINA,0.0685101771834033,0.0,0.0616889364372005,0.1137767726761388,0.08684391788653,0.0155554469525299,0.0432714275070328,0.0520589018910674,0.9988816990535933,411,2012Q4
01/12/2013,CHINA,0.0700619217001316,0.0,0.0659837945004652,0.1129860413085757,0.084367723891318,0.013555352125166,0.0403186135785932,0.057589335770895,1.1058150796816748,467,2013Q4
01/12/2014,CHINA,0.0551456073345627,0.0,0.0467350085896688,0.1072563732956429,0.075976353944806,0.0132687353207607,0.046216685941801,0.0403924943445456,1.3148587288112668,523,2014Q4
01/12/2015,CHINA,0.0552022871319791,0.0,0.0444665286051429,0.1037044912666624,0.0739911106869997,0.012184666474383,0.0439119487316769,0.1064643059900657,1.2098503054520091,579,2015Q4
01/12/2016,CHINA,0.0543982752754409,0.0,0.0509410956656099,0.1003004800304053,0.0731935712007464,0.0103096391183987,0.0378120659267089,0.0524796914020102,1.3013372695955705,636,2016Q4
01/12/2017,CHINA,0.0563450724238589,0.0,0.0546324633392736,0.0974928146525535,0.0726428188484333,0.0080111896132262,0.0334615700831583,0.0799394543505891,1.416662408855642,696,2017Q4
01/12/2018,CHINA,0.0512883634665165,0.0,0.0492657350025834,0.1028239019842734,0.06932388109777,0.0106263666755815,0.0420201588570081,0.1412895548907275,1.4024527972279917,756,2018Q4
01/12/2019,CHINA,0.0497542668182065,0.0,0.0454659893775227,0.0892476183692218,0.0636898099724174,0.0077979697751398,0.0301504901863403,0.1448071978299748,1.42025014317472,816,2019Q4
01/12/2020,CHINA,0.0320499700283513,0.0,0.0179573375196376,0.1095226958181175,0.0667234606504059,0.0141450914664115,0.0677331792368506,0.1621960479925706,1.447474523379273,876,2020Q4
01/12/2021,CHINA,0.0400713900884469,0.0,0.0301567990307418,0.1140422378597757,0.055910841605521,0.0122759586342183,0.0497291134921621,0.5524262624364457,1.291325083240708,936,2021Q4
01/12/2022,CHINA,0.017149298287592,0.0,0.0055996016529874,0.1027706066454827,0.043150854477253,0.015835234745676,0.0649669970100123,0.2679209316327337,1.4144207613689992,996,2022Q4
01/12/2023,CHINA,0.0567193634172143,0.0,0.0522392319525994,0.1177264205281235,0.0662236117648495,0.0093969731026403,0.0364856614374076,0.4622706811870389,1.28458857502886,1056,2023Q4
01/12/2024,CHINA,0.0477661756631833,0.0,0.0368518225347606,0.1167714164377169,0.0650249950452624,0.0114225481831147,0.0475950428550714,0.2897983288789821,1.5000657377475055,1116,2024Q4
01/12/2025,CHINA,0.0483893713565974,0.0,0.0422314603992809,0.1043906694636016,0.0587519867739299,0.0103252518185478,0.0389643149336209,0.3652186245340929,1.286251317338147,1176,2025Q4
01/03/2004,COLOMBIA,,,,,,,,,,56,2004Q1
01/03/2005,COLOMBIA,,,,,,,,,,80,2005Q1
01/03/2006,COLOMBIA,,,,,,,,,,107,2006Q1
01/03/2007,COLOMBIA,,,,,,,,,,137,2007Q1
01/03/2008,COLOMBIA,,,,,,,,,,175,2008Q1
01/03/2009,COLOMBIA,-0.0482447119540579,0.7168562192364202,-0.0513748669277193,0.0207421916206608,-0.0112064344188372,0.0186390514594846,0.0637939956717226,-0.2740664277612362,1.6732436167517388,217,2009Q1
01/03/2010,COLOMBIA,0.020196419847283,0.0,0.0170315383535566,0.0684659228794122,0.0431108717872568,0.0106769597929029,0.0415702125787006,-0.1592256668372098,1.38102278719627,263,2010Q1
01/03/2011,COLOMBIA,0.0367374900668366,0.0,0.0316421248054798,0.0886701102185898,0.0622282789929787,0.0108535389864466,0.045176856388876,-0.0509460833355897,1.5951891531554796,315,2011Q1
01/03/2012,COLOMBIA,0.0521777283205707,0.0,0.0478433005442914,0.0914537701383138,0.0674547034242236,0.0089157071875672,0.0340701642925026,0.1501765417901876,1.4962939155886357,369,2012Q1
01/03/2013,COLOMBIA,0.0220733666128345,0.0,0.0131627713135067,0.0626201504483903,0.0349277734579586,0.0135288321047391,0.0373581543901569,0.0634450099580028,0.9492807507197888,425,2013Q1
01/03/2014,COLOMBIA,0.0500081860393107,0.0,0.0476065059196206,0.0912462356731943,0.0671945830220271,0.0101642653472755,0.0353560264361983,0.0786922376082087,1.335456297536652,481,2014Q1
01/03/2015,COLOMBIA,0.0035966207462517,0.0449639440439529,-0.0142577318346258,0.051355179651239,0.0258767058101535,0.0132733919368583,0.0472770878013385,-0.0894264951885593,1.336483278031691,537,2015Q1
01/03/2016,COLOMBIA,0.0085232047190208,0.0,0.0048300409741994,0.0559297342287712,0.0283790218025707,0.011640349819789,0.0410267391861602,0.0830712681257506,1.2433048576015933,593,2016Q1
01/03/2017,COLOMBIA,-0.0043453876770705,0.092795181322162,-0.0073969608397167,0.0405945540289674,0.0145386582420665,0.0097277339406603,0.0367465768646412,0.0713849538335754,1.3939085340972388,651,2017Q1
01/03/2018,COLOMBIA,-0.0028496926897857,0.0727733412618595,-0.0079683971015708,0.0477541895021709,0.0185280070347825,0.0113024273238508,0.0435232495643406,0.0299735008275864,1.3315691460093428,711,2018Q1
01/03/2019,COLOMBIA,0.0232804628422042,0.0,0.0197769494207804,0.0639641243750743,0.0384429609020153,0.0087075827278528,0.0342918795511585,0.0349993225312619,1.421741289462446,771,2019Q1
01/03/2020,COLOMBIA,-0.071053605581975,0.5817745717932001,-0.0737706418707918,0.0376177002551603,-0.0071492550539251,0.0256195143365269,0.1043804985452588,-0.0172490602616594,1.3433122682783538,831,2020Q1
01/03/2021,COLOMBIA,-0.0146394712926578,0.1061788096200791,-0.0226376612808854,0.0568056036749409,0.018875871639503,0.0132610630286589,0.0610858612496267,0.0793391132241689,1.45133456825662,891,2021Q1
01/03/2022,COLOMBIA,0.0121661035931957,0.0,0.0020240957801202,0.1033225062058772,0.0605629100244333,0.0129050471696148,0.0768508527860538,-0.2213571778848244,1.9090980684936856,951,2022Q1
01/03/2023,COLOMBIA,0.0009977755216697,0.0476062628148689,-0.0094229123452721,0.0816167806717416,0.0321251823983323,0.0128988323827249,0.0623099239743715,0.0686268467548842,1.6206141755640444,1011,2023Q1
01/03/2024,COLOMBIA,-0.003685144084624,0.086758028067298,-0.0050928737647873,0.0575235900747698,0.0150813127385759,0.0113918766415791,0.0460160399230235,0.1592117304670542,1.3744548317313572,1071,2024Q1
01/03/2025,COLOMBIA,-0.0059074952076213,0.0765167615422371,-0.0197173583594804,0.0780796902328732,0.0288847314478003,0.0136410754089066,0.0668897050756587,0.0453947070644181,1.6929666086449926,1131,2025Q1
01/03/2026,COLOMBIA,-0.0255183982158854,0.1447320848117117,-0.0498798799037871,0.0824209337188895,0.0219862350101204,0.0169581806523823,0.088011504243089,-0.024029743975295,1.7981345334083292,1190,2026Q1
01/06/2004,COLOMBIA,,,,,,,,,,62,2004Q2
01/06/2005,COLOMBIA,,,,,,,,,,86,2005Q2
01/06/2006,COLOMBIA,,,,,,,,,,114,2006Q2
01/06/2007,COLOMBIA,,,,,,,,,,145,2007Q2
01/06/2008,COLOMBIA,,,,,,,,,,185,2008Q2
01/06/2009,COLOMBIA,-0.0164109728841465,0.191996189111278,-0.0221599860105551,0.0435720908615703,0.0133859620363798,0.014004872394912,0.0540891569622845,-0.2056864512533523,1.6980534077845435,228,2009Q2
01/06/2010,COLOMBIA,0.0089019725182921,0.0,0.0022368511305784,0.0660455997386826,0.0356888684013496,0.0178887346628427,0.0547615474395545,-0.0396404106890594,1.197933675688007,276,2010Q2
01/06/2011,COLOMBIA,0.0445943025069069,0.0,0.041968948065282,0.0927114829693521,0.0658689734644374,0.0090455861244839,0.0428528713475659,-0.2271216732192507,1.6199779561403482,328,2011Q2
01/06/2012,COLOMBIA,0.0287562407837986,0.0,0.0240530686954228,0.0768646226074994,0.0498914133533252,0.012671889844218,0.0424144088816971,-0.087128007106297,1.2522511270790986,383,2012Q2
01/06/2013,COLOMBIA,0.02826715522249,0.0,0.0259884947693289,0.0762808603921423,0.052028788502709,0.0140165294778664,0.0443887723458964,-0.074750568897807,1.221720232677819,439,2013Q2
01/06/2014,COLOMBIA,0.0248897591316536,0.0,0.0148835622777712,0.0684876746634364,0.0407460879214117,0.0123901703720801,0.0397486219719713,-0.0044372813841567,1.1170944380381562,495,2014Q2
01/06/2015,COLOMBIA,0.0145398812678554,0.0,0.0052026445830269,0.0646758154495538,0.0359476911658737,0.0123406802010596,0.045105241935639,0.0267837027822061,1.3341664115193943,551,2015Q2
01/06/2016,COLOMBIA,0.0053994100897797,0.0,0.0010658601577866,0.0533621891816285,0.0252765274654004,0.011568214359644,0.0402001817513659,0.0357477483988286,1.243488194286735,607,2016Q2
01/06/2017,COLOMBIA,0.0002855956015913,0.0458706115722918,-0.0014434473704564,0.0434410437545763,0.0177604450970865,0.0088788396048652,0.0351308391419653,0.1378007572116829,1.3549354897366426,666,2017Q2
01/06/2018,COLOMBIA,0.0095775449384066,0.0,0.0040464415042505,0.0566279510664726,0.0293642103598173,0.0107086570139695,0.0406394800957681,0.0085170888259585,1.3555284677625985,726,2018Q2
01/06/2019,COLOMBIA,0.0190287690676566,0.0,0.0145889288837547,0.061031014220212,0.0342936271942519,0.0087400332447492,0.0350359324046231,0.0589614756436928,1.3832294020325908,786,2019Q2
01/06/2020,COLOMBIA,-0.1881124398918776,1.0,-0.1904395148160501,-0.1025663440825131,-0.1421051075480508,0.0183745036116608,0.0787507847212129,0.4822803402931169,1.364698716774816,846,2020Q2
01/06/2021,COLOMBIA,0.0798506767667182,0.0,0.0558115601540339,0.1391535634507111,0.1235230172933758,0.0058285095877821,0.0589697168353886,-0.2021885270955253,3.0244501476146843,906,2021Q2
01/06/2022,COLOMBIA,-0.0012543714410257,0.0516585550859344,-0.0145885284718844,0.1167720335891162,0.0772383825514912,0.016146713671833,0.1101428310695802,-0.465718806752428,2.103820919099072,966,2022Q2
01/06/2023,COLOMBIA,-0.0088813446133563,0.1540901554371394,-0.0097554955032049,0.0608919244342359,0.0144105460794795,0.0121214505488474,0.0519517132806281,0.065623731496955,1.4736370654754047,1026,2023Q2
01/06/2024,COLOMBIA,-0.003585051378465,0.0733746052642247,-0.0111687803196716,0.0691529528008285,0.0238438382713849,0.0124989421005416,0.0566147624026237,0.0913285604577115,1.5716788408119111,1086,2024Q2
01/06/2025,COLOMBIA,0.00197007689993,0.0435809184382173,-0.0057026597718523,0.069504328388642,0.0255777565929437,0.0114255188172235,0.0519957409341773,0.1468230186161157,1.5679954535965253,1146,2025Q2
01/09/2003,COLOMBIA,,,,,,,,,,44,2003Q3
01/09/2004,COLOMBIA,,,,,,,,,,68,2004Q3
01/09/2005,COLOMBIA,,,,,,,,,,93,2005Q3
01/09/2006,COLOMBIA,,,,,,,,,,121,2006Q3
01/09/2007,COLOMBIA,,,,,,,,,,154,2007Q3
01/09/2008,COLOMBIA,,,,,,,,,,195,2008Q3
01/09/2009,COLOMBIA,-0.0184765623728362,0.2446811997427573,-0.0234380409862083,0.0329593064310536,0.008725962818753,0.0125071380329217,0.050925631268622,-0.1642343263569087,1.4949630241400649,239,2009Q3
01/09/2010,COLOMBIA,0.0210929536601264,0.0,0.0162506368676298,0.0703213245893785,0.0430294869879919,0.013600699332533,0.0454341509394808,-0.1141322028932544,1.395696004652629,289,2010Q3
01/09/2011,COLOMBIA,0.0349611749964838,0.0,0.0324975785652032,0.0920040743551541,0.0629031354824355,0.0162712873580881,0.0533657559325373,0.1920002463094488,1.21187559730837,341,2011Q3
01/09/2012,COLOMBIA,0.0202617741872113,0.0,0.0181091566880544,0.0608758241430319,0.0358572220589514,0.0145016961902846,0.0385884866047309,0.0192254820212117,1.04530682316879,397,2012Q3
01/09/2013,COLOMBIA,0.0489415831341386,0.0,0.0461184099987052,0.0909440256906784,0.0649827893016481,0.0100907728079931,0.0338518671575289,0.1373472187209294,1.293140931484802,453,2013Q3
01/09/2014,COLOMBIA,0.0250349049760244,0.0,0.0153509932364867,0.0740441051784784,0.0460595510502242,0.0117409492653314,0.0427360674762879,0.0116149194443956,1.2983715227558332,509,2014Q3
01/09/2015,COLOMBIA,0.0086282648719203,0.0,0.0010905708238519,0.0667509127388775,0.0355969193748769,0.013503773941588,0.0524560306544743,0.0212638401628375,1.3333429774290682,565,2015Q3
01/09/2016,COLOMBIA,0.0006074251382064,0.047044986864221,-0.0045315125779397,0.0463532141632379,0.0191354502176496,0.011006535537125,0.0373529849146932,0.0633453772528403,1.2794029509388354,621,2016Q3
01/09/2017,COLOMBIA,0.0059704619915966,0.0,0.005171221754442,0.0464333198538885,0.0220883676103345,0.0082161483892141,0.032363725158716,0.0824932896496782,1.4816532824283066,681,2017Q3
01/09/2018,COLOMBIA,0.0150733379900495,0.0,0.0109071429385798,0.0566388382622513,0.0319396158645134,0.0091018563648108,0.0350254784352609,0.049475411092787,1.4155253030030956,741,2018Q3
01/09/2019,COLOMBIA,0.019658044766064,0.0,0.0155467229971336,0.0623416646650351,0.0347708209930752,0.0093570284895502,0.0355807695670018,0.0560380894506808,1.2874866458104104,801,2019Q3
01/09/2020,COLOMBIA,-0.0974192171344593,0.9577088209174356,-0.1028805604752201,0.012004845539619,-0.0551476120365393,0.0197465913418649,0.0920671700609481,0.4230615449749207,1.4976200739544896,861,2020Q3
01/09/2021,COLOMBIA,0.0174481289113016,0.0,0.0082681276719873,0.1165954846923367,0.0850247019612194,0.0121997152376781,0.0942136264755493,-0.6578692789606029,2.4751191532953043,921,2021Q3
01/09/2022,COLOMBIA,-0.013367993877769,0.0784792561218308,-0.0359952679778484,0.1002152219097092,0.051316059434338,0.0173863335222491,0.103729192501584,-0.2065558485487228,2.0524914547504225,981,2022Q3
01/09/2023,COLOMBIA,-0.0199534445555852,0.276141739817764,-0.0245151976494047,0.0571827925601645,0.0088619006849037,0.0139544799980832,0.0613369267234503,0.0417482776960281,1.5286181307453448,1041,2023Q3
01/09/2024,COLOMBIA,-0.0060587596905591,0.0853994196150946,-0.0124900709069512,0.0663072566410648,0.0227294854268127,0.0125721173266516,0.0582849573721177,0.0448869263615201,1.6094978584195734,1101,2024Q3
01/09/2025,COLOMBIA,0.011551595371713,0.0,0.0028599690886544,0.0777471396020236,0.036961037266951,0.0108532331491746,0.0526146562211458,0.0864417287884879,1.6538329069980562,1161,2025Q3
01/12/2003,COLOMBIA,,,,,,,,,,49,2003Q4
01/12/2004,COLOMBIA,,,,,,,,,,74,2004Q4
01/12/2005,COLOMBIA,,,,,,,,,,100,2005Q4
01/12/2006,COLOMBIA,,,,,,,,,,129,2006Q4
01/12/2007,COLOMBIA,,,,,,,,,,165,2007Q4
01/12/2008,COLOMBIA,-0.0550725623225558,0.9600128330591446,-0.0591759809973106,0.0065024762874591,-0.0199263276962336,0.0099871990808171,0.0507282983402892,0.3060132295572215,1.9226983634815893,206,2008Q4
01/12/2009,COLOMBIA,0.0078314719057776,0.0,0.0039395283143329,0.0575518598591147,0.0332875546903579,0.0122204970624956,0.0459671995265408,-0.0931651206757881,1.3934749009325271,251,2009Q4
01/12/2010,COLOMBIA,0.03320764377961,0.0,0.0301516048684009,0.0770532262565144,0.0545535865667023,0.0107837588483286,0.0409845389072731,-0.1044129243683991,1.5093607991822628,302,2010Q4
01/12/2011,COLOMBIA,0.0430485782191148,0.0,0.0393821760029729,0.089301466875424,0.0637475958628819,0.0099931970740921,0.0395069829373846,0.0468787963657451,1.5506380604814924,354,2011Q4
01/12/2012,COLOMBIA,0.023459497968114,0.0,0.0163737278217356,0.0642383883377534,0.0383852199488065,0.0133066664045868,0.037719272316177,0.1366371406605555,1.0124467606238343,411,2012Q4
01/12/2013,COLOMBIA,0.0491876612449044,0.0,0.0465324930197185,0.0896062592643,0.0654115144745158,0.0105774123572486,0.0344134675762603,0.0966748834531511,1.2303641766660205,467,2013Q4
01/12/2014,COLOMBIA,-0.001851410889831,0.0802804185383784,-0.0243575104495345,0.0557186331895009,0.0288979838745301,0.0147970104223396,0.054606305760239,-0.1483717166038309,1.3567745924942762,523,2014Q4
01/12/2015,COLOMBIA,-0.0062197167106519,0.1218358593583428,-0.0146920989619907,0.0487321349896956,0.0189059257212175,0.014326283039921,0.0513958887528028,0.0249675857514223,1.412950058331497,579,2015Q4
