country,quarter,EMBI_bps,JLoss,GaR,GaR_st,prob_neg,ES,skew,std,VIX,g_GDP,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer,JLoss_x_GaR,UST10Y_log,US_HY_spread_log,OnOffRun_spread_log,debt_gdp_log,profit_margin,X_dom_idx,X_global_idx
chile,2013Q4,161.80396774193548,2.3803771944931205,0.0191180796151612,0.0170470070194022,0.0,0.0123133343694615,-0.033192175338616,0.0127666022507248,-0.776145481890695,-0.414017309953981,12.784063924031,-1.0831086106569692,15.185719506972392,-4.11818266772308,3.254115409196305,115.60666666666668,0.04550824071843353,1.320206252895385,,-0.1694308020593107,2.5481993893267334,,-1.6642261944384484,0.23305261535876665
chile,2014Q1,154.3899836065574,2.367825562755581,0.0117713662626449,0.011771366141592,0.0,0.0074445498894253,-0.1464241572714538,0.0129467367766657,-0.755363204325733,-0.49415509901002,12.72235005051,-1.3219737850479096,15.38100375574042,-3.7892412932498343,3.986395343871508,109.94333333333331,0.027872541945249223,1.325856709528352,,-0.1509639651322601,2.5433602932459385,,-1.6716195827786402,0.28670579766154625
chile,2014Q2,131.95050793650796,2.1679805104925607,0.0132267232392136,0.0111863588156152,0.0,0.005908626127533,-0.0055962205028473,0.0126473056896062,-1.05540733666986,-0.671431700049301,13.466301594956,-1.56083895943885,15.5829968465856,-3.46029991877659,4.71867527854671,110.36333333333332,0.028675278200294117,1.2867370798968054,,-0.1168209964596294,2.600190386646086,,-1.5847920135588047,0.28735674938962047
chile,2014Q3,126.733234375,1.6370404685394342,0.0040719286945056,0.004071928853261,0.0414007961346511,-0.0077661692220752,0.0066690231238484,0.013159033317183,-0.439732363807883,-0.764851619761838,13.628669463973,-1.7070500419802426,15.66723122718685,-3.2789919930959224,4.626199841952642,107.36333333333332,0.006665912057912614,1.2526290309547077,,-0.1026523837352352,2.6121756227463364,,-1.5664804315280794,0.25208972308329924
chile,2014Q4,157.95706451612904,2.230517534742554,0.0020997904912737,0.0020997907247038,0.0451186503787527,-0.0086543587410095,0.0219488274543191,0.0132638375879445,-0.0643524752907675,-0.66541813314692,15.019748276696,-1.853261124521635,15.754336663840508,-3.097684067415255,4.533724405358575,108.22333333333334,0.00468361951007167,1.1866133191583028,,-0.0939952460876965,2.709365886987562,,-1.417988780520565,0.14072448083578304
chile,2015Q1,169.7721475409836,2.190495349610646,0.0126315409746334,0.0126315410176052,0.0,0.0045668058748549,0.0882465246941261,0.0121607491390592,-0.572219383284511,-0.482947737071,14.15548202207,-1.9994722070630275,15.84446248765322,-2.916376141734588,4.441248968764508,107.93,0.02766933176335079,1.0881755007160565,,-0.0868212362462733,2.6501019711151175,,-1.508534853028689,-0.038508508421363746
chile,2015Q2,149.066828125,2.220226193595428,0.0081562786225674,0.0081490971376882,0.0313851278528893,-0.0027977029010626,0.0988691841742497,0.013292802178287,-0.190345033028346,-0.588502028080477,16.05332358031,-2.14568328960442,15.93776856858264,-2.73506821605392,4.34877353217044,110.78000000000002,0.018108783440086578,1.151955563742037,,-0.1050758397777041,2.7759159047934423,,-1.3163106742233412,0.04636610067541015
chile,2015Q3,192.277625,2.2170877077098274,0.0031521347292715,0.0030246081163113,0.0428228087525753,-0.0078275599054598,0.0474527058429191,0.0145084113823773,0.624060469048578,-0.536122342583512,16.890508303465,-2.2927344637635425,16.014894555774156,-2.7064657929554103,4.208128538860625,104.68333333333334,0.006988559161313087,1.1703513858230865,,-0.0846323893227754,2.826751825302626,,-1.238641271574537,0.12989970803568626
chile,2015Q4,231.2528387096774,2.1747549727524995,0.0045395529924777,0.0045395530163454,0.036221606624968,-0.0036971711104643,0.052982436233145,0.0124618416039072,-0.192942817723966,-0.640701862204169,17.374659705871,-2.439785637922665,16.09093930890348,-2.6778633698569,4.06748354555081,103.82333333333334,0.009872415444464369,1.1601725889828929,,-0.0947077849939548,2.8550128059854503,,-1.1954628759456465,0.08651885292238212
chile,2016Q1,254.51727868852458,2.3180959494711715,0.0147088860817578,0.014708886274692,0.0,0.0105778208247028,0.0189097467965961,0.0116265330109259,-0.746270957891063,-0.373354024481481,17.969805293717,-2.5868368120817875,16.165925406537866,-2.64926094675839,3.9268385522409943,105.22666666666667,0.03409660924735564,1.0696167157612828,,-0.0910319677097433,2.8886928656625885,,-1.144004968031363,-0.08507890896515743
chile,2016Q2,202.65892187499998,2.2306943562390473,0.0022759394599263,0.0022759394027081,0.0397309323418547,-0.0032648251345134,-0.0067484890522246,0.0121745899118603,-0.528057043458968,-0.775297303879369,20.462744079265,-2.73388798624091,16.239874802936058,-2.62065852365988,3.78619355893118,107.24333333333334,0.005076925308399343,1.0116577282462065,,-0.0631028972532469,3.018605870751465,,-0.945518043815222,-0.1361575412301249
chile,2016Q3,172.19125,2.1892514278336193,0.0089425093760671,0.008942509190905,0.0,0.0046460725707737,0.004690542211579,0.011029980503747,-0.831997852846529,-0.601269059103241,20.850087281162,-2.689952908318095,15.667171212188125,-2.654943844875828,3.3853247863696825,110.55,0.019577401419970428,0.9417147842143136,,-0.0463679469118103,3.0373581343829072,,-0.9168674931813667,-0.2367757635781914
chile,2016Q4,170.97796721311477,2.1879438565711147,-0.0010074586536412,-0.0010074584681417,0.0628548351657527,-0.0044366979247985,-0.0002176461669075,0.0111836795586254,-0.734580926760772,-0.86655962721713,21.100504838967,-2.64601783039528,15.123685248428623,-2.689229166091775,2.984456013808185,112.32666666666668,-0.0022042629719836696,1.1438050453448958,,-0.0811975997114431,3.0492969662131917,,-0.898626809678543,0.08501068779539425
chile,2017Q1,137.90303225806454,2.1622033805475196,-0.0090421308748347,-0.0090421312753973,0.162868457948039,-0.0116121723683964,0.0434970877961229,0.0105758336426646,-0.951495948845057,-1.16374421609154,21.312099444537,-2.602082752472465,14.607236633187364,-2.723514487307723,2.583587241246688,114.49,-0.01955092594492069,1.2373919816132806,,-0.0776512199349575,3.059274960475893,,-0.8833819818824733,0.27922442089533744
chile,2017Q2,133.51255555555554,2.1611664786793754,-0.0005279614419793,-0.0005279611732208,0.0541357734257324,-0.002763883071259,0.1092850764351451,0.0100593516519474,-1.10606413823446,-0.914692263293774,23.587923953844,-2.55814767454965,14.11585675211627,-2.75779980852367,2.18271846868519,111.65,-0.0011410125704408892,1.1820192941100636,,-0.0587462361680017,3.1607348841990266,,-0.7283669533467859,0.21255912650310158
chile,2017Q3,127.36012698412698,2.160302271070221,0.009574197713013,0.0095741983325757,0.0,0.0083619392050551,0.0332872036000926,0.0094868488714305,-1.32297916031874,-0.634255738850032,23.466388789615,-2.350075660459037,13.946509499852732,-3.1892687433372924,2.245761304896535,112.33333333333331,0.020683161063097304,1.1760141497364371,,-0.0456384627298356,3.155569133074144,,-0.736259419935043,0.2307289071074366
chile,2017Q4,121.70482258064517,2.5172646982966045,0.0152308655078283,0.0152308654325895,0.0,0.013406423849611,-0.0653647515747887,0.0098939327810168,-1.1242486311038,-0.314731422991026,23.651638853941,-2.142003646368425,13.782995519020586,-3.620737678150915,2.3088041411078803,113.95,0.03834012006735957,1.2153433972885996,,-0.026676887500256,3.1634324086867998,,-0.7242455542750801,0.35247797906466566
chile,2018Q1,116.79345901639344,2.179750597325117,0.020013809243415,0.0200138112942572,0.0,0.0125086097167169,-0.0718994090583061,0.0118086378083138,0.0356622354906092,-0.00194810418845872,23.578531125348,-1.9339316322778124,13.625018516624309,-4.052206612964538,2.371846977319225,116.73666666666666,0.04362511265308479,1.3240264841612597,,-0.0197310945034736,3.1603365999266813,,-0.7289754699470093,0.5845141462012894
chile,2018Q2,133.8769375,2.161952957855014,0.0290126075614216,0.0290126075361455,0.0,0.0245783704098264,-0.0608750858713269,0.0111526716385536,-0.468307995459704,0.234765702143985,23.773210096428,-1.7258596181872,13.47230193197001,-4.48367554777816,2.43488981353057,115.84666666666664,0.06272389273250217,1.3662510798688705,,-0.0031377239314521,3.1685593204839493,,-0.7164124281562017,0.7065798267762453
chile,2018Q3,136.72073015873016,2.1705827482143225,0.0085843592597431,0.0085843594136474,0.0,0.0067600039030575,-0.0117377254054319,0.0100216514415097,-0.983968257540309,-0.498485823376785,25.082495035128,-2.005693465798985,13.743700471143294,-4.665869107870687,2.4655535494062426,113.31333333333332,0.018633062113672244,1.367062999192003,,0.0021469040303558,3.2221701938759386,,-0.6345033278560653,0.7203330697475683
chile,2018Q4,144.28145901639346,2.1603027905496854,0.0114015136492403,0.0114015137267258,0.0,0.0072031929496816,-0.0256999847130786,0.0126525184877445,0.743558565047107,-0.240537339488146,25.798027700539,-2.28552731341077,14.023405573544528,-4.848062667963214,2.496217285281915,112.04333333333334,0.02463072175294415,1.396528696437895,,0.0028385970670328,3.2502980432899062,,-0.5915283361593238,0.7805049890682725
chile,2019Q1,138.82468333333333,2.1638365043509125,0.0035547562034699,0.0031421574832144,0.0302376882320136,-0.000942131920252,0.1173372940831117,0.0095890701628022,-0.777444374238505,-0.790304673966311,25.830627955509,-2.565361161022554,14.311804518221935,-5.030256228055742,2.526881021157588,112.47333333333331,0.007691911237136029,1.2955352847255657,,0.0063437565346719,3.2515609179043414,,-0.5895988596013887,0.5877635272574084
chile,2019Q2,132.24395238095238,2.166560541794892,0.0019928762496383,0.0019928758143727,0.0354786878525004,-0.0014380744616262,0.0976055296590529,0.0098771685771677,-0.599496122588523,-0.791175557602551,27.239170647972,-2.84519500863434,14.609309039229547,-5.21244978814827,2.55754475703326,111.19333333333331,0.004317687047146528,1.2056380836449971,,-0.0126913063942683,3.304656034708128,,-0.5084777553819106,0.36530752120437404
chile,2019Q3,132.219921875,2.164255680298851,0.0121276744867304,0.0121276741527426,0.0,0.0076990415838446,0.0156300283544557,0.0104856082770171,-0.448824610242553,-0.319038764214989,27.840964171586,-3.9386578593880497,14.797785390409109,-4.396690149516255,2.67953127978576,109.29,0.02624738839672172,1.0288937074889963,,-0.0096227137732474,3.326508467466596,,-0.47509062711171895,0.020956791145501863
chile,2019Q4,141.40004838709677,4.895139152852462,-0.0321095459999321,-0.0320529277671272,0.7013806592725563,-0.0329967925290433,0.2109943981335318,0.0098002245137548,-0.768352127803834,-1.72444640719537,28.329505049037,-5.03212071014176,14.99484520880224,-3.58093051088424,2.8015178025382603,102.59,-0.15718069580458477,1.026735077137072,,-0.0192206318240188,3.343903842776888,,-0.4485131913995429,-0.005381754268778349
chile,2020Q1,194.80684126984127,8.400269608230213,-0.0575715602556459,-0.0517602471139146,0.482050951429826,-0.0688282637079731,-0.0948165454498103,0.0234210431407925,4.39604384708907,-1.13112222026181,29.913337014784,-6.12558356089547,15.201088511204937,-2.765170872252225,2.92350432529076,97.44333333333331,-0.48361662791389665,0.8607780219438964,,-0.0398110775762607,3.3983044349502793,,-0.365397523274969,-0.38263112158222284
chile,2020Q2,255.8672222222222,3.23630532195007,-0.1478663040103728,-0.146460502289464,1.0,-0.1656503440774241,0.5745438921987753,0.0204948350290653,1.39430363129996,-4.63108017679045,32.588000437287,-7.21904641164918,15.41717257320392,-1.94941123362021,3.04549084804326,98.92333333333332,-0.47854050660585645,0.5233186880134572,,-0.043683229443741,3.483944135867046,,-0.23455334170800188,-1.062455081449138
chile,2020Q3,182.49193749999998,2.501270546018441,-0.0941873351751524,-0.0961169470177822,0.9483540370164656,-0.1070551412773782,0.3680922008691998,0.0230106805881898,0.866953338089065,-3.3284698129341,33.122421188491,-7.345065618196703,15.661998696769984,-3.282579165780488,3.4152602316803025,101.32,-0.23558800728157536,0.5011540040692596,,-0.0054853279870465,3.5002104303623676,,-0.20970096637759142,-1.0187803241150521
chile,2020Q4,156.66549999999998,2.364649028036863,-0.0226341951341283,-0.0226821019843527,0.2216577524523784,-0.0330956435192396,0.1726299617464788,0.0154260738274315,0.396754308181813,-1.05780432561276,32.380101196929,-7.471084824744225,15.880473177774563,-4.6157470979407655,3.785029615317345,102.31333333333332,-0.05352192752431318,0.6230015711931856,,-0.0071237021043871,3.4775440735358036,,-0.2443316443964114,-0.7802889931961253
chile,2021Q1,135.01442622950822,2.25859599069473,-0.0140977939966623,-0.0140977938571244,0.1464452492822757,-0.0202878192296559,0.2003351842820424,0.0148023059566157,-0.0383746283345658,-0.948622544145738,32.756860059355,-7.597104031291748,16.076633247794156,-5.948915030101043,4.154798998954387,106.25333333333332,-0.0318412209985017,0.8483979576343862,,-0.0569867795824865,3.489112407607237,,-0.22665702401046386,-0.44669817810373846
