DATES,FCI
29/05/2026,0.5122954646923068
30/04/2026,0.5001211938370652
31/03/2026,0.30378631753953794
27/02/2026,0.16668710752380364
30/01/2026,0.13548039790415634
31/12/2025,0.19834183068875494
28/11/2025,0.09917333892145416
31/10/2025,0.08660948332556595
30/09/2025,0.092594626712619
29/08/2025,0.18954571931318867
31/07/2025,0.18708323116768188
30/06/2025,0.137404542985579
30/05/2025,0.22958730775334552
30/04/2025,0.15094278124036856
31/03/2025,0.23270553506977434
28/02/2025,0.5011079235964235
31/01/2025,0.5711053784941433
31/12/2024,0.7606784431415541
29/11/2024,0.25473340827077295
31/10/2024,0.14072676433489234
30/09/2024,0.22159573854795594
30/08/2024,0.20849309152049655
31/07/2024,0.4734751528948926
28/06/2024,0.5626732256401421
31/05/2024,0.12160127445892202
30/04/2024,0.14005072012100866
29/03/2024,0.07133022066627849
29/02/2024,0.04721464587052783
31/01/2024,0.05839387852318015
29/12/2023,0.03680066040710171
30/11/2023,0.10289674652688185
31/10/2023,0.19274531107723258
29/09/2023,0.1912433558248425
31/08/2023,0.24280974334047672
31/07/2023,0.284882535916654
30/06/2023,0.3635329325966078
31/05/2023,0.3581996623474286
28/04/2023,0.38925549799776105
31/03/2023,0.34621192503469944
28/02/2023,0.3780393552225623
31/01/2023,0.7813416108763735
30/12/2022,0.530988319872996
30/11/2022,0.724484659357115
31/10/2022,0.6045694295110962
30/09/2022,0.6998845283590147
31/08/2022,0.9990765096521739
29/07/2022,1.3673387807935473
30/06/2022,1.1627223557950042
31/05/2022,0.982258320219558
29/04/2022,1.2291202119066749
31/03/2022,1.0127661523635165
28/02/2022,0.8628744998801258
31/01/2022,0.6879681894992437
31/12/2021,0.6215490449599677
30/11/2021,0.5073065956184979
29/10/2021,0.8409727594766817
30/09/2021,0.42140913223604903
31/08/2021,0.3468033906298166
30/07/2021,0.22133458590290195
30/06/2021,0.34506665440742645
31/05/2021,0.2537732250381399
30/04/2021,0.21202184519896786
31/03/2021,0.3610526129823557
26/02/2021,0.13712617189451093
29/01/2021,0.25939243538067597
31/12/2020,0.15121197581308793
30/11/2020,0.22034977317190174
30/10/2020,0.41537088531402544
30/09/2020,0.4293745356012278
31/08/2020,0.8238825756579917
31/07/2020,0.6001341376922752
30/06/2020,1.0150873126890558
29/05/2020,1.451422699123404
30/04/2020,2.1412808566418624
31/03/2020,4.990326408696506
28/02/2020,0.6227751061973934
31/01/2020,0.22100957422026546
31/12/2019,0.12179177887219901
29/11/2019,0.12823794614653772
31/10/2019,0.08241275365716118
30/09/2019,0.16997553536092802
30/08/2019,0.42183150008455594
31/07/2019,0.10148052251580474
28/06/2019,0.14514480245091183
31/05/2019,0.18283917879498493
30/04/2019,0.10233879037393148
29/03/2019,0.3189975933656245
28/02/2019,0.1263312693132421
31/01/2019,0.15872972487995957
31/12/2018,0.11989865285468504
30/11/2018,0.11141887816857876
31/10/2018,0.5553801179792794
28/09/2018,0.4929675997546056
31/08/2018,0.53779434918274
31/07/2018,0.37339192039773167
29/06/2018,0.7079340724775245
31/05/2018,0.8345396883990643
30/04/2018,0.5514672154788491
30/03/2018,0.3280390001006197
28/02/2018,0.3669981078044216
31/01/2018,0.27650053164015426
29/12/2017,0.311824490433279
30/11/2017,0.44681228240900656
31/10/2017,0.3224117477504204
29/09/2017,0.28700721766018455
31/08/2017,0.3303771145424874
31/07/2017,0.3656975259431834
30/06/2017,0.5497123967902585
31/05/2017,0.8013825893980546
28/04/2017,0.39608287229918815
31/03/2017,0.45842392128418213
28/02/2017,0.42555882614957624
31/01/2017,0.5588037218211328
30/12/2016,0.44800380958248315
30/11/2016,0.6316553703925993
31/10/2016,0.41055056121484557
30/09/2016,0.4271820488732428
31/08/2016,0.5130122126553043
29/07/2016,0.7724709940981281
30/06/2016,0.8018038497482569
31/05/2016,0.7252686056569365
29/04/2016,0.7103986976396532
31/03/2016,1.2256675819034684
29/02/2016,0.8393466552289937
29/01/2016,0.9905409844789126
31/12/2015,0.8561501380426109
30/11/2015,1.137869728229063
30/10/2015,0.8901947740749896
30/09/2015,2.0831566046998113
31/08/2015,1.5204152609264714
31/07/2015,0.5812620241957552
30/06/2015,0.29171679982643894
29/05/2015,0.2874279707559406
30/04/2015,0.35173348142296557
31/03/2015,1.2408621593319977
27/02/2015,0.8526091839261598
30/01/2015,0.8989091487247693
31/12/2014,0.8381459444988425
28/11/2014,0.8585509525522038
31/10/2014,1.347667975062318
