DATES,GDP
01/03/1990,147976.0
01/06/1990,146017.0
01/09/1990,161160.0
01/12/1990,151824.0
01/03/1991,147288.0
01/06/1991,154806.0
01/09/1991,160578.0
01/12/1991,153483.0
01/03/1992,142646.0
01/06/1992,151524.0
01/09/1992,159131.0
01/12/1992,159978.0
01/03/1993,149423.0
01/06/1993,158248.0
01/09/1993,167144.0
01/12/1993,167073.0
01/03/1994,154665.0
01/06/1994,161725.0
01/09/1994,176322.0
01/12/1994,183417.0
01/03/1995,170285.0
01/06/1995,176074.0
01/09/1995,179481.0
01/12/1995,180152.0
01/03/1996,170920.0
01/06/1996,176709.0
01/09/1996,189844.0
01/12/1996,184113.0
01/03/1997,176732.0
01/06/1997,185109.0
01/09/1997,193245.0
01/12/1997,190996.0
01/03/1998,178513.0
01/06/1998,187904.0
01/09/1998,193932.0
01/12/1998,188256.0
01/03/1999,179883.0
01/06/1999,187151.0
01/09/1999,192737.0
01/12/1999,192337.0
01/03/2000,187799.0
01/06/2000,194597.0
01/09/2000,201535.0
01/12/2000,201180.0
01/03/2001,194326.0
01/06/2001,199123.0
01/09/2001,202464.0
01/12/2001,200110.0
01/03/2002,195252.0
01/06/2002,203699.0
01/09/2002,210916.0
01/12/2002,210461.0
01/03/2003,200460.0
01/06/2003,205291.0
01/09/2003,212237.0
01/12/2003,211700.0
01/03/2004,208234.0
01/06/2004,218241.0
01/09/2004,226157.0
01/12/2004,224845.0
01/03/2005,216947.0
01/06/2005,228007.0
01/09/2005,230941.0
01/12/2005,229680.0
01/03/2006,226230.0
01/06/2006,233213.0
01/09/2006,241316.0
01/12/2006,240694.0
01/03/2007,237982.0
01/06/2007,248459.0
01/09/2007,255482.0
01/12/2007,256675.0
01/03/2008,252636.0
01/06/2008,264202.0
01/09/2008,273317.0
01/12/2008,259315.0
01/03/2009,246507.0
01/06/2009,258381.0
01/09/2009,270139.0
01/12/2009,273122.0
01/03/2010,269208.0
01/06/2010,280390.0
01/09/2010,288798.0
01/12/2010,288661.0
01/03/2011,283194.0
01/06/2011,293569.0
01/09/2011,299014.0
01/12/2011,296073.0
01/03/2012,288028.0
01/06/2012,296465.0
01/09/2012,306446.0
01/12/2012,303424.0
01/03/2013,295866.0
01/06/2013,308389.0
01/09/2013,314900.0
01/12/2013,311097.0
01/03/2014,306131.0
01/06/2014,307046.0
01/09/2014,312889.0
01/12/2014,310386.0
01/03/2015,301173.0
01/06/2015,298632.0
01/09/2015,299551.0
01/12/2015,293254.0
01/03/2016,285698.0
01/06/2016,289021.0
01/09/2016,292199.0
01/12/2016,286623.0
01/03/2017,286504.0
01/06/2017,291297.0
01/09/2017,296993.0
01/12/2017,294007.0
01/03/2018,291962.0
01/06/2018,296007.0
01/09/2018,303102.0
01/12/2018,298578.0
01/03/2019,294593.0
01/06/2019,299478.0
01/09/2019,306465.0
01/12/2019,303636.0
01/03/2020,295813.0
01/06/2020,269118.0
01/09/2020,297162.0
01/12/2020,302622.0
01/03/2021,300989.0
01/06/2021,302479.0
01/09/2021,309681.0
01/12/2021,307036.0
01/03/2022,305423.0
01/06/2022,313199.0
01/09/2022,323065.0
01/12/2022,315307.0
01/03/2023,318316.0
01/06/2023,324060.0
01/09/2023,329396.0
01/12/2023,321781.0
01/03/2024,328986.7
01/06/2024,334501.1
01/09/2024,337521.4
01/12/2024,337833.2
01/03/2025,342119.2
01/06/2025,343281.7
01/09/2025,343627.1
01/12/2025,344506.5
01/03/2026,348297.1
