countryname,bankname,date,mktcap
egypt,cib,2004-01-04,
egypt,cib,2004-01-05,2860.0
egypt,cib,2004-01-06,2925.0
egypt,cib,2004-01-08,2875.6
egypt,cib,2004-01-11,
egypt,cib,2004-01-12,3146.0
egypt,cib,2004-01-13,3121.3
egypt,cib,2004-01-14,3120.0
egypt,cib,2004-01-15,3100.5
egypt,cib,2004-01-18,
egypt,cib,2004-01-19,3120.0
egypt,cib,2004-01-20,3113.5
egypt,cib,2004-01-21,3217.5
egypt,cib,2004-01-22,3192.8
egypt,cib,2004-01-25,
egypt,cib,2004-01-26,3224.0
egypt,cib,2004-01-27,3120.0
egypt,cib,2004-01-28,3227.9
egypt,cib,2004-01-29,3183.7
egypt,cib,2004-02-03,3185.0
egypt,cib,2004-02-04,3178.5
egypt,cib,2004-02-05,3178.5
egypt,cib,2004-02-08,
egypt,cib,2004-02-09,3172.0
egypt,cib,2004-02-10,3107.0
egypt,cib,2004-02-11,3055.0
egypt,cib,2004-02-12,3009.5
egypt,cib,2004-02-15,
egypt,cib,2004-02-16,2821.0
egypt,cib,2004-02-17,2810.6
egypt,cib,2004-02-18,2925.0
egypt,cib,2004-02-19,2964.0
egypt,cib,2004-02-22,
egypt,cib,2004-02-23,2923.7
egypt,cib,2004-02-24,2987.4
egypt,cib,2004-02-25,2928.9
egypt,cib,2004-02-26,2958.8
egypt,cib,2004-02-29,
egypt,cib,2004-03-01,2977.0
egypt,cib,2004-03-02,3003.0
egypt,cib,2004-03-03,3120.0
egypt,cib,2004-03-04,3146.0
egypt,cib,2004-03-07,
egypt,cib,2004-03-08,3162.9
egypt,cib,2004-03-09,3195.4
egypt,cib,2004-03-10,3166.8
egypt,cib,2004-03-11,3190.2
egypt,cib,2004-03-14,
egypt,cib,2004-03-15,3230.5
egypt,cib,2004-03-16,3227.9
egypt,cib,2004-03-17,3230.5
egypt,cib,2004-03-18,3105.7
egypt,cib,2004-03-21,
egypt,cib,2004-03-22,3010.8
egypt,cib,2004-03-23,3029.0
egypt,cib,2004-03-24,3016.0
egypt,cib,2004-03-25,2991.3
egypt,cib,2004-03-28,
egypt,cib,2004-03-29,3055.0
egypt,cib,2004-03-30,3107.0
egypt,cib,2004-03-31,3131.7
egypt,cib,2004-04-01,3138.2
egypt,cib,2004-04-04,
egypt,cib,2004-04-05,3068.0
egypt,cib,2004-04-06,3042.0
egypt,cib,2004-04-07,3040.7
egypt,cib,2004-04-08,3036.8
egypt,cib,2004-04-13,3058.9
egypt,cib,2004-04-14,3061.5
egypt,cib,2004-04-15,3053.7
egypt,cib,2004-04-18,
egypt,cib,2004-04-19,3062.8
egypt,cib,2004-04-20,3107.0
egypt,cib,2004-04-21,3084.9
egypt,cib,2004-04-22,3074.5
egypt,cib,2004-04-26,3068.0
egypt,cib,2004-04-27,3121.3
egypt,cib,2004-04-28,3094.0
egypt,cib,2004-04-29,3120.0
egypt,cib,2004-05-03,3120.0
egypt,cib,2004-05-04,3165.5
egypt,cib,2004-05-05,3328.0
egypt,cib,2004-05-06,3298.1
