countryname,bankname,bankname_cnbv,pd_source,date,year,month,tot_asset,total_liab,equity,st_borrow,lt_borrow,net_income,net_rev,prof_margin
mexico,abc_capital,ABC Capital,book,2014-03-31,2014,3,4662.622697,3848.255225,814.367472,3735.4935179999998,112.761707,-22.736635,51.844604,-0.4385535474434331
mexico,abc_capital,ABC Capital,book,2014-04-30,2014,4,4431.789991,3640.023803,791.766188,3526.092773,113.93103,-22.601284,14.942568999999999,-1.5125433919696138
mexico,abc_capital,ABC Capital,book,2014-05-31,2014,5,4158.259956,3382.960981,775.298975,3267.821651,115.13933,-16.467213,17.839303,-0.9230861205732085
mexico,abc_capital,ABC Capital,book,2014-06-30,2014,6,3895.150329,3144.180227,750.970102,3031.4185199999997,112.761707,-24.328873,12.587615999999997,-1.9327625660013785
mexico,abc_capital,ABC Capital,book,2014-07-31,2014,7,3820.394685,3083.102441,737.292244,2969.132434,113.970007,-13.677858,13.848135,-0.9877039760227642
mexico,abc_capital,ABC Capital,book,2014-08-31,2014,8,3778.765091,3051.363957,727.401134,2936.18565,115.178307,-9.891109999999998,9.489129000000005,-1.0423622652827242
mexico,abc_capital,ABC Capital,book,2014-09-30,2014,9,3823.224483,3075.867713,747.35677,2963.106006,112.761707,-8.044364000000002,12.134581999999995,-0.6629288095791025
mexico,abc_capital,ABC Capital,book,2014-10-31,2014,10,3677.09499,2843.019278,834.075712,2841.3042710000004,1.715007,-25.53605800000001,9.435833000000002,-2.706285496998517
mexico,abc_capital,ABC Capital,book,2014-11-30,2014,11,3794.347029,2988.919775,805.427254,2988.919775,0.0,-28.648457999999977,5.656824,-5.06440681202031
mexico,abc_capital,ABC Capital,book,2014-12-31,2014,12,3770.059702,2975.504594,794.555108,2975.504594,0.0,-10.872146000000015,13.58558099999999,-0.8002709637519384
mexico,abc_capital,ABC Capital,book,2015-01-31,2015,1,3668.505538,2872.931885,795.573653,2872.931885,0.0,1.018538,22.527653,0.045212788034332735
mexico,abc_capital,ABC Capital,book,2015-02-28,2015,2,3772.345887,2973.94462,798.401267,2973.94462,0.0,2.827614,23.423887,0.12071497783437907
mexico,abc_capital,ABC Capital,book,2015-03-31,2015,3,4015.981921,3214.957269,801.024652,3214.957269,0.0,2.623385,25.305918,0.10366685768917769
mexico,abc_capital,ABC Capital,book,2015-04-30,2015,4,4012.931091,3210.159049,802.772042,3210.159049,0.0,1.7473900000000002,22.320066999999995,0.07828784743343291
mexico,abc_capital,ABC Capital,book,2015-05-31,2015,5,4212.482629,3409.360687,803.121942,3409.360687,0.0,0.3498999999999999,22.546678,0.015518915913022747
mexico,abc_capital,ABC Capital,book,2015-06-30,2015,6,4460.793532,3654.003103,806.790429,3654.003103,0.0,3.6684870000000007,20.130758000000014,0.18223292933132465
mexico,abc_capital,ABC Capital,book,2015-07-31,2015,7,4523.716286,3506.394219,1017.322067,3506.394219,0.0,0.5316379999999992,20.32341199999999,0.02615889497295038
mexico,abc_capital,ABC Capital,book,2015-08-31,2015,8,4709.99098,3691.896645,1018.094335,3691.896645,0.0,0.7722680000000004,22.578683000000012,0.034203412129928036
mexico,abc_capital,ABC Capital,book,2015-09-30,2015,9,4643.302042,3638.600505,1004.701537,3638.600505,0.0,-13.392798,15.596175999999986,-0.8587231895818573
mexico,abc_capital,ABC Capital,book,2015-10-31,2015,10,4635.732217,3639.83276,995.899457,3639.83276,0.0,-8.80208,16.620139999999992,-0.5296032404059174
mexico,abc_capital,ABC Capital,book,2015-11-30,2015,11,4623.897051,3617.647561,1006.24949,3617.647561,0.0,10.350033,17.374806000000007,0.5956920036977676
mexico,abc_capital,ABC Capital,book,2015-12-31,2015,12,4708.365888,3696.230777,1012.135111,3696.230777,0.0,5.885621,14.877248000000009,0.39561221268879815
mexico,abc_capital,ABC Capital,book,2016-01-31,2016,1,4679.60245,3685.118377,994.484073,3685.118377,0.0,-3.805743,18.343724,-0.2074683962754782
mexico,abc_capital,ABC Capital,book,2016-02-29,2016,2,4848.742151,3864.974416,983.767735,3864.974416,0.0,-10.722487000000001,19.536412,-0.5488462774024218
mexico,abc_capital,ABC Capital,book,2016-03-31,2016,3,4926.205292,3943.813097,982.392195,3943.813097,0.0,-1.3816889999999997,21.423181,-0.06449504394328741
mexico,abc_capital,ABC Capital,book,2016-04-30,2016,4,4960.574067,3979.4586,981.115467,3979.4586,0.0,-1.282877000000001,21.517328999999997,-0.059620643435809396
mexico,abc_capital,ABC Capital,book,2016-05-31,2016,5,5080.294086,4100.840465,979.453621,4100.840465,0.0,-1.6679949999999977,23.781948,-0.07013702157619711
mexico,abc_capital,ABC Capital,book,2016-06-30,2016,6,5268.820681,4292.855794,975.964887,4292.855794,0.0,-3.4948830000000015,21.45066200000001,-0.16292658007477812
mexico,abc_capital,ABC Capital,book,2016-07-31,2016,7,5319.563028,4350.682977,968.880051,4350.682977,0.0,-7.090983999999999,24.163938,-0.2934531614838607
mexico,abc_capital,ABC Capital,book,2016-08-31,2016,8,5630.996223,4670.303046,960.693177,4670.303046,0.0,-8.193023000000004,23.597958000000006,-0.34719203246314795
mexico,abc_capital,ABC Capital,book,2016-09-30,2016,9,5787.733121,4732.003872,1055.729249,4732.003872,0.0,5.029923000000004,27.023494999999997,0.1861314755918879
mexico,abc_capital,ABC Capital,book,2016-10-31,2016,10,5934.674303,4877.175308,1057.498995,4877.175308,0.0,1.7635970000000007,28.29352799999998,0.06233217009911249
mexico,abc_capital,ABC Capital,book,2016-11-30,2016,11,5991.188767,4933.126321,1058.062446,4933.126321,0.0,0.557302,28.15131900000003,0.019796656774767798
mexico,abc_capital,ABC Capital,book,2016-12-31,2016,12,6059.289485,4997.602215,1061.68727,4997.602215,0.0,3.6186749999999996,29.203761999999983,0.12391126184359405
mexico,abc_capital,ABC Capital,book,2017-01-31,2017,1,5991.129185,4930.277333,1060.851852,4930.277333,0.0,0.816222,28.525337,0.028613930135163695
mexico,abc_capital,ABC Capital,book,2017-02-28,2017,2,6055.793793,4989.27038,1066.523413,4989.27038,0.0,0.9811540000000001,27.685952,0.03543869468530467
mexico,abc_capital,ABC Capital,book,2017-03-31,2017,3,6272.131604,5204.418628,1067.712976,5204.418628,0.0,1.142164,32.550175,0.03508933515718425
mexico,abc_capital,ABC Capital,book,2017-04-30,2017,4,6541.521464,5473.550424,1067.97104,5473.550424,0.0,0.2106650000000001,30.703171999999995,0.006861343186300104
mexico,abc_capital,ABC Capital,book,2017-05-31,2017,5,6585.683495,5517.530242,1068.153253,5517.530242,0.0,0.13481499999999969,31.911024000000012,0.004224715571646953
mexico,abc_capital,ABC Capital,book,2017-06-30,2017,6,6638.292474,5567.106668,1071.185806,5567.106668,0.0,2.985154,30.576449999999994,0.09762918847675256
mexico,abc_capital,ABC Capital,book,2017-07-31,2017,7,6612.688841,5490.86854,1121.820301,5490.86854,0.0,0.5870959999999998,34.853184,0.01684483116377545
mexico,abc_capital,ABC Capital,book,2017-08-31,2017,8,6588.656429,5416.513582,1172.142847,5416.513582,0.0,0.2751480000000006,35.288489999999996,0.00779710324811293
mexico,abc_capital,ABC Capital,book,2017-09-30,2017,9,6684.593667,5512.360309,1172.233358,5512.360309,0.0,0.04311199999999982,28.633730999999983,0.0015056368309110623
mexico,abc_capital,ABC Capital,book,2017-10-31,2017,10,6652.579472,5480.270897,1172.308575,5480.270897,0.0,0.0278179999999999,31.23460399999999,0.0008906147809653648
mexico,abc_capital,ABC Capital,book,2017-11-30,2017,11,6549.368383,5376.949617,1172.418766,5376.949617,0.0,0.0627930000000001,30.975299000000007,0.0020271959279553713
mexico,abc_capital,ABC Capital,book,2017-12-31,2017,12,6645.895343,5475.129842,1170.765501,5475.129842,0.0,-0.05182200000000048,32.54833000000002,-0.0015921554193410368
mexico,abc_capital,ABC Capital,book,2018-01-31,2018,1,6342.445844,5171.40805,1171.037794,5171.40805,0.0,0.224896,31.740903,0.007085368680279827
mexico,abc_capital,ABC Capital,book,2018-02-28,2018,2,6327.553586,5156.281745,1171.271841,5156.281745,0.0,0.18664899999999998,32.704195,0.005707188328592096
mexico,abc_capital,ABC Capital,book,2018-03-31,2018,3,6333.083877,5158.912066,1174.171811,5158.912066,0.0,2.852571,30.528745999999998,0.0934388526800282
mexico,abc_capital,ABC Capital,book,2018-04-30,2018,4,6431.23205,5256.894864,1174.337186,5256.894864,0.0,0.15841899999999987,32.251525,0.00491198478211495
mexico,abc_capital,ABC Capital,book,2018-05-31,2018,5,6645.400712,5470.933398,1174.467314,5470.933398,0.0,0.12317299999999998,34.35361800000001,0.0035854447703295746
mexico,abc_capital,ABC Capital,book,2018-06-30,2018,6,6894.138893,5719.642373,1174.49652,5719.642373,0.0,0.022250000000000103,30.937020999999987,0.0007192030544893159
mexico,abc_capital,ABC Capital,book,2018-07-31,2018,7,6937.02787,5762.252812,1174.775058,5762.252812,0.0,0.271582,37.66015100000001,0.0072113890355883035
mexico,abc_capital,ABC Capital,book,2018-08-31,2018,8,7008.015916,5832.977907,1175.038009,5832.977907,0.0,0.2559960000000001,35.761462999999964,0.007158431969072417
mexico,abc_capital,ABC Capital,book,2018-09-30,2018,9,7075.604408,5900.146385,1175.458023,5900.146385,0.0,0.41305800000000037,36.512373000000025,0.011312822642340997
mexico,abc_capital,ABC Capital,book,2018-10-31,2018,10,7046.611164,5870.820287,1175.790877,5870.820287,0.0,0.3258979999999996,38.17053600000003,0.008537946650788435
mexico,abc_capital,ABC Capital,book,2018-11-30,2018,11,7279.965482,6102.330878,1177.634604,6102.330878,0.0,1.8367719999999998,35.627903999999944,0.05155430979043849
mexico,abc_capital,ABC Capital,book,2018-12-31,2018,12,7498.280409,6316.21587,1182.064539,6316.21587,0.0,3.532457,40.579444000000024,0.0870504041405791
mexico,abc_capital,ABC Capital,book,2019-01-31,2019,1,7597.985811,6415.63596,1182.349851,6415.63596,0.0,0.27836,38.837586,0.007167283775052342
mexico,abc_capital,ABC Capital,book,2019-02-28,2019,2,7696.048601,6513.858625,1182.189976,6513.858625,0.0,0.16385300000000003,33.59199099999999,0.004877740054169462
mexico,abc_capital,ABC Capital,book,2019-03-31,2019,3,7685.980703,6503.12756,1182.853143,6503.12756,0.0,0.6562110000000001,36.595737,0.017931350856521897
mexico,abc_capital,ABC Capital,book,2019-04-30,2019,4,7521.177099,6338.281548,1182.895551,6338.281548,0.0,0.03545200000000004,34.90182800000001,0.0010157634150280046
mexico,abc_capital,ABC Capital,book,2019-05-31,2019,5,7252.881796,6140.43256,1112.449236,6140.43256,0.0,-70.44701,35.42299700000001,-1.9887365826217354
mexico,abc_capital,ABC Capital,book,2019-06-30,2019,6,7225.251644,6120.92677,1104.324874,6120.92677,0.0,-8.127144999999999,31.561295,-0.25750353399630777
mexico,abc_capital,ABC Capital,book,2019-07-31,2019,7,7193.91848,6083.495765,1110.422715,6083.495765,0.0,6.090885,32.05877099999998,0.18999121956359474
mexico,abc_capital,ABC Capital,book,2019-08-31,2019,8,7110.319338,6014.600589,1095.718749,6014.600589,0.0,-14.710920999999999,31.25394700000001,-0.47069002196746523
mexico,abc_capital,ABC Capital,book,2019-09-30,2019,9,7130.017716,6037.337223,1092.680493,6037.337223,0.0,-3.0389519999999948,30.139185999999995,-0.10083059310228204
mexico,abc_capital,ABC Capital,book,2019-10-31,2019,10,7252.114819,6163.003485,1089.111334,6163.003485,0.0,-3.5761150000000015,31.037165000000016,-0.11522041397788747
mexico,abc_capital,ABC Capital,book,2019-11-30,2019,11,7218.213649,6130.013348,1088.200301,6130.013348,0.0,-0.9138130000000046,30.247697999999957,-0.030210993246494525
mexico,abc_capital,ABC Capital,book,2019-12-31,2019,12,7248.937172,6160.94983,1087.987342,6160.94983,0.0,-80.907676,34.56430700000004,-2.340786870108517
mexico,abc_capital,ABC Capital,book,2020-01-31,2020,1,7191.469198,6108.142564,1083.326634,6108.142564,0.0,-4.667663,29.901588,-0.15610083986174916
mexico,abc_capital,ABC Capital,book,2020-02-29,2020,2,7149.687625,6071.794985,1077.89264,6071.794985,0.0,-5.436775999999999,28.384206000000002,-0.19154229644471996
mexico,abc_capital,ABC Capital,book,2020-03-31,2020,3,7198.633135,6130.625405,1068.00773,6130.625405,0.0,-9.889779,28.309279999999994,-0.3493475990911815
mexico,abc_capital,ABC Capital,book,2020-04-30,2020,4,7241.501505,6185.682595,1055.81891,6185.682595,0.0,-12.195775999999999,25.570549999999997,-0.4769461744076682
mexico,abc_capital,ABC Capital,book,2020-05-31,2020,5,7113.630846,6059.168547,1054.462299,6059.168547,0.0,-20.001445000000004,25.17445400000001,-0.7945135572751645
mexico,abc_capital,ABC Capital,book,2020-06-30,2020,6,7229.213898,6187.880629,1041.333269,6187.880629,0.0,-13.135986000000003,18.916168999999996,-0.6944316261923863
mexico,abc_capital,ABC Capital,book,2020-07-31,2020,7,6898.059385,5892.129298,1005.930087,5892.129298,0.0,-35.40387799999999,19.805126,-1.787611853618098
mexico,abc_capital,ABC Capital,book,2020-08-31,2020,8,6624.412635,5620.055095,1004.35754,5620.055095,0.0,-14.306821,18.673419999999993,-0.7661596536681553
mexico,abc_capital,ABC Capital,book,2020-09-30,2020,9,6327.837608,5341.087826,986.749782,5341.087826,0.0,-92.38172899999999,18.506692000000015,-4.991801290041457
mexico,abc_capital,ABC Capital,book,2020-10-31,2020,10,6190.545047,5238.020164,952.524883,5238.020164,0.0,-34.231855000000024,18.73371899999998,-1.8272856019672368
mexico,abc_capital,ABC Capital,book,2020-11-30,2020,11,6091.946677,5173.615473,918.331204,5173.615473,0.0,-34.19645999999997,18.12968700000002,-1.886213479581856
mexico,abc_capital,ABC Capital,book,2020-12-31,2020,12,5893.688395,4990.816346,902.872049,4990.816346,0.0,-18.51956899999999,17.737250000000017,-1.0441059916277875
mexico,abc_capital,ABC Capital,book,2021-01-31,2021,1,5817.235189,4921.681435,895.553754,4921.681435,0.0,-7.325257,16.757347,-0.437137036071402
mexico,abc_capital,ABC Capital,book,2021-02-28,2021,2,5707.297249,4847.909911,859.387338,4847.909911,0.0,-36.173370999999996,15.045968000000002,-2.4041903452140794
mexico,abc_capital,ABC Capital,book,2021-03-31,2021,3,5552.647578,4720.652537,831.995041,4720.652537,0.0,-27.392993000000004,18.191382,-1.5058225372871616
mexico,abc_capital,ABC Capital,book,2021-04-30,2021,4,5471.613802,4691.807015,779.806787,4691.807015,0.0,-52.19521,12.261174999999994,-4.256950088388757
mexico,abc_capital,ABC Capital,book,2021-05-31,2021,5,5235.679758,4504.878078,730.80168,4504.878078,0.0,-49.012062,11.423246000000006,-4.290554716233895
mexico,abc_capital,ABC Capital,book,2021-06-30,2021,6,5096.263381,4390.363856,705.899525,4390.363856,0.0,-24.902851,12.343823999999998,-2.017434062572506
mexico,abc_capital,ABC Capital,book,2021-07-31,2021,7,4929.429787,4242.137131,687.292656,4242.137131,0.0,-18.61382499999999,13.053862999999993,-1.4259246477460352
mexico,abc_capital,ABC Capital,book,2021-08-31,2021,8,4596.051719,3730.020907,866.030812,3730.020907,0.0,-21.268799,14.58009100000001,-1.458756258791525
mexico,abc_capital,ABC Capital,book,2021-09-30,2021,9,4425.008871,3580.519081,844.48979,3580.519081,0.0,-21.541718000000003,12.799301999999997,-1.683038496943037
mexico,abc_capital,ABC Capital,book,2021-10-31,2021,10,4349.141267,3539.408204,809.733063,3539.408204,0.0,-34.763683000000015,14.411924999999997,-2.412147093466003
mexico,abc_capital,ABC Capital,book,2021-11-30,2021,11,4221.11232,3467.316739,753.795581,3467.316739,0.0,-55.94443699999999,13.34115700000001,-4.193372209022048
mexico,abc_capital,ABC Capital,book,2021-12-31,2021,12,4074.604913,3355.534711,719.070202,3355.534711,0.0,-36.74159099999997,13.928533999999985,-2.6378649038010757
mexico,abc_capital,ABC Capital,book,2022-01-31,2022,1,4055.334999,3339.389375,715.945623,3339.389375,0.0,-34.031547,13.635122,-2.4958740376507085
mexico,abc_capital,ABC Capital,book,2022-02-28,2022,2,4085.909642,3365.204585,720.70505,3365.204585,0.0,-39.040941000000004,10.864744999999997,-3.5933600834626134
mexico,abc_capital,ABC Capital,book,2022-03-31,2022,3,4076.635169,3349.518593,727.116569,3349.518593,0.0,-21.090116999999992,11.322859000000005,-1.8626141153925861
mexico,abc_capital,ABC Capital,book,2022-04-30,2022,4,4106.986834,3380.757891,726.22894,3380.757891,0.0,-52.090733000000014,11.776872999999995,-4.423137873695338
mexico,abc_capital,ABC Capital,book,2022-05-31,2022,5,3807.919464,3098.083444,709.836009,3098.083444,0.0,-41.929798999999974,12.941319,-3.2399942386089062
mexico,abc_capital,ABC Capital,book,2022-06-30,2022,6,3828.969484,3133.729414,695.24007,3133.729414,0.0,-50.679722,10.986635999999997,-4.612851649949995
mexico,abc_capital,ABC Capital,book,2022-07-31,2022,7,3798.159158,3107.471008,690.68815,3107.471008,0.0,-44.22187600000004,9.926606000000007,-4.454883773970681
mexico,abc_capital,ABC Capital,book,2022-08-31,2022,8,3775.047686,3095.023758,680.023927,3095.023758,0.0,-45.72159099999999,8.879486,-5.149125861564508
mexico,abc_capital,ABC Capital,book,2022-09-30,2022,9,3776.264793,3105.685296,670.579497,3105.685296,0.0,-44.63796300000001,9.421800000000005,-4.737731962045468
mexico,abc_capital,ABC Capital,book,2022-10-31,2022,10,3811.299375,3138.745605,672.55377,3138.745605,0.0,-32.59518299999996,9.878361999999996,-3.299654639099071
mexico,abc_capital,ABC Capital,book,2022-11-30,2022,11,3718.221836,3056.139899,662.081937,3056.139899,0.0,-45.106614000000036,10.175771999999995,-4.432746134642174
mexico,abc_capital,ABC Capital,book,2022-12-31,2022,12,3755.467705,3060.275952,695.191753,3060.275952,0.0,-31.005158999999992,12.853098000000003,-2.4122712672073288
mexico,abc_capital,ABC Capital,book,2023-01-31,2023,1,3688.713066,3021.031466,667.6816,3021.031466,0.0,-57.517118,1.648343,-34.893901330002315
mexico,abc_capital,ABC Capital,book,2023-02-28,2023,2,3633.576585,2990.474958,643.101627,2990.474958,0.0,-54.64604099999999,0.5133720000000002,-106.44530866506155
mexico,abc_capital,ABC Capital,book,2023-03-31,2023,3,3681.921802,2963.028812,718.89299,2963.028812,0.0,-72.27942,0.3703289999999999,-195.17623518547026
mexico,abc_capital,ABC Capital,book,2023-04-30,2023,4,3612.195675,2954.492902,657.702773,2954.492902,0.0,-61.19717299999999,0.8883000000000001,-68.8924608803332
mexico,abc_capital,ABC Capital,book,2023-05-31,2023,5,3605.925192,2984.465861,621.459331,2984.465861,0.0,-36.24690800000002,4.265997,-8.496702646532574
mexico,abc_capital,ABC Capital,book,2023-06-30,2023,6,4170.054389,2964.277733,1205.776656,2964.277733,0.0,-44.533636,5.63835,-7.898345437938405
mexico,abc_capital,ABC Capital,book,2023-07-31,2023,7,4118.890587,2955.996574,1162.894013,2955.996574,0.0,-42.889598999999976,5.454858,-7.862642620577836
mexico,abc_capital,ABC Capital,book,2023-08-31,2023,8,4066.068287,2938.150742,1127.917545,2938.150742,0.0,-34.979250000000036,6.0771820000000005,-5.755833871685928
mexico,abc_capital,ABC Capital,book,2023-09-30,2023,9,4020.442658,2942.953109,1077.489549,2942.953109,0.0,-51.02395899999999,5.464296000000001,-9.33770041008027
mexico,abc_capital,ABC Capital,book,2023-10-31,2023,10,4095.569786,3066.232807,1029.336979,3066.232807,0.0,-48.730271000000016,5.432549000000002,-8.970056413665114
mexico,abc_capital,ABC Capital,book,2023-11-30,2023,11,4194.142961,3227.936574,966.206387,3227.936574,0.0,-63.66312499999998,3.937630999999996,-16.167874795784584
mexico,abc_capital,ABC Capital,book,2023-12-31,2023,12,4720.504023,3548.739596,1171.764427,3548.739596,0.0,-193.63209700000004,5.456296999999999,-35.48782205220868
mexico,abc_capital,ABC Capital,book,2024-01-31,2024,1,4834.699557,3731.061287,1103.63827,3731.061287,0.0,-68.553874,6.151639,-11.144001460423798
mexico,abc_capital,ABC Capital,book,2024-02-29,2024,2,4767.028133,3872.203763,894.82437,3872.203763,0.0,-78.050889,5.213586,-14.970672585049906
mexico,abc_capital,ABC Capital,book,2024-03-31,2024,3,4875.33426,3905.440837,969.893423,3905.440837,0.0,-119.55942199999998,5.575052999999999,-21.445432357324677
mexico,abc_capital,ABC Capital,book,2024-04-30,2024,4,4852.742186,3963.914256,888.82793,3963.914256,0.0,-81.38047900000004,5.409412,-15.044237525261533
mexico,abc_capital,ABC Capital,book,2024-05-31,2024,5,4953.261748,4180.538737,772.723011,4180.538737,0.0,-116.52461699999998,3.1803520000000027,-36.638905693457794
mexico,abc_capital,ABC Capital,book,2024-06-30,2024,6,5022.166128,4360.995235,661.170893,4360.995235,0.0,-111.48830500000003,3.8193139999999985,-29.190662249817656
mexico,abc_capital,ABC Capital,book,2024-07-31,2024,7,5378.812532,4795.017874,583.794658,4795.017874,0.0,-77.79752299999996,0.4594389999999997,-169.3315608818581
mexico,abc_capital,ABC Capital,book,2024-08-31,2024,8,5753.71312,5073.753695,679.959425,5073.753695,0.0,-95.45183600000007,-0.5295470000000009,180.25186810613584
mexico,abc_capital,ABC Capital,book,2024-09-30,2024,9,6169.605292,5537.697062,631.90823,5537.697062,0.0,-110.47841299999993,-0.9512070000000001,116.14550040106928
mexico,abc_capital,ABC Capital,book,2024-10-31,2024,10,6322.717109,5785.589809,537.1273,5785.589809,0.0,-95.07466899999997,1.1713650000000015,-81.16570752924993
mexico,abc_capital,ABC Capital,book,2024-11-30,2024,11,6555.336926,5873.038535,682.298391,5873.038535,0.0,-109.05158400000005,2.341080999999999,-46.58172186267801
mexico,abc_capital,ABC Capital,book,2024-12-31,2024,12,7412.444067,6435.955333,976.488734,6435.955333,0.0,-106.17337700000007,4.595976000000004,-23.10137759640172
mexico,abc_capital_antes_banco_amigo,ABC Capital (antes Banco Amigo),book,2012-01-31,2012,1,3959.411474,3176.827198,782.584276,3176.827198,0.0,,,
mexico,abc_capital_antes_banco_amigo,ABC Capital (antes Banco Amigo),book,2012-02-29,2012,2,4097.161077000001,3314.205894,782.955183,3314.205894,0.0,,,
mexico,accendo_banco,Accendo Banco,book,2018-04-30,2018,4,4834.699034,4198.574564,636.12447,4198.574564,0.0,-94.129972,24.657207,-3.8175439740599977
mexico,accendo_banco,Accendo Banco,book,2018-05-31,2018,5,4991.108739,4357.161428,633.947311,4357.161428,0.0,-12.188185000000004,7.443584999999999,-1.6374079156750418
mexico,accendo_banco,Accendo Banco,book,2018-06-30,2018,6,4988.309554,4306.621218,681.688336,4306.621218,0.0,-23.551384999999996,12.094782000000002,-1.9472351796005907
mexico,accendo_banco,Accendo Banco,book,2018-07-31,2018,7,4899.291077,4247.136844,652.154233,4247.136844,0.0,-28.72922299999999,7.299861999999997,-3.9355843987187704
mexico,accendo_banco,Accendo Banco,book,2018-08-31,2018,8,5892.287352,5256.485382,635.80197,5256.485382,0.0,-16.01988,10.159980000000004,-1.576762946383752
mexico,accendo_banco,Accendo Banco,book,2018-09-30,2018,9,5898.329525,5238.669553,659.659972,5238.669553,0.0,-35.882630000000006,7.5629339999999985,-4.74453829690964
mexico,accendo_banco,Accendo Banco,book,2018-10-31,2018,10,7012.142332,6368.026634,644.115698,6368.026634,0.0,-35.45139800000001,10.476343,-3.3839478146143183
mexico,accendo_banco,Accendo Banco,book,2018-11-30,2018,11,6952.787254,6298.401705,654.385549,6298.401705,0.0,-28.275455000000022,10.218611999999993,-2.767054370985026
mexico,accendo_banco,Accendo Banco,book,2018-12-31,2018,12,5378.231136,4694.091281,684.139855,4694.091281,0.0,-0.7516979999999762,30.769119000000003,-0.024430273742968595
mexico,accendo_banco,Accendo Banco,book,2019-01-31,2019,1,6844.586875,6164.080132,680.506743,6164.080132,0.0,-31.834284,10.23041,-3.1117310058932146
mexico,accendo_banco,Accendo Banco,book,2019-02-28,2019,2,5699.575408,5010.491931,689.083477,5010.491931,0.0,-41.161349,7.937889000000002,-5.185427636995175
mexico,accendo_banco,Accendo Banco,book,2019-03-31,2019,3,5843.893781,5137.625723,706.268058,5137.625723,0.0,-38.790875,11.027757999999999,-3.5175667619837148
mexico,accendo_banco,Accendo Banco,book,2019-04-30,2019,4,5327.276566,4638.647482,688.629084,4638.647482,0.0,-67.614408,5.986582000000002,-11.294325877437238
mexico,accendo_banco,Accendo Banco,book,2019-05-31,2019,5,6711.093956,6031.524063,679.569893,6031.524063,0.0,-43.04218399999999,8.471519,-5.080810655090308
mexico,accendo_banco,Accendo Banco,book,2019-06-30,2019,6,6297.397407,5613.654085,683.743322,5613.654085,0.0,-38.102025,19.079997,-1.9969617919751246
