"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"28.12.2010","21.459,94","21.468,58","21.547,79","21.431,16","2,25M","-0,26%"
"27.12.2010","21.516,06","21.413,36","21.516,06","21.260,05","5,08M","0,32%"
"23.12.2010","21.446,58","21.548,53","21.548,53","21.297,54","1,79M","-0,38%"
"22.12.2010","21.527,74","21.242,32","21.527,74","21.242,32","3,75M","1,79%"
"21.12.2010","21.148,37","21.348,15","21.473,00","21.148,37","2,21M","-0,42%"
"20.12.2010","21.237,46","21.217,35","21.350,01","21.187,85","3,65M","0,09%"
"17.12.2010","21.218,27","21.202,70","21.506,82","21.186,57","6,92M","0,01%"
"16.12.2010","21.215,78","21.220,04","21.237,80","21.090,98","2,32M","-0,32%"
"15.12.2010","21.283,71","21.339,47","21.364,25","21.161,28","4,61M","-0,44%"
"14.12.2010","21.378,57","21.427,12","21.450,23","21.229,64","6,09M","0,12%"
"13.12.2010","21.353,25","21.590,13","21.590,13","21.350,59","3,90M","-0,52%"
"10.12.2010","21.465,16","21.631,95","21.659,44","21.465,16","2,15M","-0,95%"
"09.12.2010","21.671,73","21.959,34","22.044,62","21.574,75","2,59M","-0,42%"
"08.12.2010","21.763,33","21.581,61","21.848,29","21.531,15","2,57M","0,26%"
"07.12.2010","21.707,61","21.324,59","21.760,10","21.306,31","2,81M","1,58%"
"06.12.2010","21.370,03","21.502,35","21.621,32","21.093,52","4,32M","-0,69%"
"03.12.2010","21.519,43","21.207,52","21.617,83","21.140,32","3,63M","2,16%"
"02.12.2010","21.065,24","21.413,82","21.643,94","21.065,24","5,44M","-1,06%"
"01.12.2010","21.291,84","20.953,55","21.319,37","20.844,94","4,20M","3,16%"
"30.11.2010","20.639,64","20.422,46","20.809,53","20.325,74","7,35M","2,07%"
"29.11.2010","20.221,37","20.943,80","21.095,79","20.146,50","6,89M","-2,61%"
"26.11.2010","20.763,54","21.258,33","21.258,33","20.354,74","13,24M","-2,81%"
"25.11.2010","21.364,54","21.986,72","22.061,77","21.277,37","4,52M","-2,86%"
"24.11.2010","21.992,72","21.982,81","22.027,35","21.726,70","11,34M","0,18%"
"23.11.2010","21.953,54","22.201,89","22.201,89","21.797,28","6,94M","-1,49%"
"22.11.2010","22.285,20","22.619,38","22.702,66","22.285,20","5,14M","-0,93%"
"19.11.2010","22.493,32","22.660,57","22.690,81","22.345,09","4,79M","-0,34%"
"18.11.2010","22.570,23","22.294,20","22.570,23","22.213,90","3,47M","2,22%"
"17.11.2010","22.079,12","21.962,26","22.146,93","21.699,58","6,48M","0,63%"
"16.11.2010","21.940,67","22.208,69","22.274,75","21.863,24","5,64M","-1,88%"
"15.11.2010","22.362,05","22.276,97","22.387,66","22.025,35","5,26M","1,06%"
"12.11.2010","22.126,41","21.418,53","22.175,92","21.271,35","5,84M","1,93%"
"11.11.2010","21.707,90","22.374,16","22.569,16","21.694,18","7,84M","-2,33%"
"10.11.2010","22.225,42","23.320,86","23.320,86","22.172,34","8,46M","-4,71%"
"09.11.2010","23.323,52","23.271,88","23.453,58","23.178,20","3,46M","0,85%"
"08.11.2010","23.127,36","23.284,73","23.289,53","23.039,34","2,21M","-0,34%"
"05.11.2010","23.205,45","23.485,71","23.485,71","23.175,95","3,16M","-0,52%"
"04.11.2010","23.326,41","23.324,82","23.552,53","23.258,87","9,00M","1,09%"
"03.11.2010","23.075,06","23.269,69","23.436,52","23.075,06","8,26M","-0,34%"
"02.11.2010","23.153,66","23.176,16","23.214,43","23.000,36","5,57M","0,03%"
"29.10.2010","23.146,69","23.076,89","23.146,69","22.855,24","2,96M","0,19%"
"28.10.2010","23.102,43","23.062,82","23.261,03","23.051,28","2,67M","0,39%"
"27.10.2010","23.011,77","23.123,36","23.169,82","22.937,89","4,47M","-1,07%"
"26.10.2010","23.261,50","23.388,60","23.444,73","23.135,98","2,43M","-0,67%"
"25.10.2010","23.418,03","23.483,01","23.632,56","23.330,62","3,66M","0,81%"
"22.10.2010","23.230,91","23.581,11","23.606,19","23.069,77","5,83M","-1,84%"
"21.10.2010","23.665,50","23.681,43","23.772,01","23.444,08","6,79M","0,16%"
"20.10.2010","23.628,15","23.383,30","23.646,48","23.334,43","5,27M","0,64%"
"19.10.2010","23.477,20","23.489,52","23.872,66","23.394,21","8,54M","0,30%"
"18.10.2010","23.407,53","23.410,73","23.493,80","23.273,21","7,14M","-0,03%"
"15.10.2010","23.415,07","23.431,95","23.721,41","23.375,08","7,86M","-0,36%"
"14.10.2010","23.499,09","23.768,68","23.866,36","23.368,88","11,37M","-0,63%"
"13.10.2010","23.648,58","23.479,66","23.648,58","23.419,35","11,98M","1,04%"
"12.10.2010","23.405,97","23.409,00","23.494,94","23.180,26","3,80M","-0,51%"
"11.10.2010","23.526,91","23.562,24","23.675,39","23.461,76","3,18M","0,47%"
"08.10.2010","23.416,53","23.513,09","23.575,33","23.192,48","","-0,51%"
"07.10.2010","23.536,46","23.431,65","23.632,62","23.360,97","","0,65%"
"06.10.2010","23.385,19","23.389,81","23.512,43","23.260,50","","0,82%"
"05.10.2010","23.195,80","22.940,56","23.207,25","22.891,47","","0,50%"
"04.10.2010","23.079,97","23.243,65","23.243,65","22.896,97","","0,15%"
"01.10.2010","23.045,95","23.217,49","23.269,61","22.921,77","","-0,83%"
"30.09.2010","23.239,93","22.758,79","23.239,93","22.680,87","","1,85%"
"29.09.2010","22.818,43","23.133,62","23.243,74","22.818,43","","-0,43%"
"28.09.2010","22.917,28","22.742,74","23.041,03","22.643,37","","0,10%"
"27.09.2010","22.895,27","23.044,26","23.152,77","22.863,37","","0,20%"
"24.09.2010","22.850,10","22.688,60","22.850,10","22.629,57","","0,45%"
"23.09.2010","22.748,70","22.866,55","22.972,56","22.611,33","","-0,26%"
"22.09.2010","22.807,82","22.966,96","22.966,96","22.612,08","","-0,19%"
"21.09.2010","22.851,68","23.128,53","23.247,07","22.801,73","","-0,88%"
"20.09.2010","23.055,39","23.286,44","23.330,12","22.908,66","","-0,71%"
"17.09.2010","23.219,24","23.205,81","23.473,61","23.098,22","","0,19%"
"16.09.2010","23.175,99","23.437,64","23.537,15","23.175,99","","-1,64%"
"15.09.2010","23.563,12","23.562,07","23.567,33","23.220,82","","0,38%"
"14.09.2010","23.473,36","23.473,88","23.531,67","23.343,17","","0,25%"
"13.09.2010","23.415,34","23.343,93","23.510,86","23.232,20","","1,60%"
"10.09.2010","23.045,71","23.245,99","23.364,09","22.780,22","","-1,08%"
"09.09.2010","23.297,66","23.310,71","23.445,63","23.193,55","","-0,32%"
"08.09.2010","23.372,66","22.820,45","23.372,66","22.744,13","","1,82%"
"07.09.2010","22.955,66","22.989,53","23.026,23","22.779,28","","-0,95%"
"06.09.2010","23.176,15","22.938,05","23.176,15","22.890,69","","1,33%"
"03.09.2010","22.871,90","22.786,27","23.015,54","22.725,55","","0,06%"
"02.09.2010","22.857,70","23.095,90","23.095,90","22.730,97","","-0,66%"
"01.09.2010","23.010,70","22.462,09","23.044,31","22.455,08","","1,99%"
"31.08.2010","22.561,54","21.672,12","22.561,54","21.605,27","","2,70%"
"30.08.2010","21.969,12","22.074,97","22.155,28","21.969,12","","-0,25%"
"27.08.2010","22.024,37","21.769,08","22.024,37","21.656,78","","1,28%"
"26.08.2010","21.746,10","22.114,07","22.114,07","21.746,10","","0,01%"
"25.08.2010","21.743,62","21.682,32","21.885,13","21.589,57","","0,67%"
"24.08.2010","21.597,95","21.783,65","21.800,65","21.477,97","","-1,46%"
"23.08.2010","21.917,47","21.880,10","22.098,81","21.754,54","","-0,17%"
"19.08.2010","21.953,89","22.247,91","22.349,95","21.909,14","","-0,93%"
"18.08.2010","22.160,20","22.453,61","22.467,26","22.106,32","","-0,69%"
"17.08.2010","22.314,83","22.460,27","22.557,37","22.314,83","","0,18%"
"16.08.2010","22.275,49","22.094,98","22.308,00","22.071,33","","0,91%"
"13.08.2010","22.074,46","22.448,07","22.516,68","22.025,23","","-0,85%"
"12.08.2010","22.263,94","22.013,14","22.344,63","22.003,52","","0,08%"
"11.08.2010","22.247,24","22.241,29","22.391,57","22.114,09","","-1,29%"
"10.08.2010","22.538,53","22.866,22","22.931,20","22.405,83","","-2,09%"
"09.08.2010","23.019,81","22.949,09","23.169,91","22.927,08","","0,53%"
"06.08.2010","22.899,45","23.032,94","23.120,38","22.821,95","","-0,36%"
"05.08.2010","22.981,64","23.362,82","23.368,23","22.865,87","","-1,79%"
"04.08.2010","23.399,61","23.087,27","23.399,61","22.995,10","","1,23%"
"03.08.2010","23.114,45","23.302,72","23.406,89","23.046,61","","-0,17%"
"02.08.2010","23.153,85","22.525,16","23.182,87","22.525,16","","3,99%"
"30.07.2010","22.265,63","22.643,78","22.675,16","22.200,26","","-1,83%"
"29.07.2010","22.681,39","22.577,86","22.755,89","22.523,85","","0,77%"
"28.07.2010","22.508,02","22.748,89","22.796,63","22.508,02","","-0,67%"
"27.07.2010","22.660,05","22.295,13","22.741,34","22.295,13","","2,07%"
"26.07.2010","22.200,63","22.036,21","22.285,48","21.944,81","","1,17%"
"23.07.2010","21.942,87","22.350,86","22.385,70","21.849,64","","-1,50%"
"22.07.2010","22.277,18","22.177,18","22.338,84","22.020,80","","-0,12%"
"21.07.2010","22.303,06","22.155,71","22.345,07","22.107,88","","1,64%"
"20.07.2010","21.943,70","22.023,27","22.177,14","21.690,84","","0,46%"
"19.07.2010","21.843,38","21.537,83","22.082,30","21.385,67","","-2,90%"
"16.07.2010","22.496,82","22.918,34","22.918,34","22.369,41","","-1,49%"
"15.07.2010","22.838,19","22.772,66","23.046,62","22.712,82","","-0,31%"
"14.07.2010","22.909,39","22.824,53","22.974,38","22.645,85","","1,14%"
"13.07.2010","22.651,23","22.518,47","22.867,49","22.489,71","","0,90%"
"12.07.2010","22.448,65","22.314,93","22.617,95","22.314,93","","-0,64%"
"09.07.2010","22.593,71","22.741,77","22.768,67","22.281,46","","-0,27%"
"08.07.2010","22.654,21","21.951,96","22.748,67","21.901,54","","4,58%"
"07.07.2010","21.661,14","21.402,96","21.661,14","21.344,79","","0,69%"
"06.07.2010","21.511,69","21.112,04","21.672,15","21.110,96","","2,02%"
"05.07.2010","21.084,99","21.234,97","21.238,82","21.084,99","","-0,22%"
"02.07.2010","21.132,30","21.091,80","21.185,41","20.997,79","","1,42%"
"01.07.2010","20.835,94","20.814,75","21.314,01","20.742,93","","-1,02%"
"30.06.2010","21.050,43","20.514,75","21.219,97","20.514,75","","1,96%"
"29.06.2010","20.645,97","20.702,66","20.702,66","20.359,51","","-1,13%"
"28.06.2010","20.881,87","20.814,82","21.008,58","20.618,25","","0,18%"
"25.06.2010","20.843,79","21.220,77","21.308,54","20.793,21","","-2,28%"
"24.06.2010","21.329,96","21.500,26","21.500,26","21.167,92","","-0,70%"
"23.06.2010","21.479,33","21.614,72","21.688,62","21.174,15","","-1,40%"
"22.06.2010","21.783,87","21.641,37","22.004,27","21.635,95","","-0,67%"
"21.06.2010","21.929,94","21.720,46","21.956,83","21.661,40","","2,62%"
"18.06.2010","21.371,00","21.661,36","21.720,27","21.371,00","","-0,20%"
"17.06.2010","21.412,99","21.463,96","21.702,24","21.404,08","","-0,10%"
"16.06.2010","21.434,20","21.757,48","21.829,14","21.351,27","","-0,10%"
"15.06.2010","21.456,23","21.330,40","21.538,23","21.257,92","","-0,08%"
"14.06.2010","21.472,66","21.353,51","21.579,98","21.313,94","","0,92%"
"11.06.2010","21.277,44","21.413,63","21.439,75","20.921,19","","0,82%"
"10.06.2010","21.103,41","20.800,83","21.187,55","20.564,00","","0,90%"
"09.06.2010","20.915,07","21.268,01","21.359,97","20.720,87","","-0,99%"
"08.06.2010","21.124,39","21.418,18","21.524,40","20.803,98","","-0,32%"
"07.06.2010","21.192,50","20.992,16","21.192,50","20.159,83","","-0,45%"
"04.06.2010","21.288,93","22.039,89","22.190,20","20.179,79","","-3,34%"
"03.06.2010","22.023,79","22.661,41","22.900,49","21.998,91","","-1,03%"
"02.06.2010","22.252,29","21.561,21","22.252,29","21.464,86","","2,26%"
"01.06.2010","21.761,11","21.774,98","21.840,02","21.309,46","","-1,55%"
"31.05.2010","22.103,42","21.974,01","22.216,24","21.848,42","","0,75%"
"28.05.2010","21.938,47","22.156,07","22.382,71","21.878,40","","-0,18%"
"27.05.2010","21.978,74","21.291,24","21.978,74","21.219,78","","5,28%"
"26.05.2010","20.875,76","21.122,75","21.330,09","20.875,76","","0,95%"
"25.05.2010","20.679,55","21.172,19","21.246,04","20.664,68","","-4,62%"
"21.05.2010","21.681,28","21.904,93","22.023,56","21.425,37","","-1,29%"
"20.05.2010","21.964,53","22.734,38","22.853,70","21.794,98","","-2,79%"
"19.05.2010","22.595,31","23.072,75","23.072,75","22.464,08","","-3,07%"
"18.05.2010","23.310,71","23.242,92","23.459,99","23.178,59","","0,91%"
"17.05.2010","23.100,05","22.730,72","23.100,05","22.631,57","","-0,40%"
"14.05.2010","23.193,86","23.574,48","23.688,56","23.192,67","","-2,19%"
"13.05.2010","23.712,05","23.935,16","23.964,71","23.431,05","","0,80%"
"12.05.2010","23.524,32","23.203,22","23.562,14","23.073,92","","1,16%"
"11.05.2010","23.254,28","23.504,62","23.760,75","22.893,61","","-2,44%"
"10.05.2010","23.837,00","22.794,64","23.914,85","22.794,64","","11,26%"
"07.05.2010","21.423,66","22.033,53","22.746,75","21.423,66","","-6,40%"
"06.05.2010","22.888,34","22.970,99","23.550,72","22.888,34","","-1,38%"
"05.05.2010","23.207,57","23.707,62","23.780,88","23.111,53","","-2,03%"
"04.05.2010","23.688,03","24.706,76","24.737,75","23.688,03","","-3,51%"
"03.05.2010","24.550,46","24.580,15","24.677,32","24.363,91","","-0,87%"
"30.04.2010","24.764,76","24.991,92","24.991,92","24.587,96","","0,16%"
"29.04.2010","24.725,64","24.633,45","24.738,13","24.444,19","","1,66%"
"28.04.2010","24.321,96","24.282,96","24.558,38","24.172,73","","-2,29%"
"27.04.2010","24.891,65","24.882,14","25.010,39","24.702,68","","-0,24%"
"26.04.2010","24.952,41","24.748,81","25.106,37","24.748,81","","1,97%"
"23.04.2010","24.469,58","24.105,20","24.613,16","23.994,08","","2,27%"
"22.04.2010","23.927,45","24.120,06","24.323,42","23.927,45","","-0,48%"
"21.04.2010","24.042,24","24.136,75","24.240,12","23.897,91","","1,03%"
"20.04.2010","23.797,60","24.252,44","24.506,42","23.797,60","","-0,28%"
"19.04.2010","23.863,82","24.223,85","24.223,85","23.863,82","","-3,00%"
"16.04.2010","24.600,92","24.796,46","24.895,88","24.572,64","","-1,26%"
"15.04.2010","24.913,72","25.248,24","25.300,77","24.735,69","","-0,59%"
"14.04.2010","25.061,15","24.957,28","25.174,09","24.907,67","","0,67%"
"13.04.2010","24.893,91","25.117,89","25.123,63","24.757,12","","-1,07%"
"12.04.2010","25.163,09","25.453,08","25.690,06","25.123,33","","0,04%"
"09.04.2010","25.153,74","24.790,26","25.358,60","24.787,72","","2,75%"
"08.04.2010","24.480,67","24.939,06","24.979,65","24.469,31","","-3,27%"
"07.04.2010","25.307,34","25.313,88","25.469,80","25.000,72","","-0,06%"
"06.04.2010","25.322,96","25.130,35","25.418,15","25.065,04","","1,34%"
"02.04.2010","24.987,66","24.938,08","24.988,95","24.732,80","","0,39%"
"01.04.2010","24.890,16","24.397,20","24.973,64","24.397,20","","2,66%"
"31.03.2010","24.245,55","24.170,33","24.305,83","23.966,20","","-0,29%"
"30.03.2010","24.316,57","24.730,48","24.748,23","24.243,62","","-0,34%"
"29.03.2010","24.399,81","24.773,27","24.915,37","24.366,51","","-1,04%"
"26.03.2010","24.655,24","25.001,10","25.001,10","24.426,40","","-1,57%"
"25.03.2010","25.047,54","24.328,76","25.047,54","24.310,28","","2,48%"
"24.03.2010","24.442,43","24.331,65","24.528,93","24.102,10","","1,36%"
"23.03.2010","24.113,63","23.976,15","24.268,73","23.945,29","","1,01%"
"22.03.2010","23.872,75","23.479,39","23.980,26","23.331,95","","1,39%"
"19.03.2010","23.546,14","24.093,08","24.205,46","23.546,14","","-1,89%"
"18.03.2010","24.000,01","23.582,49","24.000,01","23.475,20","","0,92%"
"17.03.2010","23.780,70","24.123,25","24.254,67","23.570,46","","-0,65%"
"16.03.2010","23.936,99","23.223,68","23.936,99","23.174,54","","3,13%"
"12.03.2010","23.210,19","22.887,73","23.467,27","22.887,73","","1,52%"
"11.03.2010","22.863,24","22.751,25","22.997,13","22.659,86","","0,05%"
"10.03.2010","22.852,58","22.413,77","22.852,58","22.413,77","","2,03%"
"09.03.2010","22.397,30","22.330,21","22.397,30","21.990,49","","0,16%"
"08.03.2010","22.360,88","22.295,41","22.641,65","22.252,07","","0,75%"
"05.03.2010","22.193,70","21.755,39","22.203,54","21.644,88","","2,84%"
"04.03.2010","21.579,93","21.318,86","21.659,91","21.290,42","","0,49%"
"03.03.2010","21.474,79","21.602,75","21.622,70","21.286,89","","-0,72%"
"02.03.2010","21.630,67","21.710,44","21.721,14","21.436,14","","0,38%"
"01.03.2010","21.549,33","21.333,85","21.549,33","21.264,00","","1,32%"
"26.02.2010","21.267,81","20.776,23","21.267,81","20.655,25","","3,13%"
"25.02.2010","20.621,53","20.613,93","20.798,03","20.414,16","","-0,01%"
"24.02.2010","20.623,67","20.804,98","20.928,05","20.608,77","","-1,14%"
"23.02.2010","20.861,92","21.475,41","21.510,31","20.712,56","","-2,88%"
"22.02.2010","21.481,31","21.533,53","21.622,11","21.356,94","","0,64%"
"19.02.2010","21.344,89","21.130,54","21.491,55","21.049,12","","-0,14%"
"18.02.2010","21.374,66","21.548,08","21.548,08","21.338,22","","-1,29%"
"17.02.2010","21.653,99","21.366,29","21.653,99","21.366,29","","2,10%"
"16.02.2010","21.207,77","20.989,79","21.207,77","20.941,70","","1,48%"
"15.02.2010","20.898,64","20.707,03","20.898,64","20.673,77","","0,80%"
"12.02.2010","20.733,44","20.927,62","21.008,38","20.662,29","","0,30%"
"11.02.2010","20.670,46","20.968,60","20.968,60","20.524,13","","0,05%"
"10.02.2010","20.660,12","20.789,85","21.027,40","20.632,21","","0,18%"
"09.02.2010","20.622,83","20.497,51","20.737,76","20.489,76","","1,59%"
"08.02.2010","20.300,11","20.434,41","20.687,93","20.095,37","","0,37%"
"05.02.2010","20.224,74","20.519,71","20.666,55","20.113,92","","-2,84%"
"04.02.2010","20.815,27","21.732,99","21.732,99","20.815,27","","-4,57%"
"03.02.2010","21.811,63","21.981,74","22.088,57","21.811,63","","-0,21%"
"02.02.2010","21.858,25","21.984,96","22.052,08","21.787,15","","-0,33%"
"01.02.2010","21.929,66","21.628,93","21.929,66","21.550,24","","0,45%"
"29.01.2010","21.831,46","21.500,84","21.831,46","21.256,21","","1,26%"
"28.01.2010","21.559,36","21.747,99","21.870,62","21.550,28","","0,73%"
"27.01.2010","21.404,06","21.588,23","21.588,23","21.241,60","","-0,96%"
"26.01.2010","21.611,25","21.607,97","21.666,04","21.336,86","","-1,23%"
"25.01.2010","21.880,91","21.629,57","21.901,75","21.609,95","","0,99%"
"22.01.2010","21.667,39","22.002,49","22.005,68","21.514,38","","-2,08%"
"21.01.2010","22.127,31","22.641,21","22.743,74","22.098,38","","-1,84%"
"20.01.2010","22.541,06","22.753,93","22.935,88","22.510,62","","-1,07%"
"19.01.2010","22.784,47","22.723,94","22.853,89","22.515,39","","0,40%"
"18.01.2010","22.693,78","22.579,89","22.693,78","22.539,92","","0,82%"
"15.01.2010","22.510,20","22.939,40","23.001,56","22.459,22","","-2,05%"
"14.01.2010","22.981,48","22.954,76","23.009,66","22.803,16","","1,08%"
"13.01.2010","22.735,33","22.327,05","22.848,00","22.314,41","","0,33%"
"12.01.2010","22.659,62","22.985,82","22.985,82","22.471,47","","-1,32%"
"11.01.2010","22.962,52","22.331,75","22.973,79","22.318,03","","3,45%"
"08.01.2010","22.197,11","21.979,64","22.297,57","21.979,64","","1,07%"
"07.01.2010","21.961,18","22.052,39","22.173,15","21.903,42","","-0,92%"
"06.01.2010","22.164,72","22.012,86","22.164,72","21.786,76","","0,55%"
"05.01.2010","22.043,62","21.634,22","22.145,44","21.569,98","","2,23%"
"04.01.2010","21.561,77","21.196,20","21.562,20","21.196,20","","1,58%"
"31.12.2009","21.227,01","21.435,28","21.445,97","21.152,19","","-0,94%"
"30.12.2009","21.427,51","21.400,78","21.520,49","21.231,79","","-0,66%"
"29.12.2009","21.570,33","21.066,46","21.570,33","20.994,59","","3,00%"
"28.12.2009","20.942,49","20.788,43","20.942,49","20.747,76","","1,10%"
"23.12.2009","20.714,29","20.767,77","20.769,44","20.642,90","","-0,10%"
"22.12.2009","20.735,18","20.622,13","20.735,18","20.608,76","","0,82%"
"21.12.2009","20.565,94","20.502,36","20.649,68","20.401,07","","0,89%"
"18.12.2009","20.385,38","20.844,00","20.879,96","20.385,38","","-1,25%"
"17.12.2009","20.643,79","20.665,16","20.723,50","20.555,01","","-0,39%"
"16.12.2009","20.723,85","20.659,72","20.832,66","20.576,94","","0,33%"
"15.12.2009","20.655,51","21.047,20","21.047,20","20.576,00","","-1,89%"
"14.12.2009","21.054,37","21.067,85","21.104,93","20.930,09","","0,55%"
"11.12.2009","20.939,60","20.639,23","20.939,60","20.639,23","","1,89%"
"10.12.2009","20.551,62","20.567,14","20.641,33","20.462,56","","0,94%"
"09.12.2009","20.360,10","20.485,60","20.755,04","20.360,10","","-0,85%"
"08.12.2009","20.535,42","21.084,73","21.093,90","20.535,42","","-3,15%"
"07.12.2009","21.204,29","21.148,30","21.204,29","20.954,70","","-0,10%"
"04.12.2009","21.226,12","20.898,83","21.226,15","20.804,70","","1,16%"
"03.12.2009","20.982,66","21.178,35","21.191,28","20.913,06","","0,33%"
"02.12.2009","20.913,53","20.982,79","21.094,21","20.852,16","","0,04%"
"01.12.2009","20.904,81","20.853,29","21.079,94","20.817,06","","0,47%"
"30.11.2009","20.806,90","20.553,03","20.806,90","20.389,38","","2,66%"
"27.11.2009","20.266,92","19.673,40","20.417,90","19.662,04","","0,53%"
"26.11.2009","20.160,87","20.604,39","20.614,51","20.160,87","","-2,48%"
"25.11.2009","20.674,06","21.236,37","21.323,17","20.674,06","","-2,12%"
"24.11.2009","21.122,86","21.102,80","21.207,56","20.965,84","","-0,28%"
"23.11.2009","21.182,61","20.936,07","21.275,41","20.917,51","","2,58%"
"20.11.2009","20.649,51","20.649,78","20.783,54","20.375,93","","0,30%"
"19.11.2009","20.587,36","21.095,43","21.158,91","20.587,36","","-3,39%"
"18.11.2009","21.309,56","21.160,64","21.402,27","21.029,19","","0,92%"
"17.11.2009","21.115,46","21.282,43","21.340,30","21.007,20","","-0,65%"
"16.11.2009","21.254,24","21.461,43","21.492,77","21.254,24","","0,63%"
"13.11.2009","21.120,50","21.250,53","21.335,65","21.098,25","","-1,95%"
"12.11.2009","21.539,66","21.415,83","21.539,66","21.258,39","","-0,34%"
"11.11.2009","21.612,57","21.089,92","21.612,57","21.089,92","","2,77%"
"10.11.2009","21.029,07","21.022,47","21.087,32","20.781,27","","1,19%"
"09.11.2009","20.780,98","20.471,83","20.806,86","20.430,39","","3,51%"
"06.11.2009","20.076,32","20.541,43","20.677,72","20.047,15","","-1,90%"
"05.11.2009","20.465,75","19.963,83","20.536,82","19.963,83","","0,87%"
"04.11.2009","20.288,40","19.937,99","20.459,88","19.927,43","","3,11%"
"03.11.2009","19.676,52","20.172,72","20.172,72","19.634,05","","-3,01%"
"02.11.2009","20.288,09","20.141,33","20.288,09","19.947,88","","-1,38%"
"30.10.2009","20.572,73","21.024,76","21.186,53","20.534,29","","-1,56%"
"29.10.2009","20.898,66","20.171,66","21.018,80","19.926,09","","3,06%"
"28.10.2009","20.278,11","21.063,79","21.074,79","20.278,11","","-3,52%"
"27.10.2009","21.017,56","21.321,06","21.475,78","20.856,73","","-2,52%"
"26.10.2009","21.560,76","21.524,82","21.716,76","21.393,86","","1,21%"
"22.10.2009","21.303,09","21.243,21","21.303,09","21.100,65","","-0,41%"
"21.10.2009","21.391,13","21.500,92","21.578,40","21.273,60","","-0,39%"
"20.10.2009","21.474,51","21.612,93","21.651,34","21.370,93","","0,33%"
"19.10.2009","21.404,27","20.930,94","21.404,27","20.930,94","","1,26%"
"16.10.2009","21.137,98","21.296,30","21.491,80","20.939,85","","-0,62%"
"15.10.2009","21.268,92","21.525,44","21.664,03","21.032,36","","-0,45%"
"14.10.2009","21.365,75","21.004,04","21.443,17","21.004,04","","2,70%"
"13.10.2009","20.803,87","20.608,34","20.901,19","20.607,83","","1,24%"
"12.10.2009","20.548,52","20.077,50","20.548,52","20.077,50","","2,60%"
"09.10.2009","20.028,75","20.118,61","20.156,28","19.936,75","","-0,25%"
"08.10.2009","20.078,18","20.281,09","20.294,56","20.016,87","","0,15%"
"07.10.2009","20.048,68","20.297,11","20.425,02","19.940,70","","-1,17%"
"06.10.2009","20.286,04","19.928,39","20.288,47","19.913,41","","2,54%"
"05.10.2009","19.784,48","20.050,68","20.070,93","19.668,96","","-0,86%"
"02.10.2009","19.956,28","19.903,68","20.040,07","19.677,43","","-1,78%"
"01.10.2009","20.317,04","20.321,76","20.430,48","20.185,12","","0,45%"
"30.09.2009","20.226,28","20.474,54","20.653,74","20.153,08","","-0,49%"
"29.09.2009","20.325,92","20.744,94","20.745,39","20.325,92","","-1,23%"
"28.09.2009","20.578,31","20.297,46","20.578,31","20.049,64","","1,23%"
"25.09.2009","20.327,40","20.661,04","20.725,51","20.197,80","","-2,25%"
"24.09.2009","20.795,61","20.610,14","20.890,73","20.498,62","","-0,33%"
"23.09.2009","20.865,34","20.710,17","20.865,34","20.561,41","","1,04%"
"22.09.2009","20.649,97","20.523,03","20.745,78","20.446,06","","1,50%"
"21.09.2009","20.343,91","20.643,67","20.703,36","20.302,94","","-1,86%"
"18.09.2009","20.729,07","20.363,93","20.733,27","20.348,62","","0,38%"
"17.09.2009","20.650,96","20.507,15","20.728,51","20.294,87","","2,14%"
"16.09.2009","20.217,45","19.716,81","20.217,45","19.716,81","","3,69%"
"15.09.2009","19.497,23","19.359,20","19.575,63","19.348,44","","1,42%"
"14.09.2009","19.223,94","19.138,16","19.298,00","19.048,97","","-0,43%"
"11.09.2009","19.306,55","19.192,58","19.429,36","19.132,55","","1,44%"
"10.09.2009","19.032,99","19.297,43","19.411,86","18.919,19","","0,08%"
"09.09.2009","19.017,99","19.230,47","19.291,40","18.958,54","","-1,58%"
"08.09.2009","19.323,75","19.405,77","19.484,09","19.299,88","","0,23%"
"07.09.2009","19.280,37","19.026,17","19.341,96","19.023,99","","2,18%"
"04.09.2009","18.868,38","18.846,71","19.088,60","18.825,05","","0,25%"
"03.09.2009","18.821,29","18.725,79","18.821,29","18.490,10","","2,57%"
"02.09.2009","18.349,39","18.915,75","19.005,91","18.349,39","","-4,41%"
"01.09.2009","19.195,09","19.479,01","19.617,98","19.103,77","","-1,00%"
"31.08.2009","19.389,94","19.244,12","19.393,12","19.020,34","","0,13%"
"28.08.2009","19.363,91","19.396,19","19.822,13","19.234,67","","1,71%"
"27.08.2009","19.037,56","19.410,44","19.649,96","19.003,55","","-2,57%"
"26.08.2009","19.539,25","19.701,42","20.174,54","19.387,59","","-1,72%"
"25.08.2009","19.882,17","19.161,13","19.937,26","19.122,29","","2,40%"
"24.08.2009","19.416,66","18.987,49","19.416,66","18.807,92","","6,61%"
"19.08.2009","18.213,59","17.872,42","18.213,59","17.866,81","","0,85%"
"18.08.2009","18.059,99","17.827,78","18.140,96","17.742,61","","2,54%"
"17.08.2009","17.613,39","17.719,45","17.891,97","17.425,66","","-2,53%"
"14.08.2009","18.071,42","18.535,44","18.597,75","17.903,82","","-2,42%"
"13.08.2009","18.520,52","18.442,39","18.617,81","18.209,19","","2,48%"
"12.08.2009","18.071,84","17.606,30","18.209,05","17.515,04","","1,86%"
