DATES,GDP
01/03/1996,-0.0030000000000000027
01/06/1996,-0.0040000000000000036
01/09/1996,-0.0040000000000000036
01/12/1996,0.0129999999999999
01/03/1997,0.007000000000000117
01/06/1997,0.03200000000000003
01/09/1997,0.040999999999999925
01/12/1997,0.03699999999999992
01/03/1998,0.03400000000000003
01/06/1998,0.039000000000000146
01/09/1998,0.04400000000000004
01/12/1998,0.03699999999999992
01/03/1999,0.020999999999999908
01/06/1999,0.02200000000000002
01/09/1999,0.030999999999999917
01/12/1999,0.04800000000000004
01/03/2000,0.052999999999999936
01/06/2000,0.04800000000000004
01/09/2000,0.039000000000000146
01/12/2000,0.038000000000000034
01/03/2001,0.04499999999999993
01/06/2001,0.04499999999999993
01/09/2001,0.040999999999999925
01/12/2001,0.03299999999999992
01/03/2002,0.04499999999999993
01/06/2002,0.04600000000000004
01/09/2002,0.04800000000000004
01/12/2002,0.050000000000000044
01/03/2003,0.03299999999999992
01/06/2003,0.040000000000000036
01/09/2003,0.04299999999999993
01/12/2003,0.04200000000000004
01/03/2004,0.04600000000000004
01/06/2004,0.052999999999999936
01/09/2004,0.050999999999999934
01/12/2004,0.04800000000000004
01/03/2005,0.03299999999999992
01/06/2005,0.04800000000000004
01/09/2005,0.04299999999999993
01/12/2005,0.04699999999999993
01/03/2006,0.049000000000000155
01/06/2006,0.03600000000000003
01/09/2006,0.038000000000000034
01/12/2006,0.03600000000000003
01/03/2007,0.016000000000000014
01/06/2007,0.0009999999999998899
01/09/2007,0.0
01/12/2007,-0.0020000000000000018
01/03/2008,0.018000000000000016
01/06/2008,0.026000000000000023
01/09/2008,0.019000000000000128
01/12/2008,-0.020999999999999908
01/03/2009,-0.07200000000000006
01/06/2009,-0.08099999999999996
01/09/2009,-0.07599999999999996
01/12/2009,-0.04200000000000004
01/03/2010,-0.0020000000000000018
01/06/2010,0.008000000000000007
01/09/2010,0.016000000000000014
01/12/2010,0.019000000000000128
01/03/2011,0.029000000000000137
01/06/2011,0.014999999999999902
01/09/2011,0.0129999999999999
01/12/2011,0.020999999999999908
01/03/2012,-0.0020000000000000018
01/06/2012,-0.013000000000000012
01/09/2012,-0.01200000000000001
01/12/2012,-0.025000000000000022
01/03/2013,-0.005999999999999894
01/06/2013,0.014999999999999902
01/09/2013,0.030999999999999917
01/12/2013,0.038000000000000034
01/03/2014,0.04499999999999993
01/06/2014,0.04800000000000004
01/09/2014,0.040999999999999925
01/12/2014,0.040000000000000036
01/03/2015,0.04499999999999993
01/06/2015,0.03400000000000003
01/09/2015,0.030000000000000027
01/12/2015,0.038000000000000034
01/03/2016,0.014000000000000012
01/06/2016,0.03400000000000003
01/09/2016,0.027000000000000135
01/12/2016,0.02200000000000002
01/03/2017,0.04499999999999993
01/06/2017,0.03499999999999992
01/09/2017,0.040999999999999925
01/12/2017,0.04400000000000004
01/03/2018,0.052999999999999936
01/06/2018,0.05600000000000005
01/09/2018,0.05800000000000005
01/12/2018,0.05699999999999994
01/03/2019,0.05499999999999994
01/06/2019,0.050000000000000044
01/09/2019,0.052000000000000046
01/12/2019,0.04600000000000004
01/03/2020,0.02299999999999991
01/06/2020,-0.127
01/09/2020,-0.040000000000000036
01/12/2020,-0.025999999999999912
01/03/2021,-0.020000000000000018
01/06/2021,0.17900000000000005
01/09/2021,0.06299999999999994
01/12/2021,0.07400000000000007
01/03/2022,0.07499999999999996
01/06/2022,0.06299999999999994
01/09/2022,0.040000000000000036
01/12/2022,-0.0030000000000000027
01/03/2023,-0.014000000000000012
01/06/2023,-0.025000000000000022
01/09/2023,0.0
01/12/2023,0.006000000000000005
01/03/2024,0.010999999999999899
01/06/2024,0.017000000000000126
01/09/2024,-0.0020000000000000018
01/12/2024,0.0020000000000000018
01/03/2025,0.0
01/06/2025,0.0029999999999998916
01/09/2025,0.008000000000000007
01/12/2025,0.008000000000000007
01/03/2026,0.017000000000000126
