countryname,bankname,bankname_sbs,pd_source,date,year,month,tot_asset,total_liab,equity,st_borrow,lt_borrow,net_income,net_rev,prof_margin
peru,bcp,Banco de Crédito del Perú,market,2015-08-31,2015,8,115208611.614,104179657.818,11028953.796,99484331.369,4695326.449,226539.7362899999,530634.4672599998,0.4269223924705972
peru,bcp,Banco de Crédito del Perú,market,2015-09-30,2015,9,119118445.369,107931939.529,11186505.839,103112388.633,4819550.896,206757.6396300001,534327.2569599999,0.3869494526749888
peru,bcp,Banco de Crédito del Perú,market,2015-10-31,2015,10,118020213.611,106516370.145,11503843.466,101667670.47,4848699.675,255168.7696799999,577612.3481500009,0.4417647415213062
peru,bcp,Banco de Crédito del Perú,market,2015-11-30,2015,11,120157379.973,108438290.815,11719089.157,103614206.409,4824084.406,211648.40886999996,553310.3918300001,0.3825129836618487
peru,bcp,Banco de Crédito del Perú,market,2015-12-31,2015,12,120924689.529,108994811.831,11929877.697,104194303.156,4800508.675,212116.2629399998,590035.0696699992,0.3594977211416168
peru,bcp,Banco de Crédito del Perú,market,2016-01-31,2016,1,121828996.992,109680662.99,12148334.002,104604327.285,5076335.705,240274.63834,549217.06386,0.4374857486242416
peru,bcp,Banco de Crédito del Perú,market,2016-02-29,2016,2,126017339.941,113624625.765,12392714.175,108578869.615,5045756.149999999,239830.81642,594576.18283,0.4033643178885487
peru,bcp,Banco de Crédito del Perú,market,2016-03-31,2016,3,123656879.892,112214839.326,11442040.566,107468643.146,4746196.18,218992.94713,545247.5767200002,0.4016394688948043
peru,bcp,Banco de Crédito del Perú,market,2016-04-30,2016,4,122202747.43,110568338.66,11634408.77,105800192.938,4768145.722,193076.196,569848.9912,0.3388199312126815
peru,bcp,Banco de Crédito del Perú,market,2016-05-31,2016,5,123117495.063,111238967.093,11878527.969,106505600.972,4733366.120999999,335370.2451699999,700639.88704,0.478662792931818
peru,bcp,Banco de Crédito del Perú,market,2016-06-30,2016,6,120299324.639,108235622.135,12063702.503,103434930.67,4800691.465,186278.2525500001,540732.1645799996,0.344492643034629
peru,bcp,Banco de Crédito del Perú,market,2016-07-31,2016,7,119122296.735,106819514.847,12302781.888,102006328.857,4813185.989999999,223157.72246999992,571927.9260300002,0.3901850431033058
peru,bcp,Banco de Crédito del Perú,market,2016-08-31,2016,8,119164218.03,106601067.531,12563150.499,101793702.628,4807364.903,250324.3973400001,589789.8360300004,0.4244298257579113
peru,bcp,Banco de Crédito del Perú,market,2016-09-30,2016,9,119891478.521,107023017.613,12868460.907,102097606.82,4925410.793,276483.65563000017,610247.590739999,0.4530680003090718
peru,bcp,Banco de Crédito del Perú,market,2016-10-31,2016,10,121397947.026,108237292.655,13160654.371,102493720.929,5743571.726,286241.52732999995,615642.1798600014,0.4649478815683032
peru,bcp,Banco de Crédito del Perú,market,2016-11-30,2016,11,122002648.858,108626013.512,13376635.346,102878592.423,5747421.089,247141.3233199995,594052.5133399991,0.4160260545494081
peru,bcp,Banco de Crédito del Perú,market,2016-12-31,2016,12,118140065.4,104538323.243,13601742.156,98925855.784,5612467.459,228378.5145700001,637313.8129100008,0.3583454648930556
peru,bcp,Banco de Crédito del Perú,market,2017-01-31,2017,1,120049240.983,106158794.665,13890446.317,100460295.79,5698498.875,281587.26467,605146.6038500001,0.465320738608653
peru,bcp,Banco de Crédito del Perú,market,2017-02-28,2017,2,121477524.447,107384637.483,14092886.964,101757885.672,5626751.811,183662.14791,539800.9509699999,0.3402405045414736
peru,bcp,Banco de Crédito del Perú,market,2017-03-31,2017,3,120832865.364,107933794.513,12899070.85,102331584.192,5602210.321,251360.30668000004,616574.4801,0.4076722517598081
peru,bcp,Banco de Crédito del Perú,market,2017-04-30,2017,4,121175167.059,108079143.601,13096023.458,102437831.327,5641312.273999999,212082.14604999984,573434.1694100001,0.3698456725524549
peru,bcp,Banco de Crédito del Perú,market,2017-05-31,2017,5,121553352.266,108164875.371,13388476.894,102453865.982,5711009.389,273242.5736700002,592457.0811299998,0.4612023087796362
peru,bcp,Banco de Crédito del Perú,market,2017-06-30,2017,6,121274073.743,107647602.312,13626471.43,102000182.594,5647419.717999999,248418.90781999985,563176.1589699998,0.4411033809995374
peru,bcp,Banco de Crédito del Perú,market,2017-07-31,2017,7,122576851.882,108684715.375,13892136.507,103036668.439,5648046.936000001,260157.28431,596675.0370400003,0.4360116783175553
peru,bcp,Banco de Crédito del Perú,market,2017-08-31,2017,8,121568682.693,107388433.737,14180248.956,101693051.01,5695382.727,295629.0822099999,580608.3046200005,0.5091712947569441
peru,bcp,Banco de Crédito del Perú,market,2017-09-30,2017,9,122982856.135,108560557.088,14422299.046,102913726.883,5646830.205,241781.20235000012,563713.572519999,0.4289078960244875
peru,bcp,Banco de Crédito del Perú,market,2017-10-31,2017,10,124428564.171,109783786.217,14644777.954,102185830.295,7597955.922,237793.94118000008,578511.7277500005,0.4110442879089928
peru,bcp,Banco de Crédito del Perú,market,2017-11-30,2017,11,125108585.726,110197963.945,14910621.78,102655614.268,7542349.677,260225.77430000016,576355.7144200001,0.4515020286766329
peru,bcp,Banco de Crédito del Perú,market,2017-12-31,2017,12,128629085.413,113451166.271,15177919.141,105918925.011,7532241.260000001,242149.68579,606139.2847199999,0.3994951191818209
peru,bcp,Banco de Crédito del Perú,market,2018-01-31,2018,1,129249718.767,113740862.332,15508856.434,107073775.813,6667086.519,294416.49418,589585.3706499999,0.4993619394853959
peru,bcp,Banco de Crédito del Perú,market,2018-02-28,2018,2,129285700.913,113600625.676,15685075.237,106933272.756,6667352.92,224803.74107000005,545729.23001,0.4119327474283917
peru,bcp,Banco de Crédito del Perú,market,2018-03-31,2018,3,127474415.065,112957434.475,14516980.59,106318136.065,6639298.41,329525.52345,607709.08229,0.5422422225586382
peru,bcp,Banco de Crédito del Perú,market,2018-04-30,2018,4,124123744.347,109353283.966,14770460.381,102689666.323,6663617.643,262759.01509999984,556954.4018500003,0.4717783255275653
peru,bcp,Banco de Crédito del Perú,market,2018-05-31,2018,5,124741279.286,109705651.722,15035627.563,103016006.56,6689645.1620000005,294389.2227700001,579323.1662599999,0.5081606259085424
peru,bcp,Banco de Crédito del Perú,market,2018-06-30,2018,6,123668971.689,108378375.087,15290596.602,101836578.117,6541796.970000001,247532.16571999996,557243.13528,0.4442085510764013
peru,bcp,Banco de Crédito del Perú,market,2018-07-31,2018,7,123869691.976,108267303.952,15602388.023,101700606.715,6566697.237,294220.7265600001,601178.4765699995,0.4894066205408168
peru,bcp,Banco de Crédito del Perú,market,2018-08-31,2018,8,125260938.996,109366900.012,15894038.983,102874596.697,6492303.315,293769.54186,598719.1254700003,0.490663366782192
peru,bcp,Banco de Crédito del Perú,market,2018-09-30,2018,9,124648879.318,108481620.836,16167258.482,101982279.319,6499341.517,269573.27223999985,588302.0704399999,0.4582225455001067
peru,bcp,Banco de Crédito del Perú,market,2018-10-31,2018,10,128458335.546,112045103.955,16413231.59,105437170.096,6607933.858999999,274514.64222000027,612900.2989500007,0.4478944498645035
peru,bcp,Banco de Crédito del Perú,market,2018-11-30,2018,11,132862560.551,116186514.121,16676046.43,109557187.17,6629326.950999999,270068.36675000004,623260.9140699999,0.4333151023163118
peru,bcp,Banco de Crédito del Perú,market,2018-12-31,2018,12,133910012.572,116952070.482,16957942.089,110326099.738,6625970.744,286367.3181599998,676825.4435199993,0.4231036538323312
peru,bcp,Banco de Crédito del Perú,market,2019-01-31,2019,1,133228760.436,115872834.619,17355925.816,109281423.406,6591411.213,354560.54184,637255.61625,0.5563866881651826
peru,bcp,Banco de Crédito del Perú,market,2019-02-28,2019,2,132848539.796,115205848.838,17642690.958,108410734.621,6795114.217,270299.5542300001,560412.6939300001,0.4823223263100508
peru,bcp,Banco de Crédito del Perú,market,2019-03-31,2019,3,133464066.001,116988868.263,16475197.738,110174409.696,6814458.567,284596.91454999987,641485.42768,0.4436529689836833
peru,bcp,Banco de Crédito del Perú,market,2019-04-30,2019,4,135025791.997,118173611.319,16852180.677,111537906.303,6635705.016,349781.2520800001,627876.43796,0.5570861254428592
peru,bcp,Banco de Crédito del Perú,market,2019-05-31,2019,5,135532031.078,118368754.176,17163276.902,111666509.372,6702244.8040000005,297815.89087999985,651095.4486699998,0.4574074223500591
peru,bcp,Banco de Crédito del Perú,market,2019-06-30,2019,6,136270271.539,118749214.278,17521057.26,112129991.231,6619223.046999999,288111.2034799999,635409.1049500001,0.4534263063521433
peru,bcp,Banco de Crédito del Perú,market,2019-07-31,2019,7,136744974.68,118809134.363,17935840.316,111901903.656,6907230.707,320419.23099000053,668457.2506499998,0.4793413949484858
peru,bcp,Banco de Crédito del Perú,market,2019-08-31,2019,8,141589209.38,123309769.072,18279440.308,116257697.512,7052071.56,356870.8909099996,705617.35262,0.505756965280001
peru,bcp,Banco de Crédito del Perú,market,2019-09-30,2019,9,140056494.303,122036781.292,18019713.011,111977922.707,10058858.585,286960.7777300002,624568.4729200006,0.4594544716424652
peru,bcp,Banco de Crédito del Perú,market,2019-10-31,2019,10,141200511.425,122905204.139,18295307.286,113914392.002,8990812.137,281270.3364299997,664598.4941599993,0.4232184377509062
peru,bcp,Banco de Crédito del Perú,market,2019-11-30,2019,11,143855112.567,125265563.977,18589548.59,116339307.236,8926256.741,301899.31449000025,659491.4146800004,0.4577759585187145
peru,bcp,Banco de Crédito del Perú,market,2019-12-31,2019,12,141017642.103,122184401.059,18833241.043,113379408.979,8804992.08,230121.9621000001,699384.69422,0.3290348845232413
peru,bcp,Banco de Crédito del Perú,market,2020-01-31,2020,1,141817724.47,122576476.401,19241248.069,113860111.512,8716364.888999999,338344.61155000003,677149.3895800001,0.4996602179023705
peru,bcp,Banco de Crédito del Perú,market,2020-02-29,2020,2,145114950.676,125650427.345,19464523.331,116712937.904,8937489.441,300082.78669999994,649687.2522599999,0.4618880633045099
peru,bcp,Banco de Crédito del Perú,market,2020-03-31,2020,3,150382565.527,131216304.542,19166260.985,122291756.606,8924547.936,12010.648090000032,574625.4285900001,0.0209016995984173
peru,bcp,Banco de Crédito del Perú,market,2020-04-30,2020,4,154912724.609,136825812.568,18086912.04,127983793.858,8842018.709999999,41421.85066999996,633545.6056000001,0.0653810085712319
peru,bcp,Banco de Crédito del Perú,market,2020-05-31,2020,5,174989876.187,156697124.368,18292751.818,147771814.914,8925309.454,35620.48760000011,694339.1578999995,0.0513012800656855
peru,bcp,Banco de Crédito del Perú,market,2020-06-30,2020,6,171480529.811,153176348.868,18304180.942,144085493.579,9090855.289,14867.8102699999,599303.9604700003,0.0248084632351501
peru,bcp,Banco de Crédito del Perú,market,2020-07-31,2020,7,177516497.315,159082077.067,18434420.248,147107973.401,11974103.666,17842.530020000064,660099.0527800005,0.0270300797203941
peru,bcp,Banco de Crédito del Perú,market,2020-08-31,2020,8,179345432.735,160911612.751,18433819.984,148881389.58299997,12030223.168,10901.919069999944,609060.4750699997,0.0178995674752116
peru,bcp,Banco de Crédito del Perú,market,2020-09-30,2020,9,179676221.947,161332656.264,18343565.683,149163876.271,12168779.993,14599.810520000055,612338.0503999991,0.0238427295355285
peru,bcp,Banco de Crédito del Perú,market,2020-10-31,2020,10,179245031.743,160827228.992,18417802.75,149005564.381,11821664.611,15702.97491999995,599051.2580900006,0.0262130739363888
peru,bcp,Banco de Crédito del Perú,market,2020-11-30,2020,11,180549570.344,161974001.406,18575568.937,150152914.69099998,11821086.715,17369.444350000005,595403.1174300006,0.0291725787815379
peru,bcp,Banco de Crédito del Perú,market,2020-12-31,2020,12,182284106.302,163526493.446,18757612.855,151704633.95700002,11821859.489,14124.35964000004,532235.34509,0.0265378084531602
peru,bcp,Banco de Crédito del Perú,market,2021-01-31,2021,1,184196379.803,165380135.277,18816244.525,153504561.19500002,11875574.082,194553.46218,635637.30972,0.3060762154847413
peru,bcp,Banco de Crédito del Perú,market,2021-02-28,2021,2,188541308.794,169871867.936,18669440.858,157962827.243,11909040.693,137117.15821999995,557385.34748,0.2460006507884026
peru,bcp,Banco de Crédito del Perú,market,2021-03-31,2021,3,188019950.901,169877366.785,18142584.115,156102702.674,13774664.111,128501.28473,625108.0009900001,0.2055665333454205
peru,bcp,Banco de Crédito del Perú,market,2021-04-30,2021,4,185430215.467,167204925.086,18225290.381,153325406.166,13879518.919999998,232064.51734,574928.8310099996,0.4036404243849162
peru,bcp,Banco de Crédito del Perú,market,2021-05-31,2021,5,184287677.684,165617162.699,18670514.985,151632017.384,13985145.315,269358.2583,646476.5977400001,0.4166558530372826
peru,bcp,Banco de Crédito del Perú,market,2021-06-30,2021,6,184282933.543,165495148.35,18787785.192,151432170.07999998,14062978.27,196893.68726000004,632330.1387,0.3113779894546722
peru,bcp,Banco de Crédito del Perú,market,2021-07-31,2021,7,186713746.679,167805719.498,18908027.18,153467832.353,14337887.145,319653.53965000017,667392.0364399999,0.4789591757119172
peru,bcp,Banco de Crédito del Perú,market,2021-08-31,2021,8,190696538.022,171631980.773,19064557.248,157152217.607,14479763.166,297306.7952699999,613510.5664800005,0.4845993068640842
peru,bcp,Banco de Crédito del Perú,market,2021-09-30,2021,9,185895565.865,166722344.205,19173221.659,152117962.912,14604381.293,230477.22584,634269.8027900001,0.3633741111845245
peru,bcp,Banco de Crédito del Perú,market,2021-10-31,2021,10,183777045.364,164195726.521,19581318.843,150011216.389,14184510.132,309853.19907999993,620386.4048599992,0.4994519490637832
peru,bcp,Banco de Crédito del Perú,market,2021-11-30,2021,11,183893968.087,163986545.28,19907422.806,149402128.431,14584416.849,350075.2553099999,648660.4991100002,0.5396894920999867
peru,bcp,Banco de Crédito del Perú,market,2021-12-31,2021,12,182333309.55,162045218.351,20288091.199,147855814.22300002,14189404.128,365548.3615100002,727323.8913900005,0.5025936392813865
peru,bcp,Banco de Crédito del Perú,market,2022-01-31,2022,1,179982553.038,159449507.461,20533045.577,145642103.465,13807403.996,330993.6778,697775.5275900001,0.4743555265447569
peru,bcp,Banco de Crédito del Perú,market,2022-02-28,2022,2,181471319.582,160622633.869,20848685.712,147040591.033,13582042.836,354143.66436,629511.0121499998,0.5625694507717598
peru,bcp,Banco de Crédito del Perú,market,2022-03-31,2022,3,179936950.754,160178521.39,19758429.364,146889227.93499997,13289293.455,432384.6880300001,751999.9491099999,0.5749796772482925
peru,bcp,Banco de Crédito del Perú,market,2022-04-30,2022,4,177347032.758,157584109.76,19762922.997,143908612.677,13675497.083,330207.52903999994,760297.3206199999,0.4343136824035175
peru,bcp,Banco de Crédito del Perú,market,2022-05-31,2022,5,175910396.839,155759206.992,20151189.847,142447072.30800003,13312134.684,331871.8655999999,770521.1930200001,0.4307108858346296
peru,bcp,Banco de Crédito del Perú,market,2022-06-30,2022,6,178469136.604,158056613.194,20412523.409,144324641.276,13731971.918,354211.02217000024,794907.6431999998,0.4456002218623532
peru,bcp,Banco de Crédito del Perú,market,2022-07-31,2022,7,183628588.76,162861054.06,20767534.7,148954403.229,13906650.831,403241.71461999975,837961.0851000007,0.4812177102136881
peru,bcp,Banco de Crédito del Perú,market,2022-08-31,2022,8,184545690.421,163274714.412,21270976.008,149605099.634,13669614.778,436511.36499000015,872446.295119999,0.5003303554976539
peru,bcp,Banco de Crédito del Perú,market,2022-09-30,2022,9,184804962.038,163288564.642,21516397.396,149253039.186,14035525.456,449590.6858899999,880002.7971200002,0.510896882784217
peru,bcp,Banco de Crédito del Perú,market,2022-10-31,2022,10,185515390.489,164389844.515,21125545.973,150517546.17999998,13872298.335,348969.95857999986,937730.2897800012,0.372143208322588
peru,bcp,Banco de Crédito del Perú,market,2022-11-30,2022,11,180118916.221,158438752.682,21680163.539,145118506.218,13320246.464000002,378932.2471300005,923004.8580199984,0.4105419856000263
peru,bcp,Banco de Crédito del Perú,market,2022-12-31,2022,12,178192735.689,156191866.429,22000869.259,143001161.906,13190704.523,332958.8873599996,954683.03675,0.3487638038416205
peru,bcp,Banco de Crédito del Perú,market,2023-01-31,2023,1,180459638.029,157976467.781,22483170.247,144669550.095,13306917.686,482421.8246000001,985064.75854,0.4897361522860841
peru,bcp,Banco de Crédito del Perú,market,2023-02-28,2023,2,181112488.854,158276258.488,22836230.365,145075286.989,13200971.499000002,362205.84499,886848.1731000001,0.4084192266235384
peru,bcp,Banco de Crédito del Perú,market,2023-03-31,2023,3,179242001.819,158500651.073,20741350.745,148125694.738,10374956.335,486761.4664999999,955014.1370100002,0.5096903256573498
peru,bcp,Banco de Crédito del Perú,market,2023-04-30,2023,4,177263128.409,156128686.219,21134442.19,145837990.814,10290695.405,383029.44927,949100.86736,0.4035708557884127
peru,bcp,Banco de Crédito del Perú,market,2023-05-31,2023,5,176573465.477,154905502.721,21667962.755,144675550.204,10229952.517,456025.44827000005,1000083.136429999,0.4559875390938757
peru,bcp,Banco de Crédito del Perú,market,2023-06-30,2023,6,175851540.191,153623073.192,22228466.999,143535572.953,10087500.239,456989.35288000014,967073.4051900012,0.4725487749197438
peru,bcp,Banco de Crédito del Perú,market,2023-07-31,2023,7,175662924.493,153016072.689,22646851.804,142951310.249,10064762.44,391088.1686200001,995004.5935799992,0.3930516212119943
peru,bcp,Banco de Crédito del Perú,market,2023-08-31,2023,8,176909244.334,153863459.318,23045785.015,143601255.58999997,10262203.728,403379.61319,995280.91854,0.4052922201921911
peru,bcp,Banco de Crédito del Perú,market,2023-09-30,2023,9,179094074.368,155840198.989,23253875.379,145312563.906,10527635.083,333092.5244499999,955652.148190001,0.3485499667225936
peru,bcp,Banco de Crédito del Perú,market,2023-10-31,2023,10,178661852.374,155754996.182,22906856.191,145116434.185,10638561.997,316138.83127,1023146.998619998,0.3089867161770521
peru,bcp,Banco de Crédito del Perú,market,2023-11-30,2023,11,175861922.373,152292819.959,23569102.414,141848679.819,10444140.14,343893.6088700001,968091.4972400012,0.3552284157545336
peru,bcp,Banco de Crédito del Perú,market,2023-12-31,2023,12,178267195.422,154292684.82,23974510.602,144009183.986,10283500.834,249481.92038000005,1072984.363810001,0.2325121677394519
peru,bcp,Banco de Crédito del Perú,market,2024-01-31,2024,1,185299401.012,160762459.725,24536941.287,147293059.43199998,13469400.293,483344.32604,1068412.54692,0.4523948426414274
peru,bcp,Banco de Crédito del Perú,market,2024-02-29,2024,2,182258366.573,157382781.104,24875585.468,143958934.9,13423846.204,399844.51647,966358.53652,0.4137641479423353
peru,bcp,Banco de Crédito del Perú,market,2024-03-31,2024,3,180604512.682,159419276.947,21185235.734,146168009.731,13251267.216,389145.35464000015,1043480.22918,0.3729302614059137
peru,bcp,Banco de Crédito del Perú,market,2024-04-30,2024,4,185082074.318,163503873.162,21578201.156,150162411.384,13341461.778,421291.5650499999,1041108.9963099998,0.4046565408071417
peru,bcp,Banco de Crédito del Perú,market,2024-05-31,2024,5,185051833.305,162979041.615,22072791.69,149629959.806,13349081.809,416645.6744899999,1067006.53368,0.3904809027298364
peru,bcp,Banco de Crédito del Perú,market,2024-06-30,2024,6,186928276.915,164396594.767,22531682.148,150847435.003,13549159.764,437963.9632100002,1072539.6125600005,0.408342925595673
peru,bcp,Banco de Crédito del Perú,market,2024-07-31,2024,7,186661554.943,163558333.35,23103221.592,150280256.283,13278077.067,507233.2209800002,1094346.2450900003,0.4635034142583317
peru,bcp,Banco de Crédito del Perú,market,2024-08-31,2024,8,188454455.139,164667535.404,23786919.735,151297121.904,13370413.5,505920.2618299997,1078318.0003499985,0.469175383945913
peru,bcp,Banco de Crédito del Perú,market,2024-09-30,2024,9,188907244.804,164523626.035,24383618.768,151514733.014,13008893.021,492183.9875299996,1081709.2660100013,0.4550057977643772
peru,bcp,Banco de Crédito del Perú,market,2024-10-31,2024,10,192441498.248,168362891.08,24078607.167,155164464.22100002,13198426.859,366973.0051800008,1092736.5771500005,0.335829341539124
peru,bcp,Banco de Crédito del Perú,market,2024-11-30,2024,11,192344844.749,167803793.319,24541051.43,154658981.607,13144811.712,368343.73776999954,1071997.1022799984,0.3436051617924902
peru,bcp,Banco de Crédito del Perú,market,2024-12-31,2024,12,194904561.672,169937503.852,24967057.819,156747630.12,13189873.732,427802.5723600006,1160351.759320002,0.3686835211166522
peru,bcp,Banco de Crédito del Perú,market,2025-01-31,2025,1,193003627.093,167406469.351,25597157.781,156927120.139,10479349.212,592086.43107,1118076.28648,0.5295581689994023
peru,bcp,Banco de Crédito del Perú,market,2025-02-28,2025,2,194684421.409,168488211.101,26196210.308,158094394.275,10393816.826,478613.3886900001,1001680.83352,0.4778102691733731
peru,bcp,Banco de Crédito del Perú,market,2025-03-31,2025,3,192774051.412,170896727.122,21877324.292,160591492.692,10305234.43,505082.5549599999,1129129.7266599997,0.4473202175396175
peru,bcp,Banco de Crédito del Perú,market,2025-04-30,2025,4,194397487.445,171962393.834,22435093.614,158866588.394,13095805.44,489380.21443000017,1120199.37152,0.4368688528774654
peru,bcp,Banco de Crédito del Perú,market,2025-05-31,2025,5,195592672.858,172543367.423,23049305.45,159568288.185,12975079.238,585898.7118299997,1149767.65233,0.5095800970245407
peru,bcp,Banco de Crédito del Perú,market,2025-06-30,2025,6,189082799.436,165339085.389,23743714.046,155658009.759,9681075.63,635821.2130700005,1210055.0971400002,0.5254481507270058
peru,bcp,Banco de Crédito del Perú,market,2025-07-31,2025,7,192072876.479,167751796.551,24321079.928,157991803.15399998,9759993.397,552518.6122300001,1160649.7292800006,0.476042511613517
peru,bcp,Banco de Crédito del Perú,market,2025-08-31,2025,8,192847419.05,167923681.538,24923737.511,158241803.32,9681878.218,510955.3311599996,1138940.6110699996,0.4486233313605112
peru,bcp,Banco de Crédito del Perú,market,2025-09-30,2025,9,192956279.002,167377372.295,25578906.706,157913165.98999998,9464206.305,537907.0070099998,1129000.8597199991,0.4764451704167921
