countryname,bankname,bankname_cnbv,pd_source,date,year,month,tot_asset,total_liab,equity,st_borrow,lt_borrow,net_income,net_rev,prof_margin
mexico,banco_bajio,Banco del Bajío,market,2025-05-31,2025,5,370487.39962315,326272.18292563,44215.21669752,326272.18292563,0.0,810.4051477500002,1843.9722737700013,0.4394887923629821
mexico,banco_bajio,Banco del Bajío,market,2025-06-30,2025,6,372552.27882459,327715.30856553005,44836.97025906,327715.30856553005,0.0,630.9972394400006,1766.7809405099997,0.3571451474102141
mexico,banco_bajio,Banco del Bajío,market,2025-07-31,2025,7,374884.0124611,329360.75915651,45523.25330459,329360.75915651,0.0,710.3438332899996,1792.9451645199988,0.3961882646200004
mexico,banco_bajio,Banco del Bajío,market,2025-08-31,2025,8,382977.70274066,336640.31336870004,46337.38937196,336640.31336870004,0.0,814.8028566799994,1780.1223099500005,0.457722962138981
mexico,banco_bajio,Banco del Bajío,market,2025-09-30,2025,9,383294.54679068,336186.14568345,47108.401107230005,336186.14568345,0.0,742.2365055800001,1709.1769735499984,0.4342654488483767
mexico,banco_bajio,Banco del Bajío,market,2025-10-31,2025,10,380695.22533723,332844.12287218,47851.10246505,332844.12287218,0.0,743.3680342300004,1799.4394518099998,0.4131108904399477
mexico,banco_bajio,Banco del Bajío,market,2025-11-30,2025,11,380964.37337186,333423.2407468,47541.13262506,333423.2407468,0.0,759.5273484999998,1713.5468625400026,0.4432486587347526
mexico,banco_bajio,Banco del Bajío,market,2025-12-31,2025,12,392816.9646075,344623.99570699,48192.96890051,344623.99570699,0.0,652.3950685899999,1809.5028407499997,0.3605382947725002
mexico,banco_bajio,Banco del Bajío,market,2026-01-31,2026,1,380649.58716414,331745.90537711,48903.68178703,331745.90537711,0.0,750.26512114,1738.80534463,0.4314831004270054
mexico,banco_bajio,Banco del Bajío,market,2026-02-28,2026,2,384661.39305259,335212.38509039,49449.0079622,335212.38509039,0.0,545.7011214900001,1584.27377922,0.344448749103624
mexico,banco_bajio,Banco del Bajío,market,2026-03-31,2026,3,405366.60449605,355526.12319187,49840.48130418,355526.12319187,0.0,745.5812152399997,1812.51052054,0.4113527655651174
mexico,banco_bajio,Banco del Bajío,market,2026-04-30,2026,4,402590.17980497,356529.19914096,46060.98066401,356529.19914096,0.0,709.7016750800001,1711.61644712,0.4146382656430757
mexico,banorte,Banorte,market,2011-01-31,2011,1,553208.615938,508339.316029,44869.299909,508339.316029,0.0,,,
mexico,banorte,Banorte,market,2011-12-31,2011,12,612197.6667020001,561987.538224,50210.128478,561987.538224,0.0,,,
mexico,banorte,Banorte,market,2012-01-31,2012,1,620383.166285,569980.425134,50402.741151,569980.425134,0.0,,,
mexico,banorte,Banorte,market,2012-02-29,2012,2,604567.2217489999,553253.1899080001,51314.031841,553253.1899080001,0.0,,,
mexico,banorte,Banorte,market,2012-05-31,2012,5,585845.000203,531473.807523,54371.19268,514121.3041970001,17352.503326,,,
mexico,banorte,Banorte,market,2012-06-30,2012,6,604935.280961,550296.030637,54639.250324,530144.662014,20151.368623,700.6464770000002,2217.2889349999987,0.3159924112461241
mexico,banorte,Banorte */,market,2012-07-31,2012,7,602474.016396,547194.428053,55279.588343,527136.950092,20057.477961,806.9801419999994,2265.919417000001,0.3561380585495018
mexico,banorte,Banorte */,market,2012-08-31,2012,8,608803.810062,552306.337435,56497.472627,532224.565846,20081.771589,850.9454070000002,2298.610998999998,0.3701998325815897
mexico,banorte,Banorte */,market,2012-09-30,2012,9,617161.907076,559975.221532,57186.685544,540093.904222,19881.31731,765.1049089999997,2276.4389870000014,0.3360972612792451
mexico,banorte,Banorte,market,2012-10-31,2012,10,613524.977891,555398.688561,58126.28933,535439.517799,19959.170762,769.9571110000006,2333.623739999999,0.3299405545985751
mexico,banorte,Banorte */,market,2012-11-30,2012,11,625412.536802,566528.533429,58884.003373,546599.8668519999,19928.666577,876.2330919999995,2361.217846,0.3710937105970017
mexico,banorte,Banorte */,market,2012-12-31,2012,12,604304.376581,543365.383943,60938.992638,523374.55665,19990.827293,955.9752509999998,2619.9431270000023,0.3648839706282674
mexico,banorte,Banorte,market,2013-01-31,2013,1,641095.538818,579988.489575,61107.049243,560160.39778,19828.091795,,,
mexico,banorte,Banorte,market,2013-02-28,2013,2,677138.096194,605827.558594,71310.5376,585916.9064519999,19910.652142,,,
mexico,banorte,Banorte,market,2013-04-30,2013,4,722832.246914,651791.900415,71040.346499,632260.01031,19531.890105,,,
mexico,banorte,Banorte,market,2013-05-31,2013,5,748094.966238,673537.854433,74557.111805,650541.161429,22996.693004,1022.660097,3360.398051,0.3043270712217181
mexico,banorte,Banorte,market,2013-06-30,2013,6,759328.294309,686607.119085,72721.175224,663379.9618020001,23227.157283,1282.2197080000003,2600.904732000001,0.4929898785696854
mexico,banorte,Banorte,market,2013-07-31,2013,7,780302.820212,707286.347638,73016.472574,684212.243595,23074.104043,1120.4437329999992,2442.455441,0.4587366116047802
mexico,banorte,Banorte,market,2013-08-31,2013,8,782936.576516,708405.531722,74531.044794,686544.675577,21860.856145,1059.8421860000008,2514.1749119999986,0.4215467193397885
mexico,banorte,Banorte,market,2013-10-31,2013,10,770140.93419,694251.555547,75889.378643,672697.42964,21554.125907,,,
mexico,banorte,Banorte,market,2013-11-30,2013,11,779971.231574,703363.691712,76607.539862,681677.1056110001,21686.586101,943.4195819999986,2545.678806,0.3705964710773487
mexico,banorte,Banorte,market,2013-12-31,2013,12,768822.616174,690963.33047,77859.285704,669229.1609210001,21734.169549,1230.9330060000011,2666.8673229999986,0.4615651462613094
mexico,banorte,Banorte,market,2014-03-31,2014,3,840669.810854,756546.527018,84123.283836,734782.016207,21764.510811,2821.13747,7754.140434,0.3638233655957539
mexico,banorte,Banorte,market,2014-04-30,2014,4,856647.702013,771533.100398,85114.601615,752069.858383,19463.242015,941.2534619999996,2703.895301,0.3481101733679886
mexico,banorte,Banorte,market,2014-05-31,2014,5,853136.275947,766970.057881,86166.218066,747602.0091329999,19368.048748,962.5624710000006,2593.869641000001,0.3710913053552332
mexico,banorte,Banorte,market,2014-06-30,2014,6,842367.192331,754902.752188,87464.440143,735414.203403,19488.548785,1157.1600849999995,2644.000978,0.4376549383409492
mexico,banorte,Banorte,market,2014-07-31,2014,7,866997.34535,778487.834582,88509.510768,758865.961844,19621.872738,1012.6087159999996,2798.9280720000006,0.3617844724664291
mexico,banorte,Banorte,market,2014-08-31,2014,8,854254.863448,764933.576043,89321.287405,745355.478152,19578.097891,879.6371980000004,2718.4437020000005,0.3235811715919803
mexico,banorte,Banorte,market,2014-09-30,2014,9,847062.111812,756635.767297,90426.344515,736825.989764,19809.777533,1143.8717429999997,2654.5808929999985,0.4309048354926136
mexico,banorte,Banorte,market,2014-10-31,2014,10,849478.440257,757565.814249,91912.626008,737831.934991,19733.879258,1135.4046080000007,3503.7367970000014,0.3240553368541171
mexico,banorte,Banorte,market,2014-11-30,2014,11,856821.872231,763829.816135,92992.056096,743763.654248,20066.161887,992.7466699999986,2661.143429,0.3730526732161338
mexico,banorte,Banorte,market,2014-12-31,2014,12,852157.175019,757475.888776,94681.286243,736801.879253,20674.009523,845.7991040000015,3073.2234569999964,0.2752156215889518
mexico,banorte,Banorte,market,2015-01-31,2015,1,951928.362344,856594.170102,95334.192242,835805.411572,20788.75853,880.791901,2800.169756,0.3145494658360277
mexico,banorte,Banorte,market,2015-02-28,2015,2,955981.030498,859657.479965,96323.550533,838836.9809709999,20820.498994,889.539982,2602.358382,0.3418207069989947
mexico,banorte,Banorte,market,2015-03-31,2015,3,915576.306367,818085.369672,97490.936695,797069.685614,21015.684058,1311.750628,2889.90101,0.4539084984090857
mexico,banorte,Banorte,market,2015-04-30,2015,4,915908.608265,818884.75887,97023.849395,797924.32601,20960.43286,1034.2370539999995,2711.7245490000005,0.3813945831560931
mexico,banorte,Banorte,market,2015-05-31,2015,5,914531.58605,816649.826924,97881.759126,795631.701569,21018.125355,995.9057280000006,2789.671149,0.356997536558027
mexico,banorte,Banorte,market,2015-06-30,2015,6,911957.143627,813054.424224,98902.719403,791790.5158129999,21263.908411,1100.1525669999992,2789.501901,0.3943903270349481
mexico,banorte,Banorte,market,2015-07-31,2015,7,942705.141299,844346.514362,98358.626937,827714.159268,16632.355094,1215.6111600000004,2852.0039940000024,0.4262305251175603
mexico,banorte,Banorte,market,2015-08-31,2015,8,933820.82771,834259.043353,99561.784357,817342.729954,16916.313399,1036.1377340000008,2935.02377,0.3530253296722025
mexico,banorte,Banorte,market,2015-09-30,2015,9,898979.984445,798598.32476,100381.659685,781647.639973,16950.684787,1229.867488,2833.1095639999985,0.4341051626198246
mexico,banorte,Banorte,market,2015-10-31,2015,10,893416.202156,791815.180722,101601.021434,775138.719355,16676.461367,1194.0640189999997,2849.763734,0.4190045668536812
mexico,banorte,Banorte,market,2015-11-30,2015,11,879763.887455,778003.027287,101760.860168,761247.4279809999,16755.599306,1134.0381020000004,2854.6695870000003,0.3972572192467892
mexico,banorte,Banorte,market,2015-12-31,2015,12,893283.428771,790810.118135,102473.310636,773780.926264,17029.191871,1496.317811999999,3111.5360900000014,0.4808936064758929
mexico,banorte,Banorte,market,2016-01-31,2016,1,904638.059384,801149.608543,103488.450841,783756.3592859999,17393.249257,997.316288,3120.433705,0.3196082283055586
mexico,banorte,Banorte,market,2016-02-29,2016,2,906248.591342,802422.274522,103826.31682,785001.297892,17420.97663,844.004062,2882.940027,0.2927581059944123
mexico,banorte,Banorte,market,2016-03-31,2016,3,943439.339595,838440.679508,104998.660087,821320.519491,17120.160017,1380.7094660000002,3242.014663,0.4258800806046818
mexico,banorte,Banorte,market,2016-04-30,2016,4,940575.180887,834614.313851,105960.867036,817676.3521070001,16937.961744,1262.0725549999995,3060.5606750000006,0.4123664547183007
mexico,banorte,Banorte,market,2016-05-31,2016,5,945152.78422,837461.182708,107691.601512,820084.9014549999,17376.281253,1155.3213340000002,5864.226861000001,0.1970117052741353
mexico,banorte,Banorte,market,2016-06-30,2016,6,967992.873612,858709.642236,109283.231376,841268.393995,17441.248241,1235.090983,3739.277973,0.3303019973155657
mexico,banorte,Banorte,market,2016-07-31,2016,7,980295.980205,869661.945852,110634.034353,852072.022152,17589.9237,1319.038861,3845.6198749999967,0.3429977230913913
mexico,banorte,Banorte,market,2016-08-31,2016,8,990708.159993,880778.814841,109929.345152,863163.141132,17615.673709,1378.7107209999997,3932.1191610000014,0.3506279094170103
mexico,banorte,Banorte,market,2016-09-30,2016,9,964990.376064,853677.389278,111312.986786,835829.906462,17847.482816,1368.4388799999997,4072.618325999996,0.3360096062191124
mexico,banorte,Banorte,market,2016-10-31,2016,10,968143.023487,870458.447761,97684.575726,847456.664477,23001.783284,1302.6428160000014,3975.9632980000015,0.3276294870868802
mexico,banorte,Banorte,market,2016-11-30,2016,11,1005975.612591,907273.080485,98702.532106,883163.254206,24109.826279,1170.6265219999989,4086.173588999998,0.2864847751821733
mexico,banorte,Banorte,market,2016-12-31,2016,12,1029401.411907,936557.588157,92843.82375,915064.862093,21492.726064,1630.3856680000008,4359.280059000004,0.3740034239447333
mexico,banorte,Banorte,market,2017-01-31,2017,1,1011911.148743,917768.006889,94143.141854,899071.17738,18696.829509,1307.30282,4356.11739,0.3001073439850527
mexico,banorte,Banorte,market,2017-02-28,2017,2,1014617.944336,921019.995572,93597.948764,902785.615472,18234.3801,1290.993361,4068.878447,0.3172848188551453
mexico,banorte,Banorte,market,2017-03-31,2017,3,974430.906753,879536.881441,94894.025312,861985.596215,17551.285226,1707.0950779999998,4852.790274999999,0.3517759847967054
mexico,banorte,Banorte,market,2017-04-30,2017,4,1004726.846736,908586.605685,96140.241051,891225.2171019999,17361.388583,1286.6109109999998,4430.415599999998,0.2904041126525467
mexico,banorte,Banorte,market,2017-05-31,2017,5,1026194.790769,939504.130946,86690.659823,922230.029032,17274.101914,1546.531347,4579.173340000001,0.3377315581156838
mexico,banorte,Banorte,market,2017-06-30,2017,6,1002282.100384,914731.198115,87550.902269,900997.869611,13733.328504,1357.672716000001,4453.306408,0.304868471111948
mexico,banorte,Banorte,market,2017-07-31,2017,7,1031723.348302,942409.444345,89313.903957,912704.573132,29704.871213,1670.6537549999994,4632.458321000002,0.3606408604749967
mexico,banorte,Banorte,market,2017-08-31,2017,8,1053915.545012,962653.538474,91262.006538,933005.556083,29647.982391,1731.2563269999991,4720.385483999995,0.3667616411558309
mexico,banorte,Banorte,market,2017-09-30,2017,9,1043405.963301,953518.894269,89887.069032,923264.014419,30254.87985,1590.719835,4705.394775000001,0.3380629917497198
mexico,banorte,Banorte,market,2017-10-31,2017,10,1068352.384611,978047.538106,90304.846505,946579.9802,31467.557906,1543.7228090000008,4884.222281000002,0.3160631765276532
mexico,banorte,Banorte,market,2017-11-30,2017,11,1071269.596669,979389.827528,91879.769141,948622.987231,30766.840297,1554.1713440000003,4791.867276999998,0.3243352234440447
mexico,banorte,Banorte,market,2017-12-31,2017,12,1055732.776484,969670.57494,86062.201544,937225.529827,32445.045113,1751.8072600000014,5179.798236000002,0.338199902811813
mexico,banorte,Banorte,market,2018-01-31,2018,1,1116755.321801,1028719.782429,88035.539372,997794.711311,30925.071118,1742.938458,4921.521036,0.3541462985224961
mexico,banorte,Banorte,market,2018-02-28,2018,2,1152119.392393,1063145.373822,88974.018571,1031885.346838,31260.026984,1311.156418,4820.077738,0.2720197659185554
mexico,banorte,Banorte,market,2018-03-31,2018,3,1023112.002508,932567.993494,90544.009014,902086.405451,30481.588043,1564.0113819999997,5003.352988000001,0.312592652517444
mexico,banorte,Banorte,market,2018-04-30,2018,4,1068682.60406,977351.622374,91330.981686,946375.209771,30976.412603,1529.7108630000002,5073.641327999998,0.3015015772908417
mexico,banorte,Banorte,market,2018-05-31,2018,5,1066651.69004,974327.109372,92324.580668,941468.229824,32858.879548,1973.942991,5242.058827000001,0.3765587255207656
mexico,banorte,Banorte,market,2018-06-30,2018,6,1052175.734379,957454.527464,94721.206915,922963.6279,34490.899564,1888.6352970000007,5312.680155000002,0.3554957652066671
mexico,banorte,Banorte,market,2018-07-31,2018,7,1247575.485376,1148754.209956,98821.27542,1101056.98325,47697.226706,1829.536700999999,5469.582216999999,0.3344929518224663
mexico,banorte,Banorte,market,2018-08-31,2018,8,1216285.427585,1115561.281241,100724.146344,1075402.405776,40158.875465000005,2056.783115,5567.699896999999,0.3694134297914011
mexico,banorte,Banorte,market,2018-09-30,2018,9,1168200.798211,1065168.93841,103031.859801,1028723.569291,36445.369119,2128.73848,5663.368652000005,0.3758784940210878
mexico,banorte,Banorte,market,2018-10-31,2018,10,1210930.712844,1108218.59716,102712.115684,1069563.831271,38654.765889,2168.229463,5736.445668999993,0.3779743743965375
mexico,banorte,Banorte,market,2018-11-30,2018,11,1205797.182603,1101653.562201,104143.620402,1058296.090398,43357.47180299999,3627.236266,5766.252053000004,0.6290457358888535
mexico,banorte,Banorte,market,2018-12-31,2018,12,1180341.610299,1071941.293568,108400.316731,1029298.343388,42642.95018,3012.716574000002,5942.463169000002,0.5069811100750973
mexico,banorte,Banorte,market,2019-01-31,2019,1,1230117.89053,1119028.983342,111088.907188,1077284.166835,41744.816507,3536.634643,5808.983575,0.6088215945764659
mexico,banorte,Banorte,market,2019-02-28,2019,2,1221183.788271,1107507.37006,113676.418211,1065392.728398,42114.641662,1943.443031,5485.878876999999,0.35426284002515
mexico,banorte,Banorte,market,2019-03-31,2019,3,1172347.903306,1056049.362118,116298.541188,1013386.836164,42662.525954,1881.557902,5636.616728999999,0.3338097998254015
mexico,banorte,Banorte,market,2019-04-30,2019,4,1216699.381757,1098571.463154,118127.918603,1052229.388392,46342.074762,2039.170325,5645.332668000003,0.3612134917325299
mexico,banorte,Banorte,market,2019-05-31,2019,5,1174377.760794,1064174.696506,110203.064288,1009532.73934,54641.95716599999,2241.107837,5696.488568999997,0.3934191756648113
mexico,banorte,Banorte,market,2019-06-30,2019,6,1160301.488654,1046819.886176,113481.602478,971657.129476,75162.7567,2272.4854140000007,5510.665192,0.4123795104262615
mexico,banorte,Banorte,market,2019-07-31,2019,7,1180728.481878,1065093.065263,115635.416615,990560.7065,74532.358763,2310.9657019999995,5807.339067000001,0.3979388279792341
mexico,banorte,Banorte,market,2019-08-31,2019,8,1161505.812002,1048953.714303,112552.097699,971156.838619,77796.875684,1912.2914789999995,5737.3435610000015,0.3333060777463173
mexico,banorte,Banorte,market,2019-09-30,2019,9,1157221.769912,1042538.169008,114683.600904,962530.28759,80007.881418,2507.183068000002,5602.573178999999,0.4475056349817296
mexico,banorte,Banorte,market,2019-10-31,2019,10,1141076.00975,1024042.775628,117033.234122,949989.297128,74053.4785,2162.5343049999974,5707.121809999997,0.3789185472107522
mexico,banorte,Banorte,market,2019-11-30,2019,11,1159149.492721,1040280.955211,118868.53751,965281.121498,74999.833713,2079.0848210000004,5847.774647000006,0.3555343607617645
mexico,banorte,Banorte,market,2019-12-31,2019,12,1149533.543794,1035275.501879,114258.041915,963215.515322,72059.986557,2606.383834,6095.639091999998,0.4275817177924222
mexico,banorte,Banorte,market,2020-01-31,2020,1,1188264.813861,1071225.26959,117039.544271,998883.001134,72342.26845599999,2209.323554,5961.963736,0.3705697739587861
mexico,banorte,Banorte,market,2020-02-29,2020,2,1215810.477189,1096973.31559,118837.161599,1022055.423869,74917.89172099999,1870.019531,5657.307925000001,0.3305493630170395
mexico,banorte,Banorte,market,2020-03-31,2020,3,1293342.996014,1179683.643194,113659.35282,1089466.398355,90217.244839,2100.551437,5892.388950999999,0.3564855365909805
mexico,banorte,Banorte,market,2020-04-30,2020,4,1383745.644749,1267260.686192,116484.958557,1175945.131108,91315.555084,2450.6781340000007,5651.027785999999,0.43366945391268
mexico,banorte,Banorte,market,2020-05-31,2020,5,1343954.990387,1220719.420696,123235.569691,1123750.439649,96968.981047,2188.698902,6010.832450000002,0.3641257546614861
mexico,banorte,Banorte,market,2020-06-30,2020,6,1348359.48452,1225779.463979,122580.020541,1125559.125778,100220.338201,-969.9524810000004,5754.782836999999,-0.1685471908277327
mexico,banorte,Banorte,market,2020-07-31,2020,7,1382128.295707,1256769.237623,125359.058084,1147510.052657,109259.184966,2191.466486,5903.170882999999,0.3712354816478382
mexico,banorte,Banorte,market,2020-08-31,2020,8,1386365.941032,1258781.496481,127584.444551,1150441.007317,108340.489164,2196.028139,5937.624401000001,0.3698496217831074
mexico,banorte,Banorte,market,2020-09-30,2020,9,1277228.163164,1147791.398029,129436.765135,1038068.04339,109723.354639,2246.298502000001,5644.726806999999,0.3979463628274051
mexico,banorte,Banorte,market,2020-10-31,2020,10,1296106.993369,1164807.015226,131299.978143,1061318.412449,103488.602777,2019.223160999998,5720.352755,0.3529892731239435
mexico,banorte,Banorte,market,2020-11-30,2020,11,1253227.565108,1118438.185186,134789.379922,1020545.680944,97892.504242,2145.531586000001,5621.542904000002,0.3816624052577008
mexico,banorte,Banorte,market,2020-12-31,2020,12,1261617.534966,1126573.838679,135043.696287,1029104.467343,97469.371336,-264.22708000000057,5593.743887999997,-0.0472361776460368
mexico,banorte,Banorte,market,2021-01-31,2021,1,1310014.777448,1173891.542939,136123.234509,1075279.1840980002,98612.358841,1940.045961,5458.317868,0.3554292747173514
mexico,banorte,Banorte,market,2021-02-28,2021,2,1272702.308664,1136117.247318,136585.061346,1035154.566846,100962.680472,1767.617332,5088.447584,0.3473785084390092
mexico,banorte,Banorte,market,2021-03-31,2021,3,1233493.098998,1096254.044314,137239.054684,1008648.451739,87605.592575,2265.9017280000003,5618.398602000001,0.4033002797618167
mexico,banorte,Banorte,market,2021-04-30,2021,4,1216665.652191,1077838.915836,138826.736355,990787.057995,87051.85784099999,1909.387193,5552.587869999999,0.3438733861946069
mexico,banorte,Banorte,market,2021-05-31,2021,5,1224416.026452,1082658.059131,141757.967321,996235.055102,86423.004029,2151.910883,5738.745599999998,0.3749793130749689
mexico,banorte,Banorte,market,2021-06-30,2021,6,1233908.46188,1090496.241322,143412.220558,1004389.749123,86106.492199,2460.348627000001,5585.027771000001,0.4405257642182636
mexico,banorte,Banorte,market,2021-07-31,2021,7,1259681.179984,1114233.373741,145447.806243,1030598.424843,83634.948898,2278.475862,5716.717142000001,0.3985636870609399
mexico,banorte,Banorte,market,2021-08-31,2021,8,1196869.1957,1058735.068983,138134.126717,974446.07938,84288.989603,2305.7674259999985,5724.083845000001,0.4028185974274453
mexico,banorte,Banorte,market,2021-09-30,2021,9,1198954.68423,1059934.423555,139020.260675,974063.033029,85871.390526,2240.5516760000028,5618.867955999995,0.3987549971889755
mexico,banorte,Banorte,market,2021-10-31,2021,10,1215415.482349,1075107.815921,140307.666428,989257.607422,85850.208499,2307.936010999998,5872.494581000006,0.393007771938546
mexico,banorte,Banorte,market,2021-11-30,2021,11,1317275.708784,1174816.198258,142459.510526,1063236.698114,111579.500144,2159.028784000002,5647.100852999996,0.3823251682946352
mexico,banorte,Banorte,market,2021-12-31,2021,12,1235909.534215,1091278.94262,144630.591595,986018.616866,105260.325754,2299.282027999998,6298.584348999997,0.3650474298030233
mexico,banorte,Banorte,market,2022-01-31,2022,1,1556781.5743785,1411687.58474535,145093.98963315,1306127.5132154902,105560.07152986,2471.78891822,6215.18388657,0.3977016550646446
mexico,banorte,Banorte,market,2022-02-28,2022,2,1570217.52264865,1424216.00420635,146001.51844229997,1318897.02374518,105318.98046117,2356.1659814600007,6082.18707641,0.3873879497390803
mexico,banorte,Banorte,market,2022-03-31,2022,3,1605733.03087477,1457379.1766298702,148353.8542449,1354771.1112198,102608.06541007,2803.9585469799995,6756.075783670003,0.4150276931110513
mexico,banorte,Banorte,market,2022-04-30,2022,4,1594303.79549969,1445386.15860392,148917.63689577,1341662.73637266,103723.42223126,3324.75880789,6576.827036419996,0.5055262650939024
mexico,banorte,Banorte,market,2022-05-31,2022,5,1518996.21309476,1379070.0030532,139926.21004156,1287585.53004912,91484.47300408,3278.1097110600003,6842.003309490003,0.4791154816474866
mexico,banorte,Banorte,market,2022-06-30,2022,6,1522680.61647504,1394832.98827444,127847.6282006,1301328.40855644,93504.579718,2770.9623024600005,6711.094086539993,0.412892781225872
mexico,banorte,Banorte,market,2022-07-31,2022,7,1522587.31653555,1391634.09889778,130953.21763777,1303778.76939113,87855.32950665,2658.3757211099983,7115.746513170001,0.3735905594992472
mexico,banorte,Banorte,market,2022-08-31,2022,8,1554095.288921,1420118.531808,133976.757112,1333409.0562530002,86709.475555,3149.93141682,7435.273150730005,0.4236470339372448
mexico,banorte,Banorte,market,2022-09-30,2022,9,1514122.234429,1378265.041308,135857.193121,1291458.982126,86806.059182,3105.063828000002,7478.831190999997,0.4151803602328431
mexico,banorte,Banorte,market,2022-10-31,2022,10,1533077.212467,1394874.026151,138203.186315,1314439.582146,80434.444005,2912.367774999999,7805.833563,0.3731014441308039
mexico,banorte,Banorte,market,2022-11-30,2022,11,1568825.138115,1426660.86762,142164.270494,1347617.445799,79043.421821,2700.6342860000004,8095.627747000006,0.3335917078204063
mexico,banorte,Banorte,market,2022-12-31,2022,12,1549874.139109,1405201.571279,144672.567829,1325207.642494,79993.928785,3017.270582000001,8073.021840000001,0.3737473577799711
mexico,banorte,Banorte,market,2023-01-31,2023,1,1582381.4446,1434101.645889,148279.79871,1341279.499153,92822.146736,3647.40082,8167.496657,0.4465751224855383
mexico,banorte,Banorte,market,2023-02-28,2023,2,1605146.939699,1453866.132157,151280.807542,1352278.071394,101588.060763,3125.192669,7809.805948000001,0.4001626531835051
mexico,banorte,Banorte,market,2023-03-31,2023,3,1599871.176395,1444559.115158,155312.061237,1343671.330242,100887.784916,3536.6589200000008,8126.068605,0.4352238569366595
mexico,banorte,Banorte,market,2023-04-30,2023,4,1649075.017481,1499797.203796,149277.813685,1413968.407625,85828.796171,3490.3044919999998,8105.972639,0.4305842922794005
mexico,banorte,Banorte,market,2023-05-31,2023,5,1646936.457546,1494350.741084,152585.716462,1399940.92984,94409.811244,3295.7277729999987,8312.044842,0.3965002397902125
mexico,banorte,Banorte,market,2023-06-30,2023,6,1622079.522301,1465783.489755,156296.032545,1373336.715669,92446.774086,3578.1658940000016,8159.986681000002,0.4385014380392958
mexico,banorte,Banorte,market,2023-07-31,2023,7,1675102.203594,1524994.799532,150107.404061,1433786.538407,91208.261125,3598.1204289999987,8589.135204999999,0.4189153323498066
mexico,banorte,Banorte,market,2023-08-31,2023,8,1710999.017515,1557906.295149,153092.722366,1467837.8029089998,90068.49223999999,3621.098076000002,8563.064508999996,0.4228740858128695
mexico,banorte,Banorte,market,2023-09-30,2023,9,1717965.158736,1562413.259434,155551.899302,1471305.217425,91108.042009,3800.822971999998,8674.848182000002,0.4381428806888597
mexico,banorte,Banorte,market,2023-10-31,2023,10,1705021.198912,1559848.282999,145172.915912,1466644.890215,93203.392784,3477.021239000001,8753.578762999998,0.3972113958346755
mexico,banorte,Banorte,market,2023-11-30,2023,11,1721368.898999,1570397.880831,150971.018168,1469340.0440109998,101057.83682,3335.178531999998,8352.89456700001,0.399284164938029
mexico,banorte,Banorte,market,2023-12-31,2023,12,1686666.676984,1532022.905374,154643.77161,1435527.6593890002,96495.245985,3805.265553999998,9091.53946,0.4185501884188047
mexico,banorte,Banorte,market,2024-01-31,2024,1,1753964.569047,1596382.419738,157582.149309,1499367.875255,97014.544483,3683.752566,8629.350342,0.4268864306123683
mexico,banorte,Banorte,market,2024-02-29,2024,2,1783575.325471,1622930.542674,160644.782796,1513254.998209,109675.544465,3380.803835,8434.928671,0.4008100088176786
mexico,banorte,Banorte,market,2024-03-31,2024,3,1791930.367996,1628522.670941,163407.697055,1520789.2513060002,107733.419635,3406.943892,8679.827582000002,0.3925128534886142
mexico,banorte,Banorte,market,2024-04-30,2024,4,1793441.774851,1649122.346924,144319.427926,1539481.071796,109641.275128,3758.974760000001,8793.763710999996,0.4274591498629821
mexico,banorte,Banorte,market,2024-05-31,2024,5,1826995.67196,1677732.650055,149263.021904,1570032.224591,107700.425464,3932.88141,8567.555952000002,0.4590435629523857
mexico,banorte,Banorte,market,2024-06-30,2024,6,1811074.908705,1657673.587917,153401.320787,1545232.56456,112441.023357,4160.782107999999,9199.290436000005,0.4522938086308723
mexico,banorte,Banorte,market,2024-07-31,2024,7,1788025.249324,1641015.709701,147009.539623,1536856.200091,104159.50961,4163.600594,8934.974073999998,0.4659891074687857
mexico,banorte,Banorte,market,2024-08-31,2024,8,1779664.90084692,1627563.35168465,152101.54916226998,1514523.4415549,113039.91012975,4000.48570048,9198.831185759993,0.4348906529204326
mexico,banorte,Banorte,market,2024-09-30,2024,9,1779459.617643,1622490.73434958,156968.88329342002,1521208.13574556,101282.59860402,3765.627465520003,9156.990621480014,0.4112298047665115
mexico,banorte,Banorte,market,2024-10-31,2024,10,1824052.37916679,1666152.36965259,157900.0095142,1564026.52177457,102125.84787802,3899.8867293499934,9220.435382059994,0.4229612342317284
mexico,banorte,Banorte,market,2024-11-30,2024,11,1872419.86764947,1709866.34234402,162553.52530545002,1576402.80420567,133463.53813835,3896.8236229800095,9267.399611040004,0.4204872765320088
mexico,banorte,Banorte,market,2024-12-31,2024,12,1835252.60923565,1682962.58888709,152290.02034856,1555432.75016235,127529.83872474,3247.8142350199923,10079.79700004001,0.3222102821125366
mexico,banorte,Banorte,market,2025-01-31,2025,1,1886961.42433919,1730726.9327314398,156234.49160775,1603884.99158995,126841.94114149,3739.99373364,9543.33620573,0.391895837369162
mexico,banorte,Banorte,market,2025-02-28,2025,2,1877201.28677231,1715293.54221734,161907.74455497,1595822.17302671,119471.36919063,3443.33142372,9146.241438560002,0.3764750194766478
mexico,banorte,Banorte,market,2025-03-31,2025,3,1914834.95650395,1749055.3804141,165779.57608985002,1629731.42919423,119323.95121987,3981.987382840001,9440.441337309996,0.4218009773656034
