countryname,bankname,date,mktcap
indonesia,bca,2004-08-06,23054992.6758
indonesia,bca,2004-08-09,22440192.8711
indonesia,bca,2004-08-10,22440251.6846
indonesia,bca,2004-08-11,22747701.1719
indonesia,bca,2004-08-12,22440308.7158
indonesia,bca,2004-08-13,22440308.7158
indonesia,bca,2004-08-16,22132942.3828
indonesia,bca,2004-08-18,22747746.3379
indonesia,bca,2004-08-19,22747796.9238
indonesia,bca,2004-08-20,22440428.125
indonesia,bca,2004-08-23,22440465.5518
indonesia,bca,2004-08-24,22440474.4629
indonesia,bca,2004-08-25,22133070.7031
indonesia,bca,2004-08-26,22133075.9766
indonesia,bca,2004-08-27,22440499.4141
indonesia,bca,2004-08-30,21825691.2109
indonesia,bca,2004-08-31,22133095.3125
indonesia,bca,2004-09-01,23055307.6172
indonesia,bca,2004-09-02,23055351.5625
indonesia,bca,2004-09-03,23362756.25
indonesia,bca,2004-09-06,23055369.873
indonesia,bca,2004-09-07,22747964.9414
indonesia,bca,2004-09-08,23362930.6641
indonesia,bca,2004-09-09,22748145.6055
indonesia,bca,2004-09-10,23055600.5859
indonesia,bca,2004-09-14,24285232.6172
indonesia,bca,2004-09-15,24900080.2734
indonesia,bca,2004-09-16,24592685.5469
indonesia,bca,2004-09-17,24592720.7031
indonesia,bca,2004-09-21,25514947.7295
indonesia,bca,2004-09-22,25208201.3672
indonesia,bca,2004-09-23,25208201.3672
indonesia,bca,2004-09-24,25208201.3672
indonesia,bca,2004-09-27,24593804.6875
indonesia,bca,2004-09-28,24286389.8438
indonesia,bca,2004-09-29,24593988.2813
indonesia,bca,2004-09-30,24593988.2813
indonesia,bca,2004-10-01,24901413.1348
indonesia,bca,2004-10-04,26131125.0
indonesia,bca,2004-10-05,28283100.0
indonesia,bca,2004-10-06,27975692.7734
indonesia,bca,2004-10-07,
indonesia,bca,2004-10-08,27668803.7109
indonesia,bca,2004-10-11,27976234.8633
indonesia,bca,2004-10-12,27364192.9199
indonesia,bca,2004-10-13,27671706.2988
indonesia,bca,2004-10-14,27671706.2988
indonesia,bca,2004-10-15,27979187.4756
indonesia,bca,2004-10-18,27979198.584
indonesia,bca,2004-10-19,27364316.7725
indonesia,bca,2004-10-20,27364316.7725
indonesia,bca,2004-10-21,27056852.5391
indonesia,bca,2004-10-22,27671781.0059
indonesia,bca,2004-10-25,27979267.4561
indonesia,bca,2004-10-26,28286734.1797
indonesia,bca,2004-10-27,29516592.1875
indonesia,bca,2004-10-28,29516711.7188
indonesia,bca,2004-10-29,29516796.0938
indonesia,bca,2004-11-01,30439495.6787
indonesia,bca,2004-11-02,31362786.1816
indonesia,bca,2004-11-03,30440651.001
indonesia,bca,2004-11-04,30440805.6885
indonesia,bca,2004-11-05,30748493.6523
indonesia,bca,2004-11-08,30748493.6523
indonesia,bca,2004-11-09,30748493.6523
indonesia,bca,2004-11-10,32593915.6738
indonesia,bca,2004-11-11,33824554.1992
indonesia,bca,2004-11-12,33825370.6055
indonesia,bca,2004-11-22,33230993.5547
indonesia,bca,2004-11-23,33846382.3242
indonesia,bca,2004-11-24,33847021.4844
indonesia,bca,2004-11-25,32923920.8984
indonesia,bca,2004-11-26,32308935.791
indonesia,bca,2004-11-29,33539752.3926
indonesia,bca,2004-11-30,33847491.4551
indonesia,bca,2004-12-01,33539786.9873
indonesia,bca,2004-12-02,33539786.9873
indonesia,bca,2004-12-03,33539800.293
indonesia,bca,2004-12-06,33539805.6152
indonesia,bca,2004-12-07,33232100.9766
indonesia,bca,2004-12-08,33232251.2695
indonesia,bca,2004-12-09,32924571.3623
indonesia,bca,2004-12-10,32924678.4668
indonesia,bca,2004-12-13,32309276.7334
indonesia,bca,2004-12-14,32309276.7334
indonesia,bca,2004-12-15,31386154.541
indonesia,bca,2004-12-16,32924691.5283
indonesia,bca,2004-12-17,34770935.9131
indonesia,bca,2004-12-20,35078643.3105
indonesia,bca,2004-12-21,35386350.708
indonesia,bca,2004-12-22,35694123.2422
indonesia,bca,2004-12-23,36001979.7363
indonesia,bca,2004-12-27,36617496.9727
indonesia,bca,2004-12-28,37232917.0898
indonesia,bca,2004-12-29,36617496.9727
indonesia,bca,2004-12-30,36617543.457
indonesia,bca,2005-01-03,36309833.0078
indonesia,bca,2005-01-04,36925617.1875
indonesia,bca,2005-01-05,37848757.6172
indonesia,bca,2005-01-06,37848757.6172
indonesia,bca,2005-01-07,36310190.2344
indonesia,bca,2005-01-10,34771622.8516
indonesia,bca,2005-01-11,34771678.0273
indonesia,bca,2005-01-12,34156250.0977
indonesia,bca,2005-01-13,34463977.7344
indonesia,bca,2005-01-14,34771691.8213
indonesia,bca,2005-01-17,35387119.9951
indonesia,bca,2005-01-18,35079578.4668
indonesia,bca,2005-01-19,35079578.4668
indonesia,bca,2005-01-20,35387381.1035
indonesia,bca,2005-01-24,35387661.8652
indonesia,bca,2005-01-25,35079962.5488
indonesia,bca,2005-01-26,36003119.458
indonesia,bca,2005-01-27,36310838.4277
indonesia,bca,2005-01-28,36003179.4434
indonesia,bca,2005-01-31,35387791.0156
indonesia,bca,2005-02-01,36003230.8594
indonesia,bca,2005-02-02,36003239.4287
indonesia,bca,2005-02-03,36618708.4717
indonesia,bca,2005-02-04,36926440.4297
indonesia,bca,2005-02-07,36926460.9375
indonesia,bca,2005-02-08,36926475.5859
indonesia,bca,2005-02-11,36926475.5859
indonesia,bca,2005-02-14,36926475.5859
indonesia,bca,2005-02-15,37849811.6455
indonesia,bca,2005-02-16,38773153.125
indonesia,bca,2005-02-17,40927217.1875
indonesia,bca,2005-02-18,40927217.1875
indonesia,bca,2005-02-21,40619493.75
indonesia,bca,2005-02-22,40619764.4531
indonesia,bca,2005-02-23,40619764.4531
indonesia,bca,2005-02-24,41235264.502
indonesia,bca,2005-02-25,40620296.1914
indonesia,bca,2005-02-28,40312669.0186
indonesia,bca,2005-03-01,40312669.0186
indonesia,bca,2005-03-02,39389478.125
indonesia,bca,2005-03-03,40928162.085
indonesia,bca,2005-03-04,41235899.1699
indonesia,bca,2005-03-07,42159090.9424
indonesia,bca,2005-03-08,42467394.2871
indonesia,bca,2005-03-09,41236455.3223
indonesia,bca,2005-03-10,40928720.5811
indonesia,bca,2005-03-14,41236654.8828
indonesia,bca,2005-03-15,44006319.3604
indonesia,bca,2005-03-16,46468218.7256
indonesia,bca,2005-03-17,45545009.082
indonesia,bca,2005-03-18,45545037.9883
indonesia,bca,2005-03-21,47083923.4131
indonesia,bca,2005-03-22,46468712.7197
indonesia,bca,2005-03-23,46468786.4502
indonesia,bca,2005-03-24,44314604.2969
indonesia,bca,2005-03-28,41852681.8359
indonesia,bca,2005-03-29,41544941.5283
indonesia,bca,2005-03-30,40929506.3721
indonesia,bca,2005-03-31,41852728.3203
indonesia,bca,2005-04-01,41852728.3203
indonesia,bca,2005-04-04,42468209.6191
indonesia,bca,2005-04-05,42160468.9697
indonesia,bca,2005-04-06,42468209.6191
indonesia,bca,2005-04-07,42160492.3828
indonesia,bca,2005-04-08,42160492.3828
indonesia,bca,2005-04-11,41852817.9688
indonesia,bca,2005-04-12,41852887.6953
indonesia,bca,2005-04-13,41545145.874
indonesia,bca,2005-04-14,41545224.9756
indonesia,bca,2005-04-15,41853000.5859
indonesia,bca,2005-04-18,40929772.6318
indonesia,bca,2005-04-19,40314287.3291
indonesia,bca,2005-04-20,41853000.5859
indonesia,bca,2005-04-21,40929772.6318
indonesia,bca,2005-04-25,38775574.0723
indonesia,bca,2005-04-26,39391059.375
indonesia,bca,2005-04-27,39083381.8359
indonesia,bca,2005-04-28,38467956.543
indonesia,bca,2005-04-29,37852469.2383
indonesia,bca,2005-05-02,38160276.4648
indonesia,bca,2005-05-03,38468020.6299
indonesia,bca,2005-05-04,39698997.29
indonesia,bca,2005-05-06,40314485.6201
indonesia,bca,2005-05-09,40006741.4551
indonesia,bca,2005-05-10,40006741.4551
indonesia,bca,2005-05-11,40006741.4551
indonesia,bca,2005-05-12,40006808.1055
indonesia,bca,2005-05-13,40314552.7832
indonesia,bca,2005-05-16,39699063.4277
indonesia,bca,2005-05-17,40622365.1367
indonesia,bca,2005-05-18,40314651.9287
indonesia,bca,2005-05-19,40622397.3633
indonesia,bca,2005-05-20,40314655.127
indonesia,bca,2005-05-23,40314655.127
indonesia,bca,2005-05-25,40314655.127
indonesia,bca,2005-05-26,40622400.5859
indonesia,bca,2005-05-27,40314655.127
indonesia,bca,2005-05-30,41237891.5039
indonesia,bca,2005-05-31,42776618.7988
indonesia,bca,2005-06-01,42469152.9785
indonesia,bca,2005-06-02,43700187.9883
indonesia,bca,2005-06-03,44007981.1768
indonesia,bca,2005-06-06,43392509.0332
indonesia,bca,2005-06-07,43084829.1016
indonesia,bca,2005-06-08,43084829.1016
indonesia,bca,2005-06-09,43394044.3359
indonesia,bca,2005-06-10,43086285.1563
indonesia,bca,2005-06-13,43086319.3359
indonesia,bca,2005-06-14,43702032.3242
indonesia,bca,2005-06-15,44317606.6406
indonesia,bca,2005-06-16,44317606.6406
indonesia,bca,2005-06-17,45240890.1123
indonesia,bca,2005-06-20,44933136.084
indonesia,bca,2005-06-21,44933143.2129
indonesia,bca,2005-06-22,44933207.373
indonesia,bca,2005-06-23,44317683.9844
indonesia,bca,2005-06-24,44625778.4424
indonesia,bca,2005-06-27,43702486.4746
indonesia,bca,2005-06-28,43702524.6094
indonesia,bca,2005-06-29,43702524.6094
indonesia,bca,2005-06-30,44318088.2813
indonesia,bca,2005-07-01,44933692.1387
indonesia,bca,2005-07-04,44010397.0947
indonesia,bca,2005-07-05,43394877.3926
indonesia,bca,2005-07-06,43394877.3926
indonesia,bca,2005-07-07,42779401.5137
indonesia,bca,2005-07-08,43394956.5674
indonesia,bca,2005-07-11,43395028.8574
indonesia,bca,2005-07-12,43087440.4297
indonesia,bca,2005-07-13,43087440.4297
indonesia,bca,2005-07-14,43395775.8545
indonesia,bca,2005-07-15,43410629.7363
indonesia,bca,2005-07-18,43746826.8066
indonesia,bca,2005-07-19,43746972.4121
indonesia,bca,2005-07-20,44055049.6826
indonesia,bca,2005-07-21,44055126.4893
indonesia,bca,2005-07-22,43130893.0664
indonesia,bca,2005-07-25,43747048.6816
indonesia,bca,2005-07-26,44671282.1045
indonesia,bca,2005-07-27,44363278.125
indonesia,bca,2005-07-28,44671363.5254
indonesia,bca,2005-07-29,44979441.8945
indonesia,bca,2005-08-01,44671434.3262
indonesia,bca,2005-08-02,45903749.7559
indonesia,bca,2005-08-03,46519933.2764
indonesia,bca,2005-08-04,46211854.248
indonesia,bca,2005-08-05,45287617.1631
indonesia,bca,2005-08-08,44671476.8066
indonesia,bca,2005-08-09,43747319.0918
indonesia,bca,2005-08-10,44363478.5156
indonesia,bca,2005-08-11,44055398.8037
indonesia,bca,2005-08-12,43131159.668
indonesia,bca,2005-08-15,42206920.5322
indonesia,bca,2005-08-16,42515000.2441
indonesia,bca,2005-08-18,42515000.2441
indonesia,bca,2005-08-19,40974608.1787
indonesia,bca,2005-08-22,40666528.418
indonesia,bca,2005-08-23,40666528.418
indonesia,bca,2005-08-24,40974608.1787
indonesia,bca,2005-08-25,42515006.9824
indonesia,bca,2005-08-26,41898857.4219
indonesia,bca,2005-08-29,40666541.3086
indonesia,bca,2005-08-30,41590780.8838
indonesia,bca,2005-08-31,42206957.3242
indonesia,bca,2005-09-01,42823117.2852
indonesia,bca,2005-09-05,41590797.3633
indonesia,bca,2005-09-06,41898903.9063
indonesia,bca,2005-09-07,42515064.2578
indonesia,bca,2005-09-08,42823151.2207
indonesia,bca,2005-09-09,44055472.1191
indonesia,bca,2005-09-12,44671632.5684
indonesia,bca,2005-09-13,43439339.209
indonesia,bca,2005-09-14,41898937.1094
indonesia,bca,2005-09-15,41899285.7422
indonesia,bca,2005-09-16,42207422.2412
indonesia,bca,2005-09-19,42515512.3535
indonesia,bca,2005-09-20,42823595.7764
indonesia,bca,2005-09-21,42823595.7764
indonesia,bca,2005-09-22,42207428.9307
indonesia,bca,2005-09-23,41591304.9316
indonesia,bca,2005-09-26,42207505.8594
indonesia,bca,2005-09-27,41899421.875
indonesia,bca,2005-09-28,40975169.9219
indonesia,bca,2005-09-29,41899421.875
indonesia,bca,2005-09-30,42515589.8438
indonesia,bca,2005-10-03,42515589.8438
indonesia,bca,2005-10-04,44364216.7969
indonesia,bca,2005-10-05,43439962.2803
indonesia,bca,2005-10-06,43439979.4922
indonesia,bca,2005-10-07,42207639.6484
indonesia,bca,2005-10-10,42827097.9248
indonesia,bca,2005-10-11,42211141.5771
indonesia,bca,2005-10-12,41903031.0547
indonesia,bca,2005-10-13,41594920.5322
indonesia,bca,2005-10-14,41594920.5322
indonesia,bca,2005-10-17,41286842.7246
indonesia,bca,2005-10-18,41286842.7246
indonesia,bca,2005-10-19,40362510.4248
indonesia,bca,2005-10-20,40670621.1914
indonesia,bca,2005-10-21,40978731.958
indonesia,bca,2005-10-24,40978731.958
indonesia,bca,2005-10-25,41286842.7246
indonesia,bca,2005-10-26,40978731.958
indonesia,bca,2005-10-27,40978731.958
indonesia,bca,2005-10-28,39746288.8916
indonesia,bca,2005-10-31,39746288.8916
indonesia,bca,2005-11-01,38513845.8252
indonesia,bca,2005-11-09,37589513.5254
indonesia,bca,2005-11-10,36973291.9922
indonesia,bca,2005-11-11,36973291.9922
indonesia,bca,2005-11-14,37281402.7588
indonesia,bca,2005-11-15,38205735.0586
indonesia,bca,2005-11-16,39438178.125
indonesia,bca,2005-11-17,39438178.125
indonesia,bca,2005-11-18,39130067.3584
indonesia,bca,2005-11-21,38821956.5918
indonesia,bca,2005-11-22,39130070.459
indonesia,bca,2005-11-23,39746361.3281
indonesia,bca,2005-11-24,40670695.3125
indonesia,bca,2005-11-25,40670695.3125
indonesia,bca,2005-11-28,40670695.3125
indonesia,bca,2005-11-29,40670695.3125
indonesia,bca,2005-11-30,40670695.3125
indonesia,bca,2005-12-01,40670779.1016
indonesia,bca,2005-12-02,41287068.457
indonesia,bca,2005-12-05,41287068.457
indonesia,bca,2005-12-06,41903309.9609
indonesia,bca,2005-12-07,43135760.2539
indonesia,bca,2005-12-08,43443890.0391
indonesia,bca,2005-12-09,42519572.168
indonesia,bca,2005-12-12,42519609.2285
indonesia,bca,2005-12-13,43135835.4492
indonesia,bca,2005-12-14,41903383.0078
indonesia,bca,2005-12-15,41903383.0078
indonesia,bca,2005-12-16,41903389.6484
indonesia,bca,2005-12-19,41903389.6484
indonesia,bca,2005-12-20,41903466.0156
indonesia,bca,2005-12-21,41287264.7461
indonesia,bca,2005-12-22,41903529.1016
indonesia,bca,2005-12-23,41595414.917
indonesia,bca,2005-12-27,41287300.7324
indonesia,bca,2005-12-28,41595484.1309
indonesia,bca,2005-12-29,41903598.8281
indonesia,bca,2006-01-02,41903598.8281
indonesia,bca,2006-01-03,42827942.9199
indonesia,bca,2006-01-04,45292860.498
indonesia,bca,2006-01-05,44368516.4063
indonesia,bca,2006-01-06,44368516.4063
indonesia,bca,2006-01-09,44984820.6543
indonesia,bca,2006-01-11,44676801.0254
indonesia,bca,2006-01-12,44368780.0781
indonesia,bca,2006-01-13,44368780.0781
indonesia,bca,2006-01-16,44368924.2188
indonesia,bca,2006-01-17,44060848.584
indonesia,bca,2006-01-18,43136522.4609
indonesia,bca,2006-01-19,44677112.5488
indonesia,bca,2006-01-20,44677112.5488
indonesia,bca,2006-01-23,44060876.5137
indonesia,bca,2006-01-24,44060886.9873
indonesia,bca,2006-01-25,44677123.1689
indonesia,bca,2006-01-26,44369005.0781
indonesia,bca,2006-01-27,44985241.2598
indonesia,bca,2006-01-30,44677123.1689
indonesia,bca,2006-02-01,45293635.6934
indonesia,bca,2006-02-02,44985515.7227
indonesia,bca,2006-02-03,45601889.3555
