countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab
peru,bbva_peru,2008-02-27,2674.679,20056.446500000002,24718.3145,4595.3359,171.852,679.147,0.25304094695257434,1987.189,2674.679,22731.125500000002
peru,bbva_peru,2008-05-27,2605.874,21392.6618,25706.3008,3672.9619,182.2,766.161,0.23780902447396826,1707.765,2605.874,23998.5358
peru,bbva_peru,2008-08-27,3017.468,22657.174199999998,27592.0762,5460.689,184.204,675.165,0.2728281234957381,1917.434,3017.468,25674.6422
peru,bbva_peru,2008-11-27,2410.157,25935.6984,30442.5664,6751.9409,190.001,683.859,0.27783651308237517,2096.711,2410.157,28345.8554
peru,bbva_peru,2009-02-27,4264.128,27349.105,33444.148,6936.571,168.095,878.081,0.19143450319503552,1830.915,4264.128,31613.233
peru,bbva_peru,2009-05-27,8296.225,23265.981,33721.261,5327.879,231.787,840.434,0.275794410982897,2159.055,8296.225,31562.206
peru,bbva_peru,2009-08-27,3932.752,24089.527,30482.724,5222.584,287.821,913.474,0.3150839542231087,2460.445,3932.752,28022.279
peru,bbva_peru,2009-11-27,3828.601,23452.637,29980.619,4608.028,209.065,729.817,0.2864622227215864,2699.381,3828.601,27281.237999999998
peru,bbva_peru,2010-02-27,3451.691,23722.071000000004,30062.574,4867.209,199.096,751.501,0.2649311178561306,2888.812,3451.691,27173.762000000002
peru,bbva_peru,2010-05-27,3424.548,27491.523999999998,33532.738,4431.035,226.019,765.912,0.2950978702514127,2616.666,3424.548,30916.071999999996
peru,bbva_peru,2010-08-27,3909.205,24771.25,31524.355,4183.101,239.322,715.105,0.33466693702323436,2843.9,3909.205,28680.454999999998
peru,bbva_peru,2010-11-27,4374.388,27222.524,34719.589,4615.832,282.522,793.538,0.35602831874465996,3122.677,4374.388,31596.912
peru,bbva_peru,2011-02-27,6883.527,27522.68,37790.321,10055.772,258.446,758.606,0.3406854150903104,3384.114,6883.527,34406.207
peru,bbva_peru,2011-05-27,5723.249,29946.839999999993,38479.304,9225.873,263.146,846.012,0.31104286936828324,2809.215,5723.249,35670.08899999999
peru,bbva_peru,2011-08-27,5576.664,31260.836999999996,39938.799,8175.836,266.843,886.021,0.301170062560594,3101.298,5576.664,36837.501
peru,bbva_peru,2011-11-27,5809.102,34343.841,43541.6,9387.302,284.04,1067.85,0.2659924146649811,3388.657,5809.102,40152.943
peru,bbva_peru,2012-02-27,1985.859,36551.485,42242.407,8534.853,314.959,459.619,0.6852610531766528,3705.063,1985.859,38537.344
peru,bbva_peru,2012-05-27,7369.001,34953.244000000006,45600.775,9557.8,299.717,1009.6,0.29686707606973056,3278.53,7369.001,42322.245
peru,bbva_peru,2012-08-27,8232.176,35493.0,47313.716,9549.682,303.883,1101.263,0.275940442927802,3588.54,8232.176,43725.176
peru,bbva_peru,2012-11-27,9654.331,35558.81100000001,49122.141,11386.562,311.129,1130.233,0.2752786372367468,3908.999,9654.331,45213.14200000001
peru,bbva_peru,2013-02-27,8961.27,36499.595,49689.202,12641.377,330.816,1175.19,0.28150001276389347,4228.337,8961.27,45460.865
peru,bbva_peru,2013-05-27,10146.474,38994.992,53051.177,15152.217,302.756,1134.995,0.2667465495442711,3909.711,10146.474,49141.466
peru,bbva_peru,2013-08-27,12035.752,36129.191,52368.088,10059.341,300.84,1209.246,0.2487831260140616,4203.145,12035.752,48164.943
peru,bbva_peru,2013-11-27,11983.456,38239.48,54759.328,13387.146,338.746,1210.951,0.27973551365827354,4536.392,11983.456,50222.936
peru,bbva_peru,2014-02-27,11700.753,39946.87299999999,56538.437,11824.204,361.96,1254.503,0.2885286045549512,4890.811,11700.753,51647.626
peru,bbva_peru,2014-05-27,11359.762,42102.776,57997.618,12176.341,295.174,1173.376,0.2515596023780953,4535.08,11359.762,53462.538
peru,bbva_peru,2014-08-27,11278.994,40780.384,56924.649,10584.006,327.434,1212.124,0.27013242869541404,4865.271,11278.994,52059.378
peru,bbva_peru,2014-11-27,12358.851,44854.769,62404.267,13033.271,331.864,1207.405,0.274857235144794,5190.647,12358.851,57213.62
