"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"21.06.2006","1.227,19","1.229,29","1.232,63","1.216,10","188,20M","0,11%"
"20.06.2006","1.225,83","1.244,50","1.244,56","1.221,13","201,14M","-2,06%"
"19.06.2006","1.251,67","1.254,59","1.260,22","1.242,20","166,26M","-0,83%"
"16.06.2006","1.262,19","1.246,11","1.264,87","1.245,81","234,04M","3,51%"
"15.06.2006","1.219,40","1.232,72","1.239,86","1.213,09","196,28M","-0,19%"
"14.06.2006","1.221,73","1.194,46","1.230,02","1.192,09","210,75M","1,48%"
"13.06.2006","1.203,86","1.215,55","1.218,39","1.201,60","189,71M","-2,90%"
"12.06.2006","1.239,84","1.229,96","1.239,84","1.219,18","194,88M","0,34%"
"09.06.2006","1.235,65","1.236,80","1.240,05","1.217,76","230,38M","1,02%"
"08.06.2006","1.223,13","1.259,39","1.262,36","1.223,13","272,30M","-3,45%"
"07.06.2006","1.266,84","1.273,07","1.279,27","1.262,87","243,23M","-2,67%"
"05.06.2006","1.301,62","1.315,77","1.315,77","1.295,59","207,50M","-0,57%"
"02.06.2006","1.309,04","1.312,77","1.314,77","1.285,43","248,49M","1,08%"
"01.06.2006","1.295,09","1.308,44","1.319,05","1.294,92","238,05M","-1,72%"
"30.05.2006","1.317,70","1.329,40","1.330,60","1.311,30","219,73M","-0,87%"
"29.05.2006","1.329,22","1.333,59","1.340,33","1.327,53","224,01M","0,51%"
"26.05.2006","1.322,43","1.315,10","1.326,34","1.312,75","235,59M","2,06%"
"25.05.2006","1.295,76","1.333,63","1.333,65","1.295,47","213,56M","-2,82%"
"24.05.2006","1.333,38","1.325,94","1.335,09","1.303,67","249,76M","0,26%"
"23.05.2006","1.329,86","1.323,98","1.334,85","1.314,59","256,20M","-0,65%"
"22.05.2006","1.338,59","1.375,95","1.376,08","1.338,37","244,38M","-2,46%"
"19.05.2006","1.372,29","1.364,18","1.372,29","1.346,31","291,36M","0,52%"
"18.05.2006","1.365,15","1.360,76","1.366,78","1.356,04","355,78M","-2,59%"
"17.05.2006","1.401,47","1.386,93","1.403,68","1.386,93","270,25M","1,40%"
"16.05.2006","1.382,11","1.415,81","1.416,45","1.373,52","285,86M","-2,25%"
"15.05.2006","1.413,98","1.424,58","1.424,58","1.406,88","250,68M","-2,16%"
"12.05.2006","1.445,20","1.448,57","1.454,14","1.429,92","260,78M","-1,33%"
"11.05.2006","1.464,70","1.448,30","1.464,70","1.445,86","273,37M","0,94%"
"10.05.2006","1.451,09","1.449,72","1.455,83","1.441,81","270,62M","0,04%"
"09.05.2006","1.450,44","1.452,01","1.461,20","1.446,80","275,91M","-0,12%"
"08.05.2006","1.452,23","1.459,39","1.461,05","1.449,75","257,20M","0,78%"
"04.05.2006","1.441,02","1.436,60","1.441,46","1.424,72","266,81M","0,41%"
"03.05.2006","1.435,17","1.440,85","1.453,50","1.435,16","301,94M","0,02%"
"02.05.2006","1.434,90","1.419,64","1.435,00","1.408,80","296,68M","1,07%"
"28.04.2006","1.419,73","1.443,63","1.443,63","1.413,70","328,12M","-2,26%"
"27.04.2006","1.452,53","1.455,09","1.458,67","1.446,37","363,52M","0,09%"
"26.04.2006","1.451,22","1.433,38","1.451,22","1.430,74","312,33M","1,40%"
"25.04.2006","1.431,15","1.426,68","1.441,72","1.419,64","313,97M","0,01%"
"24.04.2006","1.430,94","1.448,04","1.448,04","1.425,75","291,17M","-1,40%"
"21.04.2006","1.451,31","1.441,11","1.458,35","1.437,70","381,81M","1,20%"
"20.04.2006","1.434,15","1.439,78","1.445,20","1.430,92","368,82M","-0,26%"
"19.04.2006","1.437,84","1.445,77","1.450,93","1.434,87","409,37M","0,76%"
"18.04.2006","1.427,00","1.415,76","1.432,90","1.415,14","321,90M","0,31%"
"17.04.2006","1.422,63","1.435,16","1.436,65","1.416,92","336,63M","-0,70%"
"14.04.2006","1.432,72","1.410,49","1.434,68","1.405,46","339,44M","1,92%"
"13.04.2006","1.405,72","1.384,03","1.405,72","1.382,55","306,71M","1,60%"
"12.04.2006","1.383,59","1.375,84","1.384,21","1.372,24","294,01M","-0,18%"
"11.04.2006","1.386,08","1.395,27","1.397,46","1.373,25","314,82M","-0,87%"
"10.04.2006","1.398,29","1.394,64","1.402,30","1.391,66","316,16M","-0,29%"
"07.04.2006","1.402,36","1.397,04","1.402,36","1.390,63","336,35M","0,38%"
"06.04.2006","1.397,00","1.397,51","1.406,03","1.388,74","425,05M","0,59%"
"05.04.2006","1.388,77","1.390,27","1.395,64","1.383,39","387,92M","0,23%"
"04.04.2006","1.385,64","1.380,49","1.388,99","1.374,84","392,03M","0,43%"
"03.04.2006","1.379,75","1.362,35","1.381,67","1.361,14","347,09M","1,48%"
"31.03.2006","1.359,60","1.338,50","1.360,13","1.337,35","314,76M","1,60%"
"30.03.2006","1.338,14","1.339,11","1.342,66","1.332,18","294,95M","0,41%"
"29.03.2006","1.332,72","1.319,24","1.337,08","1.314,63","388,50M","0,11%"
"28.03.2006","1.331,31","1.327,66","1.334,12","1.322,12","359,74M","0,07%"
"27.03.2006","1.330,34","1.317,46","1.335,25","1.317,25","323,60M","0,69%"
"24.03.2006","1.321,23","1.311,88","1.321,23","1.302,47","368,50M","0,68%"
"23.03.2006","1.312,26","1.321,40","1.327,42","1.300,44","333,04M","0,19%"
"22.03.2006","1.309,83","1.326,74","1.326,74","1.306,07","306,30M","-2,01%"
"21.03.2006","1.336,65","1.347,30","1.348,20","1.335,45","289,60M","-0,75%"
"20.03.2006","1.346,69","1.339,73","1.350,02","1.335,22","320,75M","0,42%"
"17.03.2006","1.341,12","1.331,38","1.342,83","1.320,54","277,19M","0,38%"
"16.03.2006","1.335,98","1.340,58","1.347,13","1.332,55","314,02M","0,15%"
"15.03.2006","1.333,98","1.337,21","1.342,44","1.332,53","356,09M","0,58%"
"14.03.2006","1.326,30","1.339,69","1.340,35","1.316,47","348,69M","-0,90%"
"13.03.2006","1.338,28","1.332,28","1.338,50","1.328,56","317,90M","1,38%"
"10.03.2006","1.320,07","1.315,13","1.328,72","1.308,74","282,77M","0,68%"
"09.03.2006","1.311,21","1.313,75","1.324,21","1.310,58","278,39M","-0,22%"
"08.03.2006","1.314,05","1.303,58","1.322,51","1.296,78","316,69M","-0,20%"
"07.03.2006","1.316,67","1.336,47","1.336,47","1.314,27","297,28M","-2,09%"
"06.03.2006","1.344,76","1.332,71","1.344,77","1.324,39","300,00M","1,19%"
"03.03.2006","1.328,95","1.365,35","1.367,17","1.325,59","339,82M","-2,83%"
"02.03.2006","1.367,70","1.377,46","1.379,30","1.367,68","405,52M","-0,28%"
"28.02.2006","1.371,59","1.377,44","1.379,71","1.363,93","296,10M","-0,24%"
"27.02.2006","1.374,88","1.365,41","1.374,89","1.360,46","302,26M","0,66%"
"24.02.2006","1.365,82","1.363,73","1.366,71","1.352,76","329,36M","0,34%"
"23.02.2006","1.361,23","1.348,51","1.362,03","1.346,69","341,97M","1,54%"
"22.02.2006","1.340,58","1.344,90","1.356,76","1.324,40","363,83M","-0,44%"
"21.02.2006","1.346,49","1.350,45","1.352,17","1.339,20","385,04M","-0,13%"
"20.02.2006","1.348,25","1.336,01","1.357,73","1.329,45","385,42M","1,16%"
"17.02.2006","1.332,73","1.325,49","1.333,83","1.315,25","283,77M","1,40%"
"16.02.2006","1.314,32","1.308,00","1.320,10","1.299,73","312,83M","0,80%"
"15.02.2006","1.303,84","1.342,28","1.342,40","1.300,76","420,00M","-1,83%"
"14.02.2006","1.328,21","1.315,14","1.330,05","1.303,19","286,70M","0,56%"
"13.02.2006","1.320,79","1.338,70","1.338,96","1.310,37","351,46M","-1,08%"
"10.02.2006","1.335,23","1.328,41","1.338,33","1.314,94","356,36M","1,03%"
"09.02.2006","1.321,66","1.326,87","1.329,46","1.313,82","348,01M","0,81%"
"08.02.2006","1.310,99","1.325,68","1.344,38","1.308,87","357,00M","-1,60%"
"07.02.2006","1.332,28","1.340,84","1.348,24","1.329,60","349,79M","-0,70%"
"06.02.2006","1.341,64","1.326,23","1.342,21","1.307,77","378,54M","0,61%"
"03.02.2006","1.333,50","1.357,17","1.362,37","1.330,68","444,56M","-2,98%"
"02.02.2006","1.374,44","1.387,50","1.389,55","1.357,71","449,62M","-0,11%"
"01.02.2006","1.375,97","1.390,43","1.398,19","1.366,56","469,70M","-1,70%"
"31.01.2006","1.399,83","1.391,51","1.403,30","1.381,75","406,45M","1,10%"
"27.01.2006","1.384,56","1.369,00","1.384,56","1.363,12","469,54M","2,35%"
"26.01.2006","1.352,75","1.349,48","1.352,84","1.329,65","367,82M","0,76%"
"25.01.2006","1.342,59","1.339,36","1.353,32","1.335,80","510,69M","1,19%"
"24.01.2006","1.326,83","1.307,36","1.328,32","1.292,84","540,14M","2,27%"
"23.01.2006","1.297,43","1.307,40","1.327,26","1.285,63","534,80M","-2,06%"
"20.01.2006","1.324,78","1.368,85","1.377,59","1.321,96","528,40M","-2,64%"
"19.01.2006","1.360,64","1.357,32","1.367,53","1.347,97","408,11M","0,57%"
"18.01.2006","1.352,91","1.378,73","1.379,46","1.333,75","567,08M","-2,64%"
"17.01.2006","1.389,58","1.423,76","1.426,21","1.389,51","473,74M","-2,27%"
"16.01.2006","1.421,79","1.423,08","1.425,05","1.409,53","402,10M","0,39%"
"13.01.2006","1.416,28","1.397,15","1.416,28","1.388,15","418,90M","0,98%"
"12.01.2006","1.402,58","1.399,64","1.411,82","1.399,04","447,86M","0,61%"
"11.01.2006","1.394,09","1.394,65","1.400,30","1.384,27","534,60M","-0,16%"
"10.01.2006","1.396,29","1.413,14","1.417,84","1.388,70","476,50M","-0,85%"
"09.01.2006","1.408,33","1.421,90","1.421,90","1.405,05","531,48M","-0,31%"
"06.01.2006","1.412,78","1.399,23","1.412,79","1.395,26","587,87M","1,24%"
"05.01.2006","1.395,51","1.405,31","1.405,31","1.378,96","538,07M","-0,47%"
"04.01.2006","1.402,11","1.408,19","1.412,15","1.400,08","527,99M","0,52%"
"03.01.2006","1.394,87","1.393,14","1.394,92","1.376,17","541,28M","0,40%"
"02.01.2006","1.389,27","1.383,32","1.389,27","1.370,61","396,30M","0,72%"
"29.12.2005","1.379,37","1.371,86","1.383,14","1.370,38","445,93M","0,82%"
"28.12.2005","1.368,16","1.357,29","1.369,42","1.353,24","368,81M","-0,39%"
"27.12.2005","1.373,55","1.371,35","1.376,77","1.370,03","423,77M","0,44%"
"26.12.2005","1.367,57","1.363,81","1.371,63","1.362,31","382,13M","0,59%"
"23.12.2005","1.359,53","1.358,51","1.360,00","1.347,14","418,65M","0,64%"
"22.12.2005","1.350,87","1.361,35","1.364,48","1.342,08","532,94M","-0,24%"
"21.12.2005","1.354,16","1.345,09","1.356,39","1.343,46","498,14M","0,98%"
"20.12.2005","1.341,00","1.333,07","1.344,31","1.331,56","523,43M","0,12%"
"19.12.2005","1.339,40","1.325,61","1.339,48","1.320,88","514,00M","1,39%"
"16.12.2005","1.321,04","1.322,40","1.330,46","1.314,52","621,72M","-1,24%"
"15.12.2005","1.337,68","1.338,16","1.343,05","1.326,01","688,58M","0,26%"
"14.12.2005","1.334,27","1.346,52","1.349,87","1.325,76","466,02M","-0,17%"
"13.12.2005","1.336,48","1.337,25","1.339,69","1.328,24","484,88M","0,24%"
"12.12.2005","1.333,23","1.321,07","1.337,82","1.321,07","462,72M","1,20%"
"09.12.2005","1.317,42","1.319,01","1.332,64","1.313,33","436,78M","-0,51%"
"08.12.2005","1.324,20","1.321,51","1.328,64","1.310,34","512,04M","-0,04%"
"07.12.2005","1.324,75","1.319,96","1.328,95","1.314,36","542,81M","0,28%"
"06.12.2005","1.321,06","1.311,90","1.324,22","1.304,88","534,92M","0,45%"
"05.12.2005","1.315,15","1.312,56","1.315,41","1.306,43","440,62M","0,38%"
"02.12.2005","1.310,12","1.318,94","1.319,28","1.309,86","565,15M","0,32%"
"01.12.2005","1.305,98","1.295,56","1.306,02","1.288,98","465,43M","0,66%"
"30.11.2005","1.297,44","1.283,58","1.300,88","1.283,47","493,10M","1,41%"
"29.11.2005","1.279,38","1.286,11","1.295,08","1.271,91","512,45M","-1,11%"
"28.11.2005","1.293,74","1.297,35","1.298,83","1.287,90","469,72M","0,04%"
"25.11.2005","1.293,22","1.294,79","1.298,25","1.285,24","527,89M","0,12%"
"24.11.2005","1.291,71","1.290,35","1.297,96","1.281,37","556,56M","0,76%"
"23.11.2005","1.282,02","1.251,90","1.283,57","1.250,47","575,41M","3,01%"
"22.11.2005","1.244,50","1.266,23","1.266,23","1.241,27","502,49M","-1,92%"
"21.11.2005","1.268,80","1.276,26","1.277,85","1.259,09","452,36M","-0,27%"
"18.11.2005","1.272,25","1.277,36","1.281,18","1.263,90","559,62M","0,23%"
"17.11.2005","1.269,35","1.266,47","1.272,80","1.259,92","489,65M","0,17%"
"16.11.2005","1.267,16","1.248,34","1.267,20","1.245,90","555,80M","1,06%"
"15.11.2005","1.253,86","1.254,92","1.257,55","1.236,82","434,00M","-0,30%"
"14.11.2005","1.257,63","1.260,28","1.262,24","1.253,67","458,06M","0,12%"
"11.11.2005","1.256,12","1.246,71","1.257,25","1.246,71","586,76M","1,76%"
"10.11.2005","1.234,43","1.226,78","1.235,08","1.224,77","456,47M","0,56%"
"09.11.2005","1.227,59","1.224,53","1.238,73","1.218,98","393,73M","0,07%"
"08.11.2005","1.226,71","1.219,78","1.226,72","1.215,00","411,85M","0,68%"
"07.11.2005","1.218,47","1.226,96","1.227,06","1.205,48","345,06M","-0,29%"
"04.11.2005","1.221,98","1.223,37","1.229,17","1.215,03","400,04M","0,33%"
"03.11.2005","1.217,97","1.220,51","1.220,69","1.211,92","382,07M","0,79%"
"02.11.2005","1.208,38","1.195,01","1.208,66","1.191,19","328,62M","1,63%"
"01.11.2005","1.188,95","1.165,77","1.191,29","1.165,31","427,22M","2,66%"
"31.10.2005","1.158,11","1.152,95","1.159,67","1.143,20","320,46M","1,52%"
"28.10.2005","1.140,72","1.148,88","1.149,35","1.137,23","341,22M","-2,20%"
"27.10.2005","1.166,36","1.174,95","1.185,70","1.165,19","445,81M","-1,07%"
"26.10.2005","1.179,00","1.184,60","1.186,22","1.170,97","405,83M","-0,19%"
"25.10.2005","1.181,28","1.199,68","1.204,34","1.178,59","447,70M","-0,28%"
"24.10.2005","1.184,60","1.188,86","1.193,08","1.176,33","426,32M","0,09%"
"21.10.2005","1.183,48","1.146,71","1.183,49","1.144,78","532,27M","1,83%"
"20.10.2005","1.162,23","1.169,85","1.173,68","1.157,67","510,90M","0,79%"
"19.10.2005","1.153,13","1.174,69","1.174,69","1.147,90","564,44M","-2,79%"
"18.10.2005","1.186,22","1.182,02","1.191,91","1.180,45","524,46M","0,84%"
"17.10.2005","1.176,36","1.195,62","1.199,91","1.170,90","482,11M","-1,16%"
"14.10.2005","1.190,17","1.202,33","1.207,24","1.177,68","576,23M","-0,27%"
"13.10.2005","1.193,44","1.206,25","1.208,00","1.186,30","615,05M","-1,94%"
"12.10.2005","1.217,06","1.243,23","1.245,85","1.214,95","598,66M","-2,19%"
"11.10.2005","1.244,27","1.221,68","1.244,27","1.218,45","504,00M","1,39%"
"10.10.2005","1.227,18","1.210,11","1.228,44","1.209,37","443,57M","2,18%"
"07.10.2005","1.201,01","1.195,29","1.215,25","1.193,74","498,30M","-0,12%"
"06.10.2005","1.202,49","1.213,43","1.214,60","1.198,46","512,65M","-2,03%"
"05.10.2005","1.227,40","1.242,49","1.246,41","1.222,57","514,78M","-1,24%"
"04.10.2005","1.242,78","1.228,03","1.244,37","1.228,03","439,36M","1,78%"
"30.09.2005","1.221,01","1.237,75","1.238,72","1.217,70","403,06M","-0,83%"
"29.09.2005","1.231,22","1.230,64","1.232,98","1.220,21","422,84M","0,22%"
"28.09.2005","1.228,57","1.212,49","1.228,57","1.209,57","470,38M","1,57%"
"27.09.2005","1.209,63","1.209,77","1.211,90","1.200,73","488,10M","0,27%"
"26.09.2005","1.206,41","1.181,94","1.206,41","1.181,94","400,04M","2,60%"
"23.09.2005","1.175,88","1.198,89","1.199,77","1.175,83","445,85M","-2,01%"
"22.09.2005","1.199,97","1.190,69","1.200,23","1.187,43","485,73M","0,28%"
"21.09.2005","1.196,67","1.187,95","1.199,91","1.185,62","503,45M","0,48%"
"20.09.2005","1.190,93","1.192,11","1.192,25","1.179,27","422,27M","1,43%"
"16.09.2005","1.174,13","1.172,42","1.176,06","1.164,13","385,98M","0,39%"
"15.09.2005","1.169,59","1.164,10","1.178,61","1.160,46","516,64M","-0,10%"
"14.09.2005","1.170,77","1.154,73","1.170,77","1.152,61","532,40M","1,09%"
"13.09.2005","1.158,12","1.160,27","1.166,22","1.150,76","379,76M","-0,02%"
"12.09.2005","1.158,36","1.158,09","1.166,80","1.156,69","487,84M","0,51%"
"09.09.2005","1.152,50","1.145,48","1.152,51","1.139,14","373,87M","0,63%"
"08.09.2005","1.145,26","1.152,68","1.153,63","1.135,78","464,47M","0,20%"
"07.09.2005","1.142,99","1.136,25","1.143,00","1.132,82","414,59M","1,81%"
"06.09.2005","1.122,65","1.120,11","1.135,53","1.119,22","494,88M","0,73%"
"05.09.2005","1.114,50","1.120,32","1.121,84","1.111,95","337,24M","-0,12%"
"02.09.2005","1.115,83","1.110,11","1.118,87","1.108,95","362,13M","0,86%"
"01.09.2005","1.106,37","1.093,47","1.106,37","1.092,14","401,78M","2,13%"
"31.08.2005","1.083,33","1.068,89","1.085,14","1.067,30","344,65M","1,00%"
"30.08.2005","1.072,61","1.074,63","1.078,42","1.055,54","331,64M","0,89%"
"29.08.2005","1.063,16","1.068,14","1.073,37","1.059,21","369,43M","-2,15%"
"26.08.2005","1.086,55","1.097,55","1.103,74","1.086,53","385,56M","-0,98%"
"25.08.2005","1.097,29","1.085,54","1.104,25","1.079,14","337,86M","0,28%"
"24.08.2005","1.094,21","1.111,90","1.111,91","1.088,74","339,74M","-1,94%"
"23.08.2005","1.115,84","1.118,17","1.121,89","1.108,59","367,01M","-0,08%"
"22.08.2005","1.116,68","1.095,24","1.116,68","1.091,76","383,45M","2,46%"
"19.08.2005","1.089,88","1.088,15","1.092,58","1.078,53","398,08M","-0,26%"
"18.08.2005","1.092,71","1.115,49","1.115,82","1.092,37","439,40M","-1,85%"
"17.08.2005","1.113,25","1.107,27","1.114,42","1.100,68","452,67M","-0,33%"
"16.08.2005","1.116,93","1.131,72","1.137,46","1.115,85","407,79M","-1,18%"
"12.08.2005","1.130,22","1.127,39","1.131,97","1.120,39","409,33M","0,57%"
"11.08.2005","1.123,77","1.104,69","1.123,77","1.104,35","438,88M","1,71%"
"10.08.2005","1.104,86","1.103,61","1.114,40","1.100,20","448,55M","0,46%"
"09.08.2005","1.099,77","1.082,76","1.099,79","1.079,53","462,13M","1,21%"
"08.08.2005","1.086,64","1.081,69","1.088,52","1.079,63","390,22M","-0,25%"
"05.08.2005","1.089,36","1.098,56","1.101,15","1.084,23","556,85M","-1,98%"
"04.08.2005","1.111,39","1.119,76","1.122,46","1.105,10","679,08M","-0,51%"
"03.08.2005","1.117,11","1.126,92","1.129,92","1.116,95","656,49M","-0,15%"
"02.08.2005","1.118,83","1.117,21","1.118,85","1.110,31","565,87M","0,26%"
"01.08.2005","1.115,98","1.113,90","1.116,75","1.107,78","501,12M","0,42%"
"29.07.2005","1.111,29","1.113,43","1.113,43","1.101,37","546,00M","0,59%"
"28.07.2005","1.104,72","1.101,84","1.106,44","1.097,38","651,33M","1,07%"
"27.07.2005","1.093,03","1.092,91","1.098,67","1.084,12","630,53M","0,22%"
"26.07.2005","1.090,60","1.089,96","1.094,82","1.085,87","695,01M","0,08%"
"25.07.2005","1.089,70","1.075,50","1.089,96","1.073,66","637,55M","1,44%"
"22.07.2005","1.074,22","1.067,50","1.076,70","1.063,12","684,90M","-0,04%"
"21.07.2005","1.074,65","1.083,55","1.086,00","1.068,49","701,78M","0,02%"
"20.07.2005","1.074,40","1.077,29","1.086,95","1.068,65","967,84M","-0,10%"
"19.07.2005","1.075,48","1.062,32","1.075,51","1.062,15","547,71M","1,23%"
"18.07.2005","1.062,43","1.061,71","1.068,51","1.057,03","500,56M","0,27%"
"15.07.2005","1.059,60","1.065,09","1.066,97","1.057,49","567,77M","-0,22%"
"14.07.2005","1.061,93","1.056,00","1.064,92","1.052,52","599,04M","1,12%"
"13.07.2005","1.050,16","1.047,53","1.050,78","1.042,19","744,62M","0,60%"
"12.07.2005","1.043,88","1.048,44","1.051,28","1.042,67","781,36M","0,33%"
"11.07.2005","1.040,43","1.034,59","1.043,18","1.033,28","770,52M","1,81%"
"08.07.2005","1.021,95","1.027,09","1.029,37","1.020,45","614,16M","-0,47%"
"07.07.2005","1.026,82","1.015,76","1.029,20","1.014,86","677,41M","0,77%"
"06.07.2005","1.019,01","1.023,77","1.025,24","1.015,94","687,97M","0,02%"
"05.07.2005","1.018,81","1.023,32","1.025,25","1.017,27","568,71M","-0,28%"
"04.07.2005","1.021,71","1.022,67","1.024,05","1.018,54","552,72M","0,36%"
"01.07.2005","1.018,02","1.003,56","1.018,04","1.002,38","494,73M","0,98%"
"30.06.2005","1.008,16","997,59","1.009,96","997,59","507,09M","0,91%"
"29.06.2005","999,08","1.000,27","1.006,19","994,29","408,26M","0,44%"
"28.06.2005","994,74","989,54","995,45","987,78","430,65M","0,37%"
"27.06.2005","991,11","996,73","997,71","985,93","401,82M","-1,13%"
"24.06.2005","1.002,43","1.001,62","1.007,95","995,55","406,14M","-0,83%"
"23.06.2005","1.010,80","1.002,24","1.010,91","1.001,13","449,22M","0,86%"
"22.06.2005","1.002,15","988,46","1.003,34","986,64","534,74M","1,23%"
"21.06.2005","989,99","992,25","997,80","986,61","408,25M","-0,47%"
"20.06.2005","994,65","1.003,80","1.004,21","991,47","367,18M","-0,90%"
"17.06.2005","1.003,68","1.006,65","1.007,20","997,44","451,30M","0,05%"
"16.06.2005","1.003,14","1.000,71","1.006,32","999,53","475,06M","0,12%"
"15.06.2005","1.001,94","984,58","1.001,94","981,95","402,70M","1,85%"
"14.06.2005","983,75","989,65","994,07","982,59","345,84M","-0,68%"
"13.06.2005","990,49","993,14","999,36","989,76","405,79M","-0,03%"
"10.06.2005","990,79","987,02","994,90","983,76","517,84M","0,33%"
"09.06.2005","987,58","972,75","987,58","970,97","453,83M","1,16%"
"08.06.2005","976,22","968,44","977,55","968,36","340,33M","0,55%"
"07.06.2005","970,88","975,39","975,39","968,28","317,56M","-0,53%"
"03.06.2005","976,09","972,72","976,09","970,01","322,97M","0,54%"
"02.06.2005","970,88","976,97","979,36","970,88","312,31M","0,14%"
"01.06.2005","969,51","964,08","972,56","963,78","256,65M","-0,07%"
"31.05.2005","970,21","968,78","972,17","960,39","252,37M","0,12%"
"30.05.2005","969,04","962,25","969,04","959,98","299,30M","0,85%"
"27.05.2005","960,91","953,80","962,90","950,74","303,15M","1,80%"
"26.05.2005","943,91","940,71","943,94","938,88","264,52M","0,28%"
"25.05.2005","941,30","951,37","955,74","939,65","279,81M","-1,08%"
"24.05.2005","951,61","954,92","955,71","947,59","321,24M","0,06%"
"23.05.2005","951,05","955,05","955,05","946,80","315,72M","-0,12%"
"20.05.2005","952,19","954,66","956,06","948,38","341,24M","0,01%"
"19.05.2005","952,09","941,31","952,74","941,31","366,59M","2,34%"
"18.05.2005","930,36","935,18","937,00","926,97","333,35M","0,35%"
"17.05.2005","927,16","938,27","940,80","921,77","288,22M","-0,20%"
"16.05.2005","929,04","925,41","935,53","925,05","405,54M","0,63%"
"13.05.2005","923,19","918,77","925,08","910,72","295,68M","0,21%"
"12.05.2005","921,21","923,26","928,87","921,21","307,79M","-0,24%"
"11.05.2005","923,38","927,31","928,43","921,01","268,61M","-1,17%"
"10.05.2005","934,28","939,18","941,45","933,56","347,69M","-0,10%"
"09.05.2005","935,20","942,01","942,32","926,48","362,54M","-0,60%"
"06.05.2005","940,85","933,38","942,67","933,24","314,70M","1,24%"
"04.05.2005","929,35","916,29","931,19","916,29","330,70M","1,70%"
"03.05.2005","913,82","920,94","923,53","911,14","373,03M","-0,50%"
"02.05.2005","918,42","916,48","918,45","912,43","298,91M","0,78%"
"29.04.2005","911,30","907,63","914,25","902,88","335,61M","-0,70%"
"28.04.2005","917,73","931,34","931,96","917,71","369,84M","-1,34%"
"27.04.2005","930,16","936,34","936,37","924,44","398,22M","-1,51%"
"26.04.2005","944,46","947,31","949,33","944,30","429,94M","-0,18%"
"25.04.2005","946,17","936,25","946,87","932,76","387,34M","0,57%"
"22.04.2005","940,79","952,80","952,96","940,78","438,26M","0,18%"
"21.04.2005","939,14","925,17","941,63","916,74","443,31M","0,19%"
"20.04.2005","937,36","940,36","948,73","930,06","410,51M","0,53%"
"19.04.2005","932,45","931,60","936,70","928,77","360,81M","0,81%"
"18.04.2005","925,00","930,85","934,37","917,41","367,62M","-2,35%"
"15.04.2005","947,22","954,61","955,38","940,04","378,26M","-0,70%"
"14.04.2005","953,92","973,40","973,86","953,92","419,60M","-2,79%"
"13.04.2005","981,31","985,82","986,82","979,31","438,08M","-0,05%"
"12.04.2005","981,79","982,44","985,99","979,73","477,50M","-0,42%"
"11.04.2005","985,94","988,21","988,50","981,74","411,84M","-0,63%"
"08.04.2005","992,17","995,87","996,90","989,56","489,90M","0,33%"
"07.04.2005","988,90","991,36","993,03","985,87","571,33M","0,09%"
"06.04.2005","988,00","985,65","990,34","975,28","473,79M","0,56%"
"04.04.2005","982,50","981,00","984,09","976,28","458,76M","0,06%"
"01.04.2005","981,90","963,78","982,49","963,57","480,86M","1,68%"
"31.03.2005","965,68","969,85","970,38","961,54","435,28M","1,07%"
"30.03.2005","955,45","952,40","957,08","946,41","442,96M","-0,37%"
"29.03.2005","958,96","977,98","978,47","956,34","524,50M","-1,92%"
"28.03.2005","977,70","969,48","981,54","969,48","607,95M","1,28%"
"25.03.2005","965,30","960,65","965,42","956,45","594,11M","0,94%"
"24.03.2005","956,33","970,29","972,85","949,98","542,36M","-1,08%"
"23.03.2005","966,81","974,22","980,65","964,08","519,68M","-1,39%"
"22.03.2005","980,41","978,09","986,15","972,94","520,61M","0,12%"
"21.03.2005","979,27","979,31","986,88","968,95","530,88M","-0,05%"
"18.03.2005","979,72","981,13","988,37","977,29","664,84M","-0,03%"
"17.03.2005","980,05","983,52","988,37","972,90","745,03M","-1,32%"
"16.03.2005","993,13","990,54","997,57","982,22","669,65M","0,00%"
"15.03.2005","993,13","1.024,08","1.024,34","992,46","741,33M","-2,60%"
"14.03.2005","1.019,69","1.018,33","1.021,30","1.015,17","550,42M","-0,30%"
"11.03.2005","1.022,79","1.006,50","1.022,79","1.006,50","699,41M","2,42%"
"10.03.2005","998,66","1.007,21","1.012,81","998,66","591,34M","-1,00%"
"09.03.2005","1.008,79","996,86","1.008,79","990,44","532,63M","0,85%"
"08.03.2005","1.000,28","1.010,62","1.012,40","995,92","588,66M","-0,72%"
"07.03.2005","1.007,50","1.021,63","1.025,08","998,89","599,49M","-0,54%"
"04.03.2005","1.012,96","1.013,79","1.016,18","1.007,68","587,26M","0,20%"
"03.03.2005","1.010,92","1.008,22","1.015,28","999,86","615,90M","0,34%"
"02.03.2005","1.007,48","1.015,16","1.015,51","1.003,11","721,28M","-0,38%"
"28.02.2005","1.011,36","1.003,65","1.011,65","999,10","534,15M","1,45%"
"25.02.2005","996,95","994,01","1.000,26","990,20","531,40M","1,00%"
"24.02.2005","987,10","972,95","989,27","971,54","581,34M","1,93%"
"23.02.2005","968,43","968,16","971,71","963,90","483,57M","-0,96%"
"22.02.2005","977,80","988,63","990,62","975,57","631,04M","-1,10%"
"21.02.2005","988,71","992,46","992,46","982,96","629,09M","0,47%"
"18.02.2005","984,10","969,13","984,10","967,04","543,69M","1,19%"
"17.02.2005","972,56","972,90","974,77","968,53","511,74M","0,10%"
