quarter,fx_vol
2004Q1,0.027969387886128683
2004Q2,0.03331418718479323
2004Q3,0.02045059566363681
2004Q4,0.03554686043547113
2005Q1,0.03873007268668168
2005Q2,0.032509482410884825
2005Q3,0.03811614673857889
2005Q4,0.025674803863975942
2006Q1,0.03892606527656412
2006Q2,0.037405200522880634
2006Q3,0.023955821107508882
2006Q4,0.028694523372031166
2007Q1,0.021544823009066297
2007Q2,0.017403480573184683
2007Q3,0.02482225535052842
2007Q4,0.026542479993241466
2008Q1,0.05269562347154363
2008Q2,0.04640279096855153
2008Q3,0.09800382819009226
2008Q4,0.24401216095345027
2009Q1,0.11978246456353266
2009Q2,0.08827000613578626
2009Q3,0.0521039407128178
2009Q4,0.04230671004817775
2010Q1,0.047018236380040386
2010Q2,0.10108681105499288
2010Q3,0.04162059957583964
2010Q4,0.0554565283884624
2011Q1,0.03777804846312707
2011Q2,0.03853532226791346
2011Q3,0.06101318878440467
2011Q4,0.0613842054631002
2012Q1,0.032895774344715425
2012Q2,0.0343189389730754
2012Q3,0.02777695908524918
2012Q4,0.016470624935593224
2013Q1,0.038731087853318455
2013Q2,0.04154610619451528
2013Q3,0.03582116720010004
2013Q4,0.020889677481212388
2014Q1,0.03501233546140078
2014Q2,0.022965997040186484
2014Q3,0.030589167965141228
2014Q4,0.0399767417974801
2015Q1,0.04490003904937842
2015Q2,0.039456585020140045
2015Q3,0.047661054466459525
2015Q4,0.0453653295906874
2016Q1,0.05158071422649764
2016Q2,0.056772962160739945
2016Q3,0.052471413746508586
2016Q4,0.03856388489841607
2017Q1,0.05009466087803987
2017Q2,0.035710491581763926
2017Q3,0.034365543297479643
2017Q4,0.028427090164743943
2018Q1,0.03921657404471465
2018Q2,0.03767140478631518
2018Q3,0.03157203301186507
2018Q4,0.03963590710543672
2019Q1,0.025054774358034493
2019Q2,0.032380748295311144
2019Q3,0.033839874506964185
2019Q4,0.0312739306681263
2020Q1,0.07269867398260157
2020Q2,0.04297206923983358
2020Q3,0.025285095389341313
2020Q4,0.031958012848612896
2021Q1,0.03459736257226106
2021Q2,0.03202278673093356
2021Q3,0.031438783062078514
2021Q4,0.02720673842478278
2022Q1,0.03739673591760785
2022Q2,0.047274012512126894
2022Q3,0.04707941271664299
2022Q4,0.07370065347998353
2023Q1,0.05986770479114116
2023Q2,0.043486668752389004
2023Q3,0.039155763324307494
2023Q4,0.0584984966430084
2024Q1,0.035791580462313406
2024Q2,0.039683056270877835
2024Q3,0.037452668086829864
2024Q4,0.04201677666633928
2025Q1,0.0387446930271356
2025Q2,0.06110032382764003
2025Q3,0.03330297594392545
2025Q4,0.04199929148908073
2026Q1,0.05897431991548699
2026Q2,0.059493949111249764
2026Q3,0.04405463788361037
