"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"30.08.2011","16.676,75","16.585,10","16.714,70","16.443,35","15,19M","1,59%"
"29.08.2011","16.416,33","16.080,74","16.462,03","16.068,73","11,14M","3,58%"
"26.08.2011","15.848,83","16.155,55","16.256,38","15.765,53","14,10M","-1,84%"
"25.08.2011","16.146,33","16.338,14","16.373,84","16.104,34","12,16M","-0,85%"
"24.08.2011","16.284,98","16.490,78","16.533,22","16.253,78","13,68M","-1,29%"
"23.08.2011","16.498,47","16.446,85","16.549,21","16.213,18","11,37M","0,96%"
"22.08.2011","16.341,70","16.155,99","16.370,46","16.046,48","11,69M","1,24%"
"19.08.2011","16.141,67","16.237,78","16.287,72","15.987,77","16,38M","-1,99%"
"18.08.2011","16.469,79","16.910,27","16.916,81","16.433,31","14,69M","-2,20%"
"17.08.2011","16.840,80","16.782,24","17.000,38","16.708,98","14,94M","0,66%"
"16.08.2011","16.730,94","17.015,99","17.035,49","16.673,52","12,65M","-0,65%"
"12.08.2011","16.839,63","17.246,88","17.246,88","16.784,56","13,35M","-1,29%"
"11.08.2011","17.059,40","17.056,61","17.207,82","17.012,95","9,50M","-0,42%"
"10.08.2011","17.130,51","17.244,71","17.256,46","17.022,25","15,58M","1,62%"
"09.08.2011","16.857,91","16.517,87","17.135,04","16.432,00","23,75M","-0,78%"
"08.08.2011","16.990,18","16.907,57","17.247,87","16.759,45","19,96M","-1,82%"
"05.08.2011","17.305,87","17.350,37","17.358,18","16.990,91","20,41M","-2,19%"
"04.08.2011","17.693,18","17.983,86","18.032,55","17.664,73","10,98M","-1,38%"
"03.08.2011","17.940,55","17.970,19","18.005,76","17.859,50","13,43M","-0,94%"
"02.08.2011","18.109,89","18.283,55","18.283,55","18.037,87","11,07M","-1,12%"
"01.08.2011","18.314,33","18.352,23","18.440,07","18.219,25","9,62M","0,64%"
"29.07.2011","18.197,20","18.194,15","18.334,27","18.131,86","16,10M","-0,07%"
"28.07.2011","18.209,52","18.300,55","18.327,85","18.188,88","12,23M","-1,21%"
"27.07.2011","18.432,25","18.571,15","18.578,55","18.358,76","14,16M","-0,46%"
"26.07.2011","18.518,22","18.898,19","18.944,60","18.481,63","15,53M","-1,87%"
"25.07.2011","18.871,29","18.753,35","18.932,27","18.670,84","22,82M","0,80%"
"22.07.2011","18.722,30","18.565,04","18.747,06","18.533,43","14,88M","1,55%"
"21.07.2011","18.436,19","18.514,65","18.566,99","18.415,36","8,03M","-0,36%"
"20.07.2011","18.502,38","18.756,31","18.765,60","18.473,90","9,82M","-0,81%"
"19.07.2011","18.653,87","18.521,38","18.690,42","18.481,83","8,38M","0,79%"
"18.07.2011","18.507,04","18.592,19","18.622,56","18.469,53","9,03M","-0,30%"
"15.07.2011","18.561,92","18.694,19","18.936,43","18.513,22","6,83M","-0,30%"
"14.07.2011","18.618,20","18.563,69","18.803,05","18.449,23","11,74M","0,12%"
"13.07.2011","18.596,02","18.468,82","18.626,41","18.465,40","9,71M","1,00%"
"12.07.2011","18.411,62","18.534,11","18.589,19","18.326,42","10,59M","-1,65%"
"11.07.2011","18.721,39","18.823,19","18.843,97","18.679,49","9,11M","-0,72%"
"08.07.2011","18.858,04","19.084,06","19.131,70","18.817,71","12,23M","-1,15%"
"07.07.2011","19.078,30","18.776,62","19.097,78","18.767,25","11,44M","1,88%"
"06.07.2011","18.726,97","18.730,29","18.823,45","18.682,60","8,43M","-0,09%"
"05.07.2011","18.744,56","18.837,88","18.837,88","18.694,05","12,21M","-0,37%"
"04.07.2011","18.814,48","18.896,24","18.942,42","18.781,88","12,24M","0,28%"
"01.07.2011","18.762,80","18.974,96","19.031,38","18.713,07","14,00M","-0,44%"
"30.06.2011","18.845,87","18.741,10","18.873,39","18.723,14","11,43M","0,81%"
"29.06.2011","18.693,86","18.552,19","18.715,39","18.552,19","13,72M","1,09%"
"28.06.2011","18.492,45","18.493,59","18.527,45","18.323,44","11,37M","0,43%"
"27.06.2011","18.412,41","18.132,70","18.494,11","18.132,70","13,44M","0,94%"
"24.06.2011","18.240,68","17.804,94","18.268,95","17.804,94","14,71M","2,89%"
"23.06.2011","17.727,49","17.526,92","17.754,55","17.482,21","11,31M","1,01%"
"22.06.2011","17.550,63","17.659,37","17.678,86","17.492,19","9,65M","-0,06%"
"21.06.2011","17.560,30","17.574,37","17.714,88","17.504,27","11,44M","0,31%"
"20.06.2011","17.506,63","17.925,17","17.925,17","17.314,38","12,88M","-2,04%"
"17.06.2011","17.870,53","18.060,17","18.064,76","17.844,09","10,87M","-0,64%"
"16.06.2011","17.985,88","18.060,11","18.155,10","17.958,94","10,60M","-0,81%"
"15.06.2011","18.132,24","18.298,59","18.308,69","18.111,21","9,69M","-0,96%"
"14.06.2011","18.308,66","18.276,78","18.380,19","18.261,11","26,75M","0,23%"
"13.06.2011","18.266,03","18.242,25","18.313,21","18.120,76","10,35M","-0,01%"
"10.06.2011","18.268,54","18.390,41","18.399,02","18.182,90","9,59M","-0,63%"
"09.06.2011","18.384,90","18.394,57","18.449,64","18.327,01","10,00M","-0,05%"
"08.06.2011","18.394,29","18.448,40","18.505,10","18.365,94","10,76M","-0,55%"
"07.06.2011","18.495,62","18.355,30","18.545,95","18.351,24","9,96M","0,41%"
"06.06.2011","18.420,11","18.344,27","18.458,63","18.258,42","8,89M","0,24%"
"03.06.2011","18.376,48","18.554,40","18.672,65","18.345,85","14,46M","-0,64%"
"02.06.2011","18.494,18","18.425,85","18.540,67","18.390,57","15,48M","-0,62%"
"01.06.2011","18.608,81","18.527,12","18.636,12","18.514,66","12,68M","0,57%"
"31.05.2011","18.503,28","18.266,61","18.526,80","18.266,61","14,57M","1,49%"
"30.05.2011","18.232,06","18.319,74","18.380,17","18.199,52","11,52M","-0,19%"
"27.05.2011","18.266,10","18.105,61","18.298,64","18.087,16","12,72M","1,23%"
"26.05.2011","18.044,64","17.917,11","18.072,61","17.862,88","12,55M","1,11%"
"25.05.2011","17.847,24","17.976,36","17.976,36","17.786,13","10,29M","-0,91%"
"24.05.2011","18.011,97","18.016,43","18.110,39","17.933,94","12,51M","0,10%"
"23.05.2011","17.993,33","18.269,06","18.269,06","17.971,02","10,32M","-1,82%"
"20.05.2011","18.326,09","18.199,96","18.429,47","18.161,38","17,10M","1,02%"
"19.05.2011","18.141,40","18.166,64","18.198,45","18.057,82","13,30M","0,31%"
"18.05.2011","18.086,20","18.177,32","18.218,20","18.020,79","12,35M","-0,28%"
"17.05.2011","18.137,35","18.374,45","18.435,80","18.084,67","14,13M","-1,13%"
"16.05.2011","18.345,03","18.492,68","18.492,68","18.319,88","9,34M","-1,01%"
"13.05.2011","18.531,28","18.362,45","18.724,54","18.280,70","12,51M","1,07%"
"12.05.2011","18.335,79","18.525,32","18.610,02","18.314,34","10,13M","-1,34%"
"11.05.2011","18.584,96","18.572,61","18.622,44","18.454,93","10,08M","0,39%"
"10.05.2011","18.512,77","18.564,95","18.689,37","18.429,06","13,16M","-0,09%"
"09.05.2011","18.528,96","18.628,63","18.643,58","18.367,21","9,10M","0,05%"
"06.05.2011","18.518,81","18.289,78","18.568,48","18.271,68","30,11M","1,69%"
"05.05.2011","18.210,58","18.484,71","18.569,21","18.160,65","14,79M","-1,40%"
"04.05.2011","18.469,36","18.558,33","18.604,36","18.339,53","12,99M","-0,35%"
"03.05.2011","18.534,69","18.979,31","19.024,95","18.502,42","13,37M","-2,44%"
"02.05.2011","18.998,02","19.224,05","19.253,87","18.954,76","9,43M","-0,72%"
"29.04.2011","19.135,96","19.292,57","19.356,50","19.015,05","10,61M","-0,81%"
"28.04.2011","19.292,02","19.532,85","19.542,05","19.265,92","13,91M","-0,81%"
"27.04.2011","19.448,69","19.610,71","19.633,63","19.412,79","13,36M","-0,49%"
"26.04.2011","19.545,35","19.596,32","19.626,13","19.306,92","11,58M","-0,20%"
"25.04.2011","19.584,31","19.538,52","19.697,49","19.531,34","11,42M","-0,09%"
"21.04.2011","19.602,23","19.582,50","19.695,98","19.530,50","15,12M","0,67%"
"20.04.2011","19.470,98","19.274,21","19.484,77","19.171,03","15,39M","1,83%"
"19.04.2011","19.121,83","19.091,78","19.201,92","18.976,19","11,31M","0,16%"
"18.04.2011","19.091,17","19.389,74","19.649,22","19.071,47","13,77M","-1,53%"
"15.04.2011","19.386,82","19.670,07","19.700,96","19.337,12","17,08M","-1,57%"
"13.04.2011","19.696,86","19.187,01","19.737,33","19.101,63","17,84M","2,25%"
"11.04.2011","19.262,54","19.382,91","19.426,30","19.242,59","9,44M","-0,97%"
"08.04.2011","19.451,45","19.602,81","19.697,21","19.388,42","10,44M","-0,71%"
"07.04.2011","19.591,18","19.620,88","19.665,09","19.537,02","9,62M","-0,11%"
"06.04.2011","19.612,20","19.698,61","19.811,14","19.550,55","14,37M","-0,38%"
"05.04.2011","19.686,82","19.731,38","19.770,21","19.523,54","12,65M","-0,08%"
"04.04.2011","19.701,73","19.473,93","19.729,60","19.449,36","10,66M","1,45%"
"01.04.2011","19.420,39","19.463,11","19.562,55","19.382,35","12,46M","-0,13%"
"31.03.2011","19.445,22","19.339,75","19.575,16","19.284,35","16,18M","0,80%"
"30.03.2011","19.290,18","19.178,77","19.357,10","19.178,77","12,18M","0,89%"
"29.03.2011","19.120,80","18.949,57","19.226,21","18.944,82","17,27M","0,94%"
"28.03.2011","18.943,14","18.799,71","19.024,18","18.799,57","12,86M","0,68%"
"25.03.2011","18.815,64","18.480,69","18.858,30","18.480,69","15,26M","2,53%"
"24.03.2011","18.350,74","18.286,42","18.373,97","18.269,32","11,11M","0,79%"
"23.03.2011","18.206,16","17.972,04","18.218,28","17.950,17","13,34M","1,21%"
"22.03.2011","17.988,30","17.929,09","18.041,38","17.878,80","11,77M","0,84%"
"21.03.2011","17.839,05","17.984,72","18.007,73","17.792,17","12,45M","-0,22%"
"18.03.2011","17.878,81","18.251,18","18.259,61","17.849,53","16,40M","-1,49%"
"17.03.2011","18.149,87","18.227,16","18.354,27","18.104,02","18,12M","-1,14%"
"16.03.2011","18.358,69","18.263,68","18.444,47","18.263,68","16,22M","1,05%"
"15.03.2011","18.167,64","18.113,79","18.326,33","17.920,55","22,34M","-1,47%"
"14.03.2011","18.439,48","18.167,10","18.463,84","18.155,43","15,38M","1,46%"
"11.03.2011","18.174,09","18.248,11","18.368,43","18.063,29","20,59M","-0,84%"
"10.03.2011","18.327,98","18.430,84","18.430,84","18.261,26","18,68M","-0,77%"
"09.03.2011","18.469,95","18.522,80","18.583,30","18.303,80","22,62M","0,16%"
"08.03.2011","18.439,65","18.277,34","18.466,81","18.266,62","13,80M","1,19%"
"07.03.2011","18.222,67","18.361,65","18.361,65","18.058,71","15,20M","-1,43%"
"04.03.2011","18.486,45","18.622,70","18.736,97","18.448,69","19,89M","-0,02%"
"03.03.2011","18.489,76","18.318,32","18.603,57","18.253,62","28,61M","0,23%"
"01.03.2011","18.446,50","17.982,28","18.478,68","17.964,39","24,76M","3,50%"
"28.02.2011","17.823,40","17.811,08","18.296,53","17.718,88","29,94M","0,69%"
"25.02.2011","17.700,91","17.775,08","17.812,44","17.469,97","21,88M","0,39%"
"24.02.2011","17.632,41","18.135,12","18.135,12","17.559,70","23,04M","-3,00%"
"23.02.2011","18.178,33","18.233,77","18.377,48","18.150,01","22,22M","-0,64%"
"22.02.2011","18.296,16","18.390,72","18.457,90","18.187,33","19,71M","-0,77%"
"21.02.2011","18.438,31","18.238,54","18.457,49","18.082,66","19,27M","1,25%"
"18.02.2011","18.211,52","18.564,08","18.690,97","18.159,82","21,98M","-1,60%"
"17.02.2011","18.506,82","18.345,12","18.532,61","18.233,79","16,56M","1,13%"
"16.02.2011","18.300,90","18.273,06","18.358,84","18.216,12","18,77M","0,15%"
"15.02.2011","18.273,80","18.260,08","18.361,66","18.050,48","23,64M","0,39%"
"14.02.2011","18.202,20","17.940,16","18.227,62","17.857,12","21,76M","2,67%"
"11.02.2011","17.728,61","17.519,13","17.752,56","17.295,62","25,39M","1,52%"
"10.02.2011","17.463,04","17.603,29","17.636,88","17.362,59","25,12M","-0,74%"
"09.02.2011","17.592,77","17.723,99","17.864,32","17.508,35","30,27M","-1,03%"
"08.02.2011","17.775,70","18.141,51","18.141,51","17.742,18","14,21M","-1,45%"
"07.02.2011","18.037,19","18.135,02","18.180,94","17.977,01","13,07M","0,16%"
"04.02.2011","18.008,15","18.450,07","18.542,20","17.926,98","22,94M","-2,39%"
"03.02.2011","18.449,31","18.113,73","18.466,21","18.064,61","21,55M","1,98%"
"02.02.2011","18.090,62","18.216,91","18.306,00","18.042,61","22,83M","0,38%"
"01.02.2011","18.022,22","18.425,18","18.452,06","17.982,17","20,11M","-1,67%"
"31.01.2011","18.327,76","18.226,21","18.395,09","18.038,48","19,90M","-0,37%"
"28.01.2011","18.395,97","18.708,62","18.723,12","18.235,45","18,63M","-1,54%"
"27.01.2011","18.684,43","19.086,69","19.086,69","18.656,05","13,77M","-1,50%"
"25.01.2011","18.969,45","19.227,42","19.340,99","18.949,44","13,45M","-0,95%"
"24.01.2011","19.151,28","19.095,69","19.194,46","18.998,38","11,53M","0,76%"
"21.01.2011","19.007,53","19.007,08","19.065,34","18.932,40","10,94M","-0,20%"
"20.01.2011","19.046,54","18.892,43","19.100,26","18.794,73","12,83M","0,36%"
"19.01.2011","18.978,32","19.153,31","19.167,06","18.898,56","16,14M","-0,60%"
"18.01.2011","19.092,05","18.983,20","19.120,62","18.933,47","14,37M","1,11%"
"17.01.2011","18.882,25","18.911,43","19.018,94","18.779,38","17,78M","0,12%"
"14.01.2011","18.860,44","19.198,04","19.447,82","18.811,96","15,79M","-1,68%"
"13.01.2011","19.182,82","19.492,30","19.522,38","19.136,27","16,89M","-1,80%"
"12.01.2011","19.534,10","19.353,34","19.574,63","19.048,56","19,39M","1,76%"
"11.01.2011","19.196,34","19.279,77","19.431,56","19.003,60","20,07M","-0,14%"
"10.01.2011","19.224,12","19.714,42","19.720,43","19.158,43","17,20M","-2,38%"
"07.01.2011","19.691,81","20.163,85","20.210,62","19.629,22","15,85M","-2,44%"
"06.01.2011","20.184,74","20.395,50","20.425,85","20.107,17","16,68M","-0,57%"
"05.01.2011","20.301,10","20.509,95","20.509,95","20.243,95","14,31M","-0,96%"
"04.01.2011","20.498,72","20.617,38","20.651,21","20.449,01","15,23M","-0,30%"
"03.01.2011","20.561,05","20.621,61","20.664,80","20.531,00","11,93M","0,25%"
"31.12.2010","20.509,09","20.412,76","20.552,03","20.412,76","12,60M","0,59%"
"30.12.2010","20.389,07","20.274,12","20.410,91","20.274,12","10,56M","0,66%"
"29.12.2010","20.256,03","20.060,88","20.274,20","20.054,64","9,95M","1,15%"
"28.12.2010","20.025,42","20.056,47","20.090,41","19.981,76","10,65M","-0,02%"
"27.12.2010","20.028,93","20.062,60","20.190,13","20.010,33","9,82M","-0,22%"
"24.12.2010","20.073,66","19.911,46","20.086,42","19.880,36","16,49M","0,45%"
"23.12.2010","19.982,88","20.038,83","20.076,08","19.939,30","7,64M","-0,16%"
"22.12.2010","20.015,80","20.118,82","20.151,25","19.931,31","12,08M","-0,22%"
"21.12.2010","20.060,32","19.925,76","20.090,84","19.925,76","14,16M","0,86%"
"20.12.2010","19.888,88","19.770,02","20.006,16","19.711,12","11,24M","0,12%"
"16.12.2010","19.864,85","19.698,58","19.897,22","19.554,35","15,45M","1,10%"
"15.12.2010","19.647,77","19.791,22","19.817,61","19.571,43","14,08M","-0,76%"
"14.12.2010","19.799,19","19.746,75","19.836,82","19.621,41","13,46M","0,55%"
"13.12.2010","19.691,78","19.600,28","19.710,57","19.321,41","15,42M","0,94%"
"10.12.2010","19.508,89","19.201,89","19.537,40","19.074,57","16,05M","1,39%"
"09.12.2010","19.242,36","19.746,15","19.771,09","19.160,87","17,20M","-2,31%"
"08.12.2010","19.696,48","19.874,30","19.875,51","19.611,35","12,55M","-1,19%"
"07.12.2010","19.934,64","19.982,90","20.008,36","19.824,44","13,42M","-0,23%"
"06.12.2010","19.981,31","20.038,25","20.217,86","19.944,71","14,05M","0,07%"
"03.12.2010","19.966,93","20.007,89","20.067,81","19.877,12","13,87M","-0,13%"
"02.12.2010","19.992,70","20.038,66","20.084,25","19.917,77","16,61M","0,72%"
"01.12.2010","19.850,00","19.529,99","19.887,26","19.525,15","14,94M","1,68%"
"30.11.2010","19.521,25","19.373,23","19.610,46","19.218,02","18,79M","0,60%"
"29.11.2010","19.405,10","19.230,34","19.450,09","19.167,19","12,30M","1,40%"
"26.11.2010","19.136,61","19.391,96","19.417,61","18.954,82","25,14M","-0,94%"
"25.11.2010","19.318,16","19.560,25","19.628,27","19.257,37","13,75M","-0,73%"
"24.11.2010","19.459,85","19.735,28","19.835,57","19.375,92","12,12M","-1,18%"
"23.11.2010","19.691,84","19.841,42","19.841,42","19.342,69","14,30M","-1,33%"
"22.11.2010","19.957,59","19.713,84","19.989,02","19.641,42","10,91M","1,90%"
"19.11.2010","19.585,44","19.982,75","19.982,75","19.504,87","16,42M","-1,73%"
"18.11.2010","19.930,64","19.997,83","20.056,44","19.615,51","21,77M","0,33%"
"16.11.2010","19.865,14","20.371,73","20.380,10","19.832,22","15,28M","-2,19%"
"15.11.2010","20.309,69","20.167,62","20.335,51","20.046,60","14,30M","0,76%"
"12.11.2010","20.156,89","20.529,74","20.593,91","20.108,40","14,54M","-2,10%"
"11.11.2010","20.589,09","20.930,45","20.937,38","20.544,22","12,69M","-1,37%"
"10.11.2010","20.875,71","20.917,54","20.970,91","20.849,92","15,18M","-0,27%"
"09.11.2010","20.932,48","20.851,91","20.984,08","20.762,81","11,76M","0,38%"
"08.11.2010","20.852,38","21.041,97","21.075,71","20.822,37","13,74M","-0,73%"
"05.11.2010","21.004,96","21.045,66","21.108,64","20.961,98","5,18M","0,53%"
"04.11.2010","20.893,57","20.605,63","20.917,03","20.605,63","12,80M","2,09%"
"03.11.2010","20.465,74","20.472,86","20.538,80","20.426,18","9,98M","0,59%"
"02.11.2010","20.345,69","20.407,18","20.418,35","20.281,73","13,28M","-0,05%"
"01.11.2010","20.355,63","20.272,49","20.609,65","20.267,10","5,40M","1,61%"
"29.10.2010","20.032,34","19.986,32","20.080,33","19.768,96","14,31M","0,46%"
"28.10.2010","19.941,04","20.116,49","20.185,46","19.869,32","11,69M","-0,32%"
"27.10.2010","20.005,37","20.220,58","20.220,58","19.923,71","12,09M","-1,07%"
"26.10.2010","20.221,39","20.325,44","20.344,68","20.189,30","10,28M","-0,40%"
"25.10.2010","20.303,12","20.199,73","20.452,30","20.199,73","12,25M","0,68%"
"22.10.2010","20.165,86","20.334,14","20.351,74","20.088,67","13,15M","-0,47%"
"21.10.2010","20.260,58","19.951,34","20.293,10","19.886,12","12,86M","1,95%"
"20.10.2010","19.872,15","19.924,02","20.043,82","19.822,66","10,68M","-0,56%"
"19.10.2010","19.983,13","20.298,55","20.332,02","19.923,96","12,05M","-0,92%"
"18.10.2010","20.168,89","20.160,55","20.229,39","19.870,51","12,63M","0,22%"
"15.10.2010","20.125,05","20.518,50","20.578,45","20.090,18","9,30M","-1,82%"
"14.10.2010","20.497,64","20.700,42","20.854,55","20.442,82","15,20M","-0,92%"
"13.10.2010","20.687,88","20.223,45","20.703,97","20.211,66","14,46M","2,40%"
"12.10.2010","20.203,34","20.357,79","20.368,40","20.107,25","13,47M","-0,67%"
"11.10.2010","20.339,89","20.291,59","20.461,27","20.274,95","11,66M","0,44%"
"08.10.2010","20.250,26","20.297,58","20.409,19","20.145,74","15,39M","-0,32%"
"07.10.2010","20.315,32","20.544,30","20.581,29","20.272,77","19,28M","-1,11%"
"06.10.2010","20.543,08","20.448,69","20.669,95","20.447,05","16,16M","0,66%"
"05.10.2010","20.407,71","20.461,98","20.560,54","20.383,16","17,82M","-0,33%"
"04.10.2010","20.475,73","20.501,21","20.706,74","20.437,36","14,98M","0,15%"
"01.10.2010","20.445,04","20.094,10","20.475,47","20.094,10","19,15M","1,87%"
"30.09.2010","20.069,12","19.931,49","20.114,73","19.864,46","15,77M","0,57%"
"29.09.2010","19.956,34","20.086,89","20.234,05","19.923,11","18,76M","-0,74%"
"28.09.2010","20.104,86","20.114,37","20.157,51","19.981,96","13,46M","-0,06%"
"27.09.2010","20.117,38","20.082,26","20.267,98","20.082,26","17,32M","0,36%"
"24.09.2010","20.045,18","19.836,43","20.071,75","19.833,52","17,49M","0,93%"
"23.09.2010","19.861,01","19.944,30","19.998,32","19.771,63","11,78M","-0,40%"
"22.09.2010","19.941,72","20.039,43","20.105,54","19.804,02","14,50M","-0,30%"
"21.09.2010","20.001,55","19.925,79","20.088,96","19.860,88","15,88M","0,48%"
"20.09.2010","19.906,10","19.445,42","19.927,30","19.445,42","19,54M","1,59%"
"17.09.2010","19.594,75","19.436,71","19.639,18","19.436,71","16,68M","0,91%"
"16.09.2010","19.417,49","19.476,93","19.636,66","19.383,46","16,20M","-0,43%"
"15.09.2010","19.502,11","19.343,74","19.554,50","19.340,99","17,45M","0,80%"
"14.09.2010","19.346,96","19.218,13","19.487,02","19.218,13","21,01M","0,72%"
"13.09.2010","19.208,33","18.845,31","19.243,44","18.845,31","15,85M","2,17%"
"09.09.2010","18.799,66","18.669,12","18.823,17","18.669,12","13,11M","0,71%"
"08.09.2010","18.666,71","18.627,67","18.721,21","18.540,65","20,12M","0,12%"
"07.09.2010","18.645,06","18.571,73","18.711,20","18.571,43","14,61M","0,46%"
"06.09.2010","18.560,05","18.124,29","18.600,30","18.124,29","18,23M","1,86%"
"03.09.2010","18.221,43","18.238,08","18.316,32","18.206,50","9,43M","-0,09%"
"02.09.2010","18.238,31","18.215,28","18.355,84","18.215,28","13,36M","0,18%"
"01.09.2010","18.205,87","18.027,12","18.227,14","18.027,12","14,34M","1,31%"
"31.08.2010","17.971,12","18.015,66","18.015,66","17.819,99","16,35M","-0,34%"
"30.08.2010","18.032,11","18.063,48","18.216,50","17.960,23","11,61M","0,19%"
"27.08.2010","17.998,41","18.205,90","18.248,36","17.944,16","13,62M","-1,25%"
"26.08.2010","18.226,35","18.194,78","18.261,06","18.159,13","12,83M","0,26%"
"25.08.2010","18.179,64","18.308,51","18.312,43","18.156,00","15,80M","-0,72%"
"24.08.2010","18.311,59","18.407,01","18.451,73","18.260,71","14,41M","-0,53%"
"23.08.2010","18.409,35","18.400,33","18.454,38","18.371,02","11,39M","0,04%"
"20.08.2010","18.401,82","18.444,24","18.464,14","18.360,90","14,13M","-0,29%"
"19.08.2010","18.454,94","18.276,50","18.475,27","18.276,50","14,50M","1,08%"
"18.08.2010","18.257,12","18.067,67","18.286,00","18.067,67","14,80M","1,15%"
"17.08.2010","18.048,85","18.049,19","18.140,15","18.026,00","12,83M","-0,01%"
"16.08.2010","18.050,78","18.169,80","18.203,92","17.997,46","15,99M","-0,64%"
"13.08.2010","18.167,03","18.080,29","18.260,39","18.050,42","18,57M","0,52%"
"12.08.2010","18.073,90","17.972,65","18.113,62","17.914,78","19,61M","0,02%"
"11.08.2010","18.070,19","18.177,35","18.263,88","18.042,89","20,19M","-0,82%"
"10.08.2010","18.219,99","18.272,28","18.293,40","18.170,77","17,87M","-0,37%"
"09.08.2010","18.287,50","18.141,11","18.309,25","18.139,90","10,94M","0,79%"
"06.08.2010","18.143,99","18.165,49","18.244,56","18.118,19","9,71M","-0,16%"
"05.08.2010","18.172,83","18.234,85","18.295,43","18.156,45","10,20M","-0,24%"
"04.08.2010","18.217,44","18.115,56","18.249,46","18.093,03","11,17M","0,57%"
"03.08.2010","18.114,83","18.149,90","18.167,45","18.072,38","13,71M","0,19%"
"02.08.2010","18.081,21","17.911,31","18.104,24","17.911,31","10,90M","1,19%"
"30.07.2010","17.868,29","17.981,06","18.000,35","17.838,92","13,97M","-0,69%"
"29.07.2010","17.992,00","17.961,58","18.013,10","17.902,84","11,53M","0,19%"
"28.07.2010","17.957,37","18.077,85","18.137,14","17.925,40","15,46M","-0,67%"
"27.07.2010","18.077,61","17.998,74","18.149,56","17.998,74","15,73M","0,32%"
"26.07.2010","18.020,05","18.056,24","18.194,09","17.993,88","16,85M","-0,61%"
"23.07.2010","18.130,98","18.132,29","18.237,56","18.093,93","17,47M","0,10%"
"22.07.2010","18.113,15","17.978,37","18.127,90","17.879,88","15,95M","0,76%"
"21.07.2010","17.977,23","17.873,92","18.012,20","17.873,92","13,00M","0,55%"
"20.07.2010","17.878,14","17.918,43","18.040,17","17.848,07","11,67M","-0,28%"
