DATES,GDP
01/06/2004,18650362.7
01/09/2004,18850258.9
01/12/2004,21145497.6
01/03/2005,21973763.5
01/06/2005,20370646.8
01/09/2005,20441921.1
01/12/2005,23042974.4
01/03/2006,24249816.4
01/06/2006,21879320.0
01/09/2006,22534949.7
01/12/2006,25226863.2
01/03/2007,26626257.5
01/06/2007,24244392.2
01/09/2007,24594738.9
01/12/2007,27887618.8
01/03/2008,28976145.0
01/06/2008,26204314.2
01/09/2008,26251284.5
01/12/2008,28315604.9
01/03/2009,29044540.3
01/06/2009,27512912.4
01/09/2009,28078026.8
01/12/2009,30640610.6
01/03/2010,32896403.1
01/06/2010,30344950.3
01/09/2010,30795809.8
01/12/2010,33916232.4
01/03/2011,36293323.9
01/06/2011,33424678.9
01/09/2011,32471105.0
01/12/2011,35368180.0
01/03/2012,37598642.7
01/06/2012,35051685.2
01/09/2012,34904219.7
01/12/2012,37269711.9
01/03/2013,39213884.3
01/06/2013,37311501.9
01/09/2013,37465403.7
01/12/2013,39705281.0
01/03/2014,41309074.4
01/06/2014,40305363.0
01/09/2014,40726433.3
01/12/2014,42056920.1
01/03/2015,44247008.8
01/06/2015,43365565.7
01/09/2015,43998315.9
01/12/2015,45083938.5
01/03/2016,48268479.0
01/06/2016,47129611.2
01/09/2016,48252868.9
01/12/2016,48950108.8
01/03/2017,51304241.8
01/06/2017,50010528.1
01/09/2017,50818927.3
01/12/2017,52214433.8
01/03/2018,55887203.2
01/06/2018,53761148.0
01/09/2018,54100397.5
01/12/2018,55469209.1
01/03/2019,59084478.1
01/06/2019,56500476.5
01/09/2019,56425833.4
01/12/2019,57275088.5
01/03/2020,60824464.6
01/06/2020,43429583.4
01/09/2020,53131006.2
01/12/2020,58291768.5
01/03/2021,62825463.5
01/06/2021,53259336.6
01/09/2021,58372835.7
01/12/2021,61514764.0
01/03/2022,65622984.3
01/06/2022,61597204.3
01/09/2022,60613569.9
01/12/2022,68195971.1
01/03/2023,70769526.3
01/06/2023,65650788.7
01/09/2023,65241947.4
01/12/2023,73030453.7
01/03/2024,76084479.5
01/06/2024,70545787.9
01/09/2024,69538699.8
01/12/2024,78405732.5
01/03/2025,81395975.0
01/06/2025,75355723.5
01/09/2025,75344227.1
01/12/2025,84649351.7
01/03/2026,87771040.1
