"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"08.07.2026","9.690,63","9.916,02","9.916,02","9.676,71","","-2,47%"
"07.07.2026","9.936,50","9.808,01","9.969,12","9.733,49","","1,55%"
"06.07.2026","9.784,99","9.503,97","9.784,99","9.503,97","","4,64%"
"01.07.2026","9.350,84","9.390,36","9.408,78","9.344,90","","-0,16%"
"30.06.2026","9.365,49","9.289,54","9.466,29","9.289,21","","0,88%"
"29.06.2026","9.283,49","9.506,55","9.512,37","9.246,91","","-4,10%"
"25.06.2026","9.680,20","9.651,88","9.706,50","9.608,08","","0,36%"
"24.06.2026","9.645,83","9.700,37","9.707,39","9.634,15","","-0,54%"
"23.06.2026","9.697,77","9.876,37","9.889,57","9.697,44","","-1,70%"
"22.06.2026","9.865,97","9.948,33","9.952,32","9.865,97","","-0,83%"
"17.06.2026","9.948,89","9.781,54","9.952,06","9.745,38","","2,15%"
"16.06.2026","9.739,36","9.795,49","9.812,21","9.710,38","","-0,97%"
"15.06.2026","9.834,49","9.811,31","9.874,37","9.808,59","","2,67%"
"11.06.2026","9.578,42","9.535,02","9.638,24","9.488,49","","-0,06%"
"10.06.2026","9.584,31","9.745,07","9.771,04","9.576,03","","-1,64%"
"09.06.2026","9.744,59","9.612,92","9.762,09","9.612,92","","1,37%"
"08.06.2026","9.613,25","9.610,24","9.700,08","9.524,55","","-0,82%"
"04.06.2026","9.692,39","9.661,65","9.699,46","9.621,92","","0,45%"
"03.06.2026","9.648,64","9.675,15","9.730,03","9.611,70","","-0,19%"
"02.06.2026","9.667,03","9.632,72","9.736,66","9.632,72","","0,53%"
"01.06.2026","9.616,33","9.819,71","9.851,22","9.613,16","","-0,78%"
"25.05.2026","9.691,92","9.908,63","9.944,50","9.691,92","","0,48%"
"21.05.2026","9.645,92","9.733,04","9.733,04","9.645,19","","-0,47%"
"20.05.2026","9.691,86","9.855,65","9.860,10","9.691,86","","-1,37%"
"19.05.2026","9.826,86","9.698,33","9.834,11","9.698,33","","1,89%"
"18.05.2026","9.644,59","9.701,76","9.747,47","9.605,37","","-1,90%"
"14.05.2026","9.831,33","9.956,66","9.961,02","9.819,95","","-1,27%"
"13.05.2026","9.957,41","10.167,92","10.181,50","9.891,78","","-2,04%"
"12.05.2026","10.164,78","10.345,46","10.408,13","10.119,89","","-1,59%"
"11.05.2026","10.328,49","10.372,21","10.453,84","10.308,75","","0,98%"
"06.05.2026","10.228,29","10.089,79","10.351,81","10.089,79","","1,95%"
"05.05.2026","10.032,17","9.829,29","10.049,14","9.731,58","","2,19%"
"04.05.2026","9.817,36","9.955,14","9.984,56","9.808,97","","-0,09%"
"30.04.2026","9.826,55","9.996,68","10.001,36","9.826,55","","-1,68%"
"29.04.2026","9.994,48","9.942,69","10.005,68","9.914,91","","0,52%"
"28.04.2026","9.942,69","10.148,44","10.148,44","9.942,69","","-1,43%"
"27.04.2026","10.086,52","10.012,15","10.177,03","10.012,15","","0,65%"
"23.04.2026","10.021,70","9.924,36","10.059,56","9.910,24","","1,12%"
"22.04.2026","9.910,76","10.050,48","10.079,89","9.910,76","","-1,21%"
"21.04.2026","10.032,35","10.093,08","10.102,30","10.006,60","","-0,36%"
"20.04.2026","10.069,00","10.101,72","10.155,27","9.911,98","","0,91%"
"16.04.2026","9.978,33","9.817,70","9.978,33","9.817,70","","2,03%"
"15.04.2026","9.779,56","9.585,95","9.787,68","9.585,95","","2,02%"
"14.04.2026","9.585,95","9.395,81","9.597,20","9.395,81","","2,62%"
"09.04.2026","9.341,21","9.159,79","9.404,21","9.107,76","","1,46%"
"08.04.2026","9.206,47","9.032,68","9.206,47","9.026,85","","4,98%"
"07.04.2026","8.769,54","8.834,33","8.882,62","8.769,54","","-3,77%"
"06.04.2026","9.113,17","9.083,70","9.162,27","9.042,51","","2,91%"
"02.04.2026","8.855,81","8.824,03","8.927,44","8.759,79","","-0,77%"
"01.04.2026","8.924,82","8.922,15","8.930,70","8.790,90","","3,38%"
"31.03.2026","8.632,61","8.625,37","8.751,27","8.569,12","","0,39%"
"30.03.2026","8.599,09","8.887,37","8.925,01","8.564,43","","-4,25%"
"26.03.2026","8.980,95","9.077,19","9.080,82","8.980,95","","-0,86%"
"25.03.2026","9.058,65","8.940,23","9.149,41","8.932,40","","1,71%"
"24.03.2026","8.906,12","9.064,57","9.077,28","8.906,12","","-3,13%"
"18.03.2026","9.194,21","8.783,25","9.194,21","8.782,35","","6,13%"
"17.03.2026","8.662,99","8.536,33","8.732,67","8.536,33","","2,02%"
"16.03.2026","8.491,23","8.745,06","8.752,65","8.458,16","","-3,61%"
"12.03.2026","8.809,22","9.061,70","9.091,82","8.809,22","","-1,54%"
"11.03.2026","8.947,36","9.262,56","9.299,88","8.940,27","","-3,35%"
"10.03.2026","9.257,20","8.979,88","9.257,20","8.956,84","","4,55%"
"09.03.2026","8.854,66","8.836,84","8.882,42","8.593,67","","-2,69%"
"05.03.2026","9.099,27","8.831,39","9.173,37","8.831,39","","3,15%"
"04.03.2026","8.821,04","8.978,37","8.978,37","8.230,72","","-1,75%"
"03.03.2026","8.978,37","9.295,85","9.295,85","8.978,37","","-3,56%"
"02.03.2026","9.309,71","9.446,57","9.497,38","9.309,71","","-3,81%"
"26.02.2026","9.678,28","9.622,73","9.683,10","9.507,53","","0,09%"
"25.02.2026","9.669,22","9.955,91","9.990,69","9.458,46","","-2,88%"
"24.02.2026","9.955,92","10.089,44","10.095,00","9.953,74","","-1,01%"
"23.02.2026","10.057,13","9.770,64","10.057,13","9.762,69","","1,04%"
"19.02.2026","9.953,85","10.221,72","10.260,63","9.930,31","","-2,49%"
"18.02.2026","10.207,94","10.267,75","10.276,32","10.131,29","","-0,33%"
"17.02.2026","10.241,28","10.251,09","10.304,78","10.153,51","","0,99%"
"16.02.2026","10.141,02","10.249,02","10.399,97","10.119,78","","2,17%"
"12.02.2026","9.925,97","9.699,57","9.925,97","9.672,33","","2,59%"
"11.02.2026","9.675,06","9.861,42","9.935,65","9.675,06","","-1,89%"
"10.02.2026","9.861,42","9.963,90","10.076,74","9.861,42","","0,04%"
"09.02.2026","9.857,57","9.908,68","9.923,26","9.790,87","","-0,43%"
"05.02.2026","9.900,37","9.910,90","10.008,65","9.825,07","","0,16%"
"04.02.2026","9.884,09","9.691,18","9.902,91","9.668,71","","2,29%"
"03.02.2026","9.662,58","9.430,47","9.703,94","9.430,47","","2,64%"
"02.02.2026","9.414,08","9.464,63","9.504,83","9.270,10","","-1,89%"
"28.01.2026","9.595,14","9.533,40","9.643,74","9.522,48","","0,79%"
"27.01.2026","9.519,93","9.500,14","9.569,10","9.447,43","","0,84%"
"26.01.2026","9.441,02","9.298,31","9.486,34","9.298,31","","2,45%"
"22.01.2026","9.215,03","9.198,72","9.305,19","9.172,58","","0,61%"
"21.01.2026","9.159,03","9.165,93","9.194,76","9.051,34","","-0,05%"
"20.01.2026","9.163,67","9.057,55","9.200,76","9.057,55","","1,41%"
"19.01.2026","9.035,86","8.833,96","9.036,83","8.833,96","","3,28%"
"15.01.2026","8.748,98","8.522,37","8.952,40","8.522,37","","2,65%"
"14.01.2026","8.523,00","8.694,16","8.703,17","8.392,33","","-1,96%"
"13.01.2026","8.693,10","8.581,18","8.818,68","8.581,18","","3,34%"
"12.01.2026","8.411,87","8.161,87","8.429,46","8.061,56","","6,64%"
"08.01.2026","7.888,36","7.823,61","7.955,66","7.821,17","","0,96%"
"06.01.2026","7.813,15","7.676,33","7.833,81","7.605,78","","2,19%"
"05.01.2026","7.646,06","7.682,29","7.711,35","7.470,25","","-2,37%"
"31.12.2025","7.831,88","7.830,62","7.892,96","7.830,62","","0,06%"
"30.12.2025","7.826,99","7.860,49","7.867,55","7.793,77","","-0,43%"
"29.12.2025","7.860,49","7.836,79","7.862,47","7.783,30","","1,10%"
"25.12.2025","7.775,26","7.880,57","7.880,57","7.737,51","","-1,26%"
"24.12.2025","7.874,68","7.835,04","7.890,71","7.786,24","","0,53%"
"23.12.2025","7.833,47","7.805,11","7.833,92","7.686,89","","1,15%"
"22.12.2025","7.744,30","7.895,28","7.949,14","7.744,30","","0,21%"
"18.12.2025","7.727,81","7.956,58","8.009,90","7.727,81","","-2,88%"
"17.12.2025","7.956,58","8.157,02","8.280,28","7.956,58","","-2,46%"
"16.12.2025","8.157,02","8.257,13","8.257,13","8.143,12","","-0,15%"
"15.12.2025","8.169,34","8.097,92","8.259,62","8.076,25","","0,91%"
"11.12.2025","8.095,95","8.098,83","8.146,34","8.065,77","","-0,04%"
"10.12.2025","8.099,59","8.132,07","8.151,42","8.089,34","","-0,26%"
"09.12.2025","8.120,70","8.182,92","8.182,92","8.093,93","","-0,95%"
"08.12.2025","8.198,25","8.179,93","8.210,66","8.153,73","","0,10%"
"04.12.2025","8.190,09","8.129,30","8.265,82","8.129,30","","0,77%"
"03.12.2025","8.127,37","7.849,46","8.183,46","7.849,46","","3,45%"
"02.12.2025","7.856,69","7.785,21","7.868,23","7.785,21","","1,12%"
"01.12.2025","7.769,80","7.788,37","7.812,51","7.724,65","","0,71%"
"27.11.2025","7.715,08","7.593,56","7.715,08","7.593,56","","1,60%"
"26.11.2025","7.593,56","7.695,30","7.721,35","7.557,56","","-1,21%"
"25.11.2025","7.686,67","7.566,59","7.724,45","7.566,59","","2,23%"
"24.11.2025","7.519,15","7.737,62","7.778,88","7.519,15","","-2,43%"
"20.11.2025","7.706,43","7.766,17","7.795,65","7.706,43","","-0,76%"
"19.11.2025","7.765,68","7.793,53","7.829,63","7.745,76","","-0,13%"
"18.11.2025","7.775,70","7.880,90","7.940,02","7.775,70","","-1,31%"
"17.11.2025","7.879,21","7.961,64","7.972,79","7.846,87","","1,91%"
"13.11.2025","7.731,26","7.841,71","7.849,89","7.726,86","","-1,00%"
"12.11.2025","7.808,98","7.863,49","7.937,27","7.777,42","","-0,46%"
"11.11.2025","7.845,04","7.864,42","7.933,26","7.836,54","","-0,09%"
"10.11.2025","7.851,75","8.000,74","8.022,68","7.846,56","","0,69%"
"06.11.2025","7.797,64","7.609,81","7.872,63","7.591,70","","2,59%"
"05.11.2025","7.600,57","7.564,71","7.619,86","7.490,04","","0,67%"
"04.11.2025","7.550,17","7.515,86","7.580,30","7.483,63","","1,28%"
"03.11.2025","7.454,73","7.311,05","7.454,73","7.290,48","","1,28%"
"30.10.2025","7.360,67","7.342,16","7.366,50","7.286,65","","0,54%"
"29.10.2025","7.321,15","7.373,96","7.416,97","7.285,14","","-0,66%"
"28.10.2025","7.369,93","7.284,47","7.386,65","7.263,08","","1,18%"
"27.10.2025","7.283,71","7.280,94","7.338,45","7.228,82","","0,98%"
"23.10.2025","7.212,68","7.231,41","7.264,62","7.160,67","","-0,14%"
"22.10.2025","7.222,53","7.232,72","7.274,25","7.222,53","","-0,07%"
"21.10.2025","7.227,34","7.337,23","7.347,76","7.227,34","","-1,06%"
"20.10.2025","7.305,03","7.289,31","7.393,64","7.289,31","","0,43%"
"16.10.2025","7.273,51","7.310,48","7.342,87","7.273,51","","-0,48%"
"15.10.2025","7.308,48","7.252,31","7.319,84","7.238,97","","1,13%"
"14.10.2025","7.227,13","7.234,32","7.299,99","7.227,13","","0,04%"
"13.10.2025","7.224,16","7.236,87","7.307,07","7.224,16","","-1,18%"
"08.10.2025","7.310,56","7.233,46","7.310,56","7.182,65","","1,10%"
"07.10.2025","7.231,00","7.232,36","7.270,10","7.187,26","","0,29%"
"06.10.2025","7.210,25","7.260,21","7.290,87","7.180,70","","0,52%"
"02.10.2025","7.173,10","7.102,21","7.191,35","7.090,93","","1,05%"
"01.10.2025","7.098,30","7.073,18","7.185,86","7.039,56","","0,52%"
"30.09.2025","7.061,66","7.001,94","7.078,18","6.953,33","","0,85%"
"29.09.2025","7.001,94","6.981,55","7.012,97","6.925,93","","2,06%"
"25.09.2025","6.860,81","6.968,35","6.968,35","6.860,81","","-1,55%"
"24.09.2025","6.968,51","6.830,41","6.968,51","6.774,30","","2,69%"
"23.09.2025","6.785,91","6.762,68","6.790,65","6.737,21","","0,33%"
"22.09.2025","6.763,75","6.781,42","6.805,46","6.670,59","","-1,58%"
"18.09.2025","6.872,10","6.751,95","6.872,10","6.751,84","","1,70%"
"17.09.2025","6.757,02","6.726,40","6.767,52","6.679,31","","0,96%"
"16.09.2025","6.693,00","6.740,37","6.773,98","6.693,00","","-0,66%"
"15.09.2025","6.737,42","6.662,88","6.737,42","6.645,01","","1,62%"
"12.09.2025","6.629,97","6.629,97","6.629,97","6.629,97","","0,00%"
"11.09.2025","6.629,97","6.591,92","6.629,97","6.531,33","","0,73%"
"10.09.2025","6.581,84","6.544,27","6.589,40","6.471,42","","0,57%"
"09.09.2025","6.544,27","6.597,42","6.617,21","6.457,79","","-0,71%"
"08.09.2025","6.591,11","6.522,70","6.594,22","6.503,09","","-0,21%"
"03.09.2025","6.604,90","6.601,17","6.632,05","6.573,53","","-0,46%"
"02.09.2025","6.635,55","6.623,18","6.652,40","6.581,38","","0,27%"
"01.09.2025","6.617,65","6.666,86","6.694,31","6.577,24","","-1,78%"
"28.08.2025","6.737,48","6.774,08","6.820,73","6.702,36","","-0,65%"
"27.08.2025","6.781,28","6.673,67","6.781,28","6.647,56","","1,64%"
"26.08.2025","6.671,98","6.791,64","6.839,48","6.671,98","","-1,67%"
"25.08.2025","6.784,98","6.777,93","6.819,83","6.772,02","","0,39%"
"21.08.2025","6.758,75","6.790,35","6.824,42","6.758,75","","-0,39%"
"20.08.2025","6.784,92","6.869,17","6.883,03","6.762,49","","-1,24%"
"19.08.2025","6.870,41","6.824,25","6.870,69","6.809,77","","1,07%"
"18.08.2025","6.797,79","6.870,37","6.948,12","6.797,79","","0,33%"
"14.08.2025","6.775,51","6.874,59","6.874,59","6.763,50","","-1,33%"
"13.08.2025","6.867,00","6.876,88","6.891,20","6.810,56","","0,00%"
"12.08.2025","6.866,96","6.844,30","6.877,98","6.804,80","","0,45%"
"11.08.2025","6.836,40","6.912,23","6.929,84","6.818,91","","-0,99%"
"07.08.2025","6.905,10","6.819,60","6.943,82","6.803,73","","0,88%"
"06.08.2025","6.844,76","6.756,25","6.846,60","6.712,52","","1,38%"
"05.08.2025","6.751,64","6.597,17","6.751,64","6.597,17","","2,66%"
"04.08.2025","6.576,65","6.425,30","6.576,65","6.425,30","","2,47%"
"31.07.2025","6.418,38","6.419,24","6.456,52","6.413,64","","0,01%"
"30.07.2025","6.417,69","6.368,15","6.462,73","6.368,15","","0,77%"
"29.07.2025","6.368,63","6.409,90","6.444,82","6.368,63","","-0,57%"
"28.07.2025","6.405,10","6.454,42","6.462,06","6.382,00","","1,31%"
"23.07.2025","6.322,11","6.222,11","6.322,11","6.181,49","","1,61%"
"22.07.2025","6.222,11","6.289,71","6.296,08","6.222,11","","-1,07%"
"21.07.2025","6.289,56","6.222,40","6.289,56","6.200,57","","1,43%"
"17.07.2025","6.200,94","6.087,72","6.222,83","6.073,76","","1,88%"
"16.07.2025","6.086,74","6.186,19","6.228,41","6.068,52","","-1,68%"
"15.07.2025","6.190,52","6.115,84","6.197,40","6.058,85","","1,24%"
"14.07.2025","6.114,91","5.909,12","6.114,91","5.892,61","","2,53%"
"11.07.2025","5.963,80","5.963,80","5.963,80","5.963,80","","0,00%"
"10.07.2025","5.963,80","5.918,26","5.963,80","5.893,09","","0,77%"
"09.07.2025","5.918,10","5.892,36","5.942,41","5.862,00","","0,44%"
"07.07.2025","5.892,44","5.877,63","5.902,43","5.866,41","","-0,15%"
"02.07.2025","5.901,29","5.912,79","5.941,02","5.855,40","","-0,17%"
"01.07.2025","5.911,33","5.868,27","5.911,33","5.852,92","","0,90%"
"30.06.2025","5.858,84","5.924,82","5.967,75","5.858,84","","0,05%"
"25.06.2025","5.855,91","5.791,34","5.855,91","5.739,41","","1,15%"
"24.06.2025","5.789,48","5.623,62","5.789,48","5.623,62","","4,48%"
"23.06.2025","5.541,00","5.571,71","5.593,22","5.541,00","","1,62%"
"19.06.2025","5.452,50","5.603,89","5.617,19","5.452,50","","-2,69%"
"18.06.2025","5.603,02","5.595,74","5.620,39","5.519,11","","-0,07%"
"17.06.2025","5.607,05","5.578,59","5.611,19","5.544,96","","0,51%"
"16.06.2025","5.578,74","5.532,93","5.635,53","5.520,02","","-3,22%"
"12.06.2025","5.764,45","5.830,08","5.830,08","5.721,44","","-1,17%"
"11.06.2025","5.832,53","5.795,09","5.851,69","5.795,09","","0,73%"
"10.06.2025","5.790,19","5.788,98","5.834,85","5.788,98","","-0,71%"
"04.06.2025","5.831,77","5.772,94","5.831,77","5.743,81","","0,86%"
"03.06.2025","5.781,94","5.743,46","5.792,27","5.743,46","","0,70%"
"02.06.2025","5.741,91","5.791,64","5.791,64","5.721,26","","-2,29%"
"29.05.2025","5.876,35","5.773,18","5.876,35","5.750,95","","1,66%"
"28.05.2025","5.780,42","5.749,26","5.791,13","5.738,33","","0,57%"
"27.05.2025","5.747,91","5.646,23","5.747,91","5.645,45","","1,73%"
"26.05.2025","5.650,16","5.649,27","5.689,15","5.649,27","","0,05%"
"22.05.2025","5.647,14","5.660,76","5.682,37","5.647,14","","-0,20%"
"21.05.2025","5.658,43","5.708,12","5.708,58","5.637,28","","-0,07%"
"20.05.2025","5.662,67","5.674,39","5.709,10","5.653,96","","-0,20%"
"19.05.2025","5.674,24","5.760,71","5.760,71","5.655,97","","-2,32%"
"15.05.2025","5.809,00","5.815,08","5.821,77","5.774,37","","-0,10%"
"14.05.2025","5.814,77","5.747,99","5.814,77","5.744,33","","1,24%"
"13.05.2025","5.743,34","5.715,57","5.793,64","5.715,57","","0,55%"
"12.05.2025","5.712,15","5.701,09","5.800,66","5.701,09","","-0,59%"
"08.05.2025","5.746,25","5.753,60","5.786,82","5.735,09","","-0,10%"
"07.05.2025","5.752,05","5.836,27","5.867,55","5.752,05","","-1,42%"
"06.05.2025","5.834,72","5.792,83","5.866,65","5.781,74","","0,80%"
"05.05.2025","5.788,18","5.809,48","5.851,47","5.785,53","","0,06%"
"30.04.2025","5.784,49","5.732,65","5.784,49","5.717,44","","0,94%"
"29.04.2025","5.730,69","5.753,96","5.802,46","5.730,69","","-0,13%"
"28.04.2025","5.738,02","5.698,14","5.756,85","5.687,43","","1,44%"
"23.04.2025","5.656,74","5.492,27","5.656,74","5.482,96","","3,06%"
"22.04.2025","5.488,86","5.542,10","5.542,10","5.484,25","","-0,87%"
"17.04.2025","5.537,19","5.500,58","5.539,28","5.480,74","","0,67%"
"16.04.2025","5.500,42","5.488,21","5.509,87","5.454,25","","0,25%"
"15.04.2025","5.486,74","5.510,59","5.549,73","5.486,74","","-0,41%"
"14.04.2025","5.509,35","5.600,21","5.611,45","5.509,35","","-1,28%"
"10.04.2025","5.580,63","5.494,46","5.580,63","5.441,93","","2,92%"
"09.04.2025","5.422,56","5.474,85","5.485,00","5.377,79","","-0,90%"
"08.04.2025","5.472,06","5.433,52","5.497,75","5.433,03","","-0,37%"
"07.04.2025","5.492,20","5.519,62","5.568,18","5.448,44","","-2,95%"
"03.04.2025","5.659,14","5.800,52","5.800,52","5.659,14","","-2,84%"
"27.03.2025","5.824,42","5.779,97","5.825,66","5.746,28","","0,88%"
"26.03.2025","5.773,83","5.773,53","5.803,42","5.720,54","","0,01%"
"25.03.2025","5.773,53","5.768,31","5.813,18","5.741,87","","0,01%"
"24.03.2025","5.772,96","5.772,40","5.828,53","5.751,49","","2,06%"
"20.03.2025","5.656,48","5.555,48","5.672,29","5.551,23","","1,85%"
"19.03.2025","5.553,93","5.568,83","5.570,23","5.536,95","","-0,26%"
"18.03.2025","5.568,68","5.540,58","5.568,68","5.508,67","","0,42%"
"17.03.2025","5.545,23","5.472,65","5.547,91","5.466,84","","0,74%"
"13.03.2025","5.504,61","5.470,65","5.510,62","5.470,65","","0,64%"
"12.03.2025","5.469,67","5.485,17","5.493,11","5.462,96","","-0,18%"
"11.03.2025","5.479,75","5.534,05","5.538,54","5.467,88","","-1,08%"
"10.03.2025","5.539,47","5.519,80","5.546,26","5.512,52","","0,33%"
"06.03.2025","5.521,40","5.529,44","5.534,32","5.494,98","","-0,11%"
"05.03.2025","5.527,58","5.449,78","5.527,58","5.449,78","","1,44%"
"04.03.2025","5.449,32","5.505,89","5.531,03","5.449,32","","-1,03%"
"03.03.2025","5.505,89","5.492,61","5.539,49","5.488,34","","1,16%"
"27.02.2025","5.442,59","5.483,18","5.483,53","5.430,68","","-0,32%"
"26.02.2025","5.459,87","5.490,63","5.526,13","5.456,68","","-0,48%"
"25.02.2025","5.485,99","5.596,41","5.596,41","5.476,22","","-1,92%"
"24.02.2025","5.593,12","5.610,92","5.611,78","5.549,96","","0,42%"
"20.02.2025","5.569,84","5.594,92","5.608,17","5.538,72","","-0,57%"
"19.02.2025","5.601,99","5.604,85","5.624,50","5.563,65","","0,74%"
"18.02.2025","5.560,72","5.592,59","5.598,05","5.546,49","","-0,32%"
"17.02.2025","5.578,30","5.578,53","5.642,11","5.540,43","","1,06%"
"13.02.2025","5.519,74","5.463,16","5.519,74","5.436,38","","1,05%"
"12.02.2025","5.462,30","5.419,61","5.462,30","5.352,77","","0,58%"
"11.02.2025","5.430,89","5.435,61","5.458,84","5.389,09","","0,01%"
"10.02.2025","5.430,41","5.462,65","5.537,09","5.430,41","","-1,31%"
"06.02.2025","5.502,25","5.425,84","5.502,25","5.405,14","","1,41%"
"05.02.2025","5.425,84","5.381,60","5.431,11","5.365,79","","0,88%"
"04.02.2025","5.378,59","5.416,40","5.438,44","5.378,59","","-0,60%"
"03.02.2025","5.411,13","5.403,04","5.445,47","5.387,56","","-0,26%"
"30.01.2025","5.425,15","5.428,09","5.487,69","5.411,71","","0,40%"
"29.01.2025","5.403,34","5.384,44","5.433,12","5.375,79","","0,36%"
"28.01.2025","5.383,74","5.412,71","5.437,61","5.378,22","","-0,45%"
"27.01.2025","5.407,85","5.442,16","5.475,50","5.399,50","","-0,32%"
"23.01.2025","5.425,33","5.391,09","5.470,48","5.389,36","","0,67%"
"22.01.2025","5.389,36","5.405,93","5.455,97","5.389,36","","-0,21%"
"21.01.2025","5.400,66","5.362,00","5.400,66","5.355,37","","0,89%"
"20.01.2025","5.352,89","5.410,60","5.427,13","5.351,52","","-0,75%"
"16.01.2025","5.393,32","5.365,46","5.435,25","5.365,29","","0,52%"
"15.01.2025","5.365,46","5.290,12","5.370,16","5.269,07","","1,46%"
"14.01.2025","5.288,21","5.180,78","5.322,97","5.155,37","","2,46%"
"13.01.2025","5.161,33","5.347,34","5.406,23","5.161,33","","-4,43%"
"09.01.2025","5.400,80","5.504,34","5.533,68","5.400,80","","-1,79%"
"08.01.2025","5.499,07","5.515,79","5.539,71","5.470,24","","-0,24%"
"06.01.2025","5.512,54","5.568,99","5.590,05","5.497,74","","-1,16%"
"02.01.2025","5.577,50","5.568,92","5.602,55","5.568,05","","0,15%"
"31.12.2024","5.568,92","5.540,45","5.582,74","5.521,60","","0,96%"
"30.12.2024","5.516,17","5.563,12","5.611,76","5.492,95","","-2,96%"
"26.12.2024","5.684,37","5.728,34","5.741,51","5.674,93","","-0,76%"
"25.12.2024","5.727,65","5.720,53","5.746,68","5.704,98","","0,17%"
"24.12.2024","5.717,83","5.776,91","5.803,28","5.696,55","","-0,96%"
"23.12.2024","5.773,19","5.805,38","5.814,90","5.773,19","","-0,90%"
"19.12.2024","5.825,41","5.799,86","5.825,41","5.733,28","","0,36%"
"18.12.2024","5.804,65","5.784,48","5.855,33","5.772,08","","0,68%"
"17.12.2024","5.765,62","5.847,03","5.858,30","5.765,62","","-1,40%"
"16.12.2024","5.847,55","5.820,17","5.847,55","5.801,60","","0,69%"
"12.12.2024","5.807,46","5.766,78","5.823,07","5.748,99","","0,72%"
"11.12.2024","5.765,82","5.683,87","5.765,82","5.683,87","","1,62%"
"10.12.2024","5.673,81","5.770,90","5.771,65","5.673,81","","-1,48%"
"09.12.2024","5.758,76","5.790,75","5.790,75","5.746,00","","0,26%"
"05.12.2024","5.743,91","5.795,58","5.831,00","5.734,31","","-0,68%"
"04.12.2024","5.783,27","5.789,27","5.866,63","5.779,57","","-0,09%"
"03.12.2024","5.788,40","5.727,66","5.788,40","5.699,15","","1,07%"
"02.12.2024","5.727,18","5.686,12","5.727,53","5.664,10","","0,92%"
"28.11.2024","5.675,21","5.535,36","5.675,21","5.520,72","","2,58%"
"27.11.2024","5.532,41","5.622,45","5.640,80","5.532,41","","-1,75%"
"26.11.2024","5.630,94","5.595,58","5.644,42","5.584,97","","0,80%"
"25.11.2024","5.585,99","5.591,33","5.644,93","5.577,69","","-0,61%"
"21.11.2024","5.620,24","5.637,41","5.647,47","5.609,62","","-0,22%"
"20.11.2024","5.632,62","5.649,83","5.656,95","5.598,13","","-0,21%"
"19.11.2024","5.644,56","5.690,83","5.704,08","5.644,56","","-0,81%"
"18.11.2024","5.690,66","5.746,76","5.769,99","5.687,46","","-1,77%"
"14.11.2024","5.793,15","5.785,08","5.820,18","5.779,88","","0,14%"
"13.11.2024","5.785,08","5.780,32","5.826,06","5.774,37","","0,10%"
"12.11.2024","5.779,11","5.804,23","5.827,79","5.762,48","","-0,39%"
"11.11.2024","5.801,45","5.784,10","5.820,55","5.772,94","","1,18%"
"07.11.2024","5.733,99","5.715,13","5.746,45","5.702,99","","0,54%"
"06.11.2024","5.703,40","5.691,69","5.737,27","5.691,69","","0,39%"
"05.11.2024","5.681,35","5.660,62","5.681,35","5.644,04","","0,95%"
"04.11.2024","5.627,75","5.738,18","5.740,04","5.627,01","","-0,08%"
"31.10.2024","5.632,34","5.614,98","5.695,85","5.613,56","","0,31%"
"30.10.2024","5.614,98","5.646,90","5.678,11","5.614,98","","-0,76%"
"29.10.2024","5.657,82","5.695,92","5.710,71","5.622,38","","-0,67%"
"28.10.2024","5.695,92","5.690,03","5.720,33","5.628,27","","1,75%"
"24.10.2024","5.597,73","5.562,53","5.627,57","5.535,86","","0,61%"
"23.10.2024","5.563,57","5.625,06","5.625,06","5.543,01","","-0,54%"
"22.10.2024","5.593,72","5.622,90","5.635,05","5.546,89","","-0,56%"
"21.10.2024","5.625,29","5.435,76","5.625,29","5.374,02","","1,12%"
"17.10.2024","5.562,74","5.571,52","5.614,50","5.548,83","","-1,48%"
"16.10.2024","5.646,41","5.682,27","5.738,03","5.646,41","","-0,43%"
"15.10.2024","5.670,54","5.656,00","5.675,81","5.624,61","","0,46%"
"14.10.2024","5.644,33","5.594,11","5.644,33","5.519,27","","-0,46%"
"10.10.2024","5.670,13","5.766,16","5.790,00","5.670,13","","-1,55%"
"09.10.2024","5.759,23","5.774,04","5.835,10","5.703,90","","-0,21%"
"08.10.2024","5.771,30","5.884,23","5.900,00","5.708,88","","-2,22%"
"07.10.2024","5.902,48","5.908,28","5.940,75","5.861,59","","0,00%"
"03.10.2024","5.902,72","5.887,36","5.923,86","5.885,36","","0,27%"
"02.10.2024","5.887,01","5.934,49","5.942,81","5.860,41","","-1,34%"
"01.10.2024","5.967,24","5.898,23","5.969,10","5.898,23","","1,30%"
"30.09.2024","5.890,71","5.881,40","5.952,99","5.869,72","","0,02%"
"26.09.2024","5.889,34","5.886,17","5.915,14","5.861,11","","0,17%"
"25.09.2024","5.879,46","5.842,42","5.879,46","5.818,89","","0,72%"
"24.09.2024","5.837,34","5.885,05","5.889,74","5.831,81","","-0,43%"
"23.09.2024","5.862,79","5.896,90","5.916,69","5.849,30","","-1,24%"
"19.09.2024","5.936,63","5.812,21","5.936,63","5.798,42","","2,27%"
"18.09.2024","5.805,02","5.809,11","5.825,85","5.774,58","","0,15%"
"17.09.2024","5.796,50","5.811,74","5.847,59","5.783,29","","-0,27%"
"16.09.2024","5.812,09","5.869,52","5.917,75","5.806,82","","-0,95%"
"12.09.2024","5.867,82","5.805,55","5.883,88","5.786,73","","1,11%"
