countryname,bankname,date,mktcap
colombia,bancolombia,2016-03-21,
colombia,bancolombia,2016-03-22,
colombia,bancolombia,2016-03-23,
colombia,bancolombia,2016-03-24,
colombia,bancolombia,2016-03-28,
colombia,bancolombia,2016-03-29,
colombia,bancolombia,2016-03-30,
colombia,bancolombia,2016-03-31,
colombia,bancolombia,2016-04-01,
colombia,bancolombia,2016-04-04,
colombia,bancolombia,2016-04-05,
colombia,bancolombia,2016-04-06,
colombia,bancolombia,2016-04-07,
colombia,bancolombia,2016-04-08,
colombia,bancolombia,2016-04-11,
colombia,bancolombia,2016-04-12,
colombia,bancolombia,2016-04-13,
colombia,bancolombia,2016-04-14,
colombia,bancolombia,2016-04-15,
colombia,bancolombia,2016-04-18,
colombia,bancolombia,2016-04-19,
colombia,bancolombia,2016-04-20,
colombia,bancolombia,2016-04-21,
colombia,bancolombia,2016-04-22,
colombia,bancolombia,2016-04-25,
colombia,bancolombia,2016-04-26,
colombia,bancolombia,2016-04-27,
colombia,bancolombia,2016-04-28,
colombia,bancolombia,2016-04-29,
colombia,bancolombia,2016-05-02,
colombia,bancolombia,2016-05-03,
colombia,bancolombia,2016-05-04,
colombia,bancolombia,2016-05-05,
colombia,bancolombia,2016-05-06,
colombia,bancolombia,2016-05-09,
colombia,bancolombia,2016-05-10,
colombia,bancolombia,2016-05-11,
colombia,bancolombia,2016-05-12,
colombia,bancolombia,2016-05-13,
colombia,bancolombia,2016-05-16,
colombia,bancolombia,2016-05-17,
colombia,bancolombia,2016-05-18,
colombia,bancolombia,2016-05-19,
colombia,bancolombia,2016-05-20,
colombia,bancolombia,2016-05-23,
colombia,bancolombia,2016-05-24,
colombia,bancolombia,2016-05-25,
colombia,bancolombia,2016-05-26,
colombia,bancolombia,2016-05-27,
colombia,bancolombia,2016-05-31,
colombia,bancolombia,2016-06-01,
colombia,bancolombia,2016-06-02,
colombia,bancolombia,2016-06-03,
colombia,bancolombia,2016-06-06,
colombia,bancolombia,2016-06-07,
colombia,bancolombia,2016-06-08,
colombia,bancolombia,2016-06-09,
colombia,bancolombia,2016-06-10,
colombia,bancolombia,2016-06-13,
colombia,bancolombia,2016-06-14,
colombia,bancolombia,2016-06-15,
colombia,bancolombia,2016-06-16,
colombia,bancolombia,2016-06-17,
colombia,bancolombia,2016-06-20,
colombia,bancolombia,2016-06-21,
colombia,bancolombia,2016-06-22,
colombia,bancolombia,2016-06-23,
colombia,bancolombia,2016-06-24,
colombia,bancolombia,2016-06-27,
colombia,bancolombia,2016-06-28,
colombia,bancolombia,2016-06-29,
colombia,bancolombia,2016-06-30,
colombia,bancolombia,2016-07-01,
colombia,bancolombia,2016-07-05,
colombia,bancolombia,2016-07-06,
colombia,bancolombia,2016-07-07,
colombia,bancolombia,2016-07-08,
colombia,bancolombia,2016-07-11,
colombia,bancolombia,2016-07-12,
colombia,bancolombia,2016-07-13,
colombia,bancolombia,2016-07-14,
colombia,bancolombia,2016-07-15,
colombia,bancolombia,2016-07-18,
colombia,bancolombia,2016-07-19,
colombia,bancolombia,2016-07-20,
colombia,bancolombia,2016-07-21,
colombia,bancolombia,2016-07-22,
colombia,bancolombia,2016-07-25,
colombia,bancolombia,2016-07-26,
colombia,bancolombia,2016-07-27,
colombia,bancolombia,2016-07-28,
colombia,bancolombia,2016-07-29,
colombia,bancolombia,2016-08-01,
colombia,bancolombia,2016-08-02,
colombia,bancolombia,2016-08-03,
colombia,bancolombia,2016-08-04,
colombia,bancolombia,2016-08-05,
colombia,bancolombia,2016-08-08,
colombia,bancolombia,2016-08-09,
colombia,bancolombia,2016-08-10,
colombia,bancolombia,2016-08-11,
colombia,bancolombia,2016-08-12,
colombia,bancolombia,2016-08-15,
colombia,bancolombia,2016-08-16,
colombia,bancolombia,2016-08-17,
colombia,bancolombia,2016-08-18,
colombia,bancolombia,2016-08-19,
colombia,bancolombia,2016-08-22,
colombia,bancolombia,2016-08-23,
colombia,bancolombia,2016-08-24,
