countryname,bankname,date,lt_borrow,st_borrow,tot_asset,cash_and_st_investments,net_income,net_rev,prof_margin,equity_book,bonds,total_liab,DP
colombia,banco_de_occidente,2015-12-01,2620715739.0,26421849977.0,33016128078.0,,,,,3973562362.0,2620715739.0,29042565716.0,27732207846.5
colombia,banco_de_occidente,2016-06-01,2481228734.0,26440312475.0,32931387563.0,,,,,4009846354.0,2481228734.0,28921541209.0,27680926842.0
colombia,banco_de_occidente,2016-09-01,2404104786.0,26279202685.0,32665722020.0,,,,,3982414549.0,2404104786.0,28683307471.0,27481255078.0
colombia,banco_de_occidente,2016-12-01,2811593250.0,25891779049.0,32797343882.0,,,,,4093971583.0,2811593250.0,28703372299.0,27297575674.0
colombia,banco_de_occidente,2017-06-01,3008679303.0,27260378124.0,34147222732.0,,,,,3878165305.0,3008679303.0,30269057427.0,28764717775.5
colombia,banco_de_occidente,2017-09-01,2793655401.0,26587698530.0,33326871643.0,,,,,3945517712.0,2793655401.0,29381353931.0,27984526230.5
colombia,banco_de_occidente,2017-12-01,3281965049.0,26985432781.0,34301277915.0,,,,,4033880085.0,3281965049.0,30267397830.0,28626415305.5
colombia,banco_de_occidente,2018-06-01,3278461017.0,26728506273.0,33887751759.0,,,,,3880784469.0,3278461017.0,30006967290.0,28367736781.5
colombia,banco_de_occidente,2018-09-01,3144397857.0,27397126405.0,34465250854.0,,,,,3923726592.0,3144397857.0,30541524262.0,28969325333.5
colombia,banco_de_occidente,2018-12-01,3147437500.0,28292775765.0,35686261143.0,,,,,4246047878.0,3147437500.0,31440213265.0,29866494515.0
colombia,banco_de_occidente,2019-06-01,3065014788.0,29595069521.0,36952809708.0,,,,,4292725399.0,3065014788.0,32660084309.0,31127576915.0
colombia,banco_de_occidente,2019-09-01,3464646703.0,29587308704.0,37462801793.0,,,,,4410846386.0,3464646703.0,33051955407.0,31319632055.5
colombia,banco_de_occidente,2019-12-01,3337983246.0,30696301216.0,38514761133.0,,,,,4480476671.0,3337983246.0,34034284462.0,32365292839.0
colombia,banco_de_occidente,2020-06-01,3172672873.0,34756093986.0,42336766569.0,,,,,4407999710.0,3172672873.0,37928766859.0,36342430422.5
colombia,banco_de_occidente,2020-09-01,3416064996.0,34729797979.0,42651889108.0,,,,,4506026133.0,3416064996.0,38145862975.0,36437830477.0
colombia,banco_de_occidente,2020-12-01,3120450151.0,33569470631.0,41261273591.0,,,,,4571352809.0,3120450151.0,36689920782.0,35129695706.5
colombia,banco_de_occidente,2021-06-01,2996936542.0,35390757779.0,42883677281.0,,,,,4495982960.0,2996936542.0,38387694321.0,36889226050.0
colombia,banco_de_occidente,2021-09-01,2866481357.0,35457856299.0,42926224722.0,,,,,4601887066.0,2866481357.0,38324337656.0,36891096977.5
colombia,banco_de_occidente,2021-12-01,2777578205.0,39622888017.0,47070585302.0,,,,,4670119080.0,2777578205.0,42400466222.0,41011677119.5
colombia,banco_de_occidente,2022-06-01,2667137879.0,43324353394.0,50519677609.0,,,,,4528186336.0,2667137879.0,45991491273.0,44657922333.5
colombia,banco_de_occidente,2022-09-01,2421849160.0,45124305456.0,52138421595.0,,,,,4592266979.0,2421849160.0,47546154616.0,46335230036.0
colombia,banco_de_occidente,2022-12-01,2322415803.0,47452914089.0,54521488062.0,,,,,4746158170.0,2322415803.0,49775329892.0,48614121990.5
colombia,banco_de_occidente,2023-06-01,2325033710.0,53433206118.0,60654476789.0,,,,,4896236961.0,2325033710.0,55758239828.0,54595722973.0
colombia,banco_de_occidente,2023-09-01,2174068079.0,54199659545.0,61266993805.0,,,,,4893266181.0,2174068079.0,56373727624.0,55286693584.5
colombia,banco_de_occidente,2023-12-01,2171344531.0,56577976675.0,63920847614.0,,,,,5171526408.0,2171344531.0,58749321206.0,57663648940.5
colombia,banco_de_occidente,2024-06-01,2721103716.0,59254146291.0,67231820479.0,,,,,5256570472.0,2721103716.0,61975250007.0,60614698149.0
colombia,banco_de_occidente,2024-09-01,2609039293.0,61652212964.0,69715542485.0,,,,,5454290228.0,2609039293.0,64261252257.0,62956732610.5
colombia,banco_de_occidente,2024-12-01,2670196732.0,64501776449.0,72653109609.0,,,,,5481136428.0,2670196732.0,67171973181.0,65836874815.0
colombia,banco_de_occidente,2025-06-01,2405990360.0,65275952543.0,73191822546.0,,,,,5509879643.0,2405990360.0,67681942903.0,66478947723.0
colombia,banco_de_occidente,2025-09-01,2361689734.0,70866982293.0,78960979420.0,,,,,5732307393.0,2361689734.0,73228672027.0,72047827160.0
colombia,banco_de_occidente,2025-12-01,2097440150.0,74355680178.0,82159685706.0,,,,,5706565378.0,2097440150.0,76453120328.0,75404400253.0
colombia,banco_popular,2015-03-01,2085565400.0,13210964674.0,17572502181.0,,,,,2275972107.0,2085565400.0,15296530074.0,14253747374.0
colombia,banco_popular,2015-06-01,2085565400.0,13373804828.0,17735342335.0,,,,,2275972107.0,2085565400.0,15459370228.0,14416587528.0
colombia,banco_popular,2015-09-01,1594954800.0,14091692266.0,18009422107.0,,,,,2322775041.0,1594954800.0,15686647066.0,14889169666.0
colombia,banco_popular,2015-12-01,1489748100.0,15091750099.0,18971953020.0,,,,,2390454821.0,1489748100.0,16581498199.0,15836624149.0
colombia,banco_popular,2016-06-01,1315190700.0,16116737437.0,19920501957.0,,,,,2488573820.0,1315190700.0,17431928137.0,16774332787.0
colombia,banco_popular,2016-09-01,1316068800.0,16342605314.0,20170221877.0,,,,,2511547763.0,1316068800.0,17658674114.0,17000639714.0
colombia,banco_popular,2016-12-01,1620503700.0,16296175207.0,20450109563.0,,,,,2533430656.0,1620503700.0,17916678907.0,17106427057.0
colombia,banco_popular,2017-06-01,1454677300.0,16599409781.0,20496543710.0,,,,,2442456629.0,1454677300.0,18054087081.0,17326748431.0
colombia,banco_popular,2017-09-01,1571011700.0,17026508163.0,21058203694.0,,,,,2460683831.0,1571011700.0,18597519863.0,17812014013.0
colombia,banco_popular,2017-12-01,1571307700.0,17957486033.0,21992153081.0,,,,,2463359348.0,1571307700.0,19528793733.0,18743139883.0
colombia,banco_popular,2018-06-01,1830526900.0,18794763746.0,23053057822.0,,,,,2427767176.0,1830526900.0,20625290646.0,19710027196.0
colombia,banco_popular,2018-09-01,1721759500.0,19076711991.0,23239877879.0,,,,,2441406388.0,1721759500.0,20798471491.0,19937591741.0
colombia,banco_popular,2018-12-01,1616729300.0,19970505985.0,24175299171.0,,,,,2588063886.0,1616729300.0,21587235285.0,20778870635.0
colombia,banco_popular,2019-06-01,1845454600.0,21119385576.0,25632202112.0,,,,,2667361936.0,1845454600.0,22964840176.0,22042112876.0
colombia,banco_popular,2019-09-01,1753677000.0,19187484051.0,23686459937.0,,,,,2745298886.0,1753677000.0,20941161051.0,20064322551.0
colombia,banco_popular,2019-12-01,1753895600.0,20096772894.0,24645962151.0,,,,,2795293657.0,1753895600.0,21850668494.0,20973720694.0
colombia,banco_popular,2020-06-01,1853419700.0,23565281112.0,28200393761.0,,,,,2781692949.0,1853419700.0,25418700812.0,24491990962.0
colombia,banco_popular,2020-09-01,1652224800.0,22202289229.0,26683936224.0,,,,,2829422195.0,1652224800.0,23854514029.0,23028401629.0
colombia,banco_popular,2020-12-01,1652087000.0,22355438702.0,26897574789.0,,,,,2890049087.0,1652087000.0,24007525702.0,23181482202.0
colombia,banco_popular,2021-06-01,1539585500.0,23188214975.0,27639885161.0,,,,,2912084686.0,1539585500.0,24727800475.0,23958007725.0
colombia,banco_popular,2021-09-01,2046397300.0,23814906438.0,28842630065.0,,,,,2981326327.0,2046397300.0,25861303738.0,24838105088.0
colombia,banco_popular,2021-12-01,2551394000.0,23790916846.0,29405782077.0,,,,,3063471231.0,2551394000.0,26342310846.0,25066613846.0
colombia,banco_popular,2022-06-01,2845660300.0,25324965688.0,31167885091.0,,,,,2997259103.0,2845660300.0,28170625988.0,26747795838.0
colombia,banco_popular,2022-09-01,2743200800.0,27275153967.0,33004001048.0,,,,,2985646281.0,2743200800.0,30018354767.0,28646754367.0
colombia,banco_popular,2022-12-01,2745593100.0,26593547508.0,32238855710.0,,,,,2899715102.0,2745593100.0,29339140608.0,27966344058.0
colombia,banco_popular,2023-06-01,2302148300.0,26130274690.0,31208607173.0,,,,,2776184183.0,2302148300.0,28432422990.0,27281348840.0
colombia,banco_popular,2023-09-01,2301543300.0,24931160076.0,29921731043.0,,,,,2689027667.0,2301543300.0,27232703376.0,26081931726.0
colombia,banco_popular,2023-12-01,2257048900.0,24425910857.0,29277846280.0,,,,,2594886523.0,2257048900.0,26682959757.0,25554435307.0
colombia,banco_popular,2024-06-01,2002101500.0,25930705436.0,30408472207.0,,,,,2475665271.0,2002101500.0,27932806936.0,26931756186.0
colombia,banco_popular,2024-09-01,1883256000.0,25298994392.0,29637977356.0,,,,,2455726964.0,1883256000.0,27182250392.0,26240622392.0
colombia,banco_popular,2024-12-01,1623495200.0,24952015109.0,28966850902.0,,,,,2391340593.0,1623495200.0,26575510309.0,25763762709.0
colombia,banco_popular,2025-06-01,1068262400.0,28561312237.0,32055619518.0,,,,,2426044881.0,1068262400.0,29629574637.0,29095443437.0
colombia,banco_popular,2025-09-01,1118250300.0,27991879023.0,31605042865.0,,,,,2494913542.0,1118250300.0,29110129323.0,28551004173.0
colombia,banco_popular,2025-12-01,1118675100.0,27706505462.0,31314998852.0,,,,,2489818290.0,1118675100.0,28825180562.0,28265843012.0
colombia,banco_union,2021-12-01,0.0,768720689.0,905633284.0,,,,,136912595.0,0.0,768720689.0,768720689.0
colombia,banco_union,2022-09-01,0.0,812460660.0,960017170.0,,,,,147556510.0,0.0,812460660.0,812460660.0
colombia,banco_union,2022-12-01,0.0,843974315.0,997120063.0,,,,,153145748.0,0.0,843974315.0,843974315.0
colombia,banco_union,2023-06-01,0.0,978050631.0,1122913702.0,,,,,144863071.0,0.0,978050631.0,978050631.0
colombia,banco_union,2023-09-01,0.0,962610014.0,1110436355.0,,,,,147826341.0,0.0,962610014.0,962610014.0
colombia,banco_union,2023-12-01,0.0,1054192474.0,1195663882.0,,,,,141471408.0,0.0,1054192474.0,1054192474.0
colombia,banco_union,2024-06-01,0.0,1109481727.0,1254089202.0,,,,,144607475.0,0.0,1109481727.0,1109481727.0
colombia,banco_union,2024-09-01,0.0,1098773610.0,1246665429.0,,,,,147891819.0,0.0,1098773610.0,1098773610.0
colombia,banco_union,2024-12-01,0.0,1199264014.0,1351105003.0,,,,,151840989.0,0.0,1199264014.0,1199264014.0
colombia,banco_union,2025-06-01,0.0,1279375799.0,1435987089.0,,,,,156611290.0,0.0,1279375799.0,1279375799.0
colombia,banco_union,2025-09-01,0.0,1242546248.0,1401546381.0,,,,,159000133.0,0.0,1242546248.0,1242546248.0
colombia,banco_union,2025-12-01,0.0,1292213156.0,1452816566.0,,,,,160603410.0,0.0,1292213156.0,1292213156.0
colombia,banco_w,2015-03-01,0.0,563201010785.0,1002910938515.0,,,,,439709927730.0,0.0,563201010785.0,563201010785.0
colombia,banco_w,2015-06-01,0.0,601171204849.0,1053375600751.0,,,,,452204395902.0,0.0,601171204849.0,601171204849.0
colombia,banco_w,2015-09-01,0.0,642087849113.0,1106044668873.0,,,,,463956819760.0,0.0,642087849113.0,642087849113.0
colombia,banco_w,2015-12-01,0.0,634582406956.0,1109953376845.0,,,,,475370969889.0,0.0,634582406956.0,634582406956.0
colombia,banco_w,2016-06-01,0.0,707659698622.0,1183275560110.0,,,,,475615861488.0,0.0,707659698622.0,707659698622.0
colombia,banco_w,2016-09-01,0.0,787578465657.0,1276484705645.0,,,,,488906239988.0,0.0,787578465657.0,787578465657.0
colombia,banco_w,2016-12-01,0.0,822671817000.0,1321071566000.0,,,,,498399749000.0,0.0,822671817000.0,822671817000.0
colombia,banco_w,2017-03-01,0.0,851036560952.0,1335244703792.0,,,,,484208142840.0,0.0,851036560952.0,851036560952.0
colombia,banco_w,2017-06-01,0.0,886799648133.0,1377561966724.0,,,,,490762318591.0,0.0,886799648133.0,886799648133.0
colombia,banco_w,2017-09-01,0.0,927196776067.0,1428000305435.0,,,,,500803529368.0,0.0,927196776067.0,927196776067.0
colombia,banco_w,2017-12-01,0.0,921073818707.0,1432237648880.0,,,,,511163830173.0,0.0,921073818707.0,921073818707.0
colombia,banco_w,2018-06-01,0.0,925219095074.0,1443591390434.0,,,,,518372295360.0,0.0,925219095074.0,925219095074.0
colombia,banco_w,2018-09-01,0.0,909626329060.0,1442324336052.0,,,,,532698006992.0,0.0,909626329060.0,909626329060.0
colombia,banco_w,2018-12-01,0.0,921470888029.0,1469673825917.0,,,,,548202937888.0,0.0,921470888029.0,921470888029.0
colombia,banco_w,2019-06-01,1538759.0,1162935762880.57,1689646016945.86,,,,,526708715306.29,1538759.0,1162937301639.57,1162936532260.07
colombia,banco_w,2019-09-01,1538759.0,1176515895330.8198,1720158679332.93,,,,,543641245243.11,1538759.0,1176517434089.8198,1176516664710.3198
colombia,banco_w,2019-12-01,1538759.0,1187664267410.93,1743339969464.7,,,,,555674163294.77,1538759.0,1187665806169.93,1187665036790.43
colombia,banco_w,2020-06-01,149169499973.0,1432522171566.19,2162016464489.69,,,,,580324792950.5,149169499973.0,1581691671539.19,1507106921552.69
colombia,banco_w,2020-09-01,149169499973.0,1523823243059.9302,2266097195000.0,,,,,593104451967.07,149169499973.0,1672992743032.9302,1598407993046.4302
colombia,banco_w,2020-12-01,0.0,1608011853353.1,2198884470161.36,,,,,590872616808.26,0.0,1608011853353.1,1608011853353.1
colombia,banco_w,2021-06-01,459492000000.0,1198627898334.2798,2207803876747.76,,,,,549683978413.48,459492000000.0,1658119898334.2798,1428373898334.2798
colombia,banco_w,2021-09-01,0.0,1652988627750.0,2207130252520.0,,,,,554141624770.0,0.0,1652988627750.0,1652988627750.0
colombia,banco_w,2021-12-01,0.0,1615469889010.0,2178038180310.0,,,,,562568291300.0,0.0,1615469889010.0,1615469889010.0
colombia,banco_w,2022-06-01,0.0,1521543730090.0,2065479245840.0,,,,,543935515750.0,0.0,1521543730090.0,1521543730090.0
colombia,banco_w,2022-09-01,0.0,1496716950220.0,2054577574440.0,,,,,557860624220.0,0.0,1496716950220.0,1496716950220.0
colombia,banco_w,2022-12-01,0.0,1571840943410.0,2141620855400.0,,,,,569779911990.0,0.0,1571840943410.0,1571840943410.0
colombia,banco_w,2023-06-01,0.0,1709200428180.0,2234674557730.0,,,,,525474129550.0,0.0,1709200428180.0,1709200428180.0
colombia,banco_w,2023-09-01,0.0,1745136678010.0,2266779712100.0,,,,,521643034090.0,0.0,1745136678010.0,1745136678010.0
colombia,banco_w,2023-12-01,0.0,1846148132650.0,2371367063060.0,,,,,525218930410.0,0.0,1846148132650.0,1846148132650.0
colombia,banco_w,2024-06-01,0.0,1824051920000.0,2330212980530.0,,,,,506161060530.0,0.0,1824051920000.0,1824051920000.0
colombia,banco_w,2024-09-01,0.0,2076083034370.0,2587751476820.0,,,,,511668442450.0,0.0,2076083034370.0,2076083034370.0
colombia,banco_w,2024-12-01,0.0,1850970013840.0,2358147390080.0,,,,,507177376240.0,0.0,1850970013840.0,1850970013840.0
colombia,banco_w,2025-06-01,0.0,1949412436780.0,2469065790320.0,,,,,519653353540.0,0.0,1949412436780.0,1949412436780.0
colombia,banco_w,2025-09-01,0.0,1932201923450.0,2460246434720.0,,,,,528044511270.0,0.0,1932201923450.0,1932201923450.0
colombia,banco_w,2025-12-01,0.0,2028328919140.0,2564493210510.0,,,,,536164291370.0,0.0,2028328919140.0,2028328919140.0
colombia,bancolombia,2015-03-01,11757446950.0,74908202174.0,103601642989.0,,,,,16935993865.0,11757446950.0,86665649124.0,80786925649.0
colombia,bancolombia,2015-06-01,11813566409.0,74648130250.0,103709220749.0,,,,,17247524090.0,11813566409.0,86461696659.0,80554913454.5
colombia,bancolombia,2015-09-01,13416789508.0,80292798643.0,112236128368.0,,,,,18526540217.0,13416789508.0,93709588151.0,87001193397.0
colombia,bancolombia,2015-12-01,13685222553.0,83531945232.0,115827875377.0,,,,,18610707592.0,13685222553.0,97217167785.0,90374556508.5
colombia,bancolombia,2016-06-01,12893104352.0,84449304051.0,116970958989.0,,,,,19628550586.0,12893104352.0,97342408403.0,90895856227.0
colombia,bancolombia,2016-09-01,12765492761.0,86959381481.0,119519473854.0,,,,,19794599612.0,12765492761.0,99724874242.0,93342127861.5
colombia,bancolombia,2016-12-01,15377816172.0,101803907363.0,137203650020.0,,,,,20021926485.0,15377816172.0,117181723535.0,109492815449.0
colombia,bancolombia,2017-06-01,15540323036.0,107612383807.0,142882539417.0,,,,,19729832574.0,15540323036.0,123152706843.0,115382545325.0
colombia,bancolombia,2017-09-01,15179235357.0,108424493012.0,144078453026.0,,,,,20474724657.0,15179235357.0,123603728369.0,116014110690.5
colombia,bancolombia,2017-12-01,11397531767.0,113459774052.0,146251668888.0,,,,,21394363069.0,11397531767.0,124857305819.0,119158539935.5
colombia,bancolombia,2018-06-01,14507684246.0,110013265725.0,145590242740.0,,,,,21069292769.0,14507684246.0,124520949971.0,117267107848.0
colombia,bancolombia,2018-09-01,14985068174.0,110142851020.0,147314413123.0,,,,,22186493929.0,14985068174.0,125127919194.0,117635385107.0
colombia,bancolombia,2018-12-01,11393065627.0,120380927373.0,155396547306.0,,,,,23622554306.0,11393065627.0,131773993000.0,126077460186.5
colombia,bancolombia,2019-06-01,15109738609.0,127664087832.0,167339919344.0,,,,,24566092903.0,15109738609.0,142773826441.0,135218957136.5
colombia,bancolombia,2019-09-01,16560533294.0,126057260439.0,168141914505.0,,,,,25524120772.0,16560533294.0,142617793733.0,134337527086.0
colombia,bancolombia,2019-12-01,8139998184.0,135802493095.0,169798731710.0,,,,,25856240431.0,8139998184.0,143942491279.0,139872492187.0
colombia,bancolombia,2020-06-01,16939325972.0,146949637909.0,190174282336.0,,,,,26285318455.0,16939325972.0,163888963881.0,155419300895.0
colombia,bancolombia,2020-09-01,15788372551.0,142319852499.0,184708142169.0,,,,,26599917119.0,15788372551.0,158108225050.0,150214038774.5
colombia,bancolombia,2020-12-01,14492688095.0,143943718991.0,184084732194.0,,,,,25648325108.0,14492688095.0,158436407086.0,151190063038.5
colombia,bancolombia,2021-06-01,15118567317.0,144018705755.0,186281088203.0,,,,,27143815131.0,15118567317.0,159137273072.0,151577989413.5
colombia,bancolombia,2021-09-01,15657428890.0,146972376114.0,190834071206.0,,,,,28204266202.0,15657428890.0,162629805004.0,154801090559.0
colombia,bancolombia,2021-12-01,9219509285.0,165927760802.0,206914717992.0,,,,,31767447905.0,9219509285.0,175147270087.0,170537515444.5
colombia,bancolombia,2022-06-01,16631124299.0,171070155641.0,220332451184.0,,,,,32631171244.0,16631124299.0,187701279940.0,179385717790.5
colombia,bancolombia,2022-09-01,14628048915.0,182827019969.0,233386206747.0,,,,,35931137863.0,14628048915.0,197455068884.0,190141044426.5
colombia,bancolombia,2022-12-01,7252014756.0,197181751918.0,243175546163.0,,,,,38741779489.0,7252014756.0,204433766674.0,200807759296.0
colombia,bancolombia,2023-06-01,14649241277.0,190702964085.0,241465490212.0,,,,,36113284850.0,14649241277.0,205352205362.0,198027584723.5
colombia,bancolombia,2023-09-01,12465321538.0,194278220985.0,243519069000.0,,,,,36775526477.0,12465321538.0,206743542523.0,200510881754.0
colombia,bancolombia,2023-12-01,6058657154.0,208450012512.0,251590337915.0,,,,,37081668249.0,6058657154.0,214508669666.0,211479341089.0
colombia,bancolombia,2024-06-01,12643381434.0,201500029989.0,252449553807.0,,,,,38306142384.0,12643381434.0,214143411423.0,207821720706.0
colombia,bancolombia,2024-09-01,11371854764.0,200930300460.0,252380843567.0,,,,,40078688343.0,11371854764.0,212302155224.0,206616227842.0
colombia,bancolombia,2024-12-01,8385212053.0,211928208517.0,262584741500.0,,,,,42271320930.0,8385212053.0,220313420570.0,216120814543.5
colombia,bancolombia,2025-06-01,7284849613.0,222961148489.0,252983127080.0,,,,,22737128978.0,7284849613.0,230245998102.0,226603573295.5
colombia,bancolombia,2025-09-01,7276208105.0,221202653484.0,252766272632.0,,,,,24287411043.0,7276208105.0,228478861589.0,224840757536.5
colombia,bancolombia,2025-12-01,6963432360.0,232034909174.0,264790296404.0,,,,,25791954870.0,6963432360.0,238998341534.0,235516625354.0
colombia,bbva_colombia,2015-03-01,1301650000.0,39649540164.437004,44340474000.011,,,,,3389283835.574,1301650000.0,40951190164.437004,40300365164.437004
colombia,bbva_colombia,2015-06-01,2350199405.109,38411356176.272,44282637555.525,,,,,3521081974.144,2350199405.109,40761555581.381004,39586455878.8265
colombia,bbva_colombia,2015-09-01,2527573034.0,40298968886.0,46478475789.0,,,,,3651933869.0,2527573034.0,42826541920.0,41562755403.0
colombia,bbva_colombia,2015-12-01,2488551477.0,43876217950.0,50183849031.0,,,,,3819079604.0,2488551477.0,46364769427.0,45120493688.5
colombia,bbva_colombia,2016-06-01,2450706741.0,44611710763.0,50859050004.0,,,,,3796632500.0,2450706741.0,47062417504.0,45837064133.5
colombia,bbva_colombia,2016-09-01,2437657311.0,44931718805.0,51194481649.0,,,,,3825105533.0,2437657311.0,47369376116.0,46150547460.5
colombia,bbva_colombia,2016-12-01,2416132269.0,45233855622.0,51660690263.0,,,,,4010702372.0,2416132269.0,47649987891.0,46441921756.5
colombia,bbva_colombia,2017-06-01,2447233358.0,47660160247.0,54086247671.0,,,,,3978854066.0,2447233358.0,50107393605.0,48883776926.0
colombia,bbva_colombia,2017-09-01,2281292626.0,47154540209.0,53478472569.0,,,,,4042639734.0,2281292626.0,49435832835.0,48295186522.0
colombia,bbva_colombia,2017-12-01,2277963379.0,51282389462.0,57584344624.0,,,,,4023991783.0,2277963379.0,53560352841.0,52421371151.5
colombia,bbva_colombia,2018-03-01,2241006413.0,51568643631.0,57866909232.0,,,,,4057259188.0,2241006413.0,53809650044.0,52689146837.5
colombia,bbva_colombia,2018-09-01,2162140924.0,51556668737.0,57899012295.0,,,,,4180202634.0,2162140924.0,53718809661.0,52637739199.0
colombia,bbva_colombia,2018-12-01,2282853532.0,55944345689.0,62573954093.0,,,,,4346754872.0,2282853532.0,58227199221.0,57085772455.0
colombia,bbva_colombia,2019-06-01,2303181305.0,56825047849.0,63559703504.0,,,,,4431474350.0,2303181305.0,59128229154.0,57976638501.5
colombia,bbva_colombia,2019-09-01,2290443995.0,57869564969.0,64831202254.0,,,,,4671193290.0,2290443995.0,60160008964.0,59014786966.5
colombia,bbva_colombia,2019-12-01,2179624809.0,58276868731.0,65335778815.0,,,,,4879285275.0,2179624809.0,60456493540.0,59366681135.5
colombia,bbva_colombia,2020-06-01,2445677138.0,69203620189.0,76459825508.0,,,,,4810528181.0,2445677138.0,71649297327.0,70426458758.0
colombia,bbva_colombia,2020-09-01,2523404518.0,63800496797.0,71197973831.0,,,,,4874072516.0,2523404518.0,66323901315.0,65062199056.0
colombia,bbva_colombia,2020-12-01,2304262555.0,61112617065.0,68413201372.0,,,,,4996321752.0,2304262555.0,63416879620.0,62264748342.5
colombia,bbva_colombia,2021-06-01,2420677689.0,63098426353.0,70704346100.0,,,,,5185242058.0,2420677689.0,65519104042.0,64308765197.5
colombia,bbva_colombia,2021-09-01,2355454605.0,64532282372.0,72267079894.0,,,,,5379342917.0,2355454605.0,66887736977.0,65710009674.5
colombia,bbva_colombia,2021-12-01,2388531482.0,71440825757.0,79516658891.0,,,,,5687301652.0,2388531482.0,73829357239.0,72635091498.0
colombia,bbva_colombia,2022-06-01,2421791210.0,84954618445.0,93280582756.0,,,,,5904173101.0,2421791210.0,87376409655.0,86165514050.0
colombia,bbva_colombia,2022-09-01,2601776155.0,87569072027.0,96317544278.0,,,,,6146696096.0,2601776155.0,90170848182.0,88869960104.5
colombia,bbva_colombia,2022-12-01,2676790053.0,90394780793.0,99238481442.0,,,,,6166910596.0,2676790053.0,93071570846.0,91733175819.5
colombia,bbva_colombia,2023-06-01,2205385383.0,94947702463.0,103817769008.0,,,,,6664681162.0,2205385383.0,97153087846.0,96050395154.5
colombia,bbva_colombia,2023-09-01,2368448081.0,95034295568.0,104147345667.0,,,,,6744602018.0,2368448081.0,97402743649.0,96218519608.5
colombia,bbva_colombia,2023-12-01,2519332141.0,96971341392.0,105426640655.0,,,,,5935967122.0,2519332141.0,99490673533.0,98231007462.5
colombia,bbva_colombia,2024-06-01,2693475921.0,95601915767.0,104015330868.0,,,,,5719939180.0,2693475921.0,98295391688.0,96948653727.5
colombia,bbva_colombia,2024-09-01,2870259352.0,92643066923.0,102154298923.0,,,,,6640972648.0,2870259352.0,95513326275.0,94078196599.0
colombia,bbva_colombia,2024-12-01,3368426428.0,95062685654.0,104985415026.0,,,,,6554302944.0,3368426428.0,98431112082.0,96746898868.0
colombia,bbva_colombia,2025-06-01,1727990500.0,94709744146.0,103128740395.0,,,,,6691005749.0,1727990500.0,96437734646.0,95573739396.0
colombia,bbva_colombia,2025-09-01,1697493659.0,97385863298.0,105904793519.0,,,,,6821436562.0,1697493659.0,99083356957.0,98234610127.5
colombia,bbva_colombia,2025-12-01,1639293940.0,100320080382.0,108982165297.0,,,,,7022790975.0,1639293940.0,101959374322.0,101139727352.0
colombia,btg_pactual,2021-12-01,0.0,10646899.0,102086702.0,,,,,91439803.0,0.0,10646899.0,10646899.0
colombia,btg_pactual,2022-06-01,0.0,341984339.0,768405623.0,,,,,426421284.0,0.0,341984339.0,341984339.0
colombia,btg_pactual,2022-09-01,0.0,330555155.0,756784927.0,,,,,426229772.0,0.0,330555155.0,330555155.0
colombia,btg_pactual,2022-12-01,0.0,299860406.0,736942900.0,,,,,437082494.0,0.0,299860406.0,299860406.0
colombia,btg_pactual,2023-06-01,0.0,567609383.0,1028778694.0,,,,,461169311.0,0.0,567609383.0,567609383.0
colombia,btg_pactual,2023-09-01,0.0,882289615.0,1364946445.0,,,,,482656830.0,0.0,882289615.0,882289615.0
colombia,btg_pactual,2023-12-01,0.0,1163013176.0,1826415273.0,,,,,663402097.0,0.0,1163013176.0,1163013176.0
colombia,btg_pactual,2024-06-01,246770701.0,918317875.0,1893021755.0,,,,,727933179.0,246770701.0,1165088576.0,1041703225.5
colombia,btg_pactual,2024-09-01,251898455.0,1402955194.0,2422599035.0,,,,,767745386.0,251898455.0,1654853649.0,1528904421.5
colombia,btg_pactual,2024-12-01,248588399.0,1349723157.0,2385073403.0,,,,,786761847.0,248588399.0,1598311556.0,1474017356.5
colombia,btg_pactual,2025-06-01,220659745.0,1967960535.0,3031397785.0,,,,,842777505.0,220659745.0,2188620280.0,2078290407.5
colombia,btg_pactual,2025-09-01,186847567.0,2213360357.0,3280507806.0,,,,,880299882.0,186847567.0,2400207924.0,2306784140.5
colombia,btg_pactual,2025-12-01,0.0,1424100523.0,1640939880.0,,,,,216839357.0,0.0,1424100523.0,1424100523.0
colombia,citibank_colombia,2015-03-01,100212415.0,8649705336.0,10311698611.0,,,,,1561780860.0,100212415.0,8749917751.0,8699811543.5
colombia,citibank_colombia,2015-06-01,100224334.0,8587401049.0,10307646713.0,,,,,1620021330.0,100224334.0,8687625383.0,8637513216.0
colombia,citibank_colombia,2015-09-01,99276452.0,8797104816.0,10565648191.0,,,,,1669266923.0,99276452.0,8896381268.0,8846743042.0
colombia,citibank_colombia,2015-12-01,96511201.0,8973505877.0,10632833571.0,,,,,1562816493.0,96511201.0,9070017078.0,9021761477.5
colombia,citibank_colombia,2016-06-01,0.0,10571402533.0,12267349075.0,,,,,1695946542.0,0.0,10571402533.0,10571402533.0
colombia,citibank_colombia,2016-09-01,0.0,10368734042.320002,12116446184.62,,,,,1747712142.3,0.0,10368734042.320002,10368734042.320002
colombia,citibank_colombia,2016-12-01,0.0,8770333763.0,10665852197.0,,,,,1895518434.0,0.0,8770333763.0,8770333763.0
colombia,citibank_colombia,2017-06-01,0.0,9844021624.0,11895821447.0,,,,,2051799823.0,0.0,9844021624.0,9844021624.0
