quarter,fx_vol
2010Q1,0.0103717386298113
2010Q2,0.007805947422422737
2010Q3,0.006686275964672992
2010Q4,0.009204018816053804
2011Q1,0.015192744869330064
2011Q2,0.024383010040556145
2011Q3,0.014145629889451061
2011Q4,0.014233401106595815
2012Q1,0.0043705576386106094
2012Q2,0.019221874311804145
2012Q3,0.01502884551578534
2012Q4,0.015795395989802036
2013Q1,0.012585777625109594
2013Q2,0.04291890434990622
2013Q3,0.023063744356080263
2013Q4,0.023455295771425088
2014Q1,0.010345072871077114
2014Q2,0.01719176678254283
2014Q3,0.017903607211608646
2014Q4,0.01734645348343075
2015Q1,0.017211574151458044
2015Q2,0.012712419381386519
2015Q3,0.03006182123698172
2015Q4,0.014924234707854657
2016Q1,0.03772325482084055
2016Q2,0.046511674800117093
2016Q3,0.03234576744450987
2016Q4,0.02629981754694368
2017Q1,0.02952416918437677
2017Q2,0.01962628114086205
2017Q3,0.010891533630109073
2017Q4,0.02270281483120125
2018Q1,0.018581822864929612
2018Q2,0.018724403532415675
2018Q3,0.018527849249188773
2018Q4,0.012526625327776406
2019Q1,0.017778837535708244
2019Q2,0.020026831956926096
2019Q3,0.02789790128401698
2019Q4,0.023812147789364368
2020Q1,0.04158367324026449
2020Q2,0.03989829343835453
2020Q3,0.028112265035854705
2020Q4,0.029646800844582967
2021Q1,0.016267092893185415
2021Q2,0.07397623187276586
2021Q3,0.044778465499376995
2021Q4,0.036103485012035974
2022Q1,0.05182392933266273
2022Q2,0.04852549517446792
2022Q3,0.0389026098320455
2022Q4,0.02789265141206709
2023Q1,0.02989808156378677
2023Q2,0.02159771987195765
2023Q3,0.0306884748310982
2023Q4,0.03471484175808841
2024Q1,0.031202164849544474
2024Q2,0.033813098640896204
2024Q3,0.02709939001534212
2024Q4,0.022870699891034428
2025Q1,0.02442558242928336
2025Q2,0.03198646292766728
2025Q3,0.02641951290662213
2025Q4,0.020901328971706414
2026Q1,0.03719181257573818
2026Q2,0.042436155780217706
2026Q3,0.016671822245170196
