DATES,STX
28/01/2026,6355.77978515625
27/01/2026,6306.89990234375
26/01/2026,6273.8701171875
23/01/2026,6333.259765625
22/01/2026,6398.60009765625
21/01/2026,6330.10009765625
20/01/2026,6352.85986328125
19/01/2026,6437.77978515625
16/01/2026,6464.669921875
15/01/2026,6487.52978515625
14/01/2026,6389.81005859375
13/01/2026,6408.759765625
12/01/2026,6419.9599609375
09/01/2026,6348.14013671875
08/01/2026,6320.669921875
07/01/2026,6292.08984375
06/01/2026,6317.91015625
05/01/2026,6164.52978515625
02/01/2026,6135.06005859375
29/12/2025,6052.919921875
26/12/2025,6065.64013671875
23/12/2025,6041.91015625
22/12/2025,6041.259765625
19/12/2025,5920.8701171875
18/12/2025,6031.47998046875
17/12/2025,6079.02001953125
16/12/2025,6055.68017578125
15/12/2025,6058.02001953125
12/12/2025,6036.72021484375
11/12/2025,5990.0
10/12/2025,5959.93994140625
09/12/2025,5976.64013671875
05/12/2025,5949.22021484375
04/12/2025,5887.580078125
03/12/2025,5905.83984375
02/12/2025,5994.39990234375
01/12/2025,5989.2900390625
28/11/2025,6022.240234375
27/11/2025,5969.1298828125
26/11/2025,6004.7001953125
25/11/2025,5976.169921875
24/11/2025,6021.58984375
21/11/2025,5997.1298828125
20/11/2025,5930.81005859375
19/11/2025,5813.7099609375
18/11/2025,5756.66015625
17/11/2025,5779.1201171875
14/11/2025,5584.35009765625
13/11/2025,5726.990234375
12/11/2025,5714.02001953125
11/11/2025,5629.06982421875
10/11/2025,5702.64013671875
07/11/2025,5759.3701171875
06/11/2025,5835.58984375
05/11/2025,5818.06005859375
04/11/2025,5867.0400390625
03/11/2025,5828.06005859375
30/10/2025,5929.68017578125
29/10/2025,5963.77001953125
28/10/2025,5953.16015625
27/10/2025,5933.759765625
24/10/2025,5988.02001953125
23/10/2025,6053.9599609375
22/10/2025,6030.8701171875
21/10/2025,6093.52978515625
20/10/2025,6084.06982421875
17/10/2025,6089.52978515625
16/10/2025,6093.669921875
15/10/2025,6094.10009765625
14/10/2025,6076.22021484375
13/10/2025,6052.330078125
10/10/2025,6037.7900390625
09/10/2025,6057.39990234375
08/10/2025,6098.740234375
07/10/2025,6083.830078125
06/10/2025,6000.31982421875
03/10/2025,6108.85986328125
02/10/2025,6039.759765625
01/10/2025,6026.02978515625
30/09/2025,5953.4599609375
29/09/2025,5997.60009765625
26/09/2025,6027.1201171875
25/09/2025,6042.27978515625
24/09/2025,6108.72021484375
23/09/2025,6118.5400390625
22/09/2025,6214.830078125
19/09/2025,6264.490234375
18/09/2025,6233.6201171875
17/09/2025,6210.66015625
16/09/2025,6148.740234375
15/09/2025,6057.43017578125
12/09/2025,6109.2099609375
11/09/2025,6126.89013671875
10/09/2025,6120.08984375
09/09/2025,6122.7099609375
08/09/2025,6101.85986328125
05/09/2025,6149.1298828125
04/09/2025,6106.919921875
03/09/2025,6082.93017578125
02/09/2025,6128.89013671875
01/09/2025,6140.35009765625
29/08/2025,6155.56982421875
28/08/2025,6190.18994140625
27/08/2025,6273.33984375
26/08/2025,6145.240234375
22/08/2025,6281.580078125
20/08/2025,6277.8701171875
19/08/2025,6277.669921875
18/08/2025,6288.8798828125
15/08/2025,6315.93017578125
14/08/2025,6291.85009765625
13/08/2025,6325.08984375
12/08/2025,6289.85009765625
11/08/2025,6254.35986328125
08/08/2025,6339.3798828125
07/08/2025,6364.68994140625
06/08/2025,6370.64990234375
05/08/2025,6353.6298828125
04/08/2025,6348.64990234375
01/08/2025,6306.1298828125
31/07/2025,6252.72998046875
30/07/2025,6318.22998046875
29/07/2025,6325.419921875
28/07/2025,6379.75
25/07/2025,6413.18017578125
24/07/2025,6444.16015625
23/07/2025,6462.25
22/07/2025,6355.68994140625
21/07/2025,6352.740234375
18/07/2025,6303.72021484375
17/07/2025,6295.5498046875
16/07/2025,6337.47998046875
15/07/2025,6459.47021484375
14/07/2025,6525.0400390625
11/07/2025,6459.8798828125
10/07/2025,6463.2001953125
09/07/2025,6504.33984375
08/07/2025,6433.60009765625
07/07/2025,6425.240234375
04/07/2025,6395.56982421875
03/07/2025,6468.97998046875
02/07/2025,6419.0498046875
01/07/2025,6423.85009765625
30/06/2025,6364.93994140625
27/06/2025,6408.27001953125
26/06/2025,6330.64990234375
25/06/2025,6325.64013671875
24/06/2025,6292.75
23/06/2025,6218.27978515625
20/06/2025,6339.77001953125
19/06/2025,6357.009765625
18/06/2025,6337.43017578125
17/06/2025,6369.18994140625
16/06/2025,6358.580078125
13/06/2025,6395.58984375
11/06/2025,6381.31982421875
10/06/2025,6347.669921875
09/06/2025,6406.1298828125
05/06/2025,6376.7900390625
04/06/2025,6378.56005859375
03/06/2025,6412.85986328125
02/06/2025,6352.66015625
30/05/2025,6341.52978515625
29/05/2025,6412.81005859375
28/05/2025,6425.7998046875
27/05/2025,6384.6201171875
26/05/2025,6389.93994140625
23/05/2025,6413.10009765625
22/05/2025,6305.3701171875
21/05/2025,6375.35009765625
20/05/2025,6335.330078125
19/05/2025,6454.83984375
16/05/2025,6465.52978515625
15/05/2025,6466.85986328125
14/05/2025,6551.81005859375
13/05/2025,6566.81982421875
09/05/2025,6458.2001953125
08/05/2025,6389.490234375
07/05/2025,6465.4501953125
06/05/2025,6418.68994140625
05/05/2025,6359.6298828125
02/05/2025,6411.85986328125
30/04/2025,6354.990234375
29/04/2025,6252.18994140625
28/04/2025,6249.5
25/04/2025,6268.75
24/04/2025,6158.47998046875
23/04/2025,6168.47998046875
22/04/2025,6145.58984375
21/04/2025,6138.0
16/04/2025,6134.6201171875
15/04/2025,6186.10009765625
14/04/2025,6145.52001953125
11/04/2025,6082.43994140625
10/04/2025,6077.81982421875
08/04/2025,6006.33984375
07/04/2025,5822.85009765625
04/04/2025,6084.18994140625
03/04/2025,6145.72998046875
02/04/2025,6247.68017578125
31/03/2025,6180.72021484375
28/03/2025,6147.43994140625
27/03/2025,6139.509765625
26/03/2025,6166.0498046875
25/03/2025,6159.85009765625
24/03/2025,6192.02001953125
21/03/2025,6266.75
20/03/2025,6323.1298828125
19/03/2025,6313.1201171875
18/03/2025,6284.68017578125
17/03/2025,6306.18994140625
14/03/2025,6294.10986328125
13/03/2025,6242.06982421875
12/03/2025,6195.259765625
11/03/2025,6206.5498046875
10/03/2025,6360.77001953125
07/03/2025,6298.2900390625
06/03/2025,6219.9599609375
05/03/2025,6121.77001953125
04/03/2025,6064.10986328125
03/03/2025,6037.18994140625
28/02/2025,5997.97021484375
27/02/2025,6124.08984375
26/02/2025,6144.9599609375
25/02/2025,6064.16015625
24/02/2025,6095.97021484375
21/02/2025,6098.0400390625
20/02/2025,6066.6298828125
19/02/2025,6119.8798828125
18/02/2025,6094.9599609375
17/02/2025,5993.47998046875
14/02/2025,6061.330078125
13/02/2025,6113.18994140625
12/02/2025,6044.1298828125
11/02/2025,5987.75
10/02/2025,6037.1201171875
07/02/2025,6154.990234375
06/02/2025,6241.97021484375
05/02/2025,6281.080078125
04/02/2025,6089.06005859375
03/02/2025,5883.0400390625
31/01/2025,5862.58984375
30/01/2025,6107.66015625
28/01/2025,6153.47021484375
27/01/2025,6196.8798828125
24/01/2025,6296.2001953125
23/01/2025,6378.85986328125
22/01/2025,6348.33984375
21/01/2025,6340.2099609375
20/01/2025,6349.89013671875
17/01/2025,6352.1201171875
16/01/2025,6265.52001953125
15/01/2025,6330.4599609375
14/01/2025,6299.669921875
13/01/2025,6343.10009765625
10/01/2025,6496.31982421875
09/01/2025,6511.56982421875
08/01/2025,6496.72021484375
07/01/2025,6545.3798828125
06/01/2025,6625.169921875
03/01/2025,6603.81005859375
02/01/2025,6550.39013671875
27/12/2024,6528.7900390625
26/12/2024,6539.02001953125
23/12/2024,6534.91015625
20/12/2024,6406.3798828125
19/12/2024,6395.60009765625
18/12/2024,6469.080078125
17/12/2024,6501.7099609375
16/12/2024,6615.16015625
13/12/2024,6616.509765625
12/12/2024,6641.35009765625
11/12/2024,6642.7099609375
10/12/2024,6724.81982421875
09/12/2024,6680.56982421875
06/12/2024,6729.14013671875
05/12/2024,6690.77001953125
04/12/2024,6729.9599609375
03/12/2024,6734.2099609375
02/12/2024,6742.89013671875
29/11/2024,6613.85009765625
28/11/2024,6638.5400390625
27/11/2024,6702.58984375
26/11/2024,6806.85986328125
25/11/2024,6850.0
22/11/2024,6780.1298828125
21/11/2024,6863.009765625
20/11/2024,6975.6298828125
19/11/2024,6803.18994140625
18/11/2024,6761.35009765625
15/11/2024,6676.64990234375
14/11/2024,6557.08984375
13/11/2024,6714.330078125
12/11/2024,6810.10986328125
11/11/2024,6940.009765625
08/11/2024,6977.18017578125
07/11/2024,7014.43994140625
06/11/2024,7165.419921875
05/11/2024,7257.93994140625
04/11/2024,7136.10009765625
31/10/2024,7142.9599609375
30/10/2024,7280.240234375
29/10/2024,7239.97998046875
28/10/2024,7343.240234375
25/10/2024,7314.22998046875
24/10/2024,7283.7900390625
23/10/2024,7367.66015625
22/10/2024,7413.16015625
21/10/2024,7406.6298828125
18/10/2024,7415.72998046875
17/10/2024,7400.330078125
16/10/2024,7437.0
15/10/2024,7456.31005859375
14/10/2024,7326.41015625
11/10/2024,7310.31982421875
10/10/2024,7411.47021484375
09/10/2024,7424.52001953125
08/10/2024,7537.25
07/10/2024,7554.68017578125
04/10/2024,7467.919921875
03/10/2024,7388.919921875
02/10/2024,7402.81005859375
01/10/2024,7380.31982421875
30/09/2024,7272.64990234375
27/09/2024,7428.2998046875
26/09/2024,7458.740234375
25/09/2024,7362.6201171875
24/09/2024,7432.2099609375
23/09/2024,7417.25
20/09/2024,7252.31982421875
19/09/2024,7202.16015625
18/09/2024,7155.89990234375
17/09/2024,7175.35986328125
16/09/2024,7104.2001953125
13/09/2024,7022.85009765625
12/09/2024,7024.669921875
11/09/2024,6944.8798828125
10/09/2024,6984.6298828125
09/09/2024,6984.25
06/09/2024,6936.08984375
05/09/2024,6907.97021484375
04/09/2024,6882.1201171875
03/09/2024,6882.919921875
02/09/2024,6923.41015625
30/08/2024,6897.5400390625
29/08/2024,6891.5498046875
28/08/2024,6958.009765625
27/08/2024,6973.41015625
22/08/2024,6961.9599609375
21/08/2024,6900.6201171875
20/08/2024,6944.759765625
19/08/2024,6889.8701171875
16/08/2024,6847.3701171875
15/08/2024,6692.91015625
14/08/2024,6704.9599609375
13/08/2024,6650.43994140625
12/08/2024,6613.35986328125
09/08/2024,6647.7998046875
08/08/2024,6549.27001953125
07/08/2024,6535.169921875
06/08/2024,6433.240234375
05/08/2024,6434.72998046875
02/08/2024,6605.2998046875
01/08/2024,6693.830078125
31/07/2024,6619.08984375
30/07/2024,6606.35986328125
29/07/2024,6649.22998046875
26/07/2024,6726.009765625
25/07/2024,6670.27001953125
23/07/2024,6753.1201171875
22/07/2024,6712.0498046875
19/07/2024,6791.68994140625
18/07/2024,6705.009765625
17/07/2024,6687.7099609375
16/07/2024,6667.08984375
15/07/2024,6689.3701171875
12/07/2024,6648.22998046875
11/07/2024,6609.240234375
10/07/2024,6489.35009765625
09/07/2024,6556.66015625
08/07/2024,6529.43017578125
05/07/2024,6492.75
04/07/2024,6507.490234375
03/07/2024,6450.02978515625
02/07/2024,6358.9599609375
01/07/2024,6398.77001953125
28/06/2024,6411.91015625
27/06/2024,6390.580078125
26/06/2024,6313.10986328125
25/06/2024,6299.0498046875
24/06/2024,6272.4599609375
21/06/2024,6158.47998046875
20/06/2024,6344.56005859375
19/06/2024,6366.02978515625
18/06/2024,6368.7998046875
14/06/2024,6383.7001953125
13/06/2024,6390.830078125
11/06/2024,6410.06982421875
10/06/2024,6458.64013671875
07/06/2024,6518.759765625
06/06/2024,6509.85986328125
05/06/2024,6441.31982421875
04/06/2024,6386.419921875
03/06/2024,6470.740234375
31/05/2024,6433.10009765625
30/05/2024,6371.75
29/05/2024,6411.41015625
28/05/2024,6501.33984375
27/05/2024,6571.60009765625
24/05/2024,6619.89013671875
23/05/2024,6659.990234375
22/05/2024,6607.22021484375
21/05/2024,6633.66015625
20/05/2024,6682.77978515625
17/05/2024,6618.68994140625
16/05/2024,6628.2001953125
15/05/2024,6558.6298828125
14/05/2024,6608.35986328125
13/05/2024,6604.25
10/05/2024,6511.93017578125
09/05/2024,6542.4599609375
08/05/2024,6659.18017578125
07/05/2024,6618.580078125
06/05/2024,6652.490234375
03/05/2024,6615.5498046875
02/05/2024,6646.5498046875
30/04/2024,6700.490234375
29/04/2024,6769.64013671875
26/04/2024,6628.75
25/04/2024,6574.8798828125
24/04/2024,6572.75
23/04/2024,6506.7998046875
22/04/2024,6444.080078125
19/04/2024,6443.0
18/04/2024,6523.18994140625
17/04/2024,6450.0400390625
16/04/2024,6404.97021484375
15/04/2024,6562.43017578125
12/04/2024,6659.39013671875
11/04/2024,6677.64990234375
08/04/2024,6741.06982421875
05/04/2024,6745.4599609375
04/04/2024,6827.06005859375
03/04/2024,6863.81982421875
02/04/2024,6960.43017578125
01/04/2024,6979.81005859375
27/03/2024,6903.52978515625
26/03/2024,6898.169921875
25/03/2024,6853.10009765625
22/03/2024,6881.97021484375
21/03/2024,6963.22021484375
20/03/2024,6856.77001953125
19/03/2024,6848.43017578125
18/03/2024,6853.2900390625
15/03/2024,6822.31982421875
14/03/2024,6967.9599609375
13/03/2024,6965.509765625
12/03/2024,6879.58984375
11/03/2024,6872.240234375
08/03/2024,6942.2099609375
07/03/2024,6837.33984375
06/03/2024,6878.5400390625
05/03/2024,6905.4599609375
04/03/2024,6951.669921875
01/03/2024,6919.58984375
29/02/2024,6944.7099609375
28/02/2024,6876.52001953125
27/02/2024,6860.669921875
26/02/2024,6891.490234375
23/02/2024,6913.2099609375
22/02/2024,6903.14990234375
21/02/2024,6897.35986328125
20/02/2024,6854.66015625
19/02/2024,6798.60986328125
16/02/2024,6873.22998046875
15/02/2024,6882.14990234375
14/02/2024,6854.52978515625
13/02/2024,6827.919921875
12/02/2024,6807.81982421875
08/02/2024,6850.16015625
07/02/2024,6830.0400390625
06/02/2024,6755.259765625
05/02/2024,6728.22021484375
02/02/2024,6707.25
01/02/2024,6623.009765625
31/01/2024,6646.43994140625
30/01/2024,6622.009765625
29/01/2024,6630.68017578125
26/01/2024,6686.08984375
25/01/2024,6673.5
24/01/2024,6679.9599609375
23/01/2024,6621.8798828125
22/01/2024,6583.47021484375
19/01/2024,6503.5400390625
18/01/2024,6510.8701171875
17/01/2024,6572.509765625
16/01/2024,6637.0
15/01/2024,6680.4501953125
12/01/2024,6643.18017578125
11/01/2024,6613.72998046875
10/01/2024,6546.10986328125
09/01/2024,6618.52001953125
08/01/2024,6609.22021484375
05/01/2024,6629.64013671875
04/01/2024,6602.52001953125
03/01/2024,6498.8798828125
02/01/2024,6554.0400390625
29/12/2023,6450.0400390625
28/12/2023,6519.10986328125
27/12/2023,6462.7998046875
22/12/2023,6501.0
21/12/2023,6469.22998046875
20/12/2023,6520.75
19/12/2023,6521.27001953125
18/12/2023,6475.5
15/12/2023,6478.43994140625
14/12/2023,6410.47998046875
13/12/2023,6255.740234375
12/12/2023,6292.39013671875
11/12/2023,6228.2900390625
07/12/2023,6234.77001953125
06/12/2023,6305.85009765625
05/12/2023,6308.9501953125
04/12/2023,6284.3701171875
01/12/2023,6245.18017578125
30/11/2023,6223.72998046875
29/11/2023,6265.14013671875
28/11/2023,6309.56982421875
24/11/2023,6269.5
23/11/2023,6246.2001953125
22/11/2023,6253.18017578125
21/11/2023,6208.830078125
20/11/2023,6183.6298828125
17/11/2023,6211.89013671875
16/11/2023,6191.47998046875
15/11/2023,6171.1298828125
14/11/2023,6110.8798828125
13/11/2023,6116.14013671875
10/11/2023,6161.89013671875
09/11/2023,6188.22021484375
08/11/2023,6155.02978515625
07/11/2023,6131.31982421875
06/11/2023,6006.58984375
03/11/2023,5989.27001953125
31/10/2023,5973.77978515625
27/10/2023,5961.990234375
26/10/2023,6018.490234375
25/10/2023,6054.5
24/10/2023,6039.72021484375
23/10/2023,6088.43994140625
20/10/2023,6142.89990234375
19/10/2023,6219.16015625
18/10/2023,6268.27001953125
17/10/2023,6280.89990234375
16/10/2023,6198.830078125
13/10/2023,6266.33984375
12/10/2023,6263.06005859375
11/10/2023,6253.9599609375
10/10/2023,6264.06982421875
09/10/2023,6252.16015625
06/10/2023,6259.9501953125
05/10/2023,6178.60009765625
04/10/2023,6298.2001953125
03/10/2023,6305.990234375
02/10/2023,6304.52978515625
29/09/2023,6321.240234375
28/09/2023,6385.52001953125
27/09/2023,6374.68017578125
26/09/2023,6263.93994140625
25/09/2023,6172.83984375
22/09/2023,6142.7900390625
21/09/2023,6094.7099609375
20/09/2023,6041.0400390625
19/09/2023,6047.97021484375
18/09/2023,6124.56982421875
15/09/2023,6126.33984375
14/09/2023,6208.39990234375
13/09/2023,6149.18017578125
12/09/2023,6230.2001953125
11/09/2023,6233.740234375
08/09/2023,6222.93994140625
07/09/2023,6183.06982421875
06/09/2023,6241.68994140625
05/09/2023,6225.0
04/09/2023,6214.68017578125
01/09/2023,6181.06005859375
31/08/2023,6175.25
30/08/2023,6295.2900390625
29/08/2023,6225.0
25/08/2023,6160.27978515625
24/08/2023,6225.77978515625
23/08/2023,6179.6298828125
22/08/2023,6212.39013671875
18/08/2023,6290.27001953125
17/08/2023,6364.97021484375
16/08/2023,6410.08984375
15/08/2023,6335.91015625
14/08/2023,6329.18994140625
11/08/2023,6405.91015625
10/08/2023,6449.66015625
09/08/2023,6530.4501953125
08/08/2023,6472.97021484375
07/08/2023,6507.77978515625
04/08/2023,6450.83984375
03/08/2023,6576.759765625
02/08/2023,6483.27978515625
01/08/2023,6593.7998046875
31/07/2023,6591.47021484375
28/07/2023,6625.259765625
27/07/2023,6677.919921875
26/07/2023,6679.1298828125
25/07/2023,6661.10986328125
24/07/2023,6631.25
21/07/2023,6647.56005859375
20/07/2023,6613.5
19/07/2023,6541.91015625
18/07/2023,6528.7998046875
17/07/2023,6550.759765625
14/07/2023,6624.7900390625
13/07/2023,6578.490234375
12/07/2023,6466.85009765625
11/07/2023,6398.64013671875
10/07/2023,6379.72021484375
07/07/2023,6379.02978515625
06/07/2023,6474.259765625
05/07/2023,6512.39013671875
04/07/2023,6514.47021484375
03/07/2023,6508.2099609375
30/06/2023,6468.06982421875
29/06/2023,6511.490234375
27/06/2023,6502.85009765625
26/06/2023,6523.08984375
23/06/2023,6393.5498046875
22/06/2023,6404.91015625
21/06/2023,6424.2099609375
20/06/2023,6448.89990234375
19/06/2023,6450.33984375
16/06/2023,6508.33984375
15/06/2023,6461.419921875
14/06/2023,6434.06005859375
13/06/2023,6507.259765625
12/06/2023,6507.14990234375
09/06/2023,6507.14990234375
08/06/2023,6539.35986328125
07/06/2023,6564.7001953125
06/06/2023,6479.93017578125
05/06/2023,6521.64013671875
02/06/2023,6512.009765625
01/06/2023,6430.580078125
31/05/2023,6477.35986328125
30/05/2023,6510.669921875
29/05/2023,6593.16015625
26/05/2023,6530.2001953125
25/05/2023,6560.22021484375
24/05/2023,6615.9501953125
23/05/2023,6603.56005859375
22/05/2023,6620.830078125
19/05/2023,6664.5498046875
18/05/2023,6628.64013671875
17/05/2023,6635.10986328125
16/05/2023,6588.89990234375
15/05/2023,6523.14990234375
12/05/2023,6578.14990234375
11/05/2023,6675.4599609375
10/05/2023,6658.58984375
09/05/2023,6622.60986328125
08/05/2023,6600.740234375
05/05/2023,6685.66015625
04/05/2023,6684.35009765625
03/05/2023,6606.68994140625
02/05/2023,6672.68994140625
28/04/2023,6625.080078125
27/04/2023,6583.68017578125
26/04/2023,6540.240234375
25/04/2023,6593.39013671875
24/04/2023,6598.3798828125
20/04/2023,6520.43994140625
19/04/2023,6446.35009765625
18/04/2023,6464.72021484375
17/04/2023,6505.6201171875
14/04/2023,6481.91015625
13/04/2023,6448.8701171875
12/04/2023,6469.419921875
11/04/2023,6479.6298828125
05/04/2023,6488.509765625
04/04/2023,6472.0400390625
03/04/2023,6529.990234375
31/03/2023,6499.68017578125
30/03/2023,6644.75
29/03/2023,6630.97021484375
28/03/2023,6603.14990234375
27/03/2023,6595.02978515625
24/03/2023,6602.169921875
23/03/2023,6536.35986328125
22/03/2023,6546.27001953125
21/03/2023,6530.75
20/03/2023,6451.02001953125
17/03/2023,6469.72021484375
16/03/2023,6404.91015625
15/03/2023,6466.10009765625
14/03/2023,6393.330078125
13/03/2023,6544.4501953125
10/03/2023,6589.8798828125
09/03/2023,6609.27001953125
08/03/2023,6711.490234375
07/03/2023,6705.1201171875
06/03/2023,6671.1201171875
03/03/2023,6655.3701171875
02/03/2023,6622.4501953125
01/03/2023,6607.1298828125
28/02/2023,6556.2001953125
27/02/2023,6599.33984375
24/02/2023,6685.89990234375
23/02/2023,6685.89990234375
22/02/2023,6699.22998046875
21/02/2023,6800.9599609375
20/02/2023,6744.1201171875
17/02/2023,6779.02001953125
16/02/2023,6815.91015625
15/02/2023,6822.08984375
14/02/2023,6791.240234375
13/02/2023,6838.75
10/02/2023,6876.7900390625
09/02/2023,6842.7900390625
08/02/2023,6923.080078125
07/02/2023,6881.259765625
06/02/2023,6936.60986328125
03/02/2023,7027.3798828125
02/02/2023,6986.18994140625
01/02/2023,7035.759765625
31/01/2023,6793.25
30/01/2023,6970.97021484375
27/01/2023,7052.16015625
26/01/2023,7042.7001953125
25/01/2023,7081.35986328125
24/01/2023,7041.5
23/01/2023,7069.68017578125
20/01/2023,7056.6201171875
19/01/2023,7062.009765625
18/01/2023,7094.85986328125
17/01/2023,7014.0400390625
16/01/2023,7045.47998046875
13/01/2023,6951.5400390625
12/01/2023,6833.52978515625
11/01/2023,6709.33984375
10/01/2023,6756.68994140625
09/01/2023,6790.240234375
06/01/2023,6667.97021484375
05/01/2023,6761.330078125
04/01/2023,6718.5
03/01/2023,6586.009765625
29/12/2022,6566.39013671875
28/12/2022,6566.5400390625
27/12/2022,6564.89990234375
23/12/2022,6541.02978515625
22/12/2022,6576.93994140625
21/12/2022,6520.7998046875
20/12/2022,6458.1201171875
19/12/2022,6414.27001953125
16/12/2022,6496.5
15/12/2022,6566.7998046875
14/12/2022,6615.06982421875
13/12/2022,6582.3798828125
12/12/2022,6585.2001953125
09/12/2022,6580.1201171875
07/12/2022,6525.16015625
06/12/2022,6674.3798828125
05/12/2022,6442.1298828125
02/12/2022,6489.64990234375
01/12/2022,6734.08984375
29/11/2022,6780.77978515625
28/11/2022,6681.47021484375
25/11/2022,6606.93994140625
24/11/2022,6530.509765625
23/11/2022,6510.31982421875
22/11/2022,6429.64990234375
21/11/2022,6403.240234375
18/11/2022,6437.3798828125
17/11/2022,6403.740234375
16/11/2022,6392.08984375
15/11/2022,6418.93994140625
14/11/2022,6354.759765625
11/11/2022,6286.77001953125
10/11/2022,6167.56982421875
09/11/2022,6241.68017578125
08/11/2022,6289.10009765625
07/11/2022,6295.580078125
04/11/2022,6185.52978515625
03/11/2022,6156.10986328125
02/11/2022,6206.240234375
28/10/2022,6153.43017578125
27/10/2022,6230.580078125
26/10/2022,6121.52978515625
25/10/2022,6073.41015625
24/10/2022,6028.7900390625
21/10/2022,5983.56005859375
20/10/2022,6055.990234375
19/10/2022,6148.31005859375
18/10/2022,6128.64013671875
17/10/2022,5970.330078125
14/10/2022,5904.75
13/10/2022,5895.64013671875
12/10/2022,5853.6298828125
11/10/2022,5847.3701171875
10/10/2022,5832.580078125
07/10/2022,5932.18994140625
06/10/2022,5934.27001953125
05/10/2022,5988.58984375
04/10/2022,5987.72021484375
03/10/2022,5783.14990234375
30/09/2022,5741.06982421875
29/09/2022,5934.25
28/09/2022,5879.68017578125
27/09/2022,6020.06982421875
23/09/2022,6259.5400390625
22/09/2022,6301.7099609375
21/09/2022,6341.68994140625
20/09/2022,6448.4599609375
19/09/2022,6437.419921875
16/09/2022,6548.77001953125
15/09/2022,6575.669921875
14/09/2022,6582.85986328125
13/09/2022,6701.81005859375
12/09/2022,6715.75
09/09/2022,6606.0
08/09/2022,6593.740234375
07/09/2022,6554.080078125
06/09/2022,6709.60009765625
05/09/2022,6676.0400390625
02/09/2022,6692.64990234375
01/09/2022,6588.27978515625
31/08/2022,6583.64990234375
30/08/2022,6690.27001953125
26/08/2022,6752.5
25/08/2022,6706.43017578125
24/08/2022,6643.4501953125
23/08/2022,6618.3798828125
22/08/2022,6704.41015625
19/08/2022,6863.85986328125
18/08/2022,6824.6298828125
17/08/2022,6818.990234375
16/08/2022,6850.64013671875
15/08/2022,6737.83984375
12/08/2022,6699.66015625
11/08/2022,6680.68017578125
10/08/2022,6471.83984375
09/08/2022,6468.97021484375
08/08/2022,6434.240234375
05/08/2022,6405.5
04/08/2022,6483.10986328125
03/08/2022,6430.080078125
02/08/2022,6362.2998046875
01/08/2022,6312.02978515625
29/07/2022,6315.93017578125
28/07/2022,6379.259765625
27/07/2022,6236.759765625
26/07/2022,6223.0
25/07/2022,6209.52978515625
22/07/2022,6263.39013671875
21/07/2022,6256.169921875
