"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"08.01.2014","2.363,38","2.350,34","2.373,78","2.331,66","19,69M","0,59%"
"07.01.2014","2.349,60","2.384,99","2.385,49","2.338,80","22,12M","-2,31%"
"03.01.2014","2.405,22","2.417,08","2.425,88","2.404,28","11,12M","-1,05%"
"02.01.2014","2.430,72","2.426,09","2.431,86","2.411,83","10,27M","1,24%"
"30.12.2013","2.400,98","2.409,44","2.409,44","2.395,24","11,31M","-0,14%"
"27.12.2013","2.404,35","2.426,17","2.426,24","2.400,84","12,32M","-0,41%"
"23.12.2013","2.414,19","2.431,43","2.431,43","2.414,19","13,58M","0,22%"
"20.12.2013","2.408,84","2.372,22","2.408,84","2.372,22","59,79M","1,29%"
"19.12.2013","2.378,23","2.421,79","2.424,07","2.364,12","21,38M","-0,84%"
"18.12.2013","2.398,49","2.393,65","2.421,41","2.372,62","31,78M","0,26%"
"17.12.2013","2.392,26","2.430,67","2.430,86","2.392,26","17,42M","-1,69%"
"16.12.2013","2.433,47","2.425,26","2.436,68","2.412,88","20,46M","0,16%"
"13.12.2013","2.429,67","2.451,37","2.453,25","2.411,57","19,91M","-0,45%"
"12.12.2013","2.440,61","2.453,76","2.456,66","2.427,52","20,38M","-1,20%"
"11.12.2013","2.470,20","2.467,22","2.487,51","2.464,84","18,24M","-0,18%"
"10.12.2013","2.474,62","2.477,44","2.487,11","2.432,69","26,24M","-0,17%"
"09.12.2013","2.478,77","2.501,00","2.504,41","2.478,77","14,82M","-0,02%"
"06.12.2013","2.479,16","2.493,45","2.495,37","2.466,76","25,10M","0,04%"
"05.12.2013","2.478,10","2.497,60","2.502,46","2.478,10","19,03M","-0,79%"
"04.12.2013","2.497,76","2.508,79","2.516,61","2.477,16","23,03M","-0,41%"
"03.12.2013","2.507,92","2.543,97","2.543,97","2.504,90","23,69M","-1,10%"
"02.12.2013","2.535,69","2.578,62","2.592,45","2.535,69","15,36M","-1,90%"
"29.11.2013","2.584,68","2.573,18","2.587,33","2.567,29","15,84M","0,46%"
"28.11.2013","2.572,72","2.588,57","2.594,79","2.566,29","10,94M","-0,68%"
"27.11.2013","2.590,30","2.572,39","2.590,30","2.565,90","14,78M","0,65%"
"26.11.2013","2.573,49","2.589,42","2.595,28","2.558,85","29,36M","-1,60%"
"25.11.2013","2.615,22","2.619,94","2.625,83","2.597,67","24,70M","0,96%"
"22.11.2013","2.590,48","2.596,60","2.599,83","2.579,25","18,30M","0,33%"
"21.11.2013","2.581,98","2.578,25","2.590,05","2.569,08","14,39M","-0,50%"
"20.11.2013","2.594,99","2.598,78","2.605,43","2.581,55","24,36M","-0,22%"
"19.11.2013","2.600,66","2.613,37","2.614,17","2.597,61","21,94M","-0,82%"
"18.11.2013","2.622,25","2.552,71","2.622,25","2.550,99","26,49M","2,95%"
"15.11.2013","2.547,01","2.512,03","2.551,68","2.512,03","19,72M","1,91%"
"14.11.2013","2.499,23","2.505,07","2.507,49","2.487,18","20,09M","1,23%"
"13.11.2013","2.468,82","2.491,28","2.495,68","2.460,86","22,75M","-1,39%"
"12.11.2013","2.503,60","2.516,63","2.523,82","2.502,82","17,84M","-0,22%"
"08.11.2013","2.509,11","2.509,84","2.514,80","2.491,74","13,16M","-0,73%"
"07.11.2013","2.527,66","2.524,52","2.552,91","2.514,38","15,14M","-0,75%"
"06.11.2013","2.546,67","2.531,14","2.546,87","2.527,50","19,01M","1,00%"
"05.11.2013","2.521,41","2.559,50","2.562,88","2.518,14","18,45M","-1,05%"
"04.11.2013","2.548,15","2.546,20","2.548,15","2.529,36","17,76M","0,76%"
"31.10.2013","2.528,97","2.546,18","2.551,48","2.527,04","17,81M","-0,96%"
"30.10.2013","2.553,51","2.583,42","2.588,59","2.545,40","26,28M","-0,82%"
"29.10.2013","2.574,60","2.560,36","2.587,26","2.559,21","25,15M","0,66%"
"28.10.2013","2.557,77","2.556,69","2.564,65","2.548,54","20,07M","0,79%"
"25.10.2013","2.537,62","2.542,70","2.552,33","2.527,24","20,74M","-0,54%"
"24.10.2013","2.551,43","2.538,93","2.554,32","2.532,85","18,08M","1,11%"
"23.10.2013","2.523,32","2.532,12","2.538,29","2.518,26","24,66M","-0,83%"
"22.10.2013","2.544,45","2.560,07","2.567,31","2.536,21","35,55M","-0,40%"
"21.10.2013","2.554,61","2.495,40","2.554,61","2.494,25","28,57M","2,80%"
"18.10.2013","2.485,13","2.484,74","2.495,03","2.454,10","22,70M","0,41%"
"17.10.2013","2.474,92","2.500,69","2.514,81","2.474,92","19,05M","-1,21%"
"16.10.2013","2.505,20","2.492,94","2.521,67","2.486,75","30,75M","0,60%"
"15.10.2013","2.490,34","2.517,29","2.541,69","2.490,34","27,63M","-0,34%"
"14.10.2013","2.498,77","2.478,93","2.507,74","2.474,01","14,43M","0,37%"
"11.10.2013","2.489,64","2.483,34","2.500,51","2.468,51","23,29M","0,85%"
"10.10.2013","2.468,70","2.395,64","2.474,54","2.395,64","57,20M","3,54%"
"09.10.2013","2.384,30","2.371,84","2.386,56","2.357,02","18,82M","0,47%"
"08.10.2013","2.373,23","2.381,62","2.384,16","2.366,20","21,04M","-0,29%"
"07.10.2013","2.380,18","2.386,07","2.386,84","2.356,84","26,29M","-0,60%"
"04.10.2013","2.394,59","2.412,99","2.415,34","2.392,04","22,90M","-1,06%"
"03.10.2013","2.420,17","2.415,05","2.427,40","2.411,27","18,22M","0,32%"
"02.10.2013","2.412,37","2.405,63","2.414,40","2.390,36","23,68M","-0,03%"
"01.10.2013","2.413,17","2.381,18","2.413,17","2.377,32","18,93M","0,90%"
"30.09.2013","2.391,53","2.402,40","2.412,91","2.391,53","21,52M","-1,28%"
"27.09.2013","2.422,46","2.441,00","2.447,95","2.415,50","24,36M","-0,55%"
"26.09.2013","2.435,83","2.418,06","2.445,36","2.413,93","22,24M","1,19%"
"25.09.2013","2.407,12","2.387,90","2.414,74","2.379,90","32,60M","0,59%"
"24.09.2013","2.393,06","2.392,96","2.400,05","2.380,16","17,64M","0,18%"
"23.09.2013","2.388,66","2.399,44","2.417,15","2.379,19","42,60M","-0,81%"
"20.09.2013","2.408,16","2.408,89","2.417,41","2.387,69","32,92M","-0,11%"
"19.09.2013","2.410,92","2.418,02","2.421,13","2.391,65","31,96M","1,99%"
"18.09.2013","2.363,78","2.361,70","2.375,47","2.350,42","15,42M","-0,07%"
"17.09.2013","2.365,36","2.340,80","2.365,36","2.332,83","17,31M","0,45%"
"16.09.2013","2.354,66","2.409,96","2.410,55","2.354,47","18,06M","-0,87%"
"13.09.2013","2.375,44","2.388,44","2.394,83","2.374,65","20,46M","-0,99%"
"12.09.2013","2.399,23","2.370,07","2.399,23","2.366,58","25,05M","0,81%"
"11.09.2013","2.380,01","2.354,82","2.380,01","2.333,06","24,60M","0,97%"
"10.09.2013","2.357,25","2.315,44","2.357,25","2.310,73","38,58M","2,90%"
"09.09.2013","2.290,86","2.259,44","2.290,86","2.247,26","23,12M","2,32%"
"06.09.2013","2.238,98","2.211,27","2.260,70","2.210,37","53,62M","1,70%"
"05.09.2013","2.201,50","2.274,54","2.283,67","2.166,14","47,27M","-4,63%"
"04.09.2013","2.308,44","2.372,28","2.392,47","2.303,27","31,82M","-2,49%"
"03.09.2013","2.367,49","2.387,32","2.397,51","2.360,51","26,34M","-1,14%"
"02.09.2013","2.394,90","2.407,47","2.411,51","2.394,21","13,34M","0,45%"
"30.08.2013","2.384,22","2.376,84","2.384,22","2.352,82","25,47M","0,69%"
"29.08.2013","2.367,84","2.380,22","2.383,67","2.357,63","20,50M","0,25%"
"28.08.2013","2.361,85","2.368,77","2.376,16","2.344,57","19,05M","-0,24%"
"27.08.2013","2.367,63","2.407,56","2.414,27","2.367,63","19,48M","-2,08%"
"26.08.2013","2.417,91","2.433,10","2.442,15","2.417,25","9,87M","0,03%"
"23.08.2013","2.417,23","2.417,45","2.432,62","2.405,23","19,71M","-0,14%"
"22.08.2013","2.420,68","2.386,05","2.422,67","2.386,05","24,81M","1,57%"
"21.08.2013","2.383,15","2.394,76","2.405,60","2.383,15","18,49M","-0,92%"
"20.08.2013","2.405,32","2.413,26","2.422,45","2.397,36","17,63M","-1,37%"
"19.08.2013","2.438,83","2.447,66","2.447,66","2.419,11","12,97M","-0,28%"
"16.08.2013","2.445,60","2.457,38","2.463,17","2.443,88","12,99M","-0,63%"
"14.08.2013","2.461,22","2.437,20","2.475,83","2.436,01","25,35M","0,77%"
"13.08.2013","2.442,30","2.449,95","2.457,28","2.425,62","17,63M","0,09%"
"12.08.2013","2.440,05","2.415,45","2.447,19","2.403,27","18,93M","1,07%"
"09.08.2013","2.414,28","2.414,84","2.420,22","2.387,28","14,67M","0,33%"
"08.08.2013","2.406,40","2.387,07","2.431,15","2.386,33","22,24M","1,11%"
"07.08.2013","2.380,01","2.361,26","2.381,35","2.350,96","15,36M","0,56%"
"06.08.2013","2.366,74","2.400,68","2.401,67","2.362,61","19,54M","-1,62%"
"05.08.2013","2.405,73","2.410,42","2.411,63","2.394,88","12,28M","0,16%"
"02.08.2013","2.401,85","2.359,12","2.408,98","2.356,43","24,77M","2,16%"
"01.08.2013","2.351,14","2.345,38","2.359,56","2.339,28","16,34M","1,06%"
"31.07.2013","2.326,59","2.304,79","2.349,54","2.302,31","29,99M","0,81%"
"30.07.2013","2.307,79","2.304,88","2.308,73","2.294,27","11,02M","0,37%"
"29.07.2013","2.299,26","2.293,44","2.299,26","2.281,50","9,06M","0,36%"
"26.07.2013","2.291,10","2.308,70","2.312,11","2.289,47","11,05M","-1,15%"
"25.07.2013","2.317,80","2.321,49","2.323,10","2.294,54","16,49M","-0,27%"
"24.07.2013","2.324,17","2.318,02","2.333,88","2.310,47","18,69M","-0,13%"
"23.07.2013","2.327,28","2.317,65","2.328,12","2.310,20","16,19M","0,68%"
"22.07.2013","2.311,49","2.320,26","2.325,31","2.304,54","11,19M","-0,08%"
"19.07.2013","2.313,31","2.291,48","2.315,38","2.284,32","10,24M","0,56%"
"18.07.2013","2.300,33","2.310,93","2.313,00","2.277,94","16,31M","-0,41%"
"17.07.2013","2.309,79","2.298,26","2.320,76","2.287,40","20,68M","0,29%"
"16.07.2013","2.303,05","2.309,76","2.310,57","2.292,46","18,83M","-0,12%"
"15.07.2013","2.305,78","2.298,88","2.307,57","2.286,80","12,01M","0,13%"
"12.07.2013","2.302,81","2.279,70","2.309,37","2.269,47","21,60M","1,04%"
"11.07.2013","2.279,09","2.275,84","2.283,06","2.269,38","16,24M","1,54%"
"10.07.2013","2.244,63","2.203,49","2.246,47","2.199,28","17,17M","1,17%"
"09.07.2013","2.218,77","2.236,28","2.237,85","2.200,11","17,26M","-0,20%"
"08.07.2013","2.223,28","2.259,32","2.265,29","2.223,28","14,07M","-1,34%"
"05.07.2013","2.253,49","2.293,84","2.295,73","2.243,43","19,62M","-1,49%"
"04.07.2013","2.287,54","2.271,27","2.292,40","2.258,73","12,45M","1,09%"
"03.07.2013","2.262,92","2.260,29","2.275,81","2.233,60","43,71M","-0,96%"
"02.07.2013","2.284,76","2.248,42","2.296,00","2.231,14","25,53M","2,12%"
"01.07.2013","2.237,25","2.246,74","2.258,19","2.230,86","18,09M","-0,37%"
"28.06.2013","2.245,64","2.182,29","2.245,64","2.161,32","42,86M","3,15%"
"27.06.2013","2.177,02","2.258,62","2.261,24","2.150,82","38,76M","-3,10%"
"26.06.2013","2.246,66","2.193,97","2.262,26","2.180,72","39,42M","0,00%"
"25.06.2013","2.246,69","2.254,47","2.263,12","2.243,15","26,99M","0,11%"
"24.06.2013","2.244,27","2.229,75","2.256,87","2.225,68","20,29M","0,48%"
"21.06.2013","2.233,64","2.300,11","2.317,63","2.215,60","158,06M","-2,80%"
"20.06.2013","2.297,91","2.390,34","2.398,75","2.297,91","59,30M","-4,79%"
"19.06.2013","2.413,40","2.450,49","2.450,49","2.412,52","28,38M","-1,70%"
"18.06.2013","2.455,15","2.469,67","2.472,68","2.450,08","29,44M","-0,33%"
"17.06.2013","2.463,37","2.484,38","2.486,16","2.457,96","63,52M","-0,61%"
"14.06.2013","2.478,43","2.490,35","2.497,10","2.474,87","34,41M","0,23%"
"13.06.2013","2.472,75","2.457,15","2.482,96","2.450,62","65,35M","-0,36%"
"12.06.2013","2.481,60","2.484,07","2.496,04","2.475,94","57,31M","-0,10%"
"11.06.2013","2.484,11","2.498,95","2.499,93","2.473,16","24,68M","-0,77%"
"10.06.2013","2.503,41","2.492,19","2.512,99","2.492,19","34,37M","0,59%"
"07.06.2013","2.488,84","2.448,36","2.505,57","2.445,28","26,20M","1,74%"
"06.06.2013","2.446,29","2.459,51","2.467,03","2.444,58","33,33M","-0,62%"
"05.06.2013","2.461,51","2.456,38","2.473,41","2.447,58","25,99M","-0,06%"
"04.06.2013","2.462,92","2.453,83","2.467,14","2.451,90","22,39M","0,79%"
"03.06.2013","2.443,65","2.455,33","2.471,68","2.439,05","32,23M","-1,68%"
"31.05.2013","2.485,50","2.452,28","2.485,50","2.452,28","85,87M","0,90%"
"29.05.2013","2.463,37","2.460,67","2.476,84","2.453,84","38,27M","-0,24%"
"28.05.2013","2.469,37","2.460,62","2.488,85","2.454,17","33,71M","0,75%"
"27.05.2013","2.451,06","2.398,00","2.451,06","2.397,84","21,07M","2,79%"
"24.05.2013","2.384,58","2.365,83","2.394,02","2.365,83","39,84M","1,07%"
"23.05.2013","2.359,42","2.333,88","2.366,00","2.330,01","41,77M","-0,53%"
"22.05.2013","2.371,95","2.384,49","2.385,49","2.366,59","33,21M","0,07%"
"21.05.2013","2.370,32","2.387,95","2.392,72","2.368,60","17,50M","-0,27%"
"20.05.2013","2.376,78","2.399,34","2.413,42","2.376,78","24,57M","-0,60%"
"17.05.2013","2.391,07","2.385,95","2.404,39","2.382,36","31,19M","0,03%"
"16.05.2013","2.390,32","2.404,35","2.405,10","2.386,66","32,72M","-0,77%"
"15.05.2013","2.408,86","2.401,86","2.408,86","2.384,54","27,08M","0,92%"
"14.05.2013","2.386,81","2.360,01","2.391,50","2.348,58","37,09M","1,38%"
"13.05.2013","2.354,34","2.332,79","2.357,28","2.331,35","22,25M","0,69%"
"10.05.2013","2.338,16","2.348,88","2.356,83","2.332,43","25,70M","-0,46%"
"09.05.2013","2.348,95","2.373,45","2.376,32","2.344,01","40,55M","-0,80%"
"08.05.2013","2.367,91","2.352,94","2.367,91","2.350,27","23,55M","0,86%"
"07.05.2013","2.347,82","2.334,06","2.360,18","2.330,08","29,62M","0,37%"
"06.05.2013","2.339,22","2.323,45","2.339,22","2.312,17","34,40M","1,44%"
"02.05.2013","2.305,90","2.315,66","2.329,23","2.305,25","38,48M","-0,57%"
"30.04.2013","2.319,15","2.307,57","2.319,15","2.277,86","153,48M","0,69%"
"29.04.2013","2.303,18","2.304,01","2.312,31","2.296,86","190,83M","0,40%"
"26.04.2013","2.294,06","2.290,17","2.305,34","2.280,57","165,06M","0,26%"
"25.04.2013","2.288,09","2.294,25","2.296,92","2.268,42","182,10M","0,06%"
"24.04.2013","2.286,71","2.282,98","2.289,49","2.255,07","172,08M","0,58%"
"23.04.2013","2.273,47","2.271,65","2.276,35","2.251,80","95,07M","-0,20%"
"22.04.2013","2.278,07","2.287,58","2.303,18","2.271,70","27,70M","0,02%"
"19.04.2013","2.277,71","2.283,21","2.287,38","2.257,39","88,93M","0,37%"
"18.04.2013","2.269,22","2.296,87","2.306,47","2.269,22","43,73M","-1,53%"
"17.04.2013","2.304,59","2.368,16","2.368,16","2.297,97","60,63M","-1,94%"
"16.04.2013","2.350,08","2.350,08","2.350,08","2.350,08","","0,00%"
"15.04.2013","2.350,08","2.381,83","2.394,29","2.330,61","39,36M","-1,96%"
"12.04.2013","2.397,08","2.403,47","2.406,11","2.386,89","23,30M","-0,50%"
"11.04.2013","2.409,02","2.382,68","2.409,02","2.373,77","33,48M","1,62%"
"10.04.2013","2.370,51","2.351,58","2.382,72","2.348,91","49,28M","1,00%"
"09.04.2013","2.347,10","2.357,88","2.361,57","2.338,26","37,00M","0,10%"
"08.04.2013","2.344,72","2.364,48","2.376,85","2.344,72","32,44M","-0,07%"
"07.04.2013","2.346,37","2.346,37","2.346,37","2.346,37","","0,00%"
"05.04.2013","2.346,37","2.347,74","2.361,08","2.330,98","41,11M","0,16%"
"04.04.2013","2.342,64","2.336,22","2.349,55","2.318,03","33,47M","0,26%"
"03.04.2013","2.336,45","2.372,45","2.373,55","2.325,35","30,68M","-1,65%"
"02.04.2013","2.375,67","2.373,73","2.382,59","2.365,11","19,02M","0,24%"
"28.03.2013","2.370,07","2.368,15","2.389,19","2.355,28","38,12M","-0,64%"
"27.03.2013","2.385,27","2.356,68","2.385,27","2.341,38","37,07M","1,35%"
"26.03.2013","2.353,41","2.346,50","2.356,06","2.330,45","45,20M","0,60%"
"25.03.2013","2.339,48","2.401,48","2.401,48","2.334,87","28,17M","-1,29%"
"22.03.2013","2.370,02","2.391,08","2.391,84","2.367,71","64,50M","-1,08%"
"21.03.2013","2.395,82","2.435,54","2.435,76","2.388,28","43,18M","-1,11%"
"20.03.2013","2.422,61","2.428,64","2.440,66","2.420,21","28,43M","0,03%"
"19.03.2013","2.421,94","2.450,53","2.455,39","2.419,94","21,47M","-1,30%"
"18.03.2013","2.453,90","2.458,58","2.468,03","2.439,52","26,89M","-1,30%"
"15.03.2013","2.486,30","2.513,49","2.518,12","2.484,55","81,44M","-0,50%"
"14.03.2013","2.498,84","2.471,85","2.510,50","2.470,73","39,44M","1,01%"
"13.03.2013","2.473,95","2.478,34","2.484,37","2.467,99","24,54M","-0,34%"
"12.03.2013","2.482,39","2.480,19","2.486,86","2.473,77","13,68M","0,13%"
"11.03.2013","2.479,20","2.491,79","2.494,14","2.476,03","21,25M","-0,46%"
"08.03.2013","2.490,70","2.485,48","2.505,66","2.480,86","26,15M","0,65%"
"07.03.2013","2.474,70","2.478,96","2.485,00","2.471,46","29,56M","-0,27%"
"06.03.2013","2.481,36","2.482,25","2.498,61","2.477,94","47,55M","0,15%"
"05.03.2013","2.477,68","2.450,45","2.477,68","2.450,16","53,48M","1,59%"
"04.03.2013","2.438,97","2.440,98","2.445,80","2.432,20","32,69M","-0,57%"
"01.03.2013","2.452,86","2.441,18","2.453,03","2.428,72","35,55M","0,03%"
"28.02.2013","2.452,01","2.458,75","2.462,32","2.443,26","43,34M","0,07%"
"27.02.2013","2.450,36","2.439,27","2.450,36","2.431,56","29,12M","0,90%"
"26.02.2013","2.428,57","2.421,67","2.433,03","2.420,82","38,18M","-1,07%"
"25.02.2013","2.454,92","2.440,83","2.466,39","2.433,70","28,46M","0,73%"
"22.02.2013","2.437,24","2.438,80","2.441,02","2.423,74","35,18M","0,03%"
"21.02.2013","2.436,47","2.432,27","2.436,47","2.407,65","40,65M","-0,27%"
"20.02.2013","2.443,16","2.468,93","2.476,67","2.438,72","48,67M","-1,37%"
"19.02.2013","2.477,19","2.476,62","2.493,83","2.470,95","42,69M","0,05%"
"18.02.2013","2.476,01","2.475,15","2.485,03","2.473,66","33,33M","0,34%"
"15.02.2013","2.467,63","2.448,93","2.474,63","2.443,72","40,52M","0,46%"
"14.02.2013","2.456,36","2.471,87","2.476,36","2.443,87","52,87M","-0,60%"
"13.02.2013","2.471,21","2.470,45","2.480,63","2.462,69","99,13M","0,03%"
"12.02.2013","2.470,48","2.492,42","2.513,11","2.462,43","102,43M","-1,10%"
"11.02.2013","2.497,88","2.501,76","2.508,47","2.489,69","44,60M","0,10%"
"08.02.2013","2.495,42","2.481,34","2.500,40","2.476,37","43,25M","1,13%"
