DATES,GDP
01/03/1995,186191.82337453
01/06/1995,189615.37480923
01/09/1995,194941.67392158
01/12/1995,197224.76953693
01/03/1996,201303.42997472
01/06/1996,205525.89687658
01/09/1996,207703.32162055
01/12/1996,200616.65330985
01/03/1997,213110.42786984
01/06/1997,215809.8230389
01/09/1997,216717.60134336
01/12/1997,220420.53379411
01/03/1998,224705.49602849
01/06/1998,224725.99180958
01/09/1998,226839.9132318
01/12/1998,227563.39750462
01/03/1999,229520.82859823
01/06/1999,234247.20611807
01/09/1999,238897.48045072
01/12/1999,242559.08534287
01/03/2000,244144.14841358
01/06/2000,247111.2487234
01/09/2000,247977.27947374
01/12/2000,252686.01718198
01/03/2001,251644.8483022
01/06/2001,250890.70435685
01/09/2001,252138.51102963
01/12/2001,251854.93005842
01/03/2002,253574.30769457
01/06/2002,255237.06993541
01/09/2002,257586.52484201
01/12/2002,258985.61389901
01/03/2003,260077.01424229
01/06/2003,264256.893599
01/09/2003,267708.08073853
01/12/2003,269739.43104265
01/03/2004,275904.62919513
01/06/2004,278425.19027423
01/09/2004,278157.73713077
01/12/2004,280839.32449002
01/03/2005,282722.33237852
01/06/2005,283740.56950321
01/09/2005,289002.18930638
01/12/2005,294317.65253447
01/03/2006,298722.56548771
01/06/2006,305908.18474156
01/09/2006,310867.57577269
01/12/2006,306583.95752396
01/03/2007,319207.34269964
01/06/2007,323415.86575043
01/09/2007,329013.39796587
01/12/2007,333406.88704112
01/03/2008,338615.6714086
01/06/2008,340401.74433241
01/09/2008,340423.58409915
01/12/2008,341058.53331756
01/03/2009,345126.44187019
01/06/2009,345860.09003444
01/09/2009,348390.47900857
01/12/2009,354355.92729448
01/03/2010,353202.53561331
01/06/2010,358388.2202275
01/09/2010,362535.1719359
01/12/2010,365504.3722233
01/03/2011,372284.77980502
01/06/2011,376859.70694242
01/09/2011,381345.25903439
01/12/2011,385063.47932186
01/03/2012,385418.37553139
01/06/2012,384963.85638589
01/09/2012,385227.52956972
01/12/2012,384620.63605166
01/03/2013,383746.96138296
01/06/2013,386657.78229388
01/09/2013,389383.04918661
01/12/2013,391725.53216768
01/03/2014,396925.66462756
01/06/2014,401264.13429045
01/09/2014,404601.92264113
01/12/2014,407965.41471729
01/03/2015,414728.68648203
01/06/2015,416991.45431449
01/09/2015,422367.39689663
01/12/2015,425875.53542789
01/03/2016,425253.27007401
01/06/2016,431405.11236913
01/09/2016,434140.2071569
01/12/2016,442714.5835781
01/03/2017,447739.57790855
01/06/2017,452366.83648702
01/09/2017,459126.49629034
01/12/2017,465659.69451239
01/03/2018,474740.16552824
01/06/2018,481778.03036018
01/09/2018,487930.12465262
01/12/2018,492457.92829332
01/03/2019,499889.3289221
01/06/2019,504417.80455562
01/09/2019,508270.50740676
01/12/2019,512088.0986329
01/03/2020,514616.97562318
01/06/2020,468481.05637878
01/09/2020,499215.23612176
01/12/2020,499848.42135901
01/03/2021,512060.37892896
01/06/2021,524708.9638355
01/09/2021,535442.87319176
01/12/2021,546076.99161385
01/03/2022,564484.63901061
01/06/2022,557953.96076165
01/09/2022,561162.05449754
01/12/2022,552306.95307462
01/03/2023,557544.63313348
01/06/2023,554189.96096312
01/09/2023,564858.85501379
01/12/2023,562904.02789236
01/03/2024,568779.84913553
01/06/2024,577738.60545136
01/09/2024,577238.81078942
01/12/2024,585224.77349519
01/03/2025,590048.67397342
01/06/2025,594667.95263713
01/09/2025,601123.61968725
01/12/2025,607138.45944563
01/03/2026,610691.2854996
