date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,GaR_st,mean_st,std_st,scale_st,alpha_st,nu_st,skew_st,sse_st,n_train,quarter
01/06/2014,BRAZIL,-0.0231318075891143,0.2832536376442242,-0.0258139035216553,0.0542334531129512,0.0060999235543901,0.0091330743563492,0.0526295508001237,0.1754029630914045,1.6810376420813045,,,,,,,,,129,2014Q2
01/06/2015,BRAZIL,-0.0462311361015051,0.8712845247312038,-0.0513635875737818,0.0507816072352637,-0.012377298830262,0.0125958407476943,0.0729773879919277,-0.0681669048550578,1.4740231799755223,,,,,,,,,149,2015Q2
01/06/2016,BRAZIL,-0.0419053318107034,0.91682659688353,-0.0527958806909368,0.0227114086113069,-0.0209808147566749,0.0122406298386421,0.04714298218317,-0.2134328329900016,1.1789998211487638,,,,,,,,,169,2016Q2
01/06/2017,BRAZIL,-0.0045351620583104,0.1517999013333899,-0.008036881859627,0.0321778168361457,0.0106520279028523,0.0104611015945446,0.0336216215458727,-0.0748005710446826,1.2993152377671402,,,,,,,,,189,2017Q2
01/06/2018,BRAZIL,-0.0049796175350685,0.0965502594640562,-0.0115021694218307,0.0462082829931806,0.0162617186816529,0.0121348285277086,0.0429616123994583,0.0627688020452455,1.091912811959001,,,,,,,,,209,2018Q2
01/06/2019,BRAZIL,-0.0093799738085155,0.131477577421277,-0.0130486528804566,0.0466714299030701,0.0151314984415719,0.0103358129228202,0.0451700612633546,-0.0446624889650187,1.628054256612633,,,,,,,,,229,2019Q2
01/06/2020,BRAZIL,-0.1431987703049954,1.0,-0.2171745254542856,-0.0071260849344808,-0.0961616179474943,0.0171240165030588,0.0754375030502549,0.0793653826055256,1.6433143335449183,,,,,,,,,249,2020Q2
01/06/2021,BRAZIL,0.0686656410059039,0.0,0.0653990713211059,0.1308311091130972,0.1025035408326467,0.0099087007017351,0.0522200781401879,-0.4731556359597242,1.5497219972218828,,,,,,,,,269,2021Q2
01/06/2022,BRAZIL,-0.0334440079206739,0.1973234128983429,-0.0580525841508596,0.0734131341866028,0.021596660899663,0.0228617426082216,0.1006664841474825,-0.2306560168878508,1.784985605184209,,,,,,,,,289,2022Q2
01/06/2023,BRAZIL,0.0062701052639302,0.0,0.0003871561533486,0.0924645403021966,0.0351585045257064,0.0131232673281062,0.0576321342391605,0.0445695127939451,1.1506445975066744,,,,,,,,,309,2023Q2
01/06/2024,BRAZIL,-0.0056263897938722,0.0855259935418278,-0.0120868280247998,0.0793130618739835,0.0290205930592136,0.0149174853156191,0.0669009217280769,-0.112144439757066,1.3763921114126076,,,,,,,,,329,2024Q2
01/06/2025,BRAZIL,0.0048741738937501,0.0361030083497311,-0.0038942236422299,0.0806495264758924,0.0309417246104402,0.0107577925929708,0.0540101115980069,0.0858574872615915,1.1623435780715896,,,,,,,,,349,2025Q2
01/09/2010,BRAZIL,0.04996007966457,0.0,0.0264722581898923,0.1040684520915264,0.0715893377657252,0.0106430852507231,0.0538133364200763,0.3569530526737096,2.507294817451778,0.0501986164235844,0.0744383592486005,0.0505711119026134,0.0112332752344619,0.8127909477736577,2.100000000000068,0.6307286125448542,1.7939587691717888e-06,54,2010Q3
01/09/2011,BRAZIL,-0.0155343190907843,0.2036474604422136,-0.0461353683029256,0.0484979890178784,0.016979373363445,0.0132174876380533,0.0639949377962497,-0.654896106657205,2.1136421461917414,-0.0153351998609508,0.0174160443340977,0.0558260991199681,0.0122213716302306,-0.2803240919173428,2.1000000000000125,-0.2699192888852345,8.919093173514676e-07,74,2011Q3
01/09/2012,BRAZIL,0.0101417885991805,0.0,0.010123395096177,0.0816820502786365,0.032033568007178,0.0095516431304347,0.0692620196730981,0.3222721255689124,1.57683932030576,,,,,,,,,94,2012Q3
01/09/2013,BRAZIL,-0.0039924873381956,0.0785581028239098,-0.0045105181799699,0.0604954618397655,0.0242669550880618,0.0093854390748426,0.0476593696954665,0.2123430581270647,1.2645662878757835,,,,,,,,,114,2013Q3
01/09/2014,BRAZIL,-0.0307851583796118,0.4370243901729004,-0.0381168876630172,0.0530966104742639,0.0018814423829956,0.0114060051364462,0.0612997867242836,-0.1366171139533084,1.3870924169318284,,,,,,,,,134,2014Q3
01/09/2015,BRAZIL,-0.062195138037238,0.96436719396383,-0.081344251922223,0.0123525296323253,-0.0411549335291447,0.012353513089285,0.0455042298641871,-0.4032702720815349,1.492167730337106,,,,,,,,,154,2015Q3
01/09/2016,BRAZIL,-0.0329032653172826,0.9050397844919398,-0.0413619604668306,0.0293900999584716,-0.0130630516179827,0.0091206708595514,0.0444720435131747,0.0193953555802253,1.707357746739515,,,,,,,,,174,2016Q3
01/09/2017,BRAZIL,0.0052694124589058,0.0,0.0002144015125619,0.039168816965922,0.0195570896097612,0.0086998991475558,0.0296978085587528,0.0248101420604463,1.4524155988389074,,,,,,,,,194,2017Q3
01/09/2018,BRAZIL,0.0020792323003858,0.0357175926108362,-0.0015602667065591,0.041588402498171,0.0210222267796422,0.0101299312566744,0.0384331044796661,0.035310910223695,1.2426288264984788,,,,,,,,,214,2018Q3
01/09/2019,BRAZIL,-0.0115890532829594,0.136207410762976,-0.0159049489734894,0.0497285261372685,0.0146004833671785,0.010377504157478,0.0476651550822394,-0.0296775123916932,1.7374946299855272,,,,,,,,,234,2019Q3
01/09/2020,BRAZIL,-0.052171154027284,0.8447249992194594,-0.1173180565436261,0.0293247310643278,-0.0202610449527592,0.0110966444758268,0.0685937379530522,0.1249540573019805,2.454499355878445,,,,,,,,,254,2020Q3
01/09/2021,BRAZIL,-0.0040701905896662,0.0770602667755597,-0.0311518937553328,0.0920368200025277,0.0384153563150435,0.0155437227558002,0.0789771992572895,0.0113837046344595,1.5058927759346523,,,,,,,,,274,2021Q3
01/09/2022,BRAZIL,-0.0222129669733128,0.1165784154298393,-0.0530339240453347,0.0834825853731979,0.0331040249121193,0.0202844346043636,0.1004002969188764,-0.0898507897970985,1.8232372623075768,,,,,,,,,294,2022Q3
01/09/2023,BRAZIL,-0.001730572779449,0.0723367317902831,-0.0099554588852066,0.0836833567344844,0.0258168548922379,0.011982556899052,0.0587406630457269,0.1082227477865408,1.2397248088924486,,,,,,,,,314,2023Q3
01/09/2024,BRAZIL,0.0003532233171782,0.0489248920079534,-0.0078604473045469,0.0782311336378191,0.0282856314302031,0.0110978742635899,0.0575028438343576,0.1129549103086297,1.3719087846896627,,,,,,,,,334,2024Q3
01/09/2025,BRAZIL,0.0015988079577245,0.044805882081279,-0.006096473429525,0.0750193261693395,0.0250287502215739,0.0101376266955572,0.0484327577484633,0.1149032648700888,1.1437636361689747,,,,,,,,,354,2025Q3
01/12/2010,BRAZIL,0.0443947960015794,0.0,0.0325202368675042,0.1042711675764878,0.0659550076168997,0.0118857802169807,0.057055056904382,0.7348386382139208,2.462579563775188,0.0445586102709233,0.0694331416845875,0.0563774538758321,0.0126144292017489,1.1205567619493877,2.1,0.7461020771830054,9.05157976465084e-07,59,2010Q4
01/12/2011,BRAZIL,0.0040502807002569,0.040763172196385,-0.0069120344645656,0.0697532434449762,0.0267646318040752,0.0134705452652417,0.0638508096138289,0.189549817059429,1.497461918659789,,,,,,,,,79,2011Q4
01/12/2012,BRAZIL,0.0147215032106498,0.0,0.0146989297778126,0.0865120232682883,0.0359410791998404,0.009634109726196,0.063433917281132,0.4669490544547077,1.9158435250778765,,,,,,,,,99,2012Q4
01/12/2013,BRAZIL,0.0026900946811996,0.0,0.00056446820643,0.0646687101064435,0.0262452234695881,0.0070788195828253,0.0400763031718863,0.1360397531051134,1.3282204519119565,,,,,,,,,119,2013Q4
01/12/2014,BRAZIL,-0.0441529643693491,0.5933355894211639,-0.0484854717262977,0.0375813281269634,-0.0040683806384119,0.0118318462304659,0.0670602272678977,-0.309147618367233,1.294045269374868,,,,,,,,,139,2014Q4
01/12/2015,BRAZIL,-0.0669144371418081,0.9570189620990448,-0.0789551976430753,0.0261412371208639,-0.0407250863193353,0.0128527483860825,0.0567101122533244,-0.1879948582034309,1.386775512321559,,,,,,,,,159,2015Q4
01/12/2016,BRAZIL,-0.0329503407232081,0.9016560880316076,-0.03756881106257,0.0320367441506265,-0.012509689828865,0.0115844107972237,0.0438298346583067,-0.0473713533301274,1.4176015892188691,,,,,,,,,179,2016Q4
01/12/2017,BRAZIL,0.0072653726635917,0.0,0.0037027938486759,0.0466237280511675,0.0268378421179403,0.0095651499575313,0.0381584245582344,0.0901191345225472,1.480486761277408,,,,,,,,,199,2017Q4
01/12/2018,BRAZIL,-0.0233444285187488,0.13623955921719,-0.0286829997478553,0.0788686309785767,0.0191243503480867,0.0135039555540049,0.0732499762980681,-0.0475608433016714,1.530229444564688,,,,,,,,,219,2018Q4
01/12/2019,BRAZIL,-0.003234583920956,0.0700930916512551,-0.0070638744329406,0.0475656123362977,0.0194624460197331,0.0095915110087851,0.0431760572679303,-0.0029863105466457,1.7585034436943807,,,,,,,,,239,2019Q4
01/12/2020,BRAZIL,-0.0204108535510536,0.138964269178966,-0.0250587773389076,0.0519945066168258,0.0097059138302547,0.0083151945007032,0.0575214696580314,0.8082438321939521,2.075558854129152,,,,,,,,,259,2020Q4
01/12/2021,BRAZIL,-0.016775790466093,0.2072571328032354,-0.0275704228470547,0.0729562117383392,0.0148718615394565,0.0156791316575411,0.0647976255466417,-0.0011221019255871,1.369975832000374,,,,,,,,,279,2021Q4
01/12/2022,BRAZIL,-0.0140586907207361,0.1179175483356127,-0.0272044878459482,0.0808266759258868,0.0249268473123697,0.016238159002995,0.0772109938096487,0.0747578510415006,1.5768901943351794,,,,,,,,,299,2022Q4
01/12/2023,BRAZIL,0.0081364257667214,0.0,0.0033718787364235,0.0875778787509072,0.0286974425355405,0.0085475006345252,0.0477465476054762,0.0890804046778912,1.1874061492147403,,,,,,,,,319,2023Q4
01/12/2024,BRAZIL,-0.0016465771296676,0.0598345509441577,-0.0087472634415635,0.0891444800548791,0.0392968926022128,0.0163594888976437,0.0745212653177246,-0.1204235876427224,1.4703734587179198,,,,,,,,,339,2024Q4
01/12/2025,BRAZIL,0.0022005636793708,0.0399958633899161,-0.0032985707415664,0.0747191551750646,0.0247070003794277,0.0102649636538801,0.0460410917384113,0.0856857014399622,1.1464253397573616,,,,,,,,,359,2025Q4
01/03/2010,CHILE,0.026632298543548,0.0,0.0258646599398112,0.0924567719496407,0.0420674852583458,0.0112860853862407,0.0658244734060926,0.5397799671762097,1.4183297839902127,0.0256454517057115,0.0490541345763151,0.0795609624290531,0.0181772223491325,92348.9691205626,2.1,0.999999999941372,2.5565924623400143e-05,44,2010Q1
01/03/2011,CHILE,0.0630602249289498,0.0,0.0499924842589452,0.1217019128462232,0.0842954249680966,0.0101220414142316,0.0579984853811229,0.1729527402888566,1.5185500471022269,0.0635401801610404,0.0870958516220497,0.0605792515183185,0.0136766185788602,1.728850273125345,2.100000000020766,0.8656245039061767,8.45085152519812e-06,64,2011Q1
01/03/2012,CHILE,0.0402508514231742,0.0,0.0380056549698266,0.1059369037323451,0.060861066668655,0.0079221388636682,0.0652353696345572,0.6175544092142533,2.0890543358963587,,,,,,,,,84,2012Q1
01/03/2013,CHILE,0.033478271688812,0.0,0.0323505064022545,0.1068536846648851,0.0517348664558414,0.0075683111812222,0.0457842302062715,0.4298766086324792,2.7506338456728883,,,,,,,,,104,2013Q1
01/03/2014,CHILE,0.0130200958825847,0.0253373520597543,-0.0001780975090278,0.0717923737688606,0.0284111770921674,0.0080852288009676,0.0348135987205135,0.3036056695243558,1.5039353976011596,,,,,,,,,124,2014Q1
01/03/2015,CHILE,-0.0013326365569947,0.0526722379004296,-0.0052573050178701,0.0792435199513052,0.0300927882276522,0.0115347383433527,0.0608749124050738,-0.0268356209795825,1.3771617815935866,,,,,,,,,144,2015Q1
01/03/2016,CHILE,0.0078017365953751,0.0,0.0034223384983602,0.0788331573690226,0.0336454250717639,0.0097812722361427,0.0491571311671557,-0.1775880609086162,1.3798111847207235,,,,,,,,,164,2016Q1
01/03/2017,CHILE,-0.0121950618186506,0.3785956092429733,-0.0133769677029811,0.02607222234196,0.0033683063054638,0.0116116872452551,0.0373563975499174,-0.0127167575545283,1.102397545302208,,,,,,,,,184,2017Q1
01/03/2018,CHILE,0.012021535825521,0.0,0.0062818061936161,0.0879506880610085,0.0450638199372575,0.0116771685202867,0.0595466762503755,-0.0342002447586488,1.4783588129804366,,,,,,,,,204,2018Q1
01/03/2019,CHILE,-0.0012566491478256,0.0839087213432039,-0.0013602157511423,0.0444389295447362,0.0180560286934213,0.0104502291767314,0.0356061937666238,-0.2570981615180532,1.462929723994912,,,,,,,,,224,2019Q1
01/03/2020,CHILE,-0.048197637547844,0.5840368533937864,-0.0643399946766965,0.1005992988330531,-0.008640872746844,0.0355495643038687,0.0759864053364768,0.0604592710557523,0.597318164119965,,,,,,,,,244,2020Q1
01/03/2021,CHILE,-0.0088325805745135,0.104734448695321,-0.0156659907935412,0.0536252853225455,0.0181580392750504,0.0123801802826216,0.0537340878642081,0.3235388397837194,1.3557648221965977,,,,,,,,,264,2021Q1
01/03/2022,CHILE,0.0048278691604156,0.0425104709874277,-0.0112875272560723,0.1012886829765858,0.0463923684153144,0.0184993543543928,0.0781248048855158,-0.1335732758998157,1.5111174789515256,,,,,,,,,284,2022Q1
01/03/2023,CHILE,-0.0125892846901959,0.1848734058828772,-0.0169439279391449,0.0745971588850254,0.014841099715039,0.0146050627476856,0.0635837702097098,0.14524690838513,1.4592592668111477,,,,,,,,,304,2023Q1
01/03/2024,CHILE,-0.0014364821974248,0.0615948989423084,-0.0029208830331356,0.0680669032510103,0.0159925757518477,0.0110577101674172,0.0453028443195261,0.0437136391994908,1.2052038282131965,,,,,,,,,324,2024Q1
01/03/2025,CHILE,0.0017773664182727,0.0459169673968593,-0.0091052702823598,0.0828528879323151,0.0330015631937961,0.0128539696886526,0.0649384633093551,0.1583682848255442,1.5258906505666916,,,,,,,,,344,2025Q1
01/03/2026,CHILE,-0.0367378637163937,0.3948450872583638,-0.0487169681197202,0.0755581924126429,0.0055160073892265,0.0202822322104515,0.0925861074761222,0.0101665473691782,1.6624130263883974,,,,,,,,,363,2026Q1
01/06/2010,CHILE,-0.0019717419768626,0.1020704884789569,-0.0020480280801432,0.0535266569115846,0.0335530816805763,0.0182448286212883,0.0548160329664575,-0.4575636780868445,1.1318272288562057,0.0023356126664369,0.0301180818390529,0.016889301531143,0.0168906699143874,-0.0159630166391055,12572825.625367915,-0.0159609831965248,8.960081783334717e-05,49,2010Q2
01/06/2011,CHILE,0.0540651100507923,0.0,0.0426917792465874,0.1108632668563325,0.0696019537836838,0.0090978096255168,0.0491467273997242,0.4883904986496156,1.5861590164341988,0.0543298355733461,0.0728244620547545,0.0558523663076587,0.0127114502364998,3.380232607258997,2.1,0.9589178282592488,5.023088850516592e-06,69,2011Q2
01/06/2012,CHILE,0.043878713966869,0.0,0.0401972480514886,0.109618858918997,0.0650758945907392,0.0089580582957832,0.0646043635906372,0.2771603687160467,1.6900423980026615,,,,,,,,,89,2012Q2
01/06/2013,CHILE,0.0023311334361034,0.0,0.001053970963717,0.0793129369577463,0.0316700915377662,0.0142237852461545,0.0744559443423687,-0.1210218817033745,1.5402106974525402,,,,,,,,,109,2013Q2
01/06/2014,CHILE,0.0045515816551174,0.0,0.0035770024182137,0.0820938824755853,0.029604067174488,0.0091838997273922,0.0503169949874233,0.4185928348665423,1.742073915293159,,,,,,,,,129,2014Q2
01/06/2015,CHILE,-0.0077005057063339,0.0660673758787298,-0.0086879808862056,0.0781881514001909,0.0272343566555627,0.0126234897406272,0.068624140385975,0.0232961816013856,1.3661418408728556,,,,,,,,,149,2015Q2
01/06/2016,CHILE,-0.0060115668223912,0.1049215785601786,-0.0127888298661382,0.0651057387942314,0.0201071043426374,0.0116683614130969,0.0530634968060063,-0.1348813733069138,1.2951119331645156,,,,,,,,,169,2016Q2
01/06/2017,CHILE,-0.0020891395977428,0.1213483373699072,-0.002601878104628,0.0350334089784499,0.0133486941106651,0.0104341462884585,0.0357105482742495,-0.1577027780498703,1.351725516207522,,,,,,,,,189,2017Q2
01/06/2018,CHILE,0.0295240280684024,0.0,0.0191513449929379,0.0832538304778195,0.0523928209800997,0.0113634499655548,0.0456058777590012,0.1373495424783933,1.285298541936437,,,,,,,,,209,2018Q2
01/06/2019,CHILE,-0.0038935875941742,0.0880917747894593,-0.0041235239851556,0.0488182643083814,0.0179515706750728,0.0107756260292822,0.0395010898926178,-0.2466742852432023,1.5264113167607638,,,,,,,,,229,2019Q2
01/06/2020,CHILE,-0.1605230174139363,1.0,-0.2349579700118723,-0.0205517940324648,-0.113431582906305,0.0129398114167188,0.0707120422510519,0.0110023407920622,1.7471537082249684,,,,,,,,,249,2020Q2
01/06/2021,CHILE,0.0790498347934979,0.0,0.0782488810305596,0.1481316279254502,0.1209223499421325,0.0154141267131746,0.0643484910805441,-0.532929900422122,1.5136454246495472,,,,,,,,,269,2021Q2
01/06/2022,CHILE,0.0026072174477466,0.0478989911054998,-0.0284161810558447,0.0966884460119946,0.0430834591270538,0.0157201793011495,0.0804537404835513,0.062969091631248,1.5546199673426222,,,,,,,,,289,2022Q2
01/06/2023,CHILE,-0.0028390540206502,0.0799851740920876,-0.0038003929033052,0.0764300765718032,0.0146140814603782,0.0114601872172309,0.046110373055123,0.2916100263800503,1.0085324760300014,,,,,,,,,309,2023Q2
01/06/2024,CHILE,-0.0008144554724127,0.0578873635655649,-0.0052888266579479,0.0734058341835489,0.0224205158691112,0.0114658454846764,0.0538905690010964,0.0990227682101463,1.3381740156385715,,,,,,,,,329,2024Q2
01/06/2025,CHILE,0.0186833858652686,0.0,0.0100907696028833,0.0915522813089159,0.0417355620261709,0.0096883038754833,0.0503248811516447,0.1700097674217412,1.1267409607418504,,,,,,,,,349,2025Q2
01/09/2010,CHILE,0.046659155966225,0.0,0.0300647368546418,0.1021629869770519,0.0684460261929829,0.011691614320172,0.0537845302524351,0.3843786639881367,2.255464945330899,0.0467257298253664,0.071113112703231,0.0509541255284774,0.0113199117226637,0.8179386850178867,2.1,0.6331250516074962,1.419552305329451e-07,54,2010Q3
01/09/2011,CHILE,-0.0119456252358564,0.2001846572809596,-0.0356139734932111,0.0549282697448031,0.021374815320984,0.0151255715010516,0.0668212674359692,-0.5014073663863954,1.8894237425609155,-0.0119456253298947,0.0222702897141156,0.0402620650951849,0.0130682222259987,-0.2115641001981737,2.233536760291947,-0.2069826000564084,1.5878557600711667e-20,74,2011Q3
01/09/2012,CHILE,0.0517139397700096,0.0,0.0451550988246962,0.1153694223109706,0.0691662319692586,0.0088014202058225,0.0616704402790857,0.444213598217664,1.616100240723398,,,,,,,,,94,2012Q3
01/09/2013,CHILE,0.0113931771872509,0.0,0.0110877272097042,0.0836077351394957,0.0358742759873313,0.010460653260805,0.0546289469388686,0.1320316831229563,1.5406549132824725,,,,,,,,,114,2013Q3
