date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,n_train,quarter
01/03/2023,MALAYSIA,1.1093301039939643,0.0,1.0753318768994997,1.3274883051585598,1.1858957317571845,0.016337344362459878,0.1687235110532712,-0.023276067491346756,2.1098542096142574,1132,2023Q1
01/03/2024,MALAYSIA,1.1321602306888818,0.0,1.0978649460933507,1.334157216975385,1.1959535710291855,0.0121776220571998,0.1453753130466744,0.06881710727425236,2.1185643876441005,1200,2024Q1
01/03/2025,MALAYSIA,1.0888202513968552,0.0,1.0429103991537851,1.3468743374874048,1.1871299686178651,0.016968715580820814,0.201026399073176,-0.0715135342396481,2.1369040238313124,1268,2025Q1
01/03/2026,MALAYSIA,1.184319565782239,0.0,1.1051395858022053,1.4698271471936313,1.2970500553772546,0.021783170363448817,0.22492106965870895,-0.06898977906521749,2.17737064377891,1335,2026Q1
01/06/2015,MALAYSIA,,,,,,,,,,610,2015Q2
01/06/2016,MALAYSIA,0.9552691126747392,0.0,0.9304204015498846,1.1090045193283726,1.057975079604622,0.011652161813369843,0.13843617872630576,-0.015998051348727706,1.588191578415873,674,2016Q2
01/06/2017,MALAYSIA,1.189686217278252,0.0,1.1656584371072416,1.3387099206326059,1.2890452946345865,0.010581108314869546,0.1323265109103804,-0.07240308956273155,1.5851370749302045,741,2017Q2
01/06/2018,MALAYSIA,1.251401141405927,0.0,1.2221502189488165,1.424090677909523,1.3628870656804533,0.013930968254692207,0.1558662678650118,-0.00271299700187528,1.6420512839903942,809,2018Q2
01/06/2019,MALAYSIA,1.194749500321375,0.0,1.1778875294298783,1.4198643544060563,1.3874065998794491,0.014483107430443242,0.2245182309348701,-0.13921242392269087,1.6958959162685927,877,2019Q2
01/06/2020,MALAYSIA,1.0485125962515818,0.0,1.047947502439846,1.2814042659066387,1.0807549230913187,0.024324777886687316,0.17911950254177644,0.6239925293916548,1.7991061871678806,945,2020Q2
01/06/2021,MALAYSIA,1.087211293053732,0.0,1.0525130212463292,1.2722866826954675,1.1525251258572478,0.013823722749387058,0.15374087296205396,0.16882922014253318,2.0935025729786156,1013,2021Q2
01/06/2022,MALAYSIA,1.1436148871616194,0.0,1.0856099565983772,1.3876020967292735,1.2679591682745426,0.02388138884771216,0.21286089276550935,-0.1906635501183157,2.1419296578451488,1081,2022Q2
01/06/2023,MALAYSIA,1.0927401333610753,0.0,1.055453571874007,1.285266123042616,1.1517727874731762,0.013425097444818119,0.14079247038934395,0.07798483975017227,2.1205267883944456,1149,2023Q2
01/06/2024,MALAYSIA,1.1917515034470787,0.0,1.13826583785194,1.4053147232391072,1.2685461991551619,0.013500206327786288,0.16166847814142282,0.036899097671542924,2.2359535261266297,1217,2024Q2
01/06/2025,MALAYSIA,1.1912182315744044,0.0,1.1334813411480877,1.4001071100973246,1.2640822386891795,0.012793151541983218,0.15537620458164048,0.029326913806927004,2.281816995096558,1285,2025Q2
01/09/2015,MALAYSIA,0.5387322572723541,0.0,0.5247429013215736,0.7017214132399485,0.6114148397129068,0.015934327785188006,0.14034203711108373,0.07990140107800842,1.6929543043980158,626,2015Q3
01/09/2016,MALAYSIA,1.0338192933576564,0.0,1.014588693710477,1.1661714036075312,1.0996129355715305,0.01185618879721802,0.11195766859339806,-0.0589793913351839,1.5968295688168743,690,2016Q3
01/09/2017,MALAYSIA,1.2806044843856512,0.0,1.264924447368712,1.4144676927258533,1.3631049449070916,0.011024072934080892,0.11613876020477543,-0.10636380189704212,1.3942530404860631,758,2017Q3
01/09/2018,MALAYSIA,1.3033657409881074,0.0,1.2785304170654799,1.4170603328649678,1.3209339850013304,0.01049428691977886,0.07346904856094016,0.05095137144648684,1.8614548108336593,826,2018Q3
01/09/2019,MALAYSIA,1.285498864575969,0.0,1.2622139088627764,1.420671911682142,1.3192239560897003,0.011634784798760787,0.0983270005154917,0.18279395898855566,1.9561972448688274,894,2019Q3
01/09/2020,MALAYSIA,1.0807816673885817,0.0,1.0147296923617326,1.26438164673315,1.2335702972795022,0.01340350830887963,0.18230455592848638,-0.6836091431068547,3.2070638202686745,962,2020Q3
01/09/2021,MALAYSIA,1.0226369578924597,0.0,0.9841367171915755,1.2510090366171083,1.1013788859930556,0.01783022051719605,0.1865449099692258,0.08475919084498343,2.085677495182267,1030,2021Q3
01/09/2022,MALAYSIA,1.2185037955644014,0.0,1.1567568649760551,1.4559017548562248,1.3267660356855957,0.023385496638744355,0.2130619938337821,-0.14316018899755936,2.0873405400012737,1098,2022Q3
01/09/2023,MALAYSIA,1.1157953038678816,0.0,1.0723299525039778,1.3406178812455531,1.1935911256883913,0.01458089862680983,0.1657607007969395,0.01763370190773802,2.1320125271159776,1166,2023Q3
01/09/2024,MALAYSIA,1.23872217357337,0.0,1.1963221263279544,1.4290637976282639,1.3110989209202992,0.015133716038911399,0.15024679446537514,-0.03680026896440929,2.1321059130956295,1234,2024Q3
01/09/2025,MALAYSIA,1.2506104271129013,0.0,1.1967808099706603,1.4553948568749275,1.318360305988973,0.012877275883609889,0.14186682561101693,0.003412192749654576,2.198036884135812,1302,2025Q3
01/12/2015,MALAYSIA,1.0215827080606759,0.0,0.9930322742394578,1.1671351837132875,1.1027574502196882,0.011663338860957776,0.12001772630399232,0.086190583852741,1.461837251266925,642,2015Q4
01/12/2016,MALAYSIA,1.0561322545055936,0.0,1.0413999636211684,1.214619868236015,1.1664193133490546,0.011695649663841193,0.14688544687176264,-0.09775994122190301,1.6506808793200076,707,2016Q4
01/12/2017,MALAYSIA,1.233010813860625,0.0,1.2119940630255166,1.354654761639106,1.2843395064236718,0.011865531492350334,0.097567910405155,-0.045981917403134426,1.5921555361302664,775,2017Q4
01/12/2018,MALAYSIA,1.2109345485048715,0.0,1.1729561156440327,1.3698959660343812,1.265450556081727,0.015347328996969525,0.13233527682579105,0.2631672837215326,1.715403985386427,843,2018Q4
01/12/2019,MALAYSIA,1.2421996109865423,0.0,1.2413331314144287,1.3765555770899067,1.2616566794514883,0.012067571361217095,0.08837431118073114,0.48617606182526246,2.715125629156739,911,2019Q4
01/12/2020,MALAYSIA,1.0665911631892104,0.0,1.0142124640304313,1.2502036828691498,1.1393992290088457,0.014352160027515033,0.1563056325923975,0.1561595304680586,2.009206937696167,979,2020Q4
01/12/2021,MALAYSIA,1.0741472815181714,0.0,1.0290147539713002,1.2794961274786687,1.1691260307995333,0.016869103537626492,0.15470308477339234,-0.21537653082300381,2.177097348442835,1047,2021Q4
01/12/2022,MALAYSIA,1.1756549896044892,0.0,1.1234114893533882,1.3978901033499835,1.2564346335419665,0.01775639251799725,0.17930385490877132,0.04234801726367988,2.027468461427734,1115,2022Q4
01/12/2023,MALAYSIA,1.1029422011873893,0.0,1.0642655368971239,1.306568479535704,1.156662232295528,0.011026876043491734,0.13787077691920868,0.1994323520041049,2.042734021559761,1183,2023Q4
01/12/2024,MALAYSIA,1.188767489466008,0.0,1.1348545728365917,1.4012256563902408,1.2574614555957975,0.013682094642179352,0.16033241895167683,0.0813335557939224,2.127121721918796,1251,2024Q4
01/12/2025,MALAYSIA,1.2612840865028516,0.0,1.2116133200552506,1.4481830650378735,1.3253638911665981,0.012306717854680835,0.13456380057737838,0.05956075204318605,2.177017235967151,1319,2025Q4
01/03/2003,MEXICO,,,,,,,,,,45,2003Q1
01/03/2004,MEXICO,,,,,,,,,,70,2004Q1
01/03/2005,MEXICO,,,,,,,,,,98,2005Q1
01/03/2006,MEXICO,,,,,,,,,,129,2006Q1
01/03/2007,MEXICO,-0.035900613537017095,0.12309722527272998,-0.045771134009850736,0.1215786241405439,0.029087012082304055,0.01246917972042983,0.12372727496756408,0.14898195526574975,2.4778717263294743,163,2007Q1
01/03/2008,MEXICO,-0.06683180652861996,0.18484069060772135,-0.07248960941471028,0.12823467086808465,0.016310396945922036,0.013847505202878183,0.16292874321657244,0.15865880074868846,2.1812846796583276,205,2008Q1
01/03/2009,MEXICO,-0.0820017085411333,0.8365087133731137,-0.08976041666812151,0.15223898439975617,-0.023166250591117488,0.0258449713717602,0.20938262808037172,-0.054700217562607616,2.2181546829859187,251,2009Q1
01/03/2010,MEXICO,-0.07225983259249417,0.14909437104278173,-0.10252677912122493,0.06742243615326146,0.011847248441886685,0.009486481524344859,0.1281638570674446,-0.20560495618758512,2.424791696762445,301,2010Q1
01/03/2011,MEXICO,-0.06154158278656696,0.14153666517422353,-0.090646202285573,0.07945405154756124,0.015861918636509362,0.01375909618225744,0.12570232734276074,0.0037151528726861826,1.716393263101785,357,2011Q1
01/03/2012,MEXICO,-0.041775865749987165,0.08347838360813652,-0.07622193139350049,0.09101643285398565,0.030818497430945807,0.011148304880506487,0.1092321280337948,-0.05685402138556338,1.7010771461051,415,2012Q1
01/03/2013,MEXICO,-0.02621709869555225,0.15348198640969146,-0.037279392154081215,0.10894642187389707,0.0168905588146196,0.01592577533444467,0.09558933614322904,0.062288761682212646,1.3192739242850196,475,2013Q1
01/03/2014,MEXICO,-0.041152047937853514,0.09379597202617238,-0.05610224973996281,0.08715159063185406,0.022240636379042868,0.01270326129682304,0.10704426746600751,0.017144933377584912,1.5175841796855862,535,2014Q1
01/03/2015,MEXICO,-0.04803705838357984,0.10593168466043525,-0.06459838380056658,0.0842716849505624,0.021657649384026718,0.01176842881794166,0.11403307131778272,0.10278943517249209,1.7399866965079513,595,2015Q1
01/03/2016,MEXICO,-0.04156475788101308,0.1110838223015411,-0.06198311381463551,0.09610253207967082,0.018896155981913135,0.012429268895024066,0.11041512497884085,0.06394613178717669,1.5188597332824108,658,2016Q1
01/03/2017,MEXICO,-0.04443527756721585,0.09409930302345668,-0.06493704972801927,0.09595963883675028,0.02589160940002621,0.011437753797754883,0.11475842853054337,-0.09749619961577476,1.594347084488379,724,2017Q1
01/03/2018,MEXICO,-0.06273185592051839,0.16279059649603284,-0.0896535085996088,0.09342198126502649,0.013028600809081024,0.01333917407512321,0.12666526265225952,0.056427558724292344,1.7898879072937468,792,2018Q1
01/03/2019,MEXICO,-0.05658219339945867,0.17726138169125752,-0.07927281558967415,0.08450117962993574,0.011895709065592225,0.01194425436590444,0.11290237251237559,-0.04110763897219708,1.7513927008481838,860,2019Q1
01/03/2020,MEXICO,-0.16339408079932818,0.6702093749328486,-0.17120698405400692,0.07040602772971433,-0.022142243919725545,0.028703438134093408,0.22084842557188464,-0.14571427399909812,2.122323218750326,928,2020Q1
01/03/2021,MEXICO,-0.04774321263064321,0.6777664805735771,-0.08339878651032093,0.13744749136710527,-0.0011112857142703608,0.015521354509920765,0.15089595523274618,0.20036589154880557,1.5487244521970467,996,2021Q1
01/03/2022,MEXICO,-0.0638287873047243,0.18893521022248297,-0.10697368008843404,0.1470341379390623,0.020333869693887275,0.018144645130897745,0.1683000440795642,-0.1328463041497464,2.2026767228530786,1064,2022Q1
01/03/2023,MEXICO,-0.05622000417490588,0.15654362121708754,-0.09182082455608938,0.15786183980962243,0.025996009134620322,0.0166555619679309,0.16352997114446316,-0.10250841095948758,2.1761834264091884,1132,2023Q1
01/03/2024,MEXICO,-0.028081568558813698,0.13040490093586407,-0.057460012035939895,0.15231557815707583,0.023702817549139832,0.012354166187474055,0.13382003726793912,0.09318220298298742,2.1579121913841326,1200,2024Q1
01/03/2025,MEXICO,-0.07253792728189477,0.24591007512949542,-0.11391928294057617,0.17190695583079382,0.014573632742700592,0.01712000097302181,0.19393618864959822,-0.031970747820697865,2.074347055351699,1268,2025Q1
01/06/2003,MEXICO,,,,,,,,,,50,2003Q2
01/06/2004,MEXICO,,,,,,,,,,77,2004Q2
01/06/2005,MEXICO,,,,,,,,,,105,2005Q2
01/06/2006,MEXICO,,,,,,,,,,137,2006Q2
01/06/2007,MEXICO,-0.05586941648953789,0.1378362223228309,-0.06383125597566613,0.09940664710525984,0.02194506873678565,0.012872401249604055,0.11695496802655751,0.1977030343731892,2.2150180904787393,172,2007Q2
01/06/2008,MEXICO,-0.07528366955453444,0.1487601051837384,-0.09333248271087732,0.09067299929792101,0.007829735366938123,0.010680659826400722,0.13274461160455073,-0.2698791246676692,2.050270680300935,216,2008Q2
01/06/2009,MEXICO,-0.0371185941998267,0.7553560622395655,-0.045757114682213884,0.12967790456363656,-0.006790199614242477,0.019264715864891802,0.10947890754887026,0.3013595806087192,1.311730740220222,263,2009Q2
01/06/2010,MEXICO,-0.1472472248390829,0.2561303164656346,-0.1564680010022356,0.08841664755119223,0.007307699154778076,0.02659963801340373,0.21535334437530684,-0.26481399941528383,1.3240348361923064,314,2010Q2
01/06/2011,MEXICO,-0.06508902277840668,0.12529034789956434,-0.09652966452869655,0.07904924283760863,0.015408810711908855,0.014010469124106643,0.1218805885590923,-0.013158327111917804,1.61533698543618,371,2011Q2
01/06/2012,MEXICO,-0.058811755416430384,0.09493591496030865,-0.09523982964380118,0.08357393263352812,0.027633408670632686,0.012284164568759411,0.12281735239022601,-0.0745077809974306,1.4651331341008516,430,2012Q2
01/06/2013,MEXICO,-0.07007964958639132,0.21837655883619453,-0.07302193054472764,0.06581963515927829,0.012488579245152438,0.01876302734075771,0.12581024859065865,-0.1679399420795758,1.273894200127207,490,2013Q2
