seed,N,b3,t3,p3,b1,bD,cr_N,cr_b3,cr_t3,cr_p3,b4_bk,sum_bk,sum_bk_p,b4_em,sum_em,sum_em_p,error
11,617,0.1914897173624151,1.1377886682835547,0.255745076265697,2.735738519337021,5.411522082831387,617,0.861084861792059,2.108633128291926,0.03547106187601168,-0.97310311505004,-0.11201825325798098,0.18534275065993966,0.22283703178049866,1.0839218935725576,0.0009447552526462566,
12,617,0.24417624030381813,1.3881714544625676,0.16569329815936618,2.7252333842439103,6.953643955655771,617,0.8300741770935539,2.3675440768577674,0.018284768781942295,-0.934552995046842,-0.10447881795328806,0.1706898654500888,0.2437352357801825,1.0738094128737363,0.002752714074379714,
13,617,0.17501841272588547,1.2297726669075606,0.2193514784665076,2.6717126319391715,5.616662825247145,617,0.7461859532092746,2.0784223163186315,0.038177878760109696,-0.8303781304951655,-0.0841921772858909,0.2545811925176098,0.1939197834330101,0.9401057366422847,0.0030054247616402296,
14,617,0.2231185278736719,1.4175495513657492,0.15693536563513333,2.7076355961853635,8.175957870429125,617,0.7962288824640089,2.2299360607812537,0.026193106385999698,-0.8942070357831362,-0.09797815331912729,0.245017858379303,0.2061433541543614,1.0023722366183703,0.0047503733055147546,
15,617,0.22488110404239142,1.5626870761082199,0.11874892988353936,2.6900947355853804,9.1201448833848,617,0.6803974743268193,2.132056045161978,0.03348704718452433,-0.7536019249352316,-0.0732044506084123,0.3123519286954157,0.278140166233691,0.9585376405605103,0.006919654325642677,
16,617,0.2213537529747676,1.3290260235798919,0.18443598060581845,2.694812635789901,6.632127779597934,617,0.8258799149325632,2.293017814583364,0.022259541900832236,-0.926894145133971,-0.10101423020140776,0.19461264763336006,0.21603964895124936,1.0419195638838126,0.0026575966296653597,
17,617,0.19480098751356034,1.3529467885987092,0.1766744380505283,2.6874313686960085,7.0729480149556085,617,0.7440947226010657,2.1208874206340584,0.034420873076576264,-0.8280151184977473,-0.08392039589668165,0.2806424812900019,0.21371907863536402,0.9578138012364297,0.004588500724289402,
18,617,0.23521550099626853,1.3577453473396535,0.17514728792374834,2.6969951677450057,7.459516490544624,617,0.8353529852966032,2.3401075243920495,0.01966903024777178,-0.9456968108136977,-0.11034382551709454,0.165296844867022,0.23544815301416627,1.0708011383107694,0.003353971637461539,
19,617,0.20454846429185544,1.4139488401852291,0.15798945636926565,2.6571110553670487,6.8613469989109905,617,0.7013400493216969,2.1511432539351825,0.031941429836581214,-0.7758622841665561,-0.0745222348448592,0.2671747883790192,0.23343084343740036,0.9347708927590973,0.005419357830413141,
20,617,0.16985309938823598,1.241574146248304,0.2149666760606237,2.6494780153534245,5.8598217508126,617,0.7276861233527064,2.041130057292877,0.04176033838903548,-0.806866467004941,-0.07918034365223459,0.2826071734441813,0.1973497682162877,0.9250358915689941,0.002809337707685877,
21,617,0.28413478608324283,1.4663662595422968,0.1431672615720927,2.7575845543383575,9.640602875241294,617,0.8190403852854492,2.4189897367072217,0.015918229283340413,-0.948460266861588,-0.12941988157613882,0.0883827552731109,0.3697900729482529,1.1888304582337021,0.0030522213780812546,
22,617,0.2143128667895779,1.4248654099999551,0.15481016502292744,2.680855427237761,7.116975823050329,617,0.7376998826928806,2.2090136050536118,0.027624564859303202,-0.8189482716413586,-0.08124838894847808,0.2648635838589204,0.2384566865003389,0.9761565691932195,0.0039042780308824465,
23,617,0.20540561172066601,1.2377064635172315,0.2163966667658792,2.681713131755318,6.276658870888341,617,0.8484485431071629,2.2910838975324186,0.02237201450005144,-0.9599078725309694,-0.11145932942380654,0.1756344589208485,0.2052982481384794,1.0537467912456422,0.0020071606685327925,
24,617,0.19815722692907312,1.2351008713576728,0.21736389093905406,2.719377575457328,7.499047819615428,617,0.8627328110458315,2.1753188605813025,0.03007214116532153,-0.9775036437554885,-0.11477083270965693,0.22361826485792147,0.1919018169541542,1.0546346279999859,0.0030988463980390346,
25,617,0.23097218095869687,1.2129715833351906,0.22570441842583522,2.759858998478055,5.526522194439443,617,0.9152444127234174,2.3244848219548078,0.020497577739589268,-1.0453198209076748,-0.13007540818425745,0.1286336854753536,0.21933039135959811,1.1345748040830155,0.0012156607796380836,
26,617,0.18279553450698652,1.334184060489874,0.18274130902641894,2.692070354596755,6.790677197458691,617,0.7205945602811042,2.019811051633712,0.04393373696867919,-0.7977710139534129,-0.07717645367230863,0.30394679029836125,0.1962402003565442,0.9168347606376485,0.005413687854183946,
27,617,0.17172682887961818,1.2184852488767801,0.2236051910889849,2.662318689022816,5.957400145918964,617,0.7554172910395478,2.062246183853778,0.039698300410916154,-0.8423105870427654,-0.0868932960032176,0.25470089363706494,0.1912284181637667,0.9466457092033145,0.003145779136034088,
28,617,0.24299397836786932,1.4327416083000646,0.15254677195772892,2.678219133380346,7.3437428808092635,617,0.7403216013700025,2.3411185605832725,0.01961643534477764,-0.829458518181174,-0.08913691681117153,0.1891342553388271,0.28478495088687517,1.0251065522568776,0.003830323043076733,
29,617,0.18484167416225714,1.2900425051851256,0.19762282795199648,2.6762119874452988,6.141827773008227,617,0.7456301676049449,2.0953762875960775,0.03663792763840723,-0.826276586146562,-0.08064641854161703,0.27872482781395025,0.20068270335670838,0.9463128709616533,0.0034039492559987394,
30,617,0.2106403366858339,1.3032095952305514,0.19309356880465645,2.688612281458865,6.447968119186064,617,0.8099574820910564,2.282016123266752,0.02290601159391681,-0.9095134011134088,-0.09955591902235239,0.20491461466634542,0.2175757878783034,1.0275332699693598,0.002640975016887648,
31,617,0.17094954711091276,1.1922522934467847,0.23371896284272387,2.7052534214922326,6.461928895934907,617,0.7915706880079992,2.0140859534224105,0.04453344985611274,-0.8860440180537265,-0.09447333004572722,0.26382777349902486,0.18740561755925306,0.9789763055672522,0.0032889750034548193,
32,617,0.26552859911448684,1.3804832055009637,0.16804502738621818,2.7335841486734918,9.190507021339375,617,0.8298097019095887,2.3975096150736155,0.016871340017993175,-0.9691886780837733,-0.1393789761741846,0.08067055553717029,0.3648434115418369,1.1946531134514256,0.002117622607678449,
33,617,0.19297457978745944,1.454626603857315,0.14639024809088497,2.6806961541436256,6.911577483776679,617,0.6579458919542264,2.026019108528071,0.043291176258024144,-0.7195972722799041,-0.06165138032567774,0.3663487476781915,0.22202768479679677,0.8799735767510232,0.006724844780009009,
34,617,0.1750715495851016,1.229584185502566,0.219422026815836,2.661160464384061,5.690573163017676,617,0.7491810989510356,2.0740530974955,0.03858357214931396,-0.8313420880528272,-0.08216098910179159,0.26510880036240847,0.1963072278810571,0.9454883268320926,0.00270292223915658,
35,617,0.17523230760564018,1.2529966015098994,0.21078337731863672,2.644888154819797,5.794327122604015,617,0.7405803853203776,2.070077017143838,0.03895594950625636,-0.8192570078646861,-0.07867662254430852,0.27644020498933775,0.17980225092897595,0.9203826362493536,0.002591634520816566,
36,617,0.1782158468289933,1.421719110075974,0.1557214386622905,2.6676001397052853,6.860885864895243,617,0.6303295138885778,1.9379271981361095,0.05319250027313327,-0.6914817438363362,-0.061152229947758374,0.3732760430819848,0.2237888256078893,0.8541183394964671,0.007700709194569999,
37,617,0.2187540276569357,1.2749480102985356,0.2029104464876963,2.709178738769743,6.308008914257019,617,0.8608894001611576,2.3323590824162244,0.020076227440551042,-0.9728731287537085,-0.1119837285925509,0.17061626084735249,0.21201732670568715,1.0729067268668446,0.0018007820960337373,
38,617,0.1831717574801411,1.3913948582092652,0.16471472523631636,2.6720269328690156,6.6914055777682,617,0.6725441248605774,2.0074468311051845,0.045237568725988275,-0.7389588974321556,-0.06641477257157824,0.34558453674967726,0.21557207666683367,0.888116201527411,0.005826122991593463,
39,617,0.19828251429856827,1.3169136808144977,0.18846130657690274,2.692769532152144,5.967235639664524,617,0.7569783848543029,2.1447126221652115,0.032455165647107265,-0.8363159176461328,-0.07933753279182987,0.2735504671223248,0.20353015361244514,0.960508538466748,0.002927603949353541,
40,617,0.14157483232911558,1.1312323434688756,0.258491058598584,2.707153568478323,6.510434964569325,617,0.7076568943332677,1.842898601338292,0.06593321216988524,-0.7937985889289119,-0.08614169459564414,0.2970656344604481,0.2284812749750283,0.936138169308296,0.004019668353564931,
41,617,0.25655935490359355,1.4469918023339776,0.14851598678205535,2.7375323931969198,7.710370853477452,617,0.7653101920976834,2.3387983540331416,0.019737317831781453,-0.8660494170924072,-0.10073922499472387,0.13402622890258753,0.31719242781488766,1.082502619912571,0.004531563254843274,
42,617,0.23764700962604374,1.3685162522990055,0.17175543662616777,2.739384272381244,7.134961814324256,617,0.8405213359961302,2.292735886449932,0.022275907486902558,-0.9441829082484146,-0.10366157225228434,0.19317157141889219,0.26872425105971104,1.1092455870558413,0.0017607783970658986,
43,617,0.22172068850930016,1.3829142648658364,0.167298697974261,2.6997984449977595,6.191231043325188,617,0.7516944513380582,2.249727879264921,0.024898638554077923,-0.8332913084898229,-0.08159685715176468,0.2244907051714624,0.23308580478758367,0.9847802561256419,0.0032499964554151273,
44,617,0.24485387877156709,1.4258281489907139,0.15453213687113343,2.7171207560621244,7.489451825605949,617,0.8157938610863992,2.351780875566251,0.019069230882961197,-0.9171205968386664,-0.10132673575226725,0.186113106573369,0.23401799584159766,1.0498118569279968,0.004014839040842988,
45,617,0.20653816124669072,1.3073271999343519,0.19169300195497163,2.791480494078103,7.9443817897586335,617,0.8441331149688491,2.0612019680826856,0.03979819454482003,-0.9499608296751538,-0.1058277147063047,0.2704816062454025,0.21317248451429208,1.0573055994831413,0.0034725544923519536,
46,617,0.17317237382224396,1.2079111082216538,0.22764348688294445,2.6736645909257772,5.51424782221136,617,0.7555648605815883,2.083548861050149,0.03770650936866726,-0.840644581550571,-0.08507972096898264,0.254964167774945,0.19875724981452353,0.9543221103961119,0.0023679807564318534,
47,617,0.23048360310497235,1.354380628089312,0.17621707700687494,2.7226596047176637,6.629466276166928,617,0.827772655582441,2.3095167455300567,0.021319883427435515,-0.9289177602277576,-0.10114510464531667,0.19284504589735163,0.22836813050823848,1.0561407860906795,0.0024929598214729065,
48,617,0.18893850799203782,1.2071621295762602,0.22793148844075706,2.695497584306497,6.395793437242498,617,0.844980761777452,2.1393966396630764,0.03288519818394442,-0.9475649466658166,-0.10258418488836463,0.23071045486298258,0.1746858116540818,1.0196665734315338,0.002476332067144371,
49,617,0.22808326247582875,1.3259480462285262,0.1854527922105096,2.718464568105927,7.052627817152994,617,0.8688093483865125,2.2956058254096114,0.022109800332343665,-0.9777073767703477,-0.10889802838383522,0.19935223644475308,0.20150491123616326,1.0703142596226758,0.0025319434954127473,
50,617,0.2564492069322755,1.2926339201348969,0.19672531664554604,2.7716293908841325,6.4323063070278135,617,0.8957804649209129,2.420114967789625,0.01586963641214667,-1.035621420909901,-0.13984095598898816,0.08640038068822431,0.2681159530298211,1.163896417950734,0.0022739405460634465,
51,617,0.19448333598639791,1.4216480170175883,0.15574207665836592,2.6434936518161614,6.859222715900392,617,0.6744039059352466,2.0849710848212575,0.037576623756458094,-0.7431601745664268,-0.06875626863118023,0.30489161253908303,0.23271363112406843,0.907117537059315,0.005715039318350046,
52,617,0.22347243624366495,1.2864460320665623,0.19887340563600242,2.7321207806528824,5.765810654428791,617,0.8373698431325819,2.30109763761273,0.021794953911462578,-0.9411179285561395,-0.10374808542355762,0.17659240628277084,0.210267249533976,1.047637092666558,0.0021811173530725814,
53,617,0.21943693587624014,1.3707126889847578,0.1710698526661898,2.691343200468785,7.2975526042634025,617,0.8046572120787486,2.244634009359151,0.02522637423424201,-0.9006530322114528,-0.09599582013270413,0.22328582467699287,0.21661073975798967,1.0212679518367382,0.00372443856843252,
54,617,0.17849869451422948,1.2385843837458226,0.21607147408791993,2.6868427048559718,6.53034684056934,617,0.7790511830202993,2.043350031251438,0.04153935929911756,-0.868104679567507,-0.08905349654720773,0.2831639910772208,0.17831079857229223,0.9573619815925916,0.003100986027810615,
55,617,0.2843559451113134,1.4832515697620705,0.13862770570254646,2.7467241611820072,8.423317325819465,617,0.8288792819203068,2.4428700483284356,0.014914648991417145,-0.9454260381933897,-0.11654675627308286,0.10816313698015212,0.30931834324394153,1.1381976251642483,0.003277152291994101,
56,617,0.2585401932571431,1.3187584269297423,0.1878440763254332,2.849672451463395,5.272257244191174,617,0.7930431821490506,2.307726515974662,0.021420137733314304,-0.909712555194828,-0.1166693730457774,0.07409274485830908,0.3330331636110476,1.1260763457600982,0.0033161341707024228,
57,617,0.18852311360225887,1.4139574956268965,0.1579869160978027,2.670450987260117,6.84789938509337,617,0.673273481127355,2.041735064862109,0.041700016433982245,-0.7404559040168873,-0.06718242288953236,0.33722784922669224,0.21816380312471845,0.8914372842520735,0.006232458427090082,
58,617,0.2592173110380617,1.276608867325982,0.20232363606126924,2.850969558031807,5.029551883634976,617,0.8566139864136816,2.3713812062241066,0.018098155716768316,-0.9916996241471352,-0.1350856377334536,0.07267699213001388,0.32268870083403256,1.1793026872477141,0.001377839222199917,
59,617,0.21077597390564057,1.325584252279618,0.18557324598689595,2.663000583156381,6.703854349994586,617,0.7968373841931466,2.2586750982496215,0.02433192891240399,-0.8932623100117996,-0.09642492581865292,0.20493321243547413,0.22412547876410008,1.0209628629572467,0.0028316929796461388,
60,617,0.2836527550050483,1.6782943292203034,0.09390466698045352,3.6781357440523066,-6.012514301951322,617,0.774735237981935,2.1233158655498108,0.03421595006942524,-0.9456965360215961,-0.1709612980396611,0.017387541072745094,-2.6119738891281195,-1.8372386511461845,0.15979619082604546,
61,617,0.2997424154993727,1.5643028923491198,0.11836915257745995,2.7671744438493833,10.07133276809816,617,0.7956434196214213,2.4138757565407323,0.01614073271932015,-0.9121011291217276,-0.11645770950030632,0.10339696299118462,0.3275590218875629,1.123202441508984,0.004252829331317987,
62,617,0.1687341616666536,1.2077867562081928,0.22769128541502126,2.6730337466630836,5.873827446444819,617,0.7438768183387278,1.9944070445527224,0.046647937761836955,-0.8259546385783135,-0.08207782023958576,0.2735587064527505,0.24145624188675832,0.9853330602254861,0.0017943524198191785,
63,617,0.18786056076635138,1.2965089149300772,0.19538884094025133,2.6670173381400852,6.18185011369797,617,0.755452571499722,2.110676498798437,0.03529406380966016,-0.8371899130636943,-0.08173734156397228,0.2697742963683789,0.2018709323652033,0.9573235038649253,0.0031231182263822266,
64,617,0.18132527011476934,1.2521947376621418,0.21107510608928592,2.6622768292343593,5.841648614791927,617,0.7580886567306154,2.1132002775809973,0.03507649645266886,-0.8420803281345532,-0.08399167140393782,0.256648967492493,0.20019635745026584,0.9582850141808813,0.0026815127040100695,
65,617,0.15677114711695841,1.1556809363834493,0.2483549412338859,2.657316452254033,5.415086459421659,617,0.7308467282319094,1.9725021068717472,0.04910066213013908,-0.8126632829211785,-0.08181655468926907,0.2705940948868504,0.2098223016039618,0.9406690298358713,0.0019921204608552845,
66,617,0.1625201735534654,1.2047571049454164,0.2288580423964428,2.6513578214584395,5.740995388683957,617,0.7329143769215924,2.018756812656003,0.04404365357034967,-0.8138754710022192,-0.0809610940806268,0.2745402719943739,0.19114551824920056,0.924059895170793,0.0032216574620251848,
67,617,0.19613396408605915,1.3016292881507656,0.1936330937182018,2.706021158817329,6.9893619319406985,617,0.7985988594606692,2.1167684313945134,0.034770856750554247,-0.8909580456445753,-0.09235918618390604,0.2672382611727713,0.19597809402230398,0.9945769534829731,0.0035522139325978586,
68,617,0.19690528413807176,1.3132372853319798,0.18969585743668427,2.6904614186162,6.2421511816120745,617,0.7698436496433863,2.12945714925391,0.03370238195400366,-0.8526162691329973,-0.08277261948961101,0.26859979037799286,0.1973010605230535,0.9671447101664398,0.0031552824921716738,
69,617,0.22886349177886992,1.35905667511978,0.17473167925263344,2.7079407936797844,7.25061930122548,617,0.83901535265051,2.286836303449082,0.02262078666181888,-0.9419464353276745,-0.10293108267716455,0.20144563216904343,0.20407120437998505,1.043086557030495,0.0038336893222439272,
70,617,0.2281410141673277,1.3377203164228824,0.1815861804023855,2.715287520561299,6.616519589267177,617,0.8295400337905972,2.3233848463838327,0.020557048770059483,-0.9320907911498061,-0.10255075735920893,0.18790712353311045,0.22369898168618374,1.0532390154767808,0.0033933404884649576,
71,617,0.22218982817790436,1.3144128139918916,0.18930046111504684,2.7124707261134797,6.452841677983529,617,0.8432320308933082,2.286218954671204,0.022657143378006506,-0.9454221003272997,-0.10219006943399145,0.20044172918364822,0.20567819643173635,1.0489102273250446,0.002328835284279629,
72,617,0.20716049660335337,1.1211817454134871,0.26274022238437267,2.7236377824800155,6.233941018453492,617,0.9729858288894986,2.315161769376128,0.021006436627151848,-1.1188663859107952,-0.14588055702129665,0.1335443327543544,0.17593602485931514,1.1489218537488137,0.0011523495464740297,
73,617,0.26783675132591567,1.3883585500219817,0.165636379332061,2.751720649890192,7.17592819439273,617,0.8615377994163461,2.4241251582272163,0.015697519565830653,-0.9842838178371606,-0.12274601842081445,0.1047106121627619,0.28888130258772915,1.1504191020040753,0.0018537901059547668,
74,617,0.24449952030977046,1.5441421072955372,0.12317660211056225,2.705023986594474,9.09624031968018,617,0.7433289548458669,2.2257915849255325,0.026471441359263492,-0.8248633531994564,-0.08153439835358944,0.2690953715235227,0.30734634087882434,1.0506752957246912,0.003793141392649746,
75,617,0.1946242214143484,1.5086506064796785,0.13200975464353237,2.669056379999091,7.854321052431542,617,0.6284415714823433,2.013163620839735,0.0446307106129904,-0.6931782910579801,-0.06473671957563687,0.36424765753724,0.23645676673294427,0.8648983382152875,0.008443912450655455,
76,617,0.19572006100748698,1.2864676604676184,0.19886586763562564,3.2899717821556385,-1.5333549048455004,617,0.42573289503533845,1.7884804999538806,0.07430143160175096,-0.5336580737715954,-0.1079251787362569,0.0196736516657825,0.7810798903521439,1.2068127853874824,0.017150131625009557,
77,617,0.22696612944714845,1.4780006524213063,0.14002732339199375,2.665408548383733,7.743884581664925,617,0.7344402538583545,2.2216158715506142,0.026754462469823714,-0.8143088558316557,-0.07986860197330115,0.25674686755707166,0.25787836070219305,0.9923186145605476,0.003949859430017799,
78,617,0.1983357604162508,1.3785833513413221,0.16863002124377013,2.674874115934559,7.003286386697097,617,0.7312136712362882,2.1361964081315876,0.03314643077468582,-0.8115231016710263,-0.08030943043473804,0.2797365078230256,0.216158058562062,0.9473717297983502,0.004875953294103841,
79,617,0.16591704252083506,1.2216213393003381,0.22241744914093586,2.657254386468426,5.860175605234236,617,0.7265318477249173,2.0404541641467397,0.04182781555287818,-0.8078160642561235,-0.08128421653120621,0.2763564190318668,0.20493818496233726,0.9314700326872546,0.0030491658645424025,
80,617,0.18432442763678358,1.2146536163366286,0.22506252473563793,2.710184737242813,6.795767548431951,617,0.8222809953614475,2.0921220507656333,0.0369293285953487,-0.9246805089892682,-0.10239951362782074,0.24439549974787322,0.18852084072202355,1.010801836083471,0.003165172309107289,
81,617,0.20002521687996772,1.2039778950297428,0.22915881493480184,2.6962500661326465,5.842793015760859,617,0.8635341137235822,2.2211535500319415,0.026785958227012907,-0.9715554192525204,-0.10802130552893818,0.1941444771424441,0.1860375289472953,1.0495716426708777,0.0016595862860395716,
82,617,0.1845592009802727,1.2623015764989955,0.20741947576981068,3.0958882656689504,1.1209794562274367,617,0.41078037350946267,1.780802677713717,0.07554931315356206,-0.500734142134736,-0.08995376862527332,0.05180549265553913,0.7641921735605751,1.1749725470700378,0.004908457857346393,
83,617,0.1895808845752964,1.42744597829232,0.15406578310747943,2.6617406875932716,6.489367388959179,617,0.6527998132907854,2.0552098706995103,0.0403755694547574,-0.7156335434261172,-0.06283373013533178,0.33370512467956503,0.22488011930044224,0.8776799325912277,0.0062395190671156175,
84,617,0.1657052969003089,1.2924792083230516,0.19677881539832165,2.6616387119560825,6.349587586111427,617,0.6830914363934076,1.9654414609882518,0.049914030082327976,-0.7553266891660455,-0.07223525277263787,0.3223037364717598,0.2035860581517935,0.8866774945452012,0.0050929751076518315,
85,617,0.21003722413555093,1.2661740937359038,0.20603106902287815,2.7161786553699763,6.663030710343848,617,0.8678840674770367,2.19472008633622,0.028640963484017012,-0.972050203808534,-0.1041661363314973,0.22740832459768812,0.18193732362031304,1.0498213910973497,0.002227134769215766,
86,617,0.24729778284322104,1.3264924399843587,0.18527264938264887,2.7489080470746052,6.386886627190774,617,0.8796495266192197,2.4244648626843253,0.0156830154480343,-1.0011698452445679,-0.12152031862534818,0.13420247986406286,0.2351500248529145,1.1147995514721343,0.002051563712994975,
87,617,0.23182943940445463,1.2784542873352416,0.201673072117041,2.7319849945304555,7.135500667926641,617,0.923163707924274,2.316847963483677,0.020913593245906803,-1.0490126577953698,-0.12584894987109574,0.17067590351490192,0.19819339383270435,1.1213571017569783,0.00198701549172986,
88,617,0.18403358420839305,1.2749829111959683,0.20289810260230978,2.6784590573167124,6.647627867375873,617,0.766905846322111,2.0932327624878817,0.03682964804943478,-0.8553944759934269,-0.08848862967131588,0.2563915688785725,0.19383411491867153,0.9607399612407825,0.004006631762490498,
89,617,0.18479921418135745,1.1783444809737846,0.23921096622988314,2.691301491023324,5.592930724114632,617,0.8103460280178871,2.141989566265866,0.03267483784862235,-0.9103332039219949,-0.09998717590410777,0.21225854070488648,0.20347702999878295,1.01382305801667,0.0017424178025811088,
90,617,0.23550503592698013,1.3782567208615961,0.16873074994056925,2.7224800466970613,7.149587433008545,617,0.843078097469186,2.309818926084893,0.02130300156492071,-0.9446893559283921,-0.10161125845920604,0.1998515948841968,0.20070516806156738,1.0437832655307535,0.0035406796914312366,
91,617,0.1754576345634761,1.319974369022154,0.1874380554462216,2.6505518355380664,6.146304435089696,617,0.694562488135368,2.022677939001719,0.04363600494840658,-0.7653824231245672,-0.07081993498919914,0.3106295786422426,0.19813847440162416,0.8927009625369922,0.004632321107141291,
92,617,0.22501700186919893,1.3780099436903679,0.16880688291528756,2.701384898719839,7.379831541725456,617,0.8219994653669758,2.2503914483992657,0.024856218477826042,-0.9190640871480205,-0.09706462178104469,0.225562741717515,0.20909264417627477,1.0310921095432506,0.003507280539725599,
93,617,0.14878541126240735,1.0178849220882915,0.30921716780301156,2.9688523912390563,1.4045126427227865,617,0.5214412929827519,1.7362078988808785,0.08314060500910947,-0.5961754264070507,-0.0747341334242988,0.27905836137699236,0.3949910276508681,0.91643232063362,0.004708477727412674,
94,617,0.2179876760275191,1.2884242293828085,0.19818482417875982,2.6907721976509764,6.693290437454548,617,0.8523144765673697,2.308380450700378,0.02138346922823864,-0.9623279857241893,-0.11001350915681962,0.18086567636329387,0.20821154614616103,1.0605260227135307,0.0024104104784155034,
95,617,0.22186604623226103,1.3721403568099761,0.17062533155162662,2.674483431725727,6.9226867839321455,617,0.8091256491956775,2.2541990268702525,0.024614022445219153,-0.8996620524581285,-0.09053640326245094,0.22306017093915953,0.18988164218138442,0.999007291377062,0.0033417111948530476,
96,617,0.1677289657933,1.2376249501444332,0.21642687825918205,2.705378832962311,5.949844149357869,617,0.709777860971443,1.9814751166060087,0.04808311995914538,-0.7891625305555893,-0.07938466958414625,0.28395156356206375,0.24208902351442185,0.9518668844858649,0.002444199973951733,
97,617,0.2289850994001268,1.2944681859345377,0.19609184853087624,2.7457523296629702,6.936731223553198,617,0.8836396146377365,2.3481884727518727,0.019252083892423943,-1.0020638931213768,-0.11842427848364023,0.16520578863959612,0.17510880300206064,1.0587484176397972,0.0033912714464283678,
98,617,0.1952519487892946,1.3612331673276865,0.1740434981545802,2.66621772129899,6.720570357443206,617,0.7286710082189988,2.1347311865213268,0.03326662901790578,-0.808181191359395,-0.07951018314039626,0.2740225594412804,0.21610392345108317,0.944774931670082,0.004476271067054283,
99,617,0.3413390827837908,1.3657171826836059,0.17263210939181883,3.136540769967125,4.145498837771997,617,0.9283390023344964,2.3755004466908334,0.01789968652819751,-1.1306474646973292,-0.20230846236283284,0.006739427406744047,0.5243619502140783,1.4527009525485748,0.0011769144450726188,
100,617,0.19592285235890863,1.2799702793860688,0.20113978667700594,2.683510373742128,6.186767853796355,617,0.7839489059552321,2.2013610090686346,0.028164784347030736,-0.876204712909813,-0.09225580695458091,0.22831204735552868,0.20330904075348138,0.9872579467087135,0.0030756607798085867,
101,617,0.1875943815206913,1.4316654313665917,0.15285453602495225,2.665852495080838,7.03541431798986,617,0.6620711274440065,2.0361093461643325,0.04226379006236969,-0.7295899665771644,-0.06751883913315782,0.3403565711080969,0.22248554403907034,0.8845566714830768,0.0068241693372663725,
102,617,0.196783416954158,1.2029983830796176,0.2295373035569641,2.696326762466199,6.244149906715893,617,0.8529944119015547,2.1943862742458276,0.028665081538892467,-0.9609387918312372,-0.10794437992968253,0.19156561158383267,0.23221051634274342,1.0852049282442982,0.0018402744769983048,
103,617,0.1881459192344576,1.158847827848584,0.24706266984134695,2.705356839590109,6.274813672854601,617,0.876875418143286,2.1449722868914605,0.03243428460436215,-0.9881551146447239,-0.11127969650143799,0.21438389079012365,0.17986510255223667,1.0567405206955227,0.0021620109915974073,
104,617,0.2295036382231861,1.562419314963774,0.11881195621377039,2.6953321808021116,8.98089467792615,617,0.6848881831215732,2.1618597315019703,0.031100834695990898,-0.7591302719574505,-0.07424208883587735,0.3015187484267705,0.27933848111790166,0.9642266642394748,0.006883739750934925,
105,617,0.25576049237890947,1.3326760850267934,0.18323555198020758,2.768320320402705,6.452777721393582,617,0.9008488731051486,2.3961713177728248,0.016932351640251087,-1.0242275816381183,-0.12337870853296973,0.12830004743975465,0.23490613689430376,1.1357550099994524,0.0017852014426575913,
106,617,0.24455652322312402,1.248382575108868,0.21246602764463507,2.8008492567749292,5.483801976730762,617,0.9260990682103206,2.3917770096672215,0.017134051675861572,-1.0622141374501484,-0.13611506923982775,0.10999061255558562,0.23471539183894918,1.1608144600492698,0.0009837850745209042,
107,617,0.23329119303911153,1.3394780992713005,0.1810140213028617,2.725732951412896,6.308615938535826,617,0.8367371309192904,2.3301446180578083,0.020193949898433816,-0.9389941653497399,-0.10225703443044953,0.18160892590190558,0.22217230690862036,1.0589094378279107,0.002295107978429245,
108,617,0.20850996904965668,1.333746382677987,0.18288465688796696,2.6725689352275515,6.368690366001222,617,0.7808170166277161,2.2678135839673432,0.02376471321337803,-0.8721225024118249,-0.0913054857841088,0.2203869117419952,0.22353438410986856,1.0043514007375847,0.002873466831617044,
109,617,0.20400762310408307,1.2432003390028745,0.2143674711832797,2.712943280208553,6.013924001019017,617,0.838555762044134,2.19660289348991,0.02850525791377634,-0.9404324984079084,-0.10187673636377448,0.20938800819091652,0.18838067738063738,1.0269364394247713,0.0021898294523143846,
110,617,0.17370971480454006,1.2570798154907508,0.2093023863719754,2.671512497611156,5.926466670177821,617,0.72732907103558,2.0365185547877913,0.042222564795060036,-0.8053940209786344,-0.07806494994305446,0.2876243405853245,0.2037634098814993,0.9310924809170793,0.003210670924674419,
111,617,0.24087953957594052,1.3659648779727809,0.1725543957585043,2.7180789424125176,6.952919925992046,617,0.8445870165785557,2.350033193748557,0.019157996652011677,-0.9511557571638048,-0.10656874058524912,0.17241101696521755,0.23205431442089783,1.0766413309994536,0.0026087772555449806,
112,617,0.23202260789897847,1.2539874062955012,0.21042331348851562,2.7553252720155,5.667792627539268,617,0.8874350022707498,2.3377186962688903,0.019793789965062425,-1.0066716156924649,-0.1192366134217151,0.1513118555395152,0.21801750045502155,1.1054525027257713,0.0013393518914970315,
113,617,0.25199212655338504,1.2492618561131605,0.21214462185159322,2.8050275571843017,5.542017707083836,617,0.9253279816494927,2.404322826829417,0.01656372381638005,-1.065599638726408,-0.14027165707691525,0.10461335797381865,0.2488785309714379,1.1742065126209307,0.0011517858263636604,
114,617,0.17968905272317176,1.3751483453646323,0.16969160051770782,2.6687473153615193,6.727255942619343,617,0.674442685419448,1.9991158621015284,0.04613441373542204,-0.7429697142079267,-0.06852702878847872,0.33646713670605766,0.21147830221567634,0.8859209876351243,0.00613453895812599,
