country,quarter,EMBI_bps,JLoss,n_banks,below_min_banks,GaR,ES,prob_neg,skew,std,GaR_st,n_train,VIX,UST10Y,US_HY_spread,UST10Y_log,US_HY_spread_log,OnOffRun_spread,OnOffRun_spread_log,HHI_struct,GaR_pp,JLoss_x_GaR
philippines,2023Q4,75.74723076923077,2.2369066792167027,5,False,0.0273717658535831,0.0252710016936486,0.0,-0.090379391878426,0.0098661516751838,0.0276913349907352,1180,15.28625,4.4388415384615385,3.856451612903226,1.4903934276390405,1.3497474894191874,-0.0573774193548386,-0.0590893090769559,0.45856030000000003,2.73717658535831,-2.5104201587318946
philippines,2024Q1,62.67290625,2.3355751661705177,5,False,0.0378328437221856,0.0312338318842342,0.0,-0.0242492979755913,0.0090995824426307,0.0380127613136166,1197,13.712539682539683,4.145561538461538,3.2079032258064513,1.422038253105504,1.1656175230300634,-0.0139180327868853,-0.014015796786912,0.45856030000000003,3.78328437221856,-4.304914123780512
philippines,2024Q2,66.1796923076923,2.6329226385974973,5,False,0.0258819870978835,0.0165124729411057,0.0,-0.1254522317353584,0.0111230848085285,0.0263901344185879,1214,13.980307692307692,4.4446125,3.0613846153846156,1.4916926885628423,1.1188673023099374,0.0282920634920635,0.0278992351371235,0.45856030000000003,2.5881987097883496,-1.7675217439768125
philippines,2024Q3,62.98490909090909,2.858391969123671,5,False,0.027443451204736,0.0168069523404033,0.0,-0.0019929115138715,0.0107703285894708,0.0277086585327934,1231,17.066666666666666,3.954684848484849,3.1584848484848487,1.3749009137171806,1.1500924342847507,0.002171875,0.0021695198888803,0.45856030000000003,2.7443451204736,-1.7141093047458247
philippines,2024Q4,61.97721212121212,2.835971056400369,5,False,0.0184970140099445,0.0104662119418616,0.0,-0.0685895066318943,0.0116478330945019,0.0188934492567079,1248,17.363230769230768,4.277640909090909,2.7493939393939395,1.4534016681682096,1.0113805017150574,-0.0121016129032258,-0.0121754335914338,0.45856030000000003,1.84970140099445,-0.5469424349964254
philippines,2025Q1,67.28853125,4.296586737540139,5,False,0.0138444235718055,0.0005832195005751,0.0,-0.0583937724686437,0.0132045284335195,0.0143386854705708,1265,18.52111111111111,4.4550015625,2.816984126984127,1.4940274116522285,1.0356668541549408,-0.0213819672131148,-0.0216138731694794,0.45856030000000003,1.38444235718055,-0.006939082491480614
philippines,2025Q2,70.60293846153846,3.357131958844296,5,False,0.0146416866121911,0.0103381130953125,0.0,-0.1305072890931114,0.0114789767941667,0.0152034674510345,1282,23.56140625,4.3559906250000004,3.4193846153846152,1.4715520528645414,1.2294605978618633,-0.0605693548387096,-0.0624812838633245,0.45856030000000003,1.4641686612191098,-0.019147342073500304
philippines,2025Q3,59.57959090909091,3.291718116601288,5,False,0.0158827809819211,0.0100622670869345,0.0,-0.0001089338040756,0.0113544294284397,0.0161178667967268,1299,15.983030303030304,4.254410606060606,2.7627272727272727,1.4479562344662333,1.0162183341303312,-0.05203125,-0.0534337414054653,0.45856030000000003,1.5882780981921099,-0.13008948597584477
philippines,2025Q4,60.40625757575758,3.26069709090981,5,False,0.0262732461950484,0.0184816018592783,0.0,0.1757795809720189,0.0101193431549489,0.0262258796588111,1316,17.74523076923077,4.088889393939394,2.8086363636363636,1.408273391356445,1.0326990857145724,-0.0670693548387097,-0.0694244162018822,0.45856030000000003,2.62732461950484,-1.0828608104752608
philippines,2026Q1,65.538078125,3.6724697426016943,5,False,-0.0171639449774669,-0.0364448284005891,0.1018318342119109,-0.0282774780158898,0.0173608504521228,-0.016464806938341,1332,20.42904761904762,4.1879921875,2.789047619047619,1.4322214275576488,1.0257001823782679,-0.0717131147540983,-0.0744144503870225,0.45856030000000003,-1.7163944977466898,1.5810404528933852
southafrica,2004Q1,109.15628125,2.2040316352987364,3,False,0.0188305988896893,0.0185960148408377,0.0,-0.0316129160165239,0.0075613313795736,0.0188305989607156,70,16.65806451612903,3.9932353846153843,3.929032258064516,1.3846017756587892,1.3683931507906504,-0.2776225806451613,-0.3252075351823507,0.77374,1.8830598889689298,-0.8710922822746043
southafrica,2004Q2,123.82522580645161,6.205001227026241,5,False,0.0385080253013575,0.0382578297342078,0.0,0.3467148809382822,0.0084975322017737,0.0354723335617027,77,16.23016129032258,4.57790923076923,3.8904761904761904,1.5212423940662783,1.3585315641425342,-0.2886064516129031,-0.3405294884053109,0.77374,3.8508025301357502,4.896693752075853
southafrica,2004Q3,106.5780923076923,2.325985649358793,4,False,0.0523311369450103,0.0459814724004594,0.0,0.1071566027646385,0.0078264849457907,0.0489178657718653,84,15.4421875,4.286775757575758,3.855,1.4555348787076918,1.349371007015293,-0.25406875,-0.2931218412021457,0.77374,5.23311369450103,-7.005608333129917
southafrica,2004Q4,67.31486153846154,2.3259042085994266,5,False,0.0580908356149991,0.0546825104171478,0.0,-0.1898734792492237,0.0034470365640274,0.0572820139891252,91,13.65125,4.1613303030303035,3.23258064516129,1.4258348075353289,1.1732807795850912,-0.2091838709677419,-0.2346897920511561,0.77374,5.80908356149991,-8.069937469201912
southafrica,2005Q1,62.7564375,2.23836135421917,5,False,0.0414899125923519,0.0412905245558688,0.0,-0.2924357075958783,0.0073341798863541,0.0415795903147947,98,12.787049180327868,4.2947625,2.866065573770492,1.4573962570504808,1.0529402090362463,-0.1238672131147542,-0.132237616330983,0.77374,4.14899125923519,-5.240250091702772
southafrica,2005Q2,71.11459375,2.2322083244089503,4,False,0.0497828887713313,0.0431947922443953,0.0,-0.3496090846146997,0.0067748660952535,0.0496797404765447,105,13.40734375,4.142484615384616,3.761875,1.421295756463674,1.324917503319898,-0.0915156249999999,-0.0959775899729515,0.77374,4.97828887713313,-6.8666223485154925
southafrica,2005Q3,51.717121212121214,2.457079931824062,3,False,0.0462993405709249,0.0407572558477213,0.0,0.4335054955948865,0.0060495215968891,0.0463646730882492,113,12.25078125,4.199186363636364,3.33078125,1.4348907835788864,1.2032068860854312,-0.0670124999999999,-0.0693634758665573,0.77374,4.62993405709249,-5.473281718225161
southafrica,2005Q4,47.738307692307686,2.297511335923208,4,False,0.0378699515878742,0.0355755795083255,0.0,0.1509884931827009,0.0069544199670724,0.0378903418599392,121,12.781746031746032,4.4782015625,3.4950819672131144,1.4992215288875497,1.251356828118378,-0.0871918032786885,-0.0912295007185508,0.77374,3.7869951587874198,-4.401042072062009
southafrica,2006Q1,37.76056923076923,2.7206467939142382,5,False,0.0461066747545917,0.0446361010231683,0.0,0.1057938478731899,0.0063603457150501,0.0462304210323397,129,12.04241935483871,4.563456923076924,3.253548387096774,1.5180804334817768,1.179746212163433,-0.0547774193548387,-0.0563348441481803,0.77374,4.61066747545917,-4.604720401392964
southafrica,2006Q2,54.38047692307693,4.203831270090361,4,False,0.0406186385950326,0.0390484482555345,0.0,-0.0383572338705225,0.0065882905154301,0.0406521644273677,137,14.528730158730157,5.064281538461538,3.0214285714285714,1.6222122793591762,1.1057297564369737,-0.0427714285714285,-0.0437130744291492,0.77374,4.0618638595032595,0.08013658632570385
southafrica,2006Q3,61.11566153846154,3.0201533501798004,3,False,0.0397742351390992,0.0396153440247366,0.0,0.0600972191010429,0.0067436577182347,0.0397947104309218,145,13.607936507936508,4.886972307692308,3.282063492063492,1.5865729517469596,1.188472338021146,-0.0299603174603175,-0.0304182984867687,0.77374,3.9774235139099203,-2.9250998449016246
southafrica,2006Q4,51.501619047619045,2.226361621852233,4,False,0.0470291667816876,0.0462264068776383,0.0,0.1655835453413373,0.0062011658037047,0.0471844615192936,154,11.034920634920635,4.623195384615385,3.021774193548387,1.5310861077114037,1.1058441401946046,-0.0310854838709677,-0.0315788896319542,0.77374,4.70291667816876,-6.35118432080263
southafrica,2007Q1,37.46507692307692,2.374781291380436,5,False,0.0426890266015877,0.0406041637794284,0.0,0.0771923912618027,0.0062579175381018,0.0428325659436203,163,12.56360655737705,4.6756815384615384,2.6530645161290325,1.5423749357433865,0.9757153930389754,-0.0405596774193548,-0.0414051618410956,0.77374,4.26890266015877,-5.086444075015971
southafrica,2007Q2,28.669430769230768,2.20949582260002,6,False,0.0400874744833891,0.0336591799899424,0.0,0.0894231447902484,0.0081582632197461,0.0400874748725686,172,13.731904761904762,4.840393846153846,2.5657142857142854,1.5769960905902056,0.9422369138187401,-0.0424687499999998,-0.0433969213841955,0.77374,4.00874744833891,-5.043020613773765
