quarter,country,EMBI_bps,CDS_bps
2012Q3,brazil,177.65079365079364,129.56143076923078
2012Q4,brazil,147.86666666666667,108.18704545454545
2013Q1,brazil,161.18333333333334,120.27989062500001
2013Q2,brazil,195.390625,138.13193846153848
2013Q3,brazil,236.71875,186.1971212121212
2013Q4,brazil,238.9672131147541,181.51309230769232
2014Q1,brazil,250.70491803278688,185.855140625
2014Q2,brazil,216.0,148.9964923076923
2014Q3,brazil,216.421875,145.76321212121212
2014Q4,brazil,256.40983606557376,173.18930303030305
2015Q1,brazil,318.8196721311475,242.2035
2015Q2,brazil,293.28125,239.52623076923078
2015Q3,brazil,370.4375,334.9581969696969
2015Q4,brazil,462.3709677419355,444.6129393939394
2016Q1,brazil,515.7049180327868,451.86407692307694
2016Q2,brazil,405.71875,346.36024615384616
2016Q3,brazil,328.625,275.8466666666667
2016Q4,brazil,327.57377049180326,286.2388
2017Q1,brazil,282.758064516129,238.40998461538462
2017Q2,brazil,272.3333333333333,228.73935384615382
2017Q3,brazil,262.8253968253968,205.5510153846154
2017Q4,brazil,236.1290322580645,173.0745692307692
2018Q1,brazil,226.21666666666667,153.64995384615384
2018Q2,brazil,270.796875,207.0025076923077
2018Q3,brazil,299.6825396825397,256.1724461538461
2018Q4,brazil,262.27868852459017,213.4657878787879
2019Q1,brazil,242.39344262295083,170.945015625
2019Q2,brazil,246.0952380952381,170.82144615384615
2019Q3,brazil,224.34375,132.80345454545454
2019Q4,brazil,228.79032258064515,120.253
2020Q1,brazil,262.4193548387097,149.4264
2020Q2,brazil,399.58730158730157,292.7713692307692
2020Q3,brazil,328.84375,222.9117272727273
2020Q4,brazil,278.80645161290323,183.85778787878786
2021Q1,brazil,269.7704918032787,178.283046875
2021Q2,brazil,254.53968253968253,183.6085230769231
2021Q3,brazil,283.828125,180.91698484848484
2021Q4,brazil,318.7741935483871,227.1576818181818
2022Q1,brazil,308.9516129032258,220.311921875
2022Q2,brazil,300.30645161290323,241.3084
2022Q3,brazil,308.703125,275.3128181818182
2022Q4,brazil,267.57377049180326,268.81550769230773
2023Q1,brazil,254.6451612903226,237.32186153846155
2023Q2,brazil,246.96825396825398,211.47515384615386
2023Q3,brazil,212.25396825396825,175.48106153846155
2023Q4,brazil,204.1290322580645,162.28843076923076
2024Q1,brazil,203.65573770491804,132.8506923076923
2024Q2,brazil,206.49180327868854,149.99126153846154
2024Q3,brazil,220.125,155.85104545454544
2024Q4,brazil,212.16129032258064,167.30342424242423
2025Q1,brazil,224.9016393442623,180.6605625
2025Q2,brazil,222.67741935483872,173.15004615384618
2025Q3,brazil,194.8125,141.09369696969696
2025Q4,brazil,196.32258064516128,141.3455909090909
2026Q1,brazil,194.18032786885246,133.381609375
2026Q2,brazil,179.93650793650792,125.98750769230769
2026Q3,brazil,175.54545454545453,124.24414285714286
2012Q3,bulgaria,,248.23636363636365
2012Q4,bulgaria,,119.9296875
2013Q1,bulgaria,,103.72413793103448
2013Q2,bulgaria,,102.27272727272727
2013Q3,bulgaria,,108.33333333333333
2013Q4,bulgaria,,122.70833333333333
2014Q1,bulgaria,,124.0
2014Q2,bulgaria,,121.57142857142857
2014Q3,bulgaria,,135.3448275862069
2014Q4,bulgaria,,147.24074074074073
2015Q1,bulgaria,,180.45
2015Q2,bulgaria,,168.17948717948718
2015Q3,bulgaria,,172.52083333333334
2015Q4,bulgaria,,174.0
2000Q1,chile,161.42857142857142,
2000Q2,chile,201.74603174603175,
2000Q3,chile,201.85714285714286,
2000Q4,chile,224.01612903225808,
2001Q1,chile,196.61290322580646,
2001Q2,chile,177.73015873015873,
2001Q3,chile,190.91803278688525,
2001Q4,chile,202.8548387096774,
2002Q1,chile,159.81666666666666,
2002Q2,chile,143.8125,
2002Q3,chile,204.6875,
2002Q4,chile,198.29032258064515,
2003Q1,chile,166.31147540983608,
2003Q2,chile,132.3015873015873,
2003Q3,chile,115.921875,
2003Q4,chile,90.19354838709677,
2004Q1,chile,91.25806451612904,48.48838333333333
2004Q2,chile,89.55555555555556,50.902339285714284
2004Q3,chile,76.703125,42.255
2004Q4,chile,72.5,28.03963333333333
2005Q1,chile,63.0,22.933265625
2005Q2,chile,68.875,24.076806451612903
2005Q3,chile,56.5625,21.957863636363637
2005Q4,chile,70.78688524590164,20.71704615384615
2006Q1,chile,72.69354838709677,19.84128125
2006Q2,chile,78.93650793650794,20.3536
2006Q3,chile,85.06349206349206,21.11513846153846
2006Q4,chile,82.2741935483871,20.763938461538462
2007Q1,chile,82.66129032258064,16.907707692307692
2007Q2,chile,80.63492063492063,13.629078125
2007Q3,chile,105.85714285714286,18.423907692307694
2007Q4,chile,133.91935483870967,25.820446153846152
2008Q1,chile,167.60655737704917,63.02022222222222
2008Q2,chile,165.6875,54.776359375
2008Q3,chile,180.703125,70.78518461538462
2008Q4,chile,336.01612903225805,221.22807692307694
2009Q1,chile,355.95081967213116,239.2995
2009Q2,chile,240.12698412698413,145.21398461538462
2009Q3,chile,146.875,88.06566666666666
2009Q4,chile,126.16129032258064,67.74222727272728
2010Q1,chile,123.0327868852459,73.308953125
2010Q2,chile,135.44444444444446,92.9118
2010Q3,chile,134.671875,81.33613636363637
2010Q4,chile,123.88524590163935,77.0253181818182
2011Q1,chile,114.85483870967742,76.22546875
2011Q2,chile,128.03174603174602,65.86760000000001
2011Q3,chile,149.890625,96.30925757575757
2011Q4,chile,162.26666666666668,129.7356769230769
2012Q1,chile,157.24193548387098,105.53144615384615
2012Q2,chile,167.88888888888889,109.03824615384615
2012Q3,chile,149.22222222222223,96.87918461538462
2012Q4,chile,128.41666666666666,78.05648484848484
2013Q1,chile,130.58333333333334,67.88925
2013Q2,chile,152.125,76.72255384615386
2013Q3,chile,171.09375,94.13468181818182
2013Q4,chile,161.59016393442624,82.92240625
2014Q1,chile,154.37704918032787,81.259
2014Q2,chile,132.0,72.83243076923077
2014Q3,chile,126.734375,67.85186363636363
2014Q4,chile,157.98360655737704,78.97584848484848
2015Q1,chile,169.78688524590163,97.45
2015Q2,chile,149.015625,82.97767692307693
2015Q3,chile,192.265625,110.95283333333333
2015Q4,chile,231.24193548387098,129.17419696969696
2016Q1,chile,254.47540983606558,122.73113846153846
2016Q2,chile,202.703125,102.09129230769231
2016Q3,chile,172.171875,79.44659090909092
2016Q4,chile,171.0,88.679
2017Q1,chile,137.90322580645162,77.56641538461538
2017Q2,chile,133.52380952380952,71.42027692307693
2017Q3,chile,127.39682539682539,61.66215384615384
2017Q4,chile,121.6774193548387,53.43033846153846
2018Q1,chile,116.88333333333334,46.49783076923077
2018Q2,chile,133.921875,53.31646153846154
2018Q3,chile,136.68253968253967,52.51721538461538
2018Q4,chile,144.27868852459017,53.49487878787878
2019Q1,chile,139.01639344262296,48.8638125
2019Q2,chile,132.25396825396825,42.312369230769235
2019Q3,chile,132.171875,36.21904545454545
2019Q4,chile,141.43548387096774,43.825878787878786
2020Q1,chile,195.58064516129033,69.68066153846155
2020Q2,chile,255.87301587301587,102.96723076923077
2020Q3,chile,182.5,67.83454545454545
2020Q4,chile,156.61290322580646,51.97045454545455
2021Q1,chile,135.01639344262296,51.057140625
2021Q2,chile,132.20634920634922,59.66238461538461
2021Q3,chile,141.265625,67.55490909090909
2021Q4,chile,155.1290322580645,84.80981818181819
2022Q1,chile,171.0483870967742,78.592078125
2022Q2,chile,176.53225806451613,97.00083076923077
2022Q3,chile,192.96875,136.5168153846154
2022Q4,chile,171.81967213114754,133.4628153846154
2023Q1,chile,147.96774193548387,104.71192307692307
2023Q2,chile,140.73015873015873,90.89156923076924
2023Q3,chile,128.3015873015873,66.53853846153847
2023Q4,chile,144.19354838709677,65.13189230769231
2024Q1,chile,135.08196721311475,52.90075384615385
2024Q2,chile,120.77049180327869,55.15301538461539
2024Q3,chile,127.78125,54.184681818181815
2024Q4,chile,116.80645161290323,57.0949696969697
2025Q1,chile,124.95081967213115,58.5938125
2025Q2,chile,125.09677419354838,63.56056923076923
2025Q3,chile,105.34375,51.887454545454545
2025Q4,chile,95.91935483870968,49.77980303030303
2026Q1,chile,92.29508196721312,45.66521875
2026Q2,chile,87.28571428571429,47.347123076923076
2026Q3,chile,83.9090909090909,44.228142857142856
2000Q1,china,122.0952380952381,
2000Q2,china,141.1904761904762,
2000Q3,china,137.76190476190476,
2000Q4,china,142.66129032258064,
2001Q1,china,140.88709677419354,
2001Q2,china,121.34920634920636,
2001Q3,china,137.24590163934425,
2001Q4,china,109.93548387096774,
2002Q1,china,100.41666666666667,
2002Q2,china,84.671875,
2002Q3,china,91.046875,
2002Q4,china,81.0,
2003Q1,china,69.22950819672131,
2003Q2,china,59.41269841269841,
2003Q3,china,49.328125,
2003Q4,china,49.62903225806452,
2004Q1,china,64.93548387096774,32.805112903225805
2004Q2,china,70.03174603174604,38.928703125
2004Q3,china,69.484375,32.86309090909091
2004Q4,china,63.16129032258065,26.56587692307692
2005Q1,china,53.377049180327866,25.223640625
2005Q2,china,56.234375,29.253076923076925
2005Q3,china,59.03125,26.226939393939396
2005Q4,china,64.63934426229508,21.099507692307693
2006Q1,china,66.06451612903226,18.55130769230769
2006Q2,china,64.66666666666667,22.004584615384616
2006Q3,china,65.47619047619048,21.542292307692307
2006Q4,china,57.53225806451613,15.793000000000001
2007Q1,china,51.516129032258064,11.127615384615384
2007Q2,china,50.666666666666664,11.539076923076923
2007Q3,china,75.85714285714286,21.358415384615384
2007Q4,china,103.3225806451613,25.943612903225805
2008Q1,china,139.91803278688525,61.55775
2008Q2,china,139.40625,54.01426153846154
2008Q3,china,156.609375,67.03678787878788
2008Q4,china,230.38709677419354,178.86218181818182
2009Q1,china,183.19672131147541,211.134859375
2009Q2,china,133.88888888888889,106.17833846153846
2009Q3,china,110.453125,73.12422727272727
2009Q4,china,75.96774193548387,75.26228787878787
2010Q1,china,78.54098360655738,73.85115625
2010Q2,china,49.73015873015873,76.63561538461538
2010Q3,china,82.546875,80.51837878787879
2010Q4,china,99.21311475409836,63.78518181818182
2011Q1,china,138.98387096774192,75.725109375
2011Q2,china,162.34920634920636,74.3653076923077
2011Q3,china,199.65625,109.64160606060607
2011Q4,china,270.98333333333335,148.10220689655173
2012Q1,china,270.258064516129,126.42497297297298
2012Q2,china,259.41269841269843,122.86498305084746
2012Q3,china,184.8095238095238,109.14235849056604
2012Q4,china,156.0,64.862
2013Q1,china,145.34426229508196,64.89425454545454
2013Q2,china,165.734375,79.87364583333333
2013Q3,china,172.4375,90.74815384615384
2013Q4,china,162.2295081967213,73.6863392857143
2014Q1,china,162.63934426229508,92.143
2014Q2,china,141.36507936507937,81.98212307692307
2014Q3,china,131.828125,75.22886363636363
2014Q4,china,140.52459016393442,82.47615686274509
2015Q1,china,176.21311475409837,91.98143859649123
2015Q2,china,160.96875,89.29053846153846
2015Q3,china,175.546875,106.85000000000001
2015Q4,china,175.82258064516128,106.42434545454546
2016Q1,china,183.88524590163934,127.81661016949153
2016Q2,china,175.859375,125.29978181818183
2016Q3,china,150.90625,106.15210606060606
2016Q4,china,156.8360655737705,112.41492592592593
2017Q1,china,149.4516129032258,98.24005000000001
2017Q2,china,144.46031746031747,77.48704615384617
2017Q3,china,144.85714285714286,62.98653846153846
2017Q4,china,143.20967741935485,55.95433333333333
2018Q1,china,157.93333333333334,55.6338125
2018Q2,china,182.9375,58.89886153846154
2018Q3,china,186.47619047619048,61.007246153846154
2018Q4,china,185.8360655737705,67.0131212121212
2019Q1,china,181.31147540983608,55.324375
2019Q2,china,176.87301587301587,46.918969230769235
2019Q3,china,181.484375,44.54430303030303
2019Q4,china,179.80645161290323,39.00087878787879
2020Q1,china,188.7258064516129,44.17076923076923
2020Q2,china,237.84126984126985,49.79412307692308
2020Q3,china,212.234375,41.344
2020Q4,china,208.8709677419355,33.68481818181818
2021Q1,china,198.81967213114754,30.83209375
2021Q2,china,193.53968253968253,37.2044
2021Q3,china,197.78125,37.56374242424242
2021Q4,china,194.3548387096774,48.23625757575758
2022Q1,china,199.3548387096774,53.506234375
2022Q2,china,197.8709677419355,75.5468923076923
2022Q3,china,192.140625,80.34795454545454
2022Q4,china,185.62295081967213,91.51947692307692
2023Q1,china,163.30645161290323,65.271
2023Q2,china,170.76190476190476,68.07161538461538
2023Q3,china,164.71428571428572,68.81961538461537
2023Q4,china,147.58064516129033,70.55464615384615
2024Q1,china,138.78688524590163,65.659390625
2024Q2,china,125.24193548387096,66.40764615384616
2024Q3,china,115.59375,61.50583333333333
2024Q4,china,88.08064516129032,63.35760606060606
2025Q1,china,81.54098360655738,52.640625
2025Q2,china,86.33870967741936,57.08033846153847
2025Q3,china,70.921875,42.37072727272727
2025Q4,china,51.435483870967744,43.28568181818182
2026Q1,china,61.50819672131148,44.618546875
2026Q2,china,57.36507936507937,41.984892307692306
2026Q3,china,56.81818181818182,36.979166666666664
2000Q1,colombia,479.0,
2000Q2,colombia,724.3650793650794,
2000Q3,colombia,701.1746031746031,
2000Q4,colombia,772.5483870967741,
2001Q1,colombia,666.516129032258,
2001Q2,colombia,599.952380952381,
2001Q3,colombia,558.5901639344262,
2001Q4,colombia,555.0,
2002Q1,colombia,553.6,
2002Q2,colombia,553.40625,
2002Q3,colombia,845.6875,
2002Q4,colombia,783.741935483871,
2003Q1,colombia,646.1803278688525,
2003Q2,colombia,485.1111111111111,
2003Q3,colombia,447.90625,
2003Q4,colombia,450.48387096774195,
2004Q1,colombia,406.98387096774195,431.09331147540985
2004Q2,colombia,464.5238095238095,492.1537580645161
2004Q3,colombia,425.328125,440.0840615384615
2004Q4,colombia,368.6290322580645,365.5022
2005Q1,colombia,362.95081967213116,334.03265625
2005Q2,colombia,374.4375,355.43334375
2005Q3,colombia,295.828125,258.2497878787879
2005Q4,colombia,256.8196721311475,202.16124615384615
2006Q1,colombia,184.1290322580645,132.703015625
2006Q2,colombia,198.52380952380952,158.63827692307692
2006Q3,colombia,209.66666666666666,145.99512307692305
2006Q4,colombia,184.0,122.21146875
2007Q1,colombia,166.6290322580645,108.29923076923076
2007Q2,colombia,126.88888888888889,82.11809230769231
2007Q3,colombia,167.61904761904762,126.21087692307692
2007Q4,colombia,181.0,130.69925757575757
2008Q1,colombia,250.9016393442623,193.904
2008Q2,colombia,192.203125,146.27536923076923
2008Q3,colombia,237.0,172.3171818181818
2008Q4,colombia,540.0483870967741,358.40784375
2009Q1,colombia,487.8524590163934,404.18696825396825
2009Q2,colombia,345.6031746031746,264.4542307692308
2009Q3,colombia,269.71875,172.3372121212121
2009Q4,colombia,214.30645161290323,150.60083333333336
2010Q1,colombia,210.19672131147541,151.524328125
2010Q2,colombia,208.66666666666666,153.03576923076923
2010Q3,colombia,179.578125,127.84195454545454
2010Q4,colombia,156.80327868852459,107.66445454545455
2011Q1,colombia,150.90322580645162,115.1659375
2011Q2,colombia,147.73015873015873,103.7472
2011Q3,colombia,176.65625,143.60251515151515
2011Q4,colombia,196.21666666666667,162.40980000000002
2012Q1,colombia,173.09677419354838,130.34798461538463
2012Q2,colombia,164.93650793650792,132.2068923076923
2012Q3,colombia,135.20634920634922,115.70455384615386
2012Q4,colombia,116.3,99.91384848484849
2013Q1,colombia,128.26666666666668,95.432671875
2013Q2,colombia,147.953125,103.061
2013Q3,colombia,177.375,130.2282575757576
2013Q4,colombia,176.8360655737705,124.31155384615386
2014Q1,colombia,182.70491803278688,118.494234375
2014Q2,colombia,153.25396825396825,89.94909230769231
2014Q3,colombia,150.40625,85.68287878787878
2014Q4,colombia,183.14754098360655,111.12142424242424
2015Q1,colombia,220.327868852459,157.307625
2015Q2,colombia,216.765625,150.42363076923078
2015Q3,colombia,269.34375,201.296
2015Q4,colombia,293.0806451612903,225.36619696969697
2016Q1,colombia,355.11475409836066,265.72050769230765
2016Q2,colombia,286.15625,224.8848
2016Q3,colombia,238.046875,178.68801515151515
2016Q4,colombia,236.01639344262296,179.6270769230769
2017Q1,colombia,201.40322580645162,144.47075384615385
2017Q2,colombia,195.71428571428572,129.80596923076925
2017Q3,colombia,196.87301587301587,127.18106153846155
2017Q4,colombia,181.79032258064515,113.38278461538462
2018Q1,colombia,170.4,99.1414923076923
2018Q2,colombia,187.640625,112.94789230769231
2018Q3,colombia,179.95238095238096,110.21633846153846
2018Q4,colombia,196.672131147541,132.05380303030302
2019Q1,colombia,193.2295081967213,121.192625
2019Q2,colombia,185.63492063492063,103.97913846153847
2019Q3,colombia,178.53125,89.99037878787878
2019Q4,colombia,177.29032258064515,82.57363636363635
2020Q1,colombia,233.3709677419355,124.95106153846154
2020Q2,colombia,337.58730158730157,205.71646153846154
2020Q3,colombia,255.90625,131.7504696969697
2020Q4,colombia,222.98387096774192,104.27168181818182
2021Q1,colombia,218.49180327868854,109.50353125
2021Q2,colombia,233.55555555555554,130.60715384615384
2021Q3,colombia,275.890625,143.23292424242425
2021Q4,colombia,319.2903225806452,185.10718181818183
2022Q1,colombia,363.5483870967742,209.183125
2022Q2,colombia,373.0806451612903,238.48984615384614
2022Q3,colombia,419.609375,275.3028923076923
2022Q4,colombia,423.0,313.58333846153846
2023Q1,colombia,389.48387096774195,283.0723384615385
2023Q2,colombia,394.3174603174603,275.47172307692307
2023Q3,colombia,330.3333333333333,218.78016923076922
2023Q4,colombia,317.35483870967744,207.14095384615385
2024Q1,colombia,302.8032786885246,172.0476
2024Q2,colombia,299.3709677419355,186.93036923076923
2024Q3,colombia,318.296875,188.79672727272728
2024Q4,colombia,319.4032258064516,199.48600000000002
2025Q1,colombia,328.1311475409836,200.5881875
2025Q2,colombia,363.258064516129,244.50518461538462
2025Q3,colombia,290.984375,196.54171212121213
2025Q4,colombia,263.8225806451613,199.89137878787878
2026Q1,colombia,270.8524590163934,211.28015625
2026Q2,colombia,226.3015873015873,194.97344615384614
2026Q3,colombia,188.63636363636363,143.11004761904763
2006Q4,egypt,,86.29826666666666
2007Q1,egypt,,78.96153846153847
2007Q2,egypt,,68.53125
2007Q3,egypt,,68.76971999999999
2007Q4,egypt,,82.101
2008Q1,egypt,,167.10286666666667
2008Q2,egypt,,216.52662068965518
2009Q1,egypt,,604.570425
2009Q2,egypt,,363.0164285714286
2009Q3,egypt,,259.3409423076923
2009Q4,egypt,,222.89000000000001
2010Q1,egypt,,246.45753333333334
2022Q1,egypt,,552.34125
2022Q2,egypt,,778.8551333333332
2022Q3,egypt,,359.8585
2023Q2,egypt,,601.2998
2024Q1,egypt,,560.7945000000001
2024Q2,egypt,,588.8052222222223
2024Q4,egypt,,161.99275
2025Q1,egypt,,216.1991739130435
2025Q2,egypt,,328.4023888888889
2025Q3,egypt,,161.41517857142858
2025Q4,egypt,,304.96683636363633
2026Q1,egypt,,324.805953125
2026Q2,egypt,,320.21346875
2026Q3,egypt,,280.40995238095235
2000Q1,hungary,89.17460317460318,
2000Q2,hungary,110.06349206349206,
2000Q3,hungary,109.74603174603175,
2000Q4,hungary,112.1774193548387,
2001Q1,hungary,100.12903225806451,
2001Q2,hungary,64.12698412698413,
2001Q3,hungary,45.295081967213115,
2001Q4,hungary,43.17741935483871,
2002Q1,hungary,86.86666666666666,
2002Q2,hungary,70.796875,
2002Q3,hungary,61.9375,
2002Q4,hungary,55.79032258064516,
2003Q1,hungary,30.42622950819672,
2003Q2,hungary,20.349206349206348,
2003Q3,hungary,38.546875,
2003Q4,hungary,33.04838709677419,
2004Q1,hungary,25.56451612903226,
2004Q2,hungary,23.349206349206348,
2004Q3,hungary,24.578125,
2004Q4,hungary,22.919354838709676,
2005Q1,hungary,36.19672131147541,
2005Q2,hungary,59.421875,
2005Q3,hungary,54.3125,
2005Q4,hungary,63.90163934426229,
2006Q1,hungary,66.95161290322581,
2006Q2,hungary,75.71428571428571,
2006Q3,hungary,76.44444444444444,
2006Q4,hungary,67.11290322580645,
2007Q1,hungary,61.096774193548384,
2007Q2,hungary,61.285714285714285,
2007Q3,hungary,78.92063492063492,
2007Q4,hungary,86.25806451612904,
2008Q1,hungary,114.0,
2008Q2,hungary,156.671875,
2008Q3,hungary,154.515625,
2008Q4,hungary,429.51612903225805,
2009Q1,hungary,480.78688524590166,
2009Q2,hungary,429.87301587301585,
2009Q3,hungary,300.21875,
2009Q4,hungary,218.8548387096774,
2010Q1,hungary,205.4262295081967,
2010Q2,hungary,251.65079365079364,
2010Q3,hungary,339.296875,
2010Q4,hungary,301.0983606557377,
2011Q1,hungary,292.0967741935484,
2011Q2,hungary,269.1111111111111,
2011Q3,hungary,379.765625,
2011Q4,hungary,531.4666666666667,
2012Q1,hungary,584.3387096774194,
2012Q2,hungary,590.1269841269841,
2012Q3,hungary,444.77777777777777,428.44642857142856
2012Q4,hungary,353.95,293.3671875
2013Q1,hungary,346.8032786885246,304.30645161290323
2013Q2,hungary,352.265625,303.6173469387755
2013Q3,hungary,341.859375,304.5740740740741
2013Q4,hungary,304.8688524590164,269.8306451612903
2014Q1,hungary,288.24590163934425,249.04545454545453
2014Q2,hungary,231.0793650793651,187.42857142857142
2014Q3,hungary,210.46875,165.48275862068965
2014Q4,hungary,218.13114754098362,174.10526315789474
2015Q1,hungary,193.62295081967213,147.64444444444445
2015Q2,hungary,185.484375,139.9
2015Q3,hungary,198.859375,158.89583333333334
2015Q4,hungary,187.0,166.41666666666666
2016Q1,hungary,214.7377049180328,
2016Q2,hungary,213.125,
2016Q3,hungary,184.90625,
2016Q4,hungary,158.85245901639345,
2017Q1,hungary,146.8548387096774,
2017Q2,hungary,128.31746031746033,
2017Q3,hungary,108.26984126984127,
2017Q4,hungary,90.09677419354838,
2018Q1,hungary,93.65,
2018Q2,hungary,122.109375,
2018Q3,hungary,121.25396825396825,
2018Q4,hungary,128.54098360655738,
2019Q1,hungary,122.37704918032787,
2019Q2,hungary,100.44444444444444,
2019Q3,hungary,96.796875,
2019Q4,hungary,94.80645161290323,
2020Q1,hungary,122.69354838709677,
2020Q2,hungary,204.3968253968254,
2020Q3,hungary,138.734375,
2020Q4,hungary,108.83870967741936,
2021Q1,hungary,97.81967213114754,
2021Q2,hungary,98.0,
2021Q3,hungary,101.890625,
2021Q4,hungary,111.08064516129032,
2022Q1,hungary,130.48387096774192,
2022Q2,hungary,189.19354838709677,
2022Q3,hungary,227.84375,
2022Q4,hungary,249.14754098360655,
2023Q1,hungary,218.93548387096774,
2023Q2,hungary,219.93650793650792,
2023Q3,hungary,187.46031746031747,
2023Q4,hungary,178.90322580645162,
2024Q1,hungary,157.39344262295083,
2024Q2,hungary,143.54098360655738,
2024Q3,hungary,152.609375,
2024Q4,hungary,146.6290322580645,
2025Q1,hungary,151.18032786885246,
2025Q2,hungary,163.79032258064515,
2025Q3,hungary,135.5625,
2025Q4,hungary,127.24193548387096,
2026Q1,hungary,130.08196721311475,
2026Q2,hungary,102.28571428571429,
2026Q3,hungary,92.36363636363636,
2012Q4,india,240.5,
2013Q1,india,202.7,
2013Q2,india,220.84375,
2013Q3,india,305.703125,
2013Q4,india,297.08196721311475,
2014Q1,india,254.62295081967213,
2014Q2,india,186.22222222222223,
2014Q3,india,159.984375,
2014Q4,india,160.80327868852459,
2015Q1,india,157.0327868852459,
2015Q2,india,151.015625,
2015Q3,india,163.96875,
2015Q4,india,153.4516129032258,
2016Q1,india,171.21311475409837,
2016Q2,india,154.03125,
2016Q3,india,145.875,
2016Q4,india,149.54098360655738,
2017Q1,india,134.5483870967742,
2017Q2,india,133.20634920634922,
2017Q3,india,122.39682539682539,
2017Q4,india,104.09677419354838,
2018Q1,india,112.16666666666667,
2018Q2,india,148.375,
2018Q3,india,158.3015873015873,
2018Q4,india,169.1639344262295,
2019Q1,india,165.54098360655738,
2019Q2,india,147.015873015873,
2019Q3,india,131.84375,
2019Q4,india,125.54838709677419,
2020Q1,india,186.09677419354838,
2020Q2,india,290.015873015873,
2020Q3,india,223.796875,
2020Q4,india,174.03225806451613,
2021Q1,india,145.91803278688525,
2021Q2,india,146.015873015873,
2021Q3,india,141.953125,
2021Q4,india,134.01612903225808,
2022Q1,india,155.88709677419354,
2022Q2,india,176.83870967741936,
2022Q3,india,178.703125,
2022Q4,india,172.9344262295082,
2023Q1,india,153.24193548387098,
2023Q2,india,149.0793650793651,
2023Q3,india,135.9206349206349,
2023Q4,india,124.16129032258064,
2024Q1,india,110.27868852459017,
2024Q2,india,94.42622950819673,
2024Q3,india,101.609375,
2024Q4,india,82.41935483870968,
2025Q1,india,90.22950819672131,
2025Q2,india,103.91935483870968,
2025Q3,india,75.21875,
2025Q4,india,75.80645161290323,
2026Q1,india,78.0,
2026Q2,india,76.65079365079364,
2026Q3,india,76.9090909090909,
2004Q4,indonesia,,366.667
2005Q1,indonesia,,226.58620689655172
2005Q2,indonesia,,252.05882352941177
2005Q3,indonesia,,269.44444444444446
2005Q4,indonesia,,248.3141282051282
2006Q1,indonesia,,187.47222222222223
2006Q2,indonesia,,187.4405737704918
2006Q3,indonesia,,178.41198461538463
2006Q4,indonesia,,131.71907692307693
2007Q1,indonesia,,118.57063492063492
2007Q2,indonesia,,105.68127692307692
2007Q3,indonesia,,163.32115384615383
2007Q4,indonesia,,149.23759375
2008Q1,indonesia,,226.11115384615385
2008Q2,indonesia,,240.96793846153844
2008Q3,indonesia,,273.57209230769234
2008Q4,indonesia,,734.1779384615385
2009Q1,indonesia,,620.056203125
2009Q2,indonesia,,385.9376461538462
2009Q3,indonesia,,227.83895454545453
2009Q4,indonesia,,194.69756060606062
2010Q1,indonesia,,184.66228571428573
2010Q2,indonesia,,176.2833125
2010Q3,indonesia,,156.25745454545455
2010Q4,indonesia,,133.3218484848485
2011Q1,indonesia,,146.054328125
2011Q2,indonesia,,137.50261538461538
2011Q3,indonesia,,170.0488484848485
2011Q4,indonesia,,232.31397368421054
2012Q1,indonesia,,174.23168
2012Q2,indonesia,,197.73518644067798
2012Q3,indonesia,,178.60124
2012Q4,indonesia,,124.2145
2013Q1,indonesia,,139.94219999999999
2013Q2,indonesia,,163.53766071428572
2013Q3,indonesia,,228.68034782608697
2013Q4,indonesia,,220.57502127659575
2014Q1,indonesia,,207.4493125
2014Q2,indonesia,,158.51015384615386
2014Q3,indonesia,,145.5751515151515
2014Q4,indonesia,,149.58017647058824
2015Q1,indonesia,,155.40467741935484
2015Q2,indonesia,,164.8878769230769
2015Q3,indonesia,,209.51498484848483
2015Q4,indonesia,,227.66895454545454
2016Q1,indonesia,,229.79496875
2016Q2,indonesia,,193.59415384615386
2016Q3,indonesia,,153.23595454545455
2016Q4,indonesia,,162.17857142857142
2017Q1,indonesia,,138.67842857142858
2017Q2,indonesia,,124.6830923076923
2017Q3,indonesia,,108.10576923076923
2017Q4,indonesia,,95.6965873015873
2018Q1,indonesia,,87.369765625
2018Q2,indonesia,,116.96167187500001
2018Q3,indonesia,,125.26003076923077
2018Q4,indonesia,,145.00081818181818
2019Q1,indonesia,,110.121921875
2019Q2,indonesia,,103.306475
2019Q3,indonesia,,87.30714545454545
2019Q4,indonesia,,78.02048076923077
2020Q1,indonesia,,101.72083333333333
2020Q2,indonesia,,182.3441875
2020Q3,indonesia,,113.24747727272728
2020Q4,indonesia,,87.52092857142857
2021Q1,indonesia,,76.32210869565218
2021Q2,indonesia,,77.88815625
2021Q3,indonesia,,75.43060606060607
2021Q4,indonesia,,82.19912307692309
2022Q1,indonesia,,94.734828125
2022Q2,indonesia,,100.4103125
2022Q3,indonesia,,124.06618181818182
2022Q4,indonesia,,121.755359375
2023Q1,indonesia,,94.82379032258065
2023Q2,indonesia,,91.056734375
2023Q3,indonesia,115.95652173913044,82.80436923076923
2023Q4,indonesia,111.03225806451613,84.47819047619048
2024Q1,indonesia,99.31147540983606,72.55933870967742
2024Q2,indonesia,90.2258064516129,74.406390625
2024Q3,indonesia,99.5,72.36853030303031
2024Q4,indonesia,86.03225806451613,72.00339393939394
2025Q1,indonesia,96.29508196721312,78.738484375
2025Q2,indonesia,102.7258064516129,90.7372
