country,quarter,CR3_q,HHI_q,n_bancos
brazil,2017Q1,0.808224990897902,2367.654792691018,11
brazil,2017Q2,0.8064663214472144,2353.7377520282216,11
brazil,2017Q3,0.808480954938659,2366.6508466611504,11
brazil,2017Q4,0.8057073501244414,2354.0358863890883,11
brazil,2018Q1,0.8051428470912367,2349.46063379387,11
brazil,2018Q2,0.8002115471541227,2330.08531331899,11
brazil,2018Q3,0.7960605342914729,2315.1048461729742,11
brazil,2018Q4,0.7979201780883859,2319.182347507196,11
brazil,2019Q1,0.7976155782017451,2327.67312502066,11
brazil,2019Q2,0.7934757293813204,2290.9191869218284,11
brazil,2019Q3,0.7962542757409905,2310.214723074137,11
brazil,2019Q4,0.7940851833186319,2305.148906441731,11
brazil,2020Q1,0.7931339450481301,2305.130849799719,11
brazil,2020Q2,0.7908513253629579,2304.9230775125693,11
brazil,2020Q3,0.7923408203656006,2305.7868489697357,11
brazil,2020Q4,0.7938658094064495,2307.881469855249,11
brazil,2021Q1,0.7849324976242943,2279.6971913619177,11
brazil,2021Q2,0.7824076338154964,2260.5247953039902,11
brazil,2021Q3,0.7757105340911823,2219.445017346842,11
brazil,2021Q4,0.7759584824159337,2218.128314352414,11
brazil,2022Q1,0.7783398571512634,2227.448960841298,11
brazil,2022Q2,0.7756541761259972,2212.8364265838563,11
brazil,2022Q3,0.7691074751764054,2184.214092670773,11
brazil,2022Q4,0.7762942150365942,2207.0334878650374,11
brazil,2023Q1,0.7717653195664878,2197.211643073405,11
brazil,2023Q2,0.7705704670673206,2196.704323686829,11
brazil,2023Q3,0.7682551867677517,2191.2045849174965,11
brazil,2023Q4,0.7663091751639479,2189.3301209775395,11
brazil,2024Q1,0.7666097214973069,2187.0485041633083,11
brazil,2024Q2,0.7626586081554982,2169.0922674357334,11
brazil,2024Q3,0.7587197182548502,2158.6906744408175,11
brazil,2024Q4,0.7583629155980058,2160.7510477318306,11
brazil,2025Q1,0.7557086836570642,2149.496949249362,11
brazil,2025Q2,0.7565352186656414,2152.0441290161143,11
brazil,2025Q3,0.7573769723353112,2147.359974572713,11
brazil,2025Q4,0.7588541163913203,2152.8519364928216,11
brazil,2026Q1,0.7515325677864965,2123.271449747954,11
brazil,2026Q2,0.7549666957464081,2131.1859608128166,11
brazil,2026Q3,0.7497984990622688,2112.142628546968,11
bulgaria,2007Q3,,,1
bulgaria,2007Q4,,,1
bulgaria,2008Q1,,,1
bulgaria,2008Q2,,,1
bulgaria,2008Q3,,,1
bulgaria,2008Q4,,,1
bulgaria,2009Q1,,,1
bulgaria,2009Q2,,,1
bulgaria,2009Q3,,,1
bulgaria,2009Q4,,,1
bulgaria,2010Q1,,,1
bulgaria,2010Q2,,,1
bulgaria,2010Q3,,,1
bulgaria,2010Q4,,,1
bulgaria,2011Q1,,,1
bulgaria,2011Q2,,,1
bulgaria,2011Q3,,,1
bulgaria,2011Q4,,,1
bulgaria,2012Q1,,,1
bulgaria,2012Q2,,,1
bulgaria,2012Q3,,,1
bulgaria,2012Q4,,,1
bulgaria,2013Q1,,,1
bulgaria,2013Q2,,,1
bulgaria,2013Q3,,,1
bulgaria,2013Q4,,,1
bulgaria,2014Q1,,,1
bulgaria,2014Q2,,,1
bulgaria,2014Q3,,,1
bulgaria,2014Q4,,,1
bulgaria,2015Q1,,,1
bulgaria,2015Q2,,,1
bulgaria,2015Q3,,,1
bulgaria,2015Q4,,,1
bulgaria,2016Q1,,,1
bulgaria,2016Q2,,,1
bulgaria,2016Q3,,,1
bulgaria,2016Q4,,,1
bulgaria,2017Q1,,,1
bulgaria,2017Q2,,,1
bulgaria,2017Q3,,,1
bulgaria,2017Q4,,,1
bulgaria,2018Q1,,,1
bulgaria,2018Q2,,,1
bulgaria,2018Q3,,,1
bulgaria,2018Q4,,,1
bulgaria,2019Q1,,,1
bulgaria,2019Q2,,,1
bulgaria,2019Q3,,,1
bulgaria,2019Q4,,,1
bulgaria,2020Q1,,,1
bulgaria,2020Q2,,,1
bulgaria,2020Q3,,,1
bulgaria,2020Q4,,,1
bulgaria,2021Q1,,,1
bulgaria,2021Q2,,,1
bulgaria,2021Q3,,,1
bulgaria,2021Q4,,,1
bulgaria,2022Q1,,,1
bulgaria,2022Q2,,,1
bulgaria,2022Q3,,,1
bulgaria,2022Q4,,,1
bulgaria,2023Q1,,,1
bulgaria,2023Q2,,,1
bulgaria,2023Q3,,,1
bulgaria,2023Q4,,,1
bulgaria,2024Q1,,,1
bulgaria,2024Q2,,,1
bulgaria,2024Q3,,,1
bulgaria,2024Q4,,,1
bulgaria,2025Q1,,,1
bulgaria,2025Q2,,,1
bulgaria,2025Q3,,,1
bulgaria,2025Q4,,,1
bulgaria,2026Q1,,,1
bulgaria,2026Q2,,,1
bulgaria,2026Q3,,,1
chile,2004Q1,0.9024523690610263,2992.4214959247347,4
chile,2004Q2,0.9049012007823327,3021.034844314783,4
chile,2004Q3,0.9017500012088061,2967.061875633895,4
chile,2004Q4,0.9006642118151402,2949.0170530977944,4
chile,2005Q1,0.8992764285873184,2931.4555733188436,4
chile,2005Q2,0.8992513915096814,2960.077561488194,4
chile,2005Q3,0.8946320989210308,2933.75904004726,4
chile,2005Q4,0.8964393657454406,2927.2771938871088,4
chile,2006Q1,0.8993145320470954,2916.2812722931862,4
chile,2006Q2,0.9093351336643132,2982.338337926284,4
chile,2006Q3,0.9133332987254444,2992.09674164863,4
chile,2006Q4,0.9087096705998281,2954.0343379824167,4
chile,2007Q1,0.9086268016446654,2937.019482237886,4
chile,2007Q2,0.9016394396265636,2911.397706219089,4
chile,2007Q3,0.9046825710346698,2929.0037754699338,4
chile,2007Q4,0.9037607172655802,2910.066034541609,4
chile,2008Q1,0.9007196733485958,2933.3810681479004,4
chile,2008Q2,0.9017296995793866,2909.0687283688603,4
chile,2008Q3,0.9031018950100705,2905.364002729291,4
chile,2008Q4,0.9004900826246081,2875.6821019703207,4
chile,2009Q1,0.8936155140276358,2879.1796577401556,4
chile,2009Q2,0.8942533695477801,2869.837362818875,4
chile,2009Q3,0.8908245061180293,2859.34383125075,4
chile,2009Q4,0.8916673373329012,2858.2439303678884,4
chile,2010Q1,0.8895057710937687,2847.833957208625,4
chile,2010Q2,0.8792628619689694,2816.23559136126,4
chile,2010Q3,0.8784151947349961,2811.397781285645,4
chile,2010Q4,0.8811185442219648,2823.4083864081476,4
chile,2011Q1,0.8825428698799738,2841.987785883383,4
chile,2011Q2,0.8850364854203403,2839.2621262393327,4
chile,2011Q3,0.8829666287484441,2839.047010906776,4
chile,2011Q4,0.8792001842005377,2816.706562780855,4
chile,2012Q1,0.8755054206322095,2784.029788627401,4
chile,2012Q2,0.8696517408128597,2755.634394522661,4
chile,2012Q3,0.8290853477164986,2647.1368963833875,4
chile,2012Q4,0.833777144684886,2643.906562792326,4
chile,2013Q1,0.8297838028218281,2625.72482203072,4
chile,2013Q2,0.833503933109794,2637.104711981315,4
chile,2013Q3,0.8298572182383885,2627.2569854677276,4
chile,2013Q4,0.8023084420891544,2572.5745655631963,4
chile,2014Q1,0.8071392108660542,2575.693890418305,4
chile,2014Q2,0.7963616898986974,2556.732149424686,4
chile,2014Q3,0.7916146087508845,2543.663633190064,4
chile,2014Q4,0.7930015051989088,2550.242364367373,4
chile,2015Q1,0.801062833824743,2556.538301449647,4
chile,2015Q2,0.8058763215313257,2573.9588896682535,4
chile,2015Q3,0.8014015925207394,2578.230222978168,4
chile,2015Q4,0.8123082110715758,2589.7886158383126,4
chile,2016Q1,0.8191207642408601,2577.1237244570143,4
chile,2016Q2,0.818965326463228,2575.105451763206,4
chile,2016Q3,0.7672696319333517,2515.360100919888,4
chile,2016Q4,0.7645454647597919,2514.34187903002,4
chile,2017Q1,0.7733952710507879,2521.24672910883,4
chile,2017Q2,0.7747418037493015,2519.3341942092466,4
chile,2017Q3,0.7740491268719223,2510.465844195634,4
chile,2017Q4,0.7741180779410919,2511.099558484368,4
chile,2018Q1,0.7850948300503535,2519.0990478082044,4
chile,2018Q2,0.784279861270914,2518.5371932704597,4
chile,2018Q3,0.7914718608203095,2529.4628319608396,4
chile,2018Q4,0.7948800705961088,2532.0052732180097,4
chile,2019Q1,0.7981510429311928,2537.917233824637,4
chile,2019Q2,0.7989932419625076,2539.5238305767675,4
chile,2019Q3,0.7970354512854849,2537.6988248054595,4
chile,2019Q4,0.8038119646764894,2551.826618188534,4
chile,2020Q1,0.8082154552919663,2563.3647060048543,4
chile,2020Q2,0.8079189625147325,2575.9608155796122,4
chile,2020Q3,0.811753018638637,2584.9578707599885,4
chile,2020Q4,0.8128735434311031,2576.745304184036,4
chile,2021Q1,0.8169243393685433,2578.891885340085,4
chile,2021Q2,0.8229980884237649,2592.8550997302223,4
chile,2021Q3,0.8266440819688596,2599.0923235916384,4
chile,2021Q4,0.8321623254905156,2622.4169179972273,4
chile,2022Q1,0.829787656018141,2616.8450401940463,4
chile,2022Q2,0.8279247080319938,2621.393952521992,4
chile,2022Q3,0.8340750371723525,2642.672528873811,4
chile,2022Q4,0.8338042211952812,2654.621517003351,4
chile,2023Q1,0.8326084533330327,2635.6168525472367,4
chile,2023Q2,0.8318387200087958,2634.2913382780157,4
chile,2023Q3,0.8312602415532422,2633.563115757342,4
chile,2023Q4,0.8315154816738739,2643.505243508722,4
chile,2024Q1,0.8296448010200758,2626.1222525727035,4
chile,2024Q2,0.8269765728045733,2642.9507373685847,4
chile,2024Q3,0.8233481377920817,2636.4923959860103,4
chile,2024Q4,0.8222396678128364,2634.1117718319915,4
chile,2025Q1,0.8273998379014859,2660.647406589323,4
chile,2025Q2,0.8314690331878517,2653.6822866586595,4
chile,2025Q3,0.8298642244754889,2656.248307843239,4
chile,2025Q4,0.8280478761463712,2645.0396179250056,4
chile,2026Q1,0.8226877973594854,2631.935837944089,4
chile,2026Q2,0.8121385104858214,2619.3806687689394,4
chile,2026Q3,0.8130104075551067,2623.2742869718286,4
china,2004Q1,,,1
china,2004Q2,,,1
china,2004Q3,,,1
china,2004Q4,,,1
china,2005Q1,,,1
china,2005Q2,,,1
china,2005Q3,,,1
china,2005Q4,,,1
china,2006Q1,,,1
china,2006Q2,,,1
china,2006Q3,,,1
china,2006Q4,,,2
china,2007Q1,0.9999999999999999,4516.120931682557,3
china,2007Q2,0.954310483942408,4131.078293221034,4
china,2007Q3,0.9470704668108014,4049.311258434857,4
china,2007Q4,0.7982534472885597,2297.4464462448773,7
china,2008Q1,0.7991905149947085,2298.389504351134,7
china,2008Q2,0.7964588652253752,2286.726321166284,7
china,2008Q3,0.7925098151159713,2272.6718153569477,7
china,2008Q4,0.7893333287761084,2250.7740271314196,7
china,2009Q1,0.7886890328012758,2244.644429658642,7
china,2009Q2,0.7916477738222297,2257.765634638991,7
china,2009Q3,0.7805534969329516,2209.761770131718,7
china,2009Q4,0.7826406952865539,2218.206718799282,7
china,2010Q1,0.7785556216276104,2189.014015975285,7
china,2010Q2,0.6368808557142417,1806.343831539524,8
china,2010Q3,0.6308361203038401,1787.51396552479,8
china,2010Q4,0.6137629707973318,1701.105366106892,9
china,2011Q1,0.6113223902843627,1690.3159957408925,9
china,2011Q2,0.6107804595287915,1685.9400308364245,9
china,2011Q3,0.6086359888008622,1685.4919938324956,9
china,2011Q4,0.6101857789111337,1691.706978187381,9
china,2012Q1,0.6053239195514539,1663.19171611854,9
china,2012Q2,0.6077432913434646,1668.4343193233312,9
china,2012Q3,0.6006803661197847,1645.2474931038357,9
china,2012Q4,0.6012578830758627,1643.7912433912227,9
china,2013Q1,0.6002113105309361,1623.5611365450532,9
china,2013Q2,0.602359391268429,1624.709395466468,9
china,2013Q3,0.5982540054813916,1607.0288559682233,9
china,2013Q4,0.5982029409301256,1611.1197698377468,9
china,2014Q1,0.5958128741864139,1606.5215368716267,9
china,2014Q2,0.5916864308643085,1604.534757566865,9
china,2014Q3,0.5853524362201952,1578.5288943054911,9
china,2014Q4,0.5897601296662633,1590.451211017617,9
china,2015Q1,0.5894528977120751,1582.5855755457537,9
china,2015Q2,0.5890154686670114,1582.175325825729,9
china,2015Q3,0.5892051566779096,1575.0170909677327,9
china,2015Q4,0.5851510981514594,1565.6456557646939,9
china,2016Q1,0.5799844383044652,1548.2971354098552,9
china,2016Q2,0.5405305295059599,1382.6528845730186,10
china,2016Q3,0.5370066379511217,1373.796151187378,10
china,2016Q4,0.5382124067338409,1373.6716525933962,10
china,2017Q1,0.5332462392103667,1356.2351461093672,10
china,2017Q2,0.5358286249587205,1366.5638423853463,10
china,2017Q3,0.5365204133071458,1375.215404397128,10
china,2017Q4,0.5399386896317105,1381.633668568957,10
china,2018Q1,0.5379845442316911,1374.624382524011,10
china,2018Q2,0.5390533718030828,1380.5525396847627,10
china,2018Q3,0.5388895603581884,1378.8425662902503,10
china,2018Q4,0.5435154285433874,1393.4473555863874,10
china,2019Q1,0.5366848394710151,1379.0104383645705,10
china,2019Q2,0.5438187585030083,1392.0948553223136,10
china,2019Q3,0.5397845343625192,1385.0991200409935,10
china,2019Q4,0.5421060813468512,1390.5289387294745,10
china,2020Q1,0.5401220241888378,1380.684759591781,10
china,2020Q2,0.5417272300424054,1383.8297029783203,10
china,2020Q3,0.5429661198823137,1384.5020061245928,10
china,2020Q4,0.5451013168056111,1390.8071951025358,10
china,2021Q1,0.5429747744658933,1381.6753835313593,10
china,2021Q2,0.5417614977482239,1382.152190877207,10
china,2021Q3,0.5408075175877994,1381.78259344854,10
china,2021Q4,0.5433610889953638,1385.8787083023824,10
china,2022Q1,0.5380706167839999,1374.5741326818816,10
china,2022Q2,0.5436387434559236,1383.2062537345962,10
china,2022Q3,0.5504441805360815,1396.7582172093362,10
china,2022Q4,0.554291054187052,1406.5370781664162,10
china,2023Q1,0.5507848149229162,1397.5031338309238,10
china,2023Q2,0.5563546622565392,1408.963487461509,10
china,2023Q3,0.5606759856884859,1420.027869741444,10
china,2023Q4,0.5606073225775394,1424.7300967896329,10
china,2024Q1,0.5595213823697122,1422.3195938583876,10
china,2024Q2,0.5656134213464236,1439.8297514841615,10
china,2024Q3,0.5652400041640512,1440.0374809079408,10
china,2024Q4,0.5682965125282036,1444.5786875885115,10
china,2025Q1,0.561670539790375,1432.9817450310732,10
china,2025Q2,0.5667918496615418,1444.2047353126914,10
china,2025Q3,0.5708954682601703,1453.9200062833452,10
china,2025Q4,0.5724347504121053,1459.1018854565787,10
china,2026Q1,0.5717217734083809,1460.082486345527,10
china,2026Q2,0.5741933917949466,1467.8214382085314,10
china,2026Q3,0.5738880691912829,1466.6697196815842,10
colombia,2005Q1,,,1
colombia,2005Q2,,,1
colombia,2005Q3,,,1
colombia,2005Q4,,,1
colombia,2006Q1,,,1
colombia,2006Q2,,,1
colombia,2006Q3,,,1
colombia,2006Q4,,,1
colombia,2007Q1,,,1
colombia,2007Q2,,,1
colombia,2007Q3,,,1
colombia,2007Q4,,,1
colombia,2008Q1,,,1
colombia,2008Q2,,,1
colombia,2008Q3,,,1
colombia,2008Q4,,,1
colombia,2009Q1,,,1
colombia,2009Q2,,,1
colombia,2009Q3,,,1
colombia,2009Q4,,,1
colombia,2010Q1,,,1
colombia,2010Q2,,,2
colombia,2010Q3,1.0,3713.5329477815053,3
colombia,2010Q4,1.0,3713.9372921590502,3
colombia,2011Q1,1.0,3751.39307011936,3
colombia,2011Q2,0.9999999999999999,3744.8998533802737,3
colombia,2011Q3,0.9999999999999999,3802.337904912573,3
colombia,2011Q4,1.0,3826.147469209298,3
colombia,2012Q1,1.0,3875.2829848690076,3
colombia,2012Q2,1.0,3839.8641209291222,3
colombia,2012Q3,1.0,3881.6994162730257,3
colombia,2012Q4,1.0,3964.6199806069017,3
colombia,2013Q1,0.9999999999999999,3890.394788874025,3
colombia,2013Q2,0.9999999999999999,3600.1614505885686,3
colombia,2013Q3,1.0,3598.862006622463,3
colombia,2013Q4,1.0,3609.4185496323485,3
colombia,2014Q1,1.0,3671.7398596283397,3
colombia,2014Q2,1.0,3633.2603159254813,3
colombia,2014Q3,0.9999999999999999,3632.444417446338,3
colombia,2014Q4,1.0,3624.5916619098152,3
colombia,2015Q1,1.0,3632.7195502236846,3
colombia,2015Q2,0.9999999999999999,3615.2541796598694,3
colombia,2015Q3,1.0,3608.7314503093926,3
colombia,2015Q4,1.0,3627.0922633819573,3
colombia,2016Q1,1.0,3682.037679116841,3
colombia,2016Q2,1.0,3634.5029129385935,3
colombia,2016Q3,1.0,3628.6899899327627,3
colombia,2016Q4,1.0,3625.0923408484337,3
colombia,2017Q1,1.0,3617.3213923812,3
colombia,2017Q2,1.0,3605.7043097169753,3
colombia,2017Q3,1.0,3602.907167300114,3
colombia,2017Q4,1.0,3615.5238032033244,3
colombia,2018Q1,1.0,3591.5553764312945,3
colombia,2018Q2,1.0,3599.4577938113407,3
colombia,2018Q3,1.0,3593.086037090751,3
colombia,2018Q4,1.0,3581.413038576283,3
colombia,2019Q1,0.9999999999999999,3578.355830760534,3
colombia,2019Q2,1.0,3591.2653098099067,3
colombia,2019Q3,1.0,3588.495137631945,3
colombia,2019Q4,1.0,3571.872041262778,3
colombia,2020Q1,1.0,3561.6462061661896,3
colombia,2020Q2,1.0,3572.27218201481,3
colombia,2020Q3,1.0,3535.737258716185,3
colombia,2020Q4,1.0,3538.1345688559236,3
colombia,2021Q1,1.0,3533.151730640378,3
colombia,2021Q2,1.0,3538.3105898053045,3
colombia,2021Q3,1.0,3539.353464204725,3
colombia,2021Q4,1.0,3528.6236595814626,3
colombia,2022Q1,1.0,3541.7004434047763,3
colombia,2022Q2,1.0,3822.954665649459,3
colombia,2022Q3,1.0,3838.204043820773,3
colombia,2022Q4,1.0,3871.5686826347196,3
colombia,2023Q1,0.9999999999999999,3895.460705939021,3
colombia,2023Q2,1.0,3873.7973689645223,3
colombia,2023Q3,1.0,3859.3336738045496,3
colombia,2023Q4,1.0,3846.2565627515664,3
colombia,2024Q1,1.0,3878.932085831636,3
colombia,2024Q2,1.0,3854.06979901496,3
colombia,2024Q3,1.0,3856.3541141113174,3
colombia,2024Q4,1.0,3855.977092699067,3
colombia,2025Q1,0.9999999999999999,3878.444128725615,3
colombia,2025Q2,1.0,3858.6527806062327,3
colombia,2025Q3,0.9999999999999999,3884.2476868923986,3
colombia,2025Q4,1.0,3865.5332623321538,3
colombia,2026Q1,1.0,3787.391282301213,3
colombia,2026Q2,1.0,3877.261095657432,3
colombia,2026Q3,1.0,3793.474813971405,3
egypt,2004Q2,,,1
egypt,2004Q3,,,1
egypt,2004Q4,,,1
egypt,2005Q1,,,1
egypt,2005Q2,,,1
egypt,2005Q3,,,1
egypt,2005Q4,,,1
egypt,2006Q1,,,1
egypt,2006Q2,,,1
egypt,2006Q3,,,1
egypt,2006Q4,,,1
egypt,2007Q1,,,1
egypt,2007Q2,,,1
egypt,2007Q3,,,1
egypt,2007Q4,,,1
egypt,2008Q1,,,1
egypt,2008Q2,,,1
egypt,2008Q3,,,1
egypt,2008Q4,,,1
egypt,2009Q1,,,1
egypt,2009Q2,,,1
egypt,2009Q3,,,1
egypt,2009Q4,,,1
egypt,2010Q1,,,1
egypt,2010Q2,,,1
egypt,2010Q3,,,1
egypt,2010Q4,,,1
egypt,2011Q1,,,1
egypt,2011Q2,,,1
egypt,2011Q3,,,1
egypt,2011Q4,,,1
egypt,2012Q1,,,1
egypt,2012Q2,,,1
egypt,2012Q3,,,1
egypt,2012Q4,,,1
egypt,2013Q1,,,1
egypt,2013Q2,,,1
egypt,2013Q3,,,1
egypt,2013Q4,,,1
egypt,2014Q1,,,1
egypt,2014Q2,,,1
egypt,2014Q3,,,1
egypt,2014Q4,,,1
egypt,2015Q1,,,1
egypt,2015Q2,,,1
egypt,2015Q3,,,1
egypt,2015Q4,,,1
egypt,2016Q1,,,1
egypt,2016Q2,,,1
egypt,2016Q3,,,1
egypt,2016Q4,,,1
egypt,2017Q1,,,1
egypt,2017Q2,,,1
egypt,2017Q3,,,1
egypt,2017Q4,,,1
egypt,2018Q1,,,1
egypt,2018Q2,,,1
egypt,2018Q3,,,1
egypt,2018Q4,,,1
egypt,2019Q1,,,1
egypt,2019Q2,,,1
egypt,2019Q3,,,1
egypt,2019Q4,,,1
egypt,2020Q1,,,1
egypt,2020Q2,,,1
egypt,2020Q3,,,1
egypt,2020Q4,,,1
egypt,2021Q1,,,1
egypt,2021Q2,,,1
egypt,2021Q3,,,1
egypt,2021Q4,,,1
egypt,2022Q1,,,1
egypt,2022Q2,,,1
egypt,2022Q3,,,1
egypt,2022Q4,,,1
egypt,2023Q1,,,1
egypt,2023Q2,,,1
egypt,2023Q3,,,1
egypt,2023Q4,,,1
egypt,2024Q1,,,1
egypt,2024Q2,,,1
egypt,2024Q3,,,1
egypt,2024Q4,,,1
egypt,2025Q1,,,1
egypt,2025Q2,,,1
egypt,2025Q3,,,1
egypt,2025Q4,,,1
egypt,2026Q1,,,1
egypt,2026Q2,,,1
egypt,2026Q3,,,1
hungary,2004Q1,,,1
hungary,2004Q2,,,2
hungary,2004Q3,,,2
hungary,2004Q4,,,2
hungary,2005Q1,,,2
hungary,2005Q2,,,2
hungary,2005Q3,,,2
hungary,2005Q4,,,2
hungary,2006Q1,,,2
hungary,2006Q2,,,2
hungary,2006Q3,,,2
hungary,2006Q4,,,2
hungary,2007Q1,,,2
hungary,2007Q2,,,2
hungary,2007Q3,,,2
hungary,2007Q4,,,2
hungary,2008Q1,,,2
hungary,2008Q2,,,2
hungary,2008Q3,,,2
hungary,2008Q4,,,2
hungary,2009Q1,,,2
hungary,2009Q2,,,2
hungary,2009Q3,,,2
hungary,2009Q4,,,2
hungary,2010Q1,,,2
hungary,2010Q2,,,2
hungary,2010Q3,,,2
hungary,2010Q4,,,2
hungary,2011Q1,,,2
hungary,2011Q2,,,2
