country,quarter,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer
bulgaria,2009Q4,14.4,-1.625,35.19511441647695,-6.61154228585228,1.64185975141935,96.07
bulgaria,2010Q1,14.3,-2.35,34.78888180685482,-5.04200056685367,2.3969465648854937,94.29
bulgaria,2010Q2,14.2,-3.0749999999999997,34.38264919723268,-3.4724588478550595,2.472319126346112,92.23
bulgaria,2010Q3,14.1,-3.8,33.97641658761055,-1.90291712885645,3.6018237082066973,93.52
bulgaria,2010Q4,14.15,-3.3,32.943505681049096,-1.3090923403146943,4.453502415458943,94.33
bulgaria,2011Q1,14.2,-2.8,31.910594774487638,-0.715267551772939,4.607126882361712,96.13
bulgaria,2011Q2,14.25,-2.3,30.87768386792618,-0.12144276323118364,3.5375962107756065,95.18
bulgaria,2011Q3,14.3,-1.8,29.844772961364725,0.472382025310572,2.8751650286049424,95.32
bulgaria,2011Q4,14.850000000000001,-1.4500000000000002,31.82518449065381,0.11090636344916527,2.037866743749084,95.44
bulgaria,2012Q1,15.4,-1.1,33.8055960199429,-0.25056929841224146,1.7246294184720679,94.75
bulgaria,2012Q2,15.95,-0.7500000000000002,35.78600754923198,-0.6120449602736482,1.6297355253752643,93.42
bulgaria,2012Q3,16.5,-0.4,37.76641907852107,-0.973520622135055,3.4507343504919463,95.61
bulgaria,2012Q4,16.675,-0.75,37.22959727053581,-0.4262107473805088,2.762039660056659,95.83
bulgaria,2013Q1,16.85,-1.1,36.69277546255056,0.12109912737403739,1.6253327728737554,95.22
bulgaria,2013Q2,17.025,-1.4499999999999997,36.1559536545653,0.6684090021285836,1.2378674919116595,94.95
bulgaria,2013Q3,17.2,-1.8,35.619131846580046,1.21571887688313,-1.3094417643004896,94.43
bulgaria,2013Q4,19.475,-2.275,35.53020031695295,1.4598823215893375,-0.8545830461750392,95.57
bulgaria,2014Q1,21.75,-2.75,35.44126878732585,1.704045766295545,-1.9715979594650546,95.21
bulgaria,2014Q2,24.025,-3.225,35.35233725769875,1.9482092110017526,-1.7924135056273327,93.21
bulgaria,2014Q3,26.3,-3.7,35.26340572807165,2.19237265570796,-1.4245810055865893,92.64
bulgaria,2014Q4,26.075,-3.475,37.3564078061996,1.6488787993045904,-1.9602391213680126,93.95
bulgaria,2015Q1,25.85,-3.25,39.44940988432755,1.1053849429012208,-1.111111111111096,91.18
bulgaria,2015Q2,25.625,-3.025,41.5424119624555,0.5618910864978512,-0.5659309564233217,91.23
bulgaria,2015Q3,25.4,-2.8,43.63541404058345,0.0183972300944813,-0.9492774156985018,92.71
bulgaria,2015Q4,25.799999999999997,-1.7249999999999999,44.396809542679414,0.7893232507817833,-0.8933635847986343,92.06
bulgaria,2016Q1,26.2,-0.6499999999999999,45.15820504477537,1.5602492714690854,-1.9058455411747999,91.43
bulgaria,2016Q2,26.6,0.4249999999999998,45.91960054687134,2.331175292156388,-1.8782014797951163,91.08
bulgaria,2016Q3,27.0,1.5,46.6809960489673,3.10210131284369,-1.0728078958661125,91.42
bulgaria,2016Q4,25.975,1.325,46.999723321109165,3.1381478182913423,-0.5007869509228713,91.81
bulgaria,2017Q1,24.95,1.15,47.31845059325103,3.1741943237389947,1.0149340292880948,92.0
bulgaria,2017Q2,23.924999999999997,0.9750000000000001,47.63717786539289,3.2102408291866475,1.1020881670533722,92.07
bulgaria,2017Q3,22.9,0.8,47.95590513753476,3.2462873346343,1.272411798727613,93.3
bulgaria,2017Q4,22.2,0.625,46.82577013622398,2.5783412629364397,1.7975266033937398,94.66
bulgaria,2018Q1,21.5,0.45,45.6956351349132,1.91039519123858,1.8659394287354525,95.0
bulgaria,2018Q2,20.8,0.275,44.565500133602434,1.2424491195407197,3.0120481927710774,95.21
bulgaria,2018Q3,20.1,0.1,43.43536513229166,0.57450304784286,3.5979440319817257,98.11
bulgaria,2018Q4,19.675,-0.17500000000000002,42.75797460378645,0.8453385024922225,2.31671139991525,96.8
bulgaria,2019Q1,19.25,-0.45000000000000007,42.080584075281244,1.116173957141585,2.7899112300972195,96.9
bulgaria,2019Q2,18.825,-0.7250000000000001,41.40319354677604,1.3870094117909475,2.325257588415486,96.67
bulgaria,2019Q3,18.4,-1.0,40.72580301827083,1.65784486644031,1.6262403528114477,96.48
bulgaria,2019Q4,19.474999999999998,-1.475,43.97169818880783,1.6102133366379725,3.1064476045837397,97.85
bulgaria,2020Q1,20.549999999999997,-1.95,47.21759335934483,1.562581806835635,2.4126113776559155,99.44
bulgaria,2020Q2,21.625,-2.425,50.46348852988183,1.5149502770332974,0.9252959586338427,98.8
bulgaria,2020Q3,22.7,-2.9,53.709383700418826,1.46731874723096,0.596691076756195,100.7
bulgaria,2020Q4,23.0,-2.875,51.89268055899214,1.1623617369855337,0.013390465988205591,101.63
bulgaria,2021Q1,23.299999999999997,-2.8499999999999996,50.075977417565454,0.8574047267401075,0.8164904296613651,100.44
bulgaria,2021Q2,23.599999999999998,-2.8249999999999997,48.259274276138775,0.5524477164946813,2.3729270594580187,100.81
bulgaria,2021Q3,23.9,-2.8,46.44257113471209,0.247490706249255,3.9902938797519383,100.94
bulgaria,2021Q4,23.549999999999997,-2.3,46.15353896081178,-0.15484416026871128,6.587227205783908,105.67
bulgaria,2022Q1,23.2,-1.7999999999999998,45.86450678691146,-0.5571790267866776,10.488582049920359,106.52
bulgaria,2022Q2,22.85,-1.3,45.57547461301115,-0.9595138933046439,14.750428025813234,107.33
bulgaria,2022Q3,22.5,-0.8,45.28644243911084,-1.36184875982261,15.620948924034227,107.82
bulgaria,2022Q4,22.6,-1.35,45.29845882330794,-1.3098720309599976,14.319809069212418,110.46
bulgaria,2023Q1,22.7,-1.9000000000000001,45.310475207505036,-1.257895302097385,12.076423936553704,110.51
bulgaria,2023Q2,22.799999999999997,-2.45,45.322491591702125,-1.2059185732347726,7.48307127281076,111.65
bulgaria,2023Q3,22.9,-3.0,45.33450797589922,-1.15394184437216,6.357214934409683,111.85
bulgaria,2023Q4,23.125,-3.0,43.63886199395314,-0.9945552791029183,4.988462806285021,112.36
bulgaria,2024Q1,23.35,-3.0,41.943216012007056,-0.8351687138336765,3.119974268253478,112.41
bulgaria,2024Q2,23.575,-3.0,40.24757003006098,-0.6757821485644347,2.765616657768266,109.94
bulgaria,2024Q3,23.8,-3.0,38.5519240481149,-0.516395583295193,1.5391102677630109,109.3
bulgaria,2024Q4,24.625,-3.0,37.9264694794083,-1.8480822685884724,2.082679225536377,109.9
bulgaria,2025Q1,25.450000000000003,-3.0,37.3010149107017,-3.1797689538817515,3.9925140361821487,111.62
bulgaria,2025Q2,26.275000000000002,-3.0,36.67556034199511,-4.511455639175031,3.1379883624272686,112.11
bulgaria,2025Q3,27.1,-3.0,36.05010577328851,-5.84314232446831,4.049003322259148,112.62
bulgaria,2025Q4,27.375,-3.075,36.05010577328851,-5.84314232446831,3.475497231904856,113.59
bulgaria,2026Q1,27.65,-3.15,,,2.7994401119775914,113.41
bulgaria,2026Q2,27.925,-3.2249999999999996,,,5.802941769091263,113.94
bulgaria,2026Q3,28.2,-3.3,,,,
bulgaria,2026Q4,28.2,-3.3,,,,
chile,2009Q4,6.5,-2.333406925004671,13.661407626013377,1.1683152570545017,0.8818781289520681,114.97333333333331
chile,2010Q1,7.199999999999999,-1.3791681563014313,13.217919984033806,1.0325984688992873,1.146294604247634,115.65333333333336
chile,2010Q2,7.8999999999999995,-0.424929387598192,12.820684452218837,0.896881680744073,1.4107110795432,115.43333333333334
chile,2010Q3,8.6,0.0038641577131734,13.897087083024424,-0.5566234935991553,1.8933375453056551,118.86666666666667
chile,2010Q4,9.225,0.432657703024539,14.894600503519356,-2.0101286679423835,2.3759640110681097,122.27333333333333
chile,2011Q1,9.85,0.8614512483359044,15.8215907883367,-3.463633842285612,2.8585904768305648,120.22333333333334
chile,2011Q2,10.475,1.29024479364727,16.68528145574808,-4.91713901662884,3.34121694259302,120.82333333333334
chile,2011Q3,11.1,1.1030353719711612,16.40084564641262,-5.019977059975953,3.2577748074773822,120.76666666666668
chile,2011Q4,11.3,0.9158259502950524,16.124992285235304,-5.122815103323065,3.1743326723617447,114.50333333333332
chile,2012Q1,11.5,0.7286165286189438,15.857338700655133,-5.225653146670178,3.0908905372461075,119.68666666666668
chile,2012Q2,11.7,0.541407106942835,15.5975246378633,-5.32849119001729,3.00744840213047,119.55666666666669
chile,2012Q3,11.9,0.2547107647383542,15.395988652020378,-5.19038474668036,2.7029751865593274,123.46666666666664
chile,2012Q4,12.125,-0.0319855774661265,15.198291571011996,-5.05227830334343,2.398501970988185,123.42
chile,2013Q1,12.350000000000001,-0.3186819196706072,15.004324743107428,-4.9141718600065,2.0940287554170425,123.99666666666668
chile,2013Q2,12.575000000000001,-0.605378261875088,14.81398357845179,-4.77606541666957,1.7895555398459,121.56666666666666
chile,2013Q3,12.8,-0.8442434362660285,14.996815326670356,-4.447124042196325,2.5218354745211027,117.87
chile,2013Q4,13.350000000000001,-1.0831086106569692,15.185719506972392,-4.11818266772308,3.254115409196305,115.60666666666668
chile,2014Q1,13.9,-1.3219737850479096,15.38100375574042,-3.7892412932498343,3.986395343871508,109.94333333333331
chile,2014Q2,14.45,-1.56083895943885,15.5829968465856,-3.46029991877659,4.71867527854671,110.36333333333332
chile,2014Q3,15.0,-1.7070500419802426,15.66723122718685,-3.2789919930959224,4.626199841952642,107.36333333333332
chile,2014Q4,15.6,-1.853261124521635,15.754336663840508,-3.097684067415255,4.533724405358575,108.22333333333334
chile,2015Q1,16.2,-1.9994722070630275,15.84446248765322,-2.916376141734588,4.441248968764508,107.93
chile,2015Q2,16.799999999999997,-2.14568328960442,15.93776856858264,-2.73506821605392,4.34877353217044,110.78000000000002
chile,2015Q3,17.4,-2.2927344637635425,16.014894555774156,-2.7064657929554103,4.208128538860625,104.68333333333334
chile,2015Q4,18.325,-2.439785637922665,16.09093930890348,-2.6778633698569,4.06748354555081,103.82333333333334
chile,2016Q1,19.25,-2.5868368120817875,16.165925406537866,-2.64926094675839,3.9268385522409943,105.22666666666667
chile,2016Q2,20.175,-2.73388798624091,16.239874802936058,-2.62065852365988,3.78619355893118,107.24333333333334
chile,2016Q3,21.1,-2.689952908318095,15.667171212188125,-2.654943844875828,3.3853247863696825,110.55
chile,2016Q4,21.75,-2.64601783039528,15.123685248428623,-2.689229166091775,2.984456013808185,112.32666666666668
chile,2017Q1,22.4,-2.602082752472465,14.607236633187364,-2.723514487307723,2.583587241246688,114.49
chile,2017Q2,23.05,-2.55814767454965,14.11585675211627,-2.75779980852367,2.18271846868519,111.65
chile,2017Q3,23.7,-2.350075660459037,13.946509499852732,-3.1892687433372924,2.245761304896535,112.33333333333331
chile,2017Q4,24.225,-2.142003646368425,13.782995519020586,-3.620737678150915,2.3088041411078803,113.95
chile,2018Q1,24.75,-1.9339316322778124,13.625018516624309,-4.052206612964538,2.371846977319225,116.73666666666666
chile,2018Q2,25.275,-1.7258596181872,13.47230193197001,-4.48367554777816,2.43488981353057,115.84666666666664
chile,2018Q3,25.8,-2.005693465798985,13.743700471143294,-4.665869107870687,2.4655535494062426,113.31333333333332
chile,2018Q4,26.425,-2.28552731341077,14.023405573544528,-4.848062667963214,2.496217285281915,112.04333333333334
chile,2019Q1,27.05,-2.565361161022554,14.311804518221935,-5.030256228055742,2.526881021157588,112.47333333333331
chile,2019Q2,27.675,-2.84519500863434,14.609309039229547,-5.21244978814827,2.55754475703326,111.19333333333331
chile,2019Q3,28.3,-3.9386578593880497,14.797785390409109,-4.396690149516255,2.67953127978576,109.29
chile,2019Q4,29.325,-5.03212071014176,14.99484520880224,-3.58093051088424,2.8015178025382603,102.59
chile,2020Q1,30.35,-6.12558356089547,15.201088511204937,-2.765170872252225,2.92350432529076,97.44333333333331
chile,2020Q2,31.375,-7.21904641164918,15.41717257320392,-1.94941123362021,3.04549084804326,98.92333333333332
chile,2020Q3,32.4,-7.345065618196703,15.661998696769984,-3.282579165780488,3.4152602316803025,101.32
chile,2020Q4,33.4,-7.471084824744225,15.880473177774563,-4.6157470979407655,3.785029615317345,102.31333333333332
chile,2021Q1,34.4,-7.597104031291748,16.076633247794156,-5.948915030101043,4.154798998954387,106.25333333333332
chile,2021Q2,35.4,-7.72312323783927,16.25373150414145,-7.28208296226132,4.52456838259143,107.67333333333332
chile,2021Q3,36.4,-5.509342418373407,15.463305386904388,-7.673891007859055,6.304392964707548,101.2
chile,2021Q4,36.775,-3.295561598907545,14.654804244076248,-8.06569905345679,8.084217546823664,96.87666666666668
chile,2022Q1,37.15,-1.081780779441682,13.827600910348508,-8.457507099054526,9.864042128939785,99.5
chile,2022Q2,37.525,1.13200004002418,12.981038865811811,-8.84931514465226,11.6438667110559,100.18
chile,2022Q3,37.9,0.2513129049484376,13.208897472123914,-7.419142481097228,10.628320661811829,96.57333333333334
chile,2022Q4,38.275,-0.6293742301273049,13.424484897575152,-5.988969817542195,9.61277461256776,100.47
chile,2023Q1,38.65,-1.5100613652030472,13.62876643456476,-4.558797153987163,8.59722856332369,110.66666666666669
chile,2023Q2,39.025,-2.39074850027879,13.822608718197062,-3.12862449043213,7.58168251407962,113.00666666666666
chile,2023Q3,39.4,-2.4876767657336223,13.729213682554722,-2.713801070762695,6.760671614491025,107.75333333333332
chile,2023Q4,39.975,-2.584605031188455,13.635082058653786,-2.29897765109326,5.93966071490243,103.81666666666666
china,1993Q1,,,,,,
china,1993Q2,,,,,,
china,1993Q3,,,,,,
china,1993Q4,,,,,,
china,1994Q1,,,,,22.400002266786068,53.42
china,1994Q2,,,,,22.59999026390478,54.93
china,1994Q3,,,,,27.30002442605832,58.2
china,1994Q4,,,,,25.500000623403317,60.51
china,1995Q1,,,,,21.300002874379786,60.38
china,1995Q2,,,,,18.200006057588467,60.18
china,1995Q3,,,,,13.19998475912152,64.98
china,1995Q4,,,,,10.09999455246513,65.09
china,1996Q1,,,,,9.799993988416734,67.87
china,1996Q2,,,,,8.600004593627265,68.8
china,1996Q3,,,,,7.399995230357148,70.07
china,1996Q4,,,,,7.000003458952997,70.61
china,1997Q1,,,,,4.000002317473261,73.98
china,1997Q2,,,,,2.7999941299913234,72.08
china,1997Q3,,,,,1.800013800855349,74.98
china,1997Q4,,,,,0.39999325356612214,78.98
china,1998Q1,,,,,0.6999911144957238,80.01
china,1998Q2,,,,,-1.300005234281676,79.49
china,1998Q3,,,,,-1.500003934518046,79.14
china,1998Q4,,,,,-0.9999959402681946,74.61
china,1999Q1,,,,,-1.8000012447280556,76.96
china,1999Q2,,,,,-2.0999915772326627,74.88
china,1999Q3,,,,,-0.8000081850872309,74.29
china,1999Q4,,,,,-1.0000005656191746,72.74
china,2000Q1,22.7,-2.8,14.035743221355656,1.67667411710879,-0.19999025399608517,74.49
china,2000Q2,22.7,-2.8,14.035743221355656,1.67667411710879,0.49999884128768546,73.29
china,2000Q3,22.7,-2.8,14.035743221355656,1.67667411710879,0.0,75.75
china,2000Q4,23.1,-2.75,14.586785928779511,1.5785485789431826,1.499990644430227,76.94
china,2001Q1,23.5,-2.7,15.137828636203366,1.4804230407775751,0.7999976291767075,78.93
china,2001Q2,23.9,-2.65,15.688871343627222,1.3822975026119675,1.4000098288780904,78.71
china,2001Q3,24.3,-2.6,16.239914051051077,1.28417196444636,-0.09998803308406412,77.29
china,2001Q4,24.625,-2.65,17.17616225609613,1.5575289341893725,-0.2999918099618526,79.15
china,2002Q1,24.950000000000003,-2.7,18.112410461141184,1.8308859039323848,-0.727064253899179,79.84
china,2002Q2,25.275000000000002,-2.75,19.04865866618624,2.104242873675397,-0.7233636730586634,75.02
china,2002Q3,25.6,-2.8,19.984906871231292,2.37759984341841,-0.6265654235677376,74.49
china,2002Q4,25.8,-2.6999999999999997,21.167767294525227,2.422363405339445,-0.42761510575485273,73.96
