country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac
brazil,74,2022Q3,308.703125,3.677127785772037,0.0311762776084331,0.64919185,0.7039432999999999,80.08467887911583,,24.792727272727273
brazil,75,2022Q4,267.57377049180326,7.025747291981512,0.015728069025501,0.64919185,0.7039432999999999,81.06703587019385,,25.00265625
brazil,76,2023Q1,254.6451612903226,4.948797090792325,-0.0031640617777475,0.64919185,0.7039432999999999,82.04939286127188,,20.6840625
brazil,77,2023Q2,246.96825396825398,2.758961533673658,-0.0084983048917554,0.64919185,0.7039432999999999,83.0317498523499,,16.44125
brazil,78,2023Q3,212.25396825396825,2.642257228633536,0.0043123628610235,0.64919185,0.7039432999999999,82.73767316898883,,15.01323076923077
brazil,79,2023Q4,204.1290322580645,2.573645897726589,-0.0096891866909439,0.64919185,0.7039432999999999,82.44359648562775,,15.28625
brazil,80,2024Q1,203.65573770491804,3.0864725309087206,-0.0154597217323525,0.64919185,0.7039432999999999,,,13.712539682539683
brazil,81,2024Q2,206.49180327868854,2.566408028582618,0.0044208764712495,0.64919185,0.7039432999999999,,,13.980307692307692
brazil,82,2024Q3,220.125,2.694597147407276,0.0007466434290682,0.64919185,0.7039432999999999,,,17.066666666666666
brazil,83,2024Q4,212.16129032258064,3.2992573760250927,-0.0016593401297031,0.64919185,0.7039432999999999,,,17.363230769230768
brazil,84,2025Q1,224.9016393442623,3.261229635753399,0.0011225979720061,0.64919185,0.7039432999999999,,,18.52111111111111
brazil,85,2025Q2,222.67741935483872,4.712338183016113,-0.0038495299394216,0.64919185,0.7039432999999999,,,23.56140625
brazil,86,2025Q3,194.8125,4.138471723209773,-0.0004942486963429,0.64919185,0.7039432999999999,,,15.983030303030304
brazil,87,2025Q4,196.32258064516128,3.5698933252662397,-0.0027995245267182,0.64919185,0.7039432999999999,,,17.74523076923077
brazil,88,2026Q1,194.18032786885246,4.1381618238126565,0.0331111415643783,0.64919185,0.7039432999999999,,,20.42904761904762
chile,14,2007Q3,105.85714285714286,2.1624070852986934,-0.0262015927331271,0.52736925,0.5329204,,,21.589206349206346
chile,15,2007Q4,133.91935483870967,2.1638258072583123,-0.0255956278858566,0.52736925,0.5329204,,,22.02984375
chile,16,2008Q1,167.60655737704917,2.63092730621741,-0.0344525598358217,0.52736925,0.5329204,,,26.120163934426227
chile,17,2008Q2,165.6875,2.1697348729714165,-0.0298167923478641,0.52736925,0.5329204,,,20.67296875
chile,18,2008Q3,180.703125,2.7702217401812086,-0.0146186331146162,0.52736925,0.5329204,,,25.07328125
chile,19,2008Q4,336.01612903225805,6.722505631133253,0.0079886344988945,0.52736925,0.5329204,,,58.6046875
chile,20,2009Q1,355.95081967213116,2.7576799757167727,0.0641388953863387,0.52736925,0.5329204,,,45.0
chile,21,2009Q2,240.12698412698413,2.316519617576777,0.036778292359929,0.52736925,0.5329204,,,33.01571428571428
chile,22,2009Q3,146.875,2.164574129877037,0.0200814457120462,0.52736925,0.5329204,,,25.48625
chile,23,2009Q4,126.16129032258064,2.1693689425799967,0.0063464188037015,0.52736925,0.5329204,6.5,,23.071875
chile,24,2010Q1,123.0327868852459,2.1827775763218584,-0.0033413259897127,0.52736925,0.9714853,7.199999999999999,,20.149672131147543
chile,25,2010Q2,135.44444444444446,2.163799041374096,-0.0107086966146874,0.52736925,0.9714853,7.899999999999999,,26.391428571428573
chile,26,2010Q3,134.671875,2.199384859598076,-0.0311497739007197,0.52736925,0.9714853,8.6,,24.28359375
chile,27,2010Q4,123.88524590163935,2.167348403232028,-0.0407542301500406,0.52736925,0.9714853,9.225,,19.318437499999998
chile,28,2011Q1,114.85483870967742,2.193695539723489,-0.0515963806241382,0.52736925,0.9251259,9.85,,18.614838709677418
chile,29,2011Q2,128.03174603174602,2.1633072096626065,-0.0392228231437087,0.52736925,0.9251259,10.475,,17.482380952380954
chile,30,2011Q3,149.890625,2.4246864624784794,0.0087914782665671,0.52736925,0.9251259,11.1,,30.58359375
chile,31,2011Q4,162.26666666666668,2.4025051678197995,-0.027404301143813,0.52736925,0.9251259,11.3,,29.93952380952381
chile,32,2012Q1,157.24193548387098,2.160310774971094,-0.0375303089497658,0.52736925,0.9285911,11.5,,18.20403225806452
chile,33,2012Q2,167.88888888888889,2.2206242062317023,-0.0399920634444689,0.52736925,0.9285911,11.7,,20.035714285714285
chile,34,2012Q3,149.22222222222223,2.1636942261486163,-0.0444332151799659,0.52736925,0.9285911,11.9,,16.192698412698412
chile,35,2012Q4,128.41666666666666,2.117188109195192,-0.036023417505552,0.52736925,0.9285911,12.125,,16.752903225806453
chile,36,2013Q1,130.58333333333334,2.2669463754656856,-0.0319935529879284,0.52736925,0.9422449,12.35,,13.527
chile,37,2013Q2,152.125,2.174827263812547,-0.0138191531817185,0.52736925,0.9422449,12.575,,14.837031249999999
chile,38,2013Q3,171.09375,2.211933735376629,-0.0154522085637436,0.52736925,0.9422449,12.8,,14.2796875
