country,time,quarter,EMBI,JLoss,D,HHI,HHI_anual,debt,growth_q,gfac
chile,18,2012Q1,105.53144615384615,2.160310774971094,-0.0375303089497658,0.52736925,0.9285911,,,18.20403225806452
chile,19,2012Q2,109.03824615384615,2.2206242062317023,-0.0399920634444689,0.52736925,0.9285911,,,20.035714285714285
chile,20,2012Q3,96.87918461538462,2.1636942261486163,-0.0444332151799659,0.52736925,0.9285911,,,16.192698412698412
chile,21,2012Q4,78.05648484848484,2.117188109195192,-0.036023417505552,0.52736925,0.9285911,,,16.752903225806453
chile,22,2013Q1,67.88925,2.2669463754656856,-0.0319935529879284,0.52736925,0.9422449,,,13.527
chile,23,2013Q2,76.72255384615386,2.174827263812547,-0.0138191531817185,0.52736925,0.9422449,,,14.837031249999999
chile,24,2013Q3,94.13468181818182,2.211933735376629,-0.0154522085637436,0.52736925,0.9422449,,,14.2796875
chile,25,2013Q4,82.92240625,2.373850032513748,-0.0191180796151612,0.52736925,0.9422449,,,14.2328125
chile,26,2014Q1,81.259,2.309977048597554,-0.0117713662626449,0.52736925,0.9367061,,,14.828852459016392
chile,27,2014Q2,72.83243076923077,2.160281700834995,-0.0132267232392136,0.52736925,0.9367061,,,12.738253968253968
chile,28,2014Q3,67.85186363636363,1.4335583049333425,-0.0040719286945056,0.52736925,0.9367061,,,13.07265625
chile,29,2014Q4,78.97584848484848,2.1604934420365023,-0.0020997904912737,0.52736925,0.9367061,,,16.07234375
chile,30,2015Q1,97.45,2.186836351797979,-0.0126315409746334,0.52736925,0.4855059,,,16.564754098360655
chile,31,2015Q2,82.97767692307693,2.2323168614273468,-0.0081562786225674,0.52736925,0.4855059,,,13.740158730158731
chile,32,2015Q3,110.95283333333333,2.172859478494517,-0.0031521347292715,0.52736925,0.4855059,,,19.30734375
chile,33,2015Q4,129.17419696969696,2.166719003565081,-0.0045395529924777,0.52736925,0.4855059,,,17.03328125
chile,34,2016Q1,122.73113846153846,2.2634040572777763,-0.0147088860817578,0.52736925,0.4896872,,,20.486229508196722
chile,35,2016Q2,102.09129230769231,4.975883336737108,-0.0022759394599263,0.52736925,0.4896872,,,15.6759375
chile,36,2016Q3,79.44659090909092,2.0024532104502164,-0.0089425093760671,0.52736925,0.4896872,,,13.23390625
chile,37,2016Q4,88.679,2.1622769153512285,0.0010074586536412,0.52736925,0.4896872,,,14.097936507936508
chile,38,2017Q1,77.56641538461538,2.1603532456746186,0.0090421308748347,0.52736925,0.4889708,,,11.691935483870967
chile,39,2017Q2,71.42027692307693,2.1625021255566788,0.0005279614419793,0.52736925,0.4889708,,,11.426349206349206
chile,40,2017Q3,61.66215384615384,2.16015015612306,-0.009574197713013,0.52736925,0.4889708,,,10.944285714285714
chile,41,2017Q4,53.43033846153846,2.30935031275798,-0.0152308655078283,0.52736925,0.4889708,,,10.307936507936507
chile,42,2018Q1,46.49783076923077,2.1663808533913222,-0.020013809243415,0.52736925,0.4956129,,,17.354754098360658
chile,43,2018Q2,53.31646153846154,1.8612935119708736,-0.0290126075614216,0.52736925,0.4956129,,,15.3375
chile,44,2018Q3,52.51721538461538,2.1604725217825003,-0.0085843592597431,0.52736925,0.4956129,,,12.856825396825396
chile,45,2018Q4,53.49487878787878,2.1866190206962237,-0.0114015136492403,0.52736925,0.4956129,,,21.053650793650796
