country,quarter,JLoss,n_banks,below_min_banks,GaR,ES,prob_neg,skew,std,GaR_st,n_train,gar_mean,iqr_05_95,scale_st,skew_st,nu_st,EMBI_bps,CDS_bps,VIX,UST10Y,US_HY_spread,UST10Y_log,US_HY_spread_log,OnOffRun_spread,OnOffRun_spread_log,debt_gdp,fisc_bal,res_gdp,ca_gdp,infl_yoy,reer,HHI_struct,GaR_pp,JLoss_x_GaR,USD_NEER,USD_NEER_log
malaysia,2016Q4,2.1847521254375897,6,False,0.050809571591866,0.038435614887995,0.0,-0.0994345344682137,0.0112994156603137,0.0508095716599972,718.0,0.0729923632644519,0.0448401161646996,0.0102161477285815,-0.1206351157144514,3.49803192071421,199.44262295081967,138.68192063492063,14.097936507936508,2.1368,4.519016393442623,0.759309382813614,1.5082943580929815,-0.0779885157600777,-0.0811975997114431,55.45,-2.55,31.54782161810052,2.4777321627744127,1.7421602787456525,99.23,0.5519036500000001,5.0809571591866,-8.771118775092042,98.46333333333332,4.589684228452644
malaysia,2017Q1,2.1716903468657045,6,False,0.0771765943537035,0.0746749936899194,0.0,-0.0151226236888057,0.0101267650430422,0.0763755842024881,736.0,0.0917797651256942,0.0317489172006472,0.0097197457591801,0.0159608421873893,25227770813573.965,144.7741935483871,118.40849206349206,11.691935483870967,2.4412584615384616,3.8117741935483873,0.8925136692707271,1.3380947483471033,-0.0747129080372469,-0.0776512199349575,55.1,-2.5,31.73319520144407,2.5877784122582748,4.920913884007039,99.95,0.5519036500000001,7.71765943537035,-15.437962656200334,99.23666666666668,4.597507569652746
malaysia,2017Q2,2.1655127044474622,6,False,0.0710690297337752,0.0669617989077436,0.0,-0.0311523790684759,0.0101644375952559,0.0702784352785203,754.0,0.0863570076260627,0.03345500760517,0.0101549172549094,-0.0059763402526828,637.2116211226122,143.12698412698413,100.38872307692309,11.426349206349206,2.255486153846153,3.715238095238096,0.8133655390073704,1.3124427663550875,-0.0570539756048292,-0.0587462361680017,54.75,-2.45,31.918568784787627,2.6978246617421373,3.397212543554007,101.03,0.5519036500000001,7.10690297337752,-13.938508507571242,96.86666666666667,4.573335462468073
malaysia,2017Q3,2.16854312370818,6,False,0.0734626400942467,0.0667693765559554,0.0,-0.0972069826570922,0.0096731556310609,0.0729552600520585,772.0,0.0876842353803674,0.029516010269928,0.0090728747566733,-0.0090226916075238,959396991984878.2,134.7301587301587,76.74241538461538,10.944285714285714,2.237678461538461,3.65968253968254,0.8054389273330642,1.2973764058596793,-0.0446126921214755,-0.0456384627298356,54.4,-2.4,32.103942368131186,2.807870911226,4.163052905464015,100.84,0.5519036500000001,7.3462640094246705,-14.523537560679634,93.47333333333334,4.537676190624876
malaysia,2017Q4,2.172311841009273,6,False,0.0489902445742421,0.0335503956454812,0.0,-0.0614437424379956,0.0112669000574246,0.050084958861218,790.0,0.0705849909728271,0.0414354366295024,0.0106169472546866,0.0019612652930749,5.855329964406956,112.74193548387096,63.803466666666665,10.307936507936509,2.3705076923076924,3.458548387096774,0.8631041483696169,1.2408489597360477,-0.0263242024760093,-0.026676887500256,54.7,-2.45,31.14705416915504,2.665173700787028,3.510273972602751,104.79,0.5519036500000001,4.89902445742421,-8.358064179590317,94.23333333333333,4.545773976031435
malaysia,2018Q1,2.238269160778366,6,False,0.0297224882866736,0.0059615266776864,0.0,-0.0280595523740104,0.0163739207203021,0.0297224885568396,808.0,0.0578404988455883,0.0616786460541813,0.0161163452674584,0.4566078272689153,4.724389681034525,108.11666666666666,61.357953125,17.354754098360658,2.750044615384616,3.355161290322581,1.0116171353230998,1.2104998438798955,-0.0195377104399634,-0.0197310945034736,55.0,-2.5,30.19016597017889,2.5224764903480548,1.2562814070351758,105.9,0.5519036500000001,2.97224882866736,-3.4284598525413794,91.51333333333334,4.516484681155404
malaysia,2018Q2,2.462126634723461,6,False,0.0285105596300871,0.0073898673872562,0.0,-0.0283573449438551,0.0133440742444853,0.0285105596390325,826.0,0.0545864327356041,0.0536509176898411,0.0119506089846669,-0.053410757350092,3.2836858602667256,136.46875,85.14743076923077,15.3375,2.9210292307692307,3.404375,1.0719360304658485,1.225061369155802,-0.0031328064203259,-0.0031377239314521,55.3,-2.55,29.23327777120274,2.3797792799090827,0.7582139848357095,104.86,0.5519036500000001,2.85105596300871,-2.845369301114949,93.60333333333334,4.539065995385048
malaysia,2018Q3,2.174585714874432,6,False,0.0099358460283723,0.0023390842724892,0.0,0.0315628906510888,0.0111122836039122,0.0099358459905407,844.0,0.0326171707816286,0.0450367608727828,0.0099070090773216,-0.0159795389210965,3.164684178394502,139.06349206349208,93.15947692307692,12.856825396825396,2.9194153846153847,3.36640625,1.071383385487187,1.2138457807021752,0.0021492102789496,0.0021469040303558,55.6,-2.6,28.27638957222659,2.23708206947011,0.3330557868443051,103.93,0.5519036500000001,0.99358460283723,1.4450862599219656,96.55333333333333,4.570095532704601
malaysia,2018Q4,2.1867816138433,6,False,-0.0136008705791002,-0.0266468758487314,0.1609449311811404,0.0338297073784957,0.015367455591588,-0.0136427780915399,862.0,0.0177275061263062,0.0677549329231754,0.0133348021232987,0.3984432280383182,2.1,139.21311475409837,108.54786363636364,21.0536507936508,3.038727272727273,3.9967213114754094,1.111438767468363,1.3854743528738598,0.0028426296984564,0.0028385970670328,55.975,-2.45,28.30176393932417,2.55378322631113,0.1654259718775863,104.28,0.5519036500000001,-1.36008705791002,7.312807108007383,98.27333333333333,4.587752711951023
malaysia,2019Q1,2.1616981792358363,6,False,0.0018428877699731,-0.0079129884839028,0.0452774929641994,0.0098539443406654,0.011512033246363,0.0018428878343571,880.0,0.0256485355328749,0.0483985835940262,0.0100843789940709,0.0059674427209011,2.705411664676975,136.34426229508196,78.750796875,16.47,2.650646875,4.146721311475409,0.9748037139832372,1.4223179765646337,0.0063639207746165,0.0063437565346719,56.35,-2.3,28.32713830642176,2.8704843831521503,0.1654259718775863,104.93,0.5519036500000001,0.18428877699731,3.4928078403756784,97.03333333333335,4.575054562083468
malaysia,2019Q2,1.6881799533884632,6,False,0.0375381874067529,0.019646657843076,0.0,-0.0907635486996871,0.0125871595909713,0.0375381875842766,898.0,0.0605644910195004,0.0486554364174896,0.011557684299688,0.1504605117996028,4.024195087333013,128.33333333333334,61.24886153846154,15.183015873015872,2.3383769230769227,3.795555555555556,0.8494570660854485,1.3338307915841496,-0.0126111113835892,-0.0126913063942683,56.725,-2.15,28.35251267351934,3.18718553999317,1.5050167224080369,103.38,0.5519036500000001,3.7538187406752894,-6.54045416694125,97.84333333333332,4.583367560027247
malaysia,2019Q3,2.1956058587891003,6,False,0.0300687317359703,0.0143676896972158,0.0,-0.0829452415853715,0.0122340236700606,0.0300687314951297,916.0,0.0528799206820624,0.0488862103697302,0.0113644042557187,0.3566060671181654,3.3735026631266107,120.296875,51.304848484848485,15.96015625,1.7921757575757578,3.862769230769231,0.5834303887476368,1.351384343553694,-0.0095765636116264,-0.0096227137732474,57.1,-2.0,28.377887040616923,3.50388669683419,1.078838174273855,103.81,0.5519036500000001,3.0068731735970298,-3.5744124350407827,98.86333333333334,4.593738425025672
malaysia,2019Q4,2.16465321986912,6,False,-0.0196547461041634,-0.0203585631713939,0.5530733499186342,0.2970743508335259,0.0106434357485486,-0.0197234447673181,934.0,0.0012892114721329,0.0456764077346421,0.0092201795391292,0.4921192400427352,2.10000000005984,119.12903225806453,42.60483333333333,13.98578125,1.7908106060606062,3.693064516129032,0.5826683698937191,1.3064566055605142,-0.0190370932702098,-0.0192206318240188,59.75,-2.725,29.258070711689022,3.675306971025255,0.99091659785302,103.46,0.5519036500000001,-1.96547461041634,8.902078514632832,98.85333333333334,4.5936372701743675
malaysia,2020Q1,5.862610215963846,6,False,-0.0732033502354379,-0.1047508892625626,0.8835158428574587,-0.0226168483984676,0.020190833383413,-0.0732122862842966,952.0,-0.0312260329125553,0.090521698927967,0.0172548182019319,0.2031296226873234,2.100000438855366,149.79032258064515,66.46292307692308,31.22451612903226,1.3842953846153847,5.094516129032258,0.3251912626132286,1.628164692396817,-0.0390290290309536,-0.0398110775762607,62.400000000000006,-3.45,30.13825438276113,3.84672724521632,-0.1651527663088292,100.4,0.5519036500000001,-7.320335023543791,-10.48881943573685,99.80333333333334,4.603201582893247
malaysia,2020Q2,3.6809307850438815,6,False,-0.0839355170470109,-0.0860912046208827,0.9626263778942256,0.4789830741132709,0.0177951097557747,-0.0840228668172172,970.0,-0.0580312054990615,0.0697924384797671,0.0164969006790012,0.8262737039479849,2.132538711576722,239.7142857142857,96.13704615384616,34.493650793650794,0.6813153846153845,6.943650793650794,-0.3837299601931426,1.937827687160741,-0.0427428596723647,-0.043683229443741,65.05,-4.175000000000001,31.01843805383323,4.0181475194073855,-1.8945634266886449,99.07,0.5519036500000001,-8.393551704701089,9.981652101070724,103.7,4.641502115235482
malaysia,2020Q3,2.9844279570661483,6,False,-0.0040823078733389,-0.0147488730475348,0.0667075052828777,0.2635497596916104,0.0137478230024333,-0.0040709871988379,988.0,0.0198552098461444,0.0609031742299098,0.0136912111761162,0.7647065726095895,2.1,157.140625,54.66487878787879,25.80890625,0.6453136363636364,5.119375,-0.4380188224433217,1.633032361287729,-0.0054703110456466,-0.0054853279870465,67.7,-4.9,31.89862172490533,4.18956779359845,-1.3957307060755375,100.0,0.5519036500000001,-0.4082307873338899,3.3592659789011727,99.86333333333333,4.603802584580786
malaysia,2020Q4,4.078649699666008,6,False,-0.0104373923796276,-0.0175509744020267,0.1577280301632643,0.2715023484432443,0.014155633640452,-0.0105057034846291,1006.0,0.0146291561152531,0.0608045703607938,0.0132645981318243,0.7019926263431246,2.1,130.69354838709677,41.35792424242425,25.62171875,0.8558590909090908,4.288870967741935,-0.1556495298146309,1.4560235206200691,-0.0070983886826422,-0.0071237021043871,68.075,-5.175000000000001,31.74370273357812,4.111545723750403,-1.3900245298446468,99.41,0.5519036500000001,-1.04373923796276,1.578862495500257,96.63666666666666,4.570958241317902
malaysia,2021Q1,2.995879493079397,6,False,-0.0049360656587967,-0.0152052254672744,0.0707456799452924,0.1707441656294045,0.0140178427676319,-0.0049360655015826,1024.0,0.0231337487936321,0.058297984646151,0.0124650092872993,0.1994551586681938,2.824392385477271,113.77049180327867,40.51753125,23.20245901639344,1.3122015625,3.351803278688525,0.2717063086762927,1.2094984931555568,-0.0553934426229508,-0.0569867795824865,68.45,-5.45,31.58878374225091,4.033523653902355,1.6542597187758412,100.06,0.5519036500000001,-0.49360656587967,3.480635233250052,95.21999999999998,4.556190003766373
malaysia,2021Q2,2.582333355131501,6,False,0.0632349528123296,0.0330830595551944,0.0,-0.7254576769145981,0.0043346255859465,0.0654866365598922,1042.0,0.0943131648114166,0.0400414851454399,0.0111386064783292,-0.999999999984369,2.1,108.84126984126983,45.545,18.0,1.5799553846153849,2.9324615384615385,0.4573966090549877,1.0758421858453444,-0.0931515625,-0.0977799459173772,68.825,-5.725,31.4338647509237,3.955501584054308,3.4424853064651595,98.59,0.5519036500000001,6.32349528123296,-9.984999608898038,95.05,4.554403068934438
malaysia,2021Q3,2.2113190741403903,6,False,-0.0267461296122215,-0.0436235504232484,0.3314247617291312,0.2230374753698036,0.0165038021484363,-0.0265318009037206,1060.0,0.0090666567060302,0.0793587190547134,0.0156312271728999,0.4330011199122309,2.1,119.234375,47.64330303030303,18.28734375,1.3177303030303031,2.8875,0.2759107892161594,1.060391075847912,-0.0546468749999999,-0.0561967440396722,69.2,-6.0,31.27894575959649,3.87747951420626,2.248126561198993,97.77,0.5519036500000001,-2.67461296122215,10.489708833284732,96.19,4.566325402164524
malaysia,2021Q4,2.239998131647433,6,False,0.0064796081796374,-0.0118682313416602,0.0411711564567096,-0.0242062833559735,0.0128779666863243,0.0068955858677696,1078.0,0.041664135958274,0.068163242630794,0.0127800222946932,-0.1617812175221461,2.10000007594568,117.66129032258064,55.14103030303031,19.27515625,1.5288454545454546,2.959354838709677,0.4245128456745233,1.0849712846838797,-0.0642145161290322,-0.0663690126697267,68.275,-5.65,30.487791355513828,3.68897741208557,3.2338308457711573,98.1,0.5519036500000001,0.6479608179637399,2.2516806484202263,97.76666666666667,4.582583687315296
malaysia,2022Q1,2.5061572154429386,6,False,-0.00673774958708,-0.030728141589732,0.0721711567480878,-0.2018215368318967,0.0143384688629323,-0.0058489752637641,1096.0,0.0423542438096086,0.081992334669819,0.0179594294875221,-0.7516668817542712,2.1,128.40322580645162,61.6523125,25.372903225806454,1.945875,3.4130645161290323,0.6657117473738764,1.2276105728015885,-0.0702322580645161,-0.0728204638793443,67.35,-5.3,29.696636951431167,3.50047530996488,2.196908055329528,98.29,0.5519036500000001,-0.6737749587080001,4.883255691179243,98.37,4.588735879524666
malaysia,2022Q2,2.2039953100031866,6,False,-0.0024140226264429,-0.0264865448766519,0.0541285592376377,-0.2845797517768507,0.0155032894392474,-0.0008799416592498,1114.0,0.0605556987034726,0.099213077104447,0.0231389010301753,-0.8600324539810216,2.1000000000001653,129.19354838709677,84.18278461538462,27.3984375,2.9246215384615386,4.2101612903225805,1.0731650837522402,1.4375009582009513,-0.0669145161290322,-0.0692584597477831,66.425,-4.949999999999999,28.905482547348505,3.31197320784419,3.409090909090917,97.63,0.5519036500000001,-0.24140226264429,4.4894016165275135,101.74000000000001,4.622420539394619
malaysia,2022Q3,2.173633597197347,6,False,0.0146157220512985,-0.0135126356359371,0.037009797893452,-0.3401761446269752,0.015277632374274,0.01645545004789,1132.0,0.082157252295666,0.100965512566855,0.0252337340488272,-0.939335736530743,2.1,121.140625,87.86506060606061,24.792727272727276,3.096857575757576,4.81140625,1.1303879121252554,1.57098940105627,-0.0465359374999999,-0.0476535447410977,65.5,-4.6,28.114328143265844,3.1234711057235,4.478827361563531,98.48,0.5519036500000001,1.46157220512985,0.2713880325284638,105.86666666666667,4.662180440704871
malaysia,2022Q4,2.188009184125108,6,False,0.0155573080816341,-0.0018522430226962,0.0276598087044236,-0.1751079753578574,0.0134485580680639,0.0163080069788583,1150.0,0.0593617348877814,0.0765295180554678,0.0154664243728635,-0.5651393901219945,2.1,114.9344262295082,92.34933846153848,25.00265625,3.815849230769231,4.675409836065573,1.3391632430490183,1.5423168243668297,-0.0303196721311476,-0.0307888206992665,66.55,-4.475,28.17805745381856,2.73372133716899,3.775100401606424,98.7,0.5519036500000001,1.55573080816341,0.0349295652005268,107.03666666666668,4.67317145488855
malaysia,2023Q1,2.1945953498931785,6,False,0.0118995655497273,-0.0016806620719058,0.0280939504821491,-0.0814416524014135,0.0126675635656063,0.0126088104157683,1168.0,0.0519586307794717,0.0722619685995031,0.0140854854167349,-0.4400804983493771,2.100000000153904,103.2258064516129,71.14892307692308,20.6840625,3.647701538461538,4.345,1.294097253750336,1.4690257587173554,-0.0020709677419354,-0.0020731151609654,67.6,-4.35,28.24178676437127,2.34397156861448,3.4235668789809104,96.46,0.5519036500000001,1.18995655497273,0.9449491846998764,102.80333333333333,4.632817777916903
malaysia,2023Q2,2.1672869182667647,6,False,0.0088885797804575,0.0014675630339931,0.0,0.0604567148683061,0.0118793150790569,0.0092352378329733,1186.0,0.0388128820589789,0.0620912159549382,0.0117260528194497,0.2266032892706496,2.1,97.55555555555556,65.95286153846153,16.44125,3.594766153846153,4.466349206349206,1.279478941448464,1.4965713425575344,-0.022047619047619,-0.0222943003654668,68.65,-4.225,28.305516074923982,1.95422180005997,2.354788069073788,94.27,0.5519036500000001,0.88885797804575,1.7127299557572373,102.59333333333335,4.630772953367596
malaysia,2023Q3,2.1623858949903787,6,False,0.0125670871340669,0.000258770864213,0.0,0.1064705597408973,0.012258299446605,0.012953488892816,1204.0,0.0418467187151321,0.0650736651461202,0.0129709252173131,0.5058801060195492,2.1,92.63492063492065,49.73278461538462,15.01323076923077,4.14002,3.804126984126984,1.4207006187434286,1.3360865258628378,0.002663492063492,0.0026599512543903,69.7,-4.1,28.36924538547669,1.56447203150546,1.948558067030404,94.57,0.5519036500000001,1.25670871340669,0.788940170496573,103.69,4.6414056785701865
