"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"04.06.2026","10.990,45","11.006,69","11.015,93","10.972,84","236,91M","-0,11%"
"03.06.2026","11.002,04","11.023,83","11.047,53","10.975,96","229,49M","-0,12%"
"02.06.2026","11.015,55","11.022,32","11.050,47","10.991,01","299,61M","0,05%"
"01.06.2026","11.009,52","11.062,11","11.083,52","11.009,52","388,37M","-0,62%"
"31.05.2026","11.077,91","11.077,91","11.077,91","11.077,91","206,87M","0,46%"
"21.05.2026","11.027,54","11.001,51","11.032,07","10.973,13","372,87M","0,38%"
"20.05.2026","10.985,56","10.972,66","11.013,68","10.945,35","249,16M","0,03%"
"19.05.2026","10.982,30","10.956,47","10.988,96","10.944,33","245,88M","0,24%"
"18.05.2026","10.956,10","10.960,91","11.001,02","10.933,53","214,51M","-0,11%"
"17.05.2026","10.967,94","10.994,32","10.996,46","10.946,52","158,93M","-0,25%"
"14.05.2026","10.995,44","11.038,31","11.067,86","10.992,76","275,78M","-0,22%"
"13.05.2026","11.020,07","11.050,71","11.068,29","11.020,07","273,04M","-0,17%"
"12.05.2026","11.039,23","11.166,19","11.174,69","11.039,23","289,36M","-1,07%"
"11.05.2026","11.158,45","11.113,59","11.192,12","11.090,69","319,18M","0,39%"
"10.05.2026","11.115,07","11.060,64","11.144,84","11.029,52","202,19M","0,76%"
"07.05.2026","11.031,32","10.986,99","11.044,80","10.965,60","298,90M","0,75%"
"06.05.2026","10.949,27","11.024,14","11.052,87","10.949,27","320,96M","-0,52%"
"05.05.2026","11.006,97","11.077,54","11.081,65","10.973,65","285,24M","-0,75%"
"04.05.2026","11.090,65","11.187,69","11.190,78","11.076,34","301,36M","-0,91%"
"03.05.2026","11.192,84","11.198,14","11.224,11","11.159,10","250,81M","0,05%"
"30.04.2026","11.187,66","11.238,99","11.249,30","11.187,66","465,68M","-0,45%"
"29.04.2026","11.238,07","11.197,35","11.241,48","11.179,84","357,32M","0,52%"
"28.04.2026","11.179,95","11.199,13","11.223,14","11.177,66","328,69M","0,10%"
"27.04.2026","11.168,51","11.136,50","11.200,61","11.100,87","374,52M","0,42%"
"26.04.2026","11.121,56","11.116,77","11.146,65","11.072,77","216,69M","0,11%"
"23.04.2026","11.109,59","11.243,92","11.250,12","11.102,31","331,37M","-1,20%"
"22.04.2026","11.244,99","11.348,93","11.354,86","11.243,13","280,79M","-0,88%"
"21.04.2026","11.344,96","11.395,19","11.466,64","11.331,87","275,68M","-0,19%"
"20.04.2026","11.366,79","11.466,50","11.476,16","11.366,79","258,03M","-0,85%"
"19.04.2026","11.464,54","11.547,17","11.566,21","11.450,16","252,70M","-0,78%"
"16.04.2026","11.554,16","11.585,05","11.585,05","11.519,06","330,42M","-0,30%"
"15.04.2026","11.589,05","11.484,01","11.592,30","11.483,86","374,73M","0,90%"
"14.04.2026","11.486,18","11.427,20","11.489,08","11.414,90","279,37M","0,52%"
"13.04.2026","11.426,77","11.318,41","11.426,77","11.309,60","285,94M","0,99%"
"12.04.2026","11.314,64","11.299,58","11.355,63","11.269,41","224,93M","-0,25%"
"09.04.2026","11.343,17","11.322,21","11.343,17","11.285,00","271,75M","0,04%"
"08.04.2026","11.339,00","11.235,10","11.339,00","11.214,54","407,02M","2,27%"
"07.04.2026","11.087,54","11.250,74","11.251,75","11.086,26","287,57M","-1,55%"
"06.04.2026","11.262,62","11.273,53","11.294,50","11.241,05","253,84M","-0,08%"
"05.04.2026","11.271,96","11.271,33","11.305,44","11.247,08","260,94M","0,03%"
"02.04.2026","11.268,38","11.276,60","11.315,34","11.238,58","301,57M","-0,07%"
"01.04.2026","11.275,90","11.287,61","11.312,77","11.242,19","325,47M","0,23%"
"31.03.2026","11.249,54","11.167,84","11.275,68","11.155,97","366,59M","0,74%"
"30.03.2026","11.167,27","11.097,50","11.184,66","11.095,56","298,20M","0,82%"
"29.03.2026","11.076,40","11.095,64","11.140,43","11.067,76","199,52M","-0,13%"
"26.03.2026","11.090,33","11.083,18","11.112,63","11.036,99","263,42M","0,09%"
"25.03.2026","11.079,93","10.953,18","11.087,26","10.939,53","262,42M","1,19%"
"24.03.2026","10.949,38","10.954,43","10.982,86","10.880,50","337,04M","0,03%"
"16.03.2026","10.946,26","10.900,48","10.946,26","10.849,79","255,17M","0,55%"
"15.03.2026","10.886,63","10.884,17","10.900,75","10.779,03","153,17M","-0,06%"
"12.03.2026","10.893,27","10.946,16","10.986,41","10.877,76","236,21M","-0,45%"
"11.03.2026","10.942,00","10.944,27","11.035,95","10.913,25","224,78M","0,11%"
"10.03.2026","10.930,05","10.783,73","10.947,06","10.779,55","243,37M","0,92%"
"09.03.2026","10.830,73","11.037,93","11.043,34","10.828,31","343,87M","-1,60%"
"08.03.2026","11.007,19","10.887,65","11.021,99","10.885,55","282,94M","2,14%"
"05.03.2026","10.776,32","10.747,39","10.846,98","10.737,28","252,66M","0,78%"
"04.03.2026","10.692,69","10.586,51","10.782,40","10.579,10","321,34M","1,20%"
"03.03.2026","10.565,74","10.478,67","10.570,24","10.469,77","250,70M","0,73%"
"02.03.2026","10.488,91","10.489,80","10.586,46","10.366,46","277,44M","0,13%"
"01.03.2026","10.475,55","10.195,24","10.594,70","10.193,83","257,03M","-2,18%"
"26.02.2026","10.709,04","10.824,37","10.830,89","10.703,70","271,21M","-1,28%"
"25.02.2026","10.847,93","10.879,61","10.905,17","10.802,82","167,16M","-0,54%"
"24.02.2026","10.906,44","10.947,60","10.957,15","10.872,91","189,12M","-0,71%"
"23.02.2026","10.984,06","10.965,92","11.035,61","10.878,15","245,21M","0,34%"
"19.02.2026","10.947,25","11.146,96","11.147,04","10.929,79","254,83M","-1,87%"
"18.02.2026","11.155,45","11.050,75","11.155,45","11.018,90","209,30M","0,52%"
"17.02.2026","11.098,06","11.165,61","11.168,05","11.042,84","226,03M","-0,77%"
"16.02.2026","11.183,85","11.229,74","11.230,18","11.161,89","235,32M","-0,40%"
"15.02.2026","11.228,64","11.248,39","11.264,72","11.221,41","216,53M","-0,21%"
"12.02.2026","11.251,81","11.155,74","11.251,81","11.142,57","341,63M","0,75%"
"11.02.2026","11.167,54","11.201,95","11.218,92","11.130,45","356,35M","-0,41%"
"10.02.2026","11.213,97","11.190,54","11.213,97","11.150,77","303,64M","0,17%"
"09.02.2026","11.195,45","11.219,91","11.246,04","11.130,78","239,53M","-0,19%"
"08.02.2026","11.216,93","11.289,41","11.320,13","11.188,44","150,45M","0,25%"
"05.02.2026","11.188,73","11.320,52","11.322,09","11.164,35","239,04M","-1,34%"
"04.02.2026","11.341,27","11.330,43","11.381,82","11.306,60","219,42M","0,11%"
"03.02.2026","11.328,52","11.339,49","11.372,84","11.300,68","220,36M","0,07%"
"02.02.2026","11.321,09","11.066,75","11.321,09","11.022,14","240,24M","1,38%"
"01.02.2026","11.167,48","11.344,98","11.371,50","11.089,27","208,09M","-1,89%"
"29.01.2026","11.382,08","11.470,22","11.484,52","11.382,08","299,95M","-0,66%"
"28.01.2026","11.458,11","11.415,39","11.463,23","11.395,69","280,00M","0,67%"
"27.01.2026","11.381,83","11.292,15","11.394,52","11.288,25","326,97M","0,99%"
"26.01.2026","11.270,62","11.276,20","11.277,61","11.191,22","252,13M","0,02%"
"25.01.2026","11.268,48","11.139,09","11.285,13","11.139,01","214,07M","1,21%"
"22.01.2026","11.133,58","10.966,38","11.133,58","10.963,62","269,01M","1,69%"
"21.01.2026","10.948,28","10.900,01","10.958,18","10.871,23","234,68M","0,33%"
"20.01.2026","10.912,43","10.901,76","10.940,31","10.896,12","194,17M","-0,04%"
"19.01.2026","10.917,04","10.923,99","10.925,58","10.868,18","200,21M","0,04%"
"18.01.2026","10.912,18","10.847,81","10.952,19","10.844,48","180,00M","0,87%"
"15.01.2026","10.818,32","10.937,57","10.938,73","10.791,44","218,44M","-1,16%"
"14.01.2026","10.945,15","10.906,57","11.006,16","10.875,18","373,93M","0,47%"
"13.01.2026","10.893,63","10.763,44","10.893,63","10.718,17","279,67M","1,38%"
"12.01.2026","10.745,45","10.623,10","10.745,45","10.620,54","261,70M","1,28%"
"11.01.2026","10.609,76","10.502,83","10.609,76","10.502,67","189,21M","1,30%"
"08.01.2026","10.473,23","10.451,49","10.488,53","10.368,85","200,62M","0,17%"
"07.01.2026","10.455,14","10.504,18","10.547,00","10.368,95","280,15M","1,60%"
"06.01.2026","10.290,76","10.323,62","10.361,81","10.281,49","191,50M","-0,33%"
"05.01.2026","10.325,20","10.370,18","10.434,30","10.290,36","243,30M","-0,37%"
"04.01.2026","10.364,03","10.537,72","10.539,32","10.348,93","170,99M","-1,75%"
"01.01.2026","10.549,08","10.502,32","10.558,21","10.497,27","94,73M","0,56%"
"31.12.2025","10.490,69","10.393,18","10.501,22","10.391,14","150,49M","1,05%"
"30.12.2025","10.381,51","10.460,30","10.468,34","10.339,14","164,70M","-1,03%"
"29.12.2025","10.489,65","10.423,15","10.489,65","10.384,37","142,16M","0,70%"
"28.12.2025","10.416,65","10.526,99","10.528,27","10.415,99","136,02M","-1,04%"
"25.12.2025","10.526,09","10.534,25","10.553,19","10.514,98","80,46M","-0,14%"
"24.12.2025","10.540,72","10.601,08","10.602,75","10.521,68","123,50M","-0,52%"
"23.12.2025","10.595,85","10.543,70","10.596,38","10.528,20","161,96M","0,41%"
"22.12.2025","10.552,26","10.492,14","10.552,26","10.449,01","184,60M","0,65%"
"21.12.2025","10.484,59","10.488,63","10.562,14","10.472,88","127,42M","0,33%"
"18.12.2025","10.450,27","10.425,98","10.461,73","10.382,99","211,23M","0,35%"
"17.12.2025","10.414,06","10.431,93","10.444,90","10.376,54","149,42M","-0,37%"
"16.12.2025","10.452,91","10.600,67","10.609,02","10.449,62","155,39M","-1,30%"
"15.12.2025","10.590,17","10.573,38","10.594,94","10.504,53","151,15M","0,01%"
"14.12.2025","10.588,83","10.696,75","10.697,54","10.582,19","141,77M","-1,19%"
"11.12.2025","10.715,98","10.753,61","10.755,12","10.688,74","159,96M","-0,09%"
"10.12.2025","10.726,16","10.710,18","10.742,86","10.700,12","150,57M","0,25%"
"09.12.2025","10.699,79","10.613,24","10.699,79","10.610,04","174,20M","0,70%"
"08.12.2025","10.625,50","10.633,37","10.640,97","10.574,86","161,43M","-0,05%"
"07.12.2025","10.631,25","10.640,01","10.666,53","10.612,20","127,94M","0,05%"
"04.12.2025","10.626,15","10.584,24","10.700,13","10.583,26","207,21M","0,49%"
"03.12.2025","10.574,79","10.522,19","10.574,79","10.499,41","170,42M","0,37%"
"02.12.2025","10.536,28","10.543,41","10.575,18","10.500,53","179,22M","-0,06%"
"01.12.2025","10.543,00","10.594,71","10.600,32","10.499,19","162,67M","-0,45%"
"30.11.2025","10.590,88","10.651,19","10.687,46","10.588,18","129,11M","-0,47%"
"27.11.2025","10.640,65","10.655,03","10.688,33","10.612,08","138,06M","0,05%"
"26.11.2025","10.635,38","10.668,00","10.696,20","10.576,48","276,28M","-0,48%"
"25.11.2025","10.686,62","10.842,98","10.877,98","10.686,62","183,62M","-1,52%"
"24.11.2025","10.851,76","10.999,38","11.001,51","10.851,76","236,21M","-1,44%"
"23.11.2025","11.010,81","11.014,52","11.057,83","11.000,18","97,13M","0,00%"
"20.11.2025","11.010,63","11.006,91","11.030,86","10.977,78","132,23M","0,11%"
"19.11.2025","10.998,67","11.105,01","11.135,64","10.998,06","176,60M","-0,90%"
"18.11.2025","11.098,80","11.009,31","11.105,93","10.979,64","215,97M","0,43%"
"17.11.2025","11.051,13","11.034,68","11.106,06","11.023,79","185,78M","-0,01%"
"16.11.2025","11.052,61","11.160,64","11.160,64","11.043,62","157,04M","-1,12%"
"13.11.2025","11.177,66","11.251,72","11.259,83","11.177,66","165,80M","-0,69%"
"12.11.2025","11.254,88","11.261,86","11.297,84","11.246,72","201,59M","-0,14%"
"11.11.2025","11.270,45","11.248,56","11.270,45","11.225,01","187,57M","0,24%"
"10.11.2025","11.243,80","11.233,73","11.258,50","11.205,40","197,46M","0,00%"
"09.11.2025","11.244,36","11.288,71","11.291,10","11.183,28","158,25M","-0,51%"
"06.11.2025","11.302,35","11.263,20","11.321,17","11.257,08","220,76M","0,41%"
"05.11.2025","11.256,74","11.358,31","11.374,83","11.256,74","261,71M","-1,24%"
"04.11.2025","11.398,29","11.493,15","11.528,63","11.395,26","289,50M","-0,74%"
"03.11.2025","11.483,57","11.535,40","11.548,29","11.441,83","308,61M","-0,46%"
"02.11.2025","11.536,29","11.580,77","11.637,83","11.527,90","259,92M","-1,03%"
"30.10.2025","11.655,85","11.751,43","11.781,68","11.628,06","314,12M","-0,82%"
"29.10.2025","11.752,08","11.677,23","11.752,08","11.674,33","198,38M","0,67%"
"28.10.2025","11.674,06","11.615,38","11.693,11","11.615,38","257,54M","0,47%"
"27.10.2025","11.619,82","11.603,20","11.651,07","11.598,49","265,51M","0,23%"
"26.10.2025","11.593,45","11.620,30","11.643,01","11.590,03","168,74M","-0,16%"
"23.10.2025","11.611,68","11.599,57","11.615,89","11.548,95","226,17M","0,22%"
"22.10.2025","11.585,90","11.542,22","11.618,28","11.492,03","244,61M","0,35%"
"21.10.2025","11.545,80","11.664,92","11.665,77","11.539,43","232,78M","-0,85%"
"20.10.2025","11.644,55","11.702,55","11.715,56","11.625,04","226,56M","-0,39%"
"19.10.2025","11.690,61","11.697,45","11.740,24","11.679,96","190,83M","-0,05%"
"16.10.2025","11.696,58","11.682,90","11.723,80","11.677,83","306,93M","0,12%"
"15.10.2025","11.682,23","11.603,44","11.682,23","11.601,13","345,57M","0,74%"
"14.10.2025","11.596,00","11.593,05","11.630,36","11.592,30","267,95M","0,04%"
"13.10.2025","11.591,69","11.529,84","11.607,45","11.521,37","282,85M","0,85%"
"12.10.2025","11.494,45","11.371,70","11.538,86","11.320,27","233,24M","-0,77%"
"09.10.2025","11.583,31","11.564,07","11.602,69","11.556,74","254,93M","0,21%"
"08.10.2025","11.559,27","11.581,97","11.607,66","11.543,03","619,40M","-0,21%"
"07.10.2025","11.583,23","11.615,73","11.619,84","11.540,97","305,66M","-0,19%"
"06.10.2025","11.605,20","11.534,51","11.645,14","11.533,71","307,74M","0,66%"
"05.10.2025","11.528,59","11.513,90","11.560,66","11.509,99","248,78M","0,29%"
"02.10.2025","11.495,72","11.540,68","11.557,76","11.480,62","322,14M","-0,29%"
"01.10.2025","11.529,36","11.514,19","11.563,03","11.493,26","356,95M","0,23%"
"30.09.2025","11.502,97","11.439,26","11.555,36","11.425,07","394,00M","0,60%"
"29.09.2025","11.434,18","11.230,43","11.438,05","11.213,66","350,81M","1,82%"
"28.09.2025","11.229,54","11.272,00","11.330,74","11.223,87","255,58M","-0,69%"
"25.09.2025","11.308,11","11.659,56","11.661,23","11.184,71","529,13M","-1,04%"
"24.09.2025","11.426,45","11.045,78","11.450,70","11.000,48","598,31M","5,06%"
"22.09.2025","10.876,42","10.802,27","10.879,03","10.777,73","261,25M","0,63%"
"21.09.2025","10.808,68","10.800,13","10.862,05","10.758,92","272,83M","0,26%"
"18.09.2025","10.780,69","10.667,36","10.780,69","10.629,54","607,40M","1,22%"
"17.09.2025","10.650,39","10.533,50","10.650,39","10.524,57","234,28M","1,25%"
"16.09.2025","10.518,73","10.429,59","10.518,73","10.406,69","242,71M","0,88%"
"15.09.2025","10.427,06","10.426,84","10.445,05","10.366,59","240,14M","-0,07%"
"14.09.2025","10.433,98","10.436,93","10.452,17","10.371,16","153,51M","-0,18%"
"11.09.2025","10.453,06","10.502,62","10.517,60","10.430,96","192,58M","-0,43%"
"10.09.2025","10.498,04","10.519,37","10.519,52","10.456,41","232,14M","-0,30%"
"09.09.2025","10.529,17","10.499,99","10.529,17","10.421,08","253,05M","0,31%"
"08.09.2025","10.497,05","10.593,44","10.608,23","10.486,17","260,53M","-0,91%"
"07.09.2025","10.593,97","10.664,75","10.674,53","10.587,01","126,57M","-0,58%"
"04.09.2025","10.655,61","10.620,39","10.663,92","10.616,62","153,19M","0,34%"
"03.09.2025","10.619,10","10.649,54","10.695,74","10.615,82","168,38M","-0,45%"
"02.09.2025","10.667,44","10.669,70","10.676,51","10.611,95","215,94M","-0,03%"
"01.09.2025","10.670,56","10.699,66","10.709,64","10.644,26","208,27M","-0,25%"
"31.08.2025","10.696,89","10.760,09","10.771,41","10.678,98","236,73M","-0,33%"
"28.08.2025","10.732,31","10.807,97","10.823,70","10.732,31","271,05M","-0,70%"
"27.08.2025","10.808,45","10.882,88","10.883,85","10.808,45","197,81M","-0,61%"
"26.08.2025","10.874,74","10.898,52","10.900,40","10.855,47","380,57M","-0,21%"
"25.08.2025","10.898,04","10.901,00","10.921,50","10.887,92","252,38M","-0,06%"
"24.08.2025","10.904,53","10.910,79","10.966,75","10.904,53","227,68M","0,35%"
"21.08.2025","10.866,83","10.868,41","10.889,57","10.860,17","288,87M","-0,10%"
"20.08.2025","10.878,07","10.855,41","10.910,45","10.844,54","196,58M","-0,03%"
"19.08.2025","10.881,71","10.878,35","10.896,89","10.851,25","256,70M","-0,04%"
"18.08.2025","10.885,58","10.897,08","10.902,52","10.847,07","216,53M","-0,11%"
"17.08.2025","10.897,39","10.831,56","10.898,46","10.831,26","190,65M","0,59%"
"14.08.2025","10.833,59","10.765,37","10.833,59","10.752,43","242,98M","0,65%"
"13.08.2025","10.763,45","10.779,44","10.815,21","10.745,82","233,22M","-0,06%"
"12.08.2025","10.769,66","10.783,28","10.804,45","10.747,92","234,47M","-0,20%"
"11.08.2025","10.791,64","10.886,91","10.887,59","10.791,64","266,74M","-0,99%"
"10.08.2025","10.899,11","10.924,68","10.929,29","10.887,72","234,51M","-0,29%"
"07.08.2025","10.930,30","10.932,41","10.938,56","10.911,86","272,46M","-0,15%"
"06.08.2025","10.946,74","10.922,17","10.949,54","10.909,56","357,67M","0,23%"
"05.08.2025","10.921,85","10.837,97","10.921,85","10.816,12","527,09M","0,76%"
"04.08.2025","10.839,45","10.796,48","10.839,45","10.725,34","447,00M","0,06%"
"03.08.2025","10.833,10","10.890,24","10.890,53","10.772,86","272,78M","-0,80%"
"31.07.2025","10.920,27","10.907,30","10.920,27","10.852,32","417,32M","0,05%"
"30.07.2025","10.914,38","10.818,94","10.914,38","10.779,11","677,61M","0,84%"
"29.07.2025","10.823,91","10.894,36","10.898,61","10.791,22","302,33M","-0,56%"
"28.07.2025","10.885,32","10.943,19","10.977,37","10.885,32","546,78M","-0,65%"
"27.07.2025","10.956,22","10.956,37","10.976,56","10.944,22","447,00M","0,10%"
"24.07.2025","10.945,80","10.996,53","11.013,18","10.921,20","535,59M","-0,35%"
"23.07.2025","10.983,93","10.844,31","10.983,93","10.831,35","564,79M","1,30%"
"22.07.2025","10.843,20","10.990,83","10.995,11","10.838,86","515,70M","-1,26%"
"21.07.2025","10.981,17","10.982,48","11.002,57","10.932,33","355,52M","0,15%"
"20.07.2025","10.964,71","11.020,94","11.085,43","10.958,75","324,41M","-0,38%"
"17.07.2025","11.006,98","11.033,02","11.042,01","10.977,62","255,76M","-0,29%"
"16.07.2025","11.038,74","11.090,01","11.130,87","11.030,82","217,45M","-0,51%"
"15.07.2025","11.095,41","11.200,65","11.209,19","11.068,23","273,45M","-1,05%"
"14.07.2025","11.213,59","11.255,01","11.257,42","11.166,87","238,49M","-0,35%"
"13.07.2025","11.252,90","11.279,13","11.310,16","11.229,80","254,67M","-0,21%"
"10.07.2025","11.276,91","11.271,68","11.306,07","11.256,21","290,62M","-0,01%"
"09.07.2025","11.277,73","11.291,56","11.297,93","11.238,45","347,34M","-0,14%"
"08.07.2025","11.294,07","11.334,89","11.351,90","11.275,79","466,70M","-0,45%"
"07.07.2025","11.345,46","11.320,59","11.370,44","11.299,97","415,21M","0,26%"
"06.07.2025","11.315,73","11.239,31","11.322,60","11.211,82","215,38M","0,63%"
"03.07.2025","11.244,45","11.142,68","11.244,45","11.135,62","310,46M","1,03%"
"02.07.2025","11.129,64","11.129,76","11.159,44","11.095,94","330,32M","0,07%"
"01.07.2025","11.121,60","11.188,26","11.198,88","11.104,69","292,54M","-0,38%"
"30.06.2025","11.163,96","11.204,25","11.227,32","11.163,96","300,74M","-0,35%"
"29.06.2025","11.202,64","11.105,54","11.202,64","11.094,65","250,46M","1,21%"
"26.06.2025","11.068,27","10.977,67","11.068,27","10.937,10","311,03M","0,86%"
"25.06.2025","10.973,98","10.999,50","11.011,49","10.914,80","292,44M","0,09%"
"24.06.2025","10.964,28","10.883,79","10.964,28","10.848,09","435,53M","2,37%"
"23.06.2025","10.710,24","10.587,63","10.712,18","10.587,09","229,46M","1,29%"
"22.06.2025","10.574,27","10.604,52","10.730,86","10.572,64","233,62M","-0,34%"
"19.06.2025","10.610,71","10.582,37","10.633,85","10.529,05","265,57M","0,18%"
"18.06.2025","10.591,13","10.675,71","10.678,74","10.572,48","229,93M","-1,15%"
"17.06.2025","10.713,82","10.859,93","10.876,03","10.713,82","250,80M","-1,41%"
"16.06.2025","10.867,04","10.755,90","10.925,78","10.753,83","260,49M","1,26%"
"15.06.2025","10.731,59","10.429,67","10.784,77","10.429,11","292,23M","-1,01%"
"12.06.2025","10.840,94","10.963,42","10.963,87","10.810,04","256,20M","-1,49%"
"11.06.2025","11.005,02","11.090,38","11.165,09","10.972,11","245,52M","0,00%"
"04.06.2025","11.004,53","10.861,08","11.005,48","10.858,48","183,27M","1,59%"
"03.06.2025","10.832,43","10.874,76","10.882,96","10.832,43","169,97M","-0,16%"
"02.06.2025","10.850,09","10.846,12","10.883,26","10.816,80","174,31M","0,23%"
"01.06.2025","10.825,27","11.005,79","11.009,74","10.792,03","151,08M","-1,50%"
"29.05.2025","10.990,41","11.097,28","11.107,76","10.970,78","338,83M","-0,56%"
"28.05.2025","11.052,76","10.943,50","11.082,57","10.936,84","174,26M","1,17%"
"27.05.2025","10.925,18","11.081,99","11.086,65","10.893,06","209,22M","-1,36%"
"26.05.2025","11.075,96","11.035,34","11.075,96","10.946,94","202,02M","0,69%"
"25.05.2025","10.999,78","11.201,26","11.207,76","10.999,78","144,13M","-1,69%"
"22.05.2025","11.188,74","11.270,28","11.273,65","11.179,16","201,94M","-1,02%"
"21.05.2025","11.303,68","11.421,01","11.449,26","11.303,68","182,19M","-1,18%"
"20.05.2025","11.438,18","11.397,58","11.457,64","11.371,53","196,39M","0,29%"
"19.05.2025","11.405,28","11.433,95","11.445,91","11.370,73","240,13M","-0,29%"
"18.05.2025","11.438,94","11.492,40","11.516,39","11.430,76","158,12M","-0,40%"
"15.05.2025","11.485,05","11.527,22","11.545,52","11.458,38","234,71M","-0,41%"
"14.05.2025","11.532,00","11.529,17","11.551,32","11.486,76","272,06M","0,00%"
"13.05.2025","11.532,27","11.528,37","11.532,27","11.477,71","235,72M","0,38%"
"12.05.2025","11.488,60","11.388,06","11.519,46","11.388,06","315,24M","1,25%"
"11.05.2025","11.346,59","11.401,81","11.426,74","11.334,40","159,36M","-0,15%"
"08.05.2025","11.364,11","11.437,00","11.454,94","11.334,48","199,82M","-0,30%"
"07.05.2025","11.398,74","11.430,17","11.459,78","11.389,05","211,69M","-0,31%"
"06.05.2025","11.434,08","11.429,35","11.480,78","11.396,20","221,64M","0,10%"
"05.05.2025","11.422,95","11.392,23","11.454,02","11.313,80","263,47M","0,10%"
"04.05.2025","11.411,50","11.546,32","11.564,68","11.411,50","193,18M","-1,14%"
"01.05.2025","11.543,67","11.664,17","11.668,19","11.504,18","242,92M","-1,10%"
"30.04.2025","11.671,58","11.749,35","11.765,96","11.653,28","298,35M","-0,64%"
"29.04.2025","11.746,20","11.792,48","11.809,40","11.745,84","333,76M","-0,33%"
"28.04.2025","11.784,63","11.769,96","11.796,17","11.738,30","382,68M","0,24%"
"27.04.2025","11.756,21","11.790,35","11.800,71","11.748,10","297,94M","-0,07%"
"24.04.2025","11.764,39","11.694,05","11.774,72","11.684,14","398,03M","0,71%"
"23.04.2025","11.681,11","11.667,62","11.714,41","11.656,56","294,55M","0,82%"
"22.04.2025","11.586,40","11.554,50","11.606,53","11.523,83","230,20M","0,33%"
"21.04.2025","11.548,66","11.633,71","11.642,16","11.543,17","167,91M","-0,67%"
"20.04.2025","11.626,60","11.574,75","11.636,32","11.574,20","187,03M","0,64%"
"17.04.2025","11.552,98","11.595,23","11.609,96","11.543,28","290,05M","-0,70%"
"16.04.2025","11.634,42","11.606,90","11.637,21","11.559,49","342,02M","0,15%"
"15.04.2025","11.616,81","11.618,78","11.641,59","11.595,01","340,59M","0,17%"
"14.04.2025","11.597,35","11.605,77","11.608,87","11.559,22","399,25M","0,04%"
"13.04.2025","11.592,52","11.565,59","11.616,98","11.558,99","276,82M","0,78%"
"10.04.2025","11.502,54","11.603,81","11.605,09","11.415,39","429,47M","3,66%"
"09.04.2025","11.096,65","11.272,86","11.367,01","11.066,73","353,15M","-1,82%"
"08.04.2025","11.302,76","11.393,87","11.533,11","11.302,76","495,72M","0,97%"
"07.04.2025","11.194,02","10.847,73","11.225,20","10.657,20","587,92M","1,05%"
"06.04.2025","11.077,19","11.277,81","11.348,99","11.077,19","450,17M","-6,78%"
"03.04.2025","11.882,65","11.866,36","12.007,26","11.836,96","280,47M","-1,18%"
"27.03.2025","12.025,05","11.972,79","12.075,11","11.970,15","251,28M","0,46%"
"26.03.2025","11.970,19","11.727,88","11.970,19","11.727,88","290,19M","2,26%"
"25.03.2025","11.706,21","11.790,27","11.798,88","11.706,21","264,23M","-0,61%"
"24.03.2025","11.778,08","11.711,67","11.778,08","11.669,54","174,58M","0,71%"
"23.03.2025","11.694,77","11.753,94","11.782,83","11.694,74","142,48M","-0,56%"
"20.03.2025","11.760,32","11.719,11","11.763,81","11.681,86","229,08M","0,43%"
