DATES,CPI
31/01/1995,66.55226
28/02/1995,66.90009
31/03/1995,66.84212
30/04/1995,66.95806999999999
31/05/1995,66.84212
30/06/1995,66.72618
31/07/1995,66.78415
31/08/1995,66.66821
30/09/1995,66.72618
31/10/1995,67.01604
30/11/1995,66.84212
31/12/1995,66.84212
31/01/1996,67.01604
29/02/1996,67.42184
31/03/1996,67.53779
30/04/1996,67.71171
31/05/1996,67.65374
30/06/1996,67.71171
31/07/1996,67.65374
31/08/1996,67.82765
30/09/1996,67.88563
31/10/1996,67.76968000000001
30/11/1996,67.65374
31/12/1996,67.65374
31/01/1997,67.59576
28/02/1997,67.76968000000001
31/03/1997,67.71171
30/04/1997,67.9436
31/05/1997,67.71171
30/06/1997,67.82765
31/07/1997,67.53779
31/08/1997,67.82765
30/09/1997,67.82765
31/10/1997,67.3059
30/11/1997,67.53779
31/12/1997,67.36388000000001
31/01/1998,67.76968000000001
28/02/1998,67.76968000000001
31/03/1998,67.36388000000001
30/04/1998,67.9436
31/05/1998,67.65374
30/06/1998,67.65374
31/07/1998,67.42184
31/08/1998,66.95806999999999
30/09/1998,67.3059
31/10/1998,67.3059
30/11/1998,67.07401
31/12/1998,66.72618
31/01/1999,66.6461
28/02/1999,66.51307
31/03/1999,66.44655999999999
30/04/1999,66.38004000000001
31/05/1999,66.71261
30/06/1999,66.57958
31/07/1999,66.57958
31/08/1999,66.44655999999999
30/09/1999,66.38004000000001
31/10/1999,66.51307
30/11/1999,66.38004000000001
31/12/1999,66.57958
31/01/2000,66.6461
29/02/2000,66.1805
31/03/2000,65.91445
30/04/2000,65.84794000000001
31/05/2000,65.71491
30/06/2000,65.78143
31/07/2000,65.58189
31/08/2000,65.6484
30/09/2000,65.58189
31/10/2000,65.51536999999999
30/11/2000,65.38235
31/12/2000,65.38235
31/01/2001,65.31583
28/02/2001,65.18281
31/03/2001,65.18281
30/04/2001,65.18281
31/05/2001,65.04978
30/06/2001,65.04978
31/07/2001,64.91676
31/08/2001,64.85024
30/09/2001,64.85024
31/10/2001,64.91676
30/11/2001,64.85024
31/12/2001,64.98326999999999
31/01/2002,65.11629
28/02/2002,65.18281
31/03/2002,65.11629
30/04/2002,65.04978
31/05/2002,65.04978
30/06/2002,64.91676
31/07/2002,65.11629
31/08/2002,65.24932
30/09/2002,65.31583
31/10/2002,65.31583
30/11/2002,65.38235
31/12/2002,65.44886
31/01/2003,65.44886
28/02/2003,65.38235
31/03/2003,65.38235
30/04/2003,65.31583
31/05/2003,65.38235
30/06/2003,65.44886
31/07/2003,65.84794000000001
31/08/2003,65.71491
30/09/2003,65.84794000000001
31/10/2003,65.71491
30/11/2003,65.71491
31/12/2003,65.84794000000001
31/01/2004,66.04748000000001
29/02/2004,66.11399
31/03/2004,65.98096
30/04/2004,65.71491
31/05/2004,65.6484
30/06/2004,65.58189
31/07/2004,65.98096
31/08/2004,65.98096
30/09/2004,65.84794000000001
31/10/2004,65.98096
30/11/2004,66.11399
31/12/2004,66.11399
31/01/2005,66.04748000000001
28/02/2005,65.98096
31/03/2005,65.98096
30/04/2005,65.84794000000001
31/05/2005,65.84794000000001
30/06/2005,65.98096
31/07/2005,66.1805
31/08/2005,66.24701999999999
30/09/2005,66.38004000000001
31/10/2005,66.6461
30/11/2005,66.84563
31/12/2005,66.91215
31/01/2006,67.04517
28/02/2006,67.04517
31/03/2006,67.37774
30/04/2006,67.44425
31/05/2006,67.31123000000001
30/06/2006,67.37774
31/07/2006,67.64379
31/08/2006,67.31123000000001
30/09/2006,67.97636
31/10/2006,68.37543000000001
30/11/2006,68.708
31/12/2006,68.84103
31/01/2007,69.43964
28/02/2007,69.04057
31/03/2007,69.30662
30/04/2007,69.37313
31/05/2007,69.30662
30/06/2007,69.43964
31/07/2007,70.2378
31/08/2007,70.70339
30/09/2007,71.30866
31/10/2007,72.03365
30/11/2007,72.83181
31/12/2007,73.2974
31/01/2008,74.2951
29/02/2008,75.02674
31/03/2008,75.95793
30/04/2008,76.62306
31/05/2008,76.49004000000001
30/06/2008,76.8226
31/07/2008,78.01984
31/08/2008,78.41891
30/09/2008,78.68496999999999
31/10/2008,79.8822
30/11/2008,79.74918000000001
31/12/2008,79.8822
31/01/2009,80.14825
28/02/2009,80.21477
31/03/2009,80.48082
30/04/2009,80.61385
31/05/2009,80.68036
30/06/2009,80.81339
31/07/2009,81.27898
31/08/2009,81.61154
30/09/2009,82.14365
31/10/2009,82.67575
30/11/2009,82.9418
31/12/2009,83.27436999999999
31/01/2010,83.47391
28/02/2010,83.87299
31/03/2010,84.27206
30/04/2010,84.53811999999999
31/05/2010,85.00371
30/06/2010,85.26975999999999
31/07/2010,86.13443000000001
31/08/2010,86.48029
30/09/2010,86.9991
31/10/2010,87.46469
30/11/2010,87.73074
31/12/2010,87.79726
31/01/2011,89.48491999999999
28/02/2011,89.77483000000001
31/03/2011,89.96811
30/04/2011,90.25801
31/05/2011,90.35465
30/06/2011,90.64456
31/07/2011,90.83783000000001
31/08/2011,91.03111
30/09/2011,91.41765
31/10/2011,91.61092
30/11/2011,91.80419
31/12/2011,91.80419
31/01/2012,91.80419
29/02/2012,91.99746
31/03/2012,92.28737
30/04/2012,92.48064000000001
31/05/2012,92.67390999999999
30/06/2012,93.1571
31/07/2012,93.35036
31/08/2012,93.64027
30/09/2012,94.12345
31/10/2012,94.70326999999999
30/11/2012,94.89654
31/12/2012,95.08981
31/01/2013,96.15281
28/02/2013,96.22973
31/03/2013,96.2105
30/04/2013,96.2105
31/05/2013,96.20089
30/06/2013,96.25858000000001
31/07/2013,96.7778
31/08/2013,96.72973
30/09/2013,96.82588
