date,country,GaR,prob_neg,ES,ER,mean,std,iqr_05_95,skew,kurt,GaR_st,mean_st,std_st,scale_st,alpha_st,nu_st,skew_st,sse_st,n_train
01/12/2006,PHILIPPINES,0.0388030928849562,0.0,0.03721746197847475,0.07158801359170973,0.054370245992041655,0.00748767319965412,0.032500736825567506,0.023913066862396755,1.4608541003393265,0.03880309293486539,0.054702715196568004,0.01611717895703342,0.00650823705104185,0.18072560775852803,2.38600057872984,0.1778445862508287,1.9828573157000605e-20,154
01/03/2007,BRAZIL,,,,,,,,,,,,,,,,,,163
01/03/2007,CHILE,,,,,,,,,,,,,,,,,,163
01/03/2007,COLOMBIA,,,,,,,,,,,,,,,,,,163
01/03/2007,MEXICO,0.0018921265117781139,0.0,9.979359843771338e-05,0.04505988300343942,0.021052203084322825,0.00943919678326649,0.03600966335768413,0.14026102990390427,1.4779848000578801,0.001891975777011974,0.021187536102513095,0.011899640801531549,0.009638577604136823,-0.7201476764906718,4.349320617534726,-0.58438364573174,4.606230869527618e-14,163
01/03/2007,PERU,,,,,,,,,,,,,,,,,,163
01/03/2007,BULGARIA,,,,,,,,,,,,,,,,,,163
01/03/2007,HUNGARY,-0.0007951945293513674,0.08596396608756142,-0.0029599787921960542,0.0503745696094216,0.020407503994520772,0.011671338827661679,0.03652173918572561,0.10571543147458888,1.5773555715867964,0.0013050077554469636,0.019701534222110854,0.01118361589618208,0.011181942788281468,-0.016396709031750657,4253.2937309224035,-0.01639450533153454,2.0242520522021773e-05,163
01/03/2007,INDIA,0.07132233728230525,0.0,0.06958982511039404,0.11499311092200915,0.08862932388031108,0.008618549923323993,0.04358921251013431,0.6032768092429127,0.9173413923344151,0.07151931526946596,0.090814974702578,0.041884145338274975,0.009337385647125662,0.9553189313955063,2.1,0.6907683310505258,1.2450694403073786e-06,163
01/03/2007,INDONESIA,0.04779559881873391,0.0,0.04464984172234982,0.08185520515422921,0.06309458546898826,0.0068014842479959745,0.03297026114654725,-0.1636075923442041,1.1979630927218303,0.0478917693628415,0.06347503043438266,0.029369787249815572,0.00645695739181108,0.4504117828732356,2.1,0.41067688261345114,2.625586216781135e-07,163
01/03/2007,POLAND,0.03957737953858496,0.0,0.03787308907798688,0.07464297785072331,0.05671086711164394,0.007072276973148227,0.034511333425907224,0.16780036855407926,1.4202950003432913,0.039683561334713055,0.056748718793092366,0.029648849795130376,0.006470469751106099,0.044474951871084085,2.1,0.04443103081590712,2.99225674785323e-07,163
01/03/2007,SOUTHKOREA,0.030646381759578938,0.0,0.030604714083159585,0.07821354963394307,0.052704767284239104,0.010861424824656208,0.039496115122651845,0.4152413937765006,1.6380127373181086,0.03064638173662942,0.0534018087932552,0.012731605452702284,0.014171962365317061,-1.9944561316611,6.221567569199191,-0.8939296783732884,4.049199878221777e-19,163
01/03/2007,TURKEY,,,,,,,,,,,,,,,,,,163
01/03/2007,CHINA,0.11386464300994698,0.0,0.11260248112901843,0.14961366456240377,0.13035178938738953,0.006120408339432088,0.0333824279668076,0.2604355525757693,1.3801151655539676,0.11409265124096386,0.13021629416248787,0.02863759766475417,0.006258665932722557,0.18853144405289102,2.1000000000000374,0.18526760766587558,1.424004911667502e-06,163
01/03/2007,SOUTHAFRICA,0.042689026601587715,0.0,0.04060416377942849,0.07699929749445941,0.05859093454351,0.0062579175381018235,0.031759421107104155,0.07719239126180272,1.3610809041296204,0.04283256594362033,0.05832611975624327,0.027306417783237336,0.005964064084503458,0.14397948464246949,2.1,0.1425099394505489,5.403736833286653e-07,163
01/03/2007,PHILIPPINES,0.037143734269169205,0.0,0.03274757361405535,0.0739145704956834,0.05210260222211102,0.007415928172794766,0.030991834458416585,-0.41827246744236773,1.134099876896638,0.03714373436463031,0.051950753888573314,0.01251474561865281,0.006704014774293105,0.3595276065723716,2.7590559812473456,0.3383259047252943,6.41210807888644e-20,163
01/06/2007,BRAZIL,,,,,,,,,,,,,,,,,,172
01/06/2007,CHILE,,,,,,,,,,,,,,,,,,172
01/06/2007,COLOMBIA,,,,,,,,,,,,,,,,,,172
01/06/2007,MEXICO,0.001963170707873045,0.03600753241801716,-0.0015443784366411216,0.045095287423970704,0.02009698705047326,0.009253980722512479,0.036550549025838125,0.3756892532164491,1.450281305872646,0.0019631709320249336,0.020792211156502316,0.012602476554405865,0.008510157495186356,-0.2715861356476076,3.5793470535814746,-0.26209225125903435,1.5279009104470296e-19,172
01/06/2007,PERU,,,,,,,,,,,,,,,,,,172
01/06/2007,BULGARIA,,,,,,,,,,,,,,,,,,172
01/06/2007,HUNGARY,-0.017749979878116967,0.2117774069014577,-0.017964596112697056,0.04059611778848171,0.007273227821879822,0.011187693000662979,0.043153661377808114,0.5475719217144401,1.586290269226468,-0.018031895812983575,0.007209657154124506,0.04559917636934159,0.010270547963695215,-1.5247333341760205,2.1000001784536457,-0.8362003892203362,1.4709795504548011e-06,172
01/06/2007,INDIA,0.0928860861335574,0.0,0.08662137546879052,0.12870783412974016,0.10528440139428542,0.0075751092203928585,0.03511468265479897,-0.30370919587312023,1.3858244069152381,0.09295945161937408,0.10663599277294362,0.0394594233526838,0.008963202204597318,2.6934205915631906,2.1,0.9374722241246065,3.05844691185851e-07,172
01/06/2007,INDONESIA,0.05615561384116523,0.0,0.04961497492500626,0.08534087878524695,0.0684260950637586,0.007511173468315996,0.02887863446691484,-0.28969400708891424,1.256055888886435,0.05615561415157408,0.06831760624783213,0.009946947561109464,0.008916107701717153,1.6231988415819014,4.079287660676272,0.8513987123869892,6.163082261829831e-19,172
01/06/2007,POLAND,0.03589012564456032,0.0,0.030565896348124205,0.07312931849094731,0.05152692358231423,0.00858469408340334,0.033361814376137805,0.29221082016099337,1.3588185892048525,0.035890125292409564,0.052025415431109036,0.011213903742250078,0.008004440474532306,0.30988186337434165,3.90201288298731,0.2959958199980615,1.583699757470394e-19,172
01/06/2007,SOUTHKOREA,0.035979041398195036,0.0,0.03322370604226499,0.08343054544366285,0.055848972045869846,0.009726669313632166,0.03894654722640398,0.5344589203489962,1.4875332414337623,0.03597904080238623,0.056730115452367155,0.01393386970093318,0.00932353175679489,-0.5608151427655168,3.3318473619268993,-0.48914451256511093,6.356989543050211e-19,172
01/06/2007,TURKEY,,,,,,,,,,,,,,,,,,172
01/06/2007,CHINA,0.1257883461006324,0.0,0.11871018776647257,0.151004378882914,0.13572573386910902,0.005896296136553345,0.025030361602241202,-0.5884097561701745,1.6356592801792977,0.12576273977823252,0.13629018687253125,0.026365703497749,0.00594246229682981,1.5783052755500755,2.1,0.8447206800806487,2.4454646695539026e-08,172
01/06/2007,SOUTHAFRICA,0.0400874744833891,0.0,0.03365917998994242,0.07274327363789809,0.053773793713152274,0.008158263219746172,0.03130037684253021,0.08942314479024842,1.2503162246730637,0.040087474872568696,0.05396576092081167,0.010541425406058824,0.009004233660385533,1.1186216121747377,4.190828383931208,0.7455300269095902,4.204847585308516e-19,172
01/06/2007,PHILIPPINES,0.040635412377018044,0.0,0.036565073056594316,0.07089602168460582,0.05430619250232993,0.0085585607825718,0.029046665875651877,-0.5088083580673849,1.1333144765560954,0.04063541237907126,0.05357072765943289,0.008940220543983269,0.012298270234917278,2.1352886493795817,26.429602712909446,0.905608269633029,5.868881910564369e-21,172
01/09/2007,BRAZIL,0.03728630607324122,0.0,0.03669953730558758,0.07478589497740935,0.05573123676951009,0.00840335470172324,0.03629173552903083,0.15373442636883733,1.3111430659723833,0.03728630613823815,0.05554642159543294,0.017182001071364705,0.007273460645313477,-0.05239565819581289,2.436252188791264,-0.05232388491056661,1.4774831699707396e-20,183
01/09/2007,CHILE,0.026201592733127173,0.0,0.02588168157290893,0.07344744821482768,0.04647533909619872,0.00899749811436866,0.03920627575241998,0.22917307136482457,1.5779642247659453,0.026201592527717116,0.0463126677851797,0.02020066289021341,0.007830836186597336,-0.21839467544421481,2.349290189889624,-0.21336557694600317,7.639822785576576e-20,183
01/09/2007,COLOMBIA,,,,,,,,,,,,,,,,,,183
01/09/2007,MEXICO,4.4546598534620646e-05,0.04970884972961256,-0.0037805055365141,0.041804634386859406,0.01815538092920358,0.009850128103999382,0.03514657256621832,-0.07322779614153657,1.3221397772598573,4.4546929416535165e-05,0.018088144724640515,0.01094684939359555,0.009866622885188346,-0.43931215650095656,7.571716164984505,-0.40221093922238255,1.2551761412784824e-19,183
01/09/2007,PERU,,,,,,,,,,,,,,,,,,183
01/09/2007,BULGARIA,,,,,,,,,,,,,,,,,,183
01/09/2007,HUNGARY,-0.017740729567994357,0.2875685457936066,-0.01844289220665076,0.04160072716902671,0.004892985868516482,0.010225626382467067,0.04196490307031374,0.20472972006673842,1.7836959550042675,-0.01790693562322376,0.004328834668881945,0.03805115956563057,0.008371955638650177,-0.477714433113642,2.1000000025519787,-0.4310541765081238,6.029955506674977e-07,183
01/09/2007,INDIA,0.05014824303793619,0.0,0.04883629517870866,0.10384184801711535,0.0714425040072014,0.01056814041183989,0.04655625923749397,0.27032298213644584,1.6450657302411522,0.05011350833063563,0.07267667223151791,0.041022576723395945,0.008985105926537285,0.3032197150062782,2.1,0.29017340832981764,3.245459729710608e-08,183
01/09/2007,INDONESIA,0.05063412611724824,0.0,0.046446378298096135,0.08252682579495459,0.06673965397134217,0.00911844355429517,0.03184584926004659,-0.18075564599820745,1.035341002356963,0.05058073223229985,0.06650405039298483,0.009823153184095795,0.008784217198065799,0.0005247061398843089,9.98292369590913,0.0005247060676541862,1.1089838308721645e-08,183
01/09/2007,POLAND,0.033662743838195446,0.0,0.032974034783739795,0.07387985237565137,0.05255522299738563,0.008340542175447711,0.03649510871088046,0.19643277368360337,1.4255830448696727,0.0336627438631427,0.0522951664573379,0.01948803901950298,0.007221260316101678,-0.17984718827602125,2.315802614062134,-0.17700731761065688,2.6318980810427188e-20,183
01/09/2007,SOUTHKOREA,0.03327366057324028,0.0,0.03281531323684072,0.08342532646992372,0.05393505050000824,0.008988291454863774,0.040263938131914,0.30940536831482823,1.6465441639778333,0.03327255994875314,0.05383772675595555,0.03209014397706878,0.007701897355822042,-0.20122297669784384,2.1217251533603334,-0.19726883086454997,5.3416657250611896e-11,183
01/09/2007,TURKEY,,,,,,,,,,,,,,,,,,183
01/09/2007,CHINA,0.1172252080170216,0.0,0.11526545856127551,0.15108992010161792,0.13413293428803413,0.008353767700322642,0.033388388183205636,-0.013596065157483312,1.0830590426128708,0.11722520786767059,0.1338077151249573,0.011740038039052703,0.0075042864986025175,0.05833306545521824,3.3781220449458855,0.05823407170378716,2.6156784936728887e-19,183
01/09/2007,SOUTHAFRICA,0.03285410998426505,0.0,0.03192686882513419,0.07038936911232675,0.05118898945941776,0.008368123854073326,0.03581822368852898,0.14294610027060603,1.320737234467532,0.03285411002080892,0.050982856248078245,0.016019687475834894,0.007285803190666108,-0.10077539418054418,2.5196138909339334,-0.1002675378122357,5.039341064976267e-20,183
01/09/2007,PHILIPPINES,0.037879564880632356,0.0,0.03474100755854434,0.0734922283239037,0.05512540362253427,0.009077073972925093,0.033873458341336475,-0.05687428776543879,1.1898224265741715,0.0378795645507728,0.054964696345448885,0.01085885036458444,0.008460496916641105,-0.10323961858129042,5.0451765620698605,-0.10269379241122034,1.0164496320232046e-18,183
01/12/2007,BRAZIL,0.045564118077144077,0.0,0.04415880629823475,0.08022541377238751,0.06282873049100476,0.008691367779764444,0.03402162452330731,-0.14173119505110446,1.2421254100467294,0.04556411818424432,0.06211831513793408,0.011550279607335763,0.008006757454591076,0.24827720405792653,3.7525159127319547,0.24096162769679702,2.256623268570275e-19,194
01/12/2007,CHILE,0.025595627885856696,0.0,0.02506885956011734,0.07216379630466341,0.04603683714318443,0.009584275556188538,0.041323217139427264,0.131339418311868,1.5559905927208162,0.025595627982153663,0.04617834000346574,0.019327900863363917,0.008298765163499968,0.03171811126743091,2.4518978031220016,0.03170216847387448,1.4086527158643334e-20,194
01/12/2007,COLOMBIA,,,,,,,,,,,,,,,,,,194
01/12/2007,MEXICO,-0.0009511892186761101,0.08118506191930226,-0.0024088717378336136,0.038729893911562875,0.017080913268844165,0.011295798696959696,0.03578561281973626,-0.08019657907902572,1.1244365919855004,-0.0012229344400848789,0.01676842890973598,0.010937596383280561,0.01093787970268011,-0.009023058893955486,874929532748.8231,-0.009022691607542599,2.5539750920772365e-07,194
01/12/2007,PERU,,,,,,,,,,,,,,,,,,194
01/12/2007,BULGARIA,,,,,,,,,,,,,,,,,,194
01/12/2007,HUNGARY,-0.023528914094071388,0.530793598785125,-0.023529608915320584,0.03564410559474955,-0.0006937816054103229,0.011453509385180104,0.04656041350735787,0.26726366402329205,1.5537639271041552,-0.02352891388008953,6.285410218003656e-05,0.017022423733766723,0.010228090527527073,-0.11248690958529259,3.1207338364498027,-0.11178192726415674,1.2189974430214698e-19,194
01/12/2007,INDIA,0.10295011860500075,0.0,0.10153984321634588,0.1431908539594967,0.12046975336651786,0.008401337827632166,0.03949580886829157,-0.2229314894990088,1.3206499072598288,0.1030316969269215,0.12088927108063613,0.03740588092185653,0.008312047201564284,0.826973373249094,2.1,0.6372873786508113,1.9916405109657554e-07,194
01/12/2007,INDONESIA,0.039368071467034034,0.0,0.037318419869981204,0.07132100499242325,0.05541236661895242,0.01118958392568954,0.031176388175942753,-0.2308172905689672,0.9388940198469801,0.038684514553849046,0.05467784623005387,0.00972296132711899,0.009723749241816619,0.015962875576407954,3597025605468.804,0.015960842187727604,2.5937968566823614e-06,194
01/12/2007,POLAND,0.05422353311477617,0.0,0.05278161529109622,0.0882361493673282,0.07093301632207812,0.007431068318818485,0.03382578512711055,-0.18673980977553473,1.308909155561208,0.054241933382461166,0.07056356541262052,0.029772426730607867,0.0065231654660841834,0.3177312333377664,2.1,0.30281368064122166,9.32658048661045e-09,194
01/12/2007,SOUTHKOREA,0.03569008303616287,0.0,0.03451111771039222,0.07874904411103344,0.054614437639725906,0.01123306086917583,0.03783218531819888,-0.01609368768028401,1.215190061675052,0.035690083134242656,0.054427825608691464,0.011546435566876758,0.011632520667968157,0.4216248128114468,24.85987231981992,0.38850479344030725,4.394004550181208e-20,194
01/12/2007,TURKEY,,,,,,,,,,,,,,,,,,194
01/12/2007,CHINA,0.11492258468932096,0.0,0.11291927490563074,0.14637510819564173,0.13058721795229808,0.009591815517799649,0.03140349897583625,-0.2854405333631045,0.9925528769500321,0.11423688601771842,0.12994918568553984,0.00955208046864573,0.009552327737423191,-0.00902300355574524,36248614.856387116,-0.009022636276089712,1.8232230302703666e-06,194
01/12/2007,SOUTHAFRICA,0.03231825845458657,0.0,0.03117294840297951,0.06812554929287308,0.05031552380701651,0.008512073068220827,0.03562845521346187,-0.05810703582953116,1.350339293692866,0.03231825836479856,0.04987661815750362,0.014299506300667144,0.0074966266685261955,0.11705239965004478,2.752967061443287,0.11625866385828464,8.415267407632764e-20,194
01/12/2007,PHILIPPINES,0.03512552948081449,0.0,0.03414826820244155,0.06331730259048068,0.05077080795006171,0.013081451256089414,0.02776857998269927,-0.498283617096232,0.6622445974522203,0.03411890512873935,0.04910238500187468,0.009108639899574297,0.009109378585155564,-0.01596287780842004,668209511.937428,-0.01596084441888684,1.68065248883061e-05,194
01/03/2008,BRAZIL,0.042206886498819526,0.0,0.03538383760790433,0.07577624600962307,0.05657324692554795,0.010814860951082047,0.033526553627098984,0.13962944872353114,0.9273530553116902,0.041269800255912224,0.058199738200715924,0.010280675985733605,0.010280821227267622,-0.009023058893240276,234037524822777.84,-0.009022691606827475,2.7956823014657883e-06,205
01/03/2008,CHILE,0.03445255983582179,0.0,0.02945822670361601,0.07464098358731923,0.051822988238515916,0.01098983806861438,0.037261069390242395,0.11621210268337005,1.131357876642526,0.03445255975586843,0.05281525378342066,0.011390129950998648,0.011536793204846208,0.5026027205222021,19.587823252608306,0.44907304240088425,1.986474332433258e-20,205
01/03/2008,COLOMBIA,,,,,,,,,,,,,,,,,,205
01/03/2008,MEXICO,-0.008713394523535107,0.16663571269325111,-0.013317517537060541,0.039669588238140735,0.0116673076562189,0.010443062505212182,0.042148193873076126,0.1058846163107978,1.494350895585606,-0.008713394836284418,0.012494973467947167,0.015134832223648078,0.00933544957228997,-0.05438605690707561,3.2256822230753075,-0.05430580218500377,1.3704376596554432e-18,205
01/03/2008,PERU,,,,,,,,,,,,,,,,,,205
01/03/2008,BULGARIA,,,,,,,,,,,,,,,,,,205
01/03/2008,HUNGARY,-0.005278237959870435,0.1338829477936811,-0.006399273689513634,0.031327950485426116,0.01276957352043045,0.012529990653141266,0.03415293474405863,0.10653425878110531,0.921461621155573,-0.004775313390577428,0.012810163526938303,0.010690425654451325,0.010691292579987003,-0.01596288517322713,188952823.24925503,-0.015960851780879852,7.686985372932623e-06,205
01/03/2008,INDIA,0.055493570720917595,0.0,0.053074794932692904,0.09604834450324967,0.07485901475993306,0.01311326247250716,0.040315119060925914,0.15856109958735187,0.9718659555283445,0.055682278990789154,0.07582912973424094,0.012369125467490735,0.012384214431946344,-0.04019467321780983,374536104176813.0,-0.04016224301521464,1.1880801849456841e-06,205
01/03/2008,INDONESIA,0.04593642995455327,0.0,0.039532911616954096,0.07695837858923198,0.059184204298365864,0.010865234206448688,0.03093677550406261,0.13802395794996095,0.8244188993934445,0.044879065648829986,0.06069110683377967,0.009614020723087934,0.009618896737634474,0.04019467321684694,3039222442804.468,0.04016224301425408,3.6871098286380148e-06,205
01/03/2008,POLAND,0.031934783009567466,0.0,0.02589253776223395,0.07184685885178776,0.04886248703244064,0.010085050097021021,0.03694591276115254,0.11256031496711122,1.1503559159748795,0.03193478340623657,0.04978342405999665,0.011693550783056193,0.009943240355464806,0.4399911302203566,5.837930066181489,0.4027318124207923,1.3307270166157696e-18,205
01/03/2008,SOUTHKOREA,0.026700394717488415,0.0,0.024771982911223518,0.05686992600729931,0.042938216381508215,0.013287846556370218,0.029076179738737228,0.098041020856569,0.6137424390804258,0.026968532238634574,0.042560458253495366,0.009478510105868598,0.009478755802284907,0.009023058874762287,104262806630.27124,0.009022691588351743,2.2406599244447824e-05,205
01/03/2008,TURKEY,,,,,,,,,,,,,,,,,,205
01/03/2008,CHINA,0.09426912726997802,0.0,0.09045926061605358,0.12653962246702427,0.10934645028246694,0.011807039100706615,0.031821180380081665,0.12383443806674758,0.7699199001235771,0.09379455174604509,0.11021076527598156,0.009979617181115365,0.009980408313974629,-0.015966306039023277,538044.411223925,-0.015964271339287073,3.551118804647073e-06,205
01/03/2008,SOUTHAFRICA,0.018743701401419673,0.0,0.013279327662227561,0.06275831612032827,0.03731085639451724,0.010217118603624535,0.03951456535230828,0.1090404898200534,1.3290941604586888,0.018743701184231014,0.03822267720970924,0.013167214460619473,0.009368213431319201,0.13719416914848473,4.012211498031531,0.135920963858262,2.0716518592695143e-19,205
01/03/2008,PHILIPPINES,0.024724931960932804,0.0,0.021418433050425095,0.05764526359951097,0.04034441802920543,0.011978798308962412,0.03253139509644702,0.12389444349659531,0.7879451520656208,0.024378490617577016,3.0116884805969676e+16,,0.010189402915695938,0.009023058894135336,3.371322272368817e+41,0.009022691607722426,3.4902320634278728e-06,205
01/06/2008,BRAZIL,0.045302668070120136,0.0,0.03903569706538978,0.07469239784799707,0.058002382154369606,0.008540058339126553,0.028866734757123133,-0.0865552086966897,1.2117379160638437,0.04530266802357277,0.05783506359901569,0.008921152331652972,0.012707345040582602,2.595201295780921,27.16649846947072,0.9331230807485529,6.889682376651866e-21,216
01/06/2008,CHILE,0.029816792347864104,0.0,0.025938796766958438,0.07013150819791288,0.047599922781388374,0.009819841794991544,0.03605685352375676,0.07805602918081594,1.246632526484905,0.029816792205448688,0.04787271474520673,0.01141309830004849,0.009205395443284536,-0.02016713384519587,5.720794963919884,-0.020163033975104102,2.916274381202464e-19,216
01/06/2008,COLOMBIA,,,,,,,,,,,,,,,,,,216
01/06/2008,MEXICO,-0.0024263299888473908,0.08345200111397383,-0.005132007573885749,0.030779066661626792,0.014030715337805588,0.009563530413203451,0.03196302662517111,0.02730939867733911,1.127107991194445,-0.002426329951980975,0.013847625608512236,0.009740527915344304,0.010765528624165596,-0.7377038791714619,40.80269677844881,-0.5936484071942534,4.9794662476114716e-21,216
01/06/2008,PERU,,,,,,,,,,,,,,,,,,216
01/06/2008,BULGARIA,,,,,,,,,,,,,,,,,,216
01/06/2008,HUNGARY,0.0036643858360283933,0.0,0.0017221408175270706,0.040581560960991254,0.021485038917032157,0.009842793897862162,0.033446013435986424,0.0707332875013524,1.192536286058115,0.004305267313161419,0.021028327807611658,0.010227354398422112,0.009647187165739316,-0.001385370368670884,18.142709119550002,-0.0013853690392360246,1.6396430525849002e-06,216
01/06/2008,INDIA,0.03548254550275658,0.0,0.034381419201540184,0.08166163056432675,0.0577600073120381,0.01161967238118187,0.040871552093346,0.15897988672569202,1.1971009864451403,0.03548254553408898,0.05813044699404569,0.012752945259223745,0.015196894065295868,-1.6771042544006978,9.741978024975223,-0.8589046573508944,1.4641872096256245e-19,216
01/06/2008,INDONESIA,0.04611858095000273,0.0,0.039083739690333644,0.07870620347751506,0.059668084147631736,0.008727382240065942,0.03149804964205675,-0.05115130130149448,1.2537760271002727,0.046118581261927034,0.059878983792188985,0.010014559484703488,0.01111387863406835,1.6833168860645398,6.858175968371452,0.8597357554828566,3.760168842011719e-19,216
01/06/2008,POLAND,0.028448248086108015,0.0,0.023315121218636457,0.06898923898170126,0.04546125104613683,0.009312632972422567,0.03604374969936534,0.0333423179634585,1.2836634898360608,0.02844824892572577,0.04578279385132987,0.012057003685212718,0.008778756962158173,0.3660107276257225,3.990854017265953,0.3437116155778741,1.2307242118162218e-18,216
01/06/2008,SOUTHKOREA,0.024068089001373773,0.0,0.02355783401750318,0.06346420556110399,0.04365689979753478,0.010420727968888602,0.03545566225869261,0.10453582384347303,1.1717570033121234,0.024068088951165727,0.04354528703304748,0.010900659164592715,0.014615085768779295,-1.9235124641991153,24.0648727808854,-0.887259558738402,1.5075242129266773e-20,216
01/06/2008,TURKEY,,,,,,,,,,,,,,,,,,216
01/06/2008,CHINA,0.09300679876654536,0.0,0.08799748414754723,0.13198582955371507,0.10970809265810696,0.009449721452218028,0.035329516120258336,0.04084938616005754,1.248303742812048,0.09300679862175473,0.11002151177049077,0.011366609400552183,0.009167862618361956,0.41839820901084734,4.977979539496501,0.3859760332690103,1.3946890665735221e-19,216
01/06/2008,SOUTHAFRICA,0.024746798004786325,0.0,0.019146150085483114,0.060396125328864896,0.04004499520895485,0.009178521304019392,0.03312965020141947,0.006398330442707795,1.2162831391875786,0.02474679794439446,0.04025974656100388,0.010415823922431353,0.010077756464294173,0.8702144194577073,6.772586865199006,0.6564575391025078,5.56660272920127e-20,216
01/06/2008,PHILIPPINES,0.02885566778173873,0.0,0.02453530596580022,0.06049753932559922,0.04386938143766633,0.009155374311341882,0.03115819507534774,-0.010186569062539334,1.173286424798859,0.028855667704883844,0.04378757353516735,0.009539475280367327,0.010860856840099473,0.9982981059157887,19.246945997179232,0.7065043020732968,3.4021759372235567e-20,216
01/09/2008,BRAZIL,0.046769696390376266,0.0,0.04341988159292404,0.080013830815276,0.059175223581472064,0.010000100279895613,0.030201377997644656,-0.016179633629777257,1.3065763576956375,0.04508359906142052,-112185281202323.83,,0.00929829362239102,-0.009023058893724905,5.61749759019503e+36,-0.009022691607312047,9.427701807728591e-06,227
01/09/2008,CHILE,0.014618633114616236,0.0,0.013474464434442557,0.06145527202141666,0.03454195687646386,0.011032296402322119,0.044142646624654766,0.20140628887009523,1.321157508296419,0.014618633623101805,0.03606208476160169,0.01559886160285615,0.010046301691055488,0.24631326427130462,3.356251859249393,0.23916499279520687,3.349617639517737e-19,227
01/09/2008,COLOMBIA,,,,,,,,,,,,,,,,,,227
01/09/2008,MEXICO,-0.012436059488276606,0.35281591587641664,-0.012888095322071283,0.025019736454502915,0.00401363754603388,0.010959408573986565,0.03711992742047972,0.16860670204625786,1.2246274951771394,-0.012436059485023923,0.005033572004026304,0.011356386409044149,0.014082437502071665,1.332470959495357,26.382407279527122,0.7998136115376638,4.052368012693181e-21,227
01/09/2008,PERU,,,,,,,,,,,,,,,,,,227
01/09/2008,BULGARIA,,,,,,,,,,,,,,,,,,227
01/09/2008,HUNGARY,-0.008368531949905523,0.18443954232869897,-0.008886212903417541,0.03167210702989861,0.009585793610764278,0.010998973412920452,0.038790828738602644,0.20485273595736234,1.243810417552805,-0.00836853171226713,0.010596303739785994,0.012014857333691736,0.011048592253218246,0.41785231161191916,8.74500446967896,0.3855473375151832,3.954693565642298e-19,227
01/09/2008,INDIA,0.025454338937874743,0.0,0.02409036259215329,0.0806633289711101,0.049887922768340934,0.011681172783042777,0.04926589048401109,0.2945974720355571,1.4070623329136382,0.02532253801546698,0.05079242517965562,0.034119570681295924,0.009626528396673608,-0.29938618282873686,2.1708494235382134,-0.28680836341122157,3.5596025114811147e-07,227
01/09/2008,INDONESIA,0.03620349046438477,0.0,0.03507963507503053,0.06749791285905188,0.049225554439883745,0.010262558104747863,0.02864299726855897,0.053320729650034225,1.2502560079126692,0.03511085804740738,0.04980048120489138,0.008930350822377245,0.008933685040840886,-0.03485548490381295,76305.91857341994,-0.03483433112828684,3.983410310521004e-06,227
01/09/2008,POLAND,0.008598321693529582,0.0,0.008413350580750845,0.057273560919557556,0.029577730461997093,0.010649065592389912,0.0452465119733972,0.18362589742158952,1.3686505472117925,0.008335050126937946,0.03094805899225677,0.01944321181751517,0.00927612172758174,0.003994292505830029,2.5893713063606363,0.0039942606429957915,2.7448492215656686e-07,227
01/09/2008,SOUTHKOREA,0.015522032822584068,0.0,0.015266218524599499,0.05099045486919533,0.032580082575872873,0.011066501358331439,0.03417487895554073,0.1575333292878734,1.1788453093785423,0.015571952184125396,0.03282660389925173,0.01048554911436107,0.010486320878489653,-0.015962875574584194,19397608196500.086,-0.01596084218590454,5.352678754490702e-07,227
01/09/2008,TURKEY,,,,,,,,,,,,,,,,,,227
01/09/2008,CHINA,0.07534820853811305,0.0,0.07486888506275186,0.11000711361954887,0.09097991646920711,0.011035383710569656,0.03339470787852075,0.18198330671755616,1.1504175374855707,0.07488213045110975,0.09178844933786585,0.01027798332446217,0.01027824985097236,-0.009023058891696918,2150985978881.228,-0.009022691605284306,8.724658556313047e-07,227
01/09/2008,SOUTHAFRICA,0.008084407889489015,0.0,0.007744478916481923,0.04485083346683608,0.024228457384087104,0.01077570197558785,0.036478662660547084,0.1598126547145564,1.219338394638719,0.00808440785528035,0.02519760130350552,0.011159830229605126,0.014004108349385305,1.386773019627952,27.72099959739852,0.8111116135700382,9.509506872046294e-21,227
01/09/2008,PHILIPPINES,0.027227165465586973,0.0,0.025275346668440536,0.06440303223073503,0.04242014454546614,0.010417763147938137,0.0361542353976395,0.060454387957304345,1.3034813398271001,0.027227165630678556,0.04326950769825211,0.011222527822854477,0.014209286221412668,1.895085076523584,12.617426770975209,0.884420157072267,1.094901723376123e-19,227
01/12/2008,BRAZIL,-0.016454971064131865,0.1084061687571756,-0.022321264710693504,0.04590070154067571,0.017930246643489266,0.009888408606579592,0.053063890305971195,0.5731611693552763,1.6935262556038555,-0.015852936500616744,0.016504525797113298,0.060737650170192684,0.013831095959740946,-3.683140749640795,2.100000000000011,-0.9650620380186655,5.720596731496804e-06,239
01/12/2008,CHILE,-0.007988634498894566,0.17075081375581921,-0.02014487746651065,0.054793850706696165,0.01720575917701366,0.011533777021596626,0.05099962942349958,0.527174955429142,2.096696478587027,-0.008018848510069607,0.018723942952056295,0.04570397537593153,0.010045341461393586,-0.4407053148148319,2.1,-0.40327927566595645,1.8205772926704682e-08,239
