country,quarter,GaR,ES,prob_neg,std,skew
brazil,2012Q1,-0.011088900815355442,-0.017558612882099492,0.11191573246687413,0.011585329168674208,0.07345230621489658
brazil,2012Q2,-0.023783375294445862,-0.030053487761266946,0.22209147994815187,0.013206137137647763,0.06305740449298161
brazil,2012Q3,-0.005337969708431287,-0.012756871226347898,0.07777044384302066,0.011042538906657377,0.03745798692399739
brazil,2012Q4,-0.0037422210028221457,-0.01435482556792783,0.0662670211411272,0.011359731713763135,0.054512821455738686
brazil,2013Q1,0.0030410563192427714,-0.0022021401854092904,0.035499988811478964,0.009560950529005612,0.06278504650696728
brazil,2013Q2,-0.019379817229215675,-0.024154595678306447,0.1058784638543464,0.012675277454332575,-0.1684024355479651
brazil,2013Q3,-0.019672787057503464,-0.024956630455916635,0.12305852852405744,0.01266739249415472,-0.063971619123236
brazil,2013Q4,-0.009081504701607422,-0.013173588416735663,0.09270594260933741,0.011000052706517568,0.0028328625256907945
brazil,2014Q1,-0.0054578743408674815,-0.009847936161912312,0.07770138007556429,0.010655192046272825,-0.06817926770909727
brazil,2014Q2,-0.014646931319016676,-0.016983888606046958,0.4161581960214048,0.011152307039378227,0.24615547028716392
brazil,2014Q3,-0.025642575129287873,-0.03171160126196242,0.519868683819285,0.013254652100223831,0.18242878722622388
brazil,2014Q4,-0.03261353063920765,-0.04052340994797486,0.45507903861794624,0.014556278547804424,0.11184141626432949
brazil,2015Q1,-0.03933366963435985,-0.0419358270751927,0.724017006384527,0.014436568236604172,0.17344291121120495
brazil,2015Q2,-0.03090183557658529,-0.03974330090039594,0.7949726515336283,0.014214436573893685,0.3093135755309923
brazil,2015Q3,-0.08742468450924583,-0.09322955765835954,0.9076186432139951,0.02124894491614261,0.11654331109737104
brazil,2015Q4,-0.055187022973271604,-0.060845964305525205,0.9300259992443206,0.016698416696045385,0.3436160981871497
brazil,2016Q1,-0.053070049996747644,-0.05398132161609515,0.9334226819687904,0.015522927192350945,0.34398826072596533
brazil,2016Q2,-0.03830861374191601,-0.042683748317460225,0.8560936139782601,0.014425423164005679,0.29820033732824963
brazil,2016Q3,-0.022363777925622046,-0.026646341220650464,0.7823433555240361,0.012317266145054963,0.3621700535871924
brazil,2016Q4,-0.023428751092012624,-0.02828467083175641,0.7620218933891411,0.012578800220654636,0.3349367396920962
brazil,2017Q1,-0.008619753012635616,-0.01271801115467252,0.19449626194436295,0.010701479495465764,0.2257184996786962
brazil,2017Q2,-0.005772141661000686,-0.008629916146237905,0.0995693432986785,0.010158827366465771,0.19847581161993835
brazil,2017Q3,0.006920587710223594,0.004069800886347202,0.0,0.008517632050131963,0.22169871939910846
brazil,2017Q4,0.007588979289017715,0.003352458756656553,0.0,0.008757206969254009,0.11347628309622117
brazil,2018Q1,-0.013920765126523564,-0.025225083571107018,0.11636555849070943,0.012801970890633865,0.049455691886317564
brazil,2018Q2,-0.015185817985917387,-0.021590014108845187,0.1406913137972578,0.012123240650501434,0.05738010056711199
brazil,2018Q3,-0.0007021571751367334,-0.004902720591543654,0.05604305171956132,0.009826488926163926,0.10543362080131544
brazil,2018Q4,-0.022292559294326386,-0.03887228246808561,0.16195521538928334,0.014789720391594438,0.04532199907308879
brazil,2019Q1,-0.005636493205697073,-0.011596532185889658,0.09628607493005242,0.010671956364283305,0.18821428252395517
brazil,2019Q2,-0.003596390228831521,-0.011502753446925154,0.07505754093422021,0.010748524256120091,0.17788851686939605
brazil,2019Q3,-0.006747558670103966,-0.015479567189986346,0.098019406144841,0.011309653670119706,0.16050512464514227
brazil,2019Q4,0.0019054852342988635,-0.005172205943479418,0.04326939680456289,0.009914791767268968,0.1684443475607659
brazil,2020Q1,-0.18469204817761253,-0.20285417787488227,0.6877760793838823,0.03706817692129777,-0.2129951101910954
brazil,2020Q2,-0.10436235057077535,-0.1181467751294773,0.9520358691039466,0.024275130545610427,0.3246066810902112
brazil,2020Q3,-0.051587577390946715,-0.06641957996061976,0.8007457855428121,0.01800604871934418,0.2030319239907209
brazil,2020Q4,-0.026165364058171006,-0.03993693525467435,0.44754320614263365,0.014648209050412444,0.1586192176572825
brazil,2021Q1,-0.014154619158902967,-0.024808964520248937,0.1206711237936807,0.012708611747319565,0.0598176681409591
brazil,2021Q2,0.042128535950087795,0.031586403020340686,0.0,0.007102167093852908,-0.7980910782882243
brazil,2021Q3,-0.011708126302606852,-0.02579652683098445,0.08400741644674298,0.0132098697356398,-0.11815196873583446
brazil,2021Q4,-0.016424624996532373,-0.02408824647454502,0.15353614783374056,0.01248635990084357,0.06637314870270788
brazil,2022Q1,-0.031175734358301732,-0.03987902875573398,0.21693289083844197,0.014672483466016982,-0.0029549612569139887
brazil,2022Q2,-0.0413076609633026,-0.056565492576417416,0.15974873047037158,0.017369443401258594,-0.15021996629760323
brazil,2022Q3,-0.03412942464501795,-0.05397942721796296,0.12372187019830022,0.017242264046404613,-0.16460755117197065
brazil,2022Q4,-0.017932144947835568,-0.02995020046205941,0.11556076880790879,0.013551332974088854,-0.030459987439515192
brazil,2023Q1,-0.001120761230495912,-0.011902801000944409,0.05387502746510124,0.01121397514223928,-0.09273985558132387
brazil,2023Q2,0.00543503497958215,-0.0008942165177492148,0.028532078469808982,0.00949523172503027,-0.00018564207938250588
brazil,2023Q3,-0.005890087961316071,-0.015796577077605567,0.07974320499624746,0.011479076244465666,0.08838716266381934
brazil,2023Q4,0.007993620652931119,0.0015433148281308803,0.0,0.00901778553055335,0.18190751714075987
brazil,2024Q1,0.012558278546137211,0.0056532709544951515,0.0,0.008608670938040892,0.06610417129694994
brazil,2024Q2,-0.007084156752464588,-0.015432845279996207,0.07959898275075628,0.011513853489106692,-0.03763329957100139
brazil,2024Q3,-0.003058650765520997,-0.012505445139465575,0.06447857334137941,0.011069595364148867,0.057688603541506504
brazil,2024Q4,-0.0034988052765457314,-0.011614580569561501,0.06224103511350889,0.011172287937549256,-0.18591660376999578
brazil,2025Q1,-0.005817688948104305,-0.01944860137788934,0.06746246176873044,0.012307139811106956,-0.08029434309767221
brazil,2025Q2,0.0006944546338254337,-0.008634639514905597,0.04813900840008166,0.01055503463337088,0.06589691508438453
brazil,2025Q3,-0.0017122778733785968,-0.010862089768525852,0.05953735904020524,0.010767058584142642,0.13001851668226594
brazil,2025Q4,0.0005031358001662406,-0.006764909076331254,0.048269356447587376,0.010167436790142228,0.12753156680486513
brazil,2026Q1,-0.03544826186571408,-0.05554329928976601,0.20053183303297684,0.017197998789200954,-0.015755199948919853
bulgaria,2011Q3,-0.06814546308564545,-0.09408023225348526,0.2571087120268232,0.02267908247882501,-0.11303424901908869
bulgaria,2011Q4,-0.028401906916091256,-0.03989520366874688,0.1973154150637052,0.014761998040215768,0.011356549286877139
bulgaria,2012Q1,-0.010682058915250921,-0.016149919882647988,0.10372138835905186,0.011385799130235385,0.04905775094987028
bulgaria,2012Q2,-0.0253954683038004,-0.03024374999560507,0.21962305396091192,0.013198405135609062,0.04045284409272506
bulgaria,2012Q3,-0.009769384835750232,-0.0164509784835611,0.137547363571721,0.011353769907580129,0.15489876187019597
bulgaria,2012Q4,-0.013794995870701862,-0.022458182817300415,0.17697927191357762,0.012220325489395766,0.14083274689048442
bulgaria,2013Q1,-0.006260362827999959,-0.010603680535856058,0.1899857024100625,0.01040318265879599,0.25914816182833056
bulgaria,2013Q2,-0.018224981875508868,-0.024980033858524233,0.27282056129401877,0.012442984410516488,0.1608833565860796
bulgaria,2013Q3,-0.008165205329357317,-0.016426047886295293,0.13612998525723383,0.011369817588213541,0.19396984141405454
bulgaria,2013Q4,-0.002546475047302779,-0.008324088288978619,0.07469279960094413,0.010221847851600272,0.20799709196594382
bulgaria,2014Q1,-0.005721517533421511,-0.010928560536744694,0.09417140341241007,0.01057261605436434,0.16833173516109473
bulgaria,2014Q2,-0.01723024108985454,-0.0177103879392453,0.16179435165345624,0.011312736993590651,0.024798897901740027
bulgaria,2014Q3,-0.01875011492701515,-0.023737320455317623,0.16049789518904356,0.01236706386404695,0.03489354034314269
bulgaria,2014Q4,-0.01885338309546181,-0.026925066676418235,0.13662608013719638,0.012949539764219382,0.0010004885762877826
bulgaria,2015Q1,-0.003575841826673372,-0.009684037137708365,0.06997480114925894,0.010615068994144229,0.010187631026987932
bulgaria,2015Q2,-0.015348235198543024,-0.022460566302918157,0.10760251054760522,0.012391404461152026,-0.04893751698279561
bulgaria,2015Q3,-0.020150605321868242,-0.03339934158746315,0.11254566508539951,0.014124938763760652,-0.08505243794253707
bulgaria,2015Q4,-0.009304553360169079,-0.017463236425303535,0.08708317789873891,0.011773542510007071,-0.04337012444785844
bulgaria,2016Q1,-0.015746871094844545,-0.017558952089108446,0.1085554801783404,0.011572859634705104,-0.08258907845953038
bulgaria,2016Q2,-0.003644541235074024,-0.009992742952078153,0.06913972353431358,0.010687215888868309,-0.010557405335065701
bulgaria,2016Q3,0.008049083352894601,0.0017303936708140052,0.0,0.009044112640057052,0.11445956106648121
bulgaria,2016Q4,0.007766269055221715,0.0007718501920424698,0.0,0.009219783627452127,0.08701733083046392
bulgaria,2017Q1,0.01228778786798592,0.006258436948008068,0.0,0.008430518231927574,0.1371914920227509
bulgaria,2017Q2,0.016400913911665198,0.010844853542584356,0.0,0.007701447373840541,0.20595411872779484
bulgaria,2017Q3,0.01656385512491606,0.013101826451974614,0.0,0.007425368850598662,0.16875511920141814
bulgaria,2017Q4,0.005231041738864732,0.002141874028924122,0.0,0.008879099275079384,0.09440258884583687
bulgaria,2018Q1,-0.009635606368155598,-0.02027207031140717,0.09138838943632135,0.01216767614436891,0.01719573584551061
bulgaria,2018Q2,0.002390312497375112,-0.0061030305608518395,0.04296415886833933,0.010176259223821925,0.0785207301646356
bulgaria,2018Q3,0.0019824504618124253,-0.0019052579856421031,0.03725180598926836,0.009426844543053621,0.10129313356890517
bulgaria,2018Q4,-0.01934812469482822,-0.03474203645266317,0.12496874922626168,0.014244620484335687,0.015132384609309511
bulgaria,2019Q1,0.007676311144171007,0.002081645058065608,0.0,0.009144236237841271,-0.07762766122290968
bulgaria,2019Q2,-0.0009557973448879875,-0.006867337438165971,0.054896274007860735,0.01029919963027189,-0.04644707900899084
bulgaria,2019Q3,-0.006532022318231346,-0.01304953560615634,0.08079984704779733,0.011101712907740318,-0.018737417144876124
bulgaria,2019Q4,-0.011367571785468204,-0.014014843931973069,0.09639077177824411,0.011098964089691504,-0.04457203454771594
bulgaria,2020Q1,-0.1715853476911033,-0.1896072790536174,0.5985640535721882,0.035261527855056464,-0.20381090287354497
bulgaria,2020Q2,-0.07398325786370255,-0.08740134603354496,0.8079280198959363,0.020829157553004025,0.10235699655157927
bulgaria,2020Q3,-0.051980768594126495,-0.06366792308460459,0.590324985359916,0.017766943143256626,0.06469905958128767
bulgaria,2020Q4,-0.041368199538274156,-0.05124474360883852,0.6432543893675471,0.01597625284191878,0.1338760513879447
bulgaria,2021Q1,-0.010542191579371418,-0.020525539658434958,0.09844370332312298,0.012149190555430714,0.03767233267065633
bulgaria,2021Q2,0.016644818371208923,0.008571798100707184,0.0,0.008626815570519097,-0.28952828907262773
bulgaria,2021Q3,0.0014999702945299384,-0.012581852061335289,0.047337045134103,0.011627724484577183,-0.2572616582833475
bulgaria,2021Q4,0.011349562040369972,0.003097994158685641,0.0,0.009432687713962246,-0.37008486350310843
bulgaria,2022Q1,-0.005315845361841601,-0.01624403470598919,0.06721139356246478,0.011824866915617608,-0.12532345680620827
bulgaria,2022Q2,-0.015604865934006423,-0.034270034115667994,0.09340820536554402,0.014498189251068203,-0.1101919058789531
bulgaria,2022Q3,-0.03385666766305607,-0.05280892283314994,0.1459382057189057,0.01693540537613749,-0.10104195046346838
bulgaria,2022Q4,-0.01823550852815114,-0.028961430035375057,0.11669194970763797,0.013373629235483011,-0.037050202626823785
bulgaria,2023Q1,-0.013995094806549018,-0.022354758922842367,0.11119106836415847,0.012356454063407548,0.008814859637119588
bulgaria,2023Q2,-0.0041843305074688135,-0.008815766140110287,0.08017894680009988,0.01034899310287987,0.09992288622655082
bulgaria,2023Q3,-0.0077621517891135056,-0.01637211542617274,0.09243975523571368,0.011497606456428545,0.08736444318393669
bulgaria,2023Q4,0.007505488771190547,0.0018494692063124455,0.0,0.008939384748670027,0.18518013014992893
bulgaria,2024Q1,0.010966154549430555,0.004447672996571825,0.0,0.008651228276474066,0.17392455284024963
bulgaria,2024Q2,0.0057425177437729555,-0.004550305600488309,0.03605213178225127,0.010053954306309907,0.07276364742876203
bulgaria,2024Q3,0.006049783080342416,-0.003835179961772399,0.03469953035087901,0.009973172137120909,0.044490756591817913
bulgaria,2024Q4,0.007692142753604407,-0.0029142339379871554,0.031869060996809306,0.009892655036077887,0.03469081583157709
bulgaria,2025Q1,-0.006318103557587371,-0.019199457236756777,0.07145296975821247,0.01216046900075893,-0.01657232759930603
bulgaria,2025Q2,0.005033169928008938,-0.003953661324753388,0.03599848548824741,0.009949178318519632,0.04753134413384987
bulgaria,2025Q3,-0.0002442105070474612,-0.007981287929552223,0.05124087604080138,0.010443728401260677,0.025406323187417278
bulgaria,2025Q4,0.013046421767381418,0.004550110005371172,0.0,0.00874568152208163,0.14081746770569614
bulgaria,2026Q1,-0.01843945578159397,-0.03968619997879693,0.11140543276721435,0.01518178283516165,-0.022216747608923657
chile,2007Q2,0.015471277794834277,0.00650686689948882,0.0,0.010348687371153086,0.010289394728673379
chile,2007Q3,7.85750180104447e-05,-0.008188936501259118,0.04976239822034931,0.012279933489377911,-0.028515316850532754
chile,2007Q4,-0.01530046357310964,-0.02597714031279035,0.09586385561357565,0.014776602318599267,-0.07921243860705746
chile,2008Q1,-0.029742780973722304,-0.04056560733434318,0.11433975649118466,0.016873564553158013,-0.1822430383958278
chile,2008Q2,-0.026626076455795147,-0.03663076595578804,0.11649685558175707,0.016222076400063564,-0.12460047801844412
chile,2008Q3,-0.08977071520369559,-0.10658471473935181,0.2480039632276385,0.025849630720200117,-0.17118999673788413
chile,2008Q4,-0.0770541256022037,-0.09886154707596205,0.3728214294002289,0.02472318846521697,-0.04867666219006422
chile,2009Q1,-0.09097102844479327,-0.11668318855065053,0.6527281683874027,0.027027572427772775,0.01993725891920143
chile,2009Q2,-0.04978221911761425,-0.06221860273936311,0.6892118354274936,0.0191439162867679,0.15912680240808924
chile,2009Q3,-0.02750829001986613,-0.04255941552650858,0.3573881278120652,0.01671871910219556,0.16518346064551234
chile,2009Q4,-0.017541976986175756,-0.028674600451159743,0.1504628565017371,0.014867610288650752,0.10794970620264795
chile,2010Q1,-0.00011222040304531208,-0.009441741220107413,0.050681642977517954,0.012243575320795896,0.16870489165489674
chile,2010Q2,-0.01962982845559424,-0.04360086398986845,0.094647068043416,0.01772313790080281,-0.12862989090539276
chile,2010Q3,-0.002403958559311893,-0.015835297634508003,0.05621675135855095,0.013699040262014447,-0.1807844804425772
chile,2010Q4,0.010912645114440952,0.002095162063420673,0.0,0.011107206217818815,-0.16070969751158865
chile,2011Q1,0.019214905590419478,0.009382397132617678,0.0,0.010253517151872078,-0.22653761948519696
chile,2011Q2,0.01692473242001326,0.007721121636444043,0.0,0.01025472487592434,-0.042468022500884405
chile,2011Q3,-0.06921312682035383,-0.09431495095022385,0.20335873962536974,0.02451388408147789,-0.15017744531080945
chile,2011Q4,-0.005291373612726935,-0.018822910831856048,0.06558348105013712,0.013947951892134887,-0.07462723968033108
chile,2012Q1,0.010720443469431625,0.0039742125221999235,0.0,0.010669374434126433,-0.06560927831811296
chile,2012Q2,0.010452561416690698,0.0020460230045938263,0.0,0.011022962259212357,-0.09515181542130115
chile,2012Q3,0.016860797057066505,0.008864995818445933,0.0,0.010091582848800205,-0.07757159016975389
chile,2012Q4,0.008241192202922364,-0.0014094148811462613,0.02865110419704307,0.011453405685072953,-0.030667642986388906
chile,2013Q1,0.019188151235913695,0.013123108426198038,0.0,0.009246826556214857,0.14339487997719316
chile,2013Q2,-0.014733706582510163,-0.019234698054005666,0.10422073097424213,0.013550599972859024,-0.015053917340384571
chile,2013Q3,-0.0040778078117363545,-0.010781330875672596,0.07453851030455737,0.012425794629203476,0.07451531019927565
chile,2013Q4,0.005334218239763065,0.00017003107564326017,0.0,0.01087314070386931,0.14377399951991815
chile,2014Q1,-0.007533972659538535,-0.010367721071874014,0.09170873942559465,0.012208990376640553,0.08049858419013475
chile,2014Q2,0.011300968686949294,0.0069736549628545445,0.0,0.009831070281630307,0.282658572142482
chile,2014Q3,-0.005355756672733707,-0.012320060886662319,0.08882141706386386,0.012510753572323818,0.17428421553839124
chile,2014Q4,-0.015722633858277164,-0.023887800496943425,0.12891033598966317,0.01415906721347903,0.08848657126849932
chile,2015Q1,0.002069839344183203,-0.004531348493246777,0.042161110260918414,0.011535003527534386,0.14306594912820947
chile,2015Q2,-0.0028942701607912145,-0.01237441153317225,0.06633001719957973,0.012657440942511507,0.14285454400081898
chile,2015Q3,-0.016721503939226813,-0.031014467033951908,0.11806656313794693,0.015366179133108403,0.06203232171518859
chile,2015Q4,-0.004808102487122965,-0.013980119290058981,0.07843662783314898,0.01284868390299864,0.14486106916085523
chile,2016Q1,0.00962042659072294,0.003357548034542728,0.0,0.010487014071749894,0.16395969663952845
chile,2016Q2,0.0012402370068498418,-0.006289002407711788,0.04588193129955727,0.01170281128446529,0.2250482123383503
chile,2016Q3,0.009151335610183876,0.003286081344438665,0.0,0.010405827947560998,0.2363598586640234
chile,2016Q4,-0.001198422110017562,-0.00643283077794532,0.06503105070396502,0.011619344254088273,0.2343396643193148
chile,2017Q1,-0.0026589577676114882,-0.006181914454672081,0.09769701835221453,0.011429347941990254,0.3147015920718719
chile,2017Q2,0.007257189686569045,0.003708398514269791,0.0,0.010167992522593277,0.3287586368782763
chile,2017Q3,0.01829120358500459,0.015309968708797908,0.0,0.00813251478042926,0.4410394039513914
chile,2017Q4,0.01567891464555896,0.011917654429291156,0.0,0.009262460707471951,0.19446314360422134
chile,2018Q1,0.00525481139635901,-0.006765995153864492,0.03907142508615342,0.012174432743452555,0.030688972428669824
chile,2018Q2,0.015124057634838737,0.0064279421476342545,0.0,0.010353990890781687,0.004585392198504828
chile,2018Q3,0.0054317221464730454,0.002055240846798541,0.0,0.01053130420567117,0.17085402188759025
chile,2018Q4,-0.013529448928909426,-0.0289637270343702,0.09906767508353588,0.015224133768804297,0.011191284256867171
chile,2019Q1,0.0050422913126483004,-0.0009195514581089129,0.028855986703554583,0.010916910408082,0.26222920041166
chile,2019Q2,0.00039353509013822716,-0.00630487924950099,0.0485312378789059,0.011673572027774706,0.2235227127418242
chile,2019Q3,0.0016877429560176425,-0.0056428982859319105,0.04424421786473623,0.011765731905574582,0.0925844315339591
chile,2019Q4,-0.0338508235262814,-0.03415116732897879,0.7021048591830766,0.0148973755287855,0.23613689349693923
chile,2020Q1,-0.17803403713266586,-0.19602450990761114,0.5982108895406056,0.03776596468083554,-0.17560457793679796
chile,2020Q2,-0.09999210281515476,-0.11157722217052347,0.9501266572643078,0.024931807137159194,0.4058143808408032
chile,2020Q3,-0.06839385822171004,-0.0805903190017976,0.9272260074060014,0.02109552751769531,0.34781350983245796
chile,2020Q4,-0.020978532755759838,-0.03338962797368551,0.236593138925417,0.015451435913902955,0.1567766313140456
chile,2021Q1,-0.012105160762811627,-0.021940630061542805,0.149929427789595,0.013848260511364145,0.18041510241068523
chile,2021Q2,0.048816982103567066,0.040380815232130746,0.0,0.007811201404021558,-0.8456975857687267
chile,2021Q3,0.02058071648675899,0.007817621143512522,0.0,0.011641687786875871,-0.6292040382635732
chile,2021Q4,-0.0008609890000126803,-0.004235306564951001,0.0524060311724447,0.012141166863668118,-0.5002427063419618
chile,2022Q1,-0.0005283638896165475,-0.011082221632558436,0.05171976080428267,0.012863375925406305,-0.11528488403503394
chile,2022Q2,-0.016307154288502844,-0.034788432849300444,0.10013536139920938,0.016185555870782138,-0.038144051205307464
chile,2022Q3,-0.03708765909120014,-0.0569544532274027,0.2645422278172538,0.01893348035790509,0.06984111404686576
chile,2022Q4,-0.025096855896031955,-0.03661677276512294,0.5860965782522883,0.015665558070124264,0.26261289916163294
chile,2023Q1,-0.016040347773457943,-0.024303105079845122,0.19469535348268885,0.014101116173481063,0.17074629543409023
chile,2023Q2,-0.0043412146435940005,-0.00904960090683063,0.15798511425697484,0.011855328057101634,0.2997116045848035
chile,2023Q3,-0.01821815622104731,-0.0243885066600939,0.19188920204215928,0.014070449272048665,0.1405331912009568
chile,2023Q4,-0.0028712338377559106,-0.006018808819609761,0.08774045573492514,0.011459451753253344,0.2560188957491139
chile,2024Q1,-0.0010879740897728994,-0.005092445877854265,0.07399992845604186,0.01134996354214182,0.27925306910927594
chile,2024Q2,-0.004449111500505188,-0.012779308846209677,0.082539260978496,0.01260522885334135,0.18942513309288972
chile,2024Q3,0.0006744749224847323,-0.007781895896469045,0.04800601541451745,0.012027294247799771,0.14248525990882266
chile,2024Q4,0.007375863345235673,-0.0021037282925733987,0.030548045667343784,0.011425498805991313,0.06630189854175542
chile,2025Q1,-0.006210540999301588,-0.01878917968960252,0.07439957261248431,0.013700538848286281,0.07248480972417333
chile,2025Q2,0.01251754397262594,0.0031049907460040695,0.0,0.010683733293917643,0.12752480309331785
chile,2025Q3,0.006802353883704527,-0.0022718077970740953,0.03125900186979906,0.011239655541656074,0.23680677363499886
chile,2025Q4,0.011442870644479627,0.0035465942607224056,0.0,0.010397337188131498,0.29121481430328994
chile,2026Q1,-0.04606540158686352,-0.06332925620116538,0.4233516981709989,0.019638194687975452,0.07730020992934683
china,2002Q3,-0.0021916836879497838,-0.02604947164350894,0.05362993753278953,0.02163291974188046,-0.1618198224956091
china,2002Q4,0.023232262087701103,0.007183165316307007,0.0,0.016807546626880925,-0.1013382716770565
china,2003Q1,0.028824248760830923,0.012354847910688194,0.0,0.01632514462135306,-0.2104313792040741
china,2003Q2,0.038630070888461626,0.03045079850901207,0.0,0.013390736148032373,-0.07727951316998201
china,2003Q3,0.03983519207627761,0.028124597435281243,0.0,0.013912200852063232,-0.12810205165564856
china,2003Q4,0.05749797713959807,0.04744781316671291,0.0,0.011226796653457827,-0.06858992855888485
china,2004Q1,0.060285620616041646,0.05198789615092352,0.0,0.010616124406041524,-0.12105699810235937
china,2004Q2,0.06696455963629941,0.060893654639619134,0.0,0.009437509968781354,-0.21167707363347343
china,2004Q3,0.06803480017658176,0.06169291871486366,0.0,0.009148637676291831,-0.005287753865657804
china,2004Q4,0.04209560539948127,0.04058672867212917,0.0,0.011769694547213896,-0.06244666170585664
china,2005Q1,0.048454804418634825,0.04633043706301438,0.0,0.011246822911521159,-0.2424497136196852
china,2005Q2,0.06302025068334166,0.06024067256279516,0.0,0.009371437844186498,-0.19470922835070326
china,2005Q3,0.06281969291994294,0.06001791796778771,0.0,0.009371090389630164,-0.16257263918543768
china,2005Q4,0.07344344886642759,0.06934194774739028,0.0,0.0083083456200339,-0.2937694703608241
china,2006Q1,0.08024508073152561,0.07560910132140347,0.0,0.007481340100727235,-0.24144247392774915
china,2006Q2,0.08634991890673546,0.07920469508405943,0.0,0.007279841328851693,-0.350801226199666
china,2006Q3,0.08725780463815502,0.08020925627183845,0.0,0.006898287134650248,-0.11834846769815739
china,2006Q4,0.0895156936509246,0.08271492275701196,0.0,0.006580453553857469,-0.166609972078669
china,2007Q1,0.08552516788472747,0.07671809944149316,0.0,0.007684500214260258,-0.32819690273448604
china,2007Q2,0.06802929138304903,0.061817348194916806,0.0,0.009671884621045589,-0.5239689524815381
china,2007Q3,0.07294779063347964,0.06304182714968815,0.0,0.009547037794185496,-0.386925660919641
china,2007Q4,0.053511803115592775,0.041928185731185987,0.0,0.012435131823785785,-0.4039939959189248
china,2008Q1,0.02176604213693288,0.011394149177611466,0.0,0.016307619030109643,-0.2748283768742595
china,2008Q2,0.03659589735739327,0.024699577570890845,0.0,0.014478995707037519,-0.2009512453147961
china,2008Q3,-0.031499285156443145,-0.04887395503425075,0.09638954247679599,0.024530856957990257,-0.2194616770819469
china,2008Q4,-0.0732583108731446,-0.08425239360117971,0.1533429338075276,0.02890225172922393,-0.19441338075232767
china,2009Q1,-0.06675771232861219,-0.08467597660412823,0.15064729241520253,0.029102846046991555,-0.14658598199907114
china,2009Q2,0.01090715744334297,-0.0003996358003018828,0.025883618793786877,0.01759878813954274,-0.09479440043562383
china,2009Q3,0.017770354135907013,0.007608429916582574,0.0,0.016722824607781125,-0.2267832995594396
china,2009Q4,0.04357550333203576,0.03368366950180908,0.0,0.013296645012361073,-0.27048506632521957
china,2010Q1,0.07002580005558778,0.05975946386104665,0.0,0.009785844324080636,-0.2346339282976234
china,2010Q2,0.025247242372675775,0.0027351169075667536,0.0,0.017793441670127648,-0.17633525182463416
china,2010Q3,0.051804198366854584,0.03629895016441781,0.0,0.012906090933164438,-0.06417410732011065
china,2010Q4,0.05949582728446736,0.0496378485645744,0.0,0.010911849657163885,-0.05054194582152024
china,2011Q1,0.05649994777080843,0.04749780353671113,0.0,0.011208203909291099,-0.09579348190436295
china,2011Q2,0.06249294980236978,0.05357574235949084,0.0,0.01035625263652505,-0.04885109288580992
china,2011Q3,-0.029373293545487074,-0.051629752317531356,0.09396738962449694,0.02504835916286342,-0.19914620337269223
china,2011Q4,0.01226091387190838,0.004695638279907002,0.0,0.016850361840490723,-0.13864926571246286
china,2012Q1,0.04907470205539942,0.042899121189548146,0.0,0.011526936277882717,0.049593262033533245
china,2012Q2,0.043252582454723236,0.03609371179990786,0.0,0.01244327666567273,0.05379280405074629
china,2012Q3,0.038727091944464165,0.034032499369226456,0.0,0.012626348344665797,0.04135633263699558
