country,quarter,GaR,ES,prob_neg,std,skew
pakistan,2017Q3,0.046050787786819224,0.038057155592574644,0.0,0.00640561595994119,-0.05388784579172016
pakistan,2017Q4,0.013344719683292885,0.005152861007342565,0.0,0.01149124774608796,-0.14004695408047627
pakistan,2018Q1,-4.3580904802342085e-05,-0.011938956249506229,0.0501318481749484,0.013431076839027339,-0.10309231175203294
pakistan,2018Q2,0.008133914334047698,-0.002312788740306531,0.0305347335993119,0.012370825526022002,-0.14225748175728942
pakistan,2018Q3,0.023534780521607145,0.01585765812604144,0.0,0.008492697827502444,0.3109646135798064
pakistan,2018Q4,-0.049510639340692775,-0.06295290096305067,0.23998115954118335,0.021118205325589192,-0.15547578396197076
pakistan,2019Q1,0.00420125405394426,-0.004097354604166825,0.03734349869047644,0.011705390665886653,0.1029718416356891
pakistan,2019Q2,-0.00024077074069455903,-0.00915886352205689,0.05134697055713513,0.012498376074096814,0.06540254966246255
pakistan,2019Q3,0.005228189420206197,-0.004057829971159512,0.03592456789109376,0.011308854767168766,0.17545639522006923
pakistan,2019Q4,0.012033136057165737,0.003949510271096315,0.0,0.00997941742431411,0.2858612877815131
pakistan,2020Q1,-0.12086469330449609,-0.14569299953179513,0.5455871511312794,0.03211843465297953,-0.14840024736724106
pakistan,2020Q2,-0.0834915507993216,-0.0956004908907437,0.9313632031788023,0.02256710656699527,0.23306743696029006
pakistan,2020Q3,-0.01991313323870831,-0.03350320907449983,0.11842002336282673,0.015431148529525767,0.05468564076837225
pakistan,2020Q4,-0.002676845585538698,-0.01581833426381842,0.05702173921869691,0.013879222906144262,-0.10508064622380618
pakistan,2021Q1,-0.0003087078654169066,-0.012205376843293725,0.05090154991698185,0.013814923868150591,-0.16649656075552852
pakistan,2021Q2,0.05424549507077559,0.04210681478501164,0.0,0.0067592110525034246,-0.4452496031438339
pakistan,2021Q3,0.006027804557917134,-0.007359598332731979,0.03874351394524875,0.012402710419893083,-0.05962787996802399
pakistan,2021Q4,0.002939998043951335,-0.006805375668389723,0.04245796484893066,0.011737156741326938,0.148907987973167
pakistan,2022Q1,0.009625879801867673,-0.0023060858424356965,0.02983173919365223,0.011393926996091031,0.0382191504681277
pakistan,2022Q2,-0.05099282604909913,-0.06698081369310821,0.15394659882291073,0.0227354645566075,-0.2956704328983952
