DATES,GDP
01/03/1981,0.09080353048958689
01/06/1981,0.11812350191204124
01/09/1981,0.09954693341972698
01/12/1981,0.07608936524636212
01/03/1982,0.03470687978955467
01/06/1982,0.0074362692033707045
01/09/1982,-0.002613802561562628
01/12/1982,-0.040203686226999324
01/03/1983,-0.04910471818633089
01/06/1983,-0.059854681080401595
01/09/1983,-0.05570880064267125
01/12/1983,-0.019650163259543607
01/03/1984,0.03210140458123467
01/06/1984,0.029400861414230706
01/09/1984,0.0462995470407741
01/12/1984,0.03300861531861421
01/03/1985,0.019707660872975596
01/06/1985,0.03135584068328101
01/09/1985,0.00948775318649031
01/12/1985,0.01623477845161103
01/03/1986,-0.04003171823937679
01/06/1986,-0.010745444970972295
01/09/1986,-0.05459108011080582
01/12/1986,-0.0521795585502941
01/03/1987,-0.012446871328748665
01/06/1987,0.0034663685309406223
01/09/1987,0.03556045492186177
01/12/1987,0.05788858305372213
01/03/1988,0.03260256000854156
01/06/1988,0.011701444904100855
01/09/1988,-0.0023552754431123146
01/12/1988,0.007023599678550374
01/03/1989,0.022905799097369117
01/06/1989,0.0428127898442896
01/09/1989,0.05242642749515092
01/12/1989,0.02750449363532015
01/03/1990,0.04613413041562753
01/06/1990,0.039097909106968975
01/09/1990,0.051701113045748315
01/12/1990,0.07303440891158797
01/03/1991,0.03300474470922743
01/06/1991,0.05491148231482823
01/09/1991,0.03165029398519503
01/12/1991,0.039065561105300795
01/03/1992,0.04752862917449452
01/06/1992,0.021524115029211144
01/09/1992,0.0484043183608549
01/12/1992,0.026550480967370005
01/03/1993,0.033145567647232754
01/06/1993,0.018520895024648487
01/09/1993,0.04295847863195257
01/12/1993,0.020613335259521248
01/03/1994,0.02478605513313492
01/06/1994,0.05514765567164792
01/09/1994,0.04515364735341132
01/12/1994,0.05041292663267538
01/03/1995,-0.003979587462754508
01/06/1995,-0.09332281612382165
01/09/1995,-0.07430632771129042
01/12/1995,-0.06285433329431944
01/03/1996,0.013792897592304953
01/06/1996,0.07927777945438241
01/09/1996,0.07460835860859505
01/12/1996,0.08280631157208607
01/03/1997,0.04016975637895803
01/06/1997,0.08670945984981127
01/09/1997,0.08404637565658946
01/12/1997,0.07652963934550039
01/03/1998,0.10314541961233514
01/06/1998,0.06129650840880996
01/09/1998,0.059432355248657975
01/12/1998,0.026865543357221355
01/03/1999,0.022515941927216954
01/06/1999,0.02355196179909247
01/09/1999,0.0300645768293204
01/12/1999,0.03398648154216777
01/03/2000,0.05655382668586806
01/06/2000,0.05510500725323908
01/09/2000,0.05691312116420599
01/12/2000,0.032863455261788355
01/03/2001,0.0064878999874287135
01/06/2001,0.0006724832811886294
01/09/2001,-0.014417279640033476
01/12/2001,-0.010608355277860193
01/03/2002,-0.038563434688865916
01/06/2002,0.007989362301892733
01/09/2002,0.0037686200703501704
01/12/2002,0.01754504199246476
01/03/2003,0.031055284091788593
01/06/2003,0.003653075434907782
01/09/2003,0.0017471002535049962
01/12/2003,0.011859638981163378
01/03/2004,0.032676351961435035
01/06/2004,0.038026833930479675
01/09/2004,0.033721546384856804
01/12/2004,0.03809608049671431
01/03/2005,0.004768135017003017
01/06/2005,0.02389049294811363
01/09/2005,0.02285150526693469
01/12/2005,0.03256022582305529
01/03/2006,0.05970049499113128
01/06/2006,0.04669551320096832
01/09/2006,0.05045649495003879
01/12/2006,0.03604199753069737
01/03/2007,0.01978460904389956
01/06/2007,0.019553791663292408
01/09/2007,0.021717236597556866
01/12/2007,0.022039482539620403
01/03/2008,0.007967416232067093
01/06/2008,0.02384509739585905
01/09/2008,0.011301925726336925
01/12/2008,-0.005433407184079364
01/03/2009,-0.0686181151307036
01/06/2009,-0.10338752706881815
01/09/2009,-0.058727003530749555
01/12/2009,-0.019987723482864816
01/03/2010,0.04503308601016154
01/06/2010,0.0718712825383212
01/09/2010,0.04709544653437958
01/12/2010,0.03569217671957281
01/03/2011,0.037139277473257515
01/06/2011,0.02488757842162559
01/09/2011,0.03709356654970608
01/12/2011,0.03864366350512993
01/03/2012,0.04938430102177471
01/06/2012,0.040572547663597636
01/09/2012,0.025247898483387266
01/12/2012,0.027750756183359204
01/03/2013,-0.002744297191412781
01/06/2013,0.017258076022682145
01/09/2013,0.010417581608411774
01/12/2013,0.008916913213798061
01/03/2014,0.0248184019024984
01/06/2014,0.019483616523418235
01/09/2014,0.025590921066733552
01/12/2014,0.03016600305827044
01/03/2015,0.028885901793835433
01/06/2015,0.023435892598816288
01/09/2015,0.03384870274153684
01/12/2015,0.022141371435375756
01/03/2016,0.016495382641164236
01/06/2016,0.02257498321972129
01/09/2016,0.008820230630867565
01/12/2016,0.02290155898891988
01/03/2017,0.034385442879287575
01/06/2017,0.015211802616108772
01/09/2017,0.01191740712455358
01/12/2017,0.013991208813219247
01/03/2018,0.010329628472713015
01/06/2018,0.02815457921935649
01/09/2018,0.027567154164577
01/12/2018,0.01291972106627659
01/03/2019,0.011157127480368123
01/06/2019,-0.006953078338457486
01/09/2019,-0.003507087550645771
01/12/2019,-0.010214913085289101
01/03/2020,-0.015515241489325593
01/06/2020,-0.20694122274501126
01/09/2020,-0.08413539573449036
01/12/2020,-0.03755659602816197
01/03/2021,-0.030235770450905863
01/06/2021,0.2185532092412401
01/09/2021,0.051368891782752835
01/12/2021,0.01872194027945895
01/03/2022,0.03169100462190033
01/06/2022,0.03325084428566161
01/09/2022,0.047810055518503036
01/12/2022,0.04495270578314581
01/03/2023,0.035621226625808244
01/06/2023,0.034144957491378136
01/09/2023,0.03509959511850602
01/12/2023,0.024627136308575714
01/03/2024,0.019335590766461186
01/06/2024,0.0261395334522041
01/09/2024,0.014098696239047026
01/12/2024,0.0037869595804957967
01/03/2025,0.00613669618546786
01/06/2025,-0.001434402372007204
01/09/2025,-0.00206458615410543
01/12/2025,0.01721662199129881
